Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
Q47083	Q47083		cbl		459462.0	440665.0	50714.2	488088.0	86479.6	87821.3	3	3.374059577404637e-05	-2.6251372986512758	False	0.00029054410987849975	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1068890.0	1140350.0	50714.2	1072350.0	86479.6	87821.3	3	3.602704644870223e-05	-3.8663012764343523	False	0.00031695721077654523	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				3279410.0	3296280.0	1005990.0	3451180.0	985350.0	1078360.0	0	4.1699433006542645e-05	-1.7077017489308781	False	0.0003433703116745906	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P0A7V0	P0A7V0		rpsB		98877800.0	99468100.0	91699900.0	98442700.0	91278000.0	92303600.0	0	6.945261289040314e-05	-0.10852801899809542	False	0.00036978341257263604	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A972	P0A972		cspE		113864000.0	115430000.0	137917000.0	117041000.0	136373000.0	134449000.0	0	0.00011208227773087918	0.2390117141664668	False	0.0003961965134706815	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AAP3	P0AAP3		frmR		4024670.0	4068870.0	3735550.0	4028320.0	3739030.0	3773920.0	0	0.00011462530723077246	-0.10787845623966706	False	0.0004226096143687269	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				2950380.0	2793630.0	50714.2	2828260.0	86479.6	87821.3	3	0.00013018824686580812	-5.251583566989739	False	0.0004490227152667724	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P76014	P76014		dhaL		7465180.0	7201690.0	5754040.0	7320520.0	5512110.0	5777010.0	0	0.0001426642280674808	-0.36748350730546686	False	0.00047543581616481777	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P27253	P27253		scpA		94822.9	96250.2	699755.0	52533.9	765934.0	786161.0	3	0.00015222448187782157	3.208483235450124	False	0.0005018489170628632	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AEX9	P0AEX9		malE		7373320.0	7530620.0	6490070.0	7488820.0	6643730.0	6558430.0	0	0.00015806342707489797	-0.1854058621846006	False	0.0005282620179609086	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				1501720.0	1383410.0	50714.2	1453420.0	86479.6	87821.3	3	0.0001685566560607611	-4.269119231551236	False	0.0005546751188589541	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2790960.0	2887950.0	50714.2	2712250.0	86479.6	87821.3	3	0.00017486616119952788	-5.220776539479459	False	0.0005810882197569995	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P18355	P18355				2083670.0	2260620.0	3097250.0	2208500.0	3207870.0	3215930.0	0	0.0001925830433280134	0.5390113877174799	False	0.0006075013206550449	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A780	P0A780		nusB		14554700.0	14674900.0	13246700.0	14410600.0	12976200.0	13139400.0	0	0.0002027095316070375	-0.14884319140748523	False	0.0006339144215530905	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				3006950.0	3150880.0	50714.2	2961080.0	86479.6	87821.3	3	0.00021641543667322053	-5.340767662543917	False	0.0006603275224511358	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				3969040.0	4010010.0	140539.0	3813330.0	154546.0	137717.0	0	0.0002269666537665071	-4.768003943814415	False	0.0006867406233491812	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P69908	P69908		gadA		3770460.0	3612180.0	4503880.0	3678540.0	4595000.0	4495010.0	0	0.00023081266351549585	0.2974530542549891	False	0.0007131537242472267	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P64559	P64559		cptB		599496.0	623393.0	470668.0	615021.0	443002.0	468185.0	0	0.0002384042429485352	-0.41145988186923527	False	0.0007395668251452721	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AEH5	P0AEH5		elaB		8475050.0	8502720.0	9823640.0	8612960.0	9987850.0	9760670.0	0	0.00024651998823928685	0.20861832194683977	False	0.0007659799260433176	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				849952.0	872274.0	384556.0	843622.0	348621.0	412993.0	0	0.0002621973230568939	-1.1626146675982811	False	0.000792393026941363	True	False	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				5214070.0	5176240.0	50714.2	4886720.0	86479.6	87821.3	3	0.0003602328269484237	-6.085198467703599	False	0.0008188061278394084	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P77212	P77212		ykgC		279218.0	241741.0	50714.2	275247.0	86479.6	87821.3	2	0.00036269121995139087	-1.8231199241816443	False	0.0008452192287374538	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7L3	P0A7L3		rplT		49971100.0	48240600.0	40731100.0	48473600.0	39572200.0	39884700.0	0	0.00042714097155217113	-0.2874314398299287	False	0.0008716323296354992	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P63177	P63177		rlmB		3740550.0	3755750.0	3503700.0	3708970.0	3510450.0	3456490.0	0	0.00045194944985475907	-0.09782778492941112	False	0.0008980454305335448	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AG99	P0AG99		secG		9392360.0	9058380.0	7749360.0	9173550.0	7994720.0	7718310.0	0	0.0004848700989294864	-0.23558740360028244	False	0.0009244585314315901	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P07012	P07012		prfB		8884780.0	8790880.0	9402100.0	8877340.0	9452960.0	9422580.0	0	0.0005178347423952848	0.09078685227887447	False	0.0009508716323296355	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P77775	P77775		yfcH		94822.9	96250.2	765127.0	52533.9	736638.0	846886.0	3	0.0005229002707562908	3.2692048561372844	False	0.000977284733227681	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P60624	P60624		rplX		162762000.0	164342000.0	149750000.0	163722000.0	147643000.0	150420000.0	0	0.0005289558047858733	-0.13231526316544198	False	0.0010036978341257264	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7S9	P0A7S9		rpsM		34484700.0	34034800.0	30144500.0	33667900.0	31011700.0	30485500.0	0	0.0005375393872059131	-0.15714119207041197	False	0.0010301109350237718	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AEE5	P0AEE5		mglB		2260650.0	2226310.0	2460360.0	2271080.0	2459700.0	2509110.0	0	0.000548674370128809	0.13659614966774697	False	0.0010565240359218173	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P32662	P32662		gph		1582240.0	1538550.0	1023330.0	1547050.0	1112900.0	1090880.0	0	0.0006109196856091042	-0.5325123558044399	False	0.0010829371368198627	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1487470.0	1523440.0	50714.2	1650960.0	86479.6	87821.3	3	0.000627233488747153	-4.372815050141017	False	0.0011093502377179081	True	True	Human	True	False	False	True	msfragger	manual	min	1.660964047443681
P22524	P22524		mukE		6511530.0	6747820.0	5140730.0	6674190.0	5482640.0	5234940.0	0	0.0007359475338271145	-0.32995890828111807	False	0.0011357633386159536	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P33355	P33355		yehS		2282010.0	2215890.0	1959350.0	2221970.0	2004800.0	1957940.0	0	0.000815411108153311	-0.1823269076496013	False	0.001162176439513999	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P23367	P23367		mutL		552923.0	576884.0	440929.0	541939.0	416137.0	444865.0	0	0.0009159473282206503	-0.36070267508624854	False	0.0011885895404120444	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AAS7	P0AAS7		ybcJ		3049450.0	3041040.0	2536290.0	3125750.0	2668960.0	2580650.0	0	0.0009755322871816131	-0.24331447125626332	False	0.0012150026413100899	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7L0	P0A7L0		rplA		492877000.0	486754000.0	444184000.0	481552000.0	451838000.0	446744000.0	0	0.0010310086274216723	-0.12192896168610275	False	0.0012414157422081353	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AE18	P0AE18		map		9273430.0	9418410.0	10043300.0	9236360.0	9915480.0	9886910.0	0	0.0010525703783674696	0.09580001422104813	False	0.001267828843106181	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P00963	P00963		asnA		19937500.0	19406600.0	17667200.0	19876700.0	17381700.0	16941000.0	0	0.0010883715491730984	-0.1878725994091515	False	0.0012942419440042261	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AG67	P0AG67		rpsA		346229000.0	348933000.0	334769000.0	348170000.0	336059000.0	335489000.0	0	0.0010998985027166992	-0.05211347251491629	False	0.0013206550449022716	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AD33	P0AD33		yfcZ		38831900.0	38704600.0	44400300.0	38701500.0	45150900.0	44495800.0	0	0.0011627716001997171	0.20565714668918456	False	0.001347068145800317	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P30847	P30847		baeS		377418.0	380890.0	50714.2	384991.0	86479.6	87821.3	3	0.0011679027877037594	-2.345109027940731	False	0.0013734812466983624	True	True	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ACB7	P0ACB7		hemY		5559860.0	5589920.0	5960860.0	5672310.0	5989440.0	6038710.0	0	0.001216269211563708	0.09675883289148633	False	0.001399894347596408	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A8Z7	P0A8Z7		yqiA		292052.0	249206.0	431355.0	296880.0	469073.0	450263.0	0	0.0012288708938099125	0.6884379551524479	False	0.0014263074484944533	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AAB8	P0AAB8		uspD		3747120.0	3664020.0	3178240.0	3654590.0	3090940.0	3008920.0	0	0.0012550095964278284	-0.25419732721023797	False	0.0014527205493924987	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A7Q1	P0A7Q1		rpmI		12951000.0	13788300.0	18889100.0	14635200.0	19740200.0	20813200.0	0	0.0013319291314275088	0.5227529157943696	False	0.0014791336502905442	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P33018	P33018		yeiG		478598.0	474765.0	295128.0	439170.0	320256.0	265539.0	0	0.0013378946251134652	-0.6606236904829529	False	0.0015055467511885896	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0ADA1	P0ADA1		tesA		1600410.0	1684430.0	2036200.0	1667270.0	1959080.0	2077610.0	0	0.0014130451925141376	0.29433987633741265	False	0.0015319598520866352	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AEM9	P0AEM9		fliY		7452010.0	7410330.0	7616950.0	7420870.0	7674270.0	7680170.0	0	0.0014796569008157835	0.04388108233221906	False	0.0015583729529846805	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0A9Q7	P0A9Q7		adhE		112378000.0	112942000.0	108600000.0	112530000.0	108152000.0	107414000.0	0	0.0015139593384660833	-0.05965007272723216	False	0.001584786053882726	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P0AF03	P0AF03		mog		14353200.0	14764000.0	13327700.0	14459900.0	13068900.0	13398500.0	0	0.001606090908386923	-0.13097938854693977	False	0.0016111991547807713	True	False	Ecoli	False	True	False	True	msfragger	manual	min	1.660964047443681
P67660	P67660		yhaJ		2487620.0	2572290.0	2178160.0	2529820.0	2090630.0	2208990.0	0	0.0016760108985448851	-0.22854909176858187	False	0.0016376122556788168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P00962	P00962		glnS		11434300.0	11453500.0	10783400.0	11511900.0	10796200.0	10936500.0	0	0.0017274827185250405	-0.0812417531251809	False	0.0016640253565768624	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P56262	P56262		ysgA		1697920.0	1714150.0	1376330.0	1622660.0	1443340.0	1372930.0	0	0.0017797595670774264	-0.2640692174633932	False	0.0016904384574749076	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P08190	P08190		fimG		2217720.0	2224070.0	2429680.0	2135830.0	2487670.0	2497090.0	0	0.0019432707208972676	0.1727720688011145	False	0.001716851558372953	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P36979	P36979		rlmN		3698980.0	3630330.0	3468000.0	3684340.0	3441470.0	3495790.0	0	0.001999745655821119	-0.08197965262166883	False	0.0017432646592709985	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGD3	P0AGD3		sodB		87480300.0	87490900.0	79759200.0	88902500.0	80552000.0	82178600.0	0	0.002039067161380515	-0.12192350241654673	False	0.001769677760169044	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8J2	P0A8J2		dnaT		1055520.0	1084190.0	1263500.0	1013170.0	1275470.0	1214240.0	0	0.0020625576968132885	0.2514547528495077	False	0.0017960908610670896	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AD49	P0AD49		raiA		8261700.0	8285350.0	6952610.0	8758590.0	7091190.0	6607420.0	0	0.0021148262278656957	-0.2932319483163189	False	0.0018225039619651348	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P15043	P15043		recQ		626968.0	593962.0	839267.0	663328.0	843273.0	802729.0	0	0.0021284730168836213	0.39940549640530354	False	0.0018489170628631802	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A912	P0A912		pal		37258200.0	36601000.0	39585900.0	36275100.0	39897100.0	40782300.0	0	0.002177463011709432	0.12695659465632822	False	0.0018753301637612256	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P11868	P11868		tdcD		403586.0	415773.0	302942.0	450137.0	303411.0	265216.0	0	0.0022138754327632564	-0.5425690606213925	False	0.001901743264659271	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AEA8	P0AEA8		cysG		1604260.0	1580720.0	1830290.0	1515310.0	1826470.0	1921930.0	0	0.0022333019216109994	0.24717661367021393	False	0.0019281563655573167	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P77247	P77247		yniC		1607240.0	1581370.0	1391720.0	1568140.0	1395410.0	1401680.0	0	0.002284651955037298	-0.18343575715983018	False	0.001954569466455362	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P40120	P40120		mdoD		4791610.0	4869750.0	5118720.0	4874570.0	5148440.0	5094260.0	0	0.002306136868307852	0.07968820686309533	False	0.0019809825673534074	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A796	P0A796		pfkA		16259000.0	16149100.0	15536800.0	16011400.0	15375100.0	15439200.0	0	0.0023534796645625993	-0.06298460437983505	False	0.002007395668251453	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		32271800.0	32807900.0	30857000.0	32527200.0	30987500.0	30342300.0	0	0.002406613051487814	-0.08242294848597545	False	0.0020338087691494982	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6R0	P0A6R0		fabH		19061300.0	19319100.0	18430600.0	19359000.0	18505400.0	18234900.0	0	0.0024399069659333202	-0.06564860058910857	False	0.0020602218700475437	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6N4	P0A6N4		efp		89391500.0	88116400.0	82181500.0	86823000.0	79660000.0	79817400.0	0	0.002447553895714882	-0.1293729559200963	False	0.002086634970945589	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P23871	P23871		hemH		2639250.0	2688770.0	2261770.0	2653400.0	2365540.0	2285790.0	0	0.0024775736772900633	-0.2073126489805433	False	0.0021130480718436345	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AGK8	P0AGK8		iscR		2262450.0	2226480.0	2761460.0	2194040.0	2680130.0	2837570.0	0	0.0026032642098250663	0.30899500202186153	False	0.00213946117274168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6T1	P0A6T1		pgi		40114600.0	40487200.0	39099300.0	40243100.0	38633100.0	39065100.0	0	0.00267258773891706	-0.04914719425144563	False	0.0021658742736397254	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0AA43	P0AA43		rsuA		4939740.0	4947270.0	4581180.0	5034770.0	4681810.0	4696890.0	0	0.0027743480973459597	-0.09613310299563567	False	0.002192287374537771	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P45795	P45795		yrdB		3089400.0	3152980.0	1505130.0	3433260.0	1555610.0	1582830.0	0	0.002811600303844545	-1.059122709046722	False	0.0022187004754358162	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				1638870.0	1892470.0	50714.2	1967750.0	86479.6	87821.3	3	0.002835147221269476	-4.611099174262456	False	0.0022451135763338617	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P08622	P08622		dnaJ		6659110.0	6668930.0	7009320.0	6698710.0	6969290.0	7069120.0	0	0.0028379309601053956	0.07173633151880443	False	0.002271526677231907	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P76270	P76270		msrC		4684110.0	4705760.0	3763050.0	4422850.0	3897700.0	3690940.0	0	0.002862915426636151	-0.283090346083361	False	0.0022979397781299525	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A6X7	P0A6X7		ihfA		53255400.0	54664300.0	49099200.0	54543200.0	49697200.0	49854000.0	0	0.002901491167957714	-0.12818695679382766	False	0.002324352879027998	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P69910	P69910		gadB		43547600.0	42943400.0	41960200.0	43411600.0	41599400.0	41313500.0	0	0.0030557841806842364	-0.05696757967486605	False	0.0023507659799260434	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P37440	P37440		ucpA		7353060.0	7203120.0	6883990.0	7365450.0	6788740.0	6920150.0	0	0.003208320733758032	-0.09020946402049222	False	0.002377179080824089	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4682620.0	4638260.0	950929.0	4617310.0	481128.0	87821.3	1	0.003452373896989631	-3.1970155127341764	False	0.0024035921817221343	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				739641.0	919508.0	50714.2	801946.0	86479.6	87821.3	3	0.0034637165190232588	-3.4512066237419767	False	0.0024300052826201797	False	True	Human	True	False	False	False	msfragger	manual	min	1.660964047443681
P69503	P69503		apt		28021900.0	27285900.0	24697000.0	28405200.0	25641600.0	25224800.0	0	0.00349941241145818	-0.14776406215082444	False	0.002456418383518225	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
P0A8N0	P0A8N0		matP		5538330.0	5240250.0	4051420.0	5033510.0	3519940.0	4012800.0	0	0.003597423867327881	-0.4488746377700197	False	0.0024828314844162706	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.660964047443681
