Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9P6	P0A9P6		deaD		9906860.0	10032300.0	10135500.0	10036000.0	10170600.0	9764550.0	0	0.09217800720350065	-0.03067780385791211	False	0.010363636363636365	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P75876	P75876		rlmI		5537190.0	5590190.0	5708890.0	5802910.0	5855060.0	5199490.0	0	0.09235179427771517	-0.08908869192216577	False	0.01038961038961039	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P09169	P09169		ompT		14620700.0	14593800.0	13781800.0	13726700.0	13763700.0	13975700.0	0	0.09271702883079083	0.06553365447691571	False	0.010415584415584416	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P06282	P06282		cdh		3765840.0	3927630.0	3619070.0	3712060.0	3395630.0	3806060.0	0	0.09280493076661595	0.10036051938893673	False	0.010441558441558443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P52647	P52647		ydbK		1926830.0	1890730.0	2015850.0	2041020.0	2004940.0	1992500.0	0	0.09295410031421046	-0.06119557102738241	False	0.01046753246753247	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P27829	P27829		wecC		3463570.0	3588110.0	3282510.0	3380560.0	3491250.0	3612910.0	0	0.09325202923893909	0.07073487182807552	False	0.010493506493506496	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P33235	P33235		flgK		12893000.0	13315600.0	12371600.0	12977300.0	12388100.0	13166000.0	0	0.09336137451639649	0.06128553073659857	False	0.010519480519480519	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P29217	P29217		yceH		3249640.0	3317160.0	3117620.0	3190710.0	3157210.0	3479420.0	0	0.09401293361142748	0.08589605597407665	False	0.010545454545454545	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0ACN7	P0ACN7		cytR		1378760.0	1431590.0	1204440.0	1111300.0	1345240.0	1436150.0	0	0.0940856798870344	0.214044357769949	False	0.010571428571428572	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AF96	P0AF96		tabA		2755610.0	2739690.0	2575310.0	2643130.0	2630430.0	2642500.0	0	0.09410203681206918	0.05215385972905605	False	0.010597402597402598	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AFQ7	P0AFQ7		ycfH		4769460.0	4573430.0	4842100.0	4859260.0	4861340.0	4504740.0	0	0.09431269103091337	-0.07263878104400781	False	0.010623376623376625	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0ADY1	P0ADY1		ppiD		21958100.0	22302100.0	22642800.0	22276700.0	22466700.0	21698200.0	0	0.09454626290658025	-0.030896769847832874	False	0.01064935064935065	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0ACF0	P0ACF0		hupA		492898000.0	511575000.0	526151000.0	519813000.0	514912000.0	480318000.0	0	0.09455523059547823	-0.07209605969957968	False	0.010675324675324676	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A6F3	P0A6F3		glpK		5290280.0	5299370.0	5197470.0	5108660.0	5042530.0	5165380.0	0	0.09551637624126996	0.03769979348110686	False	0.010701298701298703	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P22188	P22188		murE		5687990.0	5768220.0	5477510.0	5305600.0	5409870.0	5466980.0	0	0.09565690402567768	0.06363303052328427	False	0.010727272727272728	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A8E7	P0A8E7		yajQ		15517500.0	15733500.0	14367500.0	14539900.0	14262100.0	14678300.0	0	0.0958264627506096	0.08940241263753547	False	0.010753246753246754	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P75823	P75823		ltaE		5976280.0	6159920.0	6463850.0	6577320.0	6577040.0	5357280.0	0	0.09682225600091163	-0.16537609857751082	False	0.010779220779220779	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P62601	P62601		treF		149510.0	164698.0	146343.0	116641.0	131183.0	148966.0	0	0.09759116263687442	0.23274727299426426	False	0.010805194805194806	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A6U3	P0A6U3		mnmG		6319740.0	6160690.0	6068220.0	6174760.0	5996450.0	6466020.0	0	0.09817600269837912	0.05486691109103322	False	0.010831168831168832	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P69913	P69913		csrA		10375400.0	9357130.0	8346890.0	9436420.0	9159490.0	10878000.0	0	0.09823929467084125	0.18412823529971462	False	0.010857142857142859	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
Q46871	Q46871		yqjH		3549120.0	3750780.0	3773500.0	3871540.0	3758470.0	3516430.0	0	0.09884896649704797	-0.07626688103170637	False	0.010883116883116885	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P63284	P63284		clpB		17965800.0	17871800.0	18515800.0	18586200.0	18491600.0	16966400.0	0	0.09894715314692733	-0.07427158725127067	False	0.01090909090909091	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P66817	P66817		diaA		2542500.0	2340060.0	2253600.0	2281480.0	2324280.0	2457840.0	0	0.09916790098140195	0.09778470724597722	False	0.010935064935064935	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AAU7	P0AAU7		ybfE		1189280.0	1338210.0	1355120.0	1380710.0	1448420.0	1104800.0	0	0.09918670181736368	-0.20408966091561392	False	0.010961038961038961	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P09323	P09323		nagE		918875.0	955749.0	762824.0	627885.0	595400.0	715323.0	0	0.09931946949520273	0.38297777343757733	False	0.010987012987012988	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A7M2	P0A7M2		rpmB		72984400.0	73360300.0	77896200.0	76706800.0	75775100.0	67032900.0	0	0.09938496094861778	-0.1105948465350168	False	0.011012987012987014	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A7Y0	P0A7Y0		rnc		9720260.0	9892210.0	9651340.0	9615160.0	9416000.0	9691470.0	0	0.0995728100214826	0.03092387574005991	False	0.01103896103896104	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AFL3	P0AFL3		ppiA		6719080.0	6613550.0	6274490.0	6424880.0	6560660.0	6585380.0	0	0.10003896135093208	0.048463565183168314	False	0.011064935064935066	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P45955	P45955		ybgF		1488780.0	1396240.0	1390670.0	1338250.0	1390510.0	1507560.0	0	0.10041548073660209	0.09262383415963418	False	0.011090909090909092	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
Q46925	Q46925		csdA		952596.0	936135.0	910100.0	881663.0	931666.0	951756.0	0	0.10092592259367285	0.06071404374140922	False	0.011116883116883119	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P07822	P07822		fhuD		343479.0	362119.0	412086.0	438136.0	412248.0	240260.0	0	0.10172848088865098	-0.41655358993317493	False	0.011142857142857144	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P67244	P67244		yqhA		391597.0	455735.0	337883.0	259282.0	291234.0	329481.0	0	0.10187303244074682	0.40560541486356766	False	0.011168831168831168	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A6X7	P0A6X7		ihfA		12131300.0	11954600.0	12396700.0	12251500.0	12467900.0	12280100.0	0	0.10191142798769456	-0.02945487786512223	False	0.011194805194805195	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AE06	P0AE06		acrA		18277500.0	18756900.0	19203100.0	19341300.0	19072500.0	17491300.0	0	0.10207136930033614	-0.0795556540358077	False	0.011220779220779221	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P28905	P28905		holC		2394180.0	2395680.0	2369170.0	2213230.0	2096970.0	2510860.0	0	0.10227239637059522	0.12832671645888047	False	0.011246753246753248	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A8F8	P0A8F8		uvrB		1513680.0	1700530.0	1839260.0	1814620.0	1701070.0	1672210.0	0	0.10230945524271498	-0.1320952321949839	False	0.011272727272727275	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P26612	P26612		amyA		912158.0	887475.0	670601.0	827833.0	747132.0	807928.0	0	0.10260930031661958	0.21562187748169415	False	0.0112987012987013	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P23886	P23886		cydC		845005.0	628976.0	879461.0	976335.0	1052850.0	852309.0	0	0.10296319526459553	-0.32231676502216	False	0.011324675324675326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P64596	P64596		yraP		8116150.0	8206900.0	7951660.0	8087690.0	8094890.0	8176290.0	0	0.10310897944335168	0.02166148799963585	False	0.01135064935064935	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P37692	P37692		rfaF		3046300.0	2976260.0	3046420.0	3062070.0	3083750.0	2960370.0	0	0.10316737182775729	-0.03323037414334039	False	0.011376623376623377	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P52644	P52644		hslJ		318046.0	281857.0	323470.0	339943.0	330520.0	263220.0	0	0.10344718421363913	-0.20358243806870058	False	0.011402597402597404	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P16433	P16433		hycG		4933200.0	5008460.0	4589660.0	4857780.0	4560630.0	4808190.0	0	0.10369435027933871	0.07444208470321743	False	0.011428571428571429	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P07021	P07021		yfiB		823749.0	815729.0	918780.0	823200.0	975957.0	698828.0	0	0.10378695114568738	-0.2170482767457708	False	0.011454545454545455	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0ACG1	P0ACG1		stpA		14504000.0	14864400.0	14276200.0	14128200.0	14131200.0	14364300.0	0	0.10409763449024918	0.04004161662836625	False	0.011480519480519482	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AF08	P0AF08		mrp		3900900.0	4112880.0	3376540.0	3731520.0	3443140.0	3644010.0	0	0.10441659614597185	0.14388723109230453	False	0.011506493506493508	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P68567	P68567		rsmJ		3035240.0	3062590.0	2858950.0	2832430.0	3053100.0	3208630.0	0	0.10455403174082024	0.08985990316354979	False	0.011532467532467535	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AE60	P0AE60		cedA		1035840.0	1083510.0	1162470.0	1308560.0	1148820.0	1093550.0	0	0.10500047400221167	-0.17205383758453502	False	0.011558441558441558	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P64506	P64506		yebY		1527270.0	1538030.0	1759750.0	1598500.0	1627770.0	1509310.0	0	0.10581886752008918	-0.1242399154866284	False	0.011584415584415584	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AD37	P0AD37		yfeC		982481.0	886484.0	1227260.0	1108200.0	1209230.0	1129330.0	0	0.10585734029731479	-0.24151712648439128	False	0.01161038961038961	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P27859	P27859		tatD		1320070.0	1306060.0	1279220.0	1252320.0	1268220.0	1394500.0	0	0.1059762837592477	0.08151327959150408	False	0.011636363636363637	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P30014	P30014		rnt		5286730.0	5452030.0	4799860.0	4975280.0	5120390.0	5067420.0	0	0.10654495898852888	0.08560928547392725	False	0.011662337662337664	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A8G9	P0A8G9		xseB		8731480.0	8943290.0	9212790.0	9166980.0	9695420.0	7869430.0	0	0.10680806911702782	-0.13630003241586858	False	0.011688311688311689	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0C0K3	P0C0K3		rdoA		2182240.0	2127100.0	2026310.0	1988500.0	2020570.0	2044830.0	0	0.10700672150316473	0.07425907965068168	False	0.011714285714285715	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AEH1	P0AEH1		rseP		1367340.0	1376360.0	1224400.0	1296170.0	1063740.0	1405810.0	0	0.10738443193436885	0.21124556541686815	False	0.011740259740259742	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AEK2	P0AEK2		fabG		64862600.0	63695300.0	62305000.0	61706700.0	62341200.0	62708900.0	0	0.10751824700611685	0.03754920282069388	False	0.011766233766233767	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AGA2	P0AGA2		secY		4340010.0	4284270.0	4040830.0	3951940.0	4256020.0	4351040.0	0	0.10877408762918579	0.08313087981180796	False	0.011792207792207793	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A8J4	P0A8J4		ybeD		15255100.0	15107900.0	15697000.0	15594400.0	15277600.0	14536800.0	0	0.1095899073770126	-0.05266088406739991	False	0.011818181818181818	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P06709	P06709		birA		946420.0	945392.0	864199.0	919273.0	836327.0	914381.0	0	0.11011744895939728	0.09915810833969846	False	0.011844155844155844	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P60472	P60472		ispU		1436240.0	1425040.0	1516080.0	1520600.0	1471300.0	1489260.0	0	0.11021536374113391	-0.051286631873171756	False	0.011870129870129871	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P16659	P16659		proS		12707200.0	12645600.0	13131700.0	13126800.0	12997700.0	11954300.0	0	0.11033446018312096	-0.07347030746747266	False	0.011896103896103898	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P17411	P17411		chbF		160634.0	49521.8	207864.0	175005.0	174637.0	33363.1	2	0.11143299089936096	-1.1949535845457198	False	0.011922077922077924	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AGM5	P0AGM5		sirB1		394238.0	393656.0	284091.0	342823.0	355615.0	526187.0	0	0.11248603129919388	0.41948231095469496	False	0.011948051948051949	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P30177	P30177		ybiB		8338700.0	8614780.0	8639340.0	8948420.0	8833020.0	7903550.0	0	0.11275923420314904	-0.08801913004773528	False	0.011974025974025974	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A8Q0	P0A8Q0		frdC		2381360.0	2378850.0	2334180.0	2100210.0	2032200.0	2824740.0	0	0.11281344185436533	0.23013452789536495	False	0.012	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P77252	P77252		ykgE		1143440.0	1047700.0	1028000.0	1025790.0	1013300.0	1097110.0	0	0.11283354074367627	0.10044948747029897	False	0.012025974025974027	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A7G6	P0A7G6		recA		10762300.0	10533700.0	11156500.0	11258900.0	10888000.0	9801850.0	0	0.11284275261726219	-0.09885463121758135	False	0.012051948051948053	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P26646	P26646		acuI		6021590.0	6065750.0	5982730.0	5830260.0	5780180.0	5962760.0	0	0.11320865139916853	0.03699137370030182	False	0.012077922077922078	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0C0L9	P0C0L9		iscX		1527530.0	1395200.0	1589850.0	1587230.0	1518680.0	1327040.0	0	0.11335267654320698	-0.14397391040228522	False	0.012103896103896105	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P77475	P77475		yqaB		2214700.0	2387850.0	2351250.0	2553500.0	2882110.0	1986460.0	0	0.11340526067844091	-0.24097997196549364	False	0.012129870129870131	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A8I1	P0A8I1		yqgF		1574700.0	1556510.0	1250610.0	1331980.0	1494230.0	1493180.0	0	0.11348493160889449	0.1818188130262483	False	0.012155844155844158	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P69503	P69503		apt		25800700.0	26931200.0	24055100.0	24945700.0	25412800.0	29170800.0	0	0.11355891771457445	0.13834469677601774	False	0.012181818181818183	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P18775	P18775		dmsA		2944720.0	2809110.0	2798450.0	2807320.0	2663400.0	2887300.0	0	0.1135794696935642	0.06347745658232327	False	0.012207792207792207	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P23830	P23830		pssA		1276110.0	1283040.0	1367940.0	1310460.0	1311380.0	1277880.0	0	0.11399683743049224	-0.05631915239551319	False	0.012233766233766234	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A780	P0A780		nusB		12683600.0	12835200.0	12956300.0	12942000.0	12843900.0	12508100.0	0	0.11447182352768596	-0.02688554713037051	False	0.01225974025974026	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A921	P0A921		pldA		1797130.0	1749490.0	1749550.0	1665760.0	1505110.0	1917960.0	0	0.11507635612829129	0.15132914942687087	False	0.012285714285714287	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P45475	P45475		yhbV		1252250.0	1281510.0	1000270.0	1166720.0	1173890.0	1254150.0	0	0.11573719970552172	0.18117388915995192	False	0.012311688311688313	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P76406	P76406		yegR		570181.0	501622.0	704158.0	589925.0	648260.0	602911.0	0	0.11605580984051458	-0.21388325025444055	False	0.012337662337662338	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P37652	P37652		bcsB		2746630.0	2848910.0	3058170.0	2950590.0	2895660.0	2907840.0	0	0.11696315950274674	-0.06648523206921265	False	0.012363636363636365	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P06993	P06993		malT		346618.0	383988.0	247254.0	285087.0	276244.0	540505.0	0	0.11703467992914833	0.6526186738092087	False	0.01238961038961039	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AAI5	P0AAI5		fabF		34712700.0	34090100.0	32265100.0	32387700.0	33353900.0	32987600.0	0	0.11703483248907917	0.05464922096986512	False	0.012415584415584416	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P60293	P60293		mukF		1907990.0	1915510.0	2078940.0	1995420.0	1997240.0	2002520.0	0	0.1170436385142677	-0.05956609434493375	False	0.012441558441558443	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A9T8	P0A9T8		ybbA		710644.0	727723.0	807707.0	746050.0	764402.0	745140.0	0	0.11733071862847189	-0.08633236642682714	False	0.012467532467532468	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0ACD4	P0ACD4		nifU		10309100.0	10336300.0	10035600.0	9806520.0	10298200.0	10540200.0	0	0.11753982473558267	0.0491852820098088	False	0.012493506493506494	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P64483	P64483		yeaK		4157840.0	4524500.0	4514120.0	4674330.0	4697400.0	3955870.0	0	0.11773180232572242	-0.13582334877760546	False	0.01251948051948052	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P24251	P24251		crl		6397640.0	6393820.0	6392900.0	6191860.0	6143910.0	6499190.0	0	0.11801994085085123	0.042653304429977064	False	0.012545454545454547	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P33224	P33224		aidB		900630.0	722357.0	635280.0	675805.0	543683.0	700173.0	0	0.11818518562706679	0.3248497769766395	False	0.012571428571428574	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P46854	P46854		yhhY		3217610.0	3016560.0	3235540.0	3188400.0	3329030.0	2986640.0	0	0.11857448935363173	-0.08094812960058927	False	0.012597402597402597	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P76223	P76223		ynjB		1927210.0	1992830.0	1892100.0	1776720.0	1801850.0	2228740.0	0	0.11893153513707184	0.16858265634098535	False	0.012623376623376623	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P39393	P39393		yjiV		1365060.0	1257800.0	1183500.0	1288150.0	1183740.0	1309850.0	0	0.11936707028104235	0.10549846708458288	False	0.01264935064935065	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P77562	P77562		yaiW		1154770.0	1281860.0	1269090.0	1306950.0	1375880.0	1227420.0	0	0.11972048742000349	-0.10911455154108719	False	0.012675324675324676	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AGD7	P0AGD7		ffh		4740890.0	4854420.0	4680840.0	4470240.0	4714310.0	4827740.0	0	0.12028139667777228	0.056888082839353954	False	0.012701298701298703	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P50456	P50456		mlc		3088440.0	3074170.0	3428180.0	3467370.0	3638120.0	3458290.0	0	0.1208192085466115	-0.13076440413551463	False	0.012727272727272728	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P60785	P60785		lepA		12754300.0	12332400.0	11654000.0	12214900.0	11946600.0	12152000.0	0	0.1210505352700791	0.056218626566085755	False	0.012753246753246754	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P75849	P75849		ycbL		4866560.0	4825290.0	4262760.0	4686850.0	4516100.0	4666990.0	0	0.12125609682281319	0.09264890349756964	False	0.01277922077922078	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P76243	P76243		yeaO		1837460.0	1857770.0	1714420.0	1699070.0	1825070.0	1848780.0	0	0.12129919871979307	0.08175956827280063	False	0.012805194805194806	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P27833	P27833		rffA		2117110.0	2100540.0	2180240.0	2182000.0	2124380.0	2131760.0	0	0.12135961740916272	-0.030844385170747682	False	0.012831168831168832	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P19318	P19318		narY		299273.0	278489.0	437531.0	395965.0	429561.0	402577.0	0	0.12220908620454	-0.365567124651314	False	0.012857142857142857	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0ADX9	P0ADX9		rsmD		1647550.0	1645390.0	1863720.0	1979920.0	1705320.0	1211090.0	0	0.12302257967467123	-0.3010009664642817	False	0.012883116883116883	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AC41	P0AC41		sdhA		3767530.0	3907140.0	3650600.0	3789700.0	3764490.0	3885800.0	0	0.12369545762232582	0.04508444279882591	False	0.01290909090909091	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A9I8	P0A9I8		nirD		2683440.0	2553670.0	2375420.0	2152800.0	1959820.0	2261120.0	0	0.1239790333416924	0.20876736532458232	False	0.012935064935064937	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P15254	P15254		purL		4568450.0	4603250.0	4630420.0	4743970.0	4669850.0	4633600.0	0	0.12402153532732176	-0.02475631638854529	False	0.012961038961038963	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P27431	P27431		ycfD		4772960.0	5072560.0	4533660.0	4683760.0	4538720.0	4711850.0	0	0.12409808100248669	0.08167403154319867	False	0.012987012987012988	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P76569	P76569		yfgD		601306.0	49521.8	995971.0	675150.0	1458550.0	700642.0	1	0.1243786502271637	-1.2114817311747093	False	0.013012987012987013	False	True	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P69910	P69910		gadB		44428600.0	43953100.0	42956800.0	43600500.0	42247900.0	43360200.0	0	0.12455333015866278	0.03252342440645186	False	0.01303896103896104	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P46889	P46889		ftsK		2167610.0	2327190.0	2014680.0	1956670.0	2140250.0	2111260.0	0	0.12460130347419474	0.11223994999188315	False	0.013064935064935066	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P00926	P00926		dsdA		1092170.0	1199900.0	1271670.0	1157610.0	1252920.0	1037800.0	0	0.1246591492805591	-0.1451021345400981	False	0.013090909090909092	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0AFI2	P0AFI2		parC		3689210.0	3764650.0	3840010.0	3889230.0	3765550.0	3774440.0	0	0.12469516407889551	-0.03384059379294683	False	0.013116883116883117	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P28248	P28248		dcd		3715270.0	3530780.0	3275590.0	3110630.0	3251670.0	3285790.0	0	0.12488063921420509	0.12796826880811576	False	0.013142857142857144	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0ADC3	P0ADC3		lolC		2050420.0	2070670.0	2251940.0	2040210.0	2308290.0	1856850.0	0	0.12497503625869424	-0.14291378403519991	False	0.01316883116883117	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P37655	P37655		bcsQ		1097820.0	1249710.0	971386.0	993927.0	1003540.0	1059120.0	0	0.12531475154624963	0.19844807084210753	False	0.013194805194805197	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P25397	P25397		tehB		2151890.0	2200440.0	2432740.0	2417860.0	2355080.0	1730900.0	0	0.1254242164425167	-0.24429703205323733	False	0.013220779220779222	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P77522	P77522		sufB		1230940.0	1213700.0	1371920.0	1800720.0	2160030.0	1173480.0	0	0.12808703444551353	-0.559617795176165	False	0.013246753246753246	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P37902	P37902		gltI		2189870.0	2188270.0	2111450.0	1847680.0	2001830.0	2147780.0	0	0.12875351386986442	0.130636609433221	False	0.013272727272727273	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P0A809	P0A809		ruvA		1744710.0	1378320.0	1142240.0	1147960.0	1339070.0	1371820.0	0	0.12911615588487074	0.30859358131953213	False	0.0132987012987013	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
P25519	P25519		hflX		3195380.0	3258900.0	3351140.0	3277430.0	3294030.0	3065340.0	0	0.12933945847402806	-0.059814210967285855	False	0.013324675324675326	False	False	Ecoli	False	True	False	False	msfragger	manual	min	1.160964047443681
