Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P09155	P09155		rnd		2.57536e+06	2.55295e+06	2.50448e+06	2.65791e+06	2.6304e+06	2.54465e+06
P09158	P09158		speE		7.25275e+06	7.3641e+06	7.72172e+06	7.5699e+06	7.41071e+06	7.42344e+06
P09169	P09169		ompT		5.69756e+06	5.68817e+06	5.70088e+06	5.97207e+06	5.86364e+06	5.73648e+06
P09323	P09323		nagE		2.94039e+06	2.65862e+06	3.13283e+06	2.90995e+06	2.90554e+06	2.84855e+06
P09372	P09372		grpE		4.96758e+07	5.01996e+07	4.96103e+07	5.01851e+07	5.07557e+07	5.27902e+07
P09373	P09373		pflB		3.00594e+08	3.0498e+08	3.06301e+08	2.96212e+08	3.05046e+08	3.02152e+08
P09394	P09394		glpQ		5.66277e+06	5.50111e+06	5.41979e+06	5.60318e+06	5.4933e+06	5.41392e+06
P09424	P09424		mtlD		2.44031e+06	2.40153e+06	2.18184e+06	2.26739e+06	2.21489e+06	2.15675e+06
P09546	P09546		putA		2.03875e+06	1.98091e+06	2.20462e+06	1.89225e+06	2.03109e+06	2.0721e+06
P09549	P09549		dedD		1.55564e+06	1.48293e+06	1.53153e+06	1.57165e+06	1.50201e+06	1.46975e+06
P09831	P09831		gltB		2.25211e+06	2.24555e+06	2.32853e+06	2.23228e+06	2.31892e+06	2.26567e+06
P09832	P09832		gltD		3.0973e+06	3.19347e+06	3.16079e+06	3.03532e+06	3.18076e+06	3.01397e+06
P0A698	P0A698		uvrA		2.6678e+06	2.75561e+06	2.83839e+06	2.76034e+06	2.76501e+06	2.74108e+06
P0A6A0	P0A6A0		ubiB		1.7936e+06	1.63179e+06	1.72686e+06	1.75854e+06	1.69044e+06	1.71126e+06
P0A6A3	P0A6A3		ackA		1.21652e+08	1.19621e+08	1.17984e+08	1.20053e+08	1.18211e+08	1.141e+08
P0A6A8	P0A6A8		acpP		1.61032e+08	1.58465e+08	1.55117e+08	1.57511e+08	1.53322e+08	1.50747e+08
P0A6B4	P0A6B4		alr		3.20604e+06	3.19153e+06	3.373e+06	3.31038e+06	3.29005e+06	3.32757e+06
P0A6B7	P0A6B7		iscS		1.81112e+07	1.83112e+07	1.82189e+07	1.7933e+07	1.81739e+07	1.78861e+07
P0A6C1	P0A6C1		nfo		2.47786e+06	2.29741e+06	2.26049e+06	2.25707e+06	2.37249e+06	2.34011e+06
P0A6D0	P0A6D0		argR		1.46294e+06	1.75805e+06	1.29604e+06	1.70972e+06	1.29733e+06	1.37516e+06
P0A6D3	P0A6D3		aroA		6.00068e+06	5.94905e+06	5.88055e+06	6.18322e+06	5.83714e+06	5.70698e+06
P0A6D7	P0A6D7		aroK		1.29254e+07	1.28326e+07	1.2364e+07	1.28504e+07	1.22238e+07	1.19792e+07
P0A6E4	P0A6E4		argG		748417	837095	791476	730675	811858	545222
P0A6E6	P0A6E6		atpC		7.91165e+06	7.77391e+06	8.07708e+06	8.16712e+06	7.89811e+06	8.13631e+06
P0A6E9	P0A6E9		bioD2		6.37073e+06	6.4583e+06	5.88903e+06	6.23454e+06	6.25458e+06	5.51892e+06
P0A6F1	P0A6F1		carA		4.93446e+06	5.0244e+06	5.11814e+06	4.91355e+06	5.12027e+06	5.17313e+06
P0A6F3	P0A6F3		glpK		5.2e+06	5.06552e+06	5.21523e+06	5.22871e+06	5.16764e+06	4.97086e+06
P0A6F5	P0A6F5		groL		8.32579e+07	8.23607e+07	8.24014e+07	8.23537e+07	8.09196e+07	8.15131e+07
P0A6F9	P0A6F9		groS		8.32898e+07	8.36248e+07	8.99922e+07	8.51748e+07	9.17128e+07	8.76551e+07
P0A6G3	P0A6G3		pncC		3.16644e+06	3.29595e+06	3.2337e+06	3.26507e+06	3.33352e+06	3.33946e+06
P0A6G7	P0A6G7		clpP		2.5509e+07	2.55737e+07	2.61409e+07	2.57867e+07	2.5693e+07	2.55852e+07
P0A6H1	P0A6H1		clpX		1.75285e+07	1.77903e+07	1.69201e+07	1.76578e+07	1.74531e+07	1.67148e+07
P0A6H5	P0A6H5		hslU		2.32823e+07	2.3233e+07	2.27309e+07	2.291e+07	2.29083e+07	2.27834e+07
P0A6H8	P0A6H8		cls		732238	770764	700261	809120	651722	700452
P0A6I0	P0A6I0		cmk		1.10874e+07	1.11524e+07	1.10677e+07	1.09433e+07	1.09897e+07	1.10321e+07
P0A6I3	P0A6I3		coaA		3.79887e+06	3.66835e+06	3.34202e+06	3.70272e+06	3.47138e+06	3.48963e+06
P0A6I6	P0A6I6		coaD		651658	726706	849645	690468	861103	871905
P0A6I9	P0A6I9		coaE		823734	832845	897352	927841	814987	920444
P0A6J1	P0A6J1		cysC		1.64683e+06	1.68406e+06	1.49241e+06	1.62753e+06	1.49679e+06	1.541e+06
P0A6J8	P0A6J8		ddlA		1.30716e+07	1.30739e+07	1.25381e+07	1.31192e+07	1.27681e+07	1.26194e+07
P0A6K3	P0A6K3		def		9.25434e+06	9.15449e+06	9.66295e+06	9.21867e+06	9.44072e+06	9.72298e+06
P0A6K6	P0A6K6		deoB		1.88049e+07	1.85669e+07	1.82677e+07	1.90619e+07	1.82696e+07	1.80557e+07
P0A6L0	P0A6L0		deoC		1.17455e+07	1.13483e+07	1.16367e+07	1.19269e+07	1.15283e+07	1.17126e+07
P0A6L2	P0A6L2		dapA		2.95082e+07	3.02152e+07	3.07403e+07	2.89975e+07	3.08856e+07	2.98399e+07
P0A6L4	P0A6L4		nanA		163796	153802	209975	247817	174890	195826
P0A6L7	P0A6L7		uxaB		1.58788e+06	1.42513e+06	1.40399e+06	1.60025e+06	1.34442e+06	1.44188e+06
P0A6L9	P0A6L9		hscB		4.60222e+06	4.61451e+06	4.79644e+06	4.32589e+06	4.76919e+06	4.76838e+06
P0A6M4	P0A6M4		dtd		2.42142e+06	2.60651e+06	2.36407e+06	2.68957e+06	2.18627e+06	2.36444e+06
P0A6M8	P0A6M8		fusA		1.41508e+08	1.41939e+08	1.45041e+08	1.38385e+08	1.4333e+08	1.43562e+08
P0A6N4	P0A6N4		efp		8.75166e+07	8.71823e+07	8.4851e+07	8.33715e+07	8.5488e+07	7.97228e+07
P0A6N8	P0A6N8		yeiP		1.51737e+07	1.57863e+07	1.57096e+07	1.53054e+07	1.54783e+07	1.54415e+07
P0A6P1	P0A6P1		tsf		1.82731e+08	1.82183e+08	1.86883e+08	1.76846e+08	1.81902e+08	1.80628e+08
P0A6P5	P0A6P5		der		4.84477e+06	4.8951e+06	4.65925e+06	4.8035e+06	4.64929e+06	4.73333e+06
P0A6P7	P0A6P7		engB		6.78695e+06	6.83857e+06	7.20898e+06	6.76605e+06	6.88541e+06	7.16684e+06
P0A6P9	P0A6P9		eno		1.78994e+08	1.79235e+08	1.77902e+08	1.75171e+08	1.78733e+08	1.76538e+08
P0A6Q3	P0A6Q3		fabA		1.42305e+07	1.39615e+07	1.50004e+07	1.40698e+07	1.47023e+07	1.49139e+07
P0A6Q6	P0A6Q6		fabZ		2.75623e+07	2.83681e+07	2.68542e+07	2.78983e+07	2.6281e+07	2.67083e+07
P0A6R0	P0A6R0		fabH		1.90888e+07	1.94636e+07	1.83896e+07	1.97353e+07	1.82583e+07	1.81724e+07
P0A6R3	P0A6R3		fis		6.56062e+06	6.34635e+06	6.83992e+06	6.49727e+06	6.64089e+06	6.79611e+06
P0A6S0	P0A6S0		flgH		2.73652e+06	2.61806e+06	2.60464e+06	2.65325e+06	2.74861e+06	2.68563e+06
P0A6S7	P0A6S7		gpsA		4.93206e+06	5.05112e+06	5.13104e+06	4.91572e+06	5.102e+06	4.8309e+06
P0A6T1	P0A6T1		pgi		3.9392e+07	3.97492e+07	3.98217e+07	3.94597e+07	3.93271e+07	3.97649e+07
P0A6T3	P0A6T3		galK		3.45462e+06	3.5037e+06	3.74185e+06	3.42729e+06	3.70816e+06	3.70363e+06
P0A6T5	P0A6T5		folE		4.46824e+06	4.65237e+06	4.46836e+06	4.47591e+06	4.51026e+06	4.32835e+06
P0A6T9	P0A6T9		gcvH		1.56121e+06	1.58939e+06	1.58726e+06	1.52186e+06	1.63367e+06	1.58098e+06
P0A6U3	P0A6U3		mnmG		7.30456e+06	7.47756e+06	7.4344e+06	7.358e+06	7.6341e+06	7.5293e+06
P0A6U5	P0A6U5		rsmG		5.65844e+06	5.77534e+06	5.94565e+06	5.79711e+06	5.8499e+06	5.85842e+06
P0A6U8	P0A6U8		glgA		3.3308e+06	3.17854e+06	3.11301e+06	3.17352e+06	3.22814e+06	3.03674e+06
P0A6V1	P0A6V1		glgC		7.83235e+06	7.77904e+06	7.57403e+06	7.65675e+06	7.66727e+06	7.62117e+06
P0A6V8	P0A6V8		glk		6.57681e+06	6.477e+06	6.35876e+06	6.53801e+06	6.42679e+06	6.19488e+06
P0A6W0	P0A6W0		glsA2		2.20902e+06	2.21126e+06	2.30338e+06	2.00847e+06	2.32306e+06	2.19715e+06
P0A6W3	P0A6W3		mraY		1.32379e+06	1.33147e+06	1.61461e+06	1.40212e+06	1.63294e+06	1.55326e+06
P0A6W5	P0A6W5		greA		2.59151e+07	2.58422e+07	2.50249e+07	2.55204e+07	2.48783e+07	2.52976e+07
P0A6W9	P0A6W9		gshA		4.853e+06	4.94655e+06	4.99998e+06	4.69436e+06	5.0797e+06	4.96824e+06
P0A6X3	P0A6X3		hfq		1.04683e+06	943185	1.14017e+06	895991	1.18614e+06	1.08197e+06
P0A6X7	P0A6X7		ihfA		5.37604e+07	5.5144e+07	5.03731e+07	5.30943e+07	5.01386e+07	4.85011e+07
P0A6Y1	P0A6Y1		ihfB		1.35145e+07	1.38849e+07	1.20697e+07	1.29446e+07	1.16395e+07	1.0569e+07
P0A6Y5	P0A6Y5		hslO		6.84946e+06	7.09049e+06	6.79914e+06	7.33228e+06	7.06463e+06	6.7471e+06
P0A6Y8	P0A6Y8		dnaK		4.79976e+07	4.88175e+07	4.85866e+07	4.7742e+07	4.81597e+07	4.75664e+07
P0A6Z1	P0A6Z1		hscA		5.43169e+06	5.42911e+06	5.30138e+06	5.47777e+06	5.32444e+06	5.11946e+06
P0A6Z3	P0A6Z3		htpG		2.88515e+07	2.91624e+07	2.8776e+07	2.8182e+07	2.88205e+07	2.88235e+07
P0A6Z6	P0A6Z6		nikR		2.07009e+06	2.15867e+06	2.06656e+06	2.04284e+06	2.13872e+06	1.97125e+06
P0A705	P0A705		infB		1.57617e+07	1.56267e+07	1.55111e+07	1.58004e+07	1.52857e+07	1.5433e+07
P0A707	P0A707		infC		4.83645e+07	4.94916e+07	5.02285e+07	4.92345e+07	4.98192e+07	4.95803e+07
P0A715	P0A715		kdsA		2.39478e+07	2.44502e+07	2.32257e+07	2.37975e+07	2.30593e+07	2.25229e+07
P0A717	P0A717		prs		5.17914e+07	5.11735e+07	5.04495e+07	5.07178e+07	4.89543e+07	5.06734e+07
P0A720	P0A720		tmk		2.85293e+06	2.88051e+06	3.03169e+06	2.8262e+06	3.10859e+06	3.05053e+06
P0A722	P0A722		lpxA		1.21623e+07	1.2232e+07	1.31846e+07	1.17593e+07	1.28824e+07	1.30898e+07
P0A729	P0A729		yceF		2.41732e+06	2.44316e+06	2.23181e+06	2.4614e+06	2.23247e+06	2.2735e+06
P0A731	P0A731		mgsA		3.93212e+06	3.7308e+06	3.86412e+06	3.82704e+06	3.83879e+06	3.85105e+06
P0A734	P0A734		minE		1.96893e+07	1.86171e+07	2.00446e+07	1.99796e+07	1.97284e+07	2.0701e+07
P0A738	P0A738		moaC		803046	809687	791444	779563	742836	721949
P0A744	P0A744		msrA		6.24151e+06	6.27048e+06	5.84567e+06	6.74954e+06	5.87873e+06	5.5075e+06
P0A746	P0A746		msrB		1.69056e+06	1.75303e+06	1.87869e+06	1.61073e+06	1.83448e+06	1.89385e+06
P0A749	P0A749		murA		7.86084e+06	7.69669e+06	7.83724e+06	8.03336e+06	8.12479e+06	8.01738e+06
P0A752	P0A752		nadD		491093	561373	433188	577436	452676	450808
P0A759	P0A759		nagB		4.7167e+06	4.61074e+06	4.41386e+06	4.78612e+06	4.38494e+06	4.5317e+06
P0A763	P0A763		ndk		1.9398e+07	1.85819e+07	2.06884e+07	1.94236e+07	2.0043e+07	2.02908e+07
P0A780	P0A780		nusB		1.45821e+07	1.48365e+07	1.32025e+07	1.45044e+07	1.27598e+07	1.30904e+07
P0A784	P0A784		orn		2.75455e+06	2.71957e+06	2.70677e+06	2.78613e+06	2.77418e+06	2.83954e+06
P0A786	P0A786		pyrB		2.4975e+06	2.5799e+06	2.45354e+06	2.49562e+06	2.58161e+06	2.42587e+06
P0A790	P0A790		panD		6.97942e+06	7.03136e+06	7.10275e+06	6.85902e+06	6.97832e+06	7.05299e+06
P0A794	P0A794		pdxJ		7.12132e+06	7.17498e+06	7.26632e+06	7.25989e+06	7.23356e+06	7.48909e+06
P0A796	P0A796		pfkA		1.65468e+07	1.64672e+07	1.60823e+07	1.63495e+07	1.61501e+07	1.61222e+07
P0A799	P0A799		pgk		4.45359e+08	4.43527e+08	4.4973e+08	4.44154e+08	4.48024e+08	4.40244e+08
P0A7A2	P0A7A2		gpmB		3.26644e+06	3.2035e+06	2.90929e+06	2.97991e+06	3.01048e+06	2.97395e+06
P0A7A5	P0A7A5		pcm		723190	912338	759976	902003	854098	894828
P0A7A7	P0A7A7		plsB		3.30119e+06	3.08919e+06	3.05963e+06	3.2767e+06	2.9565e+06	3.0018e+06
P0A7A9	P0A7A9		ppa		1.00042e+08	9.92353e+07	9.70352e+07	9.77054e+07	9.5862e+07	9.60968e+07
P0A7B1	P0A7B1		ppk		1.52289e+06	1.57037e+06	1.51014e+06	1.53012e+06	1.50124e+06	1.48206e+06
P0A7B5	P0A7B5		proB		5.08584e+06	5.03868e+06	4.61477e+06	5.12396e+06	4.78672e+06	4.51523e+06
P0A7B8	P0A7B8		hslV		1.63198e+07	1.59088e+07	1.4596e+07	1.53433e+07	1.61994e+07	1.47599e+07
P0A7C2	P0A7C2		lexA		3.06646e+07	3.03873e+07	3.05584e+07	3.09638e+07	3.05644e+07	3.01635e+07
P0A7C6	P0A7C6		pepE		5.78285e+06	5.75571e+06	5.78108e+06	5.78072e+06	5.75417e+06	5.52201e+06
P0A7D1	P0A7D1		pth		4.62161e+06	4.54891e+06	4.6025e+06	4.55158e+06	4.59027e+06	4.41268e+06
P0A7D4	P0A7D4		purA		1.41514e+07	1.41967e+07	1.38059e+07	1.41468e+07	1.38418e+07	1.36934e+07
P0A7D7	P0A7D7		purC		7.3387e+06	7.37812e+06	6.96565e+06	7.05426e+06	6.99353e+06	6.97587e+06
P0A7E1	P0A7E1		pyrD		7.88671e+06	7.80913e+06	7.46652e+06	7.78151e+06	7.58022e+06	7.80756e+06
P0A7E3	P0A7E3		pyrE		5.61856e+06	5.56848e+06	5.65047e+06	5.49259e+06	5.58236e+06	5.56897e+06
P0A7E5	P0A7E5		pyrG		1.82509e+07	1.85054e+07	1.88875e+07	1.81689e+07	1.87489e+07	1.88309e+07
P0A7E9	P0A7E9		pyrH		8.03844e+06	8.05001e+06	7.53402e+06	7.75753e+06	7.68915e+06	7.5388e+06
P0A7F3	P0A7F3		pyrI		2.02923e+06	2.09889e+06	1.88659e+06	2.05574e+06	2.02354e+06	1.95642e+06
P0A7F6	P0A7F6		speD		2.09209e+06	2.08173e+06	2.00587e+06	1.89309e+06	1.96583e+06	1.95828e+06
P0A7F9	P0A7F9		queA		4.31203e+06	4.16083e+06	4.65578e+06	4.34494e+06	4.6059e+06	4.70759e+06
P0A7G2	P0A7G2		rbfA		2.05461e+07	2.10128e+07	2.16242e+07	2.19062e+07	2.08808e+07	2.13793e+07
P0A7G6	P0A7G6		recA		1.09876e+07	1.09231e+07	1.11644e+07	1.08972e+07	1.11942e+07	1.14591e+07
P0A7H6	P0A7H6		recR		944693	930326	1.08569e+06	950987	1.07781e+06	1.21509e+06
P0A7I0	P0A7I0		prfA		4.1663e+06	4.21248e+06	4.30548e+06	4.31658e+06	4.26173e+06	4.33851e+06
P0A7I4	P0A7I4		prfC		5.54385e+06	5.33994e+06	5.42397e+06	5.46417e+06	5.32441e+06	5.45259e+06
P0A7I7	P0A7I7		ribA		1.07523e+07	1.1143e+07	1.06434e+07	1.04021e+07	1.03518e+07	1.02341e+07
P0A7J0	P0A7J0		ribB		1.3001e+07	1.33226e+07	1.37758e+07	1.32622e+07	1.35894e+07	1.38551e+07
P0A7J3	P0A7J3		rplJ		5.63709e+08	5.5572e+08	5.55444e+08	5.49249e+08	5.52216e+08	5.44151e+08
P0A7J7	P0A7J7		rplK		1.64392e+08	1.59521e+08	1.64637e+08	1.61273e+08	1.62098e+08	1.623e+08
P0A7K2	P0A7K2		rplL		2.20683e+08	2.25429e+08	2.03111e+08	2.16443e+08	2.00853e+08	1.97138e+08
P0A7K6	P0A7K6		rplS		5.96279e+07	6.085e+07	6.15881e+07	5.81166e+07	6.06879e+07	6.14155e+07
P0A7L0	P0A7L0		rplA		4.83538e+08	4.87015e+08	4.59587e+08	4.69021e+08	4.5789e+08	4.45618e+08
P0A7L3	P0A7L3		rplT		4.93237e+07	4.80425e+07	4.07886e+07	4.82123e+07	3.97506e+07	4.00661e+07
P0A7L8	P0A7L8		rpmA		1.34092e+08	1.34576e+08	1.32518e+08	1.37432e+08	1.35398e+08	1.35065e+08
P0A7M2	P0A7M2		rpmB		2.31135e+08	2.23575e+08	2.0689e+08	2.17452e+08	2.06419e+08	2.08778e+08
P0A7M6	P0A7M6		rpmC		2.62743e+07	2.79785e+07	2.13374e+07	2.56671e+07	2.06272e+07	1.77346e+07
P0A7M9	P0A7M9		rpmE		9.04182e+07	9.08081e+07	9.55396e+07	8.63291e+07	9.30792e+07	9.52686e+07
P0A7N4	P0A7N4		rpmF		4.10235e+07	4.08033e+07	4.51683e+07	4.11515e+07	4.52729e+07	4.72319e+07
P0A7N9	P0A7N9		rpmG		1.20811e+08	1.22692e+08	1.29537e+08	1.15271e+08	1.3019e+08	1.29371e+08
P0A7P5	P0A7P5		rpmH		2.96403e+07	3.15852e+07	2.92549e+07	2.85923e+07	2.86473e+07	2.89662e+07
P0A7Q1	P0A7Q1		rpmI		1.39638e+07	1.19991e+07	2.10439e+07	1.36168e+07	2.00688e+07	2.13867e+07
P0A7R1	P0A7R1		rplI		3.26084e+08	3.18799e+08	3.34351e+08	3.16982e+08	3.33293e+08	3.21368e+08
P0A7R5	P0A7R5		rpsJ		1.98682e+08	1.98601e+08	2.08115e+08	2.00686e+08	2.06831e+08	2.08678e+08
P0A7R9	P0A7R9		rpsK		1.22882e+08	1.21148e+08	1.20586e+08	1.1957e+08	1.19814e+08	1.20869e+08
P0A7S3	P0A7S3		rpsL		7.97688e+07	7.89924e+07	8.38202e+07	7.94912e+07	7.9564e+07	8.13159e+07
P0A7S9	P0A7S9		rpsM		3.39458e+07	3.37e+07	3.10655e+07	3.32834e+07	3.09646e+07	3.12142e+07
P0A7T3	P0A7T3		rpsP		1.55211e+08	1.55448e+08	1.51946e+08	1.51769e+08	1.5262e+08	1.47589e+08
P0A7T7	P0A7T7		rpsR		5.37165e+07	5.44313e+07	7.01576e+07	5.254e+07	6.97549e+07	6.96665e+07
P0A7U3	P0A7U3		rpsS		1.52168e+08	1.55797e+08	1.51202e+08	1.5577e+08	1.47204e+08	1.4498e+08
P0A7U7	P0A7U7		rpsT		2.66757e+07	2.65139e+07	2.58299e+07	2.57735e+07	2.54759e+07	2.50412e+07
P0A7V0	P0A7V0		rpsB		9.68026e+07	9.72183e+07	9.2718e+07	9.58316e+07	9.27061e+07	9.36666e+07
P0A7V3	P0A7V3		rpsC		9.41828e+07	9.25596e+07	9.28303e+07	9.13939e+07	9.17814e+07	9.04574e+07
P0A7V8	P0A7V8		rpsD		1.51698e+08	1.57715e+08	1.49818e+08	1.48004e+08	1.52644e+08	1.44851e+08
P0A7W1	P0A7W1		rpsE		1.20752e+08	1.19757e+08	1.26515e+08	1.15927e+08	1.25082e+08	1.24777e+08
P0A7W7	P0A7W7		rpsH		6.29148e+07	6.38828e+07	5.90044e+07	6.15947e+07	6.03469e+07	5.99598e+07
P0A7X3	P0A7X3		rpsI		7.40088e+07	7.28312e+07	7.84505e+07	7.43045e+07	7.76844e+07	8.05629e+07
P0A7X6	P0A7X6		rimM		5.73548e+06	5.52616e+06	5.66728e+06	5.85342e+06	5.49672e+06	5.46992e+06
P0A7Y0	P0A7Y0		rnc		9.67577e+06	9.6646e+06	9.98842e+06	9.79461e+06	1.02439e+07	1.03549e+07
P0A7Y8	P0A7Y8		rnpA		1.11272e+06	1.14946e+06	1.20933e+06	1.10366e+06	1.15436e+06	1.06474e+06
P0A7Z0	P0A7Z0		rpiA		1.97935e+07	1.94144e+07	1.98761e+07	1.95681e+07	1.89858e+07	1.91746e+07
P0A7Z4	P0A7Z4		rpoA		1.45892e+08	1.47371e+08	1.45573e+08	1.44485e+08	1.43946e+08	1.43736e+08
P0A800	P0A800		rpoZ		6.59387e+07	6.67083e+07	6.76238e+07	6.38548e+07	6.85079e+07	6.50671e+07
P0A805	P0A805		frr		2.86081e+07	2.79234e+07	2.87834e+07	2.83275e+07	2.86152e+07	2.63327e+07
P0A809	P0A809		ruvA		484910	494960	516272	513957	561392	494157
P0A812	P0A812		ruvB		1.26234e+06	1.2634e+06	1.22241e+06	1.23531e+06	1.23096e+06	1.09625e+06
P0A817	P0A817		metK		2.66771e+07	2.67831e+07	2.55632e+07	2.66051e+07	2.43083e+07	2.44224e+07
P0A821	P0A821		selA		1.42021e+06	1.42516e+06	1.52921e+06	1.4542e+06	1.49692e+06	1.50726e+06
P0A825	P0A825		glyA		3.35972e+07	3.35986e+07	3.51046e+07	3.30448e+07	3.45537e+07	3.39591e+07
P0A832	P0A832		smpB		5.52383e+06	5.43204e+06	5.32567e+06	5.55547e+06	5.57174e+06	5.38403e+06
P0A836	P0A836		sucC		8.62121e+06	8.59509e+06	8.51029e+06	8.37525e+06	8.4936e+06	8.49365e+06
P0A840	P0A840		surE		1.47427e+06	1.48406e+06	1.55664e+06	1.53056e+06	1.59804e+06	1.65556e+06
P0A843	P0A843		tatE		8.9703e+06	9.8236e+06	8.64124e+06	7.38724e+06	1.00728e+07	9.20224e+06
P0A847	P0A847		tgt		3.49582e+06	3.47803e+06	3.52433e+06	3.47358e+06	3.54041e+06	3.38972e+06
P0A850	P0A850		tig		1.43627e+08	1.43504e+08	1.5175e+08	1.40178e+08	1.49992e+08	1.49994e+08
P0A853	P0A853		tnaA		3.64075e+06	3.59127e+06	3.55429e+06	3.54544e+06	3.64282e+06	3.5066e+06
P0A855	P0A855		tolB		1.98785e+07	1.98087e+07	2.1175e+07	2.01462e+07	2.06859e+07	2.12225e+07
P0A858	P0A858		tpiA		6.81839e+07	6.69839e+07	6.59595e+07	6.53947e+07	6.69039e+07	6.59851e+07
P0A862	P0A862		tpx		4.13039e+07	4.14963e+07	4.27148e+07	4.09643e+07	4.2929e+07	4.23003e+07
P0A867	P0A867		talA		4.45825e+06	4.54765e+06	4.47817e+06	4.59283e+06	4.46363e+06	4.22726e+06
P0A870	P0A870		talB		4.81759e+07	4.80969e+07	4.91472e+07	4.85588e+07	4.8666e+07	4.87888e+07
P0A873	P0A873		trmD		4.08852e+06	4.39352e+06	4.11877e+06	4.19435e+06	4.14376e+06	4.13872e+06
P0A877	P0A877		trpA		1.66358e+06	1.69028e+06	1.88062e+06	1.5528e+06	1.84033e+06	1.72503e+06
P0A879	P0A879		trpB		629555	620655	625236	612594	535843	685352
P0A881	P0A881		trpR		2.09463e+06	2.0002e+06	2.09284e+06	2.25182e+06	2.07986e+06	2.0865e+06
P0A884	P0A884		thyA		9.57175e+06	9.56938e+06	9.31092e+06	9.11932e+06	9.06132e+06	9.74807e+06
P0A887	P0A887		ubiE		8.04548e+06	8.16529e+06	8.59449e+06	8.17664e+06	8.45616e+06	8.3767e+06
P0A894	P0A894		yhbJ		1.5396e+06	1.50355e+06	1.58359e+06	1.50731e+06	1.68491e+06	1.56757e+06
P0A898	P0A898		ybeY		3.5519e+06	3.45761e+06	3.95946e+06	3.38563e+06	3.70135e+06	3.72163e+06
P0A8A0	P0A8A0		yebC		3.03003e+06	3.16274e+06	3.05826e+06	2.99705e+06	2.96249e+06	3.07228e+06
P0A8A2	P0A8A2		yeeN		1.06058e+07	1.05436e+07	9.25137e+06	1.04299e+07	9.47244e+06	8.94543e+06
P0A8A4	P0A8A4		ppsR		2.15859e+06	1.99055e+06	2.05637e+06	2.12537e+06	2.08179e+06	2.05685e+06
P0A8A8	P0A8A8		rimP		2.21161e+07	2.12072e+07	2.20327e+07	2.02591e+07	2.15076e+07	2.08346e+07
P0A8B2	P0A8B2		yfcN		1.60409e+06	1.5029e+06	1.47755e+06	1.5948e+06	1.45948e+06	1.53497e+06
P0A8B5	P0A8B5		ybaB		2.32716e+06	2.31217e+06	1.63538e+06	2.46243e+06	1.47374e+06	1.34384e+06
P0A8C1	P0A8C1		ybjQ		996873	1.01636e+06	1.1886e+06	1.3522e+06	921938	1.02191e+06
P0A8C4	P0A8C4		ygfB		3.30369e+06	3.35604e+06	3.36061e+06	3.27809e+06	3.34614e+06	3.44282e+06
P0A8D0	P0A8D0		nrdR		1.3414e+06	1.35566e+06	1.41585e+06	1.3677e+06	1.37551e+06	1.36654e+06
P0A8D3	P0A8D3		yaiI		2.06502e+06	2.08843e+06	2.09428e+06	2.02901e+06	2.10876e+06	1.99534e+06
P0A8D6	P0A8D6		ymdB		1.51617e+06	1.44716e+06	1.43967e+06	1.42705e+06	1.4578e+06	1.30196e+06
P0A8E1	P0A8E1		ycfP		1.20953e+07	1.18631e+07	1.13127e+07	1.17652e+07	1.16017e+07	1.15304e+07
P0A8E5	P0A8E5		yacL		507310	518967	608593	484077	601672	607850
P0A8E7	P0A8E7		yajQ		2.16318e+07	2.19479e+07	2.28863e+07	2.14066e+07	2.25894e+07	2.23538e+07
P0A8F0	P0A8F0		upp		3.40856e+07	3.34221e+07	3.20855e+07	3.37104e+07	3.19739e+07	3.08333e+07
P0A8F4	P0A8F4		udk		7.43916e+06	7.60894e+06	7.01519e+06	7.7601e+06	6.88858e+06	7.21704e+06
P0A8F8	P0A8F8		uvrB		7.25655e+06	7.91963e+06	7.8143e+06	6.81288e+06	7.51269e+06	7.70203e+06
P0A8G3	P0A8G3		uxaC		1.4842e+06	1.4342e+06	1.38207e+06	1.51661e+06	1.32938e+06	1.4707e+06
P0A8G6	P0A8G6		wrbA		8.98308e+06	8.93986e+06	9.43352e+06	9.22043e+06	9.2003e+06	8.71804e+06
P0A8G9	P0A8G9		xseB		8.84957e+06	9.57606e+06	9.71658e+06	9.12088e+06	9.60139e+06	8.94635e+06
P0A8H8	P0A8H8		yacG		2.17502e+06	2.22104e+06	2.42464e+06	2.21713e+06	2.50267e+06	2.49679e+06
P0A8I1	P0A8I1		yqgF		1.33241e+06	1.38e+06	1.34557e+06	1.32801e+06	1.39938e+06	1.42579e+06
P0A8I3	P0A8I3		yaaA		4.06622e+06	4.08e+06	4.26241e+06	4.07131e+06	4.10996e+06	4.32825e+06
