Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P0A7X6	RIMM_ECOLI	rimM	Ribosome maturation factor RimM	10	10	3.27064e+07	3.18429e+07	3.34222e+07	3.25035e+07	3.32547e+07	3.29456e+07
P0A7Y0	RNC_ECOLI	rnc	Ribonuclease 3	10	10	3.99544e+07	4.5124e+07	4.00977e+07	4.24164e+07	4.16244e+07	4.36176e+07
P0A7Y4	RNH_ECOLI	rnhA	Ribonuclease HI	1	1	2.33207e+06	1.95138e+06	2.42712e+06	1.81497e+06	2.25032e+06	1.61872e+06
P0A7Y8	RNPA_ECOLI	rnpA	Ribonuclease P protein component	3	3	3.77437e+06	4.14032e+06	4.05452e+06	4.19204e+06	4.47352e+06	4.37171e+06
P0A7Z0	RPIA_ECOLI	rpiA	Ribose-5-phosphate isomerase A	8	8	9.86576e+07	7.35055e+07	9.56012e+07	9.09818e+07	9.60907e+07	8.9021e+07
P0A7Z4	RPOA_ECOLI	rpoA	DNA-directed RNA polymerase subunit alpha	18	18	4.80058e+08	4.90782e+08	4.81756e+08	4.95349e+08	4.67944e+08	4.90832e+08
P0A800	RPOZ_ECOLI	rpoZ	DNA-directed RNA polymerase subunit omega	9	9	2.54382e+08	2.62742e+08	2.55601e+08	2.67279e+08	2.51353e+08	2.66813e+08
P0A805	RRF_ECOLI	frr	Ribosome-recycling factor	9	9	1.25699e+08	1.16272e+08	1.34798e+08	1.29321e+08	1.29691e+08	1.34587e+08
P0A809	RUVA_ECOLI	ruvA	Holliday junction ATP-dependent DNA helicase RuvA	2	2	504403		486331	594443	465248	476772
P0A812	RUVB_ECOLI	ruvB	Holliday junction ATP-dependent DNA helicase RuvB	6	6	1.63394e+08	1.45676e+08	1.55671e+08	1.49625e+08	1.57963e+08	1.63599e+08
P0A817	METK_ECOLI	metK	S-adenosylmethionine synthase	17	17	1.0055e+08	9.73492e+07	1.06509e+08	1.02163e+08	1.03132e+08	1.02281e+08
P0A821	SELA_ECOLI	selA	L-seryl-tRNA(Sec) selenium transferase	13	13	5.45186e+06	5.76393e+06	5.49127e+06	5.84637e+06	5.60653e+06	5.49363e+06
P0A823	SFSA_ECOLI	sfsA	Sugar fermentation stimulation protein A	4	4	1.25633e+06	1.51708e+06	1.23006e+06	1.37589e+06	1.28852e+06	1.42208e+06
P0A825	GLYA_ECOLI	glyA	Serine hydroxymethyltransferase	17	17	1.83218e+08	1.73816e+08	1.84894e+08	1.97724e+08	1.90017e+08	1.95182e+08
P0A832	SSRP_ECOLI	smpB	SsrA-binding protein	3	3	2.05798e+07	1.44964e+07	2.00349e+07	2.0934e+07	2.08641e+07	1.98769e+07
P0A836	SUCC_ECOLI	sucC	Succinyl-CoA ligase [ADP-forming] subunit beta	17	17	3.42083e+07	3.43549e+07	3.71739e+07	3.42549e+07	3.33926e+07	3.39277e+07
P0A840	SURE_ECOLI	surE	5'/3'-nucleotidase SurE	5	5	5.58449e+06	5.69406e+06	5.83315e+06	5.71437e+06	5.92634e+06	5.60044e+06
P0A843	TATE_ECOLI	tatE	Sec-independent protein translocase protein TatE	3	3	5.60368e+07	6.14567e+07	5.54293e+07	5.75133e+07	5.75624e+07	5.67418e+07
P0A847	TGT_ECOLI	tgt	Queuine tRNA-ribosyltransferase	14	14	8.48182e+06	8.20889e+06	8.32762e+06	8.98436e+06	8.31374e+06	8.56611e+06
P0A850	TIG_ECOLI	tig	Trigger factor	47	47	6.35112e+08	6.27685e+08	6.47249e+08	6.67361e+08	6.2762e+08	6.60315e+08
P0A853	TNAA_ECOLI	tnaA	Tryptophanase	10	10	1.19115e+07	1.28927e+07	1.17865e+07	1.20667e+07	1.1774e+07	1.2353e+07
P0A855	TOLB_ECOLI	tolB	Protein TolB	17	17	6.91624e+07	7.73028e+07	7.26349e+07	7.4916e+07	6.88547e+07	7.47663e+07
P0A858	TPIS_ECOLI	tpiA	Triosephosphate isomerase	12	12	5.78103e+08	4.91592e+08	5.843e+08	5.84319e+08	5.69549e+08	5.93818e+08
P0A862	TPX_ECOLI	tpx	Thiol peroxidase	7	7	3.25945e+08	3.07345e+08	3.32699e+08	3.09776e+08	3.18024e+08	2.98866e+08
P0A867	TALA_ECOLI	talA	Transaldolase A	14	14	2.02376e+07	2.13992e+07	2.05509e+07	2.09282e+07	2.01542e+07	2.0906e+07
P0A870	TALB_ECOLI	talB	Transaldolase B	22	22	3.06136e+08	2.87154e+08	3.03115e+08	3.12433e+08	3.07398e+08	3.06857e+08
P0A873	TRMD_ECOLI	trmD	tRNA (guanine-N(1)-)-methyltransferase	5	5	1.32022e+07	1.20014e+07	1.31341e+07	1.34191e+07	1.31786e+07	1.23899e+07
P0A877	TRPA_ECOLI	trpA	Tryptophan synthase alpha chain	7	7	5.4658e+06	5.60771e+06	4.81613e+06	4.92632e+06	5.47247e+06	4.87757e+06
P0A879	TRPB_ECOLI	trpB	Tryptophan synthase beta chain	2	2	1.0098e+06	1.13948e+06	1.24145e+06	705728	1.05476e+06	1.142e+06
P0A881	TRPR_ECOLI	trpR	Trp operon repressor	2	2	5.5373e+06	4.36317e+06	4.99147e+06	5.87678e+06	5.9476e+06	5.93668e+06
P0A884	TYSY_ECOLI	thyA	Thymidylate synthase	9	9	2.75255e+07	2.71843e+07	2.79602e+07	2.82637e+07	2.80143e+07	2.75879e+07
P0A887	UBIE_ECOLI	ubiE	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE	11	11	4.55255e+07	4.72214e+07	4.2801e+07	4.41941e+07	4.41027e+07	4.51042e+07
P0A890	TUSA_ECOLI	tusA	Sulfurtransferase TusA	3	3	2.70496e+07	2.45049e+07	2.58244e+07	3.02216e+07	2.56134e+07	2.97184e+07
P0A894	YHBJ_ECOLI	yhbJ	UPF0042 nucleotide-binding protein YhbJ	6	6	7.85564e+06	8.34502e+06	8.42861e+06	8.3732e+06	8.37844e+06	8.73959e+06
P0A898	YBEY_ECOLI	ybeY	Endoribonuclease YbeY	1	1	2.94164e+07	3.02428e+07	2.82255e+07	3.43171e+07	2.86938e+07	3.31172e+07
P0A8A0	YEBC_ECOLI	yebC	Probable transcriptional regulatory protein YebC	6	6	1.42722e+07	1.37957e+07	1.52735e+07	1.3649e+07	1.44162e+07	1.28436e+07
P0A8A2	YEEN_ECOLI	yeeN	Probable transcriptional regulatory protein YeeN	8	8	6.03991e+07	5.19929e+07	5.976e+07	6.09103e+07	5.75719e+07	6.01477e+07
P0A8A4	PSRP_ECOLI	ppsR	Phosphoenolpyruvate synthase regulatory protein	4	4	7.09706e+06	7.49087e+06	7.31521e+06	7.0085e+06	7.23862e+06	6.95144e+06
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	4	4	1.40655e+07	1.67578e+07	1.44357e+07	1.66536e+07	1.33442e+07	1.72175e+07
P0A8B2	YFCN_ECOLI	yfcN	UPF0115 protein YfcN	5	5	5.58679e+06	5.94936e+06	5.74578e+06	5.67396e+06	5.74342e+06	5.42534e+06
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	3	3	2.17718e+07	2.68882e+07	2.04482e+07	2.66785e+07	2.23621e+07	2.51618e+07
P0A8C1	YBJQ_ECOLI	ybjQ	UPF0145 protein YbjQ	1	1	2.4848e+07	2.73926e+07	3.09882e+07	2.33864e+07	1.90303e+07	1.88482e+07
P0A8C4	YGFB_ECOLI	ygfB	UPF0149 protein YgfB	2	2	2.16291e+07	2.25354e+07	1.93584e+07	2.12062e+07	2.13965e+07	2.21015e+07
P0A8D0	NRDR_ECOLI	nrdR	Transcriptional repressor NrdR	4	4	3.55343e+06	2.94858e+06	4.12968e+06	3.936e+06	3.9242e+06	4.02247e+06
P0A8D3	YAII_ECOLI	yaiI	UPF0178 protein YaiI	2	2	4.69381e+06	6.0055e+06	5.60073e+06	5.11506e+06	5.5519e+06	4.84466e+06
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	5	5	4.78813e+06	5.3849e+06	4.71554e+06	4.61925e+06	4.93203e+06	4.4584e+06
P0A8E1	YCFP_ECOLI	ycfP	UPF0227 protein YcfP	7	7	5.33518e+07	4.38015e+07	5.29174e+07	5.2292e+07	5.31341e+07	5.10772e+07
P0A8E5	YACL_ECOLI	yacL	UPF0231 protein YacL	1	1	1.3413e+06	1.6498e+06	1.00457e+06	1.32645e+06	1.26399e+06	1.00495e+06
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	11	11	1.48405e+08	1.45975e+08	1.47382e+08	1.51844e+08	1.44574e+08	1.51901e+08
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	12	12	2.08668e+08	2.03954e+08	1.98373e+08	1.96782e+08	1.98401e+08	2.01062e+08
P0A8F4	URK_ECOLI	udk	Uridine kinase	7	7	2.5754e+07	2.72129e+07	2.69676e+07	2.33394e+07	2.67203e+07	2.49761e+07
P0A8F8	UVRB_ECOLI	uvrB	UvrABC system protein B	6	6	4.75968e+06	4.99891e+06	4.61113e+06	4.31923e+06	5.50032e+06	4.50186e+06
P0A8G0	UVRC_ECOLI	uvrC	UvrABC system protein C	3	3	1.1402e+06	477144		1.33209e+06	1.25983e+06	1.41336e+06
P0A8G3	UXAC_ECOLI	uxaC	Uronate isomerase	12	12	5.31843e+06	5.24533e+06	5.32544e+06	5.28569e+06	5.34476e+06	5.07668e+06
P0A8G6	WRBA_ECOLI	wrbA	Flavoprotein WrbA	11	11	7.69673e+07	7.81824e+07	8.01066e+07	7.83479e+07	7.77992e+07	7.63086e+07
P0A8G9	EX7S_ECOLI	xseB	Exodeoxyribonuclease 7 small subunit	3	3	3.32572e+07	3.04008e+07	3.47349e+07	3.09265e+07	3.36481e+07	3.13692e+07
P0A8I1	RUVX_ECOLI	yqgF	Putative Holliday junction resolvase	3	3	5.691e+06	6.59472e+06	6.11678e+06	6.51817e+06	5.29587e+06	5.48051e+06
P0A8I3	YAAA_ECOLI	yaaA	UPF0246 protein YaaA	6	6	2.9201e+07	2.99976e+07	2.86113e+07	3.10186e+07	2.96851e+07	3.09807e+07
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	4	4	3.34061e+07	3.11726e+07	3.46059e+07	4.16358e+07	3.89657e+07	3.91261e+07
P0A8I8	RLMH_ECOLI	rlmH	Ribosomal RNA large subunit methyltransferase H	6	6	1.28183e+07	1.24376e+07	1.19029e+07	1.22212e+07	1.23173e+07	1.14525e+07
P0A8J2	DNAT_ECOLI	dnaT	Primosomal protein 1	3	3	5.15408e+06	5.36334e+06	4.75372e+06	5.50753e+06	3.94464e+06	5.1395e+06
P0A8J4	YBED_ECOLI	ybeD	UPF0250 protein YbeD	4	4	5.16096e+07	6.54185e+07	5.79271e+07	5.4564e+07	5.75403e+07	5.30206e+07
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	16	16	6.62214e+07	7.0609e+07	6.66774e+07	6.84153e+07	6.2393e+07	6.9383e+07
P0A8K1	PSD_ECOLI	psd	Phosphatidylserine decarboxylase proenzyme	7	7	2.28664e+07	2.53923e+07	2.66239e+07	2.32944e+07	2.44389e+07	2.17369e+07
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2	5.26077e+06	5.63666e+06	5.39705e+06	5.98115e+06	5.95716e+06	5.1818e+06
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	20	20	1.75916e+08	1.81261e+08	1.73961e+08	1.80567e+08	1.75445e+08	1.76725e+08
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	26	26	1.48409e+08	1.56512e+08	1.56305e+08	1.5144e+08	1.53469e+08	1.49642e+08
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	28	28	8.17668e+07	8.01066e+07	7.94308e+07	8.16451e+07	8.14965e+07	7.94057e+07
P0A8M6	YEEX_ECOLI	yeeX	UPF0265 protein YeeX	5	5	5.42583e+07	5.71362e+07	5.79037e+07	6.92761e+07	6.11755e+07	6.84196e+07
P0A8N0	MATP_ECOLI	matP	Macrodomain Ter protein	2	2	2.50452e+06	2.17939e+06	3.62333e+06	2.99781e+06	2.0292e+06	3.58637e+06
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	35	23	2.00232e+08	2.0408e+08	2.00565e+08	2.04648e+08	1.91669e+08	2.02147e+08
P0A8N5	SYK2_ECOLI	lysU	Lysine--tRNA ligase, heat inducible	17	17	1.49928e+08	1.48938e+08	1.49819e+08	1.45041e+08	1.44076e+08	1.4267e+08
P0A8N7	EPMA_ECOLI	epmA	Elongation factor P--(R)-beta-lysine ligase	6	6	1.35173e+07	1.48282e+07	1.26222e+07	1.35349e+07	1.42275e+07	1.31644e+07
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	7	7	5.63237e+07	5.20753e+07	5.39881e+07	5.53798e+07	5.26432e+07	5.57205e+07
P0A8P6	XERC_ECOLI	xerC	Tyrosine recombinase XerC	1	1		830933				
P0A8Q0	FRDC_ECOLI	frdC	Fumarate reductase subunit C	2	2	1.58298e+07	1.52461e+07	1.39698e+07	1.65677e+07	1.65362e+07	1.49606e+07
P0A8R0	RRAA_ECOLI	rraA	Regulator of ribonuclease activity A	5	5	8.16631e+07	9.21318e+07	8.27633e+07	7.86665e+07	7.72357e+07	8.12991e+07
P0A8R4	SLYX_ECOLI	slyX	Protein SlyX	2	2	1.4982e+06	1.4288e+06	1.5976e+06	1.4446e+06	1.35246e+06	992859
P0A8R9	HDFR_ECOLI	hdfR	HTH-type transcriptional regulator HdfR	5	5	3.36208e+06	3.66464e+06	3.53178e+06	3.27852e+06	3.59021e+06	3.27761e+06
P0A8S1	ICIA_ECOLI	iciA	Chromosome initiation inhibitor	6	6	9.70353e+06	1.0777e+07	1.00933e+07	9.9042e+06	9.50954e+06	9.19389e+06
P0A8T1	PRMA_ECOLI	prmA	Ribosomal protein L11 methyltransferase	4	4	4.26688e+07	4.01427e+07	4.15532e+07	3.90532e+07	4.45669e+07	3.89146e+07
P0A8T7	RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	81	81	2.25798e+08	2.06405e+08	2.28986e+08	2.24743e+08	2.20476e+08	2.208e+08
P0A8U0	SYDP_ECOLI	syd	Protein syd	5	5	2.35425e+06	1.71031e+06	2.59133e+06	2.40726e+06	3.2344e+06	2.71822e+06
P0A8U2	YAFD_ECOLI	yafD	UPF0294 protein YafD	2	2		256921		225693		226498
P0A8U6	METJ_ECOLI	metJ	Met repressor	5	5	3.82941e+07	4.03122e+07	3.6865e+07	3.86723e+07	3.80998e+07	3.62757e+07
P0A8V0	RBN_ECOLI	rbn	Ribonuclease BN	2	2		829481	166326	663635		770710
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	75	75	2.18205e+08	2.14588e+08	2.16499e+08	2.16215e+08	2.08596e+08	2.17502e+08
P0A8V6	FADR_ECOLI	fadR	Fatty acid metabolism regulator protein	11	11	2.42194e+07	1.99525e+07	2.30428e+07	2.32784e+07	2.34534e+07	2.14347e+07
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	7	7	7.72788e+06	9.51351e+06	8.41468e+06	8.4977e+06	8.34006e+06	8.18e+06
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4	4.21452e+07	4.19557e+07	4.28756e+07	3.93657e+07	4.04967e+07	4.18973e+07
P0A8W5	YQGE_ECOLI	yqgE	UPF0301 protein YqgE	6	6	1.45658e+07	1.3007e+07	1.47181e+07	1.41054e+07	1.54063e+07	1.41893e+07
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10	9.87457e+07	9.57211e+07	1.05324e+08	1.00325e+08	1.02386e+08	9.79634e+07
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	14	14	3.89703e+07	3.76443e+07	3.67229e+07	3.89866e+07	3.8326e+07	3.91473e+07
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	5	5	4.82325e+06	5.22431e+06	4.62528e+06	5.225e+06	4.56915e+06	4.58386e+06
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	2	2	4.28121e+06	4.42931e+06	3.95351e+06	4.0811e+06	4.14756e+06	3.89521e+06
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	6	6	1.05899e+07	9.42986e+06	9.42493e+06	1.02814e+07	1.05081e+07	1.06257e+07
P0A8Y5	YIDA_ECOLI	yidA	Sugar phosphatase YidA	8	8	3.80496e+07	3.72095e+07	3.74417e+07	3.70325e+07	3.69562e+07	3.7663e+07
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3	1.26275e+07	1.19183e+07	1.19855e+07	1.39278e+07	1.33732e+07	1.28584e+07
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	3	3	3.45253e+06	4.51122e+06	4.40623e+06	4.02508e+06	4.43328e+06	3.98304e+06
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	3	3	3.63523e+06	3.85978e+06		3.25509e+06	4.03729e+06	3.34545e+06
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	14	14	1.29883e+08	1.28403e+08	1.26731e+08	1.26007e+08	1.32122e+08	1.28788e+08
P0A905	SLYB_ECOLI	slyB	Outer membrane lipoprotein SlyB	6	6	1.58343e+08	1.58604e+08	1.49233e+08	1.61226e+08	1.49914e+08	1.60484e+08
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	8	8	2.64117e+07	3.13893e+07	2.66253e+07	3.01321e+07	2.70428e+07	2.77214e+07
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	14	14	2.70862e+09	2.14974e+09	2.67344e+09	2.71223e+09	2.66901e+09	2.7235e+09
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	7	7	4.05161e+08	3.79653e+08	4.01188e+08	4.21015e+08	4.0659e+08	4.10974e+08
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	6	6	1.04698e+08	1.34204e+08	1.08088e+08	1.33987e+08	1.04691e+08	1.29408e+08
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9	1.35306e+08	1.56959e+08	1.33727e+08	1.52018e+08	1.33821e+08	1.49152e+08
P0A921	PA1_ECOLI	pldA	Phospholipase A1	5	5	7.26632e+06	1.00157e+07	7.31103e+06	8.59384e+06	7.92591e+06	8.45963e+06
P0A927	TSX_ECOLI	tsx	Nucleoside-specific channel-forming protein tsx	10	10	9.35174e+07	9.88698e+07	9.1472e+07	1.09569e+08	9.06618e+07	1.05282e+08
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	15	15	5.87248e+07	5.96778e+07	5.68936e+07	5.80304e+07	5.52785e+07	5.86245e+07
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	8	8	1.59227e+07	1.6174e+07	1.66861e+07	1.77237e+07	1.73304e+07	1.74753e+07
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1	9.91248e+07	7.50919e+07	1.02333e+08	9.61428e+07	9.40392e+07	9.94528e+07
P0A940	BAMA_ECOLI	bamA	Outer membrane protein assembly factor BamA	38	38	7.55383e+07	7.45602e+07	7.52525e+07	7.71937e+07	7.36129e+07	7.52207e+07
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	3	3	3.00856e+06	3.4039e+06	3.87116e+06	2.78402e+06	2.88732e+06	3.16481e+06
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1	1.5967e+06		982624	1.43467e+06	1.40026e+06	1.50029e+06
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	3	3	3.42662e+06	2.67211e+06	3.06278e+06	3.62489e+06	2.83718e+06	3.71513e+06
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	14	14	1.54257e+08	1.32081e+08	1.4905e+08	1.5502e+08	1.48054e+08	1.5355e+08
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7	1.39768e+08	1.44109e+08	1.44795e+08	1.40556e+08	1.4171e+08	1.38811e+08
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	9	9	5.31196e+06	6.01936e+06	4.95726e+06	6.53449e+06	6.09213e+06	6.1368e+06
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	4	4	5.75954e+06	6.14071e+06	5.77304e+06	6.34598e+06	4.91839e+06	5.87972e+06
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4	5.15109e+07	5.37279e+07	5.02139e+07	4.66337e+07	5.25196e+07	4.82004e+07
P0A968	CSPD_ECOLI	cspD	Cold shock-like protein CspD	1	1	8.27752e+06	7.61581e+06	8.3888e+06	9.71208e+06	8.74499e+06	9.55031e+06
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7	1.27964e+09	1.51766e+09	1.25121e+09	1.64864e+09	1.28195e+09	1.6397e+09
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	4	4	2.07607e+07	1.89394e+07	2.14532e+07	1.88272e+07	1.96424e+07	1.94088e+07
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	10	10	1.83174e+07	2.08595e+07	1.81171e+07	1.92227e+07	1.79256e+07	1.82058e+07
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	12	12	3.42181e+07	3.62641e+07	3.52056e+07	3.65298e+07	3.43717e+07	3.56904e+07
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14	9.59261e+07	9.1531e+07	9.85474e+07	9.16579e+07	9.2303e+07	9.12226e+07
P0A996	GLPC_ECOLI	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	12	12	4.95135e+07	5.07057e+07	4.87043e+07	4.92083e+07	4.87977e+07	4.7237e+07
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	5	5	2.25184e+08	2.38391e+08	2.15033e+08	2.12059e+08	2.33787e+08	2.21818e+08
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	3	3	1.26694e+06	1.1993e+06	1.14369e+06	1.23758e+06	1.34836e+06	1.25133e+06
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	23	23	1.36542e+08	1.28744e+08	1.37706e+08	1.32956e+08	1.352e+08	1.34491e+08
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7	1.13123e+08	1.14493e+08	1.24069e+08	1.10242e+08	1.17566e+08	1.07319e+08
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	26	25	2.44166e+09	2.10676e+09	2.36873e+09	2.50901e+09	2.42426e+09	2.44977e+09
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	6	6	7.04618e+06	7.29307e+06	7.34409e+06	7.58462e+06	7.54788e+06	7.8324e+06
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	15	15	5.35643e+06	5.5385e+06	5.58908e+06	5.74307e+06	5.48871e+06	5.47538e+06
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	11	11	2.93415e+07	2.85484e+07	3.00833e+07	3.02892e+07	3.04561e+07	2.91624e+07
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	25	25	1.9792e+08	1.96106e+08	2.04776e+08	2.15499e+08	1.93784e+08	2.07821e+08
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	13	13	1.78837e+07	1.86744e+07	1.69286e+07	1.64844e+07	1.63758e+07	1.70813e+07
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	7	7	2.11168e+07	1.87607e+07	2.004e+07	1.9849e+07	2.20342e+07	2.0507e+07
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4	1.42917e+07	1.47943e+07	1.39899e+07	1.57994e+07	1.4991e+07	1.52418e+07
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19	1.57856e+08	1.50423e+08	1.52183e+08	1.45866e+08	1.56044e+08	1.50477e+08
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6	3.51655e+07	3.46093e+07	3.85575e+07	3.56208e+07	3.40716e+07	3.51328e+07
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	5	5	3.47599e+06	5.07148e+06	4.47886e+06	4.37884e+06	4.00865e+06	4.99447e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	13	13	1.2477e+07	1.4105e+07	1.47685e+07	1.41972e+07	1.34675e+07	1.4341e+07
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	2	2	524961	736264	555729	701696	525982	662678
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	4	4	2.80014e+06	3.05008e+06	2.81467e+06	3.1953e+06	2.51105e+06	3.14301e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	11	11	2.51208e+07	2.61444e+07	2.70332e+07	2.52918e+07	2.6749e+07	2.38815e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	7	7	9.99077e+06	1.07699e+07	1.07468e+07	1.09555e+07	1.04344e+07	1.03983e+07
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	3	3	6.87704e+06	5.58711e+06		6.65735e+06	6.07623e+06	6.06307e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	2	2	3.61978e+06	3.18297e+06	3.77784e+06	3.78336e+06	3.76911e+06	3.68999e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	3	3	4.94667e+06	4.98694e+06	5.89096e+06	5.84809e+06	5.47507e+06	5.38444e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	11	11	1.78177e+07	1.74942e+07	1.80524e+07	1.74319e+07	1.68157e+07	1.73637e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	10	10	5.67644e+06	5.75563e+06	5.66851e+06	5.53061e+06	5.73143e+06	5.97094e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	12	12	3.28671e+07	3.32701e+07	3.40192e+07	3.32875e+07	3.30767e+07	3.43725e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3	7.66422e+06	6.32536e+06	7.20568e+06	1.00099e+07	7.74031e+06	8.79986e+06
