Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P09394	P09394		glpQ		5.99923e+06	5.7222e+06	5.93043e+06	5.84791e+06	5.92312e+06	5.91063e+06
P09424	P09424		mtlD		2.47556e+06	2.453e+06	2.45819e+06	2.32542e+06	2.31822e+06	2.31994e+06
P09546	P09546		putA		1.83782e+06	1.78228e+06	1.83345e+06	1.95639e+06	1.9022e+06	1.902e+06
P09549	P09549		dedD		1.23453e+06	1.25772e+06	1.22703e+06	1.28e+06	1.29534e+06	1.28961e+06
P09831	P09831		gltB		2.5796e+06	2.58956e+06	2.58823e+06	2.57136e+06	2.62999e+06	2.66647e+06
P09832	P09832		gltD		2.87384e+06	2.95829e+06	3.03021e+06	2.97581e+06	2.97011e+06	3.078e+06
P0A698	P0A698		uvrA		2.71307e+06	2.76993e+06	2.6322e+06	2.67636e+06	2.69881e+06	2.7829e+06
P0A6A0	P0A6A0		ubiB		1.77351e+06	1.83594e+06	1.61554e+06	1.478e+06	1.66593e+06	1.63836e+06
P0A6A3	P0A6A3		ackA		1.88532e+08	1.88899e+08	1.9251e+08	1.87835e+08	1.88256e+08	1.90254e+08
P0A6A8	P0A6A8		acpP		1.59263e+08	1.51318e+08	1.60818e+08	1.54701e+08	1.55136e+08	1.59667e+08
P0A6B4	P0A6B4		alr		2.72586e+06	2.69886e+06	2.67143e+06	2.8357e+06	2.85207e+06	2.7336e+06
P0A6B7	P0A6B7		iscS		1.31534e+07	1.30025e+07	1.31935e+07	1.29445e+07	1.29937e+07	1.32214e+07
P0A6C1	P0A6C1		nfo		1.71306e+06	1.71464e+06	1.69294e+06	1.77873e+06	1.71616e+06	1.85127e+06
P0A6D0	P0A6D0		argR		1.51603e+06	1.53333e+06	1.56782e+06	1.70279e+06	1.46703e+06	1.59678e+06
P0A6D3	P0A6D3		aroA		5.54099e+06	5.66347e+06	5.49251e+06	5.33794e+06	5.55918e+06	5.55783e+06
P0A6D7	P0A6D7		aroK		7.38874e+06	7.24798e+06	7.35715e+06	7.2612e+06	7.0651e+06	7.26901e+06
P0A6E1	P0A6E1		aroL		73821.1	84306.9	102645		121607	67523.9
P0A6E4	P0A6E4		argG		329727	426707	433324	413354	398958	438747
P0A6E6	P0A6E6		atpC		8.29317e+06	8.12593e+06	8.33744e+06	8.09934e+06	8.517e+06	8.25616e+06
P0A6E9	P0A6E9		bioD2		5.51518e+06	5.79259e+06	5.78801e+06	6.04163e+06	5.67305e+06	5.87334e+06
P0A6F1	P0A6F1		carA		5.71049e+06	5.73534e+06	5.8725e+06	5.94056e+06	5.72104e+06	5.93718e+06
P0A6F3	P0A6F3		glpK		5.08386e+06	5.02299e+06	5.06029e+06	5.00967e+06	5.08303e+06	5.05919e+06
P0A6F5	P0A6F5		groL		8.90233e+07	8.85323e+07	9.10705e+07	8.93768e+07	8.95238e+07	9.05606e+07
P0A6F9	P0A6F9		groS		8.47999e+07	8.49943e+07	8.70251e+07	1.15641e+08	1.12427e+08	1.16056e+08
P0A6G3	P0A6G3		pncC		3.40488e+06	3.4242e+06	3.56344e+06	3.71597e+06	3.54517e+06	3.34966e+06
P0A6G7	P0A6G7		clpP		2.3516e+07	2.45493e+07	2.41303e+07	2.28362e+07	2.30285e+07	2.32032e+07
P0A6H1	P0A6H1		clpX		2.73651e+07	2.76603e+07	2.74489e+07	2.74042e+07	2.67924e+07	2.70301e+07
P0A6H5	P0A6H5		hslU		2.32214e+07	2.34197e+07	2.30048e+07	2.324e+07	2.40445e+07	2.38867e+07
P0A6I0	P0A6I0		cmk		1.10061e+07	1.09353e+07	1.08462e+07	1.08649e+07	1.11523e+07	1.12793e+07
P0A6I3	P0A6I3		coaA		3.27348e+06	3.59835e+06	3.34894e+06	3.49992e+06	3.66779e+06	3.58906e+06
P0A6I6	P0A6I6		coaD		557414	602744	587314	710472	790586	817064
P0A6I9	P0A6I9		coaE		725261	804502	700639	698907	753538	773107
P0A6J1	P0A6J1		cysC		1.3238e+06	1.3776e+06	1.27487e+06	1.27924e+06	1.29362e+06	1.29808e+06
P0A6J8	P0A6J8		ddlA		8.70392e+06	8.77494e+06	8.79797e+06	8.4589e+06	8.50929e+06	8.41972e+06
P0A6K1	P0A6K1		dapF		518985	615153	598312	479884	540153	571279
P0A6K3	P0A6K3		def		1.05113e+07	1.00747e+07	1.02238e+07	1.04124e+07	1.04307e+07	1.05439e+07
P0A6K6	P0A6K6		deoB		1.87572e+07	1.88243e+07	1.89277e+07	1.8629e+07	1.87044e+07	1.86933e+07
P0A6L0	P0A6L0		deoC		1.31735e+07	1.33172e+07	1.31473e+07	1.33792e+07	1.33065e+07	1.3264e+07
P0A6L2	P0A6L2		dapA		2.94333e+07	2.97044e+07	3.02841e+07	2.99839e+07	2.98123e+07	3.0144e+07
P0A6L7	P0A6L7		uxaB		1.40874e+06	1.48095e+06	1.47555e+06	1.38002e+06	1.44451e+06	1.46309e+06
P0A6L9	P0A6L9		hscB		5.12676e+06	4.80282e+06	4.9519e+06	4.97056e+06	5.19032e+06	4.7823e+06
P0A6M4	P0A6M4		dtd		2.32317e+06	2.37603e+06	2.27427e+06	2.10137e+06	2.31611e+06	2.30539e+06
P0A6M8	P0A6M8		fusA		1.38691e+08	1.39793e+08	1.4182e+08	1.43159e+08	1.42918e+08	1.43542e+08
P0A6N4	P0A6N4		efp		6.74855e+07	6.84016e+07	6.52659e+07	6.49465e+07	6.50087e+07	6.60933e+07
P0A6N8	P0A6N8		yeiP		1.46784e+07	1.42484e+07	1.49301e+07	1.57788e+07	1.54867e+07	1.59168e+07
P0A6P1	P0A6P1		tsf		2.11546e+08	2.10651e+08	2.18841e+08	2.14832e+08	2.10884e+08	2.15859e+08
P0A6P5	P0A6P5		der		4.68578e+06	4.89827e+06	4.64837e+06	4.76011e+06	4.63565e+06	4.52703e+06
P0A6P7	P0A6P7		engB		8.7686e+06	8.55612e+06	8.63575e+06	8.6564e+06	8.74887e+06	8.72505e+06
P0A6P9	P0A6P9		eno		1.65582e+08	1.68242e+08	1.7044e+08	1.74368e+08	1.68412e+08	1.72552e+08
P0A6Q3	P0A6Q3		fabA		1.32428e+07	1.36945e+07	1.3325e+07	1.37461e+07	1.34165e+07	1.36248e+07
P0A6Q6	P0A6Q6		fabZ		2.12381e+07	2.09318e+07	2.07213e+07	1.97771e+07	2.01428e+07	2.00617e+07
P0A6R0	P0A6R0		fabH		1.85127e+07	1.76909e+07	1.89555e+07	1.73421e+07	1.74931e+07	1.66273e+07
P0A6R3	P0A6R3		fis		5.67586e+06	5.36251e+06	5.7504e+06	5.46328e+06	5.64317e+06	5.60282e+06
P0A6S0	P0A6S0		flgH		2.47096e+06	2.4457e+06	2.44817e+06	2.62748e+06	2.49583e+06	2.65517e+06
P0A6S7	P0A6S7		gpsA		4.82259e+06	4.85048e+06	4.63837e+06	4.98971e+06	4.77475e+06	4.95529e+06
P0A6T1	P0A6T1		pgi		5.19369e+07	5.26341e+07	5.23063e+07	5.13317e+07	5.19608e+07	5.22138e+07
P0A6T3	P0A6T3		galK		3.21635e+06	3.30527e+06	3.34317e+06	3.47237e+06	3.37636e+06	3.40755e+06
P0A6T5	P0A6T5		folE		4.78239e+06	4.98682e+06	4.85886e+06	4.94582e+06	4.81038e+06	4.80007e+06
P0A6T9	P0A6T9		gcvH		1.34783e+06	1.36052e+06	1.49196e+06	1.35842e+06	1.53146e+06	1.3898e+06
P0A6U3	P0A6U3		mnmG		6.64008e+06	6.66429e+06	6.78121e+06	6.8654e+06	6.7576e+06	6.86352e+06
P0A6U5	P0A6U5		rsmG		5.99126e+06	5.74141e+06	5.8752e+06	5.78665e+06	6.0822e+06	5.98044e+06
P0A6U8	P0A6U8		glgA		3.01351e+06	3.21055e+06	2.92239e+06	3.21254e+06	3.0852e+06	3.10865e+06
P0A6V1	P0A6V1		glgC		7.63309e+06	6.91291e+06	7.5981e+06	7.68807e+06	7.47499e+06	7.92021e+06
P0A6V8	P0A6V8		glk		1.03134e+07	1.04656e+07	1.01289e+07	1.06566e+07	1.04606e+07	1.04538e+07
P0A6W5	P0A6W5		greA		2.42326e+07	2.45366e+07	2.3931e+07	2.41417e+07	2.42511e+07	2.48224e+07
P0A6W9	P0A6W9		gshA		4.77641e+06	4.78871e+06	4.82098e+06	4.80477e+06	4.85259e+06	4.92237e+06
P0A6X3	P0A6X3		hfq		977971	855447	1.05028e+06	1.13116e+06	1.04339e+06	1.08368e+06
P0A6X7	P0A6X7		ihfA		5.18329e+07	5.33134e+07	5.31211e+07	4.84041e+07	4.88676e+07	4.67663e+07
P0A6Y1	P0A6Y1		ihfB		1.11562e+07	1.062e+07	1.08267e+07	1.03225e+07	9.36181e+06	1.06251e+07
P0A6Y5	P0A6Y5		hslO		7.1315e+06	6.98377e+06	7.10154e+06	7.12554e+06	7.1339e+06	6.9878e+06
P0A6Y8	P0A6Y8		dnaK		4.067e+07	4.08945e+07	4.17977e+07	4.13934e+07	4.00845e+07	4.07935e+07
P0A6Z1	P0A6Z1		hscA		3.5351e+06	3.54418e+06	3.52394e+06	3.60289e+06	3.57688e+06	3.66278e+06
P0A6Z3	P0A6Z3		htpG		2.83701e+07	2.75078e+07	2.82775e+07	2.78828e+07	2.79046e+07	2.8081e+07
P0A6Z6	P0A6Z6		nikR		2.172e+06	2.12742e+06	2.09457e+06	2.08362e+06	2.05545e+06	2.18814e+06
P0A705	P0A705		infB		2.32625e+07	2.30339e+07	2.32823e+07	2.2817e+07	2.32923e+07	2.32434e+07
P0A707	P0A707		infC		4.88353e+07	4.97726e+07	5.06746e+07	5.06369e+07	4.96049e+07	4.99919e+07
P0A715	P0A715		kdsA		1.94375e+07	1.9416e+07	1.92186e+07	1.92892e+07	1.92813e+07	1.91646e+07
P0A717	P0A717		prs		2.92901e+07	2.95983e+07	3.05055e+07	2.96453e+07	2.80778e+07	2.86747e+07
P0A720	P0A720		tmk		2.76271e+06	2.96669e+06	2.8338e+06	2.71734e+06	2.84996e+06	2.78055e+06
P0A722	P0A722		lpxA		8.42588e+06	8.41992e+06	8.50964e+06	8.49032e+06	8.60898e+06	8.70061e+06
P0A725	P0A725		lpxC		3.53175e+06	3.08263e+06	3.24237e+06	3.01121e+06	3.4966e+06	2.86495e+06
P0A729	P0A729		yceF		2.29626e+06	2.24345e+06	2.31041e+06	2.19408e+06	2.35934e+06	2.30365e+06
P0A731	P0A731		mgsA		3.83989e+06	3.96201e+06	4.30815e+06	3.93239e+06	3.5174e+06	4.04566e+06
P0A734	P0A734		minE		2.63778e+07	2.49918e+07	2.43732e+07	2.51512e+07	2.55591e+07	2.58423e+07
P0A738	P0A738		moaC		1.08796e+06	1.16034e+06	1.05911e+06	1.08575e+06	1.046e+06	1.08167e+06
P0A744	P0A744		msrA		3.82053e+06	2.92876e+06	3.63077e+06	2.82271e+06	3.53237e+06	3.41445e+06
P0A746	P0A746		msrB		1.41519e+06	1.44969e+06	1.49212e+06	1.76094e+06	1.64626e+06	1.73826e+06
P0A749	P0A749		murA		1.20167e+07	1.15311e+07	1.18815e+07	1.18008e+07	1.16905e+07	1.16866e+07
P0A752	P0A752		nadD		516307	571564	535410	544521	544570	436783
P0A759	P0A759		nagB		4.42413e+06	3.85075e+06	3.92627e+06	4.26171e+06	4.16037e+06	4.16185e+06
P0A763	P0A763		ndk		1.42832e+07	1.39949e+07	1.39858e+07	1.43996e+07	1.45532e+07	1.46079e+07
P0A780	P0A780		nusB		1.3299e+07	1.31418e+07	1.30186e+07	1.20941e+07	1.24631e+07	1.22913e+07
P0A784	P0A784		orn		3.09582e+06	3.13509e+06	3.09995e+06	3.08876e+06	3.19462e+06	3.07735e+06
P0A786	P0A786		pyrB		2.39581e+06	2.35212e+06	2.28786e+06	2.321e+06	2.4127e+06	2.45398e+06
P0A790	P0A790		panD		9.62242e+06	9.55681e+06	9.491e+06	9.67896e+06	9.71982e+06	9.67159e+06
P0A794	P0A794		pdxJ		6.61714e+06	6.31698e+06	6.30146e+06	6.38359e+06	6.5803e+06	6.54794e+06
P0A796	P0A796		pfkA		2.2987e+07	2.28132e+07	2.28432e+07	2.22842e+07	2.23421e+07	2.18092e+07
P0A799	P0A799		pgk		3.75663e+08	3.75023e+08	3.80087e+08	3.76556e+08	3.70487e+08	3.70516e+08
P0A7A2	P0A7A2		gpmB		1.92188e+06	1.92448e+06	1.76096e+06	1.82171e+06	1.89726e+06	1.82211e+06
P0A7A5	P0A7A5		pcm		743613	734694	689598	755082	785265	774605
P0A7A7	P0A7A7		plsB		2.88926e+06	2.94655e+06	2.8268e+06	2.8493e+06	2.91992e+06	2.82521e+06
P0A7A9	P0A7A9		ppa		9.24595e+07	8.90403e+07	8.98385e+07	9.80454e+07	9.27263e+07	9.45314e+07
P0A7B1	P0A7B1		ppk		1.44417e+06	1.4094e+06	1.47428e+06	1.46705e+06	1.39948e+06	1.45833e+06
P0A7B5	P0A7B5		proB		4.06562e+06	4.03828e+06	4.14401e+06	4.11812e+06	4.08712e+06	3.96686e+06
P0A7B8	P0A7B8		hslV		1.4022e+07	1.57807e+07	1.53277e+07	1.58755e+07	1.58324e+07	1.37529e+07
P0A7C2	P0A7C2		lexA		3.79977e+06	3.86312e+06	3.8417e+06	3.89851e+06	4.00303e+06	4.10917e+06
P0A7C6	P0A7C6		pepE		5.06593e+06	4.98979e+06	4.96619e+06	5.12321e+06	4.99084e+06	5.09743e+06
P0A7D1	P0A7D1		pth		7.59578e+06	7.59196e+06	7.75092e+06	8.02102e+06	7.69291e+06	7.75288e+06
P0A7D4	P0A7D4		purA		3.59148e+07	3.62639e+07	3.56977e+07	3.70212e+07	3.62696e+07	3.62519e+07
P0A7D7	P0A7D7		purC		7.61897e+06	7.86281e+06	7.65043e+06	7.29094e+06	7.24044e+06	7.191e+06
P0A7E1	P0A7E1		pyrD		7.66688e+06	7.30044e+06	7.27321e+06	7.48207e+06	7.56432e+06	7.41327e+06
P0A7E3	P0A7E3		pyrE		5.1461e+06	5.0748e+06	5.05432e+06	5.26302e+06	5.14062e+06	5.20265e+06
P0A7E5	P0A7E5		pyrG		1.52535e+07	1.54477e+07	1.50955e+07	1.57986e+07	1.56389e+07	1.56416e+07
P0A7E9	P0A7E9		pyrH		8.17939e+06	7.96902e+06	8.4459e+06	7.4141e+06	7.75098e+06	7.5032e+06
P0A7F3	P0A7F3		pyrI		2.14159e+06	2.08486e+06	2.1424e+06	2.05472e+06	2.04399e+06	2.05246e+06
P0A7F6	P0A7F6		speD		2.67843e+06	2.70431e+06	2.63227e+06	2.70178e+06	2.79484e+06	2.75583e+06
P0A7F9	P0A7F9		queA		3.63637e+06	3.66147e+06	3.74379e+06	3.72892e+06	3.84935e+06	3.86114e+06
P0A7G2	P0A7G2		rbfA		2.63984e+07	2.54259e+07	2.58481e+07	2.60289e+07	2.68448e+07	2.63691e+07
P0A7G6	P0A7G6		recA		1.07551e+07	1.0416e+07	1.05211e+07	1.09006e+07	1.0984e+07	1.0675e+07
P0A7H6	P0A7H6		recR		934517	807179	830971	665841	917771	831590
P0A7I0	P0A7I0		prfA		3.95847e+06	3.94079e+06	3.96639e+06	4.0838e+06	4.07357e+06	4.13314e+06
P0A7I4	P0A7I4		prfC		6.0371e+06	5.87863e+06	5.80205e+06	5.62878e+06	5.73013e+06	5.66177e+06
P0A7I7	P0A7I7		ribA		9.09434e+06	9.15441e+06	9.51594e+06	9.4447e+06	9.16313e+06	9.45359e+06
P0A7J0	P0A7J0		ribB		1.33855e+07	1.30392e+07	1.33371e+07	1.32377e+07	1.34539e+07	1.34476e+07
P0A7J3	P0A7J3		rplJ		5.32537e+08	5.41801e+08	5.31001e+08	5.40798e+08	5.39493e+08	5.46292e+08
P0A7J7	P0A7J7		rplK		1.36903e+08	1.36831e+08	1.33824e+08	1.37615e+08	1.35371e+08	1.3256e+08
P0A7K2	P0A7K2		rplL		1.51456e+08	1.56799e+08	1.55736e+08	1.42535e+08	1.44865e+08	1.44757e+08
P0A7K6	P0A7K6		rplS		6.48799e+07	6.31653e+07	6.45461e+07	6.57542e+07	6.50381e+07	6.60325e+07
P0A7L0	P0A7L0		rplA		2.38116e+08	2.53852e+08	2.45696e+08	2.30572e+08	2.27251e+08	2.30529e+08
P0A7L3	P0A7L3		rplT		4.37835e+07	4.52712e+07	4.2384e+07	4.06962e+07	4.24037e+07	4.17448e+07
P0A7L8	P0A7L8		rpmA		1.22545e+08	1.25335e+08	1.21768e+08	1.22996e+08	1.21348e+08	1.24755e+08
P0A7M2	P0A7M2		rpmB		2.16665e+08	2.1297e+08	2.04617e+08	2.12115e+08	2.11137e+08	1.98751e+08
P0A7M6	P0A7M6		rpmC		2.8062e+07	2.86609e+07	2.83282e+07	2.32854e+07	2.21018e+07	2.31312e+07
P0A7M9	P0A7M9		rpmE		1.11853e+08	1.11391e+08	1.12511e+08	1.13695e+08	1.13825e+08	1.15631e+08
P0A7N4	P0A7N4		rpmF		4.49766e+07	4.16732e+07	4.45071e+07	4.51823e+07	4.67016e+07	4.63342e+07
P0A7N9	P0A7N9		rpmG		1.10103e+08	1.17281e+08	1.13745e+08	1.23465e+08	1.21124e+08	1.19732e+08
P0A7P5	P0A7P5		rpmH		2.73788e+07	2.96724e+07	2.83239e+07	2.69166e+07	2.63667e+07	2.55479e+07
P0A7Q1	P0A7Q1		rpmI		1.671e+07	1.51634e+07	1.41225e+07	1.83495e+07	1.85783e+07	1.93995e+07
P0A7R1	P0A7R1		rplI		3.02202e+08	3.04222e+08	3.04185e+08	3.25898e+08	3.1389e+08	3.21243e+08
P0A7R5	P0A7R5		rpsJ		1.4681e+08	1.41107e+08	1.48377e+08	1.48464e+08	1.47198e+08	1.50485e+08
P0A7R9	P0A7R9		rpsK		9.80774e+07	9.75489e+07	9.90564e+07	1.0307e+08	1.03569e+08	1.02946e+08
P0A7S3	P0A7S3		rpsL		7.18046e+07	7.24358e+07	7.34603e+07	7.25235e+07	7.56255e+07	7.3904e+07
P0A7S9	P0A7S9		rpsM		3.71073e+07	3.73726e+07	3.66276e+07	3.45356e+07	3.47893e+07	3.46487e+07
P0A7T3	P0A7T3		rpsP		1.2469e+08	1.25734e+08	1.26397e+08	1.27967e+08	1.23959e+08	1.22675e+08
P0A7T7	P0A7T7		rpsR		4.98593e+07	5.24136e+07	5.28077e+07	5.45015e+07	5.39438e+07	5.36233e+07
P0A7U3	P0A7U3		rpsS		1.42466e+08	1.45235e+08	1.44436e+08	1.41576e+08	1.39856e+08	1.41896e+08
P0A7U7	P0A7U7		rpsT		2.91003e+07	2.91774e+07	3.02308e+07	2.97901e+07	3.05162e+07	2.98394e+07
P0A7V0	P0A7V0		rpsB		7.86362e+07	7.78128e+07	7.97986e+07	7.85489e+07	7.89923e+07	7.85321e+07
P0A7V3	P0A7V3		rpsC		9.2444e+07	9.35112e+07	9.55347e+07	9.42619e+07	9.31766e+07	9.28667e+07
P0A7V8	P0A7V8		rpsD		1.98652e+08	2.06285e+08	2.01207e+08	2.06613e+08	1.97593e+08	2.00035e+08
P0A7W1	P0A7W1		rpsE		2.27344e+08	2.3178e+08	2.30479e+08	2.39856e+08	2.39774e+08	2.35599e+08
P0A7W7	P0A7W7		rpsH		2.62228e+07	2.59484e+07	2.63783e+07	2.70072e+07	2.7189e+07	2.65508e+07
P0A7X3	P0A7X3		rpsI		7.36551e+07	7.08887e+07	7.16289e+07	7.18407e+07	7.26446e+07	7.3246e+07
P0A7X6	P0A7X6		rimM		6.63494e+06	6.14966e+06	6.4833e+06	6.4565e+06	6.44923e+06	6.62439e+06
P0A7Y0	P0A7Y0		rnc		6.7715e+06	6.56061e+06	6.91719e+06	6.81932e+06	6.88955e+06	6.80573e+06
P0A7Y8	P0A7Y8		rnpA		836937	916980	786411	1.07478e+06	1.08566e+06	995816
P0A7Z0	P0A7Z0		rpiA		2.20355e+07	2.17653e+07	2.21732e+07	2.1441e+07	2.18991e+07	2.19521e+07
P0A7Z4	P0A7Z4		rpoA		8.19095e+07	8.40832e+07	8.399e+07	8.44209e+07	8.42815e+07	8.54692e+07
P0A800	P0A800		rpoZ		4.35461e+07	4.33374e+07	4.49888e+07	4.60189e+07	4.50383e+07	4.56432e+07
P0A805	P0A805		frr		3.53891e+07	3.61238e+07	3.67169e+07	3.41567e+07	3.3801e+07	3.43723e+07
P0A809	P0A809		ruvA		639214	608183	525573	647310	590029	504261
P0A812	P0A812		ruvB		1.03319e+06	1.0597e+06	1.04211e+06	1.21036e+06	1.1993e+06	1.09958e+06
P0A817	P0A817		metK		1.06446e+07	1.05688e+07	1.0806e+07	1.0168e+07	1.03916e+07	1.02404e+07
P0A821	P0A821		selA		1.56363e+06	1.52362e+06	1.46969e+06	1.51526e+06	1.50198e+06	1.52399e+06
P0A823	P0A823		sfsA		730132	697284	739914	775358	774761	753076
P0A825	P0A825		glyA		2.71572e+07	2.68233e+07	2.75665e+07	2.77972e+07	2.81689e+07	2.75179e+07
P0A832	P0A832		smpB		4.27784e+06	4.32624e+06	4.47843e+06	4.14182e+06	4.20347e+06	4.32465e+06
P0A836	P0A836		sucC		8.78268e+06	8.86559e+06	8.6943e+06	8.62339e+06	8.45562e+06	8.64524e+06
P0A840	P0A840		surE		1.7051e+06	1.69604e+06	1.76108e+06	1.71402e+06	1.69943e+06	1.79097e+06
P0A843	P0A843		tatE		8.19721e+06	8.87151e+06	8.55105e+06	9.2436e+06	8.60717e+06	9.38774e+06
P0A847	P0A847		tgt		3.35685e+06	3.43382e+06	3.52707e+06	3.32074e+06	3.34597e+06	3.3295e+06
P0A850	P0A850		tig		1.21473e+08	1.23298e+08	1.23943e+08	1.25471e+08	1.23186e+08	1.2481e+08
P0A853	P0A853		tnaA		3.6368e+06	3.67638e+06	3.59468e+06	3.72131e+06	3.73079e+06	3.74626e+06
P0A855	P0A855		tolB		1.70792e+07	1.62616e+07	1.68911e+07	1.76593e+07	1.79309e+07	1.7484e+07
P0A858	P0A858		tpiA		8.02965e+07	8.19522e+07	8.17645e+07	7.67558e+07	7.87996e+07	7.47861e+07
P0A862	P0A862		tpx		3.91473e+07	4.04108e+07	3.99881e+07	3.985e+07	3.97402e+07	3.96289e+07
P0A867	P0A867		talA		4.9554e+06	5.02019e+06	4.91257e+06	4.85101e+06	4.93398e+06	4.82257e+06
P0A870	P0A870		talB		4.83392e+07	4.87351e+07	4.8474e+07	4.97216e+07	4.92575e+07	4.89979e+07
P0A873	P0A873		trmD		4.57772e+06	4.74122e+06	4.71878e+06	4.52977e+06	4.59735e+06	4.50742e+06
P0A877	P0A877		trpA		1.67034e+06	1.69577e+06	1.76311e+06	1.79275e+06	1.67195e+06	1.81454e+06
P0A879	P0A879		trpB		431816	436300	417842	524457	388587	417227
P0A881	P0A881		trpR		1.2104e+06	1.2288e+06	1.24038e+06	1.47396e+06	1.12684e+06	1.22202e+06
P0A884	P0A884		thyA		9.66634e+06	9.38071e+06	9.48801e+06	1.0018e+07	9.87625e+06	9.53309e+06
P0A887	P0A887		ubiE		7.48747e+06	7.85255e+06	7.81862e+06	7.97425e+06	7.67224e+06	7.77304e+06
P0A890	P0A890		tusA		972592	906835	986059	970710	849090	880310
P0A894	P0A894		yhbJ		1.64542e+06	1.59621e+06	1.66272e+06	1.64316e+06	1.7e+06	1.6086e+06
P0A898	P0A898		ybeY		3.46779e+06	3.2628e+06	3.46377e+06	3.42335e+06	3.46443e+06	3.42766e+06
P0A8A0	P0A8A0		yebC		5.48878e+06	5.27962e+06	5.39097e+06	4.6645e+06	5.09479e+06	5.0355e+06
P0A8A2	P0A8A2		yeeN		8.79365e+06	9.35091e+06	9.32459e+06	9.08011e+06	8.52844e+06	9.0573e+06
P0A8A4	P0A8A4		ppsR		2.12597e+06	2.14567e+06	2.0456e+06	1.97743e+06	2.13427e+06	2.1188e+06
P0A8A8	P0A8A8		rimP		1.64413e+07	1.6347e+07	1.60989e+07	1.72518e+07	1.50456e+07	1.70062e+07
P0A8B2	P0A8B2		yfcN		1.53194e+06	1.64605e+06	1.55091e+06	1.53281e+06	1.61292e+06	1.68971e+06
P0A8B5	P0A8B5		ybaB		2.35552e+06	2.43724e+06	1.60092e+06	1.92674e+06	1.90809e+06	1.98433e+06
P0A8C4	P0A8C4		ygfB		3.16527e+06	3.30787e+06	3.30338e+06	3.21651e+06	3.17096e+06	3.09376e+06
P0A8D0	P0A8D0		nrdR		4.08407e+06	4.33562e+06	4.48734e+06	4.24426e+06	4.39033e+06	4.3782e+06
P0A8D3	P0A8D3		yaiI		1.84618e+06	1.87731e+06	1.88799e+06	1.90183e+06	2.00988e+06	1.90651e+06
P0A8D6	P0A8D6		ymdB		1.64711e+06	1.6437e+06	1.60065e+06	1.62084e+06	1.65758e+06	1.72952e+06
P0A8E1	P0A8E1		ycfP		6.84309e+06	6.78891e+06	7.04146e+06	6.35534e+06	6.38134e+06	6.50363e+06
P0A8E7	P0A8E7		yajQ		1.61594e+07	1.62799e+07	1.62748e+07	1.62904e+07	1.6264e+07	1.66527e+07
P0A8F0	P0A8F0		upp		3.28012e+07	3.39162e+07	3.42943e+07	3.3269e+07	3.21828e+07	3.4087e+07
P0A8F4	P0A8F4		udk		7.19356e+06	7.32141e+06	7.06224e+06	7.26024e+06	7.13885e+06	7.05076e+06
P0A8F8	P0A8F8		uvrB		1.66873e+06	1.71836e+06	1.58187e+06	1.71705e+06	1.6958e+06	1.6946e+06
P0A8G3	P0A8G3		uxaC		1.44712e+06	1.45892e+06	1.48492e+06	1.44041e+06	1.4901e+06	1.45268e+06
P0A8G6	P0A8G6		wrbA		9.8521e+06	9.43323e+06	9.85428e+06	9.93035e+06	9.87899e+06	9.85188e+06
P0A8G9	P0A8G9		xseB		9.7161e+06	9.72554e+06	9.55127e+06	9.86424e+06	9.31315e+06	9.09866e+06
P0A8H8	P0A8H8		yacG		2.12467e+06	2.07513e+06	2.14502e+06	2.21092e+06	2.16593e+06	2.04539e+06
P0A8I1	P0A8I1		yqgF		1.52148e+06	1.607e+06	1.63948e+06	1.6301e+06	1.496e+06	1.53545e+06
P0A8I3	P0A8I3		yaaA		3.5166e+06	3.43721e+06	3.40242e+06	3.30738e+06	3.37731e+06	3.24341e+06
P0A8I5	P0A8I5		trmB		7.10077e+06	6.75217e+06	7.11822e+06	6.92111e+06	6.99392e+06	6.98016e+06
P0A8I8	P0A8I8		rlmH		3.9607e+06	3.96859e+06	4.02399e+06	4.06572e+06	3.97278e+06	4.07812e+06
P0A8J2	P0A8J2		dnaT		1.08703e+06	1.03218e+06	1.13984e+06	1.06053e+06	1.09691e+06	1.13322e+06
P0A8J4	P0A8J4		ybeD		1.26807e+07	1.18806e+07	1.21189e+07	1.22684e+07	1.27782e+07	1.21986e+07
P0A8J8	P0A8J8		rhlB		5.31442e+06	5.27138e+06	5.36048e+06	5.55075e+06	5.63364e+06	5.50817e+06
P0A8K1	P0A8K1		psd		4.50281e+06	4.78843e+06	4.58454e+06	4.70329e+06	4.2885e+06	4.57404e+06
P0A8K5	P0A8K5		yaeP		2.4666e+06	2.44144e+06	2.48402e+06	2.17313e+06	2.32064e+06	2.21696e+06
