Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P0A7M6	P0A7M6		rpmC		2.10938e+07	2.5142e+07	2.47825e+07	2.03432e+07	1.95663e+07	2.5065e+07
P0A7M9	P0A7M9		rpmE		1.16001e+08	1.13816e+08	1.12341e+08	1.1375e+08	1.16945e+08	1.11241e+08
P0A7N4	P0A7N4		rpmF		3.96565e+07	3.95647e+07	4.06594e+07	3.88285e+07	4.1544e+07	4.18523e+07
P0A7N9	P0A7N9		rpmG		1.22131e+08	1.19291e+08	1.18798e+08	1.23828e+08	1.2236e+08	1.19606e+08
P0A7P5	P0A7P5		rpmH		2.67075e+07	2.99134e+07	2.9426e+07	2.72312e+07	2.72403e+07	2.8954e+07
P0A7Q1	P0A7Q1		rpmI		1.76788e+07	1.41874e+07	1.37399e+07	1.74129e+07	1.87211e+07	1.55963e+07
P0A7R1	P0A7R1		rplI		2.34699e+08	2.26682e+08	2.24818e+08	2.38687e+08	2.33136e+08	2.26802e+08
P0A7R5	P0A7R5		rpsJ		2.05084e+08	1.92545e+08	1.91722e+08	2.03663e+08	2.03423e+08	1.83744e+08
P0A7R9	P0A7R9		rpsK		1.14541e+08	1.12554e+08	1.13987e+08	1.13483e+08	1.14332e+08	1.12575e+08
P0A7S3	P0A7S3		rpsL		7.75641e+07	7.735e+07	7.75258e+07	7.43844e+07	7.62605e+07	7.76e+07
P0A7S9	P0A7S9		rpsM		3.03957e+07	3.28591e+07	3.2791e+07	3.01078e+07	2.97791e+07	3.30781e+07
P0A7T3	P0A7T3		rpsP		1.62367e+08	1.68763e+08	1.67366e+08	1.62434e+08	1.58028e+08	1.62002e+08
P0A7T7	P0A7T7		rpsR		8.50454e+07	6.54918e+07	6.38878e+07	8.51508e+07	8.65224e+07	6.97737e+07
P0A7U3	P0A7U3		rpsS		1.44582e+08	1.49539e+08	1.47547e+08	1.41303e+08	1.38027e+08	1.47133e+08
P0A7U7	P0A7U7		rpsT		3.21307e+07	3.4397e+07	3.3246e+07	3.20278e+07	3.11819e+07	3.26756e+07
P0A7V0	P0A7V0		rpsB		8.64115e+07	9.2926e+07	9.21741e+07	8.65346e+07	8.68731e+07	9.19618e+07
P0A7V3	P0A7V3		rpsC		9.69184e+07	9.6485e+07	9.72175e+07	9.47534e+07	9.47377e+07	9.34329e+07
P0A7V8	P0A7V8		rpsD		2.07111e+08	2.11428e+08	2.09652e+08	2.11422e+08	1.99862e+08	2.02975e+08
P0A7W1	P0A7W1		rpsE		1.21219e+08	1.20566e+08	1.20664e+08	1.21426e+08	1.18427e+08	1.2035e+08
P0A7W7	P0A7W7		rpsH		5.80826e+07	5.74813e+07	5.72764e+07	5.8094e+07	5.89934e+07	5.90942e+07
P0A7X3	P0A7X3		rpsI		7.724e+07	7.93349e+07	7.88901e+07	7.65498e+07	7.7973e+07	8.05912e+07
P0A7X6	P0A7X6		rimM		7.77746e+06	7.42017e+06	7.24106e+06	7.57709e+06	7.48659e+06	7.54251e+06
P0A7Y0	P0A7Y0		rnc		9.88744e+06	1.0288e+07	9.93398e+06	9.90314e+06	1.04688e+07	1.01902e+07
P0A7Y8	P0A7Y8		rnpA		1.11938e+06	998294	1.01207e+06	1.13225e+06	1.04797e+06	990521
P0A7Z0	P0A7Z0		rpiA		2.07081e+07	1.98021e+07	1.95268e+07	2.02002e+07	1.98775e+07	1.98415e+07
P0A7Z4	P0A7Z4		rpoA		1.40244e+08	1.36897e+08	1.37313e+08	1.39868e+08	1.38825e+08	1.35847e+08
P0A800	P0A800		rpoZ		5.83333e+07	5.85175e+07	5.7268e+07	5.85509e+07	5.79699e+07	5.52501e+07
P0A805	P0A805		frr		2.62638e+07	2.76016e+07	2.79064e+07	2.66346e+07	2.5484e+07	2.67789e+07
P0A812	P0A812		ruvB		1.10167e+06	1.04915e+06	1.16945e+06	1.11437e+06	969349	1.06346e+06
P0A817	P0A817		metK		1.91692e+07	1.98209e+07	1.99257e+07	1.88399e+07	1.81774e+07	2.0394e+07
P0A821	P0A821		selA		1.44654e+06	1.39664e+06	1.3875e+06	1.40938e+06	1.4518e+06	1.38962e+06
P0A825	P0A825		glyA		3.92071e+07	3.87373e+07	3.87842e+07	3.8628e+07	3.87422e+07	3.92026e+07
P0A832	P0A832		smpB		4.13186e+06	4.30365e+06	4.20728e+06	4.32536e+06	4.23151e+06	4.51718e+06
P0A836	P0A836		sucC		6.83931e+06	7.00814e+06	6.85285e+06	6.81968e+06	6.89197e+06	6.94766e+06
P0A840	P0A840		surE		1.72015e+06	1.71171e+06	1.7608e+06	1.68513e+06	1.84255e+06	1.79532e+06
P0A843	P0A843		tatE		9.67279e+06	9.35365e+06	9.21303e+06	9.94372e+06	9.9881e+06	9.3865e+06
P0A847	P0A847		tgt		3.37508e+06	3.40197e+06	3.36144e+06	3.45653e+06	3.32141e+06	3.35348e+06
P0A850	P0A850		tig		1.38666e+08	1.3311e+08	1.34724e+08	1.3727e+08	1.36473e+08	1.3318e+08
P0A853	P0A853		tnaA		3.68945e+06	3.66403e+06	3.6821e+06	3.77141e+06	3.62586e+06	3.77233e+06
P0A855	P0A855		tolB		1.86477e+07	1.83029e+07	1.83151e+07	1.81762e+07	1.84291e+07	1.82049e+07
P0A858	P0A858		tpiA		7.55658e+07	7.84888e+07	7.78121e+07	7.61189e+07	7.70517e+07	7.97484e+07
P0A862	P0A862		tpx		4.30581e+07	4.07462e+07	4.0415e+07	4.27828e+07	4.27958e+07	4.03666e+07
P0A867	P0A867		talA		4.5444e+06	4.72787e+06	4.69602e+06	4.53833e+06	4.36411e+06	4.69555e+06
P0A870	P0A870		talB		4.80708e+07	4.80881e+07	4.72216e+07	4.72131e+07	4.82655e+07	4.77206e+07
P0A873	P0A873		trmD		3.78239e+06	4.0033e+06	3.75677e+06	3.86932e+06	3.87108e+06	3.80899e+06
P0A877	P0A877		trpA		1.74789e+06	1.69874e+06	1.78788e+06	1.7402e+06	1.67888e+06	1.67018e+06
P0A879	P0A879		trpB		573477	494239	528645	471976	542314	536807
P0A881	P0A881		trpR		3.11023e+06	3.44938e+06	2.68707e+06	3.33312e+06	2.81374e+06	2.22552e+06
P0A884	P0A884		thyA		7.3996e+06	7.88045e+06	7.99738e+06	7.37419e+06	7.7113e+06	7.51123e+06
P0A887	P0A887		ubiE		8.30653e+06	8.19934e+06	8.1486e+06	8.16351e+06	8.16915e+06	8.06787e+06
P0A890	P0A890		tusA		1.00117e+06	993502	1.04871e+06	877179	859961	763662
P0A894	P0A894		yhbJ		1.54101e+06	1.60049e+06	1.53781e+06	1.60458e+06	1.56457e+06	1.51487e+06
P0A898	P0A898		ybeY		3.60667e+06	3.34966e+06	3.49657e+06	3.6174e+06	3.58998e+06	3.63137e+06
P0A8A0	P0A8A0		yebC		4.93529e+06	5.43565e+06	5.37804e+06	4.86278e+06	5.03186e+06	5.64265e+06
P0A8A2	P0A8A2		yeeN		9.36315e+06	9.80049e+06	9.56415e+06	9.55763e+06	9.06338e+06	8.98922e+06
P0A8A4	P0A8A4		ppsR		1.9961e+06	2.07169e+06	1.9883e+06	1.96989e+06	2.02268e+06	2.10209e+06
P0A8A8	P0A8A8		rimP		1.90247e+07	2.07869e+07	2.1155e+07	2.07145e+07	2.03649e+07	1.99055e+07
P0A8B2	P0A8B2		yfcN		1.49431e+06	1.58783e+06	1.57928e+06	1.49666e+06	1.61194e+06	1.49678e+06
P0A8B5	P0A8B5		ybaB		2.06046e+06	2.62299e+06	2.37848e+06	1.40681e+06	1.03891e+06	2.73275e+06
P0A8C4	P0A8C4		ygfB		3.08501e+06	3.1749e+06	3.29268e+06	2.94903e+06	3.13721e+06	3.47983e+06
P0A8D0	P0A8D0		nrdR		1.2284e+06	1.19697e+06	1.29163e+06	1.15616e+06	1.24359e+06	1.23068e+06
P0A8D3	P0A8D3		yaiI		2.05607e+06	1.92876e+06	2.03276e+06	2.05314e+06	1.98803e+06	2.02612e+06
P0A8D6	P0A8D6		ymdB		1.73524e+06	1.96332e+06	1.63376e+06	1.75323e+06	1.64638e+06	1.65533e+06
P0A8E1	P0A8E1		ycfP		1.27077e+07	1.31653e+07	1.29594e+07	1.27674e+07	1.27881e+07	1.3643e+07
P0A8E5	P0A8E5		yacL		612419	748250	649710	583124	604042	745321
P0A8E7	P0A8E7		yajQ		1.69869e+07	1.61864e+07	1.62976e+07	1.6798e+07	1.66145e+07	1.63151e+07
P0A8F0	P0A8F0		upp		3.24557e+07	3.19542e+07	3.21992e+07	3.23928e+07	3.0567e+07	3.19054e+07
P0A8F4	P0A8F4		udk		6.96285e+06	7.27292e+06	6.87285e+06	6.95447e+06	7.10826e+06	7.21731e+06
P0A8F8	P0A8F8		uvrB		1.70232e+06	1.668e+06	1.63911e+06	1.73254e+06	1.82062e+06	1.7476e+06
P0A8G3	P0A8G3		uxaC		1.42296e+06	1.41564e+06	1.43317e+06	1.36777e+06	1.49212e+06	1.34008e+06
P0A8G6	P0A8G6		wrbA		8.95895e+06	8.45549e+06	8.77318e+06	8.79355e+06	8.65457e+06	8.43396e+06
P0A8G9	P0A8G9		xseB		9.29637e+06	9.65288e+06	9.83203e+06	9.26312e+06	9.10618e+06	9.36388e+06
P0A8H8	P0A8H8		yacG		2.09601e+06	2.23286e+06	2.12282e+06	2.09711e+06	2.15837e+06	2.17614e+06
P0A8I1	P0A8I1		yqgF		1.37776e+06	1.43148e+06	1.52693e+06	1.35469e+06	1.4064e+06	1.48281e+06
P0A8I3	P0A8I3		yaaA		4.25809e+06	4.3531e+06	4.38629e+06	4.25237e+06	4.23356e+06	4.29704e+06
P0A8I5	P0A8I5		trmB		6.63781e+06	7.08007e+06	6.9234e+06	6.984e+06	6.97319e+06	7.05246e+06
P0A8I8	P0A8I8		rlmH		2.70776e+06	2.71128e+06	2.68984e+06	2.62375e+06	2.74781e+06	2.72915e+06
P0A8J2	P0A8J2		dnaT		1.17092e+06	1.09671e+06	1.06725e+06	1.02592e+06	1.2887e+06	1.17868e+06
P0A8J4	P0A8J4		ybeD		1.63239e+07	1.54708e+07	1.5338e+07	1.62829e+07	1.56811e+07	1.58885e+07
P0A8J8	P0A8J8		rhlB		5.53418e+06	5.81231e+06	5.71949e+06	5.60354e+06	5.57217e+06	5.62303e+06
P0A8K1	P0A8K1		psd		4.38754e+06	4.61671e+06	4.67061e+06	4.79164e+06	4.41257e+06	4.17047e+06
P0A8K5	P0A8K5		yaeP		2.23773e+06	2.13081e+06	2.29709e+06	2.15125e+06	2.55867e+06	2.51003e+06
P0A8L1	P0A8L1		serS		3.28577e+07	3.52602e+07	3.47679e+07	3.28682e+07	3.25341e+07	3.50408e+07
P0A8M0	P0A8M0		asnS		3.37999e+07	3.50388e+07	3.48961e+07	3.40715e+07	3.41998e+07	3.54424e+07
P0A8M3	P0A8M3		thrS		9.84692e+06	1.03195e+07	1.05674e+07	9.94077e+06	9.82707e+06	1.05563e+07
P0A8M6	P0A8M6		yeeX		1.18036e+07	1.2358e+07	1.21443e+07	1.14056e+07	1.1701e+07	1.14175e+07
P0A8N0	P0A8N0		matP		396917	443052	378060	393906	341623	378470
P0A8N3	P0A8N3		lysS		4.69212e+07	4.69688e+07	4.66076e+07	4.6707e+07	4.6299e+07	4.6873e+07
P0A8N5	P0A8N5		lysU		2.0683e+07	2.06835e+07	2.09053e+07	2.02859e+07	2.10596e+07	2.08552e+07
P0A8N7	P0A8N7		epmA		3.21125e+06	3.02361e+06	3.10683e+06	3.03613e+06	3.18572e+06	2.97573e+06
P0A8P3	P0A8P3		yggX		2.64358e+07	2.77951e+07	2.80356e+07	2.67647e+07	2.6594e+07	2.83362e+07
P0A8Q0	P0A8Q0		frdC		2.05791e+06	2.22153e+06	2.13349e+06	2.21678e+06	2.18528e+06	2.24387e+06
P0A8Q6	P0A8Q6		clpS		1.13966e+06	1.16634e+06	1.15482e+06	1.20341e+06	1.15133e+06	1.0551e+06
P0A8R0	P0A8R0		rraA		1.9694e+07	1.9626e+07	1.93228e+07	2.01535e+07	1.94022e+07	1.85325e+07
P0A8R9	P0A8R9		hdfR		1.09082e+06	1.08841e+06	1.11701e+06	1.0672e+06	1.28923e+06	1.10633e+06
P0A8S1	P0A8S1		iciA		3.09844e+06	3.32395e+06	3.27554e+06	3.19712e+06	3.33091e+06	3.47025e+06
P0A8T1	P0A8T1		prmA		6.4073e+06	6.56025e+06	6.39389e+06	6.4597e+06	6.48928e+06	6.53434e+06
P0A8T7	P0A8T7		rpoC		4.98026e+07	5.04123e+07	4.99483e+07	4.98795e+07	4.96362e+07	5.00475e+07
P0A8U0	P0A8U0		syd		1.47362e+06	1.48802e+06	1.44493e+06	1.45578e+06	1.37316e+06	1.36679e+06
P0A8U6	P0A8U6		metJ		8.42462e+06	8.32546e+06	8.50681e+06	8.57837e+06	8.45153e+06	8.28029e+06
P0A8V2	P0A8V2		rpoB		7.47726e+07	7.47018e+07	7.46793e+07	7.37889e+07	7.39587e+07	7.43922e+07
P0A8V6	P0A8V6		fadR		5.09778e+06	5.27814e+06	5.04159e+06	5.1936e+06	5.10692e+06	5.22838e+06
P0A8W0	P0A8W0		nanR		2.49031e+06	2.54072e+06	2.40349e+06	2.41995e+06	2.45254e+06	2.61188e+06
P0A8W2	P0A8W2		slyA		8.78181e+06	9.05366e+06	8.31634e+06	7.91169e+06	8.28016e+06	8.53586e+06
P0A8W5	P0A8W5		yqgE		2.59641e+06	2.96235e+06	2.92906e+06	2.81901e+06	2.6816e+06	2.86093e+06
P0A8W8	P0A8W8		yfbU		1.8225e+07	1.86684e+07	1.84303e+07	1.7724e+07	1.8234e+07	1.9227e+07
P0A8X0	P0A8X0		yjgA		8.05053e+06	8.19593e+06	8.07112e+06	8.18825e+06	8.11296e+06	8.09425e+06
P0A8X2	P0A8X2		yceI		1.06463e+06	1.07469e+06	1.08127e+06	1.10884e+06	1.08355e+06	991951
P0A8Y1	P0A8Y1		yjjG		1.22099e+06	1.1017e+06	1.15686e+06	1.13305e+06	1.23021e+06	1.15548e+06
P0A8Y3	P0A8Y3		yihX		2.27434e+06	2.49014e+06	2.42206e+06	2.47757e+06	2.43286e+06	2.53106e+06
P0A8Y5	P0A8Y5		yidA		4.86398e+06	4.75479e+06	4.83567e+06	4.46942e+06	4.83639e+06	4.71207e+06
P0A8Z0	P0A8Z0		yciA		2.27683e+06	2.24823e+06	2.23142e+06	2.33454e+06	2.21317e+06	2.27751e+06
P0A8Z7	P0A8Z7		yqiA		422834	296092	390872	344965	419751	404487
P0A903	P0A903		bamC		1.99709e+07	2.03487e+07	2.00303e+07	1.99345e+07	1.9957e+07	2.0061e+07
P0A905	P0A905		slyB		3.00321e+07	3.01683e+07	3.07115e+07	3.10987e+07	3.11335e+07	3.04062e+07
P0A908	P0A908		mipA		2.06838e+06	2.01228e+06	2.08709e+06	1.95533e+06	1.9973e+06	2.31813e+06
P0A910	P0A910		ompA		5.39398e+08	5.3979e+08	5.27561e+08	5.50527e+08	5.33663e+08	5.25646e+08
P0A912	P0A912		pal		3.8718e+07	3.6028e+07	3.64742e+07	3.88795e+07	3.93926e+07	3.66665e+07
P0A915	P0A915		ompW		1.39989e+07	1.5943e+07	1.58448e+07	1.43303e+07	1.44927e+07	1.64828e+07
P0A917	P0A917		ompX		1.73819e+07	1.68646e+07	1.67863e+07	1.6933e+07	1.73951e+07	1.71915e+07
P0A921	P0A921		pldA		1.8799e+06	1.85318e+06	1.87341e+06	1.90825e+06	1.85467e+06	1.95596e+06
P0A927	P0A927		tsx		9.77401e+06	1.01539e+07	1.00904e+07	9.90206e+06	9.75639e+06	1.01012e+07
P0A932	P0A932		gfcE		1.57498e+07	1.65245e+07	1.64385e+07	1.65472e+07	1.61384e+07	1.59607e+07
P0A935	P0A935		mltA		5.67246e+06	6.00859e+06	5.90476e+06	5.68606e+06	5.67248e+06	6.01879e+06
P0A937	P0A937		bamE		6.20288e+06	6.09047e+06	6.12349e+06	6.16092e+06	6.34584e+06	6.34757e+06
P0A940	P0A940		bamA		1.49232e+07	1.46697e+07	1.46086e+07	1.47798e+07	1.46332e+07	1.45452e+07
P0A944	P0A944		rimI		491176	592519	551097	459661	467836	574852
P0A953	P0A953		fabB		2.59897e+07	2.64889e+07	2.59264e+07	2.61687e+07	2.58637e+07	2.55128e+07
P0A955	P0A955		eda		2.8795e+07	2.7768e+07	2.7712e+07	2.86584e+07	2.8532e+07	2.74013e+07
P0A959	P0A959		alaA		2.16525e+06	2.11984e+06	2.08513e+06	2.16943e+06	2.13641e+06	2.1434e+06
P0A962	P0A962		ansA		2.01827e+06	2.0606e+06	1.98107e+06	2.19138e+06	1.75637e+06	1.96052e+06
P0A964	P0A964		cheW		1.70145e+07	1.61722e+07	1.6155e+07	1.70081e+07	1.64577e+07	1.63223e+07
P0A968	P0A968		cspD		761794	818703	860469	797922	788401	683759
P0A972	P0A972		cspE		1.33308e+08	1.21871e+08	1.21449e+08	1.31323e+08	1.31904e+08	1.16244e+08
P0A978	P0A978		cspG		1.19814e+07	1.19914e+07	1.17095e+07	1.19542e+07	1.06683e+07	1.17118e+07
P0A988	P0A988		dnaN		4.22486e+06	4.17484e+06	4.27959e+06	4.24111e+06	4.22183e+06	4.29316e+06
P0A991	P0A991		fbaB		7.78406e+06	7.86599e+06	7.86906e+06	7.86798e+06	7.79869e+06	7.52676e+06
P0A993	P0A993		fbp		9.08177e+06	8.86881e+06	9.0027e+06	8.98744e+06	8.81944e+06	8.84033e+06
P0A996	P0A996		glpC		1.97772e+06	1.99415e+06	1.94776e+06	2.03382e+06	2.02782e+06	1.96903e+06
P0A998	P0A998		ftnA		3.36929e+07	3.3753e+07	3.32757e+07	3.31742e+07	3.15589e+07	3.19496e+07
P0A9A6	P0A9A6		ftsZ		1.4353e+07	1.43987e+07	1.45482e+07	1.45408e+07	1.44928e+07	1.48634e+07
P0A9A9	P0A9A9		fur		1.62741e+07	1.71155e+07	1.74533e+07	1.60639e+07	1.71855e+07	1.75858e+07
P0A9B2	P0A9B2		gapA		4.46947e+08	4.46955e+08	4.47154e+08	4.44036e+08	4.44939e+08	4.45477e+08
P0A9B6	P0A9B6		epd		1.95844e+06	1.88598e+06	1.96812e+06	1.863e+06	1.91706e+06	1.91345e+06
P0A9C0	P0A9C0		glpA		2.17394e+06	2.09681e+06	2.14233e+06	2.21519e+06	2.02686e+06	2.14783e+06
P0A9C3	P0A9C3		galM		6.773e+06	6.68374e+06	6.72268e+06	6.87425e+06	6.56418e+06	6.44155e+06
P0A9C5	P0A9C5		glnA		1.99798e+07	2.09507e+07	2.08325e+07	1.91122e+07	1.99248e+07	2.11573e+07
P0A9C9	P0A9C9		glpX		4.36752e+06	4.1889e+06	4.17884e+06	4.37184e+06	4.5298e+06	4.3818e+06
P0A9D2	P0A9D2		gstA		6.78729e+06	7.53022e+06	7.23498e+06	6.77983e+06	6.87349e+06	7.14317e+06
P0A9D4	P0A9D4		cysE		3.20053e+06	3.23551e+06	3.15718e+06	3.39337e+06	3.17117e+06	3.26335e+06
P0A9D8	P0A9D8		dapD		3.95398e+07	3.9818e+07	4.02643e+07	3.8954e+07	3.94856e+07	4.02566e+07
P0A9E5	P0A9E5		fnr		7.54936e+06	7.74059e+06	7.71744e+06	7.64387e+06	7.76727e+06	7.45018e+06
P0A9F1	P0A9F1		mntR		1.45365e+06	1.35146e+06	1.49963e+06	1.38173e+06	1.27688e+06	1.36056e+06
P0A9F3	P0A9F3		cysB		3.8536e+06	3.7156e+06	3.78937e+06	3.66644e+06	3.94018e+06	3.76859e+06
P0A9G2	P0A9G2		nhaR		1.14336e+06	1.16988e+06	1.11777e+06	1.28807e+06	1.03765e+06	1.10872e+06
P0A9G6	P0A9G6		aceA		7.36442e+06	7.30786e+06	7.32789e+06	7.43045e+06	7.40874e+06	7.30562e+06
P0A9G8	P0A9G8		modE		3.66082e+06	3.8119e+06	3.81956e+06	3.80406e+06	3.60682e+06	3.6697e+06
P0A9H1	P0A9H1		mug		1.94284e+06	1.93001e+06	2.02168e+06	1.82166e+06	1.91421e+06	1.93251e+06
P0A9H5	P0A9H5		btuR		971461	950765	905468	949551	928279	952817
P0A9H7	P0A9H7		cfa		3.4351e+06	3.31572e+06	3.30373e+06	3.38819e+06	3.45036e+06	3.33296e+06
P0A9H9	P0A9H9		cheZ		1.98224e+06	1.99448e+06	2.05645e+06	1.94658e+06	2.05418e+06	2.02333e+06
P0A9I1	P0A9I1		citE		6.85022e+06	6.45438e+06	6.54234e+06	6.74026e+06	6.75057e+06	6.20405e+06
P0A9I3	P0A9I3		gcvR		2.4504e+06	2.38553e+06	2.44427e+06	2.35477e+06	2.40176e+06	2.33496e+06
P0A9I8	P0A9I8		nirD		2.62417e+06	2.75399e+06	2.70103e+06	2.66199e+06	2.58917e+06	2.6132e+06
P0A9J0	P0A9J0		rng		2.02246e+06	2.07136e+06	2.03682e+06	2.00584e+06	1.95088e+06	1.99899e+06
P0A9J4	P0A9J4		panE		812868	824526	720552	724314	749223	787134
P0A9J6	P0A9J6		rbsK		3.28046e+06	3.44156e+06	3.3366e+06	3.3421e+06	3.37179e+06	3.33825e+06
P0A9J8	P0A9J8		pheA		2.05691e+06	2.00946e+06	2.0403e+06	2.00035e+06	1.82127e+06	2.04478e+06
P0A9K3	P0A9K3		ybeZ		5.80704e+06	5.7636e+06	5.81712e+06	5.84502e+06	5.81873e+06	5.91143e+06
P0A9K7	P0A9K7		phoU		1.79196e+06	1.95098e+06	1.76257e+06	1.7188e+06	1.69621e+06	2.0838e+06
P0A9K9	P0A9K9		slyD		6.99856e+07	7.17873e+07	7.38282e+07	7.20034e+07	7.58101e+07	7.29032e+07
P0A9L3	P0A9L3		fklB		2.35557e+07	2.20616e+07	2.22073e+07	2.31305e+07	2.38874e+07	2.30845e+07
P0A9L5	P0A9L5		ppiC		2.38446e+06	2.41439e+06	2.2667e+06	2.33062e+06	2.13997e+06	2.27406e+06
P0A9L8	P0A9L8		proC		450974	546015	389173	440813	473749	567715
P0A9M0	P0A9M0		lon		9.69027e+06	9.49348e+06	9.52347e+06	9.6346e+06	9.67941e+06	9.60682e+06
P0A9M2	P0A9M2		hpt		1.38085e+07	1.39489e+07	1.4018e+07	1.35082e+07	1.38814e+07	1.41831e+07
P0A9M5	P0A9M5		gpt		8.09681e+07	8.54065e+07	8.20916e+07	8.09104e+07	8.16253e+07	7.89427e+07
P0A9M8	P0A9M8		pta		4.87324e+07	4.75597e+07	4.83431e+07	4.86997e+07	4.81854e+07	4.84974e+07
P0A9N4	P0A9N4		pflA		4.9643e+06	4.99759e+06	5.00117e+06	4.87247e+06	4.91019e+06	5.1208e+06
P0A9P0	P0A9P0		lpdA		4.64322e+07	4.696e+07	4.69403e+07	4.68397e+07	4.70266e+07	4.75148e+07
P0A9P4	P0A9P4		trxB		1.11044e+07	1.05614e+07	1.07618e+07	1.07598e+07	1.0887e+07	1.08548e+07
P0A9P6	P0A9P6		deaD		9.76589e+06	9.52315e+06	9.59902e+06	9.65245e+06	9.8292e+06	9.64631e+06
P0A9Q1	P0A9Q1		arcA		2.69888e+07	2.74834e+07	2.78103e+07	2.61731e+07	2.7175e+07	2.80646e+07
P0A9Q5	P0A9Q5		accD		1.72584e+07	1.69033e+07	1.66764e+07	1.68605e+07	1.72502e+07	1.65186e+07
P0A9Q7	P0A9Q7		adhE		1.86829e+08	1.90847e+08	1.89777e+08	1.84337e+08	1.84781e+08	1.89471e+08
P0A9Q9	P0A9Q9		asd		1.42714e+07	1.44624e+07	1.44417e+07	1.40317e+07	1.41679e+07	1.46392e+07
P0A9R4	P0A9R4		fdx		8.81814e+06	8.46368e+06	8.63587e+06	8.98748e+06	9.20911e+06	8.85302e+06
P0A9R7	P0A9R7		ftsE		3.55289e+06	3.80986e+06	3.8499e+06	3.54634e+06	3.51676e+06	3.59871e+06
P0A9S1	P0A9S1		fucO		897853	854345	758154	798487	793596	743031
P0A9S5	P0A9S5		gldA		1.31448e+07	1.35616e+07	1.33285e+07	1.33333e+07	1.28529e+07	1.34164e+07
P0A9T0	P0A9T0		serA		9.00614e+06	9.12204e+06	9.39051e+06	9.05468e+06	9.06395e+06	9.33032e+06
P0A9T4	P0A9T4		tas		9.46529e+06	9.96486e+06	9.95657e+06	9.22271e+06	9.18836e+06	9.54726e+06
P0A9T8	P0A9T8		ybbA		535169	548093	544504	607888	594798	543156
P0A9U3	P0A9U3		ybiT		6.34877e+06	6.13406e+06	6.05608e+06	6.19174e+06	6.06027e+06	6.09344e+06
P0A9V1	P0A9V1		lptB		5.48773e+06	5.65857e+06	5.49475e+06	5.26109e+06	5.38535e+06	5.47919e+06
P0A9W3	P0A9W3		yjjK		9.91006e+06	1.03744e+07	1.02711e+07	1.00629e+07	9.79576e+06	1.01265e+07
P0A9W6	P0A9W6		yrbA		7.03193e+06	6.79451e+06	7.10138e+06	6.5709e+06	7.12081e+06	7.64644e+06
P0A9W9	P0A9W9		yrdA		4.92888e+06	5.04809e+06	4.93809e+06	4.99169e+06	5.22322e+06	5.05239e+06
P0A9X4	P0A9X4		mreB		8.93677e+06	9.0666e+06	9.12953e+06	8.94354e+06	8.69636e+06	8.82126e+06
P0A9X9	P0A9X9		cspA		2.41262e+07	2.47967e+07	2.49827e+07	2.45442e+07	2.43434e+07	2.56384e+07
P0A9Y6	P0A9Y6		cspC		1.7521e+08	1.62694e+08	1.61652e+08	1.80591e+08	1.75892e+08	1.55477e+08
P0A9Z1	P0A9Z1		glnB		1.40723e+07	1.50648e+07	1.44034e+07	1.40516e+07	1.44017e+07	1.46879e+07
P0AA04	P0AA04		ptsH		6.65902e+07	6.56208e+07	6.42836e+07	6.83304e+07	6.63417e+07	6.16613e+07
P0AA10	P0AA10		rplM		8.00911e+07	8.75043e+07	8.67674e+07	8.34208e+07	8.51015e+07	8.98985e+07
P0AA16	P0AA16		ompR		9.18573e+06	8.40757e+06	8.47752e+06	9.19347e+06	9.18944e+06	8.54069e+06
P0AA25	P0AA25		trxA		2.65742e+07	2.89468e+07	2.87924e+07	2.64518e+07	2.64127e+07	2.74736e+07
P0AA31	P0AA31		yedF		3.95868e+06	3.90111e+06	3.93752e+06	3.8473e+06	3.91796e+06	3.88728e+06
P0AA39	P0AA39		rluC		1.05462e+06	986886	1.05837e+06	1.01567e+06	1.04024e+06	1.06318e+06
P0AA43	P0AA43		rsuA		4.50317e+06	4.52698e+06	4.69307e+06	4.54381e+06	4.55326e+06	4.62111e+06
P0AA53	P0AA53		qmcA		1.93449e+06	2.02469e+06	1.83524e+06	1.97592e+06	1.70792e+06	1.89032e+06
P0AA57	P0AA57		yobA		696320	658042	699575	640913	660985	734119
P0AA86	P0AA86		dsbE		414443	371903	379347	361919	372314	389617
P0AA91	P0AA91		yeaY		1.72545e+06	1.57428e+06	1.64161e+06	1.76386e+06	1.74245e+06	1.6403e+06
P0AA95	P0AA95		yacC		1.05185e+06	1.01909e+06	1.03449e+06	1.04507e+06	1.14293e+06	1.10682e+06
P0AA97	P0AA97		yaeQ		816213	642457	748109	817547	748282	759589
