Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P08191	P08191		fimH		2.93066e+06	2.99637e+06	3.13638e+06	3.01062e+06	3.15463e+06	3.07894e+06
P08192	P08192		folC		4.80978e+06	4.82355e+06	4.77909e+06	4.75253e+06	4.84756e+06	4.69563e+06
P08200	P08200		icd		2.63561e+07	2.43511e+07	2.36368e+07	2.51849e+07	2.34788e+07	2.47174e+07
P08201	P08201		nirB		6.14507e+06	6.0169e+06	6.15291e+06	6.07494e+06	6.08916e+06	6.14273e+06
P08244	P08244		pyrF		1.01827e+07	1.01308e+07	1.07492e+07	1.04642e+07	1.10563e+07	1.12939e+07
P08245	P08245		yciH		739396	739798	743278	735968	752976	733875
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				8.71203e+06	8.72061e+06	5.06944e+06	8.90719e+06	2.28851e+06	1.30219e+06
P08312	P08312		pheS		1.28317e+07	1.24463e+07	1.23612e+07	1.29051e+07	1.23067e+07	1.26329e+07
P08331	P08331		cpdB		3.52764e+06	3.60524e+06	3.5824e+06	3.58687e+06	3.45491e+06	3.45858e+06
P08337	P08337		mutT		904005	940629	1.16666e+06	839816	1.03185e+06	1.00202e+06
P08373	P08373		murB		1.77297e+06	1.76223e+06	1.75877e+06	1.81842e+06	1.80829e+06	1.71199e+06
P08390	P08390		usg		5.2572e+06	5.45828e+06	5.65773e+06	5.66177e+06	5.43014e+06	5.61295e+06
P08395	P08395		sppA		2.26307e+06	2.15991e+06	2.33703e+06	2.27084e+06	2.26088e+06	2.26157e+06
P08506	P08506		dacC		6.04357e+06	6.00879e+06	6.49313e+06	6.3809e+06	6.3531e+06	6.37983e+06
P08622	P08622		dnaJ		6.21995e+06	6.12863e+06	6.35363e+06	6.25843e+06	6.14522e+06	6.46351e+06
P08660	P08660		lysC		2.59115e+06	2.65644e+06	2.4051e+06	2.5537e+06	2.47779e+06	2.38365e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				5.56851e+06	5.60982e+06	3.62338e+06	5.71133e+06	2.20231e+06	4.39371e+06
P08839	P08839		ptsI		7.87464e+07	7.84269e+07	7.55316e+07	7.89348e+07	7.4964e+07	7.49182e+07
P08956	P08956		hsdR		2.56951e+06	2.4943e+06	2.46175e+06	2.4234e+06	2.47997e+06	2.43911e+06
P08957	P08957		hsdM		8.54047e+06	8.50536e+06	8.32098e+06	8.59775e+06	8.38874e+06	8.43752e+06
P08997	P08997		aceB		962870	1.05895e+06	857700	1.00196e+06	875690	974209
P09029	P09029		purK		1.42393e+06	1.32237e+06	1.15339e+06	1.19226e+06	1.0704e+06	1.02488e+06
P09030	P09030		xthA		2.63347e+06	2.52049e+06	2.64309e+06	2.60075e+06	2.60189e+06	2.62085e+06
P09053	P09053		avtA		2.26023e+06	2.17206e+06	2.52431e+06	2.24152e+06	2.4133e+06	2.47931e+06
P09126	P09126		hemD		2.03457e+06	2.11085e+06	2.21332e+06	2.12383e+06	2.21163e+06	2.19361e+06
P09127	P09127		hemX		1.22931e+07	1.23226e+07	1.21455e+07	1.24987e+07	1.21651e+07	1.20319e+07
P09147	P09147		galE		9.5484e+06	9.64279e+06	9.2994e+06	9.89863e+06	9.20216e+06	9.33363e+06
P09148	P09148		galT		1.79338e+06	1.90003e+06	1.83971e+06	1.85366e+06	1.86032e+06	1.88837e+06
P09152	P09152		narG		5.29769e+06	5.25995e+06	5.54464e+06	5.40392e+06	5.34408e+06	5.43046e+06
P09155	P09155		rnd		2.36528e+06	2.24973e+06	2.26022e+06	2.32709e+06	2.26448e+06	2.42562e+06
P09158	P09158		speE		7.44891e+06	7.33501e+06	7.55322e+06	7.36615e+06	7.44003e+06	7.45812e+06
P09169	P09169		ompT		4.56359e+06	4.64578e+06	4.63014e+06	4.95634e+06	4.79072e+06	4.64386e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.67371e+06	2.67092e+06	1.31349e+06	2.86768e+06	1.01476e+06	1.0435e+06
P09323	P09323		nagE		722945	592991	673656	663960	574041	683049
P09348	P09348		motA		958233	878042	972765	1.0028e+06	979119	1.12293e+06
P09372	P09372		grpE		2.2416e+07	2.18715e+07	2.18782e+07	2.3239e+07	2.15979e+07	2.27416e+07
P09373	P09373		pflB		2.9527e+08	2.96181e+08	2.9669e+08	3.01541e+08	2.98474e+08	2.95405e+08
P09394	P09394		glpQ		5.9677e+06	5.93798e+06	5.78503e+06	5.82847e+06	5.68646e+06	5.85907e+06
P09424	P09424		mtlD		2.35517e+06	2.5752e+06	2.27667e+06	2.54979e+06	2.33092e+06	2.1385e+06
P09546	P09546		putA		3.81691e+06	3.50383e+06	3.77076e+06	3.72395e+06	3.63023e+06	3.78419e+06
P09549	P09549		dedD		1.44853e+06	1.53748e+06	1.60283e+06	1.44148e+06	1.54873e+06	1.55046e+06
P09831	P09831		gltB		3.60322e+06	3.60876e+06	3.61637e+06	3.63394e+06	3.6999e+06	3.44049e+06
P09832	P09832		gltD		2.93675e+06	3.06593e+06	3.19232e+06	3.22424e+06	3.19984e+06	3.24843e+06
P09996	P09996		yidB		458930	447909	528318	468562	529031	427527
P0A698	P0A698		uvrA		2.69063e+06	2.69175e+06	2.83582e+06	2.63883e+06	2.72716e+06	2.77244e+06
P0A6A0	P0A6A0		ubiB		1.61389e+06	1.7398e+06	1.72213e+06	1.64893e+06	1.6676e+06	1.73371e+06
P0A6A3	P0A6A3		ackA		1.39135e+08	1.41832e+08	1.42379e+08	1.439e+08	1.40344e+08	1.34765e+08
P0A6A8	P0A6A8		acpP		1.48604e+08	1.46231e+08	1.55921e+08	1.53048e+08	1.60042e+08	1.50463e+08
P0A6B4	P0A6B4		alr		3.38474e+06	3.42732e+06	3.40809e+06	3.38956e+06	3.39924e+06	3.40334e+06
P0A6B7	P0A6B7		iscS		1.86507e+07	1.86191e+07	1.84444e+07	1.8538e+07	1.81323e+07	1.80194e+07
P0A6C1	P0A6C1		nfo		2.10453e+06	2.09764e+06	2.33995e+06	2.27893e+06	2.28981e+06	2.21838e+06
P0A6D0	P0A6D0		argR		1.60908e+06	1.5018e+06	1.74381e+06	1.73577e+06	1.72974e+06	1.8567e+06
P0A6D3	P0A6D3		aroA		5.64448e+06	5.46296e+06	5.46577e+06	5.48882e+06	5.25745e+06	5.40738e+06
P0A6D7	P0A6D7		aroK		7.54484e+06	7.32759e+06	6.84892e+06	7.72224e+06	6.89675e+06	7.07121e+06
P0A6E1	P0A6E1		aroL		73080.8	45003.8	126622	45490.1	86718.5	81036.1
P0A6E4	P0A6E4		argG		1.81293e+06	2.08894e+06	1.61866e+06	1.63055e+06	1.62887e+06	1.39009e+06
P0A6E6	P0A6E6		atpC		8.3731e+06	8.66208e+06	8.17241e+06	8.60114e+06	8.30383e+06	8.4817e+06
P0A6E9	P0A6E9		bioD2		5.47632e+06	5.89452e+06	5.95732e+06	5.7261e+06	6.15127e+06	5.84672e+06
P0A6F1	P0A6F1		carA		8.07469e+06	7.77176e+06	8.30836e+06	8.11838e+06	8.29188e+06	8.38439e+06
P0A6F3	P0A6F3		glpK		4.76784e+06	4.60751e+06	4.6267e+06	4.72447e+06	4.73841e+06	4.63858e+06
P0A6F5	P0A6F5		groL		9.0634e+07	9.07098e+07	8.91541e+07	9.19494e+07	8.86074e+07	8.90845e+07
P0A6F9	P0A6F9		groS		9.10031e+07	1.01063e+08	1.12497e+08	9.31593e+07	1.11188e+08	1.05947e+08
P0A6G3	P0A6G3		pncC		3.35475e+06	3.68639e+06	3.54904e+06	3.75391e+06	3.50711e+06	3.67671e+06
P0A6G7	P0A6G7		clpP		2.3791e+07	2.39634e+07	2.39376e+07	2.41708e+07	2.23102e+07	2.44531e+07
P0A6H1	P0A6H1		clpX		2.91563e+07	2.8991e+07	2.7887e+07	2.92042e+07	2.81978e+07	2.74459e+07
P0A6H5	P0A6H5		hslU		2.3666e+07	2.39962e+07	2.40628e+07	2.36095e+07	2.39073e+07	2.42556e+07
P0A6H8	P0A6H8		cls		601972	598174	636624	662776	624324	577384
P0A6I0	P0A6I0		cmk		1.12733e+07	1.09795e+07	1.10468e+07	1.11683e+07	1.11075e+07	1.13031e+07
P0A6I3	P0A6I3		coaA		3.53849e+06	3.53019e+06	3.62257e+06	3.52322e+06	3.54873e+06	3.55921e+06
P0A6I6	P0A6I6		coaD		986614	984749	1.06827e+06	1.06172e+06	1.06695e+06	1.14893e+06
P0A6I9	P0A6I9		coaE		2.87177e+06	3.05704e+06	3.76696e+06	3.47147e+06	3.60084e+06	3.9051e+06
P0A6J1	P0A6J1		cysC		1.38999e+06	1.48893e+06	1.43126e+06	1.37521e+06	1.52073e+06	1.43301e+06
P0A6J8	P0A6J8		ddlA		9.24564e+06	9.31357e+06	9.34839e+06	9.10145e+06	9.32676e+06	9.1131e+06
P0A6K1	P0A6K1		dapF		711376	677305	461301	672452	334556	400034
P0A6K3	P0A6K3		def		1.44316e+07	1.38104e+07	1.50943e+07	1.40529e+07	1.49103e+07	1.51886e+07
P0A6K6	P0A6K6		deoB		1.90461e+07	1.91376e+07	1.86132e+07	1.91568e+07	1.85513e+07	1.88076e+07
P0A6L0	P0A6L0		deoC		1.3004e+07	1.29956e+07	1.33533e+07	1.29136e+07	1.32534e+07	1.33591e+07
P0A6L2	P0A6L2		dapA		3.04288e+07	3.09353e+07	3.1187e+07	3.1448e+07	3.15542e+07	3.07183e+07
P0A6L4	P0A6L4		nanA		506047	423105	432925	533192	398666	589826
P0A6L7	P0A6L7		uxaB		1.46558e+06	1.48614e+06	1.53359e+06	1.46724e+06	1.45882e+06	1.69084e+06
P0A6L9	P0A6L9		hscB		5.05578e+06	5.06205e+06	5.08048e+06	5.06138e+06	5.27196e+06	5.31109e+06
P0A6M4	P0A6M4		dtd		2.15984e+06	2.26983e+06	2.17316e+06	2.24897e+06	2.16557e+06	2.34098e+06
P0A6M8	P0A6M8		fusA		1.37637e+08	1.4328e+08	1.46176e+08	1.45599e+08	1.46749e+08	1.46006e+08
P0A6N4	P0A6N4		efp		7.61308e+07	7.67285e+07	7.94539e+07	7.62688e+07	7.89824e+07	6.84802e+07
P0A6N8	P0A6N8		yeiP		1.57256e+07	1.55858e+07	1.55902e+07	1.57833e+07	1.53206e+07	1.52073e+07
P0A6P1	P0A6P1		tsf		2.13242e+08	2.10543e+08	2.26452e+08	2.21593e+08	2.24767e+08	2.22544e+08
P0A6P5	P0A6P5		der		4.5854e+06	4.92645e+06	4.68178e+06	4.71489e+06	4.59495e+06	4.6883e+06
P0A6P7	P0A6P7		engB		8.8892e+06	8.74109e+06	9.08924e+06	8.79342e+06	8.69065e+06	9.01981e+06
P0A6P9	P0A6P9		eno		1.65414e+08	1.71537e+08	1.79807e+08	1.75732e+08	1.80557e+08	1.76098e+08
P0A6Q3	P0A6Q3		fabA		1.41383e+07	1.44653e+07	1.35861e+07	1.39262e+07	1.33699e+07	1.36448e+07
P0A6Q6	P0A6Q6		fabZ		2.72358e+07	2.9008e+07	2.63643e+07	2.7296e+07	2.58266e+07	2.70614e+07
P0A6R0	P0A6R0		fabH		1.94884e+07	1.91547e+07	1.71978e+07	1.99808e+07	1.72872e+07	1.71481e+07
P0A6R3	P0A6R3		fis		8.09972e+06	7.17513e+06	7.11077e+06	8.0169e+06	6.58748e+06	7.4006e+06
P0A6S0	P0A6S0		flgH		2.47786e+06	2.48159e+06	2.62584e+06	2.40283e+06	2.68608e+06	2.53534e+06
P0A6S7	P0A6S7		gpsA		5.98394e+06	6.12125e+06	6.33906e+06	5.77227e+06	6.41721e+06	6.05517e+06
P0A6T1	P0A6T1		pgi		5.26535e+07	5.30434e+07	5.25611e+07	5.32614e+07	5.01713e+07	5.21468e+07
P0A6T3	P0A6T3		galK		4.54167e+06	4.66493e+06	4.89149e+06	4.6957e+06	4.7532e+06	4.79594e+06
P0A6T5	P0A6T5		folE		5.01247e+06	5.07834e+06	4.72255e+06	5.03918e+06	4.77451e+06	4.80917e+06
P0A6T9	P0A6T9		gcvH		2.12749e+06	2.13674e+06	1.99167e+06	2.09138e+06	2.04625e+06	1.98272e+06
P0A6U3	P0A6U3		mnmG		6.93881e+06	6.87727e+06	6.94123e+06	7.01674e+06	7.012e+06	6.93131e+06
P0A6U5	P0A6U5		rsmG		6.31219e+06	5.8577e+06	6.35819e+06	6.11247e+06	6.10934e+06	6.62237e+06
P0A6U8	P0A6U8		glgA		3.1308e+06	3.26738e+06	3.16329e+06	3.04446e+06	3.12164e+06	3.14869e+06
P0A6V1	P0A6V1		glgC		7.59819e+06	7.37367e+06	7.71541e+06	8.11343e+06	7.57921e+06	7.79533e+06
P0A6V8	P0A6V8		glk		9.76222e+06	9.87877e+06	1.00547e+07	9.61789e+06	1.01521e+07	1.02459e+07
P0A6W0	P0A6W0		glsA2		1.23646e+06	1.2327e+06	1.06032e+06	1.1096e+06	1.069e+06	1.33128e+06
P0A6W3	P0A6W3		mraY		1.40088e+06	1.5525e+06	1.65544e+06	1.39224e+06	1.67391e+06	1.58468e+06
P0A6W5	P0A6W5		greA		2.46046e+07	2.50267e+07	2.56211e+07	2.42533e+07	2.4744e+07	2.52811e+07
P0A6W9	P0A6W9		gshA		5.58507e+06	5.49462e+06	5.75179e+06	5.75582e+06	5.822e+06	5.77865e+06
P0A6X1	P0A6X1		hemA		260449	234864	292136	332088	338756	369533
P0A6X3	P0A6X3		hfq		870109	990291	1.0667e+06	1.14386e+06	1.11655e+06	934436
P0A6X7	P0A6X7		ihfA		5.46049e+07	5.76204e+07	4.85368e+07	5.7483e+07	4.93849e+07	5.09036e+07
P0A6Y1	P0A6Y1		ihfB		1.15754e+07	1.12473e+07	1.0045e+07	1.12966e+07	9.96738e+06	9.45419e+06
P0A6Y5	P0A6Y5		hslO		6.53745e+06	6.32395e+06	6.24855e+06	6.47821e+06	6.40619e+06	6.15024e+06
P0A6Y8	P0A6Y8		dnaK		4.27239e+07	4.30875e+07	4.2134e+07	4.45104e+07	4.2648e+07	4.12362e+07
P0A6Z1	P0A6Z1		hscA		4.99233e+06	5.14391e+06	5.37682e+06	5.05692e+06	5.34523e+06	5.18382e+06
P0A6Z3	P0A6Z3		htpG		2.82064e+07	2.77796e+07	2.73703e+07	2.81526e+07	2.72774e+07	2.74819e+07
P0A6Z6	P0A6Z6		nikR		1.10277e+06	1.10611e+06	1.09433e+06	999391	1.07009e+06	944104
P0A705	P0A705		infB		2.43459e+07	2.39604e+07	2.41677e+07	2.41824e+07	2.35795e+07	2.36827e+07
P0A707	P0A707		infC		5.14941e+07	5.17458e+07	4.99163e+07	5.29152e+07	5.01232e+07	5.10244e+07
P0A715	P0A715		kdsA		2.37088e+07	2.33653e+07	2.28585e+07	2.30762e+07	2.27507e+07	2.27536e+07
P0A717	P0A717		prs		2.59609e+07	2.63625e+07	2.50038e+07	2.64476e+07	2.4488e+07	2.52989e+07
P0A720	P0A720		tmk		2.88373e+06	3.01202e+06	2.8552e+06	2.92089e+06	2.79664e+06	2.87456e+06
P0A722	P0A722		lpxA		8.75017e+06	8.72332e+06	9.15627e+06	8.65127e+06	8.69298e+06	8.90849e+06
P0A729	P0A729		yceF		2.56771e+06	2.29529e+06	2.20432e+06	2.45639e+06	2.35674e+06	2.30577e+06
P0A731	P0A731		mgsA		3.89354e+06	3.85124e+06	3.88428e+06	4.26932e+06	3.9244e+06	3.90262e+06
P0A734	P0A734		minE		2.66936e+07	2.51379e+07	2.60744e+07	2.48004e+07	2.52383e+07	2.6482e+07
P0A738	P0A738		moaC		1.10082e+06	1.13099e+06	1.04657e+06	1.06726e+06	1.03156e+06	1.05379e+06
P0A744	P0A744		msrA		7.15267e+06	6.21849e+06	6.76616e+06	6.91244e+06	7.02813e+06	7.05899e+06
P0A746	P0A746		msrB		1.33877e+06	1.42283e+06	1.68034e+06	1.38186e+06	1.63664e+06	1.72264e+06
P0A749	P0A749		murA		1.20607e+07	1.1442e+07	1.185e+07	1.15382e+07	1.1932e+07	1.21361e+07
P0A752	P0A752		nadD		547105	608228	514585	519565	494166	613777
P0A759	P0A759		nagB		4.79186e+06	4.28257e+06	4.34282e+06	4.37819e+06	4.39631e+06	4.31482e+06
P0A763	P0A763		ndk		1.41221e+07	1.37721e+07	1.47443e+07	1.34159e+07	1.43515e+07	1.46949e+07
P0A780	P0A780		nusB		1.40101e+07	1.35285e+07	1.30954e+07	1.36869e+07	1.30143e+07	1.29947e+07
P0A784	P0A784		orn		3.08385e+06	3.02651e+06	2.98056e+06	2.89338e+06	3.09813e+06	3.15165e+06
P0A786	P0A786		pyrB		2.53038e+06	2.43262e+06	2.53746e+06	2.39828e+06	2.54832e+06	2.46937e+06
P0A790	P0A790		panD		8.3966e+06	7.3746e+06	8.86162e+06	8.66833e+06	8.80301e+06	8.68378e+06
P0A794	P0A794		pdxJ		7.67307e+06	7.39794e+06	7.84547e+06	7.27272e+06	7.63571e+06	8.2572e+06
P0A796	P0A796		pfkA		2.40199e+07	2.30405e+07	2.20852e+07	2.32649e+07	2.24194e+07	2.23794e+07
P0A799	P0A799		pgk		4.3113e+08	4.47515e+08	4.45465e+08	4.44669e+08	4.53568e+08	4.40892e+08
P0A7A2	P0A7A2		gpmB		3.83835e+06	4.02129e+06	3.53637e+06	3.52619e+06	3.30549e+06	3.67969e+06
P0A7A5	P0A7A5		pcm		1.40001e+06	1.3387e+06	1.2448e+06	1.41603e+06	1.26189e+06	1.18244e+06
P0A7A7	P0A7A7		plsB		2.96956e+06	3.20491e+06	2.95968e+06	3.00823e+06	2.92089e+06	2.93709e+06
P0A7A9	P0A7A9		ppa		9.43682e+07	9.80499e+07	8.5631e+07	9.1435e+07	8.61673e+07	8.66825e+07
P0A7B1	P0A7B1		ppk		1.41474e+06	1.50539e+06	1.52503e+06	1.46639e+06	1.43106e+06	1.47061e+06
P0A7B5	P0A7B5		proB		5.45671e+06	5.11869e+06	4.99525e+06	5.2419e+06	5.01612e+06	5.03795e+06
P0A7B8	P0A7B8		hslV		1.53129e+07	1.70891e+07	1.42059e+07	1.41849e+07	1.70119e+07	1.50947e+07
P0A7C2	P0A7C2		lexA		4.82185e+06	4.81469e+06	4.77413e+06	4.5959e+06	4.8826e+06	4.52052e+06
P0A7C6	P0A7C6		pepE		5.96003e+06	6.03292e+06	6.30125e+06	5.89246e+06	6.159e+06	5.94257e+06
P0A7D1	P0A7D1		pth		7.75467e+06	7.78734e+06	8.19106e+06	7.69589e+06	8.29298e+06	8.20777e+06
P0A7D4	P0A7D4		purA		2.42759e+07	2.46285e+07	2.44803e+07	2.44098e+07	2.48024e+07	2.47871e+07
P0A7D7	P0A7D7		purC		7.6849e+06	7.98763e+06	7.00849e+06	7.89514e+06	7.35667e+06	7.23059e+06
P0A7E1	P0A7E1		pyrD		7.97575e+06	7.47267e+06	7.63231e+06	7.67363e+06	7.56027e+06	7.74148e+06
P0A7E3	P0A7E3		pyrE		5.20062e+06	5.07528e+06	5.04935e+06	5.27985e+06	4.93583e+06	4.91471e+06
P0A7E5	P0A7E5		pyrG		1.64748e+07	1.6527e+07	1.69001e+07	1.63597e+07	1.68323e+07	1.69937e+07
P0A7E9	P0A7E9		pyrH		8.03512e+06	8.08529e+06	7.89004e+06	8.39528e+06	7.83836e+06	7.61747e+06
P0A7F3	P0A7F3		pyrI		2.69214e+06	2.65414e+06	2.52972e+06	2.69708e+06	2.52724e+06	2.44279e+06
P0A7F6	P0A7F6		speD		1.95976e+06	1.93596e+06	1.99086e+06	1.96518e+06	1.86667e+06	1.94286e+06
P0A7F9	P0A7F9		queA		4.19487e+06	4.30791e+06	4.67844e+06	4.32425e+06	4.64087e+06	3.90766e+06
P0A7G2	P0A7G2		rbfA		2.64094e+07	2.60611e+07	2.71562e+07	2.63252e+07	2.60019e+07	2.69257e+07
P0A7G6	P0A7G6		recA		1.15262e+07	1.12007e+07	1.15202e+07	1.1244e+07	1.12149e+07	1.15559e+07
P0A7H6	P0A7H6		recR		884669	846114	826418	856914	790917	822833
P0A7I0	P0A7I0		prfA		4.11978e+06	3.99743e+06	4.05932e+06	4.1042e+06	4.00968e+06	4.22355e+06
P0A7I4	P0A7I4		prfC		5.36013e+06	5.41669e+06	5.08283e+06	5.35535e+06	5.18841e+06	5.28629e+06
P0A7I7	P0A7I7		ribA		9.64717e+06	9.53196e+06	9.66111e+06	1.00013e+07	9.47884e+06	8.92558e+06
P0A7J0	P0A7J0		ribB		1.43408e+07	1.34793e+07	1.29163e+07	1.40557e+07	1.2258e+07	1.27066e+07
P0A7J3	P0A7J3		rplJ		5.1072e+08	5.29745e+08	5.35796e+08	5.20316e+08	5.19627e+08	5.21959e+08
P0A7J7	P0A7J7		rplK		7.23017e+07	7.46027e+07	7.63523e+07	7.24886e+07	7.57919e+07	7.47551e+07
P0A7K2	P0A7K2		rplL		2.08935e+08	2.13728e+08	1.91328e+08	2.07717e+08	1.83094e+08	1.83986e+08
P0A7K6	P0A7K6		rplS		6.55674e+07	6.36292e+07	7.2907e+07	6.72772e+07	7.04416e+07	7.30699e+07
P0A7L0	P0A7L0		rplA		3.28049e+08	3.34258e+08	3.12119e+08	3.29983e+08	3.21896e+08	2.96186e+08
P0A7L3	P0A7L3		rplT		4.20852e+07	4.17871e+07	3.67868e+07	4.19642e+07	3.69473e+07	3.59329e+07
P0A7L8	P0A7L8		rpmA		1.17136e+08	1.24621e+08	1.33321e+08	1.22043e+08	1.41956e+08	1.38894e+08
P0A7M2	P0A7M2		rpmB		8.5546e+07	8.89398e+07	7.93368e+07	8.62144e+07	7.98369e+07	7.94608e+07
P0A7M6	P0A7M6		rpmC		2.73945e+07	2.89754e+07	2.19015e+07	2.82202e+07	2.20515e+07	2.00923e+07
P0A7M9	P0A7M9		rpmE		4.01636e+07	3.73845e+07	4.12249e+07	4.02132e+07	3.99248e+07	4.27661e+07
P0A7N4	P0A7N4		rpmF		4.65175e+07	4.28079e+07	4.27119e+07	4.63022e+07	4.28323e+07	4.37052e+07
P0A7N9	P0A7N9		rpmG		1.09858e+08	1.12659e+08	1.26191e+08	1.11965e+08	1.24583e+08	1.24881e+08
P0A7P5	P0A7P5		rpmH		2.59253e+07	2.89513e+07	2.9164e+07	2.77436e+07	2.85748e+07	2.77769e+07
P0A7Q1	P0A7Q1		rpmI		1.31116e+07	1.41116e+07	1.76114e+07	1.34037e+07	1.97306e+07	1.76301e+07
P0A7R1	P0A7R1		rplI		4.12415e+08	4.14181e+08	4.568e+08	4.19338e+08	4.61e+08	4.49637e+08
P0A7R5	P0A7R5		rpsJ		1.83304e+08	1.77485e+08	2.00063e+08	1.84181e+08	1.9897e+08	1.95756e+08
P0A7R9	P0A7R9		rpsK		1.0577e+08	1.04836e+08	1.09131e+08	1.05468e+08	1.11954e+08	1.10895e+08
P0A7S3	P0A7S3		rpsL		8.2589e+07	7.88384e+07	8.56776e+07	8.22916e+07	8.13182e+07	8.39285e+07
P0A7S9	P0A7S9		rpsM		3.63192e+07	3.73502e+07	3.25767e+07	3.65947e+07	3.34656e+07	3.226e+07
P0A7T3	P0A7T3		rpsP		6.14264e+07	6.14464e+07	6.04288e+07	6.04408e+07	6.0164e+07	6.08273e+07
P0A7T7	P0A7T7		rpsR		9.34628e+07	9.84437e+07	1.01008e+08	9.97194e+07	1.03625e+08	1.04277e+08
P0A7U3	P0A7U3		rpsS		1.42463e+08	1.48061e+08	1.54271e+08	1.43863e+08	1.4796e+08	1.46834e+08
P0A7U7	P0A7U7		rpsT		3.159e+07	3.06395e+07	3.04892e+07	3.18217e+07	3.04219e+07	2.99415e+07
P0A7V0	P0A7V0		rpsB		9.19611e+07	9.31779e+07	8.39654e+07	9.27234e+07	8.47412e+07	8.58527e+07
P0A7V3	P0A7V3		rpsC		9.00254e+07	9.0575e+07	9.18334e+07	9.27115e+07	9.17895e+07	9.16644e+07
P0A7V8	P0A7V8		rpsD		1.49648e+08	1.55287e+08	1.55033e+08	1.53867e+08	1.57078e+08	1.50072e+08
P0A7W1	P0A7W1		rpsE		1.36517e+08	1.39521e+08	1.46036e+08	1.39618e+08	1.42942e+08	1.46504e+08
P0A7W7	P0A7W7		rpsH		4.76837e+07	4.74133e+07	4.97273e+07	4.75248e+07	5.00354e+07	4.93822e+07
P0A7X3	P0A7X3		rpsI		7.60722e+07	7.43945e+07	7.54475e+07	7.53291e+07	7.58499e+07	7.8446e+07
P0A7X6	P0A7X6		rimM		8.07256e+06	7.44037e+06	7.99558e+06	7.84034e+06	7.88486e+06	7.59831e+06
P0A7Y0	P0A7Y0		rnc		9.92008e+06	9.35297e+06	9.97309e+06	9.9206e+06	1.0289e+07	1.05469e+07
P0A7Y8	P0A7Y8		rnpA		1.94396e+06	1.57427e+06	2.07594e+06	1.69339e+06	1.98256e+06	1.8699e+06
P0A7Z0	P0A7Z0		rpiA		2.23873e+07	2.20472e+07	2.30453e+07	2.24483e+07	2.27524e+07	2.33241e+07
P0A7Z4	P0A7Z4		rpoA		9.59392e+07	9.72268e+07	1.01078e+08	9.69951e+07	1.01321e+08	1.00806e+08
P0A800	P0A800		rpoZ		4.39323e+07	4.44402e+07	5.03081e+07	4.42559e+07	5.02733e+07	4.89653e+07
P0A805	P0A805		frr		2.90586e+07	3.00494e+07	2.80586e+07	3.07126e+07	2.8187e+07	2.70051e+07
P0A809	P0A809		ruvA		1.00389e+06	903736	1.22346e+06	1.05349e+06	1.18314e+06	1.14136e+06
P0A812	P0A812		ruvB		1.14648e+06	1.17894e+06	1.18977e+06	1.13216e+06	1.17206e+06	1.2117e+06
P0A817	P0A817		metK		2.66662e+07	2.59417e+07	2.55711e+07	2.76088e+07	2.47161e+07	2.49527e+07
P0A821	P0A821		selA		1.45885e+06	1.43961e+06	1.44354e+06	1.48478e+06	1.50747e+06	1.47321e+06
P0A823	P0A823		sfsA		637292	786617	736820	786228	775271	714693
P0A825	P0A825		glyA		2.77217e+07	2.74193e+07	2.88871e+07	2.80868e+07	2.86717e+07	2.82659e+07
P0A832	P0A832		smpB		5.29759e+06	5.35419e+06	4.76493e+06	5.32764e+06	4.8455e+06	4.70091e+06
P0A836	P0A836		sucC		9.53266e+06	9.58553e+06	9.58792e+06	9.60426e+06	9.59651e+06	9.75027e+06
P0A840	P0A840		surE		1.69253e+06	1.79787e+06	1.7551e+06	1.80099e+06	1.76501e+06	1.8202e+06
P0A843	P0A843		tatE		8.87897e+06	9.20145e+06	8.86472e+06	8.86316e+06	9.37086e+06	9.38649e+06
P0A847	P0A847		tgt		3.42755e+06	3.50516e+06	3.4649e+06	3.61393e+06	3.52344e+06	3.4672e+06
P0A850	P0A850		tig		1.25423e+08	1.25662e+08	1.29096e+08	1.28667e+08	1.28132e+08	1.29677e+08
