Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				3.52231e+06	1.46358e+07	1.45376e+07	3.49562e+06	3.25723e+06	1.45364e+07
P00934	P00934		thrC		4.95606e+06	4.87078e+06	4.93328e+06	4.82024e+06	4.91191e+06	4.94508e+06
P00935	P00935		metB		1.00091e+06	957110	813540	1.10628e+06	1.16167e+06	742648
P00946	P00946		manA		1.16572e+07	1.22734e+07	1.19679e+07	1.18728e+07	1.17676e+07	1.2223e+07
P00954	P00954		trpS		1.4438e+07	1.47242e+07	1.48511e+07	1.44653e+07	1.45444e+07	1.49548e+07
P00956	P00956		ileS		2.13768e+07	2.22506e+07	2.18063e+07	2.12073e+07	2.1034e+07	2.20892e+07
P00957	P00957		alaS		1.87226e+07	1.86762e+07	1.86177e+07	1.85844e+07	1.83426e+07	1.86774e+07
P00959	P00959		metG		1.99072e+07	1.99298e+07	2.01071e+07	1.96314e+07	1.96913e+07	2.01866e+07
P00960	P00960		glyQ		4.31129e+06	4.21614e+06	4.09119e+06	4.29075e+06	4.31369e+06	4.27847e+06
P00961	P00961		glyS		1.19751e+07	1.23368e+07	1.22953e+07	1.19779e+07	1.19059e+07	1.22624e+07
P00962	P00962		glnS		1.4958e+07	1.45548e+07	1.4617e+07	1.49083e+07	1.48432e+07	1.44899e+07
P00963	P00963		asnA		2.61178e+07	2.61247e+07	2.6275e+07	2.57528e+07	2.6496e+07	2.68708e+07
P00968	P00968		carB		5.08258e+06	4.8802e+06	4.98135e+06	5.06134e+06	5.12348e+06	4.88037e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				2.45997e+06	1.00858e+07	1.05886e+07	2.74673e+06	2.67199e+06	1.04973e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2.86744e+06	1.42746e+07	1.20792e+07	2.92887e+06	2.71661e+06	1.46377e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1.77132e+06	6.22633e+06	6.26086e+06	1.78553e+06	1.70836e+06	6.57662e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				3.11031e+06	1.32927e+07	1.28693e+07	3.12537e+06	3.16434e+06	1.3043e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1.86557e+06	9.29534e+06	9.23054e+06	1.94121e+06	1.93078e+06	8.6704e+06
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4.95789e+06	2.25287e+07	2.18454e+07	4.78892e+06	5.07172e+06	2.28723e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.21597e+06	6.44712e+06	6.38625e+06	1.22366e+06	1.23524e+06	6.43557e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				2.83649e+06	1.30691e+07	1.28747e+07	2.78641e+06	2.83392e+06	1.31602e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2.95064e+06	1.37308e+07	1.41168e+07	3.025e+06	2.86976e+06	1.33456e+07
P02358	P02358		rpsF		1.21311e+08	1.21089e+08	1.19821e+08	1.21551e+08	1.16805e+08	1.21784e+08
P02359	P02359		rpsG		1.72631e+08	1.71401e+08	1.74305e+08	1.724e+08	1.70528e+08	1.7337e+08
P02413	P02413		rplO		1.63372e+08	1.54219e+08	1.5431e+08	1.64915e+08	1.63229e+08	1.55968e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)					1.16823e+06	1.16795e+06			1.16936e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				645734	2.62293e+06	2.55319e+06	614560	752793	2.57054e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				4.25253e+06	1.92095e+07	1.89195e+07	4.24707e+06	4.26252e+06	1.86236e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				3.35335e+06	1.49298e+07	1.47908e+07	3.44192e+06	3.41775e+06	1.50923e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				3.2111e+06	1.30557e+07	1.28828e+07	3.24328e+06	3.24749e+06	1.30854e+07
P02918	P02918		mrcA		1.0114e+06	1.06106e+06	1.15258e+06	1.11322e+06	983314	1.12443e+06
P02919	P02919		mrcB		1.91944e+06	1.88071e+06	1.66702e+06	1.66102e+06	1.68103e+06	1.6499e+06
P02925	P02925		rbsB		9.88699e+06	9.93102e+06	9.95224e+06	9.86653e+06	9.90608e+06	9.97664e+06
P02930	P02930		tolC		2.70743e+07	2.5894e+07	2.56945e+07	2.74241e+07	2.69405e+07	2.65488e+07
P02931	P02931		ompF		4.19523e+07	4.00331e+07	3.8733e+07	4.08737e+07	4.15565e+07	4.03814e+07
P02942	P02942		tsr		1.10735e+07	1.18336e+07	1.15719e+07	1.12064e+07	1.1044e+07	1.14785e+07
P02943	P02943		lamB		1.55316e+06	1.66459e+06	1.63894e+06	1.52249e+06	1.58935e+06	1.67852e+06
P03004	P03004		dnaA		2.04795e+06	1.97722e+06	1.88825e+06	1.94245e+06	1.97068e+06	1.92936e+06
P03018	P03018		uvrD		3.76766e+06	3.7298e+06	3.80566e+06	3.71733e+06	3.71189e+06	3.74014e+06
P03024	P03024		galR		1.64745e+06	1.51358e+06	1.54514e+06	1.58529e+06	1.3008e+06	1.50817e+06
P03817	P03817		mioC		7.85008e+06	8.19986e+06	7.73027e+06	7.78346e+06	7.51187e+06	7.69392e+06
P03841	P03841		malM		1.08346e+07	1.0614e+07	1.04111e+07	1.08332e+07	1.07641e+07	1.03491e+07
P04036	P04036		dapB		1.07086e+07	1.11819e+07	1.05375e+07	1.0248e+07	1.00677e+07	1.10446e+07
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				1.25299e+06	4.89673e+06	4.78077e+06	1.27129e+06	1.26639e+06	4.73545e+06
P04079	P04079		guaA		1.93526e+07	1.90935e+07	1.9214e+07	1.89424e+07	1.92107e+07	1.90277e+07
P04335	P04335		frsA		4.67724e+06	4.71859e+06	4.70813e+06	4.90042e+06	4.7179e+06	4.73573e+06
P04425	P04425		gshB		8.05002e+06	8.40999e+06	8.28004e+06	8.08015e+06	7.89798e+06	8.45676e+06
P04693	P04693		tyrB		4.14031e+06	4.10362e+06	4.34938e+06	4.22745e+06	3.965e+06	4.11415e+06
P04805	P04805		gltX		1.67276e+07	1.62087e+07	1.62868e+07	1.66621e+07	1.65052e+07	1.6454e+07
P04825	P04825		pepN		1.6495e+07	1.71048e+07	1.69268e+07	1.6401e+07	1.66327e+07	1.76121e+07
P04846	P04846		nlpA		3.63417e+06	3.51285e+06	3.40206e+06	3.61841e+06	3.52601e+06	3.56868e+06
P04949	P04949		fliC		4.0756e+07	3.71292e+07	3.67355e+07	4.23094e+07	4.05127e+07	3.8396e+07
P04951	P04951		kdsB		5.78177e+06	5.86313e+06	5.65735e+06	5.70721e+06	5.835e+06	5.68459e+06
P04982	P04982		rbsD		1.47815e+06	1.27932e+06	1.36835e+06	1.34114e+06	1.33553e+06	1.24063e+06
P04995	P04995		sbcB		1.26277e+07	1.33311e+07	1.22684e+07	1.30666e+07	1.26443e+07	1.31194e+07
P05020	P05020		pyrC		6.8018e+06	6.69264e+06	6.71913e+06	6.56926e+06	6.6391e+06	6.69464e+06
P05041	P05041		pabB		1.68576e+06	1.95448e+06	2.05191e+06	2.01119e+06	1.51568e+06	1.92727e+06
P05055	P05055		pnp		4.4658e+07	4.50571e+07	4.56092e+07	4.48818e+07	4.34633e+07	4.54187e+07
P05100	P05100		tag		2.33092e+06	1.91455e+06	2.18107e+06	2.08803e+06	2.36371e+06	2.00741e+06
P05194	P05194		aroD		1.26436e+06	1.59712e+06	1.41679e+06	1.21365e+06	1.2086e+06	1.3754e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4.33416e+06	1.80744e+07	1.92824e+07	4.43576e+06	4.40224e+06	1.79093e+07
P05458	P05458		ptrA		1.00094e+06	916349	959848	1.01175e+06	998513	926296
P05459	P05459		pdxB		5.45496e+06	5.20826e+06	5.34078e+06	5.3625e+06	5.49539e+06	5.14917e+06
P05637	P05637		apaH		970606	975814	935309	984100	954591	1.02572e+06
P05719	P05719		hsdS		1.72637e+06	1.67767e+06	1.88952e+06	1.63454e+06	1.63452e+06	1.83023e+06
P05791	P05791		ilvD		3.24109e+06	3.15933e+06	3.28146e+06	3.27755e+06	3.24259e+06	3.32018e+06
P05793	P05793		ilvC		5.97262e+06	5.75352e+06	5.79295e+06	6.01692e+06	5.7286e+06	5.72595e+06
P05825	P05825		fepA		2.21339e+06	2.22033e+06	2.16198e+06	2.19141e+06	2.25038e+06	2.23361e+06
P05852	P05852		gcp		2.73605e+06	2.70175e+06	2.60684e+06	2.86595e+06	2.73913e+06	2.76268e+06
P06129	P06129		btuB		1.53117e+07	1.60325e+07	1.61774e+07	1.51664e+07	1.52116e+07	1.63259e+07
P06149	P06149		dld		6.8837e+06	7.15826e+06	6.91602e+06	6.8969e+06	6.8864e+06	6.92836e+06
P06282	P06282		cdh		2.84151e+06	2.91983e+06	2.79083e+06	2.61933e+06	2.72123e+06	2.83204e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				2.62283e+06	9.71046e+06	9.5661e+06	2.65194e+06	2.35919e+06	9.74575e+06
P06610	P06610		btuE		6.74926e+06	7.47127e+06	7.38779e+06	6.53411e+06	6.83742e+06	7.37622e+06
P06612	P06612		topA		5.94083e+06	6.14359e+06	5.90977e+06	6.01453e+06	5.8803e+06	6.09477e+06
P06616	P06616		era		3.90601e+06	3.37943e+06	3.67703e+06	4.02597e+06	4.04651e+06	3.74098e+06
P06709	P06709		birA		1.01079e+06	1.05467e+06	961126	1.03881e+06	1.14613e+06	992839
P06710	P06710		dnaX		1.49518e+06	1.38561e+06	1.43334e+06	1.50739e+06	1.47659e+06	1.39815e+06
P06715	P06715		gor		4.38287e+06	4.63139e+06	4.40409e+06	4.36537e+06	4.3705e+06	4.5867e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				2.05587e+06	9.14245e+06	8.95346e+06	1.97253e+06	1.91983e+06	9.19616e+06
P06846	P06846		ebgR		1.39733e+06	1.4861e+06	1.48242e+06	1.3689e+06	1.54209e+06	1.33532e+06
P06959	P06959		aceF		6.16481e+07	6.08995e+07	6.10675e+07	6.08766e+07	5.99574e+07	6.10168e+07
P06961	P06961		cca		1.05745e+06	1.12593e+06	1.1034e+06	1.04981e+06	1.05852e+06	1.09002e+06
P06966	P06966		dicA		3.45024e+06	4.15338e+06	4.09835e+06	3.4598e+06	3.49418e+06	4.39597e+06
P06968	P06968		dut		8.40889e+06	8.89183e+06	8.20315e+06	8.44146e+06	8.44084e+06	8.5562e+06
P06971	P06971		fhuA		1.44094e+07	1.46702e+07	1.45894e+07	1.42395e+07	1.43955e+07	1.43885e+07
P06974	P06974		fliM		1.98804e+06	1.85003e+06	1.84943e+06	1.88676e+06	1.96674e+06	1.85566e+06
P06983	P06983		hemC		1.26753e+07	1.18628e+07	1.18626e+07	1.26178e+07	1.24528e+07	1.18316e+07
P06986	P06986		hisC		2.6595e+06	2.72578e+06	2.6737e+06	2.68587e+06	2.72316e+06	2.75383e+06
P06987	P06987		hisB		1.12666e+06	1.29358e+06	1.2375e+06	1.16981e+06	1.21587e+06	1.3154e+06
P06988	P06988		hisD		8.238e+06	8.90607e+06	8.63004e+06	8.64537e+06	8.35186e+06	8.64008e+06
P06992	P06992		rsmA		2.22436e+06	2.43052e+06	2.44039e+06	2.32061e+06	2.16764e+06	2.2948e+06
P06996	P06996		ompC		2.18587e+08	2.06203e+08	1.95609e+08	2.20572e+08	2.14906e+08	2.09958e+08
P06999	P06999		pfkB		1.31369e+06	1.31161e+06	1.26406e+06	1.32968e+06	1.22275e+06	1.23366e+06
P07000	P07000		pldB		651466	548465	602925	608951	609882	598753
P07001	P07001		pntA		4.38819e+06	4.43866e+06	4.37972e+06	4.7807e+06	4.48796e+06	4.47687e+06
P07003	P07003		poxB		2.59823e+06	2.6225e+06	2.67447e+06	2.57012e+06	2.59128e+06	2.59503e+06
P07004	P07004		proA		5.66654e+06	5.54096e+06	5.29446e+06	5.55829e+06	5.66632e+06	5.66648e+06
P07012	P07012		prfB		1.01226e+07	1.06538e+07	1.04373e+07	9.82707e+06	9.97686e+06	1.09168e+07
P07014	P07014		sdhB		1.6485e+06	1.8154e+06	1.8224e+06	1.76408e+06	1.6982e+06	1.85955e+06
P07017	P07017		tar		3.66212e+06	3.60654e+06	3.5441e+06	3.66708e+06	3.64637e+06	3.56491e+06
P07021	P07021		yfiB		1.04929e+06	1.0863e+06	1.08073e+06	1.08352e+06	1.06023e+06	1.01261e+06
P07023	P07023		tyrA		2.76469e+06	2.75711e+06	2.79818e+06	2.80305e+06	2.84005e+06	2.67932e+06
P07024	P07024		ushA		5.19096e+06	5.23231e+06	5.06374e+06	5.14286e+06	5.15187e+06	5.14077e+06
P07026	P07026		sdiA		1.82341e+06	1.90734e+06	1.98504e+06	1.89194e+06	1.70024e+06	1.88472e+06
P07118	P07118		valS		2.50663e+07	2.55818e+07	2.51188e+07	2.50598e+07	2.52888e+07	2.52535e+07
P07330	P07330		cheB		1.2246e+06	1.0319e+06	1.2304e+06	1.10566e+06	1.00274e+06	1.09891e+06
P07363	P07363		cheA		1.80836e+06	1.86954e+06	1.96193e+06	1.85408e+06	1.72252e+06	1.89913e+06
P07395	P07395		pheT		1.71822e+07	1.67001e+07	1.65001e+07	1.6845e+07	1.66206e+07	1.67772e+07
P07604	P07604		tyrR		2.66418e+06	2.65313e+06	2.63243e+06	2.71428e+06	2.74853e+06	2.79526e+06
P07639	P07639		aroB		3.33109e+06	3.36824e+06	3.4209e+06	3.30034e+06	3.15468e+06	3.25105e+06
P07649	P07649		truA		1.94976e+06	2.03937e+06	1.96618e+06	1.96194e+06	1.8999e+06	2.03976e+06
P07650	P07650		deoA		6.62179e+06	6.46042e+06	6.53987e+06	6.77931e+06	6.5689e+06	6.5251e+06
P07658	P07658		fdhF		921530	935932	941190	908707	916841	910446
P07762	P07762		glgB		3.95613e+06	4.20635e+06	4.23335e+06	4.02136e+06	4.0872e+06	3.98417e+06
P07813	P07813		leuS		1.5319e+07	1.59905e+07	1.57606e+07	1.53269e+07	1.53617e+07	1.60616e+07
P07822	P07822		fhuD		1.70754e+06	3.76182e+06	3.3317e+06	1.83886e+06	1.63699e+06	3.48015e+06
P07862	P07862		ddlB		4.04401e+06	4.18588e+06	3.88549e+06	4.04953e+06	4.19101e+06	4.05524e+06
P07913	P07913		tdh		4.66895e+06	4.6448e+06	4.70492e+06	4.51322e+06	4.68233e+06	4.81042e+06
P08178	P08178		purM		1.44433e+06	1.30791e+06	1.37969e+06	1.37328e+06	1.47365e+06	1.4388e+06
P08179	P08179		purN		3.07899e+06	3.01367e+06	2.72841e+06	3.13034e+06	3.20647e+06	2.69879e+06
P08189	P08189		fimF		982729	896613	817334	904223	965288	877402
P08190	P08190		fimG		647484	740385	732012	709054	669099	750339
P08191	P08191		fimH		3.23102e+06	3.29688e+06	2.79422e+06	3.04438e+06	3.14405e+06	2.97989e+06
P08192	P08192		folC		3.54544e+06	3.54578e+06	3.62092e+06	3.58297e+06	3.54238e+06	3.43371e+06
P08200	P08200		icd		2.44624e+07	2.59634e+07	2.46343e+07	2.3599e+07	2.30828e+07	2.53453e+07
P08201	P08201		nirB		4.71392e+06	5.08088e+06	5.00299e+06	4.78959e+06	4.83771e+06	4.93086e+06
P08244	P08244		pyrF		8.2996e+06	8.58003e+06	8.24595e+06	8.313e+06	8.68315e+06	8.16519e+06
P08245	P08245		yciH		900604	884216	945576	894434	893560	914870
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				2.64694e+06	1.05648e+07	1.07782e+07	2.63949e+06	2.6531e+06	1.06758e+07
P08312	P08312		pheS		1.48523e+07	1.417e+07	1.43486e+07	1.47481e+07	1.49229e+07	1.47107e+07
