Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				1.16044e+07	1.13664e+07	1.14142e+07	2.15074e+07	2.13564e+07	2.24947e+07
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				9.70102e+06	8.99988e+06	9.72018e+06	1.73233e+07	1.7408e+07	1.6929e+07
P00350	P00350		gnd		3.75305e+07	3.83964e+07	3.92669e+07	3.70162e+07	3.70262e+07	3.74249e+07
P00363	P00363		frdA		4.80515e+07	4.63515e+07	4.79015e+07	4.56027e+07	4.52209e+07	4.43353e+07
P00370	P00370		gdhA		1.92503e+06	1.8999e+06	1.89166e+06	1.87688e+06	1.84304e+06	1.81848e+06
P00393	P00393		ndh		5.51258e+06	5.40938e+06	5.50165e+06	5.3678e+06	5.40621e+06	5.54272e+06
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				4.22806e+06	4.30565e+06	4.27262e+06	7.604e+06	7.73734e+06	7.45111e+06
P00448	P00448		sodA		4.44136e+06	4.44798e+06	4.54497e+06	4.39421e+06	4.43533e+06	4.20766e+06
P00452	P00452		nrdA		1.01735e+07	1.02826e+07	1.06736e+07	1.06035e+07	1.03146e+07	1.02411e+07
P00490	P00490		malP		5.72974e+06	5.74353e+06	5.49334e+06	5.88568e+06	5.68386e+06	5.79186e+06
P00509	P00509		aspC		1.84458e+07	1.81927e+07	1.83733e+07	1.84248e+07	1.85095e+07	1.85106e+07
P00550	P00550		mtlA		567036	577698	565455	566936	457665	612630
P00561	P00561		thrA		855220	775701	787743	804664	808073	750970
P00562	P00562		metL		2.55804e+06	2.5093e+06	2.53296e+06	2.70872e+06	2.75524e+06	2.72868e+06
P00579	P00579		rpoD		8.78596e+06	8.5469e+06	8.61601e+06	8.31705e+06	8.3429e+06	8.3655e+06
P00582	P00582		polA		3.40118e+06	3.48777e+06	3.43551e+06	3.46669e+06	3.48628e+06	3.45936e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				3.16094e+06	3.3343e+06	3.4866e+06	6.17764e+06	6.33427e+06	5.76727e+06
P00803	P00803		lepB		5.14207e+06	4.85562e+06	5.29733e+06	5.20723e+06	5.23869e+06	5.0043e+06
P00805	P00805		ansB		2.02576e+07	1.96995e+07	2.02373e+07	2.00773e+07	1.9601e+07	1.98181e+07
P00811	P00811		ampC		815136	835312	846990	844757	951104	979303
P00864	P00864		ppc		1.06386e+07	1.05063e+07	1.03431e+07	1.0535e+07	1.02547e+07	1.04402e+07
P00887	P00887		aroH		2.775e+06	2.64314e+06	2.75134e+06	3.14514e+06	3.21752e+06	2.8968e+06
P00888	P00888		aroF		1.89385e+06	1.86486e+06	1.92577e+06	1.94905e+06	1.87935e+06	1.91528e+06
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				7.04684e+06	6.91724e+06	6.74121e+06	1.32409e+07	1.31695e+07	1.26394e+07
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				1.4183e+07	1.36041e+07	1.36328e+07	2.66317e+07	2.65692e+07	2.64459e+07
P00934	P00934		thrC		4.52427e+06	4.73942e+06	4.48597e+06	4.78888e+06	4.62667e+06	4.44374e+06
P00935	P00935		metB		1.12379e+06	1.14933e+06	1.14508e+06	1.4868e+06	1.61561e+06	1.46941e+06
P00946	P00946		manA		1.18619e+07	1.15296e+07	1.20543e+07	1.17919e+07	1.20303e+07	1.16048e+07
P00954	P00954		trpS		1.43605e+07	1.43272e+07	1.49146e+07	1.44759e+07	1.40409e+07	1.35547e+07
P00956	P00956		ileS		2.60665e+07	2.58186e+07	2.5919e+07	2.52618e+07	2.53515e+07	2.47086e+07
P00957	P00957		alaS		1.65371e+07	1.64696e+07	1.64363e+07	1.63995e+07	1.6322e+07	1.6393e+07
P00959	P00959		metG		1.86237e+07	1.91727e+07	1.95736e+07	1.97285e+07	2.01443e+07	1.96375e+07
P00960	P00960		glyQ		4.90665e+06	4.67304e+06	4.81925e+06	4.64823e+06	4.86554e+06	4.85782e+06
P00961	P00961		glyS		1.41558e+07	1.3928e+07	1.40454e+07	1.36368e+07	1.38186e+07	1.35864e+07
P00962	P00962		glnS		1.39626e+07	1.41042e+07	1.39024e+07	1.39603e+07	1.35741e+07	1.36777e+07
P00963	P00963		asnA		2.52622e+07	2.54705e+07	2.55897e+07	2.49853e+07	2.48032e+07	2.40766e+07
P00968	P00968		carB		3.44727e+06	3.5191e+06	3.31885e+06	3.42723e+06	3.46609e+06	3.44814e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				1.0288e+07	1.08766e+07	1.07461e+07	1.9238e+07	2.03404e+07	1.96983e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				1.47573e+07	1.12647e+07	1.46975e+07	2.26454e+07	2.35237e+07	2.51931e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				9.15201e+06	9.20056e+06	9.43738e+06	1.67975e+07	1.66791e+07	1.69967e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				1.29183e+07	1.26091e+07	1.28261e+07	2.4804e+07	2.4437e+07	2.49163e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				9.18579e+06	8.93433e+06	7.82619e+06	1.55322e+07	1.74035e+07	1.60198e+07
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				1.7979e+07	1.883e+07	1.92261e+07	3.62206e+07	3.68963e+07	3.5571e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				4.28e+06	4.17554e+06	4.28247e+06	8.10422e+06	8.11287e+06	8.06704e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				1.21442e+07	1.21187e+07	1.25773e+07	2.36219e+07	2.38778e+07	2.33859e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				1.02365e+07	1.0705e+07	9.90772e+06	2.02812e+07	2.00715e+07	2.02673e+07
P02358	P02358		rpsF		8.13275e+07	8.17312e+07	8.2675e+07	7.74099e+07	7.77929e+07	7.90116e+07
P02359	P02359		rpsG		1.27983e+08	1.29663e+08	1.2837e+08	1.25221e+08	1.23604e+08	1.23189e+08
P02413	P02413		rplO		1.48778e+08	1.4938e+08	1.53275e+08	1.47207e+08	1.42772e+08	1.4987e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				952647	964707	1.03712e+06	2.00429e+06	2.04927e+06	2.16395e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				2.72712e+06	2.78444e+06	2.7867e+06	4.92279e+06	4.8526e+06	4.87471e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				1.84124e+07	1.82714e+07	1.83643e+07	3.50608e+07	3.51901e+07	3.56384e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				1.44984e+07	1.447e+07	1.45076e+07	2.69485e+07	2.71981e+07	2.6485e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1.32305e+07	1.2844e+07	1.30179e+07	2.54065e+07	2.56267e+07	2.56563e+07
P02918	P02918		mrcA		823843	929681	863352	874700	791767	703252
P02919	P02919		mrcB		1.70285e+06	1.55515e+06	1.55103e+06	1.81071e+06	1.64463e+06	1.50895e+06
P02925	P02925		rbsB		9.6375e+06	9.66601e+06	9.61646e+06	9.75004e+06	9.87413e+06	9.75345e+06
P02930	P02930		tolC		2.20956e+07	2.22035e+07	2.24196e+07	2.24142e+07	2.26748e+07	2.2506e+07
P02931	P02931		ompF		3.93162e+07	3.93681e+07	4.10032e+07	3.94841e+07	3.8791e+07	4.12176e+07
P02942	P02942		tsr		1.09301e+07	1.09514e+07	1.08344e+07	1.1017e+07	1.10075e+07	1.06651e+07
P02943	P02943		lamB		1.53479e+06	1.47113e+06	1.47891e+06	1.53764e+06	1.44317e+06	1.35258e+06
P03004	P03004		dnaA		1.79593e+06	1.79965e+06	1.88617e+06	2.04163e+06	1.89251e+06	1.91918e+06
P03018	P03018		uvrD		3.18449e+06	3.11031e+06	2.96942e+06	3.1499e+06	3.16254e+06	3.05312e+06
P03024	P03024		galR		1.97768e+06	2.04346e+06	1.95486e+06	2.24198e+06	2.27407e+06	2.27341e+06
P03817	P03817		mioC		7.32633e+06	7.22548e+06	7.19604e+06	7.51415e+06	6.91736e+06	7.28471e+06
P03841	P03841		malM		1.00635e+07	9.4878e+06	9.81854e+06	9.96826e+06	9.81015e+06	9.86847e+06
P04036	P04036		dapB		5.49813e+06	5.51873e+06	5.46904e+06	5.23161e+06	5.26273e+06	5.25416e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				4.73561e+06	4.78017e+06	4.80742e+06	9.1378e+06	8.93086e+06	9.03549e+06
P04079	P04079		guaA		1.70907e+07	1.71984e+07	1.72062e+07	1.62656e+07	1.65038e+07	1.59263e+07
P04335	P04335		frsA		4.62794e+06	4.48067e+06	4.70638e+06	4.53983e+06	4.09294e+06	4.4779e+06
P04425	P04425		gshB		1.34324e+07	1.30733e+07	1.37436e+07	1.2943e+07	1.29255e+07	1.30992e+07
P04693	P04693		tyrB		3.98197e+06	4.11189e+06	3.93269e+06	4.01627e+06	4.19734e+06	4.23626e+06
P04805	P04805		gltX		2.28975e+07	2.30406e+07	2.33059e+07	2.37768e+07	2.30897e+07	2.32473e+07
P04825	P04825		pepN		1.51914e+07	1.48139e+07	1.50742e+07	1.51729e+07	1.51235e+07	1.54519e+07
P04846	P04846		nlpA		3.40854e+06	2.97782e+06	3.2145e+06	3.44956e+06	3.5067e+06	3.55281e+06
P04949	P04949		fliC		3.55567e+07	3.42696e+07	3.62581e+07	3.44994e+07	3.38567e+07	3.36218e+07
P04951	P04951		kdsB		6.37491e+06	6.39549e+06	6.17617e+06	6.42172e+06	6.38306e+06	6.69692e+06
P04982	P04982		rbsD		1.10652e+06	1.37815e+06	1.26e+06	1.38288e+06	1.17701e+06	1.43617e+06
P04995	P04995		sbcB		1.09273e+07	1.09202e+07	1.07691e+07	9.82705e+06	1.0328e+07	9.85767e+06
P05020	P05020		pyrC		6.45489e+06	6.61001e+06	6.51386e+06	6.60554e+06	6.43657e+06	6.33562e+06
P05041	P05041		pabB		1.72861e+06	2.02685e+06	1.69586e+06	1.95744e+06	1.86934e+06	1.86453e+06
P05055	P05055		pnp		4.28451e+07	4.37019e+07	4.35698e+07	4.23174e+07	4.16775e+07	4.19552e+07
P05100	P05100		tag		1.46226e+06	1.55911e+06	1.45234e+06	1.73396e+06	1.73484e+06	1.37133e+06
P05194	P05194		aroD		1.18386e+06	1.09271e+06	935953	1.08226e+06	1.07956e+06	1.13482e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				8.94025e+06	9.55735e+06	9.09434e+06	1.76718e+07	1.79428e+07	1.74495e+07
P05458	P05458		ptrA		908534	981641	859145	828642	801614	749986
P05459	P05459		pdxB		6.27509e+06	6.31785e+06	6.29432e+06	6.0138e+06	6.01317e+06	6.28302e+06
P05637	P05637		apaH		863838	837702	844800	860512	892451	786046
P05719	P05719		hsdS		2.55755e+06	2.76696e+06	2.54064e+06	2.19779e+06	2.60047e+06	2.51697e+06
P05791	P05791		ilvD		3.4001e+06	3.51051e+06	3.38734e+06	3.62855e+06	3.5963e+06	3.53076e+06
P05793	P05793		ilvC		5.14406e+06	5.11358e+06	5.07314e+06	5.08546e+06	4.99192e+06	5.00488e+06
P05825	P05825		fepA		2.06534e+06	2.05315e+06	1.94306e+06	1.94175e+06	2.04607e+06	1.91014e+06
P05852	P05852		gcp		2.51434e+06	2.36533e+06	2.64448e+06	2.57323e+06	2.40503e+06	2.65323e+06
P06129	P06129		btuB		1.31618e+07	1.34622e+07	1.33349e+07	1.28748e+07	1.27958e+07	1.223e+07
P06149	P06149		dld		6.75224e+06	6.74051e+06	6.51316e+06	6.57412e+06	6.87975e+06	6.37857e+06
P06282	P06282		cdh		1.23279e+06	1.14224e+06	1.08716e+06	945478	1.08661e+06	1.60914e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				7.45386e+06	7.34772e+06	7.6641e+06	1.35685e+07	1.35782e+07	1.31254e+07
P06610	P06610		btuE		8.36875e+06	8.22375e+06	8.14628e+06	8.45899e+06	8.30421e+06	7.87511e+06
P06612	P06612		topA		5.92578e+06	5.57208e+06	5.74904e+06	5.79534e+06	5.52495e+06	5.48276e+06
P06616	P06616		era		3.04483e+06	3.16378e+06	3.18121e+06	3.24449e+06	3.47573e+06	3.2725e+06
P06709	P06709		birA		938552	847884	938041	998065	880920	873391
P06710	P06710		dnaX		1.21097e+06	1.05702e+06	1.30558e+06	1.14153e+06	1.16799e+06	1.15629e+06
P06715	P06715		gor		4.77777e+06	4.58562e+06	4.868e+06	4.71808e+06	4.69393e+06	4.78813e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				8.31046e+06	8.19802e+06	8.1968e+06	1.60963e+07	1.58923e+07	1.5706e+07
P06846	P06846		ebgR		1.27677e+06	1.4511e+06	1.25148e+06	1.25374e+06	1.34513e+06	1.32775e+06
P06959	P06959		aceF		5.81128e+07	5.7166e+07	5.83424e+07	5.77525e+07	5.63415e+07	5.56508e+07
P06961	P06961		cca		853777	726151	748293	804366	838628	835329
P06968	P06968		dut		8.32443e+06	7.96925e+06	8.19013e+06	7.6025e+06	7.65138e+06	7.91784e+06
P06971	P06971		fhuA		1.39723e+07	1.38067e+07	1.37743e+07	1.38852e+07	1.34217e+07	1.32834e+07
P06974	P06974		fliM		1.10429e+06	1.1908e+06	1.19937e+06	1.17693e+06	1.15587e+06	1.23519e+06
P06983	P06983		hemC		1.18284e+07	1.23901e+07	1.22796e+07	1.2051e+07	1.22925e+07	1.16712e+07
P06986	P06986		hisC		3.24524e+06	3.08952e+06	3.2838e+06	3.15184e+06	3.27856e+06	3.14581e+06
P06987	P06987		hisB		1.14702e+06	1.11725e+06	1.17091e+06	1.04495e+06	978598	927424
P06988	P06988		hisD		3.89175e+06	3.43291e+06	3.51383e+06	3.37506e+06	3.31984e+06	3.59533e+06
P06992	P06992		rsmA		2.13637e+06	2.16234e+06	2.03331e+06	2.14048e+06	2.18686e+06	2.30947e+06
P06996	P06996		ompC		1.93815e+08	1.88142e+08	1.94914e+08	1.87438e+08	1.79485e+08	1.84611e+08
P06999	P06999		pfkB		1.15752e+06	1.03951e+06	1.12735e+06	1.1056e+06	1.03013e+06	1.09411e+06
P07000	P07000		pldB		239490	275584	331486	292165	333500	273778
P07001	P07001		pntA		2.29252e+06	2.18703e+06	2.3662e+06	2.3009e+06	2.21227e+06	2.38002e+06
P07003	P07003		poxB		2.34484e+06	2.31595e+06	2.20023e+06	2.32243e+06	2.29579e+06	2.33528e+06
P07004	P07004		proA		5.71916e+06	5.29998e+06	5.55899e+06	5.15311e+06	4.95251e+06	5.03265e+06
P07012	P07012		prfB		1.0049e+07	9.73473e+06	1.02531e+07	9.38919e+06	9.06044e+06	9.06137e+06
P07014	P07014		sdhB		2.41219e+06	2.36285e+06	2.50649e+06	2.2664e+06	2.3717e+06	2.54046e+06
P07017	P07017		tar		3.18443e+06	3.00263e+06	3.11202e+06	3.42509e+06	3.29985e+06	3.15719e+06
P07021	P07021		yfiB		785172	784038	765531	835103	826862	937170
P07023	P07023		tyrA		2.79111e+06	2.74357e+06	2.47249e+06	2.66685e+06	2.38565e+06	2.60133e+06
P07024	P07024		ushA		5.22549e+06	5.20185e+06	4.97026e+06	4.9695e+06	5.15491e+06	5.34226e+06
P07026	P07026		sdiA		1.94862e+06	1.99011e+06	1.82691e+06	1.60095e+06	1.7739e+06	1.80143e+06
P07118	P07118		valS		2.5184e+07	2.50808e+07	2.52182e+07	2.48488e+07	2.49096e+07	2.46457e+07
P07330	P07330		cheB		876102	947023	828079	982206	927184	834873
P07363	P07363		cheA		1.46905e+06	1.55924e+06	1.56061e+06	1.32917e+06	1.54189e+06	1.44636e+06
P07395	P07395		pheT		1.56434e+07	1.54375e+07	1.58582e+07	1.56689e+07	1.56215e+07	1.56294e+07
P07604	P07604		tyrR		4.13558e+06	4.24563e+06	4.14885e+06	4.519e+06	4.79844e+06	4.5002e+06
P07639	P07639		aroB		3.26828e+06	3.47123e+06	3.27854e+06	3.23626e+06	3.19859e+06	3.15373e+06
P07649	P07649		truA		1.9639e+06	1.90524e+06	1.86911e+06	2.05724e+06	1.98399e+06	1.9608e+06
P07650	P07650		deoA		7.46156e+06	7.63528e+06	7.50398e+06	7.69641e+06	7.36291e+06	7.14442e+06
P07658	P07658		fdhF		717275	693376	749306	671849	674518	691845
P07762	P07762		glgB		3.44183e+06	3.41874e+06	3.37311e+06	3.46203e+06	3.41305e+06	3.51542e+06
P07813	P07813		leuS		1.88883e+07	1.86896e+07	1.89565e+07	1.83122e+07	1.84757e+07	1.78251e+07
P07822	P07822		fhuD		3.54399e+06	3.15802e+06	3.31339e+06	1.68488e+06	1.71315e+06	1.62033e+06
P07862	P07862		ddlB		5.94884e+06	5.8501e+06	5.80128e+06	5.94979e+06	5.73949e+06	6.11772e+06
P07913	P07913		tdh		4.52346e+06	4.60982e+06	4.53801e+06	4.58727e+06	4.67357e+06	4.69743e+06
P08178	P08178		purM		1.13178e+06	1.23365e+06	1.23174e+06	1.16065e+06	1.27498e+06	1.19189e+06
P08179	P08179		purN		4.60133e+06	4.52737e+06	4.35861e+06	4.0645e+06	3.95394e+06	4.09021e+06
P08189	P08189		fimF		688846	781765	781178	861363	708321	754409
P08190	P08190		fimG		561683	513791	618848	567842	586710	507181
P08191	P08191		fimH		3.28357e+06	2.85134e+06	3.11485e+06	2.94008e+06	2.97004e+06	2.77359e+06
P08192	P08192		folC		2.88186e+06	2.94083e+06	2.92668e+06	2.8854e+06	2.91628e+06	2.81621e+06
P08200	P08200		icd		2.55343e+07	2.40792e+07	2.42358e+07	2.25148e+07	2.21363e+07	2.11125e+07
P08201	P08201		nirB		6.0213e+06	6.07163e+06	5.98784e+06	5.92455e+06	5.83462e+06	6.02916e+06
P08244	P08244		pyrF		9.55378e+06	9.954e+06	9.74257e+06	1.04724e+07	1.02221e+07	1.05506e+07
P08245	P08245		yciH		563966	584395	620297	593805	638356	563662
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.22534e+07	1.25551e+07	1.22562e+07	2.37779e+07	2.40119e+07	2.32124e+07
P08312	P08312		pheS		1.37404e+07	1.40257e+07	1.41136e+07	1.38041e+07	1.36679e+07	1.35684e+07
P08331	P08331		cpdB		3.15516e+06	3.2253e+06	3.16943e+06	3.06221e+06	3.14299e+06	3.14134e+06
P08337	P08337		mutT		1.21842e+06	1.23604e+06	1.14279e+06	1.22034e+06	1.24948e+06	1.15107e+06
P08373	P08373		murB		1.77837e+06	1.67866e+06	1.78737e+06	1.82263e+06	1.84064e+06	1.79752e+06
P08390	P08390		usg		5.11823e+06	5.34054e+06	5.17794e+06	5.66251e+06	5.80577e+06	5.81842e+06
P08395	P08395		sppA		2.86014e+06	2.71469e+06	2.85423e+06	2.731e+06	2.76669e+06	2.63224e+06
P08506	P08506		dacC		6.04946e+06	6.09981e+06	6.25335e+06	6.0164e+06	5.6763e+06	5.90347e+06
P08622	P08622		dnaJ		6.16266e+06	6.19943e+06	6.40772e+06	5.93349e+06	5.99493e+06	5.81099e+06
