Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML
P0A9J8	PHEA_ECOLI	pheA	P-protein	6	6	8.42394e+06	8.66859e+06	8.94722e+06	8.90201e+06	8.2552e+06	8.51924e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	14	14	3.08372e+07	3.08111e+07	2.93124e+07	3.02549e+07	3.12194e+07	3.02025e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	4	4	1.05734e+07	1.14669e+07	1.15337e+07	1.23584e+07	1.2795e+07	1.17351e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	5.08238e+08	4.9403e+08	5.62484e+08	5.03142e+08	5.24258e+08	5.37973e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	9	9	1.64641e+08	1.65563e+08	1.59726e+08	1.63773e+08	1.66127e+08	1.60912e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	6	6	2.15422e+07	1.70844e+07	2.14723e+07	1.77481e+07	1.8038e+07	2.14751e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.85641e+07	1.77845e+07	1.99661e+07	1.71974e+07	1.72778e+07	1.7228e+07
P0A9M0	LON_ECOLI	lon	Lon protease	34	34	4.82136e+07	4.69048e+07	4.9142e+07	4.735e+07	4.71656e+07	4.85661e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	9	9	3.20042e+07	3.46099e+07	3.25427e+07	3.37858e+07	3.42358e+07	3.2972e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	9	9	2.62132e+08	2.56484e+08	2.54681e+08	2.55201e+08	2.40509e+08	2.58408e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	32	32	2.41844e+08	2.34883e+08	2.40624e+08	2.31359e+08	2.39931e+08	2.39798e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	6	6	2.35213e+07	2.36294e+07	2.22802e+07	2.39111e+07	2.31633e+07	2.27694e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	3	3		2.53538e+06	2.03402e+06	2.46316e+06	2.24854e+06	1.50129e+06
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	2.04653e+08	2.10756e+08	2.11419e+08	2.11495e+08	2.08192e+08	2.06793e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	13	13	8.04526e+07	7.99072e+07	8.00145e+07	7.79709e+07	8.27082e+07	7.92078e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	29	29	4.16665e+07	4.07957e+07	4.21918e+07	4.15435e+07	4.05187e+07	4.21749e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.27728e+08	2.3488e+08	2.34785e+08	2.27758e+08	2.35285e+08	2.34753e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.33938e+08	1.23758e+08	1.32936e+08	1.38148e+08	1.28173e+08	1.27655e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53	9.09034e+08	8.76117e+08	9.11724e+08	8.73514e+08	8.70482e+08	9.1371e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	13	13	1.09111e+08	1.13476e+08	1.08691e+08	1.1311e+08	1.14439e+08	1.10941e+08
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.96178e+07	7.0024e+07	6.84516e+07	7.00486e+07	6.96822e+07	7.11391e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.06385e+07	1.13488e+07	1.1562e+07	1.05694e+07	1.08214e+07	1.13521e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	2.04817e+06	2.02591e+06	1.90943e+06	1.90973e+06	1.82323e+06	1.69066e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	9.50576e+07	9.6186e+07	9.57556e+07	9.40233e+07	9.77479e+07	9.48166e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12	4.64839e+07	4.80316e+07	4.72981e+07	4.71432e+07	4.75118e+07	4.79671e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.77631e+07	3.60562e+07	3.85816e+07	3.53422e+07	3.72585e+07	3.66831e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	5	5	5.5753e+06	5.8017e+06	5.48585e+06	4.6432e+06	5.51845e+06	5.13458e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	3	3	2.14454e+06	1.76071e+06	2.07821e+06	2.23867e+06	2.30235e+06	2.04554e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	3	3	899368	1.28109e+06	1.0134e+06	1.23959e+06	1.09999e+06	902113
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	22	22	3.64083e+07	3.52017e+07	3.6183e+07	3.49175e+07	3.59691e+07	3.64651e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	11	11	2.77931e+07	2.78827e+07	2.86697e+07	2.90677e+07	2.7829e+07	2.95712e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2				1.09139e+07	1.06328e+07	
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28	7.53771e+07	8.11427e+07	8.08411e+07	8.2777e+07	8.09194e+07	8.16692e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	5.31946e+07	6.31731e+07	6.04375e+07	6.10663e+07	6.40288e+07	5.41568e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	2.05007e+07	2.08065e+07	1.97904e+07	2.16596e+07	2.16021e+07	2.02997e+07
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	7.50752e+07	7.69887e+07	7.72207e+07	7.55306e+07	7.78193e+07	7.60093e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.66596e+08	2.69463e+08	2.55591e+08	2.61483e+08	2.68364e+08	2.52412e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.35732e+09	1.35369e+09	1.38492e+09	1.33764e+09	1.30942e+09	1.38279e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	6	6	9.15886e+07	9.48464e+07	9.4837e+07	9.90575e+07	1.01052e+08	9.34592e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	5	5	1.67932e+09	1.46933e+09	1.79057e+09	1.4471e+09	1.41367e+09	1.7629e+09
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.50761e+08	6.57959e+08	6.63425e+08	6.85033e+08	7.22367e+08	6.86518e+08
P0AA16	OMPR_ECOLI	ompR	Transcriptional regulatory protein OmpR	11	11	5.51332e+07	5.17369e+07	5.31361e+07	5.1113e+07	5.10093e+07	5.25558e+07
P0AA25	THIO_ECOLI	trxA	Thioredoxin-1	7	7	3.78811e+08	4.06195e+08	3.73483e+08	4.12452e+08	4.27177e+08	3.69959e+08
P0AA31	YEDF_ECOLI	yedF	UPF0033 protein YedF	1	1	2.44959e+07	2.26497e+07	2.34724e+07	2.27067e+07	2.37919e+07	2.3431e+07
P0AA37	RLUA_ECOLI	rluA	Ribosomal large subunit pseudouridine synthase A	1	1	1.46978e+06	1.19809e+06	1.35266e+06	1.5099e+06	1.41144e+06	1.57568e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	9	9	1.17948e+07	9.98792e+06	1.1683e+07	1.12762e+07	1.18662e+07	1.11452e+07
P0AA41	TRUC_ECOLI	truC	tRNA pseudouridine synthase C	1	1	774426	858982	569343	834122	987901	747410
P0AA43	RSUA_ECOLI	rsuA	Ribosomal small subunit pseudouridine synthase A	8	8	2.19169e+07	2.05792e+07	2.098e+07	2.01123e+07	2.0368e+07	2.09122e+07
P0AA53	QMCA_ECOLI	qmcA	Protein QmcA	3	3	3.8216e+06	3.7284e+06	3.28161e+06	3.58928e+06	3.7543e+06	3.51549e+06
P0AA57	YOBA_ECOLI	yobA	Protein YobA	1	1	4.84064e+06			5.58227e+06	5.10292e+06	
P0AA86	DSBE_ECOLI	dsbE	Thiol:disulfide interchange protein DsbE	1	1	2.94055e+06	3.00526e+06	3.16902e+06	2.98452e+06	2.17047e+06	2.92992e+06
P0AA91	YEAY_ECOLI	yeaY	Uncharacterized lipoprotein YeaY	4	4	5.19875e+06	4.61589e+06	5.51881e+06	4.1259e+06	4.97567e+06	5.55819e+06
P0AA93	YPDA_ECOLI	ypdA	Sensor histidine kinase YpdA	2	2	718963	1.10192e+06	870704	1.1137e+06	922638	977649
P0AA95	YACC_ECOLI	yacC	Uncharacterized protein YacC	2	2	4.25453e+06	4.13751e+06	4.84067e+06	4.06874e+06	4.37973e+06	4.56426e+06
P0AA97	YAEQ_ECOLI	yaeQ	Uncharacterized protein YaeQ	2	2	3.71263e+06	3.45318e+06	4.68311e+06	3.6386e+06	2.60936e+06	4.65075e+06
P0AAA1	YAGU_ECOLI	yagU	Inner membrane protein YagU	2	2	5.44502e+07	5.86534e+07	4.84321e+07	5.05577e+07	5.95406e+07	5.31931e+07
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	6	6	1.34624e+07	1.2481e+07	1.3079e+07	1.21728e+07	1.20381e+07	1.24529e+07
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	11	11	1.393e+08	1.46071e+08	1.37346e+08	1.45194e+08	1.49648e+08	1.35238e+08
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	1.79533e+07	1.61674e+07	1.91744e+07	1.69901e+07	1.54985e+07	1.91317e+07
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	10	10	5.15511e+07	4.98588e+07	5.15346e+07	5.0644e+07	4.94595e+07	5.42805e+07
P0AAC8	ISCA_ECOLI	iscA	Iron-binding protein IscA	6	6	4.23551e+07	4.23912e+07	4.15501e+07	4.28229e+07	4.23342e+07	4.29431e+07
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter	2	2	2.6506e+06	3.34199e+06	2.32996e+06	3.72542e+06	2.81212e+06	2.4725e+06
P0AAF6	ARTP_ECOLI	artP	Arginine transport ATP-binding protein ArtP	3	3	4.03743e+06	3.52392e+06	3.29545e+06	3.30412e+06	3.60067e+06	3.01582e+06
P0AAH0	PSTB_ECOLI	pstB	Phosphate import ATP-binding protein PstB	4	4	2.96535e+06	2.67753e+06	3.02875e+06	2.205e+06	2.59365e+06	2.50235e+06
P0AAH8	SAPF_ECOLI	sapF	Peptide transport system ATP-binding protein SapF	2	2	1.6797e+06	1.63768e+06	1.52602e+06	1.72165e+06	1.69043e+06	1.44657e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	26	26	8.49841e+07	8.24567e+07	8.77923e+07	8.41157e+07	8.45346e+07	8.73855e+07
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	10	10	2.1015e+08	2.07392e+08	2.06969e+08	2.00276e+08	2.13948e+08	2.06862e+08
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	9	9	8.03786e+07	7.78913e+07	8.0247e+07	7.80333e+07	7.74951e+07	7.82246e+07
P0AAJ3	FDNH_ECOLI	fdnH	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit	4	4	1.97241e+07	1.85133e+07	1.7414e+07	1.90105e+07	1.87508e+07	1.80191e+07
P0AAJ5	FDOH_ECOLI	fdoH	Formate dehydrogenase-O iron-sulfur subunit	4	4	1.45329e+07	1.70167e+07	1.51508e+07	1.73107e+07	1.77395e+07	1.53447e+07
P0AAJ8	HYBA_ECOLI	hybA	Hydrogenase-2 operon protein HybA	5	5	2.11875e+07	2.25657e+07	2.15803e+07	2.29652e+07	2.41298e+07	2.20708e+07
P0AAK1	HYCB_ECOLI	hycB	Formate hydrogenlyase subunit 2	2	2	4.8883e+06	4.99984e+06	4.46742e+06	5.27037e+06	4.70511e+06	4.6068e+06
P0AAL3	NAPG_ECOLI	napG	Ferredoxin-type protein NapG	2	2			445339		514931	
P0AAN1	HYBE_ECOLI	hybE	Hydrogenase-2 operon protein HybE	1	1	3.09648e+06	2.74093e+06	2.86974e+06	3.14771e+06	2.88204e+06	3.08697e+06
P0AAN3	HYPB_ECOLI	hypB	Hydrogenase isoenzymes nickel incorporation protein HypB	6	6	1.19892e+07	1.22358e+07	1.18779e+07	1.24925e+07	1.24932e+07	1.19351e+07
P0AAN5	YAIA_ECOLI	yaiA	Uncharacterized protein YaiA	2	2	5.90576e+06	8.88882e+06	8.16937e+06	8.21825e+06	7.73296e+06	7.24258e+06
P0AAN9	IRAP_ECOLI	iraP	Anti-adapter protein IraP	2	2	1.29558e+06	1.25743e+06	1.1114e+06	1.27061e+06	1.16315e+06	1.34327e+06
P0AAP3	FRMR_ECOLI	frmR	Transcriptional repressor FrmR	5	5	1.57611e+07	1.38299e+07	1.56531e+07	1.58798e+07	1.55913e+07	1.54054e+07
P0AAQ2	YAJD_ECOLI	yajD	Uncharacterized protein YajD	4	4	1.83222e+07	1.7887e+07	1.84109e+07	2.00936e+07	1.89539e+07	1.71293e+07
P0AAR3	YBAK_ECOLI	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	7	7	1.48031e+07	1.22331e+07	1.24451e+07	1.31462e+07	1.37307e+07	1.41921e+07
P0AAS0	YLAC_ECOLI	ylaC	Inner membrane protein YlaC	3	3	738794	671558	632260	789838	756746	624100
P0AAS7	YBCJ_ECOLI	ybcJ	Uncharacterized protein YbcJ	3	3	1.79663e+07	1.85122e+07	1.82662e+07	1.80675e+07	1.77634e+07	1.80367e+07
P0AAT2	YBDF_ECOLI	ybdF	Uncharacterized protein YbdF	2	2	2.96566e+06	3.64338e+06	3.38602e+06	3.32102e+06	3.79261e+06	3.41077e+06
P0AAT4	MSCM_ECOLI	mscM	Miniconductance mechanosensitive channel	5	5	6.40823e+06	7.28346e+06	6.85051e+06	6.80602e+06	7.04444e+06	6.82625e+06
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	6	6	1.48798e+07	1.6285e+07	1.53458e+07	1.60814e+07	1.62146e+07	1.51064e+07
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	6	6	2.49664e+07	2.55163e+07	2.6885e+07	2.38383e+07	2.56477e+07	2.39112e+07
P0AAU2	YBFA_ECOLI	ybfA	Uncharacterized protein YbfA	1	1			1.78385e+06			
P0AAU7	YBFE_ECOLI	ybfE	Uncharacterized protein YbfE	3	3	4.27881e+06	3.43736e+06	3.86613e+06	4.14003e+06	3.59131e+06	3.69721e+06
P0AAV4	YBGJ_ECOLI	ybgJ	Uncharacterized protein YbgJ	2	2	2.2381e+06	2.44748e+06	2.26089e+06	2.28767e+06	2.68832e+06	2.19212e+06
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	161748	113214	171991		89827	123020
P0AAX8	YBIS_ECOLI	ybiS	Probable L,D-transpeptidase YbiS	14	13	5.65574e+07	5.70062e+07	5.66188e+07	5.47155e+07	5.625e+07	5.64522e+07
P0AAZ4	RARA_ECOLI	rarA	Replication-associated recombination protein A	8	8	5.34357e+06	4.64644e+06	4.80555e+06	5.41053e+06	4.71933e+06	4.91736e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	4	4	5.88131e+07	6.08637e+07	6.15422e+07	6.28384e+07	6.17158e+07	6.15519e+07
P0AB03	YCBJ_ECOLI	ycbJ	Uncharacterized protein YcbJ	1	1	2.93304e+06	6.175e+06	3.76611e+06	6.55828e+06		
P0AB10	YMBA_ECOLI	ymbA	Uncharacterized lipoprotein YmbA	2	2	1.18176e+07	1.04979e+07	1.01032e+07	9.67339e+06	1.07928e+07	1.01436e+07
P0AB12	YCCF_ECOLI	yccF	Inner membrane protein YccF	1	1		5.5164e+06	4.22619e+06			4.55416e+06
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	4	4	1.93806e+07	2.20643e+07	1.89071e+07	2.1429e+07	2.10505e+07	2.00293e+07
P0AB18	TUSE_ECOLI	tusE	Sulfurtransferase TusE	5	5	7.94395e+06	6.73617e+06	7.9778e+06	6.84484e+06	7.19021e+06	8.21323e+06
P0AB20	HSPQ_ECOLI	hspQ	Heat shock protein HspQ	1	1	5.79568e+06			5.05594e+06		5.5411e+06
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	14	14	3.78622e+07	3.77612e+07	3.65661e+07	3.79714e+07	3.81019e+07	3.60239e+07
P0AB26	YCEB_ECOLI	yceB	Uncharacterized lipoprotein YceB	5	5	3.00229e+07	2.60237e+07	2.86016e+07	2.84331e+07	2.80496e+07	2.93739e+07
P0AB28	YCED_ECOLI	yceD	Uncharacterized protein YceD	5	5	4.31667e+07	4.21042e+07	4.32932e+07	4.38219e+07	4.29021e+07	4.27489e+07
P0AB38	LPOB_ECOLI	lpoB	Penicillin-binding protein activator LpoB	3	3	2.50994e+07	2.11614e+07	2.37423e+07	2.06318e+07	2.12646e+07	2.31375e+07
P0AB43	YCGL_ECOLI	ycgL	Protein YcgL	8	8	6.59376e+06	7.02391e+06	6.33694e+06	6.89016e+06	7.44932e+06	7.08265e+06
P0AB46	YMGD_ECOLI	ymgD	Uncharacterized protein YmgD	4	4	1.49234e+07	1.58997e+07	1.5447e+07	1.49811e+07	1.61738e+07	1.54245e+07
P0AB52	YCHN_ECOLI	ychN	Protein YchN	3	3	1.29395e+07	1.34662e+07	1.48216e+07	1.13027e+07	1.43837e+07	1.23642e+07
P0AB55	YCII_ECOLI	yciI	Protein YciI	3	3	3.25596e+07	3.94991e+07	3.23483e+07	3.74476e+07	3.83564e+07	3.3597e+07
P0AB58	YCIM_ECOLI	yciM	Uncharacterized protein YciM	2	2	2.16055e+06	2.54725e+06	3.12888e+06	2.54458e+06	2.59917e+06	2.49097e+06
P0AB61	YCIN_ECOLI	yciN	Protein YciN	6	6	3.09047e+07	3.24977e+07	2.98091e+07	3.02346e+07	3.21928e+07	3.0737e+07
P0AB67	PNTB_ECOLI	pntB	NAD(P) transhydrogenase subunit beta	6	6	6.95418e+06	6.90408e+06	6.48339e+06	7.08485e+06	7.44703e+06	7.32835e+06
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	16	16	9.01177e+08	8.76554e+08	9.20903e+08	8.76806e+08	8.55604e+08	9.31489e+08
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	18	18	1.1063e+08	1.10613e+08	1.09802e+08	1.11929e+08	1.10198e+08	1.09762e+08
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	9	9	3.19606e+07	3.25615e+07	3.27185e+07	3.54553e+07	3.26808e+07	3.15442e+07
P0AB83	END3_ECOLI	nth	Endonuclease III	4	4	3.90233e+06	3.84619e+06	3.64791e+06	3.98432e+06	3.89082e+06	3.38876e+06
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	18	18	2.75494e+07	2.74912e+07	2.65991e+07	2.76102e+07	2.77469e+07	2.71893e+07
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	5	5	1.0704e+07	1.03636e+07	1.17218e+07	1.14392e+07	9.43207e+06	1.19349e+07
P0AB98	ATP6_ECOLI	atpB	ATP synthase subunit a	2	2	7.09593e+06	4.51705e+06	6.5654e+06	6.17384e+06	4.87315e+06	4.22149e+06
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	16	16	2.31956e+08	2.1861e+08	2.33031e+08	2.14364e+08	2.19489e+08	2.27548e+08
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	11	11	1.79344e+08	1.75672e+08	1.81276e+08	1.84492e+08	1.77981e+08	1.81907e+08
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	17	17	1.87408e+08	1.89611e+08	1.87599e+08	1.85082e+08	1.9014e+08	1.88657e+08
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	29	29	4.39924e+08	4.41191e+08	4.52617e+08	4.4013e+08	4.26645e+08	4.52827e+08
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	30	30	4.5731e+08	4.22911e+08	4.59803e+08	4.25918e+08	4.17696e+08	4.62123e+08
P0ABB8	ATMA_ECOLI	mgtA	Magnesium-transporting ATPase, P-type 1	3	3		1.65201e+06	1.22036e+06	1.49707e+06	1.48007e+06	1.03384e+06
P0ABC3	HFLC_ECOLI	hflC	Modulator of FtsH protease HflC	19	19	9.19066e+07	9.1295e+07	9.05922e+07	9.14219e+07	8.99347e+07	9.1362e+07
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	17	17	8.39177e+07	8.23887e+07	8.1492e+07	8.20517e+07	8.42639e+07	8.28195e+07
P0ABD3	BFR_ECOLI	bfr	Bacterioferritin	9	9	4.7483e+07	4.80432e+07	4.64565e+07	4.84002e+07	4.80278e+07	4.81228e+07
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	23	23	8.93483e+07	9.14393e+07	9.23872e+07	9.29448e+07	9.4658e+07	9.32089e+07
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	5	5	3.13021e+08	2.98725e+08	2.93736e+08	2.77805e+08	2.90197e+08	2.97167e+08
P0ABE2	BOLA_ECOLI	bolA	Protein BolA	5	5	2.45557e+07	2.37733e+07	2.57979e+07	2.43546e+07	2.38417e+07	2.55611e+07
P0ABF1	PCNB_ECOLI	pcnB	Poly(A) polymerase	19	19	1.43501e+07	1.37009e+07	1.31144e+07	1.43321e+07	1.35311e+07	1.3212e+07
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	7	7	5.45839e+07	5.58169e+07	5.48387e+07	5.63332e+07	5.64485e+07	5.46643e+07
P0ABG4	FTSW_ECOLI	ftsW	Lipid II flippase FtsW	2	2	635940	469554	536225	460478	664927	521418
P0ABH0	FTSA_ECOLI	ftsA	Cell division protein FtsA	11	11	1.16801e+07	1.21629e+07	1.20526e+07	1.21448e+07	1.11839e+07	1.17951e+07
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	14	14	4.57189e+07	4.19559e+07	4.56858e+07	4.367e+07	4.31804e+07	4.50295e+07
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	26	26	3.89608e+07	3.70503e+07	3.82015e+07	3.92047e+07	3.81518e+07	3.86278e+07
P0ABI4	CORA_ECOLI	corA	Magnesium transport protein CorA	3	3	1.40903e+07	1.30429e+07	1.37793e+07	1.33992e+07	1.29e+07	1.35752e+07
P0ABI8	CYOB_ECOLI	cyoB	Ubiquinol oxidase subunit 1	2	2	8.90598e+06	1.10157e+07	1.02643e+07	1.15619e+07	1.31222e+07	1.08874e+07
P0ABJ1	CYOA_ECOLI	cyoA	Ubiquinol oxidase subunit 2	2	2	2.34459e+07	2.2509e+07	2.19824e+07	2.5753e+07	2.43563e+07	2.4435e+07
P0ABJ9	CYDA_ECOLI	cydA	Cytochrome d ubiquinol oxidase subunit 1	12	12	1.80769e+08	1.79584e+08	1.84687e+08	1.81358e+08	1.8805e+08	1.80882e+08
P0ABK2	CYDB_ECOLI	cydB	Cytochrome d ubiquinol oxidase subunit 2	2	2	2.56717e+07	2.55537e+07	2.50176e+07	2.67157e+07	2.58214e+07	2.47231e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	23	23	2.20297e+08	2.18018e+08	2.26618e+08	2.14847e+08	2.16931e+08	2.21834e+08
P0ABL5	NAPC_ECOLI	napC	Cytochrome c-type protein NapC	2	2		2.05707e+06	2.50463e+06	2.48326e+06	2.18433e+06	2.14349e+06
P0ABM9	CCMH_ECOLI	ccmH	Cytochrome c-type biogenesis protein CcmH	3	3		2.04454e+06		1.88608e+06	1.77401e+06	
P0ABN1	KDGL_ECOLI	dgkA	Diacylglycerol kinase	1	1	1.71805e+06	1.65255e+06	2.08656e+06	1.60243e+06	1.84837e+06	1.78359e+06
P0ABN5	DCUA_ECOLI	dcuA	Anaerobic C4-dicarboxylate transporter DcuA	5	5	1.04282e+07	9.52192e+06	1.02511e+07	9.92291e+06	1.02946e+07	9.99609e+06
P0ABN9	DCUB_ECOLI	dcuB	Anaerobic C4-dicarboxylate transporter DcuB	3	3	3.00699e+07	2.86359e+07	3.04599e+07	2.88823e+07	2.89155e+07	2.84974e+07
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	13	13	5.40727e+08	5.43275e+08	5.3932e+08	5.56969e+08	5.58383e+08	5.23607e+08
P0ABQ0	COABC_ECOLI	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	10	10	6.52203e+06	6.78641e+06	7.06135e+06	7.17307e+06	6.45912e+06	6.55037e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	3	3	4.341e+06	4.10627e+06	3.57131e+06	4.30712e+06	4.16805e+06	3.77181e+06
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	6	6	3.17277e+07	2.986e+07	2.80075e+07	3.01598e+07	3.11554e+07	2.75838e+07
P0ABR1	DINI_ECOLI	dinI	DNA-damage-inducible protein I	1	1		1.99695e+07	1.36365e+07	2.59956e+07		1.35638e+07
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	4	4	3.60778e+08	3.57465e+08	3.62463e+08	3.64771e+08	3.3503e+08	3.6223e+08
P0ABS5	PRIM_ECOLI	dnaG	DNA primase	6	6	5.38186e+06	5.23242e+06	5.43625e+06	4.77965e+06	5.22656e+06	4.69588e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	17	17	4.52453e+08	4.51902e+08	4.54448e+08	4.44825e+08	4.48917e+08	4.54316e+08
P0ABU0	MENB_ECOLI	menB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	8	8	3.09324e+07	3.33258e+07	3.08793e+07	3.25674e+07	3.42119e+07	2.97375e+07
