Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P08331	P08331		cpdB		3.63776e+06	3.63637e+06	3.7072e+06	3.48384e+06	3.44665e+06	3.41746e+06
P08337	P08337		mutT		1.27872e+06	1.27513e+06	1.63493e+06	1.16562e+06	1.60374e+06	1.52505e+06
P08373	P08373		murB		1.76193e+06	1.7437e+06	1.62033e+06	1.81134e+06	1.72974e+06	1.74817e+06
P08390	P08390		usg		5.71894e+06	5.47305e+06	5.73563e+06	5.47693e+06	5.71615e+06	5.82219e+06
P08395	P08395		sppA		2.20556e+06	2.09046e+06	2.31417e+06	2.20671e+06	2.23002e+06	2.20987e+06
P08506	P08506		dacC		6.05109e+06	5.93954e+06	6.5498e+06	6.34607e+06	6.50244e+06	6.48549e+06
P08622	P08622		dnaJ		6.20478e+06	6.35395e+06	6.54745e+06	6.42932e+06	6.48348e+06	6.66718e+06
P08660	P08660		lysC		2.55101e+06	2.56266e+06	2.51118e+06	2.5051e+06	2.51347e+06	2.48627e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				7.24388e+06	7.56067e+06		7.55024e+06		
P08839	P08839		ptsI		7.84542e+07	7.87147e+07	7.45617e+07	8.01203e+07	7.50129e+07	7.47871e+07
P08956	P08956		hsdR		1.827e+06	1.75415e+06	1.71884e+06	1.59263e+06	1.75799e+06	1.63815e+06
P08957	P08957		hsdM		8.05669e+06	8.00108e+06	7.7248e+06	7.99981e+06	7.84797e+06	7.78791e+06
P09029	P09029		purK		1.34422e+06	1.28904e+06	1.00368e+06	1.26352e+06	996950	1.0178e+06
P09030	P09030		xthA		2.61929e+06	2.62157e+06	2.54591e+06	2.66091e+06	2.51655e+06	2.55111e+06
P09053	P09053		avtA		864001	839468	945486	829251	993446	979365
P09126	P09126		hemD		1.45887e+06	1.5147e+06	1.58928e+06	1.57965e+06	1.61274e+06	1.61313e+06
P09127	P09127		hemX		1.2304e+07	1.21624e+07	1.25245e+07	1.22009e+07	1.25764e+07	1.18998e+07
P09147	P09147		galE		9.11968e+06	9.08418e+06	9.33025e+06	9.21657e+06	9.37027e+06	9.29887e+06
P09148	P09148		galT		2.03698e+06	2.10895e+06	2.09546e+06	2.09666e+06	2.17577e+06	2.04352e+06
P09152	P09152		narG		2.39339e+06	2.39597e+06	2.37091e+06	2.387e+06	2.42489e+06	2.40978e+06
P09155	P09155		rnd		1.55155e+06	1.63462e+06	1.66259e+06	1.58178e+06	1.611e+06	1.69605e+06
P09158	P09158		speE		7.33243e+06	7.3131e+06	7.38863e+06	7.15065e+06	7.17604e+06	7.19643e+06
P09169	P09169		ompT		5.83928e+06	5.6408e+06	5.93575e+06	6.03582e+06	6.05558e+06	6.31047e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.93606e+06	2.91917e+06	1.1485e+06	2.98083e+06	1.17131e+06	1.33389e+06
P09323	P09323		nagE		778144	643141	797086	817063	596489	481166
P09372	P09372		grpE		4.78678e+07	4.71362e+07	4.51695e+07	4.68348e+07	4.5762e+07	4.73171e+07
P09373	P09373		pflB		2.92623e+08	2.96493e+08	3.0083e+08	2.98168e+08	2.97291e+08	2.963e+08
P09394	P09394		glpQ		5.97141e+06	5.84815e+06	5.77815e+06	5.88831e+06	6.03188e+06	5.84902e+06
P09424	P09424		mtlD		2.46986e+06	2.4139e+06	2.33142e+06	2.49009e+06	2.29284e+06	2.28659e+06
P09546	P09546		putA		2.03404e+06	1.87473e+06	2.19419e+06	1.9834e+06	2.01605e+06	1.97752e+06
P09549	P09549		dedD		1.23367e+06	1.28455e+06	1.25374e+06	1.27219e+06	1.23649e+06	1.27124e+06
P09831	P09831		gltB		2.61277e+06	2.59578e+06	2.62877e+06	2.52819e+06	2.6574e+06	2.53708e+06
P09832	P09832		gltD		3.07125e+06	2.9961e+06	3.19858e+06	3.19651e+06	3.15505e+06	3.16184e+06
P0A698	P0A698		uvrA		2.55632e+06	2.52771e+06	2.68045e+06	2.45898e+06	2.61313e+06	2.61722e+06
P0A6A0	P0A6A0		ubiB		1.67141e+06	1.75095e+06	1.72539e+06	1.58382e+06	1.62388e+06	1.75048e+06
P0A6A3	P0A6A3		ackA		1.96724e+08	1.96838e+08	1.96171e+08	1.99012e+08	1.92063e+08	1.89878e+08
P0A6A8	P0A6A8		acpP		1.58106e+08	1.49123e+08	1.5085e+08	1.59859e+08	1.5189e+08	1.50523e+08
P0A6B4	P0A6B4		alr		2.97208e+06	2.99677e+06	3.15413e+06	3.05546e+06	3.09016e+06	3.16402e+06
P0A6B7	P0A6B7		iscS		1.85844e+07	1.84525e+07	1.79923e+07	1.83073e+07	1.82079e+07	1.81283e+07
P0A6C1	P0A6C1		nfo		1.69819e+06	1.80005e+06	1.73366e+06	1.71868e+06	1.84267e+06	1.83373e+06
P0A6D0	P0A6D0		argR		1.63861e+06	1.53313e+06	1.7599e+06	1.75317e+06	1.73654e+06	1.85942e+06
P0A6D3	P0A6D3		aroA		6.11779e+06	6.08895e+06	6.03474e+06	5.94003e+06	5.99528e+06	5.83763e+06
P0A6D7	P0A6D7		aroK		1.18831e+07	1.17155e+07	1.12987e+07	1.18638e+07	1.15507e+07	1.11654e+07
P0A6E6	P0A6E6		atpC		8.61431e+06	8.66514e+06	8.33364e+06	8.66856e+06	8.18724e+06	8.59585e+06
P0A6E9	P0A6E9		bioD2		5.45407e+06	6.25474e+06	5.90271e+06	5.7441e+06	6.35654e+06	5.54341e+06
P0A6F1	P0A6F1		carA		4.98168e+06	4.84773e+06	5.08948e+06	5.09783e+06	5.01268e+06	5.33483e+06
P0A6F3	P0A6F3		glpK		5.25229e+06	5.00162e+06	5.08104e+06	5.16033e+06	5.15463e+06	5.08245e+06
P0A6F5	P0A6F5		groL		9.04359e+07	8.88124e+07	9.06717e+07	9.1937e+07	9.0073e+07	9.14559e+07
P0A6F9	P0A6F9		groS		8.70918e+07	9.3581e+07	1.1923e+08	9.13691e+07	1.15165e+08	1.1229e+08
P0A6G3	P0A6G3		pncC		3.51894e+06	3.61334e+06	3.55321e+06	3.72582e+06	3.52308e+06	3.69968e+06
P0A6G7	P0A6G7		clpP		2.37904e+07	2.44658e+07	2.39363e+07	2.49019e+07	2.40432e+07	2.44983e+07
P0A6H1	P0A6H1		clpX		2.93618e+07	2.91952e+07	2.73914e+07	2.91936e+07	2.75193e+07	2.73744e+07
P0A6H5	P0A6H5		hslU		2.39699e+07	2.37757e+07	2.44735e+07	2.37298e+07	2.41886e+07	2.43204e+07
P0A6H8	P0A6H8		cls		584441	480456	582359	611220	554783	554312
P0A6I0	P0A6I0		cmk		1.12178e+07	1.10536e+07	1.12372e+07	1.11996e+07	1.13635e+07	1.15476e+07
P0A6I3	P0A6I3		coaA		3.45958e+06	3.5301e+06	3.49733e+06	3.38192e+06	3.4548e+06	3.67921e+06
P0A6I6	P0A6I6		coaD		1.0202e+06	1.08105e+06	1.28865e+06	1.11387e+06	1.26201e+06	1.34291e+06
P0A6I9	P0A6I9		coaE		843528	915150	895976	831277	836592	903836
P0A6J1	P0A6J1		cysC		1.42758e+06	1.43233e+06	1.51122e+06	1.31909e+06	1.52786e+06	1.44402e+06
P0A6J5	P0A6J5		dadA		377432	356783	298059	343644	339492	329931
P0A6J8	P0A6J8		ddlA		1.30588e+07	1.3098e+07	1.29351e+07	1.31232e+07	1.307e+07	1.28008e+07
P0A6K1	P0A6K1		dapF		511780	625748	418296	584047	417392	334670
P0A6K3	P0A6K3		def		1.48089e+07	1.40137e+07	1.49845e+07	1.42419e+07	1.49168e+07	1.53193e+07
P0A6K6	P0A6K6		deoB		1.91253e+07	1.92861e+07	1.8525e+07	1.93711e+07	1.85574e+07	1.87563e+07
P0A6L0	P0A6L0		deoC		1.0847e+07	1.10412e+07	1.14483e+07	1.0897e+07	1.12601e+07	1.14166e+07
P0A6L2	P0A6L2		dapA		3.0477e+07	3.04654e+07	3.1204e+07	3.10995e+07	3.1484e+07	3.1388e+07
P0A6L7	P0A6L7		uxaB		1.56876e+06	1.41909e+06	1.43904e+06	1.56439e+06	1.47004e+06	1.28709e+06
P0A6L9	P0A6L9		hscB		4.87233e+06	4.86161e+06	4.80256e+06	4.92884e+06	4.86752e+06	4.91867e+06
P0A6M4	P0A6M4		dtd		2.03692e+06	1.97884e+06	2.09182e+06	2.18742e+06	2.18349e+06	2.19705e+06
P0A6M8	P0A6M8		fusA		1.08354e+08	1.09858e+08	1.16801e+08	1.11538e+08	1.15514e+08	1.15818e+08
P0A6N4	P0A6N4		efp		7.70132e+07	7.49112e+07	7.9112e+07	7.59002e+07	7.887e+07	7.08262e+07
P0A6N8	P0A6N8		yeiP		1.53161e+07	1.50019e+07	1.58075e+07	1.51842e+07	1.51379e+07	1.54244e+07
P0A6P1	P0A6P1		tsf		2.17941e+08	2.14116e+08	2.24589e+08	2.24778e+08	2.19652e+08	2.23208e+08
P0A6P5	P0A6P5		der		4.88351e+06	5.12525e+06	4.69937e+06	4.81986e+06	4.75143e+06	4.79951e+06
P0A6P7	P0A6P7		engB		8.93078e+06	8.67486e+06	9.09364e+06	8.77485e+06	8.81162e+06	9.24242e+06
P0A6P9	P0A6P9		eno		1.70602e+08	1.73471e+08	1.78716e+08	1.75326e+08	1.79769e+08	1.75156e+08
P0A6Q3	P0A6Q3		fabA		1.38906e+07	1.39149e+07	1.36468e+07	1.37906e+07	1.3665e+07	1.3945e+07
P0A6Q6	P0A6Q6		fabZ		2.50179e+07	2.49239e+07	2.42583e+07	2.48506e+07	2.39922e+07	2.50421e+07
P0A6R0	P0A6R0		fabH		1.97079e+07	1.92175e+07	1.75882e+07	2.03554e+07	1.71821e+07	1.72752e+07
P0A6R3	P0A6R3		fis		7.66784e+06	7.13294e+06	7.3641e+06	7.84194e+06	6.90062e+06	7.45835e+06
P0A6S0	P0A6S0		flgH		2.60682e+06	2.53142e+06	2.5369e+06	2.556e+06	2.69829e+06	2.6124e+06
P0A6S7	P0A6S7		gpsA		4.92944e+06	4.95965e+06	5.27304e+06	4.75628e+06	5.17465e+06	4.96311e+06
P0A6T1	P0A6T1		pgi		5.27548e+07	5.22808e+07	5.26999e+07	5.34219e+07	5.0489e+07	5.21962e+07
P0A6T3	P0A6T3		galK		3.04787e+06	3.10495e+06	3.27271e+06	3.19072e+06	3.28468e+06	3.28801e+06
P0A6T5	P0A6T5		folE		4.97828e+06	5.18276e+06	4.90751e+06	5.01592e+06	5.03194e+06	4.82482e+06
P0A6T9	P0A6T9		gcvH		1.43521e+06	1.35132e+06	1.3833e+06	1.43e+06	1.48115e+06	1.41511e+06
P0A6U3	P0A6U3		mnmG		7.00085e+06	7.0847e+06	7.29784e+06	7.16551e+06	7.27848e+06	7.30415e+06
P0A6U5	P0A6U5		rsmG		6.13618e+06	5.79645e+06	6.01476e+06	6.14895e+06	5.94222e+06	6.15963e+06
P0A6U8	P0A6U8		glgA		3.0399e+06	3.36455e+06	3.28214e+06	3.10528e+06	3.22326e+06	3.26406e+06
P0A6V1	P0A6V1		glgC		7.71596e+06	7.1598e+06	7.88448e+06	7.85602e+06	7.82519e+06	7.80818e+06
P0A6V8	P0A6V8		glk		1.07774e+07	1.10043e+07	1.08648e+07	1.08636e+07	1.08645e+07	1.11234e+07
P0A6W5	P0A6W5		greA		2.47481e+07	2.50999e+07	2.5271e+07	2.41944e+07	2.46865e+07	2.58612e+07
P0A6W9	P0A6W9		gshA		4.91542e+06	4.88541e+06	4.94792e+06	4.86295e+06	5.07903e+06	5.012e+06
P0A6X3	P0A6X3		hfq		1.04988e+06	884255	1.06127e+06	1.11067e+06	1.18751e+06	1.08624e+06
P0A6X7	P0A6X7		ihfA		5.54634e+07	5.64945e+07	5.23851e+07	5.66487e+07	5.06535e+07	4.79488e+07
P0A6Y1	P0A6Y1		ihfB		1.37747e+07	1.30687e+07	1.16713e+07	1.30386e+07	1.12379e+07	9.80685e+06
P0A6Y5	P0A6Y5		hslO		7.18984e+06	7.03948e+06	6.87783e+06	7.18126e+06	7.10726e+06	6.8971e+06
P0A6Y8	P0A6Y8		dnaK		3.00317e+07	2.99132e+07	3.0829e+07	3.08893e+07	3.08627e+07	3.01621e+07
P0A6Z1	P0A6Z1		hscA		4.30512e+06	4.47179e+06	4.59034e+06	4.33778e+06	4.56932e+06	4.45761e+06
P0A6Z3	P0A6Z3		htpG		2.93038e+07	2.87683e+07	2.825e+07	2.9187e+07	2.84157e+07	2.81696e+07
P0A6Z6	P0A6Z6		nikR		2.17552e+06	2.11015e+06	2.08985e+06	2.10889e+06	2.22565e+06	1.98176e+06
P0A705	P0A705		infB		2.41142e+07	2.38756e+07	2.41148e+07	2.44283e+07	2.34828e+07	2.39338e+07
P0A707	P0A707		infC		4.91296e+07	5.08679e+07	5.2307e+07	5.17385e+07	5.15574e+07	5.19262e+07
P0A715	P0A715		kdsA		2.39533e+07	2.39005e+07	2.27634e+07	2.36121e+07	2.26747e+07	2.28804e+07
P0A717	P0A717		prs		2.51152e+07	2.50903e+07	2.4474e+07	2.55054e+07	2.38688e+07	2.48681e+07
P0A720	P0A720		tmk		2.61943e+06	2.79681e+06	2.77002e+06	2.74162e+06	2.70685e+06	2.80608e+06
P0A722	P0A722		lpxA		8.45223e+06	8.50301e+06	9.28491e+06	8.6099e+06	8.98521e+06	9.28286e+06
P0A725	P0A725		lpxC		485725	445355	393616	491642	585137	459026
P0A729	P0A729		yceF		2.23999e+06	2.31989e+06	2.31758e+06	2.31667e+06	2.33602e+06	2.31276e+06
P0A731	P0A731		mgsA		3.85608e+06	3.96864e+06	3.94202e+06	4.34845e+06	3.79576e+06	3.85942e+06
P0A734	P0A734		minE		2.65475e+07	2.52359e+07	2.59751e+07	2.45595e+07	2.53663e+07	2.59392e+07
P0A738	P0A738		moaC		1.13161e+06	1.19722e+06	1.09283e+06	1.09725e+06	1.09392e+06	1.11232e+06
P0A744	P0A744		msrA		7.71153e+06	5.90685e+06	6.83384e+06	7.4169e+06	6.83425e+06	6.47954e+06
P0A746	P0A746		msrB		1.59078e+06	1.51255e+06	1.90345e+06	1.63362e+06	1.9594e+06	1.97205e+06
P0A749	P0A749		murA		8.32905e+06	7.92472e+06	8.29752e+06	8.29731e+06	8.46044e+06	8.50125e+06
P0A752	P0A752		nadD		528190	579740	489034	549925	421827	496247
P0A759	P0A759		nagB		4.80781e+06	4.14666e+06	4.63504e+06	4.43797e+06	4.44131e+06	4.462e+06
P0A763	P0A763		ndk		1.41843e+07	1.3723e+07	1.47106e+07	1.34164e+07	1.45876e+07	1.48784e+07
P0A780	P0A780		nusB		1.40356e+07	1.36377e+07	1.30457e+07	1.35592e+07	1.28797e+07	1.30826e+07
P0A784	P0A784		orn		3.06751e+06	3.14124e+06	2.93538e+06	2.99979e+06	3.15296e+06	2.9704e+06
P0A786	P0A786		pyrB		2.45634e+06	2.47285e+06	2.51118e+06	2.45735e+06	2.48561e+06	2.41765e+06
P0A790	P0A790		panD		9.9386e+06	9.8917e+06	1.0219e+07	9.75428e+06	9.79882e+06	1.00275e+07
P0A794	P0A794		pdxJ		6.6601e+06	6.33337e+06	6.82426e+06	6.34861e+06	6.73381e+06	7.06716e+06
P0A796	P0A796		pfkA		2.35466e+07	2.34247e+07	2.2244e+07	2.38495e+07	2.25433e+07	2.28876e+07
P0A799	P0A799		pgk		4.40389e+08	4.45444e+08	4.48709e+08	4.527e+08	4.47604e+08	4.39017e+08
P0A7A2	P0A7A2		gpmB		1.97633e+06	1.90846e+06	2.10506e+06	1.80765e+06	1.93899e+06	2.05731e+06
P0A7A5	P0A7A5		pcm		845534	801816	984958	984976	946916	684983
P0A7A7	P0A7A7		plsB		3.06334e+06	3.09358e+06	2.95057e+06	2.90158e+06	2.94029e+06	2.92034e+06
P0A7A9	P0A7A9		ppa		8.95051e+07	8.63182e+07	9.32762e+07	8.78471e+07	9.18897e+07	9.21306e+07
P0A7B1	P0A7B1		ppk		1.42848e+06	1.39853e+06	1.46428e+06	1.35934e+06	1.45709e+06	1.34521e+06
P0A7B5	P0A7B5		proB		4.6841e+06	4.45502e+06	4.46255e+06	4.4764e+06	4.50011e+06	4.43082e+06
P0A7B8	P0A7B8		hslV		1.97104e+07	2.20151e+07	8.03021e+06	1.73079e+07	1.53036e+07	1.38629e+07
P0A7C2	P0A7C2		lexA		3.05521e+07	3.04115e+07	3.10533e+07	2.97208e+07	3.12976e+07	3.05837e+07
P0A7C6	P0A7C6		pepE		5.97534e+06	6.12616e+06	6.2294e+06	5.91972e+06	6.20898e+06	5.90874e+06
P0A7D1	P0A7D1		pth		7.44566e+06	7.41401e+06	8.033e+06	7.52779e+06	7.89898e+06	7.8279e+06
P0A7D4	P0A7D4		purA		1.80542e+07	1.83303e+07	1.80623e+07	1.82801e+07	1.8237e+07	1.82874e+07
P0A7D7	P0A7D7		purC		7.66854e+06	7.91783e+06	7.02575e+06	7.71049e+06	7.26727e+06	7.18319e+06
P0A7E1	P0A7E1		pyrD		7.86101e+06	7.29131e+06	7.73228e+06	7.60699e+06	7.58352e+06	7.83088e+06
P0A7E3	P0A7E3		pyrE		5.23458e+06	5.15421e+06	5.21822e+06	5.18513e+06	5.10128e+06	5.1388e+06
P0A7E5	P0A7E5		pyrG		1.6431e+07	1.64072e+07	1.70286e+07	1.62051e+07	1.70205e+07	1.71635e+07
P0A7E9	P0A7E9		pyrH		8.1052e+06	8.1836e+06	7.81089e+06	8.24272e+06	7.81066e+06	8.05722e+06
P0A7F3	P0A7F3		pyrI		2.73174e+06	2.65831e+06	2.46202e+06	2.71906e+06	2.4644e+06	2.46279e+06
P0A7F6	P0A7F6		speD		2.015e+06	1.82866e+06	2.00333e+06	1.94892e+06	1.91681e+06	1.98295e+06
P0A7F9	P0A7F9		queA		4.23456e+06	4.3041e+06	4.26654e+06	4.32936e+06	4.3185e+06	4.58089e+06
P0A7G2	P0A7G2		rbfA		2.64743e+07	2.62971e+07	2.76083e+07	2.58734e+07	2.67607e+07	2.6863e+07
P0A7G6	P0A7G6		recA		1.0825e+07	1.06838e+07	1.11018e+07	1.0738e+07	1.09931e+07	1.13226e+07
P0A7H6	P0A7H6		recR		974104	835367	817147	862162	686890	932052
P0A7I0	P0A7I0		prfA		4.55159e+06	4.41719e+06	4.5259e+06	4.39632e+06	4.44788e+06	4.75082e+06
P0A7I4	P0A7I4		prfC		5.62764e+06	5.39849e+06	5.09829e+06	5.49924e+06	5.07976e+06	5.33775e+06
P0A7I7	P0A7I7		ribA		1.01495e+07	1.03275e+07	1.03974e+07	1.07388e+07	1.0192e+07	1.00721e+07
P0A7J0	P0A7J0		ribB		1.36e+07	1.31325e+07	1.31104e+07	1.34444e+07	1.30455e+07	1.30058e+07
P0A7J3	P0A7J3		rplJ		5.19349e+08	5.35988e+08	5.34684e+08	5.20761e+08	5.30544e+08	5.33669e+08
P0A7J7	P0A7J7		rplK		7.39305e+07	7.34586e+07	7.61358e+07	7.29688e+07	7.54476e+07	7.58847e+07
P0A7K2	P0A7K2		rplL		1.97615e+08	2.03551e+08	1.96983e+08	2.02364e+08	1.97055e+08	1.92686e+08
P0A7K6	P0A7K6		rplS		6.81643e+07	6.61132e+07	7.11917e+07	6.7612e+07	6.89941e+07	7.04274e+07
P0A7L0	P0A7L0		rplA		3.17805e+08	3.35903e+08	3.12468e+08	3.26668e+08	3.21622e+08	3.14033e+08
P0A7L3	P0A7L3		rplT		4.10635e+07	4.21752e+07	3.79186e+07	4.03044e+07	3.70737e+07	3.6992e+07
P0A7L8	P0A7L8		rpmA		1.21839e+08	1.29586e+08	1.29818e+08	1.27019e+08	1.37953e+08	1.33258e+08
P0A7M2	P0A7M2		rpmB		1.55129e+08	1.54109e+08	1.41623e+08	1.48184e+08	1.43414e+08	1.42073e+08
P0A7M6	P0A7M6		rpmC		2.79139e+07	2.8913e+07	2.18002e+07	2.85002e+07	2.09269e+07	2.02626e+07
P0A7M9	P0A7M9		rpmE		1.16865e+08	1.15989e+08	1.19005e+08	1.17394e+08	1.16177e+08	1.20605e+08
P0A7N4	P0A7N4		rpmF		4.48991e+07	4.01168e+07	4.46306e+07	4.42113e+07	4.44633e+07	4.6723e+07
P0A7N9	P0A7N9		rpmG		1.11224e+08	1.1784e+08	1.21104e+08	1.14283e+08	1.20664e+08	1.20075e+08
P0A7P5	P0A7P5		rpmH		2.83517e+07	3.08951e+07	2.68359e+07	2.84875e+07	2.71308e+07	2.67668e+07
P0A7Q1	P0A7Q1		rpmI		1.39795e+07	1.25476e+07	1.92773e+07	1.31189e+07	1.83095e+07	1.97071e+07
P0A7R1	P0A7R1		rplI		4.15282e+08	4.16659e+08	4.5722e+08	4.19197e+08	4.56678e+08	4.47621e+08
P0A7R5	P0A7R5		rpsJ		1.84351e+08	1.74896e+08	2.03657e+08	1.86498e+08	1.98259e+08	1.97876e+08
P0A7R9	P0A7R9		rpsK		9.91881e+07	9.85487e+07	1.05468e+08	1.01071e+08	1.05688e+08	1.06616e+08
P0A7S3	P0A7S3		rpsL		8.13315e+07	8.12791e+07	8.42214e+07	8.26199e+07	7.92228e+07	8.34686e+07
P0A7S9	P0A7S9		rpsM		3.67013e+07	3.70493e+07	3.30156e+07	3.65426e+07	3.28942e+07	3.28349e+07
P0A7T3	P0A7T3		rpsP		1.59576e+08	1.60154e+08	1.5764e+08	1.6136e+08	1.57296e+08	1.55667e+08
P0A7T7	P0A7T7		rpsR		8.02819e+07	8.58989e+07	1.19317e+08	8.63834e+07	1.19055e+08	1.1645e+08
P0A7U3	P0A7U3		rpsS		1.48367e+08	1.47678e+08	1.48381e+08	1.4873e+08	1.44895e+08	1.42357e+08
P0A7U7	P0A7U7		rpsT		3.05145e+07	2.96963e+07	3.11696e+07	3.09869e+07	3.11836e+07	3.09995e+07
P0A7V0	P0A7V0		rpsB		8.97555e+07	8.76074e+07	8.57072e+07	9.09428e+07	8.60163e+07	8.64546e+07
P0A7V3	P0A7V3		rpsC		9.09657e+07	9.21794e+07	9.16873e+07	9.45553e+07	9.1437e+07	9.0863e+07
P0A7V8	P0A7V8		rpsD		1.51142e+08	1.54205e+08	1.52357e+08	1.53682e+08	1.54196e+08	1.50453e+08
P0A7W1	P0A7W1		rpsE		1.36061e+08	1.37545e+08	1.46038e+08	1.382e+08	1.45251e+08	1.4677e+08
P0A7W7	P0A7W7		rpsH		4.66428e+07	4.6336e+07	4.97338e+07	4.69843e+07	5.0303e+07	5.10842e+07
P0A7X3	P0A7X3		rpsI		7.54186e+07	7.23508e+07	7.73977e+07	7.44985e+07	7.58399e+07	8.08983e+07
P0A7X6	P0A7X6		rimM		5.93305e+06	5.39852e+06	5.9693e+06	5.83117e+06	5.75028e+06	5.82305e+06
P0A7Y0	P0A7Y0		rnc		1.00856e+07	9.45128e+06	1.01446e+07	1.01734e+07	1.02712e+07	1.06036e+07
P0A7Y8	P0A7Y8		rnpA		1.00432e+06	1.0622e+06	1.20973e+06	950286	1.06212e+06	1.20744e+06
P0A7Z0	P0A7Z0		rpiA		2.26018e+07	2.24224e+07	2.32711e+07	2.2345e+07	2.25942e+07	2.30647e+07
P0A7Z4	P0A7Z4		rpoA		9.64844e+07	9.79169e+07	1.01017e+08	9.86694e+07	1.01311e+08	1.01059e+08
P0A800	P0A800		rpoZ		4.43916e+07	4.54714e+07	4.87131e+07	4.69267e+07	4.92241e+07	4.85452e+07
P0A805	P0A805		frr		3.48197e+07	3.59155e+07	3.33284e+07	3.57578e+07	3.36296e+07	3.20757e+07
P0A812	P0A812		ruvB		898400	925157	898060	823843	911945	815268
P0A817	P0A817		metK		2.77034e+07	2.69365e+07	2.51959e+07	2.76543e+07	2.47551e+07	2.42892e+07
P0A821	P0A821		selA		1.54531e+06	1.59346e+06	1.52149e+06	1.53901e+06	1.55083e+06	1.54779e+06
P0A823	P0A823		sfsA		1.11071e+06	1.05823e+06	1.03714e+06	1.06412e+06	987752	1.10693e+06
P0A825	P0A825		glyA		3.95259e+07	3.91182e+07	4.0784e+07	4.06696e+07	4.05908e+07	4.14481e+07
P0A832	P0A832		smpB		4.21257e+06	4.08156e+06	3.94998e+06	4.39187e+06	4.06402e+06	4.07472e+06
P0A836	P0A836		sucC		8.87229e+06	9.01838e+06	8.96365e+06	8.8768e+06	9.1048e+06	8.95704e+06
P0A840	P0A840		surE		1.79182e+06	1.71536e+06	1.81702e+06	1.84126e+06	1.78924e+06	1.88547e+06
P0A843	P0A843		tatE		8.75752e+06	9.23294e+06	9.41197e+06	8.98578e+06	9.56127e+06	9.18109e+06
P0A847	P0A847		tgt		3.58415e+06	3.63131e+06	3.56399e+06	3.74005e+06	3.64666e+06	3.53342e+06
P0A850	P0A850		tig		1.2323e+08	1.24857e+08	1.31286e+08	1.26742e+08	1.29189e+08	1.29791e+08
P0A853	P0A853		tnaA		3.67999e+06	3.75204e+06	3.71534e+06	3.68944e+06	3.76311e+06	3.59433e+06
P0A855	P0A855		tolB		1.76847e+07	1.70668e+07	1.86573e+07	1.76001e+07	1.85681e+07	1.90561e+07
P0A858	P0A858		tpiA		8.17471e+07	8.27746e+07	7.83129e+07	8.21543e+07	7.84231e+07	7.881e+07
P0A862	P0A862		tpx		2.31637e+07	2.36547e+07	2.43477e+07	2.36089e+07	2.40774e+07	2.42671e+07
P0A867	P0A867		talA		4.84942e+06	4.8835e+06	4.74646e+06	4.83992e+06	4.92283e+06	4.53716e+06
P0A870	P0A870		talB		4.86047e+07	4.87172e+07	5.01355e+07	4.88273e+07	4.95523e+07	5.02758e+07
P0A873	P0A873		trmD		3.97162e+06	4.10697e+06	3.83418e+06	4.04243e+06	3.8644e+06	4.04566e+06
P0A877	P0A877		trpA		1.5531e+06	1.57434e+06	1.63651e+06	1.52907e+06	1.6665e+06	1.46943e+06
P0A879	P0A879		trpB		510594	495498	533317	506661	477962	552266
P0A884	P0A884		thyA		9.68138e+06	9.57674e+06	8.85249e+06	9.36615e+06	8.92695e+06	9.45465e+06
P0A887	P0A887		ubiE		7.94491e+06	8.16436e+06	8.2308e+06	8.13089e+06	8.29251e+06	8.10512e+06
P0A890	P0A890		tusA		1.05276e+06	986025	1.02868e+06	1.03066e+06	884475	913576
P0A894	P0A894		yhbJ		1.71683e+06	1.63343e+06	1.62121e+06	1.64616e+06	1.72488e+06	1.70889e+06
P0A898	P0A898		ybeY		3.52335e+06	3.36982e+06	3.6658e+06	3.43365e+06	3.54429e+06	3.59059e+06
P0A8A0	P0A8A0		yebC		5.85178e+06	5.5437e+06	4.99951e+06	5.70165e+06	4.97669e+06	5.26692e+06
P0A8A2	P0A8A2		yeeN		9.13866e+06	9.4949e+06	9.16921e+06	9.29994e+06	9.33681e+06	8.86066e+06
P0A8A4	P0A8A4		ppsR		2.20442e+06	2.17707e+06	2.17305e+06	2.1198e+06	2.03722e+06	2.05918e+06
