Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P27550	P27550		acs		350284	357336	530988	390110	330226	
P27828	P27828		wecB		2.63168e+06	2.47037e+06	2.5704e+06	2.63005e+06	2.40249e+06	2.51502e+06
P27829	P27829		wecC		3.60954e+06	3.51671e+06	3.34836e+06	3.5081e+06	3.60721e+06	3.35928e+06
P27830	P27830		rffG		1.42035e+06	1.45892e+06	1.35864e+06	1.40251e+06	1.33776e+06	1.44472e+06
P27832	P27832		wecD		579729	545433	590997	461141	600250	618821
P27833	P27833		rffA		2.25373e+06	2.2474e+06	2.32402e+06	2.11747e+06	2.30089e+06	2.32998e+06
P27836	P27836		wecG		501731	486918	522849	483357	494902	513658
P27838	P27838		cyaY		1.07376e+06	1.04682e+06	1.11089e+06	1.26332e+06	1.0339e+06	1.10294e+06
P27848	P27848		yigL		5.66258e+06	5.58785e+06	5.5905e+06	5.23817e+06	5.18291e+06	5.4335e+06
P27859	P27859		tatD		1.65349e+06	1.61505e+06	1.67317e+06	1.6029e+06	1.59989e+06	1.46265e+06
P28248	P28248		dcd		2.98281e+06	3.20004e+06	3.06914e+06	3.26231e+06	3.10906e+06	3.22044e+06
P28249	P28249		asmA		2.93871e+06	2.83562e+06	3.08691e+06	3.15125e+06	3.23105e+06	3.17867e+06
P28304	P28304		qorA		9.58865e+06	9.10562e+06	9.64155e+06	9.79918e+06	1.01936e+07	9.30417e+06
P28629	P28629		adiA		1.55224e+06	1.48044e+06	1.50023e+06	1.60502e+06	1.53398e+06	1.5762e+06
P28631	P28631		holB		32897.6	32666.7				71599.6
P28632	P28632		holD		388059	402416	411077	427385	417661	423433
P28635	P28635		metQ		1.38234e+07	1.44242e+07	1.38468e+07	1.4391e+07	1.36724e+07	1.41394e+07
P28903	P28903		nrdD		5.1523e+06	5.02076e+06	5.20082e+06	5.12041e+06	5.14289e+06	4.99904e+06
P28904	P28904		treC		2.44015e+06	2.40986e+06	2.31146e+06	2.50331e+06	2.56232e+06	2.54034e+06
P28905	P28905		holC		1.35812e+06	1.3895e+06	1.38738e+06	1.33725e+06	1.32555e+06	1.39682e+06
P29012	P29012		dadX		1.24319e+06	1.22636e+06	1.22757e+06	1.30555e+06	1.16151e+06	1.27026e+06
P29018	P29018		cydD		1.49243e+06	1.46348e+06	1.4006e+06	1.35622e+06	1.3267e+06	1.36147e+06
P29131	P29131		ftsN		926605	1.02396e+06	917766	1.10807e+06	968734	1.00211e+06
P29208	P29208		menC		2.78742e+06	2.79683e+06	2.82995e+06	2.79471e+06	2.76368e+06	2.74331e+06
P29217	P29217		yceH		3.78429e+06	3.87039e+06	3.86834e+06	3.91087e+06	3.89926e+06	3.90367e+06
P29680	P29680		hemE		6.03292e+06	5.78164e+06	5.93345e+06	5.70106e+06	6.04039e+06	5.83341e+06
P29744	P29744		flgL		2.89344e+06	2.62551e+06	2.6622e+06	3.04801e+06	2.59338e+06	2.27019e+06
P29745	P29745		pepT		6.02533e+06	6.51195e+06	6.49513e+06	6.35959e+06	6.1441e+06	6.46689e+06
P30011	P30011		nadC		2.0912e+06	2.0343e+06	2.02314e+06	2.07057e+06	2.02383e+06	2.01674e+06
P30014	P30014		rnt		5.51068e+06	5.54882e+06	5.57894e+06	5.40258e+06	5.55323e+06	5.51265e+06
P30125	P30125		leuB		939957	761850	741422	842040	747790	743507
P30128	P30128		greB		2.10118e+06	2.0171e+06	2.08565e+06	1.99209e+06	1.8715e+06	1.97429e+06
P30130	P30130		fimD		1.48801e+06	1.50638e+06	1.43105e+06	1.54136e+06	1.4664e+06	1.56249e+06
P30131	P30131		hypF		551956	624263	549567	516964	535054	502638
P30177	P30177		ybiB		8.46801e+06	8.23143e+06	8.31408e+06	8.26421e+06	8.28056e+06	7.83418e+06
P30178	P30178		ybiC		1.84745e+06	1.84379e+06	2.02248e+06	1.82666e+06	1.9507e+06	2.08672e+06
P30744	P30744		sdaB		5.7021e+06	5.57237e+06	5.78385e+06	5.55564e+06	6.05906e+06	5.99366e+06
P30745	P30745		moaA		888768	1.05406e+06	1.03947e+06	778797	858455	772396
P30749	P30749		moaE		3.41054e+06	3.37805e+06	3.51493e+06	3.31264e+06	3.39573e+06	3.29819e+06
P30750	P30750		metN		1.55666e+06	1.70996e+06	1.59555e+06	1.56161e+06	1.65389e+06	1.60161e+06
P30843	P30843		basR		1.89353e+06	1.80262e+06	1.82303e+06	1.85358e+06	1.90355e+06	2.07078e+06
P30847	P30847		baeS			90907.6				
P30850	P30850		rnb		6.47248e+06	6.65388e+06	6.4207e+06	6.49232e+06	6.40847e+06	6.60439e+06
P30852	P30852		smf		1.88939e+06	2.07538e+06	1.8952e+06	1.90786e+06	1.82224e+06	1.86407e+06
P30855	P30855		evgS		737842	735498	814944	519469	809504	704168
P30859	P30859		artI		2.29259e+06	2.2549e+06	2.32666e+06	2.20595e+06	2.24384e+06	2.13531e+06
P30864	P30864		yafC			584869			348892	472171
P30866	P30866		yafE		281211		207638	277088	233232	247603
P30870	P30870		glnE		1.25624e+06	1.18831e+06	1.23753e+06	1.21914e+06	1.17798e+06	1.02514e+06
P30871	P30871		ygiF		3.96405e+06	3.8287e+06	3.84177e+06	3.9249e+06	3.94666e+06	4.0191e+06
P30958	P30958		mfd		5.98496e+06	6.47412e+06	6.0736e+06	6.3227e+06	5.97919e+06	6.27653e+06
P31057	P31057		panB		9.12166e+06	8.56015e+06	8.91887e+06	8.94005e+06	8.87163e+06	8.85598e+06
P31060	P31060		modF		181118	163453	199085	219095	160739	155215
P31063	P31063		yedD		5.58978e+06	5.36595e+06	5.89976e+06	5.87551e+06	5.45805e+06	4.97218e+06
P31068	P31068		fliH		867931	901610	902923	882292	810554	816125
P31069	P31069		kch		1.38383e+06	1.12173e+06	1.3629e+06	1.28559e+06	1.29244e+06	1.31547e+06
P31119	P31119		aas		2.80168e+06	2.77909e+06	2.83645e+06	2.79248e+06	2.64771e+06	2.7268e+06
P31120	P31120		glmM		1.06293e+07	1.05532e+07	1.0683e+07	1.05094e+07	1.06524e+07	1.02113e+07
P31142	P31142		sseA		5.80981e+06	5.82213e+06	5.85905e+06	5.74187e+06	6.00029e+06	5.88668e+06
P31224	P31224		acrB		1.02373e+07	1.05237e+07	1.05791e+07	1.09287e+07	1.05061e+07	1.01136e+07
P31433	P31433		yicH		1.74113e+06	1.68726e+06	1.79014e+06	1.6979e+06	1.84652e+06	1.7777e+06
P31455	P31455		yidR		3.54192e+06	3.63753e+06	3.58006e+06	3.75024e+06	3.48214e+06	3.61753e+06
P31460	P31460		dgoR		1.24688e+06	1.38662e+06	1.27008e+06	1.46373e+06	1.35433e+06	1.31702e+06
P31467	P31467		yieH		1.81538e+06	1.96049e+06	1.84049e+06	2.04298e+06	1.80915e+06	2.04015e+06
P31473	P31473		ravA		3.82896e+06	3.90428e+06	3.5231e+06	3.76989e+06	3.84198e+06	3.99724e+06
P31475	P31475		yieP		1.40645e+06	1.3863e+06	1.3308e+06	1.36936e+06	1.31192e+06	1.38879e+06
P31545	P31545		efeB		1.05644e+06	1.16476e+06	1.01791e+06	974214	1.0683e+06	849252
P31550	P31550		thiB		1.7044e+06	1.80205e+06	1.71623e+06	1.79402e+06	1.65822e+06	1.75121e+06
P31551	P31551		caiD		1.05614e+06	1.20985e+06	1.16014e+06	1.22646e+06	1.06724e+06	1.1041e+06
P31554	P31554		lptD		6.86453e+06	6.85208e+06	6.80108e+06	6.77483e+06	6.853e+06	6.6876e+06
P31658	P31658		hchA		8.50154e+06	8.70934e+06	8.26749e+06	8.44399e+06	8.30585e+06	8.8537e+06
P31663	P31663		panC		2.99938e+06	3.271e+06	2.9829e+06	3.11646e+06	3.21208e+06	3.09968e+06
P31678	P31678		otsB		722844		697320	745604	698356	
P31680	P31680		djlA		1.20161e+06	1.38199e+06	1.31018e+06	1.28005e+06	1.23769e+06	1.40478e+06
P31697	P31697		fimC		4.47896e+06	4.40965e+06	4.33611e+06	4.31079e+06	4.35381e+06	4.36535e+06
P31802	P31802		narP		2.89363e+06	2.96662e+06	2.92805e+06	3.0058e+06	2.72577e+06	2.93536e+06
P31806	P31806		nnr		837098	731134	735981	828954	743033	832166
P31808	P31808		yciK		3.02045e+06	3.18435e+06	3.05898e+06	3.27663e+06	2.93188e+06	2.98288e+06
P31825	P31825		yfiC		660183	684547	565289	642442	643990	638320
P31979	P31979		nuoF		1.20223e+07	1.1702e+07	1.19146e+07	1.19031e+07	1.19745e+07	1.18676e+07
P32099	P32099		lplA		2.1141e+06	2.03955e+06	2.16813e+06	1.94124e+06	2.16525e+06	2.01739e+06
P32131	P32131		hemN		3.41673e+06	3.4336e+06	3.42521e+06	3.42465e+06	3.38431e+06	3.45268e+06
P32132	P32132		typA		4.1568e+07	4.21902e+07	4.17242e+07	4.20932e+07	4.24771e+07	4.26882e+07
P32144	P32144		yihW		280165		200325	252801	238507	182254
P32157	P32157		yiiM		3.55477e+06	3.35947e+06	3.56208e+06	3.19803e+06	3.60434e+06	3.34569e+06
P32160	P32160		yiiQ		1.27346e+06	1.23797e+06	1.14607e+06	1.22902e+06	1.25812e+06	1.32722e+06
P32162	P32162		yiiS		2.07683e+06	2.18725e+06	2.19701e+06	2.30258e+06	2.42261e+06	2.15127e+06
P32173	P32173		mobA		649999	771613	733400	697863	716488	689449
P32176	P32176		fdoG		6.50253e+06	6.45104e+06	6.45194e+06	6.56447e+06	6.39607e+06	6.39467e+06
P32662	P32662		gph		1.15098e+06	1.3846e+06	1.29482e+06	1.23854e+06	1.12723e+06	1.22532e+06
P32664	P32664		nudC		933250	1.23241e+06	1.10075e+06	1.18999e+06	896527	1.19208e+06
P32680	P32680		yjaG		1.66279e+06	1.67905e+06	1.71947e+06	1.72257e+06	1.77962e+06	1.69975e+06
P32684	P32684		rluF		1.22091e+06	1.23689e+06	1.229e+06	1.16986e+06	1.16801e+06	1.22215e+06
P32685	P32685		yjbD		602467	730960	789933	668691	761401	790466
P32695	P32695		dusA		1.71226e+06	1.67237e+06	1.57321e+06	1.65306e+06	1.59297e+06	1.63717e+06
P32703	P32703		yjcE		578655	533953	505695	711816	474172	570208
P33011	P33011		yeeA		1.89237e+06	1.88397e+06	1.7398e+06	1.77725e+06	1.79537e+06	1.86611e+06
P33018	P33018		yeiG		210088	260735	206174	361264	168096	322760
P33021	P33021		nupX		837408	1.16811e+06	660101	684923		
P33025	P33025		psuG		2.54301e+06	2.48528e+06	2.4782e+06	2.45168e+06	2.53715e+06	2.60907e+06
P33030	P33030		yeiR		1.51677e+06	1.58444e+06	1.52584e+06	1.38267e+06	1.63194e+06	1.5434e+06
P33136	P33136		mdoG		1.20588e+07	1.2041e+07	1.1623e+07	1.18532e+07	1.1817e+07	1.21947e+07
P33195	P33195		gcvP		5.26612e+06	5.50655e+06	5.29102e+06	5.34281e+06	5.02475e+06	5.43401e+06
P33218	P33218		yebE		1.53058e+06	1.62216e+06	1.52736e+06	1.47893e+06	1.59136e+06	1.65448e+06
P33219	P33219		yebF		325285	308889	316228	309457	311153	366800
P33221	P33221		purT		732922	807926	755851	783527	845889	895646
P33224	P33224		aidB		1.20603e+06	1.36548e+06	1.37699e+06	1.37947e+06	1.14048e+06	1.3053e+06
P33225	P33225		torA		3.6396e+06	4.01611e+06	3.6751e+06	4.11064e+06	3.70635e+06	3.96169e+06
P33232	P33232		lldD		1.69419e+06	1.64196e+06	1.94702e+06	1.495e+06	1.53135e+06	1.54763e+06
P33234	P33234		adiY		557245	484712	524022	627341	506171	451954
P33235	P33235		flgK		2.85126e+06	3.10041e+06	2.88712e+06	3.10938e+06	2.61819e+06	2.78638e+06
P33355	P33355		yehS		2.84725e+06	2.94398e+06	2.7261e+06	2.88767e+06	2.71799e+06	2.9044e+06
P33362	P33362		osmF		1.95462e+06	1.82984e+06	1.84063e+06	1.87088e+06	1.71733e+06	1.93661e+06
P33363	P33363		bglX		4.14077e+06	4.30383e+06	4.20199e+06	4.17717e+06	4.21404e+06	4.36917e+06
P33570	P33570		tktB		2.43495e+06	2.38333e+06	2.39752e+06	2.42643e+06	2.46325e+06	2.4226e+06
P33590	P33590		nikA		3.5735e+06	3.52822e+06	3.54455e+06	3.407e+06	3.42537e+06	3.38387e+06
P33593	P33593		nikD		642226	614580	640642	579219	620414	558122
P33599	P33599		nuoC		1.26998e+07	1.28e+07	1.26392e+07	1.29453e+07	1.27215e+07	1.2819e+07
P33602	P33602		nuoG		1.29547e+07	1.28329e+07	1.294e+07	1.30836e+07	1.29007e+07	1.28971e+07
P33643	P33643		rluD		3.01061e+06	2.9539e+06	3.00127e+06	3.0127e+06	2.96256e+06	2.82734e+06
P33650	P33650		feoB		3.14338e+06	3.04123e+06	3.08053e+06	3.22113e+06	3.18636e+06	3.01834e+06
P33667	P33667		selU		848342	751033	746367	824975	819615	832322
P33898	P33898		gapC		3.9388e+06	3.5468e+06	3.93151e+06	3.59887e+06	3.60844e+06	3.59814e+06
P33913	P33913		yejA		805784	800334	795273	863969	789372	846708
P33916	P33916		yejF		180190	210917	227781	250621	253890	242302
P33920	P33920		yejK		2.57628e+06	2.64866e+06	2.55133e+06	2.67347e+06	2.64139e+06	2.64102e+06
P33937	P33937		napA		4.53328e+06	4.40052e+06	4.39381e+06	4.37817e+06	4.45763e+06	4.51082e+06
P34209	P34209		ydcF		1.094e+06	1.13728e+06	1.19294e+06	1.16535e+06	1.13442e+06	1.12467e+06
P35340	P35340		ahpF		1.29609e+07	1.28722e+07	1.27455e+07	1.33596e+07	1.26431e+07	1.305e+07
P36548	P36548		amiA		681072	654066	721405	818534	652038	763126
P36566	P36566		smtA		490384	491910	423296	460925	569367	514444
P36649	P36649		cueO		2.20711e+06	2.30083e+06	2.25855e+06	2.28714e+06	2.15342e+06	2.22431e+06
P36659	P36659		cbpA		3.5445e+06	3.39166e+06	3.57633e+06	3.62011e+06	3.36423e+06	3.6432e+06
P36672	P36672		treB		1.24406e+06	1.171e+06	1.21426e+06	1.1348e+06	1.17716e+06	1.28725e+06
P36673	P36673		treR		818349	844831	854040	874945	854718	797475
P36680	P36680		zapD		2.62447e+06	2.52716e+06	2.52953e+06	2.71789e+06	2.58223e+06	2.57854e+06
P36683	P36683		acnB		9.80866e+06	9.8345e+06	9.62199e+06	9.63931e+06	9.60665e+06	9.70742e+06
P36767	P36767		rdgC		4.33819e+06	4.38169e+06	4.38921e+06	4.2301e+06	4.52482e+06	4.37502e+06
P36771	P36771		lrhA		3.29201e+06	3.33499e+06	3.39621e+06	3.24391e+06	3.03388e+06	3.17964e+06
P36879	P36879		yadG		1.96875e+06	2.26053e+06	2.10782e+06	2.16432e+06	2.04758e+06	1.89903e+06
P36928	P36928		yegD		1.25983e+06	1.07458e+06	1.32991e+06	1.27061e+06	1.17492e+06	1.21138e+06
P36929	P36929		rsmB		3.32106e+06	3.29591e+06	3.34244e+06	3.08233e+06	3.38302e+06	3.29642e+06
P36938	P36938		pgm		7.2573e+06	7.22642e+06	7.27509e+06	7.42048e+06	7.33068e+06	7.25245e+06
P36979	P36979		rlmN		3.278e+06	3.34592e+06	3.25465e+06	3.30806e+06	3.21177e+06	3.54e+06
P36999	P36999		rlmA		1.01341e+06	947094	985241	983276	1.02201e+06	971083
P37005	P37005		lasT		1.66053e+06	1.69389e+06	1.5027e+06	1.59327e+06	1.57172e+06	1.73887e+06
P37025	P37025		ligT		300809	216096	267000	235431		291757
P37028	P37028		btuF		676040	588446	649762	580961	588934	678083
P37051	P37051		purU		5.23119e+06	5.66918e+06	5.25498e+06	5.35244e+06	5.2001e+06	5.80525e+06
P37052	P37052		ychJ		1.4412e+06	1.39049e+06	1.41379e+06	1.3971e+06	1.37702e+06	1.31231e+06
P37095	P37095		pepB		1.17113e+07	1.13865e+07	1.14692e+07	1.17671e+07	1.16826e+07	1.15826e+07
P37128	P37128		nudK		928532	963133	889124	900743	844836	860256
P37177	P37177		ptsP		1.33896e+06	1.3643e+06	1.34478e+06	1.31021e+06	1.29314e+06	1.21612e+06
P37182	P37182		hybD		3.65161e+06	3.83096e+06	3.8105e+06	3.73762e+06	3.5823e+06	3.5975e+06
P37194	P37194		slp		1.66655e+07	1.61211e+07	1.60542e+07	1.69216e+07	1.68876e+07	1.70173e+07
P37329	P37329		modA		4.09864e+06	4.14111e+06	4.15481e+06	4.07089e+06	4.05172e+06	4.10477e+06
P37330	P37330		glcB		1.7627e+06	1.75163e+06	1.72573e+06	1.7106e+06	1.75665e+06	1.70535e+06
P37342	P37342		yjjI		3.0848e+06	3.01313e+06	3.06607e+06	3.14598e+06	3.01538e+06	3.00967e+06
P37349	P37349		dhaM		2.43754e+06	2.47499e+06	2.43236e+06	2.3763e+06	2.44601e+06	2.37129e+06
P37388	P37388		xylG		797792	857200	704399	759380		818015
P37440	P37440		ucpA		7.65258e+06	7.61667e+06	7.31749e+06	7.5449e+06	7.47118e+06	7.79366e+06
P37590	P37590		pmrD		2.3914e+06	2.15223e+06	2.22356e+06	2.1503e+06	1.67055e+06	1.85315e+06
P37613	P37613		yhhK		4.43878e+06	4.53334e+06	4.49442e+06	4.61845e+06	4.438e+06	4.74578e+06
P37617	P37617		zntA		1.92915e+06	2.01762e+06	1.88379e+06	2.0652e+06	1.81581e+06	2.04403e+06
P37626	P37626		yhiI		1.28745e+06	1.3307e+06	1.27466e+06	1.311e+06	1.32199e+06	1.34491e+06
P37631	P37631		yhiN		1.17852e+06	1.26015e+06	1.22087e+06	1.18304e+06	1.22818e+06	1.22112e+06
P37634	P37634		rlmJ		5.87419e+06	5.88192e+06	6.05381e+06	5.88441e+06	6.13677e+06	5.90475e+06
P37636	P37636		mdtE		3.81268e+06	3.96875e+06	3.77398e+06	3.90806e+06	3.9068e+06	3.90617e+06
P37637	P37637		mdtF		771519	838926	761252	825919	691544	817812
P37646	P37646		yhjH		504350	511332	575045	573842	403309	
P37647	P37647		kdgK		4.60287e+06	4.62812e+06	4.60578e+06	4.79475e+06	4.72196e+06	4.52024e+06
P37648	P37648		yhjJ		3.91138e+06	3.84857e+06	3.83877e+06	3.88041e+06	3.94561e+06	3.99497e+06
P37650	P37650		bcsC		1.37506e+06	1.39353e+06	1.34254e+06	1.36081e+06	1.32883e+06	1.28256e+06
P37651	P37651		bcsZ		2.1689e+06	2.0056e+06	2.11286e+06	2.11269e+06	2.08315e+06	1.98231e+06
P37652	P37652		bcsB		5.05603e+06	5.18705e+06	5.06719e+06	4.91549e+06	4.95327e+06	4.84256e+06
P37655	P37655		bcsQ		1.34782e+06	1.36411e+06	1.45933e+06	1.32686e+06	1.32503e+06	1.32432e+06
P37657	P37657		bcsE		994146	1.14401e+06	1.09632e+06	1.06313e+06	916556	1.15587e+06
P37659	P37659		bcsG		1.57125e+06	1.69271e+06	1.51283e+06	1.29101e+06	1.7064e+06	1.5996e+06
P37665	P37665		yiaD		5.63656e+06	5.45011e+06	5.57087e+06	5.40243e+06	5.67279e+06	5.27692e+06
P37666	P37666		ghrB		1.04339e+07	9.57906e+06	1.06242e+07	9.92711e+06	1.10757e+07	9.85272e+06
P37671	P37671		yiaJ		222869	88937	176026	114917	146642	127449
P37685	P37685		aldB		1.24837e+06	1.18173e+06	1.26098e+06	1.2864e+06	1.13717e+06	1.25866e+06
P37689	P37689		gpmI		2.37191e+07	2.3166e+07	2.32499e+07	2.34303e+07	2.2761e+07	2.31838e+07
P37690	P37690		envC		1.20536e+06	1.28048e+06	1.20239e+06	1.21765e+06	1.18188e+06	1.15778e+06
P37692	P37692		rfaF		2.85638e+06	2.71464e+06	2.74797e+06	2.70211e+06	2.85629e+06	2.77939e+06
P37765	P37765		rluB		4.72308e+06	4.54708e+06	4.76216e+06	4.52294e+06	4.61747e+06	4.67209e+06
P37773	P37773		mpl		7.90245e+06	8.08677e+06	8.19479e+06	7.86515e+06	8.05688e+06	8.12672e+06
P37774	P37774		yecC		169105	240346	196518	178019	165140	187712
P37902	P37902		gltI		1.93295e+06	1.9867e+06	1.90047e+06	2.09175e+06	1.86432e+06	1.80248e+06
P37903	P37903		uspF		8.47504e+06	8.62184e+06	8.41714e+06	8.25355e+06	8.26665e+06	8.56175e+06
P37908	P37908		yfjD		710106	603012	690151	600568	714388	578608
P38038	P38038		cysJ		3.15632e+06	3.19151e+06	3.11912e+06	3.09161e+06	3.01569e+06	3.02201e+06
P38051	P38051		menF		569543	744967	730564	636291	654259	742247
P38097	P38097		yegE					1.33027e+06		
P38134	P38134		etk		4.54291e+06	4.68653e+06	4.52814e+06	4.58858e+06	4.51086e+06	4.56203e+06
P38489	P38489		nfnB		5.77654e+06	5.37947e+06	5.82191e+06	5.39767e+06	5.9592e+06	5.52227e+06
P38506	P38506		ygdG		579569	625312	593919	577795	571007	613060
P38521	P38521		yggL		466474	566662	453642	584421	459785	680494
P39099	P39099		degQ		5.3408e+06	5.02306e+06	5.16972e+06	5.32697e+06	5.34132e+06	5.12943e+06
P39160	P39160		uxuB		1.31903e+06	1.37413e+06	1.31353e+06	1.46198e+06	1.35697e+06	1.30776e+06
P39172	P39172		znuA		3.64145e+06	3.58222e+06	3.80877e+06	3.6165e+06	3.94532e+06	3.61281e+06
P39173	P39173		yeaD		1.2619e+07	1.2196e+07	1.26927e+07	1.25916e+07	1.26736e+07	1.22382e+07
P39176	P39176		erfK		1.32819e+06	1.32869e+06	1.34418e+06	1.33762e+06	1.47657e+06	1.43486e+06
P39177	P39177		uspG		1.54605e+07	1.45569e+07	1.55124e+07	1.42159e+07	1.52608e+07	1.44045e+07
P39199	P39199		prmB		7.36631e+06	7.45827e+06	7.47043e+06	7.22511e+06	7.46285e+06	7.80977e+06
P39265	P39265		alsB		703091	982192	904423	824499	1.03287e+06	1.02119e+06
P39274	P39274		yjdJ		4.0027e+06	3.57838e+06	4.52556e+06	3.60176e+06	3.35242e+06	3.32328e+06
P39280	P39280		epmB		1.42778e+06	1.37752e+06	1.37151e+06	1.28991e+06	1.25295e+06	1.20413e+06
P39285	P39285		yjeP		605048	656825	623945	676186	533778	647859
P39286	P39286		rsgA		5.20973e+06	5.7499e+06	4.95108e+06	5.65479e+06	5.30654e+06	5.58214e+06
P39298	P39298		yjfP		762107	791581	745341	741874	875367	844422
P39304	P39304		ulaD		704572	759270	679759	777355	697013	646063
P39310	P39310		ytfB		1.06587e+06	1.10639e+06	1.09505e+06	1.00424e+06	1.21651e+06	1.15142e+06
P39315	P39315		qorB		3.04585e+06	2.89414e+06	2.89932e+06	2.77473e+06	2.95833e+06	2.7701e+06
P39321	P39321		tamB		1.75054e+06	1.87322e+06	1.82817e+06	1.9007e+06	1.73494e+06	1.83138e+06
P39325	P39325		ytfQ		1.60022e+06	1.50699e+06	1.6225e+06	1.63018e+06	1.56101e+06	1.5834e+06
P39337	P39337		yjgM		504230	449709	450731	364998	592032	476474
P39342	P39342		yjgR		6.15592e+06	5.93153e+06	5.93315e+06	6.51079e+06	5.84832e+06	5.6497e+06
P39347	P39347		intB		964786	867964	976652	761630	957026	851822
P39377	P39377		iadA		5.28572e+06	5.1837e+06	5.3592e+06	5.22514e+06	5.07404e+06	5.09744e+06
P39380	P39380		kptA		417752	665208	485610	743020	566784	786620
P39384	P39384		yjiM		1.07246e+06	1.02222e+06	1.01076e+06	970053	964437	1.02328e+06
P39385	P39385		yjiN		294871	338975	295042	340981	179558	305809
P39391	P39391		yjiT		1.76563e+06	1.76703e+06	1.71681e+06	1.67648e+06	1.70752e+06	1.71397e+06
P39393	P39393		yjiV		845975	888072	800391	801459	863519	885892
P39396	P39396		yjiY		5.65704e+06	6.07608e+06	5.78676e+06	5.88144e+06	5.46308e+06	5.89223e+06
P39401	P39401		mdoB		1.29958e+06	1.30643e+06	1.27207e+06	1.21356e+06	1.2391e+06	1.29328e+06
P39406	P39406		rsmC		1.00311e+07	1.02855e+07	1.01892e+07	9.73266e+06	1.02739e+07	1.01707e+07
P39407	P39407		yjjU		459198	468383	455017	434824	442474	392604
P39408	P39408		yjjV		659663	682487	656736	689092	672468	602772
P39411	P39411		yjjX		2.90472e+06	2.78339e+06	2.91954e+06	2.60822e+06	2.74257e+06	2.84308e+06
P39451	P39451		adhP		1.59576e+06	1.87193e+06	1.54294e+06	1.66937e+06	1.5696e+06	1.70924e+06
P39829	P39829		garD		512453	482338	522186	495604	640584	538942
P39830	P39830		ybaL		902101	890631	939326	874892	982527	861893
P39831	P39831		ydfG		1.18239e+07	1.13846e+07	1.18961e+07	1.13694e+07	1.18164e+07	1.15806e+07
P39838	P39838		rcsD		685972	604648	618619	676730	644445	680358
P40120	P40120		mdoD		3.839e+06	3.90488e+06	3.98027e+06	3.9117e+06	3.81225e+06	3.9242e+06
P40191	P40191		pdxK		1.14287e+06	1.19133e+06	1.10695e+06	1.10013e+06	1.20606e+06	1.22717e+06
P40710	P40710		nlpE		3.91407e+06	3.87565e+06	4.02869e+06	3.8812e+06	4.01994e+06	3.97513e+06
P40719	P40719		qseC		309090	295291	363822	329864	390438	386157
P40874	P40874		solA		2.83863e+06	2.94269e+06	2.75412e+06	2.93672e+06	2.71725e+06	2.8243e+06
P41052	P41052		mltB		974642	1.13814e+06	986496	1.13139e+06	921670	992487
P41407	P41407		azoR		4.09853e+06	3.99856e+06	3.51257e+06	4.07163e+06	3.01235e+06	3.73882e+06
P41409	P41409		rihA		985606	953589	966655	953941	961718	934558
P42596	P42596		rlmG		2.21886e+06	2.24016e+06	2.29238e+06	2.17159e+06	2.26156e+06	2.30074e+06
P42597	P42597		ygjP		1.60265e+06	1.73518e+06	1.90699e+06	1.70502e+06	1.80819e+06	1.99091e+06
P42599	P42599		ygjR		690439	938236	978040	861018	851882	855446
P42616	P42616		yqjC		213976	156503	231282	181424	242890	236124
P42620	P42620		yqjG		586529	572634	512403	591481	474274	483655
P42628	P42628		yhaO		9.54478e+06	1.09143e+07	9.39528e+06	1.0821e+07	9.02085e+06	1.10495e+07
P42632	P42632		tdcE		4.71652e+06	4.67706e+06	4.78179e+06	4.66561e+06	4.73692e+06	4.56457e+06
P42641	P42641		obgE		7.90287e+06	8.05352e+06	7.93242e+06	7.81591e+06	7.62096e+06	8.02412e+06
P43329	P43329		hrpA		1.75103e+06	1.71739e+06	1.67271e+06	1.73581e+06	1.77243e+06	1.67533e+06
P43533	P43533		flgN		1.18809e+06	1.37421e+06	1.27969e+06	1.28574e+06	1.33114e+06	1.38085e+06
P43671	P43671		pqiB		818527	816340	831569	795739	875303	861920
P43672	P43672		uup		2.11315e+06	2.1043e+06	2.12773e+06	2.0519e+06	2.03684e+06	2.15278e+06
P43674	P43674		ycaL		1.27735e+06	1.39046e+06	1.01951e+06	1.12063e+06	1.34789e+06	1.58127e+06
P45395	P45395		kdsD		2.56525e+06	2.48616e+06	2.33866e+06	2.54366e+06	2.475e+06	2.53022e+06
P45464	P45464		lpoA		4.73817e+06	4.75125e+06	4.93376e+06	4.89662e+06	4.70997e+06	4.7685e+06
P45469	P45469		yraR		978093	951984	917683	882789	943713	901765
P45470	P45470		yhbO		889763	847912	938180	871069	854335	855740
P45475	P45475		yhbV		1.17882e+06	951346	1.24039e+06	1.09856e+06	1.31122e+06	1.18503e+06
