Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A6B7	P0A6B7		iscS		1.82864e+07	1.83125e+07	1.85849e+07	1.83718e+07	1.8535e+07	1.71332e+07
P0A6C1	P0A6C1		nfo		2.35053e+06	2.23749e+06	2.43104e+06	2.48755e+06	2.35959e+06	2.25165e+06
P0A6D0	P0A6D0		argR		1.33656e+06	1.3303e+06	1.25562e+06	1.31234e+06	1.31769e+06	1.53486e+06
P0A6D3	P0A6D3		aroA		5.54183e+06	5.74885e+06	5.64121e+06	5.63887e+06	5.23019e+06	6.18089e+06
P0A6D7	P0A6D7		aroK		1.14045e+07	1.13612e+07	1.11124e+07	1.11288e+07	1.08048e+07	1.07904e+07
P0A6E1	P0A6E1		aroL		75342.5	79223.2	112903	74376.6	106850	113156
P0A6E4	P0A6E4		argG		797695	771180	801693	741420	699349	621019
P0A6E6	P0A6E6		atpC		7.76623e+06	7.5761e+06	7.9275e+06	7.91006e+06	8.01212e+06	6.72408e+06
P0A6E9	P0A6E9		bioD2		5.53683e+06	5.54874e+06	5.91405e+06	6.13631e+06	5.40953e+06	5.86693e+06
P0A6F1	P0A6F1		carA		4.80027e+06	4.63684e+06	4.84349e+06	4.79867e+06	4.96164e+06	4.41713e+06
P0A6F3	P0A6F3		glpK		4.70953e+06	4.72027e+06	4.53038e+06	4.59538e+06	4.49928e+06	4.82492e+06
P0A6F5	P0A6F5		groL		7.58156e+07	7.521e+07	7.76821e+07	7.67526e+07	7.81674e+07	6.50438e+07
P0A6F9	P0A6F9		groS		9.27154e+07	9.22869e+07	1.0691e+08	1.0376e+08	1.02549e+08	8.49978e+07
P0A6G3	P0A6G3		pncC		3.36761e+06	3.56964e+06	3.47944e+06	3.46834e+06	3.67061e+06	3.09955e+06
P0A6G7	P0A6G7		clpP		2.02247e+07	2.00623e+07	2.04086e+07	1.98923e+07	2.04286e+07	1.78054e+07
P0A6H1	P0A6H1		clpX		1.68138e+07	1.70248e+07	1.59732e+07	1.62982e+07	1.58033e+07	1.62354e+07
P0A6H5	P0A6H5		hslU		2.29307e+07	2.28974e+07	2.24105e+07	2.26016e+07	2.25246e+07	2.23535e+07
P0A6H8	P0A6H8		cls		690148	629702	604218	481256	572066	689069
P0A6I0	P0A6I0		cmk		1.09995e+07	1.15277e+07	1.12214e+07	1.12191e+07	1.14666e+07	1.04886e+07
P0A6I3	P0A6I3		coaA		3.58989e+06	3.39774e+06	3.26222e+06	3.4192e+06	3.36652e+06	3.38952e+06
P0A6I6	P0A6I6		coaD		630609	727515	832113	846751	853694	577371
P0A6I9	P0A6I9		coaE		856799	822542	868072	809230	876731	808230
P0A6J1	P0A6J1		cysC		1.3682e+06	1.40628e+06	1.35935e+06	1.39278e+06	1.2895e+06	1.42184e+06
P0A6J8	P0A6J8		ddlA		1.12281e+07	1.11402e+07	1.14741e+07	1.15889e+07	1.13189e+07	1.13335e+07
P0A6K1	P0A6K1		dapF		711080	666174	405695	371788	409411	758773
P0A6K3	P0A6K3		def		8.89067e+06	8.67554e+06	9.45507e+06	9.23108e+06	9.41381e+06	8.37104e+06
P0A6K6	P0A6K6		deoB		1.80385e+07	1.80761e+07	1.7623e+07	1.76806e+07	1.76296e+07	1.74305e+07
P0A6L0	P0A6L0		deoC		1.34058e+07	1.35377e+07	1.39729e+07	1.40307e+07	1.3918e+07	1.18718e+07
P0A6L2	P0A6L2		dapA		4.80142e+07	4.93456e+07	4.93387e+07	4.88054e+07	4.83103e+07	4.56937e+07
P0A6L4	P0A6L4		nanA		179936	180375	206684	172371	183320	112325
P0A6L7	P0A6L7		uxaB		1.42573e+06	1.33269e+06	1.40718e+06	1.36919e+06	1.39842e+06	1.34096e+06
P0A6L9	P0A6L9		hscB		4.77185e+06	4.72812e+06	4.77904e+06	4.72346e+06	4.6887e+06	3.87592e+06
P0A6M4	P0A6M4		dtd		1.99775e+06	2.1292e+06	1.98495e+06	2.01142e+06	2.10573e+06	1.87771e+06
P0A6M8	P0A6M8		fusA		1.22493e+08	1.22564e+08	1.28353e+08	1.27451e+08	1.26915e+08	1.098e+08
P0A6N4	P0A6N4		efp		7.29393e+07	7.90605e+07	7.82841e+07	7.97741e+07	7.37362e+07	8.4251e+07
P0A6N8	P0A6N8		yeiP		1.33977e+07	1.34329e+07	1.33386e+07	1.29458e+07	1.29603e+07	1.28991e+07
P0A6P1	P0A6P1		tsf		1.79799e+08	1.77967e+08	1.80876e+08	1.78193e+08	1.76034e+08	1.62653e+08
P0A6P5	P0A6P5		der		4.66739e+06	4.73515e+06	4.71637e+06	4.77833e+06	4.88264e+06	4.78222e+06
P0A6P7	P0A6P7		engB		6.68853e+06	6.6312e+06	6.99977e+06	6.80048e+06	6.852e+06	6.19904e+06
P0A6P9	P0A6P9		eno		1.71153e+08	1.70282e+08	1.74867e+08	1.78323e+08	1.74165e+08	1.53442e+08
P0A6Q3	P0A6Q3		fabA		1.43121e+07	1.41649e+07	1.43851e+07	1.42603e+07	1.43632e+07	1.29695e+07
P0A6Q6	P0A6Q6		fabZ		2.76329e+07	2.78792e+07	2.63621e+07	2.61287e+07	2.67918e+07	2.90623e+07
P0A6R0	P0A6R0		fabH		1.83466e+07	1.83998e+07	1.7761e+07	1.75131e+07	1.71437e+07	1.77038e+07
P0A6R3	P0A6R3		fis		6.2233e+06	5.95003e+06	6.02654e+06	5.67645e+06	5.94031e+06	5.665e+06
P0A6S0	P0A6S0		flgH		2.31941e+06	2.31926e+06	2.38218e+06	2.36613e+06	2.44761e+06	2.36759e+06
P0A6S7	P0A6S7		gpsA		4.84721e+06	4.80501e+06	5.11237e+06	5.12247e+06	4.83175e+06	5.36681e+06
P0A6T1	P0A6T1		pgi		4.12397e+07	4.07383e+07	4.1408e+07	4.10398e+07	4.17508e+07	3.57066e+07
P0A6T3	P0A6T3		galK		2.83375e+06	2.86959e+06	3.08286e+06	3.06031e+06	3.04446e+06	2.84417e+06
P0A6T5	P0A6T5		folE		3.39733e+06	3.59389e+06	3.33473e+06	3.41589e+06	3.29788e+06	3.57099e+06
P0A6T9	P0A6T9		gcvH		1.88018e+06	1.76721e+06	1.89598e+06	1.96485e+06	1.89981e+06	1.99447e+06
P0A6U3	P0A6U3		mnmG		6.94476e+06	6.99034e+06	7.006e+06	6.8802e+06	6.96188e+06	7.08757e+06
P0A6U5	P0A6U5		rsmG		5.74903e+06	5.72951e+06	5.76376e+06	5.77809e+06	5.79754e+06	5.62655e+06
P0A6U8	P0A6U8		glgA		3.0953e+06	3.11096e+06	3.07654e+06	3.14492e+06	3.02828e+06	3.24788e+06
P0A6V1	P0A6V1		glgC		7.6521e+06	7.18719e+06	7.82074e+06	7.36346e+06	7.72425e+06	7.55203e+06
P0A6V8	P0A6V8		glk		1.00867e+07	1.04431e+07	1.05135e+07	1.04907e+07	1.05042e+07	1.01286e+07
P0A6W5	P0A6W5		greA		2.35993e+07	2.40639e+07	2.43244e+07	2.38457e+07	2.43697e+07	2.55949e+07
P0A6W9	P0A6W9		gshA		4.73118e+06	4.98204e+06	4.94933e+06	5.12084e+06	4.9665e+06	4.53848e+06
P0A6X3	P0A6X3		hfq		808786	839787	900737	930633	860702	875794
P0A6X7	P0A6X7		ihfA		5.1276e+07	5.2029e+07	5.00906e+07	4.93282e+07	4.75495e+07	4.79744e+07
P0A6Y1	P0A6Y1		ihfB		1.38964e+07	1.34852e+07	1.18158e+07	1.04156e+07	9.70503e+06	1.37161e+07
P0A6Y5	P0A6Y5		hslO		6.03451e+06	6.07148e+06	5.77603e+06	6.00897e+06	5.65611e+06	6.36779e+06
P0A6Y8	P0A6Y8		dnaK		4.14475e+07	4.11971e+07	4.1433e+07	4.12465e+07	4.04679e+07	3.66122e+07
P0A6Z1	P0A6Z1		hscA		4.3421e+06	4.39113e+06	4.38973e+06	4.46282e+06	4.26598e+06	4.29486e+06
P0A6Z3	P0A6Z3		htpG		2.77031e+07	2.72615e+07	2.72719e+07	2.71562e+07	2.73785e+07	2.63913e+07
P0A6Z6	P0A6Z6		nikR		1.99966e+06	2.03399e+06	2.08638e+06	2.02577e+06	1.84224e+06	1.81155e+06
P0A705	P0A705		infB		1.63551e+07	1.63074e+07	1.63459e+07	1.63046e+07	1.63157e+07	1.54967e+07
P0A707	P0A707		infC		5.82743e+07	5.79516e+07	6.00214e+07	5.84711e+07	5.94194e+07	5.37949e+07
P0A715	P0A715		kdsA		2.21898e+07	2.16932e+07	2.2504e+07	2.24427e+07	2.18352e+07	1.72123e+07
P0A717	P0A717		prs		2.80997e+07	2.78077e+07	2.8108e+07	2.81594e+07	2.82231e+07	2.52458e+07
P0A720	P0A720		tmk		2.54076e+06	2.58932e+06	2.66115e+06	2.61073e+06	2.60513e+06	2.51923e+06
P0A722	P0A722		lpxA		8.49058e+06	8.13953e+06	8.69967e+06	8.56588e+06	8.88747e+06	7.91675e+06
P0A725	P0A725		lpxC		599919	728741	632404	603948	667172	877939
P0A729	P0A729		yceF		2.37539e+06	2.32605e+06	2.27384e+06	2.25165e+06	2.24318e+06	2.66523e+06
P0A731	P0A731		mgsA		3.91745e+06	3.70465e+06	3.85016e+06	3.82191e+06	3.6741e+06	3.13852e+06
P0A734	P0A734		minE		2.63225e+07	2.62316e+07	2.51411e+07	2.47544e+07	2.5467e+07	2.45885e+07
P0A738	P0A738		moaC		1.09884e+06	1.03659e+06	1.02455e+06	1.03006e+06	1.02342e+06	1.08028e+06
P0A744	P0A744		msrA		6.86195e+06	7.11559e+06	6.79844e+06	6.8769e+06	6.42499e+06	7.5062e+06
P0A746	P0A746		msrB		1.93333e+06	1.74398e+06	1.85696e+06	1.88189e+06	1.94057e+06	1.60915e+06
P0A749	P0A749		murA		7.70624e+06	7.50244e+06	7.80108e+06	7.79961e+06	7.87494e+06	6.91017e+06
P0A752	P0A752		nadD		622107	603871	501913	511167	592685	288137
P0A759	P0A759		nagB		4.13787e+06	4.0536e+06	3.99798e+06	3.86949e+06	3.9994e+06	4.63661e+06
P0A763	P0A763		ndk		1.29357e+07	1.31281e+07	1.40862e+07	1.41637e+07	1.46822e+07	1.35846e+07
P0A780	P0A780		nusB		1.38879e+07	1.44325e+07	1.29685e+07	1.28142e+07	1.30215e+07	1.33703e+07
P0A784	P0A784		orn		3.18193e+06	3.10779e+06	2.88947e+06	2.97607e+06	2.92646e+06	3.10125e+06
P0A786	P0A786		pyrB		2.49736e+06	2.55014e+06	2.49015e+06	2.50809e+06	2.42423e+06	2.4027e+06
P0A790	P0A790		panD		6.74399e+06	6.796e+06	7.19857e+06	6.97041e+06	6.92385e+06	7.46029e+06
P0A794	P0A794		pdxJ		7.02728e+06	6.79783e+06	7.00072e+06	6.96892e+06	7.00017e+06	5.96427e+06
P0A796	P0A796		pfkA		2.36559e+07	2.34445e+07	2.28423e+07	2.26434e+07	2.28131e+07	1.94813e+07
P0A799	P0A799		pgk		4.15754e+08	4.17322e+08	4.35879e+08	4.3271e+08	4.25411e+08	3.74608e+08
P0A7A2	P0A7A2		gpmB		3.08242e+06	3.09264e+06	2.80988e+06	2.75869e+06	2.77249e+06	2.84719e+06
P0A7A5	P0A7A5		pcm		735266	893500	777665	860753	742570	708985
P0A7A7	P0A7A7		plsB		2.88824e+06	2.89694e+06	2.94937e+06	2.89605e+06	2.91826e+06	3.16857e+06
P0A7A9	P0A7A9		ppa		1.00095e+08	1.00408e+08	9.57467e+07	9.23965e+07	9.2256e+07	9.15842e+07
P0A7B1	P0A7B1		ppk		1.34804e+06	1.42475e+06	1.41738e+06	1.36403e+06	1.26755e+06	1.50972e+06
P0A7B5	P0A7B5		proB		4.93194e+06	5.09002e+06	4.81724e+06	4.83002e+06	4.57318e+06	4.9597e+06
P0A7B8	P0A7B8		hslV		1.53857e+07	1.51213e+07	1.48885e+07	1.71391e+07	1.70149e+07	1.97273e+07
P0A7C2	P0A7C2		lexA		2.934e+07	2.92847e+07	2.9341e+07	3.00202e+07	2.9417e+07	2.78224e+07
P0A7C6	P0A7C6		pepE		5.67628e+06	5.60375e+06	5.75577e+06	5.78961e+06	5.43016e+06	6.00241e+06
P0A7D1	P0A7D1		pth		4.49504e+06	4.60308e+06	4.82302e+06	4.75759e+06	4.56586e+06	3.94913e+06
P0A7D4	P0A7D4		purA		3.7775e+07	3.77525e+07	3.69502e+07	3.73286e+07	3.71326e+07	3.55421e+07
P0A7D7	P0A7D7		purC		7.50409e+06	7.72096e+06	6.97543e+06	7.24385e+06	7.11783e+06	7.07592e+06
P0A7E1	P0A7E1		pyrD		7.69728e+06	7.5562e+06	7.64375e+06	7.67325e+06	7.79377e+06	7.39901e+06
P0A7E3	P0A7E3		pyrE		5.39949e+06	5.50925e+06	5.49762e+06	5.50878e+06	5.49358e+06	4.97738e+06
P0A7E5	P0A7E5		pyrG		1.56875e+07	1.58921e+07	1.62652e+07	1.64236e+07	1.64827e+07	1.53081e+07
P0A7E9	P0A7E9		pyrH		7.56605e+06	7.39525e+06	7.55096e+06	7.70792e+06	7.63989e+06	6.20381e+06
P0A7F3	P0A7F3		pyrI		1.99813e+06	1.982e+06	1.82804e+06	1.81303e+06	1.78755e+06	1.85817e+06
P0A7F6	P0A7F6		speD		2.14338e+06	2.18871e+06	1.98696e+06	1.89853e+06	1.90041e+06	1.99279e+06
P0A7F9	P0A7F9		queA		4.02258e+06	3.99458e+06	4.21884e+06	4.18461e+06	4.38323e+06	4.78475e+06
P0A7G2	P0A7G2		rbfA		2.1598e+07	2.10896e+07	2.1885e+07	2.12702e+07	2.0508e+07	1.7776e+07
P0A7G6	P0A7G6		recA		1.09272e+07	1.09841e+07	1.121e+07	1.10879e+07	1.13695e+07	1.04792e+07
P0A7H6	P0A7H6		recR		776534	762191	828776	857206	835584	918368
P0A7I0	P0A7I0		prfA		3.96325e+06	4.0723e+06	4.05105e+06	3.94154e+06	4.07376e+06	3.79192e+06
P0A7I4	P0A7I4		prfC		5.00784e+06	4.93843e+06	4.8784e+06	4.88742e+06	5.02441e+06	4.95805e+06
P0A7I7	P0A7I7		ribA		1.02067e+07	1.02446e+07	9.92335e+06	9.93848e+06	9.14865e+06	8.79911e+06
P0A7J0	P0A7J0		ribB		1.43649e+07	1.41048e+07	1.42883e+07	1.3784e+07	1.41105e+07	1.23471e+07
P0A7J3	P0A7J3		rplJ		5.17278e+08	5.13176e+08	5.3766e+08	5.39284e+08	5.36263e+08	4.56584e+08
P0A7J7	P0A7J7		rplK		1.55703e+08	1.57303e+08	1.63075e+08	1.59719e+08	1.59904e+08	1.32608e+08
P0A7K2	P0A7K2		rplL		2.21785e+08	2.16876e+08	2.01504e+08	1.99875e+08	1.95853e+08	2.07647e+08
P0A7K6	P0A7K6		rplS		7.78657e+07	7.79485e+07	8.03514e+07	8.20538e+07	7.98397e+07	7.03137e+07
P0A7L0	P0A7L0		rplA		3.61549e+08	3.68149e+08	3.54388e+08	3.59741e+08	3.50492e+08	3.4097e+08
P0A7L3	P0A7L3		rplT		4.49011e+07	4.55816e+07	3.70336e+07	3.68056e+07	3.51148e+07	4.38077e+07
P0A7L8	P0A7L8		rpmA		1.33717e+08	1.37032e+08	1.30465e+08	1.35755e+08	1.32522e+08	1.38719e+08
P0A7M2	P0A7M2		rpmB		1.6884e+08	1.73908e+08	1.61083e+08	1.63733e+08	1.65514e+08	1.5669e+08
P0A7M6	P0A7M6		rpmC		2.40349e+07	2.5177e+07	1.95851e+07	2.00078e+07	1.73433e+07	3.26622e+07
P0A7M9	P0A7M9		rpmE		1.24868e+08	1.23143e+08	1.29411e+08	1.26002e+08	1.31037e+08	8.84084e+07
P0A7N4	P0A7N4		rpmF		3.72038e+07	3.55243e+07	3.86715e+07	3.70878e+07	4.01316e+07	3.10825e+07
P0A7N9	P0A7N9		rpmG		2.40181e+07	2.34828e+07	2.47157e+07	2.49781e+07	2.49104e+07	1.99586e+07
P0A7P5	P0A7P5		rpmH		2.96895e+07	3.0065e+07	2.56513e+07	2.51186e+07	2.50788e+07	3.06817e+07
P0A7Q1	P0A7Q1		rpmI		1.01282e+07	1.17501e+07	1.76382e+07	1.69883e+07	1.81431e+07	1.19988e+07
P0A7R1	P0A7R1		rplI		4.32374e+08	4.40949e+08	4.61263e+08	4.58378e+08	4.55782e+08	3.89326e+08
P0A7R5	P0A7R5		rpsJ		1.8347e+08	1.83843e+08	2.00504e+08	1.96754e+08	1.99289e+08	1.68143e+08
P0A7R9	P0A7R9		rpsK		1.05987e+08	1.08282e+08	1.07885e+08	1.10191e+08	1.11447e+08	8.80742e+07
P0A7S3	P0A7S3		rpsL		7.10792e+07	7.33034e+07	7.35138e+07	6.98747e+07	7.24802e+07	6.23532e+07
P0A7S9	P0A7S9		rpsM		3.39704e+07	3.443e+07	3.1098e+07	3.19396e+07	3.0705e+07	3.24042e+07
P0A7T3	P0A7T3		rpsP		1.09816e+08	1.12416e+08	1.09046e+08	1.09353e+08	1.05226e+08	8.84848e+07
P0A7T7	P0A7T7		rpsR		6.14848e+07	6.24126e+07	8.49323e+07	8.4562e+07	8.47038e+07	6.21676e+07
P0A7U3	P0A7U3		rpsS		1.40016e+08	1.383e+08	1.37446e+08	1.33202e+08	1.31539e+08	9.87728e+07
P0A7U7	P0A7U7		rpsT		2.69888e+07	2.62966e+07	2.65966e+07	2.65449e+07	2.62951e+07	1.99356e+07
P0A7V0	P0A7V0		rpsB		9.11119e+07	9.13444e+07	8.9222e+07	8.93208e+07	8.90133e+07	8.20616e+07
P0A7V3	P0A7V3		rpsC		8.751e+07	8.65237e+07	8.71384e+07	8.74032e+07	8.65559e+07	7.1397e+07
P0A7V8	P0A7V8		rpsD		1.54269e+08	1.53337e+08	1.45053e+08	1.50549e+08	1.39161e+08	1.38696e+08
P0A7W1	P0A7W1		rpsE		1.22504e+08	1.22885e+08	1.33759e+08	1.29885e+08	1.34393e+08	9.88536e+07
P0A7W7	P0A7W7		rpsH		3.42292e+07	3.44858e+07	3.36386e+07	3.47357e+07	3.39057e+07	3.25224e+07
P0A7X3	P0A7X3		rpsI		8.01598e+07	8.05265e+07	8.36159e+07	8.41376e+07	8.32024e+07	6.71728e+07
P0A7X6	P0A7X6		rimM		6.22046e+06	6.10244e+06	6.43002e+06	6.19057e+06	6.21106e+06	6.04664e+06
P0A7Y0	P0A7Y0		rnc		9.70258e+06	9.83775e+06	9.80119e+06	9.89217e+06	1.03349e+07	9.52898e+06
P0A7Y8	P0A7Y8		rnpA		1.43439e+06	1.43081e+06	1.55465e+06	1.6282e+06	1.44903e+06	1.51886e+06
P0A7Z0	P0A7Z0		rpiA		2.07623e+07	2.11222e+07	2.18034e+07	2.13726e+07	2.10957e+07	1.92601e+07
P0A7Z4	P0A7Z4		rpoA		1.43303e+08	1.44759e+08	1.44209e+08	1.43161e+08	1.42269e+08	1.3008e+08
P0A800	P0A800		rpoZ		5.02346e+07	4.96483e+07	5.22882e+07	5.3482e+07	5.16982e+07	3.97757e+07
P0A805	P0A805		frr		2.75159e+07	2.83466e+07	2.79124e+07	2.76137e+07	2.63029e+07	2.59713e+07
P0A809	P0A809		ruvA		603249	705596	623986	696916	647441	760080
P0A812	P0A812		ruvB		954790	870479	858144	831628	803502	892067
P0A817	P0A817		metK		2.57129e+07	2.5579e+07	2.39902e+07	2.37589e+07	2.30885e+07	2.40046e+07
P0A821	P0A821		selA		1.45143e+06	1.4218e+06	1.46082e+06	1.49488e+06	1.52251e+06	1.47377e+06
P0A825	P0A825		glyA		4.11017e+07	4.08e+07	4.14564e+07	4.09705e+07	4.18568e+07	3.29227e+07
P0A832	P0A832		smpB		6.03475e+06	5.72964e+06	5.62652e+06	5.77631e+06	5.8633e+06	5.97968e+06
P0A836	P0A836		sucC		6.65061e+06	6.6392e+06	6.52593e+06	6.61977e+06	6.65607e+06	6.54069e+06
P0A840	P0A840		surE		1.67645e+06	1.65331e+06	1.71334e+06	1.70606e+06	1.74705e+06	1.66754e+06
P0A843	P0A843		tatE		8.69169e+06	1.00372e+07	9.50236e+06	1.04235e+07	9.69403e+06	1.0489e+07
P0A847	P0A847		tgt		3.42131e+06	3.33084e+06	3.36404e+06	3.40576e+06	3.24743e+06	3.17283e+06
P0A850	P0A850		tig		1.3183e+08	1.32209e+08	1.40064e+08	1.39265e+08	1.38489e+08	1.12606e+08
P0A853	P0A853		tnaA		3.49476e+06	3.49782e+06	3.58481e+06	3.59293e+06	3.49724e+06	3.61359e+06
P0A855	P0A855		tolB		1.86665e+07	1.79588e+07	1.93601e+07	1.80855e+07	1.92572e+07	1.83146e+07
P0A858	P0A858		tpiA		7.97079e+07	7.65509e+07	8.28484e+07	8.12192e+07	8.28253e+07	5.90511e+07
P0A862	P0A862		tpx		4.00658e+07	4.0356e+07	4.26035e+07	4.24386e+07	4.28066e+07	3.77559e+07
P0A867	P0A867		talA		4.814e+06	4.7943e+06	4.50599e+06	4.63503e+06	4.41942e+06	4.83819e+06
P0A870	P0A870		talB		5.70579e+07	5.63601e+07	5.5905e+07	5.45819e+07	5.57264e+07	5.47405e+07
P0A873	P0A873		trmD		3.84323e+06	3.93335e+06	3.83961e+06	3.91138e+06	3.93932e+06	3.76547e+06
P0A877	P0A877		trpA		1.67324e+06	1.72926e+06	1.80431e+06	1.83228e+06	1.75469e+06	1.68887e+06
P0A879	P0A879		trpB		596385	542420	568476	513530	598079	614076
P0A881	P0A881		trpR		3.0458e+06	3.5336e+06	3.13459e+06	3.38598e+06	2.99778e+06	2.93316e+06
P0A884	P0A884		thyA		8.94084e+06	8.90198e+06	8.6536e+06	8.6749e+06	8.86738e+06	7.83559e+06
P0A887	P0A887		ubiE		7.84194e+06	7.86487e+06	7.96411e+06	8.17776e+06	7.91982e+06	8.03352e+06
P0A890	P0A890		tusA		1.01175e+06	948408	1.04294e+06	897570	901649	757707
P0A894	P0A894		yhbJ		1.58111e+06	1.66585e+06	1.61525e+06	1.63467e+06	1.63889e+06	1.55033e+06
P0A898	P0A898		ybeY		3.61492e+06	3.64687e+06	3.81989e+06	3.67357e+06	3.64737e+06	3.42508e+06
P0A8A0	P0A8A0		yebC		3.27253e+06	3.16198e+06	3.25809e+06	3.19247e+06	3.41581e+06	2.7221e+06
P0A8A2	P0A8A2		yeeN		9.2181e+06	9.35401e+06	8.90208e+06	9.17196e+06	8.55206e+06	7.94086e+06
P0A8A4	P0A8A4		ppsR		2.00086e+06	2.02206e+06	2.01494e+06	1.96392e+06	1.94169e+06	2.09311e+06
P0A8A8	P0A8A8		rimP		2.10096e+07	2.34296e+07	2.12807e+07	2.17443e+07	2.23842e+07	2.04339e+07
P0A8B2	P0A8B2		yfcN		1.50114e+06	1.42911e+06	1.46333e+06	1.48546e+06	1.65405e+06	1.84994e+06
P0A8B5	P0A8B5		ybaB		2.43551e+06	2.23296e+06	1.46486e+06	1.33823e+06	1.13244e+06	2.48967e+06
P0A8C4	P0A8C4		ygfB		3.07442e+06	2.94921e+06	2.93749e+06	2.892e+06	3.14263e+06	3.00716e+06
P0A8D0	P0A8D0		nrdR		3.91479e+06	4.17673e+06	4.3144e+06	4.3357e+06	4.2502e+06	3.45987e+06
P0A8D3	P0A8D3		yaiI		1.87885e+06	1.82034e+06	1.97328e+06	1.92119e+06	1.85181e+06	1.99485e+06
P0A8D6	P0A8D6		ymdB		1.27399e+06	1.30383e+06	1.43932e+06	1.427e+06	1.33048e+06	1.43829e+06
P0A8E1	P0A8E1		ycfP		1.23991e+07	1.1695e+07	1.13764e+07	1.15466e+07	1.15895e+07	1.23017e+07
P0A8E5	P0A8E5		yacL		637637	613242	595653	559753	580754	671526
P0A8E7	P0A8E7		yajQ		1.53864e+07	1.53804e+07	1.6157e+07	1.59825e+07	1.56631e+07	1.41826e+07
P0A8F0	P0A8F0		upp		3.13996e+07	3.13436e+07	3.12044e+07	3.16119e+07	3.04171e+07	2.99051e+07
P0A8F4	P0A8F4		udk		7.41959e+06	7.26352e+06	7.12896e+06	7.03752e+06	7.36923e+06	6.7619e+06
P0A8F8	P0A8F8		uvrB		1.5472e+06	1.82999e+06	1.97772e+06	2.03448e+06	2.12848e+06	2.01943e+06
P0A8G3	P0A8G3		uxaC		1.4751e+06	1.50602e+06	1.48474e+06	1.38166e+06	1.45621e+06	1.49912e+06
P0A8G6	P0A8G6		wrbA		9.21128e+06	9.15404e+06	9.69932e+06	9.68757e+06	9.44825e+06	9.18251e+06
P0A8G9	P0A8G9		xseB		8.8974e+06	9.55124e+06	9.07137e+06	9.17219e+06	8.69389e+06	8.01783e+06
P0A8H8	P0A8H8		yacG		2.20788e+06	2.16428e+06	2.1411e+06	2.27638e+06	2.17332e+06	2.18284e+06
P0A8I1	P0A8I1		yqgF		1.68252e+06	1.65771e+06	1.65433e+06	1.68697e+06	1.62404e+06	1.77321e+06
P0A8I3	P0A8I3		yaaA		3.21641e+06	3.24616e+06	3.39088e+06	3.2616e+06	3.40244e+06	3.23266e+06
P0A8I5	P0A8I5		trmB		6.97332e+06	7.03022e+06	6.83924e+06	6.98881e+06	7.00905e+06	6.16837e+06
P0A8I8	P0A8I8		rlmH		3.9404e+06	3.98088e+06	4.0552e+06	3.91977e+06	4.06554e+06	4.04903e+06
P0A8J2	P0A8J2		dnaT		1.1618e+06	1.25462e+06	1.32304e+06	1.26959e+06	1.30953e+06	1.15993e+06
P0A8J4	P0A8J4		ybeD		1.4556e+07	1.47135e+07	1.60377e+07	1.61348e+07	1.5373e+07	1.53661e+07
P0A8J8	P0A8J8		rhlB		5.72432e+06	5.83761e+06	5.51247e+06	5.64562e+06	5.64277e+06	5.43107e+06
P0A8K1	P0A8K1		psd		4.10437e+06	4.32204e+06	4.24244e+06	4.60575e+06	4.29734e+06	4.69443e+06
P0A8K5	P0A8K5		yaeP		2.30454e+06	2.27393e+06	2.33704e+06	2.24467e+06	2.60427e+06	2.49745e+06
P0A8L1	P0A8L1		serS		3.49817e+07	3.49621e+07	3.30448e+07	3.34765e+07	3.28522e+07	3.35369e+07
P0A8M0	P0A8M0		asnS		2.86458e+07	2.88469e+07	2.79394e+07	2.77668e+07	2.79154e+07	2.77529e+07
P0A8M3	P0A8M3		thrS		1.54718e+07	1.55893e+07	1.52584e+07	1.52151e+07	1.51156e+07	1.35101e+07
P0A8M6	P0A8M6		yeeX		1.06937e+07	1.05543e+07	9.83081e+06	1.03807e+07	1.0001e+07	1.02753e+07
P0A8N0	P0A8N0		matP		434928	483480	398972	371564	371646	296693
P0A8N3	P0A8N3		lysS		4.01229e+07	3.96339e+07	3.98882e+07	3.99807e+07	3.9721e+07	3.77339e+07
P0A8N5	P0A8N5		lysU		2.17182e+07	2.16294e+07	2.17288e+07	2.15597e+07	2.20047e+07	2.11921e+07
P0A8N7	P0A8N7		epmA		2.97111e+06	2.9461e+06	3.10055e+06	3.08121e+06	3.06809e+06	2.80175e+06
P0A8P3	P0A8P3		yggX		2.76512e+07	2.69937e+07	2.58444e+07	2.6324e+07	2.62574e+07	2.721e+07
P0A8Q0	P0A8Q0		frdC		2.36281e+06	2.23054e+06	2.06797e+06	2.20024e+06	2.18409e+06	2.47491e+06
