Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML
P0A8E5	YACL_ECOLI	yacL	UPF0231 protein YacL	1	1	2.44881e+06	2.2244e+06	2.54497e+06	2.12937e+06	2.32263e+06	2.41253e+06
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	11	11	1.65546e+08	1.68798e+08	1.60655e+08	1.68341e+08	1.63874e+08	1.64946e+08
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	14	14	2.23638e+08	2.34858e+08	2.27239e+08	2.22779e+08	2.22119e+08	2.23572e+08
P0A8F4	URK_ECOLI	udk	Uridine kinase	7	7	2.58858e+07	2.71333e+07	2.67588e+07	2.66682e+07	2.69162e+07	2.66572e+07
P0A8F8	UVRB_ECOLI	uvrB	UvrABC system protein B	6	6	4.18154e+06	3.95485e+06	4.97875e+06	4.04398e+06	4.42474e+06	4.59131e+06
P0A8G0	UVRC_ECOLI	uvrC	UvrABC system protein C	4	4	1.7218e+06	1.53656e+06	1.32131e+06	1.52956e+06	1.50846e+06	1.51686e+06
P0A8G3	UXAC_ECOLI	uxaC	Uronate isomerase	12	12	6.18884e+06	5.85906e+06	6.55501e+06	6.04387e+06	5.96179e+06	5.96192e+06
P0A8G6	WRBA_ECOLI	wrbA	Flavoprotein WrbA	11	11	9.1952e+07	8.93663e+07	8.71846e+07	8.88565e+07	8.90093e+07	8.87892e+07
P0A8G9	EX7S_ECOLI	xseB	Exodeoxyribonuclease 7 small subunit	3	3	3.67106e+07	3.56134e+07	3.79936e+07	3.69553e+07	3.82047e+07	3.77529e+07
P0A8I1	RUVX_ECOLI	yqgF	Putative Holliday junction resolvase	4	4	6.34816e+06	6.28469e+06	6.52844e+06	6.5811e+06	6.07226e+06	6.77545e+06
P0A8I3	YAAA_ECOLI	yaaA	UPF0246 protein YaaA	6	6	4.72071e+07	4.88791e+07	4.80162e+07	4.64756e+07	4.91105e+07	4.71243e+07
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	4	4	4.59519e+07	4.37722e+07	4.3216e+07	4.16559e+07	4.6054e+07	4.29349e+07
P0A8I8	RLMH_ECOLI	rlmH	Ribosomal RNA large subunit methyltransferase H	6	6	1.39061e+07	1.33587e+07	1.43468e+07	1.31238e+07	1.37949e+07	1.37737e+07
P0A8J2	DNAT_ECOLI	dnaT	Primosomal protein 1	3	3	8.06921e+06	7.75383e+06	7.24404e+06	7.44276e+06	7.3357e+06	6.93502e+06
P0A8J4	YBED_ECOLI	ybeD	UPF0250 protein YbeD	4	4	5.64986e+07	6.18913e+07	5.97827e+07	5.83014e+07	6.26568e+07	5.60923e+07
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	16	16	7.80143e+07	8.17469e+07	7.86224e+07	8.0095e+07	8.12188e+07	8.02999e+07
P0A8K1	PSD_ECOLI	psd	Phosphatidylserine decarboxylase proenzyme	6	6	2.78719e+07	2.78011e+07	2.84767e+07	2.8289e+07	2.76478e+07	2.7909e+07
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	2	2	6.53763e+06	6.86318e+06	6.10913e+06	6.38848e+06	6.90421e+06	6.66055e+06
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	20	20	2.00734e+08	2.05736e+08	2.01327e+08	2.06671e+08	2.01904e+08	2.02785e+08
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	27	27	1.69853e+08	1.62933e+08	1.73395e+08	1.6448e+08	1.6508e+08	1.65159e+08
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	30	30	9.43922e+07	9.43895e+07	9.58173e+07	9.34442e+07	9.62862e+07	9.13465e+07
P0A8M6	YEEX_ECOLI	yeeX	UPF0265 protein YeeX	4	4	8.61067e+07	7.96288e+07	9.08191e+07	8.28053e+07	9.41e+07	8.55922e+07
P0A8N0	MATP_ECOLI	matP	Macrodomain Ter protein	2	2	4.07286e+06	4.09827e+06	4.93642e+06	3.47772e+06	2.7321e+06	4.11348e+06
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	34	22	2.36802e+08	2.44415e+08	2.37306e+08	2.37981e+08	2.30885e+08	2.45922e+08
P0A8N5	SYK2_ECOLI	lysU	Lysine--tRNA ligase, heat inducible	18	18	1.50187e+08	1.45159e+08	1.38905e+08	1.45965e+08	1.45713e+08	1.469e+08
P0A8N7	EPMA_ECOLI	epmA	Elongation factor P--(R)-beta-lysine ligase	7	7	1.45455e+07	1.39832e+07	1.51874e+07	1.49654e+07	1.42383e+07	1.45663e+07
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	9	9	6.52333e+07	6.33849e+07	6.39e+07	6.16142e+07	6.54985e+07	6.0368e+07
P0A8P6	XERC_ECOLI	xerC	Tyrosine recombinase XerC	2	2	840162	699642	713009	716807	887774	
P0A8Q0	FRDC_ECOLI	frdC	Fumarate reductase subunit C	2	2	1.4819e+07	1.54632e+07	1.47857e+07	1.47012e+07	1.43253e+07	1.41039e+07
P0A8R0	RRAA_ECOLI	rraA	Regulator of ribonuclease activity A	5	5	8.78813e+07	8.50501e+07	7.87186e+07	8.91791e+07	8.53229e+07	9.01092e+07
P0A8R4	SLYX_ECOLI	slyX	Protein SlyX	1	1	1.86846e+06	1.88212e+06	1.90995e+06	1.82501e+06	1.98898e+06	1.90576e+06
P0A8R9	HDFR_ECOLI	hdfR	HTH-type transcriptional regulator HdfR	5	5	3.28849e+06	3.22633e+06	3.31643e+06	3.31296e+06	3.02115e+06	3.13958e+06
P0A8S1	ICIA_ECOLI	iciA	Chromosome initiation inhibitor	6	6	1.17908e+07	1.20901e+07	1.16532e+07	1.18774e+07	1.1989e+07	1.25322e+07
P0A8T1	PRMA_ECOLI	prmA	Ribosomal protein L11 methyltransferase	4	4	4.44162e+07	4.38283e+07	4.42867e+07	4.3878e+07	4.18584e+07	4.31893e+07
P0A8T7	RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	82	82	2.44691e+08	2.40423e+08	2.37155e+08	2.4075e+08	2.38209e+08	2.41178e+08
P0A8U0	SYDP_ECOLI	syd	Protein syd	4	4	4.21366e+06	3.73801e+06	4.19794e+06	3.45516e+06	3.79496e+06	4.11989e+06
P0A8U2	YAFD_ECOLI	yafD	UPF0294 protein YafD	1	1	518507	495907	538323	441307	489237	561274
P0A8U6	METJ_ECOLI	metJ	Met repressor	5	5	3.9222e+07	3.83e+07	3.99459e+07	3.90434e+07	3.89224e+07	3.85978e+07
P0A8V0	RBN_ECOLI	rbn	Ribonuclease BN	1	1	535855	521575	658275		451596	550058
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	79	79	2.4462e+08	2.45071e+08	2.43361e+08	2.46156e+08	2.45817e+08	2.44007e+08
P0A8V6	FADR_ECOLI	fadR	Fatty acid metabolism regulator protein	11	11	2.6363e+07	2.42141e+07	2.76056e+07	2.45922e+07	2.49245e+07	2.58176e+07
P0A8W0	NANR_ECOLI	nanR	Transcriptional regulator NanR	8	8	1.04505e+07	9.76199e+06	9.47706e+06	9.48249e+06	9.98279e+06	1.03663e+07
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	4	4	3.8366e+07	4.17043e+07	3.88617e+07	3.98646e+07	4.00336e+07	4.07193e+07
P0A8W5	YQGE_ECOLI	yqgE	UPF0301 protein YqgE	6	6	1.86549e+07	1.73484e+07	1.95461e+07	1.80798e+07	1.80507e+07	1.89209e+07
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	10	10	1.1328e+08	1.11803e+08	1.11351e+08	1.10632e+08	1.11778e+08	1.10619e+08
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	14	14	4.26179e+07	4.19639e+07	4.45057e+07	4.33957e+07	4.36612e+07	4.38741e+07
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	6	6	5.98555e+06	6.65261e+06	6.64401e+06	6.43894e+06	6.75654e+06	6.7743e+06
P0A8Y1	YJJG_ECOLI	yjjG	Pyrimidine 5'-nucleotidase YjjG	2	2	6.28826e+06	6.72544e+06	6.07508e+06	6.48458e+06	5.79705e+06	6.40906e+06
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose-1-phosphate phosphatase YihX	7	7	1.1277e+07	1.06548e+07	1.10598e+07	1.00447e+07	1.02758e+07	1.05699e+07
P0A8Y5	YIDA_ECOLI	yidA	Sugar phosphatase YidA	9	9	4.57007e+07	4.70078e+07	4.57917e+07	4.64799e+07	4.48802e+07	4.65335e+07
P0A8Z0	YCIA_ECOLI	yciA	Acyl-CoA thioester hydrolase YciA	3	3	1.62062e+07	1.65805e+07	1.64188e+07	1.64018e+07	1.70504e+07	1.67146e+07
P0A8Z3	YBGC_ECOLI	ybgC	Acyl-CoA thioester hydrolase YbgC	2	2	4.05157e+06	4.44493e+06	4.32204e+06	4.23278e+06	4.48878e+06	4.32484e+06
P0A901	BLC_ECOLI	blc	Outer membrane lipoprotein blc	2	2	1.84099e+06		1.87866e+06	1.89751e+06	1.70281e+06	1.87797e+06
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	14	14	1.52298e+08	1.51294e+08	1.52659e+08	1.5006e+08	1.52078e+08	1.52971e+08
P0A905	SLYB_ECOLI	slyB	Outer membrane lipoprotein SlyB	6	6	1.68637e+08	1.88859e+08	1.58735e+08	1.90048e+08	1.65407e+08	1.84759e+08
P0A908	MIPA_ECOLI	mipA	MltA-interacting protein	9	9	2.74256e+07	2.73137e+07	2.72504e+07	2.50323e+07	3.0133e+07	2.61987e+07
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	14	14	3.06388e+09	2.88979e+09	2.95651e+09	2.9579e+09	2.87588e+09	3.01811e+09
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	7	7	4.42049e+08	4.44185e+08	4.39919e+08	4.39482e+08	4.34863e+08	4.35012e+08
P0A915	OMPW_ECOLI	ompW	Outer membrane protein W	7	7	1.14933e+08	1.19026e+08	1.07867e+08	1.12272e+08	1.24908e+08	1.13351e+08
P0A917	OMPX_ECOLI	ompX	Outer membrane protein X	9	9	1.573e+08	1.57054e+08	1.51847e+08	1.52843e+08	1.53246e+08	1.54049e+08
P0A921	PA1_ECOLI	pldA	Phospholipase A1	6	6	9.83588e+06	9.65862e+06	9.40143e+06	9.10062e+06	1.00105e+07	9.41089e+06
P0A927	TSX_ECOLI	tsx	Nucleoside-specific channel-forming protein tsx	10	10	1.20138e+08	1.03047e+08	1.12818e+08	1.05429e+08	1.20586e+08	1.06336e+08
P0A932	GFCE_ECOLI	gfcE	Putative polysaccharide export protein GfcE	13	13	6.69089e+07	7.11517e+07	6.60044e+07	6.90118e+07	7.07657e+07	7.06881e+07
P0A935	MLTA_ECOLI	mltA	Membrane-bound lytic murein transglycosylase A	7	7	2.07066e+07	1.94098e+07	1.90473e+07	1.96651e+07	2.09602e+07	1.9696e+07
P0A937	BAME_ECOLI	bamE	Outer membrane protein assembly factor BamE	1	1	1.05627e+08	1.0903e+08	1.06714e+08	1.11943e+08	1.02454e+08	1.06741e+08
P0A940	BAMA_ECOLI	bamA	Outer membrane protein assembly factor BamA	40	40	7.88858e+07	7.87406e+07	7.63225e+07	7.84428e+07	7.66066e+07	7.86999e+07
P0A944	RIMI_ECOLI	rimI	Ribosomal-protein-alanine acetyltransferase	5	5	3.40306e+06	3.39152e+06	3.35753e+06	3.16573e+06	3.31912e+06	3.29373e+06
P0A948	RIMJ_ECOLI	rimJ	Ribosomal-protein-alanine acetyltransferase	1	1	843669	725889	1.00155e+06	718613	1.1366e+06	877220
P0A951	ATDA_ECOLI	speG	Spermidine N(1)-acetyltransferase	3	3	3.84018e+06	3.32435e+06	3.74693e+06	3.67283e+06	3.25982e+06	3.19769e+06
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	14	14	1.60789e+08	1.51616e+08	1.56605e+08	1.57332e+08	1.58023e+08	1.6142e+08
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7	1.59212e+08	1.61926e+08	1.60919e+08	1.56768e+08	1.51317e+08	1.63283e+08
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	8	8	7.31029e+06	7.54588e+06	7.61394e+06	7.47918e+06	8.42743e+06	8.23701e+06
P0A962	ASPG1_ECOLI	ansA	L-asparaginase 1	3	3	6.52917e+06	6.19483e+06	6.23566e+06	6.44918e+06	5.91745e+06	6.40526e+06
P0A964	CHEW_ECOLI	cheW	Chemotaxis protein CheW	4	4	5.20942e+07	5.37421e+07	5.29622e+07	5.27597e+07	5.46196e+07	5.18941e+07
P0A968	CSPD_ECOLI	cspD	Cold shock-like protein CspD	1	1	9.66588e+06	8.34035e+06	1.04473e+07	1.02777e+07	1.02111e+07	1.00645e+07
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	7	7	1.28857e+09	1.48876e+09	1.25943e+09	1.53337e+09	1.21524e+09	1.5208e+09
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	4	4	2.53379e+07	2.63956e+07	2.61437e+07	2.49249e+07	2.38939e+07	2.5198e+07
P0A988	DPO3B_ECOLI	dnaN	DNA polymerase III subunit beta	11	11	2.34269e+07	2.53187e+07	2.27786e+07	2.47564e+07	2.3996e+07	2.42664e+07
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	14	14	3.56003e+07	3.59368e+07	3.46838e+07	3.61219e+07	3.41563e+07	3.55081e+07
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	14	14	1.06879e+08	1.04683e+08	1.02906e+08	1.04479e+08	1.046e+08	1.05821e+08
P0A996	GLPC_ECOLI	glpC	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	12	12	1.10241e+07	1.14759e+07	1.20267e+07	1.12657e+07	1.1863e+07	1.10199e+07
P0A998	FTNA_ECOLI	ftnA	Ferritin-1	7	7	2.72479e+08	2.58353e+08	2.66802e+08	2.5951e+08	2.56485e+08	2.65491e+08
P0A9A2	FTNB_ECOLI	ftnB	Ferritin-like protein 2	3	3	1.9594e+06	2.40783e+06	2.25965e+06	2.44241e+06	2.99641e+06	2.6321e+06
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	23	23	1.30591e+08	1.37009e+08	1.34033e+08	1.32589e+08	1.27835e+08	1.3017e+08
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	7	7	1.20101e+08	1.17044e+08	1.16515e+08	1.17075e+08	1.14128e+08	1.13928e+08
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	25	24	2.38624e+09	2.36301e+09	2.31229e+09	2.36316e+09	2.27673e+09	2.38396e+09
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	6	6	7.83553e+06	7.82431e+06	7.83509e+06	7.68696e+06	7.85759e+06	7.72602e+06
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	15	15	5.78138e+06	6.00294e+06	6.01971e+06	6.00468e+06	5.91488e+06	6.01386e+06
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	13	13	3.19494e+07	3.10386e+07	3.09099e+07	3.12639e+07	3.20045e+07	3.05104e+07
P0A9C5	GLNA_ECOLI	glnA	Glutamine synthetase	24	24	2.26114e+08	2.3893e+08	2.25965e+08	2.34759e+08	2.28539e+08	2.36399e+08
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	12	12	2.21301e+07	2.1765e+07	2.12343e+07	2.07354e+07	2.16598e+07	2.10396e+07
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	9	9	2.07323e+07	2.32951e+07	2.33258e+07	2.15344e+07	2.24227e+07	2.26327e+07
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	4	4	1.58635e+07	1.55273e+07	1.538e+07	1.48199e+07	1.54042e+07	1.59527e+07
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	19	19	1.46956e+08	1.46999e+08	1.52468e+08	1.48746e+08	1.503e+08	1.4933e+08
P0A9E5	FNR_ECOLI	fnr	Fumarate and nitrate reduction regulatory protein	6	6	3.94291e+07	3.85334e+07	3.90092e+07	3.82301e+07	3.84349e+07	3.99273e+07
P0A9F1	MNTR_ECOLI	mntR	Transcriptional regulator MntR	5	5	6.67012e+06	5.51469e+06	6.65845e+06	6.31739e+06	6.45168e+06	5.94733e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	13	13	1.37908e+07	1.37431e+07	1.40123e+07	1.42125e+07	1.41214e+07	1.41624e+07
P0A9F6	GCVA_ECOLI	gcvA	Glycine cleavage system transcriptional activator	1	1	766792	868120	829238	634444	1.01738e+06	812002
P0A9G2	NHAR_ECOLI	nhaR	Transcriptional activator protein NhaR	3	3	5.08979e+06	4.37395e+06	5.20524e+06	5.07292e+06	5.0806e+06	5.16751e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	11	11	2.66447e+07	2.72536e+07	2.75782e+07	2.68088e+07	2.70441e+07	2.69818e+07
P0A9G8	MODE_ECOLI	modE	Transcriptional regulator ModE	7	7	8.38984e+06	8.8531e+06	8.74899e+06	8.50627e+06	8.8659e+06	8.66068e+06
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	6	6	8.13433e+06	6.47059e+06	7.33352e+06	6.99046e+06	6.86131e+06	7.11654e+06
P0A9H3	LDCI_ECOLI	cadA	Lysine decarboxylase, inducible	3	3	5.40363e+06	5.55948e+06	6.25015e+06		6.16105e+06	6.05139e+06
P0A9H5	BTUR_ECOLI	btuR	Cob(I)yrinic acid a,c-diamide adenosyltransferase	4	4	5.04112e+06	5.66106e+06	5.81446e+06	5.82656e+06	5.14911e+06	5.48671e+06
P0A9H7	CFA_ECOLI	cfa	Cyclopropane-fatty-acyl-phospholipid synthase	13	13	1.75446e+07	1.86108e+07	1.88278e+07	1.8514e+07	1.85755e+07	1.98248e+07
P0A9H9	CHEZ_ECOLI	cheZ	Protein phosphatase CheZ	11	11	6.89085e+06	6.60701e+06	6.86328e+06	6.46782e+06	7.03141e+06	6.41588e+06
P0A9I1	CITE_ECOLI	citE	Citrate lyase subunit beta	14	14	3.44547e+07	3.4164e+07	3.55516e+07	3.52133e+07	3.41667e+07	3.48018e+07
P0A9I3	GCVR_ECOLI	gcvR	Glycine cleavage system transcriptional repressor	3	3	8.89102e+06	8.85665e+06	9.36235e+06	9.41658e+06	9.11065e+06	1.03187e+07
P0A9I8	NIRD_ECOLI	nirD	Nitrite reductase [NAD(P)H] small subunit	3	3	2.49209e+07	2.42998e+07	2.19129e+07	2.39398e+07	2.42565e+07	2.54963e+07
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	12	12	4.94707e+07	4.77541e+07	4.83322e+07	5.15846e+07	4.99652e+07	4.94802e+07
P0A9J4	PANE_ECOLI	panE	2-dehydropantoate 2-reductase	5	5	6.79041e+06	6.34304e+06	6.53103e+06	6.44292e+06	6.3082e+06	6.80935e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	4	4	1.15105e+07	1.09186e+07	1.10319e+07	1.09964e+07	1.10448e+07	1.09029e+07
P0A9J8	PHEA_ECOLI	pheA	P-protein	6	6	8.10742e+06	8.06636e+06	8.41908e+06	7.80521e+06	7.73186e+06	7.68101e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	16	16	2.96843e+07	3.01836e+07	2.90858e+07	2.9322e+07	2.9213e+07	2.96654e+07
P0A9K7	PHOU_ECOLI	phoU	Phosphate-specific transport system accessory protein PhoU	4	4	1.17395e+07	1.23331e+07	1.11279e+07	1.04501e+07	1.21094e+07	1.08222e+07
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	5	5	5.19628e+08	5.93679e+08	5.20004e+08	5.54353e+08	5.39804e+08	5.43433e+08
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	10	10	1.62746e+08	1.55183e+08	1.62408e+08	1.51718e+08	1.62475e+08	1.48686e+08
P0A9L5	PPIC_ECOLI	ppiC	Peptidyl-prolyl cis-trans isomerase C	6	6	2.20559e+07	2.41568e+07	2.2534e+07	2.26291e+07	2.28555e+07	2.42628e+07
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	1.79129e+07	1.66082e+07	1.83437e+07	1.65211e+07	1.67253e+07	1.54002e+07
P0A9M0	LON_ECOLI	lon	Lon protease	35	35	4.69357e+07	4.69448e+07	4.69111e+07	4.68046e+07	4.68531e+07	4.63525e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	10	10	3.37404e+07	3.50725e+07	3.38836e+07	3.4446e+07	3.31778e+07	3.42544e+07
P0A9M5	XGPT_ECOLI	gpt	Xanthine phosphoribosyltransferase	9	9	2.3834e+08	2.3086e+08	2.38732e+08	2.39924e+08	2.22066e+08	2.44789e+08
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	33	33	2.29403e+08	2.35022e+08	2.23093e+08	2.31611e+08	2.33172e+08	2.24574e+08
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	6	6	2.19557e+07	2.0172e+07	2.11267e+07	2.14917e+07	2.16955e+07	2.12804e+07
P0A9N8	NRDG_ECOLI	nrdG	Anaerobic ribonucleoside-triphosphate reductase-activating protein	4	4	1.43634e+06	1.05713e+06	1.1855e+06	1.26453e+06	1.14489e+06	1.1101e+06
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	30	30	2.07236e+08	2.08994e+08	2.05454e+08	2.09802e+08	2.0411e+08	2.07803e+08
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	14	14	7.69004e+07	7.44148e+07	7.47295e+07	7.75491e+07	7.87196e+07	7.59189e+07
P0A9P6	DEAD_ECOLI	deaD	Cold-shock DEAD box protein A	29	29	3.76107e+07	3.67328e+07	3.82252e+07	3.80309e+07	3.78787e+07	3.76059e+07
P0A9Q1	ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	15	15	2.47112e+08	2.60794e+08	2.38518e+08	2.56067e+08	2.46369e+08	2.55531e+08
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	16	16	1.23499e+08	1.27906e+08	1.35399e+08	1.23452e+08	1.28011e+08	1.28533e+08
P0A9Q7	ADHE_ECOLI	adhE	Aldehyde-alcohol dehydrogenase	53	53	9.31209e+08	9.4401e+08	9.15806e+08	9.38082e+08	9.09943e+08	9.428e+08
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	13	13	1.12199e+08	1.05847e+08	1.11787e+08	1.07975e+08	1.14804e+08	1.10881e+08
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	6.3201e+07	7.39223e+07	6.97427e+07	6.67864e+07	6.89434e+07	6.63103e+07
P0A9R7	FTSE_ECOLI	ftsE	Cell division ATP-binding protein FtsE	7	7	1.14433e+07	1.10683e+07	1.05082e+07	1.09758e+07	1.1388e+07	1.11023e+07
P0A9S1	FUCO_ECOLI	fucO	Lactaldehyde reductase	3	3	1.90106e+06	1.79674e+06	1.96455e+06	1.8963e+06	1.98714e+06	2.14713e+06
P0A9S5	GLDA_ECOLI	gldA	Glycerol dehydrogenase	8	8	9.30232e+07	8.88474e+07	8.95215e+07	8.94341e+07	9.53923e+07	8.99086e+07
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	12	12	4.86851e+07	4.79997e+07	4.70152e+07	4.61405e+07	4.71198e+07	4.76001e+07
P0A9T4	TAS_ECOLI	tas	Protein tas	9	9	3.97362e+07	4.18347e+07	3.99905e+07	3.89998e+07	4.06042e+07	3.97585e+07
P0A9T6	YBAQ_ECOLI	ybaQ	Uncharacterized HTH-type transcriptional regulator YbaQ	5	5	1.42166e+06	1.61637e+06	1.34447e+06	1.32727e+06	1.56711e+06	1.57601e+06
P0A9T8	YBBA_ECOLI	ybbA	Uncharacterized ABC transporter ATP-binding protein YbbA	3	3	2.12267e+06	2.05601e+06	2.19766e+06	2.06647e+06	2.32339e+06	1.94782e+06
P0A9U1	YBHF_ECOLI	ybhF	Uncharacterized ABC transporter ATP-binding protein YbhF	2	2	1.13601e+06	969279	990495	799762	971565	1.11907e+06
P0A9U3	YBIT_ECOLI	ybiT	Uncharacterized ABC transporter ATP-binding protein YbiT	21	21	3.44143e+07	3.538e+07	3.38095e+07	3.45604e+07	3.49082e+07	3.46466e+07
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	11	11	2.59254e+07	2.49706e+07	2.62983e+07	2.53192e+07	2.57378e+07	2.58598e+07
P0A9W0	ULAR_ECOLI	ulaR	HTH-type transcriptional regulator UlaR	2	2			9.66518e+06	1.05768e+07	9.34831e+06	9.02479e+06
P0A9W3	YJJK_ECOLI	yjjK	Uncharacterized ABC transporter ATP-binding protein YjjK	28	28	7.61636e+07	7.42013e+07	7.97413e+07	7.90455e+07	7.54406e+07	7.73658e+07
P0A9W6	YRBA_ECOLI	yrbA	Uncharacterized protein YrbA	3	3	6.36272e+07	5.41996e+07	6.47423e+07	6.09861e+07	6.44832e+07	6.51173e+07
P0A9W9	YRDA_ECOLI	yrdA	Protein YrdA	8	8	1.99211e+07	2.04681e+07	2.0665e+07	2.04452e+07	2.03895e+07	2.06593e+07
P0A9X1	ZNUC_ECOLI	znuC	Zinc import ATP-binding protein ZnuC	1	1		786549				
P0A9X4	MREB_ECOLI	mreB	Rod shape-determining protein MreB	15	15	7.60213e+07	7.21831e+07	7.51128e+07	7.3737e+07	7.44024e+07	7.43191e+07
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	8	6	2.64053e+08	2.43927e+08	2.58472e+08	2.36798e+08	2.59758e+08	2.37907e+08
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	7	7	1.33269e+09	1.29662e+09	1.29889e+09	1.29356e+09	1.31395e+09	1.29033e+09
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	7	7	9.26563e+07	9.42411e+07	9.61969e+07	9.21482e+07	9.86645e+07	8.8872e+07
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	6	6	1.24327e+09	1.78694e+09	1.21611e+09	1.70563e+09	1.15667e+09	1.70174e+09
P0AA10	RL13_ECOLI	rplM	50S ribosomal protein L13	14	14	6.98538e+08	7.32657e+08	7.04795e+08	7.04392e+08	7.46085e+08	7.10001e+08
