Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
DECOY_sp|P77539|YDJL_ECOLI Uncharacterized zinc-type alcohol dehydrogenase-like protein YdjL OS=Escherichia coli (strain K12) GN=ydjL PE=3 SV=1	DECOY_sp|P77539|YDJL_ECOLI Uncharacterized zinc-type alcohol dehydrogenase-like protein YdjL OS=Escherichia coli (strain K12) GN=ydjL PE=3 SV=1				885004	681571	909914	824382	754697	741529
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				6.39462e+06	6.36644e+06	383439	6.35426e+06	229402	190972
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				1.09072e+07	1.03764e+07		1.07243e+07	428640	668211
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				6.9535e+06	5.96327e+06	455277	6.82483e+06	226637	280844
P00350	P00350		gnd		3.59926e+07	3.66564e+07	3.63555e+07	3.71628e+07	3.60778e+07	3.5594e+07
P00363	P00363		frdA		3.23084e+07	3.09404e+07	3.17749e+07	3.20445e+07	3.15134e+07	3.20021e+07
P00370	P00370		gdhA		1.71229e+06	1.67487e+06	1.71127e+06	1.72061e+06	1.71733e+06	1.71132e+06
P00393	P00393		ndh		5.8749e+06	5.88265e+06	6.05076e+06	6.02495e+06	5.97692e+06	5.89268e+06
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				5.03623e+06	5.01157e+06	218465	5.15676e+06	215788	213373
P00448	P00448		sodA		4.66066e+06	4.5485e+06	4.75267e+06	4.54174e+06	4.54265e+06	4.48561e+06
P00452	P00452		nrdA		1.02132e+07	1.02217e+07	1.03963e+07	1.05272e+07	1.05467e+07	1.03951e+07
P00490	P00490		malP		5.76494e+06	5.64011e+06	5.86634e+06	5.73866e+06	5.90137e+06	5.88105e+06
P00509	P00509		aspC		1.8571e+07	1.80361e+07	1.87247e+07	1.86198e+07	1.86191e+07	1.84321e+07
P00550	P00550		mtlA		566070	559164	597049	520179	582122	535207
P00561	P00561		thrA		1.04258e+06	880346	850628	944314	960516	942205
P00562	P00562		metL		2.49822e+06	2.43757e+06	2.51311e+06	2.4565e+06	2.52227e+06	2.57694e+06
P00579	P00579		rpoD		8.72192e+06	8.41634e+06	8.7992e+06	8.69571e+06	8.86131e+06	8.8433e+06
P00582	P00582		polA		3.4673e+06	3.50964e+06	3.59507e+06	3.5579e+06	3.50374e+06	3.39975e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				2.53493e+06	2.54228e+06	1.02006e+06	2.73109e+06	1.54837e+06	1.32242e+06
P00803	P00803		lepB		4.66766e+06	4.0529e+06	4.7452e+06	4.71571e+06	4.50849e+06	4.28044e+06
P00805	P00805		ansB		2.25863e+07	2.18721e+07	2.22871e+07	2.24507e+07	2.258e+07	2.25262e+07
P00811	P00811		ampC		1.0041e+06	1.16629e+06	1.10034e+06	1.09665e+06	1.10154e+06	932767
P00864	P00864		ppc		1.1695e+07	1.14934e+07	1.16485e+07	1.13643e+07	1.16497e+07	1.16006e+07
P00887	P00887		aroH		2.95774e+06	2.71072e+06	2.71627e+06	2.84844e+06	2.83065e+06	2.58167e+06
P00888	P00888		aroF		1.98958e+06	1.93818e+06	1.97899e+06	2.04727e+06	2.04346e+06	2.01418e+06
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1.22457e+07	1.19712e+07	2.72434e+06	1.18108e+07	4.63069e+06	4.07474e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				1.78987e+07	1.78176e+07	757094	1.80757e+07	697748	695522
P00926	P00926		dsdA		1.01034e+06	1.10222e+06	1.21285e+06	981028	1.05091e+06	1.07079e+06
P00934	P00934		thrC		4.48147e+06	4.94759e+06	4.80889e+06	4.80285e+06	4.70724e+06	4.52108e+06
P00935	P00935		metB		726055	919626	725016	727439	819179	1.55145e+06
P00946	P00946		manA		1.18699e+07	1.16621e+07	1.17368e+07	1.20633e+07	1.17021e+07	1.24147e+07
P00954	P00954		trpS		1.45868e+07	1.44196e+07	1.43516e+07	1.46493e+07	1.41352e+07	1.42187e+07
P00956	P00956		ileS		2.10741e+07	2.08577e+07	2.04957e+07	2.09737e+07	2.07628e+07	2.09185e+07
P00957	P00957		alaS		1.72152e+07	1.71939e+07	1.73823e+07	1.73817e+07	1.72587e+07	1.69557e+07
P00959	P00959		metG		1.93031e+07	1.9623e+07	1.97423e+07	1.98985e+07	1.98883e+07	1.98297e+07
P00960	P00960		glyQ		7.24519e+06	6.81166e+06	6.98158e+06	7.1705e+06	7.04945e+06	6.88285e+06
P00961	P00961		glyS		1.58183e+07	1.54512e+07	1.55113e+07	1.5716e+07	1.55216e+07	1.54079e+07
P00962	P00962		glnS		1.08425e+07	1.09181e+07	1.11179e+07	1.09172e+07	1.08699e+07	1.08908e+07
P00963	P00963		asnA		2.2013e+07	2.21377e+07	2.1566e+07	2.26599e+07	2.10455e+07	2.11908e+07
P00968	P00968		carB		4.60962e+06	4.5941e+06	4.75524e+06	4.52965e+06	4.72728e+06	4.59626e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				1.24641e+07	1.35444e+07	831783	1.32656e+07	714061	682930
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				1.4068e+07	1.14737e+07	553784	1.45392e+07	525660	426446
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1.23164e+07	1.23226e+07	3.27789e+06	1.30094e+07	3.64735e+06	1.31058e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				1.31103e+07	1.33994e+07	544320	1.33311e+07	604435	441146
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				5.13011e+06	5.20014e+06	568038	7.44026e+06	868935	368771
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				1.50143e+07	1.46081e+07	580199	1.51316e+07	553319	561595
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				4.21111e+06	4.16434e+06		4.20057e+06	617475	633729
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				1.18078e+07	1.16509e+07	723462	1.18804e+07	1.29527e+06	678261
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				1.31721e+07	1.37613e+07	440313	1.2921e+07	394726	282320
P02358	P02358		rpsF		1.08978e+08	1.11679e+08	1.11479e+08	1.1204e+08	1.11508e+08	1.13035e+08
P02359	P02359		rpsG		1.63355e+08	1.68897e+08	1.66998e+08	1.6558e+08	1.64416e+08	1.64805e+08
P02413	P02413		rplO		1.49434e+08	1.4554e+08	1.5794e+08	1.53638e+08	1.55854e+08	1.56037e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				1.04637e+06	1.07276e+06		1.07973e+06		
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				2.6509e+06	2.79085e+06	246127	2.56649e+06		197637
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				2.10415e+07	2.12288e+07	1.05278e+06	2.07935e+07	1.03991e+06	974782
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				2.4621e+07	2.38556e+07	1.52084e+06	2.41411e+07	1.32311e+06	1.2839e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1.25293e+07	1.23304e+07	733038	1.25634e+07	759560	618170
P02918	P02918		mrcA		994457	960596	1.02714e+06	901004	932299	950632
P02919	P02919		mrcB		1.45382e+06	1.18759e+06	1.36643e+06	1.33044e+06	1.28273e+06	1.26728e+06
P02925	P02925		rbsB		1.17401e+07	1.13423e+07	1.14937e+07	1.17643e+07	1.18294e+07	1.14637e+07
P02930	P02930		tolC		2.47286e+07	2.51081e+07	2.6651e+07	2.56894e+07	2.70115e+07	2.61103e+07
P02931	P02931		ompF		3.94313e+07	3.92399e+07	4.09243e+07	4.00564e+07	4.15498e+07	4.03777e+07
P02942	P02942		tsr		1.50934e+07	1.5171e+07	1.44512e+07	1.499e+07	1.44182e+07	1.44481e+07
P02943	P02943		lamB		1.45633e+06	1.41728e+06	1.52314e+06	1.42641e+06	1.39661e+06	1.47555e+06
P03004	P03004		dnaA		2.08312e+06	1.99405e+06	2.10111e+06	2.09736e+06	2.13968e+06	2.24612e+06
P03018	P03018		uvrD		3.42429e+06	3.5298e+06	3.32782e+06	3.13105e+06	3.42894e+06	3.38652e+06
P03024	P03024		galR		2.12361e+06	2.04701e+06	2.16268e+06	2.0048e+06	2.07615e+06	1.95562e+06
P03817	P03817		mioC		7.66713e+06	7.72836e+06	7.85303e+06	7.67063e+06	7.72077e+06	7.54734e+06
P03841	P03841		malM		1.02642e+07	9.74293e+06	1.01863e+07	9.90352e+06	1.07004e+07	1.0109e+07
P04036	P04036		dapB		4.94078e+06	4.578e+06	4.81653e+06	5.05395e+06	5.08822e+06	4.86959e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				6.16458e+06	6.17331e+06	974008	6.12648e+06	929933	305680
P04079	P04079		guaA		2.17404e+07	2.16978e+07	2.176e+07	2.19335e+07	2.14586e+07	2.14386e+07
P04335	P04335		frsA		4.53463e+06	4.51398e+06	4.58913e+06	4.43006e+06	4.52817e+06	4.40777e+06
P04425	P04425		gshB		1.54225e+07	1.4834e+07	1.50682e+07	1.55514e+07	1.53195e+07	1.55044e+07
P04693	P04693		tyrB		3.89967e+06	4.17974e+06	4.03161e+06	4.00943e+06	4.08506e+06	3.93455e+06
P04805	P04805		gltX		2.68977e+07	2.66066e+07	2.65771e+07	2.72566e+07	2.68488e+07	2.66995e+07
P04825	P04825		pepN		1.54058e+07	1.53294e+07	1.54429e+07	1.56708e+07	1.52831e+07	1.52918e+07
P04846	P04846		nlpA		3.4188e+06	3.07734e+06	3.37708e+06	3.28428e+06	3.3609e+06	3.37693e+06
P04949	P04949		fliC		3.63356e+07	3.63988e+07	4.01183e+07	3.87454e+07	4.08786e+07	3.87609e+07
P04951	P04951		kdsB		6.62268e+06	6.46856e+06	6.4381e+06	6.35972e+06	6.60251e+06	6.45844e+06
P04982	P04982		rbsD		1.16171e+06	1.39427e+06	1.5477e+06	1.28059e+06	1.28525e+06	1.28569e+06
P04995	P04995		sbcB		1.18765e+07	1.18207e+07	1.21423e+07	1.18997e+07	1.14116e+07	1.1701e+07
P05020	P05020		pyrC		6.98607e+06	6.65173e+06	6.65323e+06	6.80251e+06	6.68367e+06	7.15565e+06
P05041	P05041		pabB		1.65226e+06	1.8047e+06	2.08166e+06	1.59489e+06	1.99513e+06	1.85813e+06
P05055	P05055		pnp		4.40128e+07	4.4591e+07	4.45856e+07	4.42016e+07	4.38484e+07	4.44022e+07
P05100	P05100		tag		1.53227e+06	1.42894e+06	1.40678e+06	1.52979e+06	1.38145e+06	1.50735e+06
P05194	P05194		aroD		1.271e+06	1.04583e+06	1.03003e+06	1.09804e+06	1.12644e+06	1.0097e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				1.94161e+07	2.08562e+07	1.14772e+06	1.96025e+07	1.06519e+06	946842
P05458	P05458		ptrA		909079	907601	985963	873237	945736	885614
P05459	P05459		pdxB		6.56806e+06	6.53972e+06	6.82053e+06	6.51946e+06	6.86982e+06	6.52467e+06
P05637	P05637		apaH		2.67226e+06	2.49133e+06	2.68811e+06	2.64002e+06	2.54171e+06	2.85022e+06
P05719	P05719		hsdS		1.16769e+06	1.06255e+06	1.15953e+06	1.07113e+06	1.11273e+06	1.13344e+06
P05791	P05791		ilvD		3.25262e+06	3.4547e+06	3.18519e+06	3.41531e+06	3.33625e+06	3.05519e+06
P05793	P05793		ilvC		5.62403e+06	5.514e+06	5.71423e+06	5.41341e+06	5.38331e+06	5.75351e+06
P05825	P05825		fepA		1.94764e+06	1.90027e+06	1.95855e+06	1.87872e+06	2.01682e+06	1.82546e+06
P05852	P05852		gcp		2.37371e+06	2.19608e+06	2.39342e+06	2.42867e+06	2.42561e+06	2.41171e+06
P06129	P06129		btuB		1.36838e+07	1.38688e+07	1.38937e+07	1.38359e+07	1.35027e+07	1.3302e+07
P06149	P06149		dld		6.03251e+06	6.13886e+06	6.13193e+06	6.17343e+06	6.18911e+06	6.11347e+06
P06282	P06282		cdh		1.27213e+06	1.30349e+06	1.16675e+06	1.24743e+06	1.15107e+06	1.10904e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				9.26738e+06	9.16987e+06	2.55775e+06	9.64321e+06	3.14919e+06	2.83077e+06
P06610	P06610		btuE		1.24818e+07	1.2288e+07	1.15568e+07	1.19132e+07	1.15891e+07	1.1485e+07
P06612	P06612		topA		6.02134e+06	5.81581e+06	6.01872e+06	6.1066e+06	6.14105e+06	5.87419e+06
P06616	P06616		era		3.21318e+06	3.61448e+06	4.02153e+06	3.5979e+06	3.86662e+06	3.81143e+06
P06709	P06709		birA		983850	925916	956727	943448	1.00721e+06	1.04886e+06
P06710	P06710		dnaX		1.30824e+06	1.30592e+06	1.59832e+06	1.33022e+06	1.44886e+06	1.34024e+06
P06715	P06715		gor		5.21894e+06	5.06429e+06	5.12636e+06	5.31922e+06	5.21929e+06	5.24959e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				5.80461e+06	5.84656e+06	253755	5.89765e+06	276662	214941
P06846	P06846		ebgR		1.18612e+06	1.31837e+06	1.15442e+06	1.08067e+06	1.24822e+06	995042
P06959	P06959		aceF		6.30994e+07	6.20041e+07	6.21311e+07	6.28445e+07	6.29019e+07	6.16033e+07
P06961	P06961		cca		1.09285e+06	871666	998939	1.00042e+06	973772	1.06305e+06
P06968	P06968		dut		8.60001e+06	8.13094e+06	8.509e+06	8.28952e+06	8.61203e+06	8.38842e+06
P06971	P06971		fhuA		1.46894e+07	1.44481e+07	1.42681e+07	1.43896e+07	1.4549e+07	1.44453e+07
P06974	P06974		fliM		1.16451e+06	1.21615e+06	1.2002e+06	1.25514e+06	1.18451e+06	1.2372e+06
P06983	P06983		hemC		1.11795e+07	1.16551e+07	1.17106e+07	1.10855e+07	1.18622e+07	1.14357e+07
P06986	P06986		hisC		4.67975e+06	4.72459e+06	4.52182e+06	4.47259e+06	4.53841e+06	4.52701e+06
P06987	P06987		hisB		1.13223e+06	1.08566e+06	1.0923e+06	1.19568e+06	1.15968e+06	1.09834e+06
P06988	P06988		hisD		1.4265e+06	1.23289e+06	1.36354e+06	1.54912e+06	1.60659e+06	1.46516e+06
P06992	P06992		rsmA		2.27188e+06	2.32407e+06	2.32399e+06	2.21962e+06	2.21942e+06	2.15151e+06
P06996	P06996		ompC		1.57263e+08	1.5166e+08	1.60735e+08	1.59287e+08	1.60595e+08	1.62858e+08
P06999	P06999		pfkB		1.16902e+06	1.25482e+06	1.24348e+06	1.28491e+06	1.2282e+06	1.06975e+06
P07000	P07000		pldB		480601	596586	621080	563798	473763	551034
P07001	P07001		pntA		2.54838e+06	2.62666e+06	2.7099e+06	2.62391e+06	2.53639e+06	2.43443e+06
P07003	P07003		poxB		2.68862e+06	2.94142e+06	2.54939e+06	2.59005e+06	2.67271e+06	2.61294e+06
P07004	P07004		proA		5.604e+06	5.47997e+06	5.70743e+06	5.7899e+06	5.7134e+06	5.55914e+06
P07012	P07012		prfB		9.22407e+06	9.30889e+06	9.35433e+06	9.67457e+06	9.35228e+06	9.38162e+06
P07014	P07014		sdhB		1.64072e+06	1.69134e+06	1.68822e+06	1.70088e+06	1.82113e+06	1.69868e+06
P07017	P07017		tar		3.51797e+06	3.37491e+06	3.52264e+06	3.48547e+06	3.43688e+06	3.4876e+06
P07021	P07021		yfiB		865164	860464	822483	804847	799925	738915
P07023	P07023		tyrA		2.86807e+06	2.98555e+06	2.81737e+06	2.45635e+06	2.87672e+06	2.54542e+06
P07024	P07024		ushA		5.24457e+06	5.32503e+06	5.0233e+06	5.30323e+06	5.48397e+06	5.35637e+06
P07026	P07026		sdiA		1.86298e+06	1.90423e+06	1.96139e+06	1.76991e+06	1.77838e+06	1.82936e+06
P07118	P07118		valS		2.59984e+07	2.58418e+07	2.61681e+07	2.59726e+07	2.56527e+07	2.59492e+07
P07330	P07330		cheB		912971	973667	1.03655e+06	912178	1.11221e+06	911347
P07363	P07363		cheA		1.764e+06	1.72223e+06	1.78343e+06	1.75324e+06	1.71159e+06	1.70028e+06
P07395	P07395		pheT		1.65542e+07	1.65445e+07	1.68644e+07	1.67361e+07	1.68327e+07	1.66189e+07
P07604	P07604		tyrR		4.41058e+06	4.56916e+06	5.1251e+06	4.53089e+06	4.91715e+06	5.00823e+06
P07639	P07639		aroB		3.34262e+06	3.45149e+06	3.43394e+06	3.39769e+06	3.52626e+06	3.47429e+06
P07649	P07649		truA		2.1266e+06	1.8913e+06	1.98367e+06	1.95078e+06	2.09456e+06	1.95536e+06
P07650	P07650		deoA		7.23101e+06	7.21679e+06	7.26438e+06	7.1015e+06	7.15711e+06	7.1885e+06
P07658	P07658		fdhF		828757	813195	708290	902316	818405	801932
P07762	P07762		glgB		4.13618e+06	4.01993e+06	3.92751e+06	3.95687e+06	3.803e+06	3.99497e+06
P07813	P07813		leuS		1.81347e+07	1.7784e+07	1.79701e+07	1.80517e+07	1.75988e+07	1.79333e+07
P07821	P07821		fhuC		500987			657271	561218	549616
P07822	P07822		fhuD		436185	421139	449182	416009	431848	436396
P07862	P07862		ddlB		3.35432e+06	3.17608e+06	3.34804e+06	3.21319e+06	3.31978e+06	3.15256e+06
P07913	P07913		tdh		3.57503e+06	3.75941e+06	3.60837e+06	3.74662e+06	3.60281e+06	3.66323e+06
