Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P00490	P00490		malP		5.92422e+06	5.94606e+06	5.80321e+06	5.67021e+06	5.66244e+06	5.54107e+06
P00509	P00509		aspC		1.89746e+07	1.86515e+07	1.87096e+07	1.85613e+07	1.83105e+07	1.86565e+07
P00547	P00547		thrB		534637	495246	515826	533458	619488	648058
P00550	P00550		mtlA		1.28902e+06	1.3264e+06	1.34582e+06	1.20067e+06	1.23568e+06	1.28587e+06
P00561	P00561		thrA		3.08037e+06	3.12248e+06	3.03197e+06	3.22436e+06	3.21195e+06	3.1952e+06
P00562	P00562		metL		2.90708e+06	2.92298e+06	2.9066e+06	2.92678e+06	2.96836e+06	2.91745e+06
P00579	P00579		rpoD		8.82336e+06	8.80417e+06	8.76758e+06	8.79745e+06	8.52948e+06	8.86596e+06
P00582	P00582		polA		3.92175e+06	3.99688e+06	3.86016e+06	3.77016e+06	3.84143e+06	3.80571e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				2.05611e+06	2.04009e+06	2.16189e+06	9.63758e+06	9.75564e+06	9.21481e+06
P00803	P00803		lepB		4.81217e+06	4.71524e+06	4.88157e+06	4.81983e+06	4.48509e+06	4.67256e+06
P00805	P00805		ansB		2.25741e+07	2.23602e+07	2.2371e+07	2.13422e+07	2.14562e+07	2.10273e+07
P00811	P00811		ampC		1.39054e+06	1.44007e+06	1.51697e+06	1.58926e+06	1.37475e+06	1.36402e+06
P00861	P00861		lysA		507322	670094	653673	726929	781498	
P00864	P00864		ppc		1.0619e+07	1.05356e+07	1.03393e+07	1.05172e+07	1.03034e+07	1.0592e+07
P00887	P00887		aroH		2.75615e+06	2.76199e+06	2.70995e+06	2.83801e+06	2.89133e+06	2.72194e+06
P00888	P00888		aroF		2.02553e+06	1.88854e+06	1.97568e+06	1.92669e+06	1.88718e+06	1.96803e+06
P00892	P00892		ilvG		529325	433817	481375	385921	343880	363578
P00914	P00914		phrB		1.04334e+06	1.00236e+06	967218	1.04938e+06	1.04021e+06	890582
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1.55109e+06	1.5176e+06	1.44699e+06	1.12555e+07	1.11542e+07	1.09553e+07
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				3.68533e+06	3.58557e+06	3.51858e+06	2.91993e+07	2.94006e+07	3.00886e+07
P00934	P00934		thrC		4.74846e+06	4.7594e+06	4.51193e+06	4.685e+06	4.45188e+06	4.62549e+06
P00935	P00935		metB		1.03799e+06	873889	946628	878451	965518	848497
P00946	P00946		manA		1.07905e+07	1.10141e+07	1.10197e+07	1.09016e+07	1.12707e+07	1.1046e+07
P00954	P00954		trpS		7.22976e+06	6.92664e+06	6.92362e+06	7.4145e+06	7.2805e+06	7.15766e+06
P00956	P00956		ileS		2.52663e+07	2.5554e+07	2.56352e+07	2.54245e+07	2.54455e+07	2.51037e+07
P00957	P00957		alaS		1.483e+07	1.49842e+07	1.46591e+07	1.45979e+07	1.45691e+07	1.45668e+07
P00959	P00959		metG		1.9203e+07	1.92544e+07	1.87613e+07	1.90018e+07	1.9265e+07	1.90026e+07
P00960	P00960		glyQ		4.80017e+06	4.70608e+06	4.89198e+06	4.53031e+06	4.76038e+06	4.6543e+06
P00961	P00961		glyS		1.39155e+07	1.38676e+07	1.37048e+07	1.39996e+07	1.40728e+07	1.40278e+07
P00962	P00962		glnS		1.10253e+07	1.07962e+07	1.10111e+07	1.07756e+07	1.04792e+07	1.03291e+07
P00963	P00963		asnA		2.54145e+07	2.46685e+07	2.55129e+07	2.44749e+07	2.50642e+07	2.4884e+07
P00968	P00968		carB		5.48466e+06	5.46968e+06	5.3218e+06	5.24804e+06	5.21964e+06	5.30308e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				2.89826e+06	2.69863e+06	2.50608e+06	1.71598e+07	1.82313e+07	1.72971e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2.84545e+06	2.37837e+06	2.53527e+06	2.51199e+07	2.59269e+07	2.59699e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				3.17505e+06	3.20035e+06	2.90145e+06	2.25226e+07	2.32606e+07	2.37261e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				2.83976e+06	2.89944e+06	2.90406e+06	2.30849e+07	2.27198e+07	2.2928e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1.58257e+06	1.62019e+06	1.48646e+06	1.39914e+07	1.44509e+07	1.34768e+07
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4.49388e+06	4.45531e+06	4.76909e+06	3.87363e+07	4.13185e+07	3.9793e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.10362e+06	1.13149e+06	1.15151e+06	1.16592e+07	1.15375e+07	1.19402e+07
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				3.12157e+06	3.30049e+06	3.19695e+06	2.58417e+07	2.66556e+07	2.69179e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2.72981e+06	2.80539e+06	2.67609e+06	2.42611e+07	2.41345e+07	2.41644e+07
P02358	P02358		rpsF		1.34146e+08	1.37028e+08	1.33318e+08	1.3825e+08	1.3181e+08	1.35401e+08
P02359	P02359		rpsG		1.29293e+08	1.28745e+08	1.27224e+08	1.29544e+08	1.26405e+08	1.24254e+08
P02413	P02413		rplO		1.48379e+08	1.46779e+08	1.48607e+08	1.3997e+08	1.35563e+08	1.3499e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				669355	467711	246346	2.32763e+06	2.28708e+06	2.34135e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				910223	1.00965e+06	808130	4.16672e+06	4.50656e+06	4.47244e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				3.93393e+06	3.88092e+06	3.79827e+06	3.19925e+07	3.28412e+07	3.31042e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				4.02807e+06	4.22457e+06	4.08698e+06	3.33262e+07	3.33247e+07	3.25664e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				3.25626e+06	3.58074e+06	3.38589e+06	2.54962e+07	2.54008e+07	2.62647e+07
P02918	P02918		mrcA		1.39037e+06	1.36784e+06	1.40435e+06	1.3293e+06	1.43233e+06	1.43976e+06
P02919	P02919		mrcB		1.70993e+06	1.42761e+06	1.54968e+06	1.62991e+06	1.6088e+06	1.64063e+06
P02925	P02925		rbsB		9.872e+06	9.57242e+06	9.81722e+06	1.02066e+07	9.9744e+06	9.56344e+06
P02930	P02930		tolC		2.66702e+07	2.67827e+07	2.62816e+07	2.50423e+07	2.52588e+07	2.55073e+07
P02931	P02931		ompF		4.23131e+07	4.06425e+07	4.2995e+07	3.83559e+07	3.66473e+07	3.99197e+07
P02932	P02932		phoE		1.50995e+06	1.44411e+06	1.46553e+06	1.27076e+06	1.4634e+06	1.46798e+06
P02942	P02942		tsr		6.90269e+06	6.99117e+06	6.81357e+06	6.87237e+06	7.00582e+06	6.88031e+06
P02943	P02943		lamB		1.32653e+06	1.3415e+06	1.35574e+06	1.35301e+06	1.37647e+06	1.31039e+06
P03004	P03004		dnaA		2.32197e+06	2.20822e+06	2.30973e+06	2.43098e+06	2.39006e+06	2.35263e+06
P03007	P03007		dnaQ		1.2484e+06	1.342e+06	1.30666e+06	1.52813e+06	1.49398e+06	1.2972e+06
P03018	P03018		uvrD		3.0822e+06	2.93122e+06	2.96321e+06	2.95849e+06	3.04217e+06	2.9059e+06
P03023	P03023		lacI		285086	236325	291291	154196	207375	254276
P03024	P03024		galR		1.61746e+06	1.59875e+06	1.50081e+06	1.56977e+06	1.4855e+06	1.58804e+06
P03817	P03817		mioC		9.6524e+06	9.3545e+06	8.92284e+06	9.93799e+06	9.14145e+06	9.59484e+06
P03841	P03841		malM		1.03395e+07	1.0279e+07	1.04536e+07	9.89157e+06	9.78685e+06	9.7367e+06
P04036	P04036		dapB		1.25805e+07	1.33476e+07	1.30804e+07	1.23861e+07	1.26918e+07	1.31556e+07
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				1.38877e+06	1.38196e+06	1.44152e+06	8.2557e+06	8.41135e+06	8.31724e+06
P04079	P04079		guaA		1.97645e+07	1.96293e+07	1.97647e+07	1.9518e+07	1.92517e+07	1.90247e+07
P04335	P04335		frsA		4.24859e+06	4.39181e+06	4.2195e+06	4.33239e+06	4.28339e+06	4.31304e+06
P04425	P04425		gshB		7.82192e+06	7.68979e+06	7.65331e+06	7.76072e+06	7.58757e+06	7.79741e+06
P04693	P04693		tyrB		3.84568e+06	3.99073e+06	3.75653e+06	3.97512e+06	4.08581e+06	4.17251e+06
P04805	P04805		gltX		2.35579e+07	2.35841e+07	2.34425e+07	2.38211e+07	2.3903e+07	2.40565e+07
P04825	P04825		pepN		1.62382e+07	1.60835e+07	1.64876e+07	1.64597e+07	1.66531e+07	1.70139e+07
P04846	P04846		nlpA		3.35513e+06	3.51428e+06	3.21309e+06	3.39517e+06	3.36271e+06	3.70629e+06
P04949	P04949		fliC		3.81439e+07	3.84252e+07	3.57129e+07	3.33566e+07	3.51398e+07	3.31574e+07
P04951	P04951		kdsB		6.45369e+06	6.19337e+06	6.36297e+06	6.35811e+06	6.32663e+06	6.27711e+06
P04982	P04982		rbsD		1.1791e+06	1.24743e+06	1.1932e+06	1.23007e+06	984580	1.19018e+06
P04994	P04994		xseA		835921	829366	695784	629296	847381	560059
P04995	P04995		sbcB		1.08992e+07	1.10394e+07	1.08924e+07	1.17572e+07	1.17539e+07	1.14316e+07
P05020	P05020		pyrC		6.08269e+06	6.2026e+06	6.0692e+06	5.95892e+06	5.93773e+06	5.88595e+06
P05041	P05041		pabB		1.7329e+06	1.79466e+06	1.71738e+06	1.86241e+06	1.86797e+06	1.78374e+06
P05055	P05055		pnp		4.40372e+07	4.36019e+07	4.32762e+07	4.33026e+07	4.29925e+07	4.2766e+07
P05100	P05100		tag		1.93413e+06	1.64351e+06	2.05022e+06	1.76223e+06	1.93035e+06	1.6991e+06
P05194	P05194		aroD		928870	1.05446e+06	1.07406e+06	1.1483e+06	1.1097e+06	1.15292e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4.58227e+06	4.66693e+06	4.75941e+06	3.71099e+07	3.69744e+07	3.61398e+07
P05458	P05458		ptrA		1.47608e+06	1.51899e+06	1.49034e+06	1.4309e+06	1.51032e+06	1.53268e+06
P05459	P05459		pdxB		5.39486e+06	5.47617e+06	5.44701e+06	5.29152e+06	5.22319e+06	5.48228e+06
P05637	P05637		apaH		1.49862e+06	1.48704e+06	1.34107e+06	1.36748e+06	1.43095e+06	1.39187e+06
P05719	P05719		hsdS		2.07802e+06	2.04507e+06	1.87276e+06	1.82494e+06	2.14351e+06	1.88032e+06
P05791	P05791		ilvD		3.50984e+06	3.50616e+06	3.3594e+06	3.49485e+06	3.3339e+06	3.4459e+06
P05793	P05793		ilvC		5.46286e+06	5.70228e+06	5.37046e+06	5.33231e+06	5.20526e+06	5.53119e+06
P05825	P05825		fepA		1.97872e+06	2.02847e+06	2.00493e+06	1.94146e+06	1.99631e+06	1.91155e+06
P05852	P05852		gcp		2.59265e+06	2.61936e+06	2.61904e+06	2.56651e+06	2.53641e+06	2.48681e+06
P06129	P06129		btuB		1.47611e+07	1.46185e+07	1.49081e+07	1.4726e+07	1.46215e+07	1.42857e+07
P06136	P06136		ftsQ		789740	744313	752311	763009	791924	871554
P06149	P06149		dld		7.18675e+06	6.88841e+06	7.10494e+06	7.28484e+06	7.47445e+06	7.20037e+06
P06282	P06282		cdh		2.97326e+06	2.74512e+06	3.00311e+06	2.94251e+06	3.06818e+06	2.91944e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				2.62767e+06	2.96835e+06	2.3833e+06	1.78592e+07	1.79222e+07	1.8421e+07
P06610	P06610		btuE		7.65892e+06	7.59909e+06	7.84593e+06	8.50303e+06	8.43391e+06	7.89369e+06
P06612	P06612		topA		5.65365e+06	5.75651e+06	5.67777e+06	5.55467e+06	5.584e+06	5.52343e+06
P06616	P06616		era		3.52993e+06	3.59952e+06	3.57299e+06	3.42164e+06	3.52775e+06	3.4789e+06
P06709	P06709		birA		944040	956324	944766	920262	1.00147e+06	948782
P06710	P06710		dnaX		1.49022e+06	1.51268e+06	1.52876e+06	1.34029e+06	1.2874e+06	1.49025e+06
P06715	P06715		gor		4.51954e+06	4.54538e+06	4.57296e+06	4.67165e+06	4.56062e+06	4.79538e+06
P06721	P06721		metC		598915	664830	571983	607880	583069	593145
P06722	P06722		mutH		1.05112e+06	1.05297e+06	1.12139e+06	1.07622e+06	1.00439e+06	1.18764e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				1.80888e+06	1.73744e+06	1.72835e+06	1.49477e+07	1.48886e+07	1.49806e+07
P06846	P06846		ebgR		2.93301e+06	2.85581e+06	2.98702e+06	2.89137e+06	2.87996e+06	3.04378e+06
P06864	P06864		ebgA		169542				147944	176845
P06959	P06959		aceF		5.73444e+07	5.77739e+07	5.67643e+07	5.53888e+07	5.62121e+07	5.49139e+07
P06961	P06961		cca		1.11821e+06	1.16048e+06	1.10817e+06	1.07693e+06	1.11721e+06	1.22346e+06
P06968	P06968		dut		1.03082e+07	1.05747e+07	1.03438e+07	9.53494e+06	9.67251e+06	1.0055e+07
P06971	P06971		fhuA		1.40875e+07	1.41186e+07	1.44016e+07	1.43113e+07	1.42426e+07	1.45283e+07
P06974	P06974		fliM		1.89681e+06	1.72887e+06	1.95903e+06	1.84541e+06	1.78129e+06	1.81715e+06
P06983	P06983		hemC		1.32284e+07	1.3404e+07	1.33386e+07	1.18563e+07	1.16803e+07	1.08395e+07
P06986	P06986		hisC		3.36044e+06	3.25925e+06	3.40132e+06	3.48376e+06	3.5702e+06	3.51043e+06
