protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	12075979.413035424	11835129.29555886	12186831.868977468	6749298.613070434	7077769.579182687	7006394.551090672	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)			0	3.8862234944831654e-06	0.7930138817261848	True	3.026634382566586e-05	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	9083356.964347975	9262251.80861076	9327975.371605804	5297187.011938255	5010804.058781232	5070415.414219183	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)			0	4.787171771223899e-06	0.8476034881589843	True	6.053268765133172e-05	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P52613	685642.9246917634	735350.189014346	714738.8041481982	90012.18750000007	135039.95778097774	103300.9510695146	P52613	P52613		fliJ	3	7.125917431065167e-06	2.7014106029333647	True	9.079903147699759e-05	True	True	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	5556286.883766553	5308412.559540436	5445067.902546499	2617760.3898777617	2469462.2716117147	2405724.2815093566	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)			0	7.729944282517154e-06	1.1221310615619866	True	0.00012106537530266344	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	17753461.3947907	18473536.88122259	17680686.47868992	8904150.256295856	9610689.376583751	8951171.2537142	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)			0	1.4536686343923235e-05	0.972843558321944	True	0.0001513317191283293	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	25013011.2469312	24132211.784723934	24567235.35305225	12201899.73201824	13348286.293808706	13066809.922679417	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)			0	2.2106410963994224e-05	0.9326725344712778	True	0.00018159806295399517	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	78787453.78486054	82002745.33055384	79803145.51842228	43460030.44541919	41874974.219288826	43796854.39061277	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)			0	2.4245905957669092e-05	0.8977517525046987	True	0.00021186440677966104	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	76794265.84191899	75705773.73704793	73982755.25157851	41169005.30213514	40437026.95775968	39744890.97162576	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)			0	4.5177985869400505e-05	0.9002163730525177	False	0.00024213075060532688	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	6506288.208327776	6678407.478222007	6846399.414528429	3659598.849038145	3494787.3161895094	3692391.6448945575	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			0	5.243469582433634e-05	0.8849747623257493	False	0.0002723970944309927	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	4687974.599504469	4568031.523665333	4409106.376091055	2633680.7858968214	2344015.891243545	2545280.5055424697	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)			0	6.588763409287218e-05	0.8611217172598535	False	0.0003026634382566586	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	7455084.19538708	7983739.937142518	7918213.6806292925	3969934.682052016	3995392.310213067	4358643.089750908	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)			0	0.0001008645731478195	0.9223902351410767	False	0.0003329297820823245	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	8851068.30595879	9190505.179784171	8644677.088445477	5679044.03333167	5329923.900408499	5314121.773096303	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)			0	0.00010947501860144794	0.7091824577784128	False	0.00036319612590799034	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	4508180.097013208	4212347.998595349	4137010.6966199456	2227293.973765975	1894055.3207723768	1973494.9462435923	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)			0	0.0001299625647927233	1.0769532493620442	False	0.0003934624697336562	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	13846252.105886037	13302685.555536812	14255537.586332755	7469934.722632244	7273362.020801979	6968031.538817882	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			0	0.0002168180676765127	0.9313387197970383	False	0.0004237288135593221	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	12763376.899009507	13450059.497899912	12712377.598537344	7401576.019987875	7145382.510662705	6306943.218541264	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			0	0.00022306551602664223	0.9004098724016263	False	0.0004539951573849879	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	18684233.110445645	16928550.948714092	17323902.407448515	8608692.70492615	7366239.519448795	8381756.480543199	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)			0	0.00023781001324607291	1.1199498812207218	False	0.00048426150121065375	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	10030698.981904458	9630268.777508346	9304092.766310664	4750335.149781154	4405994.176682491	4498742.043216803	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)			0	0.0002586553296596441	1.0848768251632872	False	0.0005145278450363196	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	2705102.9759229063	2849790.894523592	2661652.6853426658	1335166.3750000002	1264973.2252508476	1341961.2317713315	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)			0	0.0003365617930135574	1.0595674729005886	False	0.0005447941888619854	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P0AGE0	111557650.5079394	112021386.9261875	109620646.02190372	123588747.73462164	123636239.2642256	121403751.03471585	P0AGE0	P0AGE0		ssb	0	0.0003436991548912571	-0.14578151670427916	False	0.0005750605326876513	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	8302292.140322218	8362434.879335402	7632328.472626032	4121724.109429886	4460670.6735910205	4752696.0639096005	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)			0	0.00034743178756228306	0.8655538338679418	False	0.0006053268765133172	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	1526297.200826039	1588307.334914581	1614596.9261173864	832721.3750000001	801755.1547993484	810172.857695526	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)			0	0.00037197544044993263	0.9519690330997082	False	0.0006355932203389831	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P37665	22643710.847376943	22505627.82409093	22646618.995733503	23921656.39501249	24102821.922184773	24204813.7309724	P37665	P37665		yiaD	0	0.0004396340179239714	-0.09138477468509655	False	0.000665859564164649	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	6990585.5531815095	6473012.417011778	6545639.924117285	3445767.5285565127	3336678.127626264	3186686.921098405	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)			0	0.00047421530779979157	1.0051263342933332	False	0.0006961259079903149	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	5735834.088222603	5231476.347288518	5433338.637328972	2196217.1000343226	2810563.7691962244	2763741.804248141	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)			0	0.0004742493526347106	1.077669364238939	False	0.0007263922518159807	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P25522	21087145.652719118	20735263.704680163	21161371.816412374	23133627.04429937	23094526.196938798	22696784.062764324	P25522	P25522		mnmE	0	0.0005046118609575051	-0.1300456789682888	False	0.0007566585956416465	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P06966	4152460.337905872	4172204.885409617	4037853.386036503	3648577.250000004	3561467.11579533	3524718.755384787	P06966	P06966		dicA	0	0.000675914949076372	0.2036823363859867	False	0.0007869249394673124	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	0.5
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	2178049.4213694786	2365200.0951642934	2166726.358329289	1350597.7975430274	1333955.3794922184	1471556.5072719096	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)			0	0.0007750286065772467	0.6910738502958128	False	0.0008171912832929783	True	True	Human	True	False	False	True	umpire	directlfq	min	0.5
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	31843975.898821518	33658302.8922631	34942718.00039686	17671736.02072356	17330428.156629674	16405346.243681377	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			0	0.0008520027291140575	0.9663546529932744	False	0.0008474576271186442	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	3714141.2555758986	3750312.4108157046	3894026.512744764	2195972.5766452597	1960807.6815605145	1801626.985843412	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)			0	0.0009516337183609141	0.9307711709120581	False	0.00087772397094431	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	6095538.484392332	5722398.719357003	5582562.620358826	2791266.2500000023	2771557.7012031088	2655360.4269454344	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)			0	0.0013455292455680633	1.0822371442458862	False	0.0009079903147699758	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	38090464.39031361	34110434.17990243	33817900.11358535	18019805.822717752	21541350.92118152	22289480.387482803	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)			0	0.0015244570423596266	0.7774597366261781	False	0.0009382566585956417	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	9394315.24641657	9569129.07927118	9760090.422441022	5015746.910918684	5596548.72360643	5962822.755314768	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)			0	0.0017794215087718302	0.7932141246386064	False	0.0009685230024213075	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P00393	39299660.95508504	39635620.676312506	39658262.45500086	37840914.008520335	37893452.730429	37744044.21524313	P00393	P00393		ndh	0	0.00181788888198748	0.06360762187253396	False	0.0009987893462469735	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P75746	130090.35407597378	87831.78458303185	45130.00937133728	328221.3438000002	426334.85208657774	355025.6143486421	P75746	P75746		ybgL	3	0.002012947288657743	-2.0765953063731666	False	0.0010290556900726393	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	28544209.811183445	26000482.01817519	26524356.019896407	14599273.670260742	14067467.06568687	13890376.876285825	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)			0	0.0020914578210399284	0.9297507581996265	False	0.001059322033898305	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	10114954.008071791	9430135.94736927	8558453.233911196	5743876.813697023	4818172.366145095	4696702.945041407	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)			0	0.002191146065351975	0.8811150494568248	False	0.0010895883777239709	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	29042000.98566495	27201075.975132164	26752688.351494446	14219172.84420794	13917241.062348526	14187809.133030832	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			0	0.002281048118024123	0.9715541434874131	False	0.0011198547215496369	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P0AAV4	1285708.3123671142	1344464.526936213	1278827.719159629	1135318.0000000002	1068077.114988814	1112319.0737665468	P0AAV4	P0AAV4		ybgJ	0	0.0023469486822180635	0.2374801374146575	False	0.0011501210653753027	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P77286	130090.35407597378	87831.78458303185	45130.00937133728	16351346.999999989	19298218.73359455	18739233.577951856	P77286	P77286		ydeU	3	0.0024838457100840984	-7.69181693608366	False	0.0011803874092009687	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A968	3258327.2600397407	3241725.186887856	3305471.8503093566	2965433.8763248296	3061502.255161699	3018670.0805319576	P0A968	P0A968		cspD	0	0.002679601080064936	0.11637758117448313	False	0.0012106537530266344	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P39321	1741273.2405343195	1733824.2320997757	1802319.381592782	1554925.58357062	1557173.016130317	1477181.3255651677	P39321	P39321		tamB	0	0.002884024991131545	0.20156413678195742	False	0.0012409200968523004	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P02943	4315722.405690626	4201826.373279016	4244502.893555692	3948769.2069734377	3949371.101487936	4025716.863913337	P02943	P02943		lamB	0	0.003290549279985764	0.09800928100021296	False	0.0012711864406779662	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P08506	31068837.842056096	31448848.69656088	31512326.264722742	30311891.66003545	29796503.871336777	30092700.33655601	P08506	P08506		dacC	0	0.0033709973517681954	0.05997635323433007	False	0.001301452784503632	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	24912963.643330354	28399569.70735891	27444516.54844041	15488562.729434138	14225117.992738849	15247134.647863977	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)			0	0.003468005515215784	0.8449200099113238	False	0.001331719128329298	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	5873922.291739938	6292461.353228535	5688201.960180223	3148615.9577418785	3147506.191813832	3090440.4095118493	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)			0	0.0036570585722226073	0.9276258179527211	False	0.0013619854721549636	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P26648	2233939.7294913274	2170792.6719545256	2149569.7507749456	1853960.23760478	1763843.3756204585	1912649.4764529427	P26648	P26648		ftsP	0	0.005121378499994334	0.24504450241142595	False	0.0013922518159806298	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A8E5	678708.0828184164	656042.6486522704	630750.2909722299	502118.8125	490371.73721572687	495712.78231688257	P0A8E5	P0A8E5		yacL	0	0.005239066474252158	0.40132546006020525	False	0.0014225181598062954	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	19919020.07392504	17105336.930999044	19088847.0905361	11321756.082757773	11212798.441177525	10262473.949280867	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			0	0.00529536935620538	0.7747751863659151	False	0.0014527845036319614	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	11359368.284304513	9602982.43904632	10195966.953731705	5227619.592687598	5361021.335058454	4867096.15663598	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)			0	0.0061641156724740066	1.0114748824559738	False	0.0014830508474576272	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	2289085.013165581	1884718.787727884	1991952.2792946885	1094743.2595985588	942014.5115373494	988105.478588119	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			0	0.006949154395557609	1.027407895545835	False	0.001513317191283293	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	69824582.49974492	61748058.27371816	61553593.486629605	33385590.179259077	32959043.5399411	33346427.98807295	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)			0	0.0074534233001404835	0.9540080896271719	False	0.001543583535108959	False	True	Human	True	False	False	False	umpire	directlfq	min	0.5
P32662	1794299.242692725	1854211.2877092704	1921616.210766848	2195167.4709615	2175904.4296433856	2055307.8720894805	P32662	P32662		gph	0	0.00812249876055203	-0.20629608605549477	False	0.0015738498789346247	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A9P4	64001498.26434242	64442333.47493918	64909339.44610026	66835166.86408178	66719766.38402127	66966018.042540215	P0A9P4	P0A9P4		trxB	0	0.008171105663547774	-0.052514557276621146	False	0.0016041162227602907	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P60723	446157122.8211684	439897001.2190777	453450689.6898398	466611252.18011314	476891746.6267435	471414154.0295841	P60723	P60723		rplD	0	0.008332864275333578	-0.07901781614664666	False	0.0016343825665859565	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0AD10	8600755.612660108	8174720.397100914	8976758.161872039	10173805.114867792	9748844.427426564	10299437.244418189	P0AD10	P0AD10		yecJ	0	0.008340957971079883	-0.2309056789433149	False	0.0016646489104116223	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A7Z4	745654493.8363411	746903472.9275875	740114068.7658012	801193091.0599383	791969793.8100709	781047308.4377025	P0A7Z4	P0A7Z4		rpoA	0	0.00853565302959583	-0.0886763205994496	False	0.0016949152542372883	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P77202	2292325.372014439	2540353.524562973	2164183.811893332	1517084.4925182953	1593339.0234483338	1118574.7554943203	P77202	P77202		dsbG	0	0.009020676977730999	0.7263922128690377	False	0.001725181598062954	False	True	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P0A9H1	3032051.340559792	3091789.647341073	2925075.131576211	2770845.9110249868	2673039.7588032284	2676754.964929945	P0A9H1	P0A9H1		mug	0	0.009070122006645675	0.15615145066393854	False	0.00175544794188862	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	5932048.943000293	6472496.283289181	6866044.445265961	5036602.89845538	4352351.121191264	4858071.438526987	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)			0	0.009425585881058565	0.4357399781411198	False	0.0017857142857142859	False	False	Human	True	False	False	False	umpire	directlfq	min	0.5
P0AA57	2524418.1766896704	2505231.102370657	2345418.982987786	2201278.172287548	2026771.103562168	2049682.3184472169	P0AA57	P0AA57		yobA	0	0.009770868145885618	0.23241305518315844	False	0.0018159806295399517	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P77748	1239027.2269631987	1311581.94514249	1173626.0051334924	1032039.375	1028644.2913075318	920314.2200852302	P77748	P77748		ydiJ	0	0.01039147670942395	0.3211488263637986	False	0.0018462469733656177	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
P11447	5114713.676031453	4829834.613550208	5269206.0055080615	5633002.144770663	5904053.090833781	6000467.997128704	P11447	P11447		argH	0	0.010807159029687341	-0.20506880448678635	False	0.0018765133171912834	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.5
