protein	RD139_Wide_UPS1_50fmol_inj1	RD139_Wide_UPS1_50fmol_inj2	RD139_Wide_UPS1_50fmol_inj3	RD139_Wide_UPS1_5fmol_inj1	RD139_Wide_UPS1_5fmol_inj2	RD139_Wide_UPS1_5fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A6M8	1313499693.7384036	1281861217.872533	1266778000.2267456	1337609892.9970353	1363403718.288952	1377493852.356498	P0A6M8	P0A6M8		fusA	0	0.01705107460202168	-0.07864123672013702	False	0.004925187032418953	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7M2	243173951.83417568	240091943.02889004	240791896.39631492	234002680.6454253	232377586.60994768	227881956.19289	P0A7M2	P0A7M2		rpmB	0	0.017231874443810358	0.06062417886534302	False	0.004956359102244389	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Y1	18797302.48569387	20326982.145710915	20449642.598519526	23455233.17464778	23515931.025194164	21767921.05229812	P0A6Y1	P0A6Y1		ihfB	0	0.017586023088384067	-0.2064495856234187	False	0.004987531172069825	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADC1	2533804.958818274	2216175.4738996834	2265549.980635195	3385224.3232369195	3043959.9423005474	2877253.8557942943	P0ADC1	P0ADC1		lptE	0	0.01764108018815336	-0.4076769229946265	False	0.005018703241895262	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7F6	7434810.905891804	7546499.475314971	8068442.056654495	8815741.63276909	8809733.75786116	8404321.22256601	P0A7F6	P0A7F6		speD	0	0.017672738189499448	-0.17541278341772717	False	0.005049875311720698	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17443	6516333.214976943	6442507.239034661	6491134.023276889	6777861.761670172	6711932.589611188	6632815.428854325	P17443	P17443		murG	0	0.017738595576125747	-0.04904916397808888	False	0.005081047381546135	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABD8	69805697.71466678	69160681.39242558	67581672.28284328	80535475.812671	75340820.95756029	76758857.93152422	P0ABD8	P0ABD8		accB	0	0.018157052215894295	-0.1715916767731579	False	0.0051122194513715715	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F9	147739170.7933056	169550265.0826839	156048226.63491982	252126240.88824248	223646012.96726805	207650803.40382832	P0A6F9	P0A6F9		groS	0	0.018157965130459787	-0.5299092031497113	False	0.005143391521197007	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P03004	9230847.242407488	9099554.672462275	8956028.453743992	9487606.13559262	9575282.935695782	9845844.708145456	P03004	P03004		dnaA	0	0.018461685561448758	-0.08332174675283245	False	0.005174563591022445	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9Q7	1620068932.6381366	1602851798.763887	1604448037.5509915	1649925393.6030943	1647217788.3091202	1629191234.6877823	P0A9Q7	P0A9Q7		adhE	0	0.018894889707843313	-0.029277525949694627	False	0.00520573566084788	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6F5	672840581.0663033	670988102.3212041	670172317.8853234	688815007.0694345	699280915.3103207	689766180.5067717	P0A6F5	P0A6F5		groL	0	0.019257743890736454	-0.04503551251547277	False	0.005236907730673317	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09127	41427575.463155165	40487528.8762031	40734416.46787873	41996915.25585959	42504960.715113625	42429962.45126185	P09127	P09127		hemX	0	0.01937357507119494	-0.04951238972506467	False	0.005268079800498753	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG20	6719637.621446622	6717191.063935084	6804724.533566328	7039800.551488949	7012037.894406186	6887938.261041283	P0AG20	P0AG20		relA	0	0.01942831336908406	-0.048926059753363664	False	0.00529925187032419	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22634	1562687.3270669857	1277709.847763881	1242190.2864186957	1760697.3440980862	1972164.7383350856	1867980.75478373	P22634	P22634		murI	0	0.019589351491658826	-0.45616015305710683	False	0.0053304239401496265	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFP4	1087117.7209688055	1161010.696049461	1101741.2648799396	1265052.481570056	1254223.279167788	1269393.9975034066	P0AFP4	P0AFP4		ybbO	0	0.019727064931589103	-0.1775864196094739	False	0.005361596009975062	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06149	24329566.67735242	24114326.061825585	23568834.548839744	23245450.81899149	22569157.483748037	22501585.277339958	P06149	P06149		dld	0	0.019937254913328196	0.07602431259997317	False	0.005392768079800499	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6N4	120965737.87980874	119200898.1029022	125040534.01905638	129674842.3775329	133449107.67380068	128279386.09143598	P0A6N4	P0A6N4		efp	0	0.020115785583765016	-0.09994096329387837	False	0.005423940149625936	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P12758	128298748.66568103	126599730.22273608	127108819.61863044	132720169.11000064	132314145.1373298	129931867.85892542	P12758	P12758		udp	0	0.020235612694953196	-0.048128929594268795	False	0.005455112219451372	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P22259	68543060.33912106	69575823.87901783	69218987.76707985	70217322.77538025	70944929.86609533	71430519.86750036	P22259	P22259		pckA	0	0.02043673740655912	-0.036108889817397856	False	0.005486284289276808	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00956	219307304.15561277	221919917.61111885	217482166.9324249	215173107.49988672	211941438.7541713	212934671.1665373	P00956	P00956		ileS	0	0.020777181657517105	0.04145926595541414	False	0.005517456359102244	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEK2	202662347.8295541	204440272.9309395	202666311.8931003	218455922.70115244	225093683.70934325	216146447.23754087	P0AEK2	P0AEK2		fabG	0	0.020870028982272148	-0.11353882681987695	False	0.005548628428927681	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7A9	327844291.96542865	311115105.1244596	306270577.90875584	357753935.52202904	345461616.2149457	338422437.5102825	P0A7A9	P0A7A9		ppa	0	0.021238445879101814	-0.14011668495694807	False	0.005579800498753118	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60422	517669062.0531868	510376189.0207311	510933481.2472141	550449755.0868467	532759744.9086945	537659883.2927195	P60422	P60422		rplB	0	0.02154015691297729	-0.07479454218939775	False	0.005610972568578554	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACC3	22186762.753960226	21319781.254676823	21136344.609954037	24329180.112752404	23113166.53695391	23093333.90680805	P0ACC3	P0ACC3		erpA	0	0.021550372078464598	-0.1258615636311509	False	0.00564214463840399	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77611	2598763.1980431075	2555088.7411045227	2421616.3414817336	2705223.439403607	2898706.115638358	2890057.745558672	P77611	P77611		rnfC	0	0.021743170028799795	-0.1651068795886302	False	0.005673316708229426	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P60955	89490.36718999996	29474.82024183296	68061.92711321663	120884.88254716678	152871.93921140593	161970.87042902474	P60955	P60955		lgt	1	0.02216953960756455	-1.2201793628218065	False	0.005704488778054863	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25536	6446050.7399243545	6439471.85705176	6453955.084792463	6318398.9942102535	6266630.517819513	6220107.540456351	P25536	P25536		yhdE	0	0.02250945311999671	0.0404220103832785	False	0.0057356608478803	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACD8	32687214.902390078	33690277.872838125	33462735.4066265	30844270.82066525	31715892.177760582	32071133.848132946	P0ACD8	P0ACD8		hyaB	0	0.022811651975858237	0.07730383499920462	False	0.005766832917705736	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC38	586864869.8239377	587161825.819847	593393359.2933917	601314409.74389	602709107.9685276	602113855.2690926	P0AC38	P0AC38		aspA	0	0.02289999111327019	-0.031262667302258636	False	0.005798004987531172	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P66817	5345211.090000173	5007884.805439047	5374365.549402596	5623907.430737335	5953796.167892745	5819740.531933329	P66817	P66817		diaA	0	0.02293725255561794	-0.14558954894861792	False	0.005829177057356609	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAB8	7178107.672179923	7439893.380220062	7338169.208257065	7595614.734001548	7901893.873294291	7729187.69849353	P0AAB8	P0AAB8		uspD	0	0.02316900092552446	-0.0811575322630626	False	0.005860349127182045	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09394	22152600.427546743	22420470.53574733	22485596.693838414	21310147.33310587	21815222.65315969	21197366.53341379	P09394	P09394		glpQ	0	0.023185050900886985	0.06009503425533002	False	0.005891521197007482	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09832	11625598.871047871	11445760.05042872	11866892.497569583	11007194.236899365	10984493.791894926	11243914.770043995	P09832	P09832		gltD	0	0.02319781426048295	0.07207788592001312	False	0.0059226932668329174	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69503	68006117.3400687	71977400.1912318	72504195.62393914	79832588.36949028	79538534.2006636	79166239.93932496	P69503	P69503		apt	0	0.02398176816421294	-0.16683583411971456	False	0.005953865336658355	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADS2	22659405.7468976	22697940.29570203	22197159.45759505	20231179.033514194	21319368.731659625	20078757.231667142	P0ADS2	P0ADS2		zapA	0	0.02403207084948984	0.1324354705858215	False	0.005985037406483791	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25516	4713389.090123685	4434849.930584321	4596297.50854443	5097040.778189262	5253784.398208366	4881374.164823107	P25516	P25516		acnA	0	0.02427343861910361	-0.14826600471642806	False	0.006016209476309227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P29744	3455317.5809690226	3245115.427812511	3657065.699159325	4019757.2926163855	4115909.29960645	3857951.678544297	P29744	P29744		flgL	0	0.024504178263681082	-0.21159132064193947	False	0.006047381546134664	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32703	124431.28119999992	138996.2114331024	202101.8785872184	253717.6846604332	242563.7702258737	314547.9395627369	P32703	P32703		yjcE	0	0.02458700687715986	-0.8005261975004625	False	0.006078553615960099	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF36	24922153.61187573	23196943.40575164	25764002.624055915	28869367.7076235	26959094.118873887	28335442.699364018	P0AF36	P0AF36		zapB	0	0.025271740109977535	-0.18795724214450135	False	0.006109725685785537	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P43329	7045133.337583896	7049245.551107287	7224640.067677571	6575006.558890251	6871132.1942035705	6715770.927836096	P43329	P43329		hrpA	0	0.025402315337960352	0.08050875726076843	False	0.006140897755610973	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00490	41922119.857170224	41904630.64925833	41796563.939684026	43505172.27345902	42747344.92577174	43204482.65741024	P00490	P00490		malP	0	0.025444518190189593	-0.04336873614249708	False	0.006172069825436409	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAN5	1111988.6250000002	1176728.480861648	1041192.6298122876	1289776.967964141	1403037.946974798	1256602.497576869	P0AAN5	P0AAN5		yaiA	0	0.025702810884981858	-0.24615678328855303	False	0.006203241895261846	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8D0	5329213.878122843	5152799.986636926	5396864.38045167	4638962.953979414	5008645.3754199175	4724798.231004357	P0A8D0	P0A8D0		nrdR	0	0.02578639947285477	0.1438073463061333	False	0.006234413965087282	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7R1	1471479558.444815	1432971538.8652542	1490442343.383804	1645067773.965536	1656536162.0333295	1552458059.0957663	P0A7R1	P0A7R1		rplI	0	0.025952244481950944	-0.143364348442469	False	0.006265586034912719	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAB4	1824474.624999998	1843459.0706327648	1752127.7975834506	1926066.263745135	1914730.8325499468	1963738.9868278832	P0AAB4	P0AAB4		ubiD	0	0.026017918505924834	-0.09887154720481178	False	0.006296758104738155	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37651	3175497.487182825	3238298.3230124754	3049107.004237484	2684695.834069588	2797477.1218359256	2949699.869562344	P37651	P37651		bcsZ	0	0.02607426408583691	0.16642970112729785	False	0.006327930174563591	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25397	24147035.37405924	24470855.234420445	25342220.78941672	23611171.887456868	22609219.041021403	22824923.60767456	P25397	P25397		tehB	0	0.026086967073149073	0.09920388221512198	False	0.006359102244389028	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ACG1	69716042.07437608	68498823.79288964	67444032.18562508	72443819.9247831	70855032.34636295	71123362.76398873	P0ACG1	P0ACG1		stpA	0	0.02671966745202949	-0.060200889820478554	False	0.006390274314214464	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26648	703710.2499999997	696900.4529676848	675071.5737590089	631731.3570992834	629120.6576790398	664200.714686217	P26648	P26648		ftsP	0	0.026923307799183782	0.10868766478009624	False	0.0064214463840399005	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADY3	148929428.18707913	149992803.0606701	141443174.58213717	163310601.29812983	160417089.57131097	154615046.23235255	P0ADY3	P0ADY3		rplN	0	0.027111700408340517	-0.11934355507567142	False	0.006452618453865338	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36767	19464133.264231548	19656055.669311278	19933048.84645042	18943662.57610752	19184223.473806288	19080905.12425488	P36767	P36767		rdgC	0	0.027959993920879146	0.04577930165137319	False	0.006483790523690774	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P30859	15372609.185383506	14731220.495966945	15079828.758355252	15962503.685474671	16394881.569262302	17076767.363741018	P30859	P30859		artI	0	0.029030242891110964	-0.12970701443155608	False	0.00651496259351621	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AES2	6173875.252859894	6692035.574615272	6335069.1650862	5527450.710235749	5638619.624368243	5604536.922500215	P0AES2	P0AES2		gudD	0	0.029318336091868877	0.1952450167986115	False	0.006546134663341646	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77330	79840767.5471085	85147735.49893	84556652.89978248	94686057.83289044	99288042.26784272	90031816.8141272	P77330	P77330		borD	0	0.029481978474175472	-0.18662008763638582	False	0.006577306733167082	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P29217	5980074.48262195	6503800.220873795	6324141.259806524	6690719.876502961	7007575.94583952	7138227.156211887	P29217	P29217		yceH	0	0.030057177885175316	-0.147766884451568	False	0.00660847880299252	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77808	8076111.863273501	8038330.708886791	7969162.220396881	7255140.883518781	7248012.191541923	7632612.46799495	P77808	P77808		yfaY	0	0.03021369405718637	0.1216720799262968	False	0.0066396508728179555	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00960	22420509.959721714	24268038.78825042	23388948.395945158	25757796.70740129	26183266.22346571	25360666.068930287	P00960	P00960		glyQ	0	0.030264632789619654	-0.14154943390422348	False	0.006670822942643392	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAC0	20774262.650312874	19672936.333415464	20683752.18227217	22200714.098298877	22009463.98940368	21411636.32017188	P0AAC0	P0AAC0		uspE	0	0.03039544596300479	-0.1022724692832721	False	0.006701995012468828	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6Z1	30649557.25324011	29690289.453333355	31410524.50105492	32533650.920152683	33506833.703551456	32140741.62446573	P0A6Z1	P0A6Z1		hscA	0	0.030686146535086417	-0.09773319067238345	False	0.006733167082294265	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGK8	4819859.572688443	4477465.394625483	4411232.10818037	5558663.465037818	5257168.584722853	4990639.392326624	P0AGK8	P0AGK8		iscR	0	0.030741530660379546	-0.20543861853736428	False	0.006764339152119702	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0CE47	5800704736.832207	5809995421.257524	5886382731.791236	6261490226.782386	6138712893.710778	6027028815.102715	P0CE47	P0CE47		tufA	0	0.030971558583736413	-0.07472495513786305	False	0.006795511221945137	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA10	309900428.2215936	313636273.93184304	315271625.0892068	351267988.84123826	345157455.78029454	331193144.6261673	P0AA10	P0AA10		rplM	0	0.030974685049120945	-0.1304023496625099	False	0.006826683291770574	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADZ7	30107376.00567231	35955418.54488333	34648233.27689748	43668386.50609768	38230830.16873811	43803642.20952034	P0ADZ7	P0ADZ7		yajC	0	0.030985312861833782	-0.3197957949527263	False	0.00685785536159601	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64463	69669374.21291573	70366267.21118262	70302312.77048863	66224341.6079188	64748163.91961925	67513584.96603239	P64463	P64463		ydfZ	0	0.03101080949065707	0.08367128929614184	False	0.006889027431421447	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37590	2424798.675827732	2309566.1253491454	2428733.591766621	2978247.8344926736	2650971.054006768	2817887.634030862	P37590	P37590		pmrD	0	0.031238847010409927	-0.23787348512715312	False	0.0069201995012468836	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7W1	314779191.45660347	317790956.3324833	319495044.5037074	352626523.2068546	350673310.93956834	334601464.0536616	P0A7W1	P0A7W1		rpsE	0	0.03171655377838605	-0.12453698354477055	False	0.006951371571072319	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75957	4395804.678409811	4252191.10000924	4293128.331398868	4151010.737237004	3996704.6013539857	3911352.893262713	P75957	P75957		lolD	0	0.03183108688616568	0.10184450133300688	False	0.006982543640897757	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08373	8557449.68808604	8543170.918621233	8568653.18073606	7570141.037889386	7800083.572583125	8049347.631096072	P08373	P08373		murB	0	0.032091338827274815	0.13232775577097491	False	0.007013715710723192	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25714	10652143.746163694	10590356.381106192	10370799.359911414	11532996.26988576	11073604.276162907	11778559.450257173	P25714	P25714		yidC	0	0.03222755698551867	-0.12125444105238664	False	0.007044887780548629	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AF24	13647502.98185316	13898940.979080934	13399854.961625272	14612809.259227928	14810707.67555362	15638546.694367606	P0AF24	P0AF24		nagD	0	0.03230082337513646	-0.13818032907152786	False	0.007076059850374065	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AGJ9	92402631.9165062	93335555.969996	92796365.94502208	87835536.91315427	90167585.06701028	90050828.27417348	P0AGJ9	P0AGJ9		tyrS	0	0.0324999809242673	0.05533291743031518	False	0.007107231920199501	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A855	50223767.8605184	52616793.56627366	51094792.18501742	53100654.25667559	55307592.41433392	54821892.56891108	P0A855	P0A855		tolB	0	0.03298053899891258	-0.08458285815732139	False	0.0071384039900249385	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P28635	58753682.00553104	56581447.54686575	56176364.66710017	52307239.5769076	55118543.55245069	52780540.70309155	P28635	P28635		metQ	0	0.033534054012707044	0.09837416856890312	False	0.007169576059850374	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0C960	89490.36718999996	30707.865890994253	83435.93233651342	173823.01071678376	116543.0788190749	185509.5061208957	P0C960	P0C960		emtA	0	0.03360813762307025	-1.2246048358111996	False	0.007200748129675811	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9H9	7763798.712351376	7636496.240915991	7319351.581458443	8365661.240642182	8018076.931459905	8019451.384761808	P0A9H9	P0A9H9		cheZ	0	0.03385477370552417	-0.10312933388904923	False	0.007231920199501248	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69853	1309326.7500000005	1390604.4564174705	1395988.484201684	1659995.040973246	1584462.1028474562	1484034.782268494	P69853	P69853		dmsD	0	0.03405507568182325	-0.20719270486539404	False	0.007263092269326684	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25894	714124.9999999999	678106.6661951576	737655.7438887355	789527.4354176606	782338.9483665057	799997.9824797695	P25894	P25894		yggG	0	0.034416707345046565	-0.1552443436826788	False	0.00729426433915212	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG63	310759775.12795573	296706798.60351616	311595140.6508201	364488506.8497441	334543076.4595207	338112516.03454787	P0AG63	P0AG63		rpsQ	0	0.03442140330260572	-0.17438270820778937	False	0.007325436408977556	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABQ2	4252577.193861667	3979713.7561199153	4291694.194520812	3823576.216047995	3870211.907574864	3606062.012590267	P0ABQ2	P0ABQ2		garR	0	0.03448551388158286	0.14839006323254897	False	0.007356608478802993	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P29745	24004430.984648027	24777534.72606939	24764428.600014184	26212006.57174801	25420026.082600422	25403497.043282665	P29745	P29745		pepT	0	0.03466256763977681	-0.06686937374377834	False	0.00738778054862843	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76491	769781.6875000005	694421.2850212201	683937.1419738013	840951.7146607701	845827.1103155648	789721.4944833333	P76491	P76491		yfbR	0	0.03468134242409109	-0.20521470951756057	False	0.007418952618453866	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10408	71350218.91202973	68552931.70083493	71444786.59906353	75244539.37679325	75011285.46115232	72824798.59399433	P10408	P10408		secA	0	0.034873997914560965	-0.07794517640843218	False	0.007450124688279302	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADB7	16159531.4498235	14902106.814390866	14603502.88291633	16915498.709005643	16873951.27285096	17702336.291851263	P0ADB7	P0ADB7		ecnB	0	0.0351376169255157	-0.17324902621281088	False	0.007481296758104738	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6A8	194656051.93577063	170321440.58710787	186780205.85277092	219462597.49900076	218211553.5718705	201948376.9636084	P0A6A8	P0A6A8		acpP	0	0.03516398010191993	-0.2131858988396499	False	0.007512468827930175	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEN1	28118201.356469706	27929979.924886163	27617345.89801803	25536310.987082656	26014236.94247593	26889229.106489256	P0AEN1	P0AEN1		fre	0	0.0355027389306707	0.09304787491511778	False	0.007543640897755612	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P07649	6835358.979656816	7159629.89707572	7153571.628079645	6754193.907420333	6628499.252779495	6458600.910737801	P07649	P07649		truA	0	0.035907166097086544	0.09205334544815039	False	0.007574812967581048	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB28	40302727.630779125	39416814.91496726	39942851.426276565	38343483.311320886	39066584.97419216	39011406.01604386	P0AB28	P0AB28		yceD	0	0.03615007216022133	0.0396126386648872	False	0.007605985037406484	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27431	6909306.400554567	6774608.212553143	7217196.888336856	6301878.512712269	6454101.266503827	6576152.705910788	P27431	P27431		ycfD	0	0.03639814764621733	0.11257887865886962	False	0.00763715710723192	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76243	5513358.90082489	5250253.8228382	5547732.912238451	4722327.71473983	5012197.37451769	5128069.4632081855	P76243	P76243		yeaO	0	0.03714419713909748	0.13418981676810474	False	0.007668329177057357	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P10121	34802870.68282168	34728787.70849049	33060798.70271303	35940629.07708239	36188826.31934174	37182715.443469934	P10121	P10121		ftsY	0	0.037449935717725605	-0.09152937635338687	False	0.007699501246882794	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA43	15210008.43824722	14976734.893260028	14154245.711669302	16404735.50092383	15828108.228992246	15936794.677682225	P0AA43	P0AA43		rsuA	0	0.03748772028596703	-0.11948314372157541	False	0.0077306733167082295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24186	25930796.12179944	27185469.3678596	25974218.93955197	28570244.60072218	27682682.37323608	27704347.245536283	P24186	P24186		folD	0	0.037516717848742914	-0.0861511974983791	False	0.007761845386533667	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17445	42292305.51482908	37373449.18523309	39842046.04907104	32856116.67241203	34049968.59271963	35853905.22390628	P17445	P17445		betB	0	0.037858873646771644	0.2178261298962639	False	0.007793017456359103	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE22	5352081.773042208	5349748.232089313	5282553.316025071	5031802.428311325	5160703.190939785	4931484.595639954	P0AE22	P0AE22		aphA	0	0.038086254968088644	0.07982426487176754	False	0.00782418952618454	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69797	61689172.63222603	58101174.58959899	58952807.84251495	65056563.179809324	64253838.25835672	64233572.48812707	P69797	P69797		manX	0	0.03817305615302428	-0.11477339419522192	False	0.007855361596009976	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB18	3607277.302130484	3488799.2902891925	3404684.909787943	4199790.74797639	3910157.366480317	3805589.141098625	P0AB18	P0AB18		tusE	0	0.038615286718458416	-0.18235004803336138	False	0.007886533665835412	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P33667	850484.3749999995	797283.4077792538	861723.3235625667	697845.8536968844	767322.7211025037	765851.3278565538	P33667	P33667		selU	0	0.038656235144367786	0.16969144943714606	False	0.007917705735660849	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P27838	5930628.908907293	5846968.974888665	5767461.199357208	6276641.271670496	6007476.348015017	6195139.017868909	P27838	P27838		cyaY	0	0.03875547553980969	-0.07484191679415407	False	0.007948877805486284	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7E5	172156701.7585602	170455037.08116636	173017325.97126418	175153810.67368203	175306855.04765257	178719914.37283775	P0A7E5	P0A7E5		pyrG	0	0.03901517175238584	-0.03742653110959706	False	0.007980049875311722	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE18	38702748.63422457	39701823.71418624	39705774.81010789	43300188.06620774	41160867.26837417	41486997.85893496	P0AE18	P0AE18		map	0	0.04034998447836798	-0.0926934633819857	False	0.008011221945137158	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
