Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				5717780.0	13559200.0	5923200.0	13544400.0	13351300.0	5803170.0	0	1.3388085392564732e-07	-1.2135711549834634	True	3.0303030303030306e-05	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				2871560.0	6506190.0	2887740.0	6455500.0	6569800.0	2976910.0	0	1.6792942498114637e-07	-1.1607225712669977	True	6.060606060606061e-05	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				5982650.0	14384900.0	5760740.0	14040200.0	14087200.0	5684280.0	0	7.062049852612677e-07	-1.286500613151634	True	9.090909090909092e-05	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				8429920.0	20273700.0	8325940.0	19753800.0	20107500.0	7895310.0	0	8.119707265284789e-07	-1.2865487964285522	True	0.00012121212121212122	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				3497050.0	9807050.0	3426130.0	9628840.0	9801170.0	3547810.0	0	1.0258580516123747e-06	-1.4814003939466331	True	0.00015151515151515152	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				3151260.0	7396380.0	3083270.0	7461240.0	7549220.0	3282600.0	0	1.1627597540195517e-06	-1.2353407193209365	True	0.00018181818181818183	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				5084740.0	11854200.0	4956280.0	11478200.0	11739500.0	4670080.0	0	2.3298784887917368e-06	-1.253410463940541	True	0.00021212121212121215	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				4142080.0	9963280.0	4168910.0	9708180.0	9980660.0	3976600.0	0	2.743319366365205e-06	-1.2709332714243202	True	0.00024242424242424245	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				2378190.0	5994520.0	2393240.0	5858710.0	6107920.0	2162310.0	0	3.826627021872239e-06	-1.3731740798114431	True	0.00027272727272727274	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2848150.0	6270200.0	2766550.0	6215010.0	6218160.0	2723310.0	0	5.068629494456653e-06	-1.1655232328707132	True	0.00030303030303030303	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				4298240.0	10431100.0	4628930.0	10893100.0	10557600.0	4257030.0	0	5.404711734070396e-06	-1.2739230510774204	True	0.0003333333333333334	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3597720.0	8931890.0	3532220.0	8775460.0	8564760.0	3916500.0	0	6.486750133404663e-06	-1.2499505738722503	True	0.00036363636363636367	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				6125740.0	14720800.0	5862020.0	14295000.0	14940600.0	5650770.0	0	7.491079926007863e-06	-1.3173429040594755	True	0.00039393939393939396	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				6824500.0	16076400.0	7055170.0	16751900.0	16182200.0	6534440.0	0	8.293476267212234e-06	-1.2635241937157038	True	0.0004242424242424243	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				5900960.0	14180800.0	6149360.0	13729300.0	14003200.0	6096760.0	0	8.56587381139415e-06	-1.2076706884864639	True	0.00045454545454545455	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				7609780.0	19686900.0	7562390.0	19569300.0	20455000.0	8197320.0	0	8.862840125746519e-06	-1.353375312401128	True	0.0004848484848484849	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				4433850.0	9793990.0	4365010.0	9767680.0	9963400.0	4455560.0	0	9.617953983573937e-06	-1.1554669393518155	True	0.0005151515151515152	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				3350140.0	7887120.0	3351560.0	7649940.0	7719380.0	3652930.0	0	1.1448328577856109e-05	-1.167354268965047	True	0.0005454545454545455	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P42628	P42628		yhaO		11639300.0	9360090.0	11509300.0	9448170.0	9258600.0	11613200.0	0	1.1921380122004255e-05	0.3086351179060294	True	0.0005757575757575758	True	False	Ecoli	False	True	False	True	umpire	manual	min	0.6609640474436812
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				2233460.0	5390280.0	2209710.0	5205720.0	5168000.0	2086530.0	0	1.1924603638643976e-05	-1.2715450392437917	True	0.0006060606060606061	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				5761170.0	12349100.0	5692170.0	12024200.0	12342300.0	5254720.0	0	1.3769784531270362e-05	-1.1358489469811797	True	0.0006363636363636364	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				8229330.0	18928300.0	8211070.0	20074300.0	19467000.0	7260590.0	0	1.4928213260091429e-05	-1.3027393992990952	True	0.0006666666666666668	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				2746970.0	6799440.0	2676490.0	6373010.0	6593750.0	2464710.0	0	3.3062489570823676e-05	-1.3252729943351855	False	0.0006969696969696971	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1748800.0	4370240.0	1827850.0	4367230.0	4349070.0	1750740.0	0	3.983682251038446e-05	-1.296582903432589	False	0.0007272727272727273	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				5529400.0	12349600.0	5826450.0	12430400.0	12333400.0	5770540.0	0	4.5838381458800505e-05	-1.1157190901692098	False	0.0007575757575757576	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				10830200.0	22764800.0	10814000.0	22775900.0	23358300.0	9758570.0	0	5.560915440946917e-05	-1.1335912207095378	False	0.0007878787878787879	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				1471980.0	3206150.0	1348310.0	3203490.0	3024680.0	1215490.0	0	6.31138896907115e-05	-1.2250710042198316	False	0.0008181818181818183	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				1510680.0	2585760.0	1367920.0	2434430.0	2574680.0	1464320.0	0	8.425161417475947e-05	-0.8063598931317444	False	0.0008484848484848486	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				4742850.0	10141600.0	4697270.0	10612100.0	10539100.0	4528760.0	0	8.875464062971919e-05	-1.1636144003731297	False	0.0008787878787878789	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				6012120.0	13998900.0	6009870.0	13275800.0	13286300.0	5632960.0	0	9.070896057774477e-05	-1.2000204860127557	False	0.0009090909090909091	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				5439760.0	11942600.0	5634520.0	12425800.0	11900900.0	5390090.0	0	9.247991640750067e-05	-1.1394015924001162	False	0.0009393939393939394	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				1646690.0	3872690.0	1753460.0	3978160.0	3823500.0	1471560.0	0	0.00011730827870320529	-1.2608420652514432	False	0.0009696969696969698	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				1692070.0	4072440.0	1704640.0	3881790.0	3919130.0	1627320.0	0	0.0001180859168305836	-1.2408112717701625	False	0.001	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				2214870.0	5434630.0	2163790.0	5153970.0	5494670.0	1720750.0	0	0.00015451105706172345	-1.398819158886361	False	0.0010303030303030305	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				1604260.0	3295550.0	1643540.0	3569910.0	3430490.0	1309240.0	0	0.00021056045142957725	-1.17590801339029	False	0.0010606060606060607	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				2496040.0	5545770.0	2533070.0	5411830.0	5642140.0	2475110.0	0	0.00023343269584903413	-1.1453866161245645	False	0.001090909090909091	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				2121250.0	4777700.0	2047930.0	4986360.0	4739380.0	2130890.0	0	0.00024260830064011638	-1.2029553630270755	False	0.0011212121212121212	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				3244040.0	6113440.0	2953430.0	5864850.0	6443800.0	2515460.0	0	0.00037058139137146305	-1.0802068879045785	False	0.0011515151515151516	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				4710800.0	12415300.0	5020310.0	11379700.0	11913600.0	4596580.0	0	0.000407445977981129	-1.3174655443722283	False	0.0011818181818181819	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				8106350.0	16394600.0	7617460.0	16673500.0	17679800.0	8041700.0	0	0.0005322373248241688	-1.09447876160501	False	0.0012121212121212121	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P33898	P33898		gapC		1454980.0	1402350.0	1455360.0	1386630.0	1391500.0	1471480.0	0	0.0008056252020811014	0.06786162020894254	False	0.0012424242424242426	True	False	Ecoli	False	True	False	True	umpire	manual	min	0.6609640474436812
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				4286950.0	9869840.0	4119540.0	9207620.0	9772840.0	4209880.0	0	0.0008759631379990403	-1.1932894450743254	False	0.0012727272727272728	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)				589510.0	1789240.0	759813.0	1738890.0	1749450.0	643276.0	0	0.0009711132741413597	-1.4052251381294487	False	0.001303030303030303	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				5429150.0	11554800.0	5384270.0	11907700.0	11854300.0	4418680.0	0	0.0010019596751614597	-1.2132397733652363	False	0.0013333333333333335	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2578090.0	6035840.0	2622920.0	5543220.0	5722130.0	2699530.0	0	0.0012602422585723306	-1.1308481022237333	False	0.0013636363636363637	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				2156580.0	4384800.0	2092560.0	4386630.0	4585960.0	1649840.0	0	0.001291977000935954	-1.1791007134612925	False	0.0013939393939393942	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				372400.0	1149310.0	514206.0	1097080.0	1132840.0	445604.0	0	0.0013292990748086226	-1.3428730313670523	False	0.0014242424242424242	True	True	Human	True	False	False	True	umpire	manual	min	0.6609640474436812
P30014	P30014		rnt		5598220.0	5325850.0	5544040.0	5360720.0	5307960.0	5527400.0	0	0.001551207722604406	0.05964607951414846	False	0.0014545454545454547	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGK4	P0AGK4		yhbY		16436700.0	13541900.0	16660300.0	13365600.0	13609000.0	15980200.0	0	0.0020917105046837	0.2765433883662001	False	0.001484848484848485	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0CB39	P0CB39		eptC		2370300.0	1816550.0	2367340.0	1866160.0	2004260.0	2498350.0	0	0.002402401955444822	0.34753022040251347	False	0.0015151515151515152	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A7I4	P0A7I4		prfC		5563170.0	5886500.0	5487580.0	5816800.0	5777910.0	5543250.0	0	0.002412767966792445	-0.07514335630053813	False	0.0015454545454545456	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P27303	P27303		emrA		1642490.0	1495890.0	1650160.0	1507300.0	1457540.0	1601830.0	0	0.002436206762775394	0.13387576596421108	False	0.0015757575757575758	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08337	P08337		mutT		1184930.0	903343.0	1187990.0	923648.0	828578.0	1100920.0	0	0.00256061722105068	0.38751029149718214	False	0.0016060606060606063	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1461700.0	2946410.0	1327600.0	3101250.0	3078280.0	1003770.0	0	0.0026735753387729763	-1.2666071721840724	False	0.0016363636363636365	False	True	Human	True	False	False	False	umpire	manual	min	0.6609640474436812
P07001	P07001		pntA		3325980.0	2980030.0	3468330.0	3030040.0	3117390.0	3384070.0	0	0.0037066201016261917	0.1572226127125805	False	0.0016666666666666668	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77717	P77717		ybaY		1553850.0	1403980.0	1556970.0	1467290.0	1439430.0	1589450.0	0	0.006683884697643936	0.12482146992719806	False	0.0016969696969696972	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6U3	P0A6U3		mnmG		7103600.0	6937860.0	7070350.0	6824040.0	6878520.0	7192150.0	0	0.008043115831134555	0.049851266183513966	False	0.0017272727272727272	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABP8	P0ABP8		deoD		50317900.0	51976400.0	50336400.0	52411900.0	51855800.0	49407200.0	0	0.008833407433564337	-0.058247828118908516	False	0.0017575757575757577	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG96	P0AG96		secE		751680.0	638237.0	748848.0	675989.0	638348.0	807595.0	0	0.009766346253367928	0.24134288167114246	False	0.001787878787878788	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6S0	P0A6S0		flgH		2392790.0	2260540.0	2416200.0	2262210.0	2320440.0	2472620.0	0	0.009768775848450846	0.08958846859752104	False	0.0018181818181818182	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADT8	P0ADT8		ygiM		4248500.0	4004490.0	4151510.0	4001200.0	4073390.0	4194050.0	0	0.010107316862484856	0.06023286934364937	False	0.0018484848484848486	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76206	P76206		ydiY		883631.0	1299620.0	914526.0	1353690.0	1168120.0	996016.0	0	0.010185582388350527	-0.4516912563231034	False	0.0018787878787878789	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P69425	P69425		tatB		3425690.0	3225270.0	3522080.0	3167110.0	3302230.0	3452870.0	0	0.01034746353286971	0.1014175397702207	False	0.0019090909090909093	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC53	P0AC53		zwf		13117400.0	13029400.0	13153800.0	12968800.0	12969800.0	13084300.0	0	0.010380774603491098	0.014275380688176343	False	0.0019393939393939396	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADV5	P0ADV5		yhbW		889811.0	1145170.0	890660.0	1226810.0	1168820.0	1013590.0	0	0.011280429708018638	-0.3417118382111189	False	0.00196969696969697	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25714	P25714		yidC		8354270.0	7413650.0	7932420.0	7140030.0	7580180.0	8226380.0	0	0.011446788413302164	0.14729610802117185	False	0.002	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8Q0	P0A8Q0		frdC		2326660.0	2150710.0	2393920.0	2201250.0	2252410.0	2392160.0	0	0.011827748411453851	0.10698448068962216	False	0.0020303030303030303	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75726	P75726		citF		5485870.0	5654690.0	5425210.0	5665480.0	5743840.0	5325680.0	0	0.011964516371886365	-0.07169294076573733	False	0.002060606060606061	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABD3	P0ABD3		bfr		7145540.0	7420590.0	7247260.0	7404930.0	7527360.0	7262530.0	0	0.012002295828055844	-0.04573856632792375	False	0.002090909090909091	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33225	P33225		torA		3983490.0	3408250.0	3906850.0	3544030.0	3180700.0	4110450.0	0	0.012827666360146161	0.24407086255858743	False	0.0021212121212121214	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23836	P23836		phoP		21898700.0	22542600.0	21797100.0	22660600.0	22283600.0	21422000.0	0	0.014311796359111393	-0.05155338846039103	False	0.0021515151515151517	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76594	P76594		yfiQ		2120690.0	1880950.0	2099090.0	1906850.0	1724210.0	2283580.0	0	0.015445392338705479	0.23860678240510808	False	0.002181818181818182	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5834920.0	14106700.0	5521890.0	11164400.0	14157700.0	5451120.0	0	0.01572504021128167	-1.2301077445155977	False	0.002212121212121212	False	True	Human	True	False	False	False	umpire	manual	min	0.6609640474436812
P39321	P39321		tamB		1024550.0	934826.0	1058500.0	951466.0	968667.0	1007680.0	0	0.016209294864214848	0.1144776015164421	False	0.0022424242424242424	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P25888	P25888		rhlE		3205500.0	3056490.0	3193620.0	3098390.0	3029430.0	3188360.0	0	0.016791150907811768	0.061980324646208076	False	0.0022727272727272726	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
