Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	9.615568495762241e-09	-5.02834220854076	8.017025034121925	down		ids:P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	True	True	2.9904306220095695e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	1.2390348700565782e-08	-4.247850685588691	7.906916471138015	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	True	5.980861244019139e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	1.3551042608361698e-08	-5.20820252624231	7.868027289170477	down		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	True	8.97129186602871e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	1.6637405678979234e-08	-5.315098986719072	7.778914393618844	down		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	0.00011961722488038278	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	2.6150436944332372e-08	-4.2641921097051565	7.582521050164696	down		ids:P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	True	True	0.00014952153110047846	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	4.9442392793089925e-08	-4.834024347248363	7.305900519478927	down		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	0.0001794258373205742	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	6.253915938294783e-08	-5.278685654042018	7.203847960601891	down		ids:P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	True	True	0.00020933014354066989	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	1.0059294196279598e-07	-5.070956733494256	6.99743249019604	down		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	0.00023923444976076556	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	1.0633115413888154e-07	-4.47804770637071	6.9733394721811965	down		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	0.00026913875598086123	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	1.1331568330776269e-07	-4.8245432125053895	6.945709978021406	down		ids:P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	True	True	0.0002990430622009569	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
