Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	6.382338903826093e-09	3.1079694413436165	8.195020138382285	up		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	True	3.0030030030030033e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	1.0502661661034525e-08	3.2821898171745936	7.978700624909714	up		ids:P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	True	True	6.0060060060060066e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	1.0877793426287152e-08	2.8778727987195474	7.963459192871045	up		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	9.00900900900901e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	1.262105834024777e-08	2.4615360815378153	7.898904225752912	up		ids:P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	True	True	0.00012012012012012013	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	1.391418530945229e-08	2.8542184125498835	7.85654221699557	up		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	0.00015015015015015014	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	1.4600121413834317e-08	2.8324257952360767	7.835643532630698	up		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	0.0001801801801801802	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	2.3043302382143123e-08	2.9833705264830854	7.637455281170376	up		ids:Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	True	True	0.00021021021021021022	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	4.891820063788088e-08	2.9527912427330243	7.310529526030912	up		ids:P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	True	True	0.00024024024024024026	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	1.1099612518613815e-07	3.089436069740824	6.9546921819309215	up		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	0.0002702702702702703	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	1.179996497236323e-07	2.754745952873261	6.928119281874547	up		ids:P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	True	True	0.0003003003003003003	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
