Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A7I0	P0A7I0		prfA		4178420.0	4206000.0	4267440.0	4335300.0	4338870.0	4301300.0	0	0.03782745819323768	0.0364373002920628	False	0.010456942003514939	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P00363	P00363		frdA		24463600.0	24399400.0	24001100.0	25023000.0	24932300.0	24913200.0	0	0.037865844339506155	0.03915067358836537	False	0.01048623315758641	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A8E7	P0A8E7		yajQ		16467900.0	16634600.0	16037100.0	16987200.0	17086100.0	17260500.0	0	0.03787470477507045	0.06302294633332564	False	0.010515524311657878	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AAA1	P0AAA1		yagU		3858900.0	3964570.0	3962290.0	4087980.0	4043910.0	4197920.0	0	0.03789878358695977	0.06510577506098522	False	0.01054481546572935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AAB8	P0AAB8		uspD		2556540.0	2475870.0	2562640.0	2627770.0	2640240.0	2670560.0	0	0.03796250190070251	0.06381969114122826	False	0.01057410661980082	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AEU0	P0AEU0		hisJ		2776740.0	2972910.0	2869410.0	3205810.0	3007080.0	3190260.0	0	0.03825011793859217	0.12561359543803877	False	0.010603397773872291	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P64636	P64636		yrfG		2803800.0	2978570.0	2909390.0	2705020.0	2756020.0	2634490.0	0	0.03829403387083813	-0.10252280454842776	False	0.010632688927943763	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P07014	P07014		sdhB		1609090.0	1694430.0	1630780.0	1767900.0	1774420.0	1763780.0	0	0.038441248290841806	0.1048064326180027	False	0.010661980082015231	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A858	P0A858		tpiA		82784600.0	81823900.0	79487000.0	84511900.0	84572100.0	86459400.0	0	0.038553516307807116	0.06612263218607214	False	0.010691271236086701	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P24169	P24169		speF		3530760.0	3436200.0	3482590.0	3366990.0	3399410.0	3288490.0	0	0.03879118391293825	-0.05554351662761366	False	0.010720562390158173	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P25522	P25522		mnmE		4827760.0	4826100.0	4838090.0	4475340.0	4650320.0	4602650.0	0	0.039000738706022005	-0.07809769741544831	False	0.010749853544229644	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A7U7	P0A7U7		rpsT		33340400.0	32656000.0	32529600.0	34005600.0	34147600.0	33427400.0	0	0.03917178822263708	0.04404850823713474	False	0.010779144698301114	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P77395	P77395		ybbN		2486780.0	2472750.0	2347460.0	2600680.0	2557040.0	2664860.0	0	0.03926679315965134	0.09836727476210981	False	0.010808435852372584	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A9L8	P0A9L8		proC		2818900.0	3073430.0	3106650.0	3355420.0	3643900.0	3291420.0	0	0.03979580426595696	0.19351333731427475	False	0.010837727006444054	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AA43	P0AA43		rsuA		5067420.0	4991130.0	5139650.0	4796290.0	4948030.0	4896580.0	0	0.03985160772931071	-0.05389622692200494	False	0.010867018160515525	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				499298.0	542037.0	399392.0	374327.0	313372.0	247575.0	0	0.04045364039934648	-0.6233360012311047	False	0.010896309314586995	False	False	Human	True	False	False	False	umpire	manual	min	1.160964047443681
P77173	P77173		zipA		2652270.0	2604120.0	2634970.0	2574900.0	2560330.0	2594150.0	0	0.04049410924005021	-0.029921260992395723	False	0.010925600468658467	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P39177	P39177		uspG		27602800.0	28195200.0	27013800.0	28528900.0	29195700.0	29958700.0	0	0.040535872222448026	0.08246574124699875	False	0.010954891622729935	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P10100	P10100		rlpA		3505290.0	3386720.0	3538590.0	3647660.0	3696990.0	3677290.0	0	0.04058333211784078	0.07955603024914183	False	0.010984182776801407	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ACA7	P0ACA7		gstB		2748440.0	2720820.0	2780400.0	2670420.0	2672850.0	2689080.0	0	0.0405950291276905	-0.03851252724908764	False	0.011013473930872876	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ADP7	P0ADP7		yigP		2274130.0	1743830.0	2257260.0	1402060.0	1252760.0	1475470.0	0	0.04102668425257808	-0.6034229575901708	False	0.011042765084944348	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6D0	P0A6D0		argR		1697230.0	1805960.0	1746110.0	1620370.0	1668240.0	1554210.0	0	0.0412783946785191	-0.11627766938365162	False	0.011072056239015818	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AFH8	P0AFH8		osmY		27611600.0	27019300.0	27748200.0	26190600.0	26941400.0	26086400.0	0	0.041297344743817285	-0.056442801751021746	False	0.011101347393087288	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P37052	P37052		ychJ		1007090.0	1011070.0	970567.0	915146.0	956595.0	887095.0	0	0.04144376837800431	-0.11547142488494193	False	0.011130638547158758	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P04825	P04825		pepN		16859700.0	16734700.0	16743500.0	16914900.0	17031100.0	17144900.0	0	0.04211274543814807	0.02142131868632917	False	0.011159929701230229	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P76537	P76537		yfeY		2860880.0	2770370.0	2829910.0	2952220.0	2904010.0	2906280.0	0	0.042232708169984604	0.05048871943870157	False	0.011189220855301699	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P46125	P46125		yedI		899935.0	767778.0	912011.0	736352.0	583377.0	689651.0	0	0.04243008877657987	-0.3604663002284766	False	0.01121851200937317	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P75821	P75821		ybjS		1690350.0	1820020.0	1799120.0	1627550.0	1641420.0	1576240.0	0	0.04261477183257408	-0.13201409448550308	False	0.011247803163444642	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P75736	P75736		ybfF		2397400.0	2364660.0	2342490.0	2228410.0	2211030.0	2078140.0	0	0.042667141612774774	-0.1244068862822785	False	0.01127709431751611	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P08200	P08200		icd		24645700.0	24045000.0	23052500.0	25543800.0	25903600.0	26059000.0	0	0.042753191053862605	0.1114733481324659	False	0.01130638547158758	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A9X9	P0A9X9		cspA		27391100.0	27745500.0	28579100.0	26253000.0	26540300.0	26939000.0	0	0.04298927216192943	-0.07033392400066696	False	0.011335676625659052	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6B7	P0A6B7		iscS		18200200.0	17995600.0	17940800.0	18283300.0	18407900.0	18362900.0	0	0.043083943970343	0.024245725219436406	False	0.011364967779730523	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P14081	P14081		selB		3276220.0	3322070.0	3322750.0	3214750.0	3082360.0	3164280.0	0	0.0432095030607604	-0.06843921336025485	False	0.011394258933801993	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6F3	P0A6F3		glpK		5219700.0	5207160.0	5122210.0	5310530.0	5327930.0	5298950.0	0	0.04338713974606165	0.035588900558139853	False	0.011423550087873463	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AC84	P0AC84		gloB		2222460.0	2078160.0	2212490.0	1935490.0	2068370.0	1896800.0	0	0.04357370447528473	-0.14247026090201426	False	0.011452841241944933	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P00960	P00960		glyQ		4424970.0	4350630.0	4558360.0	4229210.0	4260630.0	4042320.0	0	0.04361347721120348	-0.08947021030533098	False	0.011482132396016404	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P38489	P38489		nfnB		6549050.0	6434560.0	6328460.0	6734310.0	6586630.0	6833680.0	0	0.04369494088568006	0.06160777201252608	False	0.011511423550087874	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A9B6	P0A9B6		epd		1848300.0	1810830.0	1824550.0	1861800.0	1904440.0	1868990.0	0	0.04378906353019056	0.03933010956480196	False	0.011540714704159346	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P39173	P39173		yeaD		24193600.0	24213300.0	24100900.0	24714000.0	24440300.0	24441000.0	0	0.043926905484743664	0.021477433851139725	False	0.011570005858230814	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P06136	P06136		ftsQ		1018110.0	958614.0	1007280.0	906324.0	931278.0	941663.0	0	0.0440601622751078	-0.10254606894488219	False	0.011599297012302286	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P24203	P24203		yjiA		3284280.0	3303190.0	3065610.0	3565040.0	3453020.0	3807770.0	0	0.04406331625135784	0.16541639801574223	False	0.011628588166373756	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A7D1	P0A7D1		pth		6047150.0	5829420.0	5950030.0	5798590.0	5667110.0	5657960.0	0	0.04436908164496708	-0.05804047402861908	False	0.011657879320445227	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ACI0	P0ACI0		rob		3957150.0	3859880.0	3937510.0	3757850.0	3840040.0	3698360.0	0	0.044447698536514944	-0.05737415923131333	False	0.011687170474516697	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AF28	P0AF28		narL		7444120.0	7411960.0	7695700.0	7923540.0	7707720.0	7967300.0	0	0.04480750731576186	0.06545751892444036	False	0.011716461628588167	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P16681	P16681		phnB		401817.0	326988.0	408255.0	490461.0	490252.0	447287.0	0	0.04485364505382898	0.32868759548110543	False	0.011745752782659637	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P64596	P64596		yraP		12672600.0	12387400.0	12501100.0	12947100.0	12889500.0	13359200.0	0	0.04571121838535083	0.06145975776523946	False	0.011775043936731108	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P13033	P13033		glpB		1498400.0	1618910.0	1551210.0	1482550.0	1370730.0	1400590.0	0	0.0459760455604994	-0.13418931900024933	False	0.011804335090802578	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AAC0	P0AAC0		uspE		5605560.0	5554070.0	5452340.0	5286870.0	5200570.0	4942090.0	0	0.04606498699165174	-0.10652905493350853	False	0.01183362624487405	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AFP4	P0AFP4		ybbO		944335.0	1010840.0	991668.0	1051190.0	1073430.0	1058820.0	0	0.04609790865557455	0.11141637369744022	False	0.011862917398945518	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P43671	P43671		pqiB		1156030.0	1176820.0	1242280.0	1137850.0	1051160.0	1070230.0	0	0.046504818644228056	-0.13346011114256254	False	0.01189220855301699	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ABQ4	P0ABQ4		folA		2562600.0	2512780.0	2666300.0	2797030.0	2793620.0	3037860.0	0	0.04662476852142427	0.15646477600164435	False	0.01192149970708846	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A9B2	P0A9B2		gapA		369608000.0	366733000.0	369954000.0	372337000.0	374819000.0	371394000.0	0	0.047410022364784435	0.015893607455921624	False	0.011950790861159931	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6X3	P0A6X3		hfq		1118260.0	1018130.0	1000600.0	1219950.0	1201990.0	1122600.0	0	0.04756190582960145	0.17621748067373996	False	0.011980082015231402	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P25534	P25534		ubiH		797152.0	718268.0	830481.0	850478.0	929474.0	936474.0	0	0.047886587727850344	0.211567615023028	False	0.01200937316930287	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ABU0	P0ABU0		menB		11337400.0	11498200.0	11330000.0	11636200.0	11787100.0	12038000.0	0	0.04826477221398552	0.05370096298982722	False	0.012038664323374342	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AFB1	P0AFB1		nlpI		1682240.0	1691900.0	1783860.0	1591870.0	1620110.0	1577230.0	0	0.04838911709771221	-0.10702407605474193	False	0.012067955477445812	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P06710	P06710		dnaX		1471770.0	1496150.0	1464320.0	1407900.0	1436120.0	1450860.0	0	0.04839689199429749	-0.04541818087832715	False	0.012097246631517284	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P00452	P00452		nrdA		9698830.0	9609150.0	9743090.0	9836710.0	9784920.0	9856510.0	0	0.04840244004630774	0.02105419519991884	False	0.012126537785588754	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P09148	P09148		galT		3189220.0	3389510.0	3343490.0	3781660.0	3522300.0	3532440.0	0	0.04870166577813909	0.1271507025083849	False	0.012155828939660223	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P60757	P60757		hisG		2858150.0	2970260.0	2949190.0	3031720.0	3112470.0	3017630.0	0	0.04887546458557031	0.06180769156469736	False	0.012185120093731693	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P10441	P10441		lpxB		1139560.0	1133330.0	1183040.0	1250210.0	1190960.0	1270970.0	0	0.04910410850056346	0.10317712547738832	False	0.012214411247803165	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P76558	P76558		maeB		2458730.0	2545600.0	2533550.0	2595730.0	2637430.0	2601470.0	0	0.04927444163177845	0.05570631520217696	False	0.012243702401874635	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AGJ2	P0AGJ2		trmH		1669410.0	1635750.0	1723970.0	1584170.0	1616830.0	1536210.0	0	0.049357078985890396	-0.08627121885198714	False	0.012272993555946106	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ACJ8	P0ACJ8		crp		30366900.0	29935200.0	29396500.0	30608900.0	30799900.0	31397700.0	0	0.04948005024223589	0.049140384662688545	False	0.012302284710017574	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P23865	P23865		prc		6974180.0	6913040.0	6862680.0	6771210.0	6802150.0	6828910.0	0	0.049642397013388524	-0.024374705246455675	False	0.012331575864089046	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AEY3	P0AEY3		mazG		1504300.0	1509880.0	1557920.0	1588140.0	1563490.0	1623190.0	0	0.04969849314385929	0.06258938959068881	False	0.012360867018160516	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P24251	P24251		crl		6674480.0	6793280.0	6649640.0	6595460.0	6425620.0	6365810.0	0	0.0499100096084426	-0.0533624731237695	False	0.012390158172231987	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6Q6	P0A6Q6		fabZ		27990800.0	28919900.0	28078900.0	27073900.0	27020900.0	27106700.0	0	0.049913334277339357	-0.06577993453448225	False	0.012419449326303457	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P60560	P60560		guaC		8569980.0	8612140.0	8744240.0	8329840.0	8272880.0	8521860.0	0	0.05006850477395101	-0.04532019001948914	False	0.012448740480374927	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A8P3	P0A8P3		yggX		26007400.0	27457100.0	27157800.0	28510600.0	28062400.0	28810400.0	0	0.05049703571467886	0.08277667129779752	False	0.012478031634446397	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P43533	P43533		flgN		3457610.0	3454390.0	3201370.0	3183240.0	3041260.0	2990800.0	0	0.05065103300512409	-0.13416077742633256	False	0.012507322788517869	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A7J0	P0A7J0		ribB		13905700.0	13938200.0	13212300.0	14330200.0	14414500.0	14806900.0	0	0.05090282177080786	0.08512561811110059	False	0.012536613942589338	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P77454	P77454		glsA1		1722470.0	1632850.0	1586590.0	1310870.0	1467590.0	1514750.0	0	0.051089825821893455	-0.2030119940024951	False	0.01256590509666081	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0C0L9	P0C0L9		iscX		1817290.0	1745020.0	1848780.0	1696530.0	1670960.0	1680860.0	0	0.0519144931069294	-0.10010730192401017	False	0.012595196250732278	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AG48	P0AG48		rplU		114153000.0	110516000.0	109414000.0	106914000.0	105805000.0	105257000.0	0	0.05212909592797355	-0.07128869344185788	False	0.01262448740480375	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A8H8	P0A8H8		yacG		2028050.0	2102050.0	2168620.0	2223680.0	2200730.0	2305670.0	0	0.0526679779326318	0.09556497431573789	False	0.012653778558875221	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AAK1	P0AAK1		hycB		1438050.0	1395040.0	1537740.0	1592560.0	1578510.0	1645330.0	0	0.053540995894604655	0.14004794556701505	False	0.012683069712946691	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AAC8	P0AAC8		iscA		7057120.0	7049340.0	7045910.0	6765790.0	6586720.0	6366510.0	0	0.05362932462875948	-0.10123146385166602	False	0.012712360867018163	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P29217	P29217		yceH		2852040.0	2776970.0	2860560.0	2762260.0	2744000.0	2708880.0	0	0.05374683281348838	-0.04740632119824041	False	0.012741652021089631	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P37903	P37903		uspF		9126100.0	9053630.0	8891270.0	8841760.0	8825790.0	8674950.0	0	0.0537912423087121	-0.03935591239613267	False	0.012770943175161103	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6W5	P0A6W5		greA		25784500.0	25680700.0	25805200.0	25519200.0	25499600.0	25224200.0	0	0.05382799092537895	-0.019310978917811854	False	0.012800234329232572	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AFX9	P0AFX9		rseB		2966600.0	3099580.0	3066530.0	2909300.0	2858180.0	2952240.0	0	0.05396308546141505	-0.0667612134997532	False	0.012829525483304044	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P38506	P38506		ygdG		862221.0	749156.0	780480.0	652045.0	708980.0	678081.0	0	0.054235196691643145	-0.2301943651489497	False	0.012858816637375514	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ACF8	P0ACF8		hns		46160400.0	45592700.0	45846200.0	46703100.0	48310200.0	47846100.0	0	0.054350111143332096	0.05412283650161862	False	0.012888107791446984	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6J1	P0A6J1		cysC		1723890.0	1694090.0	1687320.0	1643670.0	1677360.0	1663180.0	0	0.054554429872863325	-0.0346308851135945	False	0.012917398945518454	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A7A2	P0A7A2		gpmB		3703760.0	3660630.0	3762650.0	3556070.0	3290970.0	3277310.0	0	0.05490117408990838	-0.13624057238633913	False	0.012946690099589925	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P07813	P07813		leuS		14980300.0	15236500.0	14901600.0	15597700.0	15261000.0	15394000.0	0	0.05491598686815663	0.03582167793665903	False	0.012975981253661395	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P45578	P45578		luxS		22884600.0	21925900.0	21801000.0	23455000.0	23315000.0	23668100.0	0	0.05494177729357708	0.08058472458283832	False	0.013005272407732867	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A890	P0A890		tusA		861070.0	828279.0	939915.0	1069240.0	1155160.0	964638.0	0	0.055981435813635017	0.2784622807610988	False	0.013034563561804335	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ADY1	P0ADY1		ppiD		23571100.0	23503900.0	23725900.0	23896500.0	23731300.0	24001100.0	0	0.05617585330939714	0.016774087318141572	False	0.013063854715875806	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P00582	P00582		polA		3745740.0	3732740.0	3610020.0	3562940.0	3582880.0	3502620.0	0	0.056229970862964794	-0.05842212708723218	False	0.013093145869947276	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A840	P0A840		surE		1689060.0	1653560.0	1670150.0	1797620.0	1785260.0	1920450.0	0	0.05625597255350814	0.13469679985734176	False	0.013122437024018748	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A7E1	P0A7E1		pyrD		26618000.0	25950300.0	26129900.0	25483000.0	25420200.0	25690300.0	0	0.05635191002065653	-0.03910867346553765	False	0.013151728178090218	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AE48	P0AE48		ytfP		4089320.0	4059960.0	4124220.0	4012120.0	4026780.0	4034440.0	0	0.05649604381618341	-0.023721874825392966	False	0.013181019332161687	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P66948	P66948		yfgC		1659020.0	1636710.0	1397290.0	1920670.0	1824310.0	1845760.0	0	0.05738212809325018	0.2525226446761228	False	0.013210310486233157	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P18390	P18390		yjjA		1538180.0	1609660.0	1648890.0	1718140.0	1735060.0	1716410.0	0	0.057441590429104135	0.10800421153522984	False	0.013239601640304629	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P30850	P30850		rnb		7370500.0	7281710.0	7395340.0	7203090.0	7276180.0	7221800.0	0	0.057613464259334765	-0.022852169014254096	False	0.0132688927943761	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ABB0	P0ABB0		atpA		54548600.0	53856100.0	53312000.0	52479800.0	53106200.0	52527600.0	0	0.05766228667329172	-0.03250720414909295	False	0.01329818394844757	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0AB71	P0AB71		fbaA		160367000.0	158541000.0	158352000.0	156260000.0	157683000.0	156867000.0	0	0.05774201594556208	-0.019630463117126917	False	0.013327475102519038	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A784	P0A784		orn		2904270.0	2823300.0	2951130.0	3122880.0	3118430.0	2964380.0	0	0.0578185402502438	0.08504690622699294	False	0.01335676625659051	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
Q93K97	Q93K97		nudF		3045850.0	2905380.0	3067370.0	2789220.0	2879860.0	2835260.0	0	0.0578593176505004	-0.08470421810260209	False	0.013386057410661982	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A7T3	P0A7T3		rpsP		150431000.0	151289000.0	150112000.0	155651000.0	152955000.0	152857000.0	0	0.05789753731259706	0.030428527514734637	False	0.013415348564733452	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1110450.0	1212020.0	1056780.0	653037.0	547730.0	32694.8	1	0.057991681326757756	-1.4539900499168377	False	0.013444639718804923	False	True	Human	True	False	False	False	umpire	manual	min	1.160964047443681
P30126	P30126		leuD		422566.0	490902.0	404008.0	572649.0	555450.0	485579.0	0	0.05804829073413149	0.29257604495277084	False	0.013473930872876391	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A6I9	P0A6I9		coaE		1439130.0	1360810.0	1545840.0	1226740.0	1311540.0	1260330.0	0	0.05856666587977469	-0.19414354227327565	False	0.013503222026947863	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A921	P0A921		pldA		1811590.0	1867000.0	1806330.0	1886030.0	1911590.0	1886550.0	0	0.05873952869629913	0.05147912436941928	False	0.013532513181019333	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P76491	P76491		yfbR		919474.0	843384.0	845602.0	944914.0	975705.0	946758.0	0	0.059208189087373235	0.13653329100785638	False	0.013561804335090804	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P77330	P77330		borD		30406900.0	31218000.0	30136600.0	31660600.0	31949300.0	31589700.0	0	0.05947959878649357	0.05306653689112274	False	0.013591095489162274	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P62558	P62558		sopB		5924760.0	5848560.0	5938080.0	6096960.0	6078100.0	5960170.0	0	0.0598813459633425	0.034116787778659764	False	0.013620386643233744	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A8F4	P0A8F4		udk		7619480.0	7520190.0	7722010.0	7299380.0	7116880.0	7461290.0	0	0.05996653778940822	-0.06348024032373796	False	0.013649677797305214	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P36659	P36659		cbpA		2442450.0	2379770.0	2376230.0	2533260.0	2447480.0	2565260.0	0	0.05997854558098423	0.06802580721079063	False	0.013678968951376685	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0A9E5	P0A9E5		fnr		7820910.0	8014780.0	7776340.0	8341880.0	8158570.0	8031240.0	0	0.06009508802235807	0.05512454537960457	False	0.013708260105448155	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P33235	P33235		flgK		1741720.0	1840130.0	1775000.0	1666150.0	1663090.0	1734290.0	0	0.060528518268506214	-0.08124139982270814	False	0.013737551259519627	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P30852	P30852		smf		2262590.0	2083640.0	2239090.0	2088780.0	1986320.0	1895530.0	0	0.06081350774425839	-0.14137037930768256	False	0.013766842413591095	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
