Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AGK4	P0AGK4		yhbY		15816100.0	13533500.0	13335100.0	15901200.0	15891900.0	13310000.0	0	0.00019422938298352684	-0.24481309173239216	False	0.001059322033898305	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4299620.0	18746000.0	19338300.0	4372970.0	4193280.0	18437700.0	0	0.00020450975039930502	2.1352634990328103	False	0.0010895883777239709	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1735610.0	5902040.0	5797050.0	1727120.0	1729820.0	6024660.0	0	0.0002432132350269712	1.7711687741167959	False	0.0011198547215496369	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P0AAQ2	P0AAQ2		yajD		4934240.0	5458640.0	5371980.0	4863080.0	4935090.0	5369100.0	0	0.0002638013778033317	0.13697542460346618	False	0.0011501210653753027	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2922410.0	13537400.0	14083900.0	3003750.0	2821220.0	13292800.0	0	0.00026505449316529997	2.225675243615742	False	0.0011803874092009687	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P38489	P38489		nfnB		6019920.0	6513060.0	6578570.0	5993520.0	5977880.0	6501260.0	0	0.00029757775100195804	0.12302917525622484	False	0.0012106537530266344	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0A8E5	P0A8E5		yacL		527097.0	787466.0	741483.0	532532.0	492873.0	743716.0	0	0.0003003745363685685	0.5497899137628426	False	0.0012409200968523004	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1754070.0	6052590.0	6046130.0	1764590.0	1749000.0	6292590.0	0	0.0003301961661625753	1.8037901102909928	False	0.0012711864406779662	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P0A7M6	P0A7M6		rpmC		26505600.0	28931000.0	29557600.0	26246800.0	26073600.0	29353900.0	0	0.00037156043975757714	0.15624754676991243	False	0.001301452784503632	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				2786810.0	10836100.0	10884600.0	2652060.0	2906450.0	11607700.0	0	0.0003763139947285692	1.9977127838196427	False	0.001331719128329298	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				3578400.0	11495500.0	12266400.0	3352390.0	3265490.0	11377300.0	0	0.0003908533882952985	1.785038449604924	False	0.0013619854721549636	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2293280.0	10869900.0	11432700.0	2280690.0	2405320.0	11642400.0	0	0.0004766658473350967	2.282046901024634	False	0.0013922518159806298	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P24178	P24178		yffB		4396860.0	5079380.0	4971130.0	4268330.0	4354030.0	4923230.0	0	0.0004897971920123493	0.20179159202960933	False	0.0014225181598062954	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P24169	P24169		speF		7313660.0	6889850.0	6933020.0	7289080.0	7383790.0	6974810.0	0	0.0005055348539407061	-0.08019732698874908	False	0.0014527845036319614	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				1893010.0	9332040.0	9184100.0	1924730.0	1928860.0	8736230.0	0	0.0005965549002858168	2.245601162187438	False	0.0014830508474576272	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P0A8W5	P0A8W5		yqgE		1171010.0	1490450.0	1475060.0	1201030.0	1125440.0	1437800.0	0	0.0006214584193140063	0.33227260836471706	False	0.001513317191283293	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				79436.6	1141290.0	1127330.0	105973.0	196920.0	1108840.0	2	0.0006569040876657614	3.1430498802791256	False	0.001543583535108959	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P17117	P17117		nfsA		4435020.0	4861100.0	4804310.0	4342860.0	4446160.0	4880260.0	0	0.0006906178527531971	0.1374267575196149	False	0.0015738498789346247	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				1492140.0	7147300.0	6592620.0	1466810.0	1413970.0	6777030.0	0	0.0007470603477606933	2.2301474188248527	False	0.0016041162227602907	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P02942	P02942		tsr		11181900.0	11679100.0	11584700.0	11112000.0	11127000.0	11568300.0	0	0.0008364251052653817	0.05966686987208158	False	0.0016343825665859565	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P27302	P27302		tktA		32841400.0	34081300.0	33754500.0	32571100.0	32654200.0	34053900.0	0	0.0008806437290545435	0.05517298100414589	False	0.0016646489104116223	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P07822	P07822		fhuD		1706040.0	3747890.0	3384800.0	1843810.0	1685320.0	3488770.0	0	0.0008890078071358656	1.020673797912645	False	0.0016949152542372883	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0AFK9	P0AFK9		potD		5051530.0	5594700.0	5621790.0	4907580.0	5036840.0	5680980.0	0	0.000982765127159296	0.17223433245179304	False	0.001725181598062954	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0AAN5	P0AAN5		yaiA		1295950.0	1604400.0	1529430.0	1296180.0	1242100.0	1538280.0	0	0.0009872265612563447	0.2851373603200148	False	0.00175544794188862	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0A972	P0A972		cspE		130120000.0	108024000.0	107760000.0	130009000.0	133048000.0	112852000.0	0	0.001021786617979735	-0.25868840253987907	False	0.0017857142857142859	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0A9F1	P0A9F1		mntR		1195240.0	1519780.0	1463280.0	1160340.0	1250070.0	1522820.0	0	0.0011133201984312947	0.32154953108411166	False	0.0018159806295399517	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P69503	P69503		apt		28676200.0	25616400.0	25292700.0	28040000.0	28972100.0	24587100.0	0	0.001206321032647816	-0.1826942000471906	False	0.0018462469733656177	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P69908	P69908		gadA		3769360.0	3471880.0	3498850.0	3689280.0	3724280.0	3438160.0	0	0.0012244174481165482	-0.10348071465493286	False	0.0018765133171912834	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P06129	P06129		btuB		15107800.0	15741500.0	15787100.0	15244800.0	15285200.0	15911600.0	0	0.0012629858622795363	0.05588084481458921	False	0.0019067796610169494	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P39274	P39274		yjdJ		4405630.0	3680020.0	3652180.0	4298730.0	4411930.0	3832620.0	0	0.0012690706603819292	-0.23239971293602227	False	0.001937046004842615	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0AD07	P0AD07		yecF		4278240.0	3758020.0	3740930.0	4236200.0	4392460.0	3847640.0	0	0.001302525182273958	-0.1858837451054541	False	0.001967312348668281	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0AEE5	P0AEE5		mglB		2451030.0	2260750.0	2221310.0	2508210.0	2522660.0	2221450.0	0	0.0013738511475482255	-0.1584879859442993	False	0.001997578692493947	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P31069	P31069		kch		1140140.0	1417250.0	1423810.0	1110310.0	1095800.0	1416460.0	0	0.0013887345420789652	0.347468073215227	False	0.0020278450363196126	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				79436.6	1312220.0	1129490.0	365577.0	300521.0	1268470.0	1	0.0014048890152411836	2.315141966986651	False	0.0020581113801452786	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				1058280.0	2751630.0	2514500.0	1015750.0	1040780.0	2675290.0	0	0.001429347369180543	1.350252834654908	False	0.0020883777239709446	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P60624	P60624		rplX		164912000.0	158288000.0	159336000.0	167519000.0	166141000.0	157038000.0	0	0.001454297919198554	-0.07090130618117634	False	0.00211864406779661	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0ACY9	P0ACY9		yebG		648103.0	939333.0	928622.0	712551.0	688030.0	906620.0	0	0.0014613057980009574	0.4375693287523626	False	0.002148910411622276	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P02413	P02413		rplO		161938000.0	154712000.0	156173000.0	164215000.0	162633000.0	155848000.0	0	0.0015478090137409418	-0.0666054879537608	False	0.0021791767554479417	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0A6F9	P0A6F9		groS		94195400.0	77856400.0	81616800.0	95418400.0	92708200.0	81665800.0	0	0.0017082775791041655	-0.22747655506925113	False	0.002209443099273608	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0A8C4	P0A8C4		ygfB		3269400.0	3559350.0	3665400.0	3351750.0	3297520.0	3615790.0	0	0.001743910979354089	0.12821803656404537	False	0.0022397094430992737	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P61316	P61316		lolA		4130420.0	4683270.0	4556600.0	4114460.0	4042770.0	4716160.0	0	0.0017913167340436072	0.18367957567927656	False	0.0022699757869249393	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0ACC3	P0ACC3		erpA		7988730.0	7455600.0	7590320.0	7994160.0	8129730.0	7607920.0	0	0.0018890144277814002	-0.09003279917793565	False	0.0023002421307506053	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
