Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0AFG0	2.505895371246501e-05	-0.1960220185740269	4.601037066078861	non_sig	nusG		False	True	3.15059861373661e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P0A7W1	3.74229248857219e-05	-0.31090189283693803	4.426862272098232	non_sig	rpsE		False	False	6.30119722747322e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P0A6P1	4.252011688966676e-05	-0.09828686671209041	4.371405550252516	non_sig	tsf		False	False	9.451795841209832e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P0A850	4.8649815873675885e-05	-0.14132750129686045	4.312918799079038	non_sig	tig		False	False	0.0001260239445494644	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P0AC92	5.356155065341838e-05	-0.22805255150825587	4.271146858275515	non_sig	gnsA		False	False	0.0001575299306868305	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P60422	6.279916268610185e-05	-0.14439239712477558	4.202046146760094	non_sig	rplB		False	False	0.00018903591682419664	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P0CE47	7.250397956304162e-05	-0.09728079439667425	4.139638155431249	non_sig	tufA		False	False	0.00022054190296156271	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P0AGA2	7.374850032280668e-05	0.05972140583250152	4.132246806646773	non_sig	secY		False	False	0.0002520478890989288	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P05055	8.924293883368611e-05	-0.08737388537212354	4.0494261365253825	non_sig	pnp		False	False	0.0002835538752362949	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
P0ABA6	9.520931037577341e-05	0.06918056437866937	4.021320580532383	non_sig	atpG		False	False	0.000315059861373661	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.6609640474436812
