Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9L8	1.6762521639494457e-06	-1.1433988319705293	5.775660648489668	non_sig	proC		False	True	3.0450669914738125e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	3.316161398976489e-06	-1.3986034321582963	5.479364340311427	non_sig			False	True	6.090133982947625e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AG44	8.776636701899744e-06	-0.3927675117142826	5.056671878358198	non_sig	rplQ		False	True	9.135200974421439e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P67244	1.1187070487441535e-05	0.4269408342015737	4.951283625509764	non_sig	yqhA		False	True	0.0001218026796589525	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	2.187572430695161e-05	0.627339627621307	4.660037558543151	non_sig			False	True	0.0001522533495736906	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P45578	2.8954441741496793e-05	-0.494101585088508	4.53828480410048	non_sig	luxS		False	True	0.00018270401948842878	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P16456	5.1051905907431186e-05	-0.0917630245429315	4.2919880398722805	non_sig	selD		False	False	0.0002131546894031669	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A717	7.12028188685272e-05	-0.19014439154842222	4.147502812615766	non_sig	prs		False	False	0.000243605359317905	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A972	8.533581715611081e-05	0.4002659172551084	4.0688686484528045	non_sig	cspE		False	False	0.0002740560292326431	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6B7	8.793678605235325e-05	-0.06119975532473987	4.055829411188849	non_sig	iscS		False	False	0.0003045066991473812	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AAT6	0.0001163095345927435	-0.15785148672794946	3.934384682079058	non_sig	rsfS		False	False	0.0003349573690621194	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P68206	0.00014285472670607502	-0.5054165913503681	3.8451053853239063	non_sig	yjbJ		False	False	0.00036540803897685756	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P67603	0.0001858527194021535	-0.286798486776064	3.73083107991284	non_sig	yqfB		False	False	0.0003958587088915956	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P60723	0.00020877973483986057	-0.06925390796139652	3.680311658324687	non_sig	rplD		False	False	0.0004263093788063338	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P09373	0.0002350712671237014	-0.10590276558875189	3.628800451658655	non_sig	pflB		False	False	0.00045676004872107184	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P24178	0.0002547476196533678	-0.22037912240576318	3.5938898653244293	non_sig	yffB		False	False	0.00048721071863581	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7E9	0.00025898512467768575	-0.31426945286608543	3.5867251797640116	non_sig	pyrH		False	False	0.0005176613885505482	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A8U0	0.0002689763212489053	-0.28352778342046037	3.570285950494137	non_sig	syd		False	False	0.0005481120584652862	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AET2	0.0002736978727929205	-0.3121061537335983	3.562728577956652	non_sig	hdeB		False	False	0.0005785627283800244	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A796	0.00027588342941255894	-0.1694753177307362	3.5592743840833663	non_sig	pfkA		False	False	0.0006090133982947625	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	0.0002907877802320146	-0.6344217774324221	3.5364238477762466	non_sig			False	False	0.0006394640682095006	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ABP8	0.0003038689700028894	-0.1003748930086914	3.5173136462331973	non_sig	deoD		False	False	0.0006699147381242388	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	0.0003208313278125211	-3.075035236260373	3.4937232313111064	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	False	0.000700365408038977	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P75874	0.00033188606517035494	-0.07907836018355852	3.479010981838662	non_sig	yccU		False	False	0.0007308160779537151	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A8A0	0.0003325215234000138	-0.21909891416545335	3.4781802385072536	non_sig	yebC		False	False	0.0007612667478684531	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P45577	0.00033323616581609056	-0.0870381797668216	3.477247871124738	non_sig	proQ		False	False	0.0007917174177831912	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02358	0.00035075648189131757	-0.1308405263296244	3.4549942945729577	non_sig	rpsF		False	False	0.0008221680876979294	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P26616	0.0003741511932765649	-0.13251662617978255	3.4269528653477987	non_sig	maeA		False	False	0.0008526187576126676	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AA25	0.00038965537165187473	-0.08082070522338114	3.409319332352586	non_sig	trxA		False	False	0.0008830694275274057	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P21165	0.0003986169992430116	-0.08395819774142765	3.3994441845115597	non_sig	pepQ		False	False	0.0009135200974421437	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AEK4	0.00040079143120311586	-0.14976991916886817	3.3970815721233056	non_sig	fabI		False	False	0.0009439707673568818	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AFF6	0.00041316077237547194	-0.0874053745155372	3.3838809193634636	non_sig	nusA		False	False	0.00097442143727162	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AF70	0.0004136747788452227	-0.8172705428733735	3.3833409566056893	non_sig	yjeI		False	False	0.0010048721071863583	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02413	0.0004174374068725764	0.0587768442113763	3.379408636079301	non_sig	rplO		False	False	0.0010353227771010963	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
