Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	1.2459100043513335e-09	2.0896799833348823	8.904513326878433	up		ids:P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	True	True	3.0248033877797946e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	1.3895526626626928e-09	1.931725694701445	8.857124989246158	up		ids:P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	True	True	6.049606775559589e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	2.594510129474065e-09	1.853371285800229	8.5859446293953	up		ids:P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	True	True	9.074410163339384e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	9.195206368974059e-09	2.1747704188419235	8.036438519400246	up		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	True	0.00012099213551119178	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	1.3567441096127971e-08	2.1530922997271738	7.867502055260343	up		ids:P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	True	True	0.00015124016938898973	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	1.4661241240562612e-08	2.3861912726919456	7.8338292601786925	up		ids:P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	True	True	0.00018148820326678767	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	1.965108023771331e-08	2.0746769871217694	7.706613571070578	up		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	0.00021173623714458562	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	3.103800319452896e-08	1.9712954224631147	7.508106226508317	up		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	0.00024198427102238356	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	3.878475061097339e-08	2.151678471662052	7.411338996758827	up		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	0.0002722323049001815	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	4.184507652955187e-08	1.7709931339187257	7.378355633532952	up		ids:P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	True	True	0.00030248033877797946	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.160964047443681
