Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	1.3938497067441395e-08	-0.9292077472889382	7.8557840519557605	down		ids:P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	True	True	3.0599755201958386e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	1.8319240219434533e-08	-0.858548838357251	7.737092542423058	down		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	True	6.119951040391677e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	5.5777358999289964e-08	-0.9173635334016765	7.253542052981203	down		ids:P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	True	True	9.179926560587516e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	1.1610638311533037e-07	-0.8967454944978535	6.9351439036415945	down		ids:P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	True	True	0.00012239902080783354	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	1.1653784303107251e-07	-0.8852322746118944	6.933533024416213	down		ids:P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	True	True	0.0001529987760097919	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	1.517725200504425e-07	-0.8692679060774999	6.81880685473047	down		ids:P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	True	True	0.00018359853121175033	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	2.148730814686576e-07	-0.8951031300605834	6.6678179879607145	down		ids:P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	True	True	0.00021419828641370872	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	2.1838905893923128e-07	-0.8588066891607973	6.660769123116303	down		ids:P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	True	True	0.0002447980416156671	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P45795	3.228628996502635e-07	-1.2035245016779612	6.490981857128637	down	yrdB	yrdB	True	True	0.0002753977968176255	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	0.5
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	3.2516390238508955e-07	-0.9240107984832662	6.487897672995292	down		ids:O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	True	True	0.0003059975520195838	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	4.514307628226542e-07	-0.8037664945456946	6.345408849181823	down		ids:P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	True	True	0.00033659730722154226	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	5.572622239970241e-07	-0.8383601486262187	6.253940396142965	down		ids:P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	True	True	0.00036719706242350066	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	5.613313896452647e-07	-0.8766725697401583	6.2507806713585214	down		ids:P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	True	True	0.000397796817625459	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	5.767870026169806e-07	-0.8788834532649155	6.238984534618938	down		ids:P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	True	True	0.00042839657282741744	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	7.642933978918753e-07	-0.9298144518170304	6.116739891915106	down		ids:P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	True	True	0.0004589963280293758	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	7.960147942343782e-07	-0.8471375398895766	6.099078860661014	down		ids:P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	True	True	0.0004895960832313342	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	8.374359021331525e-07	-0.9094256096045754	6.077048424189852	down		ids:P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	True	True	0.0005201958384332926	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	9.401248787021914e-07	-0.8824665510711682	6.026814454348073	down		ids:P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	True	True	0.000550795593635251	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	1.0754702959963522e-06	-0.8989237711564364	5.968401580128237	down		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	True	0.0005813953488372093	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	1.916206587187402e-06	-0.9074288737900709	5.717557671228777	down		ids:P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	True	True	0.0006119951040391676	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	2.042140451432556e-06	-0.9751137266464589	5.689914391933489	down		ids:P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	True	True	0.0006425948592411261	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	2.109828935007254e-06	-0.9360415943567908	5.675752755884363	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	True	0.0006731946144430845	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	2.151334079548314e-06	-0.83256591869538	5.667292143011712	down		ids:P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	True	True	0.000703794369645043	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	2.173321804969289e-06	-0.9188088622001516	5.662875962692421	down		ids:P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	True	True	0.0007343941248470013	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	2.2742163216910717e-06	-0.8854736069129778	5.643168227929503	down		ids:P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	True	True	0.0007649938800489596	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	0.5
