Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				1530210.0	1617520.0	5971650.0	5987790.0	6291040.0	1305090.0	0	5.6550905272194115e-06	-2.035143209523903	True	0.0007917174177831912	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				4578890.0	4641070.0	22106100.0	22193300.0	22601100.0	4796340.0	0	5.793041489997984e-06	-2.254911433976578	True	0.0008221680876979294	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				8928180.0	8809370.0	37712700.0	38221400.0	38715600.0	8486650.0	0	5.8261600161394776e-06	-2.1282619123912525	True	0.0008526187576126676	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				1140530.0	1075150.0	3617330.0	3648700.0	3648750.0	1058430.0	0	8.710619643197785e-06	-1.7371083535929213	True	0.0008830694275274057	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				3268850.0	3498390.0	13044200.0	12582400.0	12200100.0	2805820.0	0	1.029888567277e-05	-1.982352864513442	True	0.0009135200974421437	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				644600.0	710131.0	2237220.0	2168440.0	2309310.0	564861.0	0	1.074251355457289e-05	-1.8065812485674972	True	0.0009439707673568818	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				3620380.0	3574360.0	16014400.0	15725100.0	15909400.0	3541040.0	0	1.4528447939537778e-05	-2.150015896218486	True	0.00097442143727162	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				4668100.0	4633630.0	16408600.0	16816000.0	17126100.0	4348730.0	0	2.0276596618800445e-05	-1.8830622668015486	True	0.0010048721071863583	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				7712430.0	7617760.0	31723600.0	32578700.0	31749100.0	7399160.0	0	2.9751352904849912e-05	-2.079250214649542	True	0.0010353227771010963	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				7566220.0	7260940.0	34428300.0	35568900.0	34703800.0	7659750.0	0	3.096747447744126e-05	-2.21911788713103	False	0.0010657734470158344	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)				2399590.0	2556650.0	9498720.0	9505040.0	9341950.0	2130880.0	0	3.716802638045216e-05	-1.9998590238164988	False	0.0010962241169305725	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				2016120.0	2026500.0	9131950.0	9226120.0	9447140.0	2082380.0	0	8.652849736796223e-05	-2.182573483969952	False	0.0011266747868453107	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				5294390.0	5114720.0	20496500.0	21320100.0	22010100.0	4617810.0	0	9.230304271337579e-05	-2.086610721919972	False	0.0011571254567600488	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P22259	P22259		pckA		8073020.0	8051610.0	7586780.0	7523630.0	7503680.0	8119790.0	0	9.800320200623564e-05	0.100430797995976	False	0.0011875761266747868	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P64624	P64624		yheO		1767040.0	2068170.0	3789650.0	3908290.0	3627640.0	1887440.0	0	0.00010133783768992067	-0.9848296559663499	False	0.001218026796589525	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P45795	P45795		yrdB		1400660.0	1400030.0	3060290.0	3307010.0	3353590.0	1669120.0	0	0.00016438061903033477	-1.1208748989064223	False	0.0012484774665042632	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				2012950.0	1750550.0	6818360.0	6531110.0	6098950.0	1578190.0	0	0.00017029597568555798	-1.8642847966054346	False	0.0012789281364190012	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				5521400.0	5392630.0	19610900.0	20023700.0	20655000.0	5288490.0	0	0.00023997086040074254	-1.895690942754759	False	0.0013093788063337393	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				2661670.0	2706590.0	11380000.0	11548200.0	10993900.0	2640080.0	0	0.0003031460643054058	-2.082650353658571	False	0.0013398294762484776	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				2628180.0	2603330.0	12195800.0	12024000.0	11525300.0	2517160.0	0	0.0003351614088536229	-2.2057248791505364	False	0.0013702801461632156	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P0AA97	P0AA97		yaeQ		884039.0	854442.0	656720.0	639905.0	674279.0	840010.0	0	0.0003531471052399391	0.38766950352507623	False	0.001400730816077954	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				5019260.0	5013080.0	20864500.0	20647500.0	19830400.0	5111890.0	0	0.00036947944624435064	-2.018116385682893	False	0.001431181485992692	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P0ADV1	P0ADV1		lptA		3656040.0	3582070.0	3154560.0	3046300.0	3120610.0	3554430.0	0	0.00037671465093038116	0.21140504822901007	False	0.0014616321559074302	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P08622	P08622		dnaJ		7042180.0	7069500.0	6562260.0	6463600.0	6520200.0	6957590.0	0	0.0003778231631743988	0.10826250370788583	False	0.0014920828258221683	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P52614	P52614		fliK		522910.0	517287.0	336842.0	371301.0	359857.0	536981.0	0	0.0004982362534447776	0.5624338445712823	False	0.0015225334957369061	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5037940.0	5419920.0	22679400.0	24995200.0	23795000.0	5712030.0	0	0.0005965855120215174	-2.1440198493154377	False	0.0015529841656516444	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P43329	P43329		hrpA		1336540.0	1334290.0	1478990.0	1498190.0	1462800.0	1360560.0	0	0.0006070135072510804	-0.13927582048361978	False	0.0015834348355663825	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P07004	P07004		proA		5152130.0	5168650.0	4751260.0	4689650.0	4641890.0	5097800.0	0	0.0006241081016326957	0.13073569891598708	False	0.0016138855054811207	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3534460.0	3468790.0	15056400.0	15949300.0	14619900.0	3754210.0	0	0.0007040285061085181	-2.0845060553319255	False	0.0016443361753958588	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)				68537.1	49639.1	9549770.0	8816780.0	8760830.0	65071.2	3	0.0007954653636335836	-7.209813177763102	False	0.0016747868453105969	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P0ACY3	P0ACY3		yeaG		909548.0	895212.0	816478.0	784781.0	793835.0	922059.0	0	0.0009734244669026792	0.18713666226694609	False	0.0017052375152253351	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P29745	P29745		pepT		5438790.0	5448860.0	5248270.0	5264490.0	5207040.0	5475250.0	0	0.0010312939486046158	0.05784559748638477	False	0.0017356881851400732	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				3318640.0	3309770.0	15789500.0	16767800.0	17321800.0	3336040.0	0	0.0011282981871028035	-2.3235733528896527	False	0.0017661388550548115	True	True	Human	True	False	False	True	umpire	manual	min	1.160964047443681
P0A908	P0A908		mipA		2341340.0	2242870.0	1868250.0	1905140.0	1958260.0	2360090.0	0	0.0012910843455268596	0.276878759926464	False	0.0017965895249695495	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P75823	P75823		ltaE		4757210.0	4873590.0	5390120.0	5286030.0	5246760.0	4711100.0	0	0.0013047687646908627	-0.15086785704701725	False	0.0018270401948842874	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P27838	P27838		cyaY		2254000.0	2329600.0	1840640.0	1973650.0	1872190.0	2380440.0	0	0.0014841864647102813	0.2923886064383092	False	0.0018574908647990258	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0ADZ7	P0ADZ7		yajC		24797300.0	24656400.0	16146600.0	17787000.0	17354600.0	22750200.0	0	0.0014983768823549958	0.493449824839688	False	0.0018879415347137637	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P13035	P13035		glpD		3813090.0	3760550.0	3532590.0	3507760.0	3442220.0	3738810.0	0	0.0015950531857269147	0.10991895145330308	False	0.001918392204628502	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P0C0V0	P0C0V0		degP		14809600.0	14921500.0	13488400.0	13003500.0	13342400.0	14556900.0	0	0.0016055036577046066	0.15290462513049743	False	0.00194884287454324	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P30177	P30177		ybiB		8163490.0	8197570.0	9009440.0	9137830.0	8878570.0	8347930.0	0	0.001606425847862836	-0.12930341904568426	False	0.001979293544457978	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P76187	P76187		ydhF		2610090.0	2687400.0	2951620.0	2879940.0	2879130.0	2608440.0	0	0.0016758502805987396	-0.13985182214289343	False	0.0020097442143727166	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P76002	P76002		pliG		975013.0	934969.0	720335.0	753430.0	793005.0	985880.0	0	0.0018408499577173979	0.3533548395109765	False	0.0020401948842874544	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P75957	P75957		lolD		4436080.0	4399270.0	4881300.0	4910480.0	4759590.0	4327180.0	0	0.0019301821252371255	-0.14471816868633827	False	0.0020706455542021927	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.160964047443681
P21889	P21889		aspS		13387000.0	13513500.0	12740800.0	12870700.0	12958700.0	13509200.0	0	0.002308661678680129	0.06721501418542238	False	0.0021010962241169305	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P60240	P60240		rapA		4594170.0	4570590.0	4795570.0	4846650.0	4781890.0	4569670.0	0	0.0029202661982770293	-0.070685266501172	False	0.002131546894031669	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P36566	P36566		smtA		569856.0	557236.0	448904.0	440398.0	478016.0	544516.0	0	0.0031203176017834053	0.28988775569210384	False	0.002161997563946407	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P22524	P22524		mukE		5159460.0	5094660.0	6006150.0	6039330.0	5802900.0	5074600.0	0	0.0038907892327407884	-0.21955590253738855	False	0.002192448233861145	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
P0ADT8	P0ADT8		ygiM		4260610.0	4301480.0	3904740.0	4004350.0	3943560.0	4174440.0	0	0.004148039332935983	0.10376262546105636	False	0.002222898903775883	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.160964047443681
