Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A972	6.550791983849822e-09	0.6685423742248418	8.183706191088667	non_sig	cspE		False	True	3.0487804878048784e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	1.0602211099775072e-08	-4.566538549358366	7.9746035528208985	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	True	6.097560975609757e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P08622	1.9610237552079523e-06	0.1612917372036975	5.7075171453973645	non_sig	dnaJ		False	True	9.146341463414635e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	3.959396319590881e-06	-1.648482016902772	5.4023710249472465	non_sig			False	True	0.00012195121951219514	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ABD5	5.184114740717838e-06	0.11571836958313142	5.28532539473215	non_sig	accA		False	True	0.0001524390243902439	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	1.1313751011755e-05	-3.130093202091473	4.946393383259631	down		ids:P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	True	True	0.0001829268292682927	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AB06	1.4202092887150346e-05	-0.35844418048059623	4.847647651225021	non_sig	ycbK		False	True	0.0002134146341463415	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	1.468483583997724e-05	-1.6408694921045566	4.833130904040093	non_sig			False	True	0.00024390243902439027	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7R5	1.4894314853901159e-05	0.25558087937849905	4.826979469757683	non_sig	rpsJ		False	True	0.00027439024390243905	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ADZ7	1.5638721599830062e-05	0.8659194544868569	4.805798751585095	non_sig	yajC		False	True	0.0003048780487804878	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P68919	1.5979364604975322e-05	0.21097664155301743	4.796440493735376	non_sig	rplY		False	True	0.0003353658536585366	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P60438	1.82253106392931e-05	0.31212654471456247	4.7393250606626	non_sig	rplC		False	True	0.0003658536585365854	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P18355	2.121875050148892e-05	0.8383747107176731	4.673280193775186	non_sig			False	True	0.0003963414634146342	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00968	3.391980772452719e-05	0.06637340611811737	4.469546618219968	non_sig	carB		False	False	0.000426829268292683	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6I6	5.768006441828044e-05	0.6921524589708383	4.238974263259361	non_sig	coaD		False	False	0.00045731707317073173	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7W1	6.677930032193004e-05	0.16041963941837878	4.175358135564918	non_sig	rpsE		False	False	0.00048780487804878054	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P25714	6.789054788567146e-05	0.20271488310439523	4.168190686497745	non_sig	yidC		False	False	0.0005182926829268293	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AA04	7.612262603709246e-05	0.7813338383693385	4.118486238070953	non_sig	ptsH		False	False	0.0005487804878048781	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AFP4	7.634659001560783e-05	0.2403571267041258	4.117210355732341	non_sig	ybbO		False	False	0.0005792682926829269	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ADC1	8.364709310336759e-05	0.6379726263330951	4.077549147004072	non_sig	lptE		False	False	0.0006097560975609756	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7M9	9.889475700638572e-05	0.07237675018961198	4.0048267323012325	non_sig	rpmE		False	False	0.0006402439024390244	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P45795	0.00010165579425786486	-1.0653728194522465	3.992867862057917	non_sig	yrdB		False	False	0.0006707317073170732	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P69908	0.0001110676347116397	0.4169546923205374	3.9544124767379927	non_sig	gadA		False	False	0.000701219512195122	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P09029	0.00011986885268819868	-0.2690741546395543	3.921293651454646	non_sig	purK		False	False	0.0007317073170731708	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ACF4	0.00013007369738949684	0.3467460459496685	3.8858105146103705	non_sig	hupB		False	False	0.0007621951219512195	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A752	0.0001360049616428077	-0.3161697686992895	3.866445247697526	non_sig	nadD		False	False	0.0007926829268292683	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7M6	0.00014426760043399601	-0.515502782172991	3.8408311916552105	non_sig	rpmC		False	False	0.0008231707317073172	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A9V1	0.00014720271850969334	-0.2392395405501766	3.8320841694628074	non_sig	lptB		False	False	0.000853658536585366	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P04949	0.00015404574096919099	0.1857114298330309	3.8123503044820493	non_sig	fliC		False	False	0.0008841463414634148	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7R9	0.00015794874948413473	0.10431438169950624	3.8014838081525624	non_sig	rpsK		False	False	0.0009146341463414635	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A968	0.00016163791018185893	0.25835310674845147	3.791456773190748	non_sig	cspD		False	False	0.0009451219512195123	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AEX9	0.00016248428544688492	-0.2488258743988645	3.7891886351387556	non_sig	malE		False	False	0.0009756097560975611	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P29744	0.00016626540272196607	0.3097302056008857	3.779198111394485	non_sig	flgL		False	False	0.0010060975609756098	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P11557	0.0001863365769081282	0.28528297377030043	3.729701886970764	non_sig	damX		False	False	0.0010365853658536586	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6F9	0.00018859503578344558	0.5150115243795987	3.724469742989097	non_sig	groS		False	False	0.0010670731707317074	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P10121	0.00020279716078656337	0.12591036484478124	3.6929381295327843	non_sig	ftsY		False	False	0.0010975609756097562	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P45523	0.00020828673269164072	0.1336270062906273	3.681338392569372	non_sig	fkpA		False	False	0.001128048780487805	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P08200	0.00022241861435577827	0.114480076827153	3.6528288691866213	non_sig	icd		False	False	0.0011585365853658538	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P18843	0.0002404407756667851	0.11257466239866432	3.618991879658415	non_sig	nadE		False	False	0.0011890243902439026	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A9M2	0.00027295550646702686	0.08496580760534655	3.5639081400313204	non_sig	hpt		False	False	0.0012195121951219512	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AEU7	0.0002863781431106107	0.3420753274815027	3.543060131226891	non_sig	skp		False	False	0.0012500000000000002	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AF98	0.0002950617359582719	-0.39154484160700775	3.5300871067983994	non_sig	lptF		False	False	0.0012804878048780488	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P76177	0.0002983972343604281	0.10581870972367113	3.5252052063587893	non_sig	ydgH		False	False	0.0013109756097560974	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P36979	0.0003118630174161823	-0.10118042923206616	3.5060361234293436	non_sig	rlmN		False	False	0.0013414634146341464	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AAP3	0.00032303340957817256	-0.2567994481192635	3.490752558643841	non_sig	frmR		False	False	0.001371951219512195	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A780	0.00033595541154796566	-0.23939282907022985	3.473718358930575	non_sig	nusB		False	False	0.001402439024390244	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A8M0	0.0003471539530873147	-0.06563959689308518	3.459477885011396	non_sig	asnS		False	False	0.0014329268292682927	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AA25	0.000379058396154939	-0.07944997315607338	3.421293879281956	non_sig	trxA		False	False	0.0014634146341463417	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7L3	0.00038317788893289133	-0.19485954729069022	3.4165995595921586	non_sig	rplT		False	False	0.0014939024390243903	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AG63	0.0004015349557937807	0.2326286412249452	3.3962766410514735	non_sig	rpsQ		False	False	0.001524390243902439	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7K6	0.0004037644306253783	0.1098170955338773	3.3938719426076482	non_sig	rplS		False	False	0.0015548780487804879	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P65870	0.00040753535211842854	0.17057842293400682	3.3898347119202716	non_sig	queD		False	False	0.0015853658536585367	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A8E7	0.00041979442706777104	0.15409790248775224	3.3769633311413747	non_sig	yajQ		False	False	0.0016158536585365855	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A850	0.000433708233164309	0.14362066757673375	3.3628023334798076	non_sig	tig		False	False	0.0016463414634146343	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P77258	0.0004409073613977713	-0.2261390073979932	3.3556526501241373	non_sig	nemA		False	False	0.001676829268292683	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P29745	0.00044650160313468366	-0.13531696197503962	3.350176977466819	non_sig	pepT		False	False	0.001707317073170732	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A746	0.0004571358850527436	0.5530990438216641	3.339954685364188	non_sig	msrB		False	False	0.0017378048780487805	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P77330	0.0004774808540701645	0.36191281389895735	3.321044037982606	non_sig	borD		False	False	0.0017682926829268295	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P11880	0.0005048898584234386	0.24581916189606545	3.296803352764552	non_sig	murF		False	False	0.0017987804878048781	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A937	0.0005367032329315448	0.19267005214839372	3.270265788651661	non_sig	bamE		False	False	0.001829268292682927	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ACM2	0.000572113308662811	0.6022433509439225	3.2425179494348333	non_sig	ydfH		False	False	0.0018597560975609757	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P25746	0.0005827116068541694	-0.21266093382086382	3.234546331244817	non_sig	hflD		False	False	0.0018902439024390246	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AFR4	0.0005856181827579712	0.1495970986004913	3.232385447405846	non_sig	yciO		False	False	0.0019207317073170734	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AGG8	0.0005938065566437559	0.12193427347680341	3.2263550113568784	non_sig	tldD		False	False	0.0019512195121951222	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P07913	0.0005938848738375768	-0.1053279861766363	3.2262977360001805	non_sig	tdh		False	False	0.0019817073170731708	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6M8	0.0006339014186969708	0.12531955273309237	3.19797827625835	non_sig	fusA		False	False	0.0020121951219512196	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
