Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0ADV1	P0ADV1		lptA		3130560.0	3533510.0	3505770.0	3135890.0	3217470.0	3557910.0	0	0.0012429793104739182	0.16012636542331962	False	0.0008479709267110843	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)				572868.0	1000440.0	969705.0	589641.0	542164.0	1073820.0	0	0.001377155831394651	0.8364567507159397	False	0.0008782556026650516	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				2522880.0	4984410.0	4731440.0	2700490.0	2498790.0	4472720.0	0	0.0014654761898819858	0.8776528424460244	False	0.0009085402786190188	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P0ABE2	P0ABE2		bolA		3834600.0	4251650.0	4197810.0	3914290.0	3946550.0	4288860.0	0	0.001500898188875442	0.12322888048622951	False	0.0009388249545729861	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)				1831240.0	3441300.0	3513280.0	1851050.0	1845690.0	3674210.0	0	0.0015283595087311644	0.9431530660580402	False	0.0009691096305269535	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				3008690.0	5739660.0	5713320.0	3080820.0	3053480.0	6110560.0	0	0.0016502915699981111	0.9418457079294325	False	0.0009993943064809207	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				11212800.0	17073000.0	17648800.0	10816500.0	11898600.0	18991900.0	0	0.0017027895514158497	0.6628179673165292	False	0.001029678982434888	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P37651	P37651		bcsZ		2105480.0	2202180.0	2195410.0	2075030.0	2110770.0	2225320.0	0	0.0018021725928308004	0.07411168106639292	False	0.0010599636583888553	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P31467	P31467		yieH		2062090.0	2195270.0	2194240.0	2021100.0	2069480.0	2241590.0	0	0.0018304930623868135	0.10803559634843571	False	0.0010902483343428226	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				5142010.0	10113300.0	9854120.0	5180180.0	5239270.0	9383970.0	0	0.0018477727619248727	0.9154514044366293	False	0.0011205330102967898	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4375940.0	7385080.0	7659150.0	4270990.0	4208940.0	7016860.0	0	0.0022130099804243382	0.779076828232087	False	0.0011508176862507571	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P75746	P75746		ybgL		406289.0	96075.5	45664.4	305335.0	354976.0	115201.0	3	0.0024590207552314704	-2.053510770477387	False	0.0011811023622047246	False	True	Ecoli	False	True	False	False	umpire	manual	min	0.5
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4293180.0	8344360.0	8635440.0	4513330.0	4436980.0	9250270.0	0	0.002469167765871174	0.9859382982459629	False	0.0012113870381586917	False	True	Human	True	False	False	False	umpire	manual	min	0.5
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				2488490.0	4615320.0	4729850.0	2504500.0	2284990.0	4157770.0	0	0.002817287477604578	0.8916635682399268	False	0.0012416717141126592	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P0A8R9	P0A8R9		hdfR		923927.0	1000740.0	1001230.0	904182.0	916457.0	997695.0	0	0.0035096560206320624	0.12822335781501734	False	0.0012719563900666264	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				3420680.0	6746580.0	6957740.0	3434090.0	3311470.0	6221060.0	0	0.003603676763879182	0.970821043544479	False	0.0013022410660205935	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P21888	P21888		cysS		12853300.0	12351900.0	12509300.0	12779300.0	12877200.0	12370500.0	0	0.003884672642847248	-0.04869413937054486	False	0.001332525741974561	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P06961	P06961		cca		831678.0	1089500.0	1101700.0	824023.0	874351.0	1192670.0	0	0.0049310849724410735	0.4195071078664913	False	0.0013628104179285283	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AAV4	P0AAV4		ybgJ		1061950.0	1334910.0	1266980.0	1153090.0	1108140.0	1310320.0	0	0.005004328617597388	0.23541937479366132	False	0.0013930950938824955	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76243	P76243		yeaO		1762780.0	1964210.0	1965710.0	1698140.0	1778550.0	1929010.0	0	0.005425661254432982	0.16121633040536548	False	0.0014233797698364628	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1161170.0	2205810.0	2491840.0	1168310.0	1257680.0	2580510.0	0	0.005433174130105937	1.0207316711048895	False	0.0014536644457904303	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P11447	P11447		argH		2065260.0	1689550.0	1832290.0	1991940.0	2112690.0	1721380.0	0	0.005844636118543741	-0.23479168739652384	False	0.0014839491217443974	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AAN5	P0AAN5		yaiA		2635440.0	1817770.0	1949830.0	2364230.0	2513080.0	1859860.0	0	0.006023640418906536	-0.41685719780748687	False	0.0015142337976983646	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				465534.0	951064.0	953496.0	416115.0	577114.0	903124.0	0	0.006135365503256025	0.9446350591386025	False	0.0015445184736523321	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P0A8E5	P0A8E5		yacL		492294.0	636874.0	621559.0	514864.0	478333.0	687758.0	0	0.006245720249547938	0.3897134392793011	False	0.0015748031496062992	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AF03	P0AF03		mog		14100600.0	13209100.0	13487600.0	14174500.0	14572200.0	13065800.0	0	0.006306558989517119	-0.10779582977048441	False	0.0016050878255602667	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P29745	P29745		pepT		5616660.0	5768750.0	5768970.0	5647630.0	5682550.0	5806230.0	0	0.006794917516579906	0.033416217065770214	False	0.001635372501514234	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				778286.0	1678390.0	1649050.0	851087.0	806313.0	1427880.0	0	0.007039721585116608	0.9652142696020816	False	0.001665657177468201	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				2666090.0	4468310.0	4459320.0	2819930.0	2723420.0	3975360.0	0	0.007179164583858146	0.6523497007564999	False	0.0016959418534221685	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P08201	P08201		nirB		5251550.0	5445540.0	5426300.0	5176020.0	5277320.0	5538930.0	0	0.007354068497994515	0.06342909415940497	False	0.0017262265293761358	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				3142080.0	6351860.0	5987730.0	3016000.0	3027830.0	5400980.0	0	0.00825113721892305	0.9495578100365495	False	0.0017565112053301033	False	True	Human	True	False	False	False	umpire	manual	min	0.5
P05194	P05194		aroD		996056.0	1166670.0	1187990.0	1018540.0	1034840.0	1250350.0	0	0.008556290744565207	0.2414608237111755	False	0.0017867958812840703	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A908	P0A908		mipA		1855680.0	2239680.0	2103460.0	1941400.0	1959390.0	2218730.0	0	0.008685190502632759	0.18892262331025003	False	0.0018170805572380376	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P76223	P76223		ynjB		2082350.0	1940410.0	1986750.0	2163690.0	2146410.0	1989180.0	0	0.008896093208484774	-0.11166400758142479	False	0.001847365233192005	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P40120	P40120		mdoD		3756610.0	4139830.0	4372470.0	3769610.0	3913510.0	4362400.0	0	0.009227753257063306	0.17048581361531112	False	0.0018776499091459722	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A867	P0A867		talA		4581770.0	4868690.0	4817280.0	4663170.0	4545470.0	4815100.0	0	0.009354748188567515	0.07249400728131729	False	0.0019079345850999397	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P24255	P24255		rpoN		741364.0	1236560.0	1041640.0	840671.0	624812.0	1115300.0	0	0.009591838062808417	0.6207874016279579	False	0.001938219261053907	False	True	Ecoli	False	True	False	False	umpire	manual	min	0.5
P60560	P60560		guaC		8465300.0	8072350.0	8140340.0	8621060.0	8532580.0	7875750.0	0	0.009737025504056529	-0.0888698187692036	False	0.001968503937007874	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P64581	P64581		yqjD		22471600.0	21003500.0	21608500.0	22182000.0	22534100.0	21144100.0	0	0.01017303873914432	-0.07563376263606955	False	0.0019987886129618415	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P31142	P31142		sseA		7056030.0	7206380.0	7388080.0	6954060.0	6918590.0	7367300.0	0	0.010473927369379642	0.06951235379582306	False	0.0020290732889158085	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P02943	P02943		lamB		1405950.0	1533970.0	1547750.0	1400900.0	1417580.0	1496600.0	0	0.010486726873627852	0.11606161057565971	False	0.002059357964869776	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P29680	P29680		hemE		2532000.0	2691840.0	2637670.0	2541100.0	2588240.0	2655060.0	0	0.010539328790785452	0.059617967476913176	False	0.002089642640823743	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P26648	P26648		ftsP		808441.0	909148.0	954393.0	830805.0	828255.0	965959.0	0	0.010957740669315244	0.19749646806028442	False	0.0021199273167777106	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A7Y0	P0A7Y0		rnc		9573440.0	10050900.0	9872480.0	9561440.0	9375060.0	9832550.0	0	0.011117167674981648	0.06171220580801479	False	0.002150211992731678	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ADA5	P0ADA5		yajG		20027700.0	19214400.0	19476600.0	19817200.0	20227900.0	19275100.0	0	0.011152700313179173	-0.051502486270541596	False	0.002180496668685645	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACP5	P0ACP5		gntR		1141880.0	997276.0	973799.0	1081750.0	1076030.0	923621.0	0	0.011172538349409237	-0.18890553068405203	False	0.0022107813446396126	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P21369	P21369		pncA		1993060.0	2135540.0	2245420.0	2011850.0	1921450.0	2267690.0	0	0.01127890828412619	0.165915166675567	False	0.0022410660205935797	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0AC51	P0AC51		zur		1948280.0	2352510.0	2350630.0	2073520.0	2088980.0	2223060.0	0	0.011750513913840802	0.18070750507625824	False	0.0022713506965475467	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P21829	P21829		ybhA		2617840.0	2497910.0	2550210.0	2689850.0	2650300.0	2548200.0	0	0.012010698670724828	-0.06710340489453039	False	0.0023016353725015142	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P09152	P09152		narG		5220400.0	5467740.0	5431980.0	5206420.0	5308200.0	5404670.0	0	0.012084427713179044	0.05128145382992077	False	0.0023319200484554817	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P15070	P15070		fliN		5218670.0	4718310.0	4490450.0	5447740.0	5210410.0	4854000.0	0	0.012303799284133794	-0.17504221123154476	False	0.0023622047244094492	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A917	P0A917		ompX		15454800.0	17248700.0	16751900.0	15413700.0	15211200.0	17623700.0	0	0.01257018933635724	0.16391899022899073	False	0.0023924894003634163	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A6A8	P0A6A8		acpP		163720000.0	173842000.0	171780000.0	162441000.0	163393000.0	176836000.0	0	0.01300532881836718	0.09384706036697049	False	0.0024227740763173833	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P23839	P23839		yicC		3224670.0	3399170.0	3437510.0	3274190.0	3265550.0	3507500.0	0	0.01321660034620563	0.0832145057955116	False	0.0024530587522713504	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0A8G3	P0A8G3		uxaC		1475580.0	1529760.0	1502350.0	1463270.0	1458680.0	1508040.0	0	0.013305537493528214	0.04604654305159184	False	0.0024833434282253183	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
P0ACE3	P0ACE3		hha		3684670.0	3943210.0	3828620.0	3740380.0	3632620.0	3863060.0	0	0.01415598755223526	0.07341014878392231	False	0.0025136281041792854	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.5
