Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				1240840.0	1364190.0	90691.8	1305160.0	62187.8	127867.0	3	7.132913422969883e-05	-3.7998982552229994	False	0.00033516148689823283	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				627331.0	684945.0	90691.8	709636.0	62187.8	127867.0	3	7.22587816951719e-05	-2.848379751967872	False	0.0003656307129798904	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				2144470.0	2239720.0	90691.8	2077590.0	62187.8	127867.0	3	9.209588471191728e-05	-4.524591176952378	False	0.00039609993906154783	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P45578	P45578		luxS		22738100.0	22889600.0	18377700.0	22473400.0	17849200.0	17791700.0	0	9.241714005032115e-05	-0.3342218514877472	False	0.0004265691651432054	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				1448580.0	1337560.0	90691.8	1458950.0	62187.8	127867.0	3	9.761166565748284e-05	-3.91845468463611	False	0.0004570383912248629	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				6205580.0	6508790.0	90691.8	6409190.0	62187.8	127867.0	3	0.0001108140087021227	-6.089938756160868	False	0.00048750761730652044	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2732060.0	2679690.0	90691.8	2534450.0	62187.8	127867.0	3	0.0001724272204229751	-4.822924649462353	False	0.0005179768433881779	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				775075.0	794661.0	90691.8	771334.0	62187.8	127867.0	3	0.00018076658628250514	-3.0598276169214387	False	0.0005484460694698354	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A898	P0A898		ybeY		3545060.0	3568700.0	3676810.0	3560060.0	3682350.0	3694180.0	0	0.0002070168479471409	0.05040578877307244	False	0.000578915295551493	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)				2023230.0	2091560.0	90691.8	1907610.0	62187.8	127867.0	3	0.00022285364245314753	-4.422998077187113	False	0.0006093845216331506	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				1842530.0	1672690.0	90691.8	1726260.0	62187.8	127867.0	3	0.00022969815657648954	-4.222633776988882	False	0.000639853747714808	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2661690.0	2740020.0	90691.8	2524020.0	62187.8	127867.0	3	0.00023149438200980107	-4.819203364922824	False	0.0006703229737964657	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				747555.0	857292.0	90691.8	772813.0	62187.8	127867.0	3	0.0002470913322910666	-3.0822019717141376	False	0.0007007921998781232	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				3959910.0	4184920.0	90691.8	3913220.0	62187.8	127867.0	3	0.0002521011248423999	-5.424584255686118	False	0.0007312614259597808	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				2568150.0	2647110.0	90691.8	2818770.0	62187.8	127867.0	3	0.0004144081950012699	-4.838783392592105	False	0.0007617306520414382	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A932	P0A932		gfcE		7808630.0	7840370.0	7075990.0	7838760.0	7171150.0	7103970.0	0	0.0004940648958172209	-0.13759805726067642	False	0.0007921998781230957	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P76594	P76594		yfiQ		1879590.0	1851410.0	2321750.0	1775440.0	2234460.0	2236920.0	0	0.0005511969020071443	0.30295656811839966	False	0.0008226691042047533	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P62707	P62707		gpmA		42992300.0	42881700.0	45375600.0	43239400.0	44927600.0	45401800.0	0	0.0005753939980322757	0.07183513915762665	False	0.0008531383302864108	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6F5	P0A6F5		groL		111959000.0	110739000.0	106382000.0	111953000.0	106278000.0	105102000.0	0	0.0006189206322299189	-0.07471071699601636	False	0.0008836075563680684	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				2992320.0	2947900.0	90691.8	2708390.0	62187.8	127867.0	3	0.0006266747819981147	-4.945127826208569	False	0.0009140767824497258	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				2712140.0	2571160.0	90691.8	2867390.0	62187.8	127867.0	3	0.0006521117463115656	-4.859581740461128	False	0.0009445460085313834	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A7J3	P0A7J3		rplJ		567573000.0	567706000.0	512027000.0	556339000.0	511552000.0	498431000.0	0	0.0007245207125029745	-0.152425979093676	False	0.0009750152346130409	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				2764390.0	2621910.0	825389.0	2975560.0	722878.0	863498.0	0	0.0007743864371314725	-1.7937345496874093	False	0.0010054844606946984	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A715	P0A715		kdsA		20743900.0	21115800.0	19594000.0	21111800.0	19412900.0	19149200.0	0	0.0008559373002890364	-0.11476850910512208	False	0.0010359536867763559	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AEK4	P0AEK4		fabI		64071400.0	62354100.0	55403400.0	62377800.0	55168300.0	56966300.0	0	0.0009005118472425259	-0.17239562464790956	False	0.0010664229128580134	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ADB1	P0ADB1		osmE		25880800.0	26136900.0	24665300.0	26236000.0	24932400.0	24817400.0	0	0.000942555370726486	-0.07256357065681146	False	0.0010968921389396709	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A9D8	P0A9D8		dapD		39214700.0	39355600.0	38516400.0	39444400.0	38391800.0	38408600.0	0	0.0009752904459972321	-0.0333638657329569	False	0.0011273613650213286	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A784	P0A784		orn		3099270.0	3141920.0	2970100.0	3124070.0	2960890.0	2998370.0	0	0.0010060256205929614	-0.06876227157448418	False	0.001157830591102986	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P65870	P65870		queD		3164940.0	3132130.0	3405800.0	3079400.0	3450630.0	3377260.0	0	0.0010623803327340752	0.12620964439696766	False	0.0011882998171846436	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7U3	P0A7U3		rpsS		155466000.0	156045000.0	141193000.0	153596000.0	138903000.0	136882000.0	0	0.0010795968065669475	-0.1575913847648116	False	0.001218769043266301	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				449696.0	518593.0	90691.8	560674.0	62187.8	127867.0	3	0.0011061303041628495	-2.4452130387627364	False	0.0012492382693479588	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0ADT8	P0ADT8		ygiM		4198620.0	4160960.0	3827160.0	4263540.0	3746740.0	3689670.0	0	0.0011446915026827257	-0.16440437529998314	False	0.001279707495429616	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AAI9	P0AAI9		fabD		4810490.0	4837410.0	5117220.0	4879990.0	5106680.0	5078970.0	0	0.00123368145277765	0.07497706651585331	False	0.0013101767215112736	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6B7	P0A6B7		iscS		17688400.0	17465100.0	16773400.0	17578100.0	16977400.0	16833800.0	0	0.0012872910791061158	-0.059969535131665176	False	0.0013406459475929313	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P18355	P18355				2077730.0	2201880.0	2616130.0	2159960.0	2501660.0	2519360.0	0	0.001435830676038131	0.24607000362498863	False	0.0013711151736745886	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P45464	P45464		lpoA		4558000.0	4585680.0	4781640.0	4520630.0	4754120.0	4723060.0	0	0.0015102293349064358	0.06144198471277929	False	0.0014015843997562463	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AG55	P0AG55		rplF		212140000.0	209692000.0	200993000.0	212636000.0	200344000.0	197274000.0	0	0.0015157834594053724	-0.08392861233682966	False	0.0014320536258379038	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06961	P06961		cca		838278.0	819073.0	1047850.0	894493.0	1102680.0	1106370.0	0	0.001528348009729078	0.35195928725726366	False	0.0014625228519195615	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06966	P06966		dicA		3238240.0	3202960.0	3831790.0	3346800.0	3695730.0	3698540.0	0	0.0015487997791405216	0.19776566868525225	False	0.0014929920780012188	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9L3	P0A9L3		fklB		19496400.0	19498100.0	20804100.0	19782200.0	20955200.0	20885900.0	0	0.0015692026287709075	0.09195961002694755	False	0.0015234613040828763	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A799	P0A799		pgk		251136000.0	246253000.0	235078000.0	247653000.0	232248000.0	229847000.0	0	0.0016084427896724412	-0.09580505833365338	False	0.001553930530164534	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P09373	P09373		pflB		273214000.0	275188000.0	252408000.0	267997000.0	251257000.0	245788000.0	0	0.0016776121120877323	-0.12343640909277448	False	0.0015843997562461913	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76445	P76445		yeiU		2068780.0	2087230.0	1834260.0	2106750.0	1757130.0	1776860.0	0	0.0017090861051630392	-0.22234673381436695	False	0.001614868982327849	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A717	P0A717		prs		32768300.0	32512300.0	28300400.0	31852500.0	28546100.0	28194400.0	0	0.0017619447902492357	-0.19180614073014854	False	0.0016453382084095065	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P02358	P02358		rpsF		117569000.0	116442000.0	106911000.0	114236000.0	105073000.0	105125000.0	0	0.0018750474628772239	-0.13513210093521516	False	0.0016758074344911638	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A746	P0A746		msrB		1530320.0	1530120.0	1863010.0	1438660.0	2005940.0	1989380.0	0	0.0019712599762447217	0.38085302900828427	False	0.0017062766605728215	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A805	P0A805		frr		30766200.0	31686800.0	28484000.0	31352400.0	28474500.0	27499100.0	0	0.002085852733352098	-0.1514437240915905	False	0.001736745886654479	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACD8	P0ACD8		hyaB		6224970.0	6277960.0	6381130.0	6235550.0	6393640.0	6427430.0	0	0.002097420665736211	0.0352676789188665	False	0.0017672151127361368	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P26648	P26648		ftsP		1854190.0	1663540.0	2239530.0	1724350.0	2441340.0	2431430.0	0	0.0021450818462769744	0.44017680800102804	False	0.001797684338817794	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P37349	P37349		dhaM		78566000.0	78124300.0	82845700.0	76981800.0	82609400.0	81805600.0	0	0.0023308653536929665	0.0815474643705541	False	0.0018281535648994515	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ACB0	P0ACB0		dnaB		2420050.0	2470870.0	2704980.0	2366630.0	2771090.0	2664330.0	0	0.0024544226782372562	0.16561708069831677	False	0.0018586227909811093	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AFL6	P0AFL6		ppx		1499300.0	1475900.0	1559240.0	1502150.0	1571780.0	1578740.0	0	0.0024942701749917228	0.07300844493245767	False	0.0018890920170627668	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P38506	P38506		ygdG		781407.0	748887.0	598220.0	716962.0	526975.0	548174.0	0	0.0025916579929162174	-0.4254088671472457	False	0.0019195612431444243	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9Y6	P0A9Y6		cspC		175158000.0	174184000.0	190853000.0	178870000.0	192470000.0	189959000.0	0	0.0026200701969460536	0.1181279045366638	False	0.0019500304692260818	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A817	P0A817		metK		25921200.0	25763300.0	24872600.0	25803300.0	24557700.0	24558000.0	0	0.002804442821179005	-0.06667203346300231	False	0.001980499695307739	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P28635	P28635		metQ		10705000.0	10548100.0	11878900.0	10936300.0	11843600.0	11665100.0	0	0.002916939865954185	0.13665823527706444	False	0.0020109689213893968	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				2507750.0	2314850.0	90691.8	2060020.0	62187.8	127867.0	3	0.0029295791720189285	-4.615617402754859	False	0.0020414381474710545	False	True	Human	True	False	False	False	umpire	manual	min	1.660964047443681
P0AF70	P0AF70		yjeI		6773160.0	6524020.0	5574420.0	6688150.0	5108870.0	5365890.0	0	0.003003833580281165	-0.3164418072159903	False	0.0020719073735527118	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ADA7	P0ADA7		osmB		2169410.0	2011540.0	1648440.0	2046930.0	1734350.0	1618080.0	0	0.0031804834586386032	-0.31656204456934434	False	0.0021023765996343695	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A894	P0A894		yhbJ		1500580.0	1501710.0	1694040.0	1559370.0	1727760.0	1709030.0	0	0.003374642137466304	0.16963330501259283	False	0.0021328458257160268	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P00393	P00393		ndh		5352520.0	5324950.0	5484690.0	5287110.0	5475770.0	5510790.0	0	0.003810442037511534	0.0450754464284918	False	0.0021633150517976845	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P60422	P60422		rplB		155580000.0	156444000.0	148662000.0	153110000.0	146335000.0	145739000.0	0	0.0038690559060017885	-0.07773165770988529	False	0.0021937842778793418	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AAN3	P0AAN3		hypB		2425800.0	2405070.0	2527250.0	2426760.0	2525460.0	2528300.0	0	0.003874752889771548	0.06289155914151741	False	0.0022242535039609995	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6P1	P0A6P1		tsf		180480000.0	179901000.0	171541000.0	176695000.0	169324000.0	168533000.0	0	0.004213392796477744	-0.07633295875777188	False	0.002254722730042657	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P76270	P76270		msrC		4065040.0	4194870.0	4598180.0	3997460.0	4668150.0	4572900.0	0	0.004268439657444201	0.17511421451669035	False	0.0022851919561243145	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0CE47	P0CE47		tufA		1315570000.0	1328550000.0	1243550000.0	1302780000.0	1245080000.0	1235200000.0	0	0.004273496295703143	-0.08393275448485174	False	0.002315661182205972	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A6M8	P0A6M8		fusA		139011000.0	138720000.0	133713000.0	137437000.0	134182000.0	133452000.0	0	0.004405622211936497	-0.04884513529468946	False	0.0023461304082876295	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A917	P0A917		ompX		15141300.0	14595300.0	15983600.0	14916700.0	16570700.0	16179900.0	0	0.004474642099278829	0.12616776354827558	False	0.002376599634369287	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A796	P0A796		pfkA		23899700.0	23705500.0	21446000.0	23342700.0	21497800.0	22207300.0	0	0.004507777874521134	-0.12297044510602385	False	0.0024070688604509445	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AGE0	P0AGE0		ssb		27734000.0	27473900.0	26173400.0	27152700.0	25889500.0	26399500.0	0	0.0046001525767639185	-0.06995287499413813	False	0.002437538086532602	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P06129	P06129		btuB		12767900.0	12697900.0	13158800.0	12547300.0	13441100.0	13380800.0	0	0.004608930773751956	0.07280704867354122	False	0.0024680073126142595	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABK2	P0ABK2		cydB		7228990.0	6709040.0	5167870.0	6596880.0	5208650.0	4912410.0	0	0.004648019406256107	-0.42559118149564323	False	0.0024984765386959176	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AEW6	P0AEW6		gsk		2672590.0	2721860.0	2835210.0	2718760.0	2840510.0	2800140.0	0	0.00470808904300187	0.06308692700472121	False	0.002528945764777575	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P75746	P75746		ybgL		365445.0	277902.0	94782.4	286443.0	62187.8	127867.0	1	0.004715725934954342	-1.7067673336798592	False	0.002559414990859232	False	True	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0AE70	P0AE70		mazF		2564670.0	2125590.0	3742630.0	2492450.0	3247330.0	3630760.0	0	0.0049371152543398675	0.5642813992771646	False	0.0025898842169408895	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P56262	P56262		ysgA		1842770.0	1809670.0	1569100.0	1765270.0	1657640.0	1609170.0	0	0.0049395638317859215	-0.16389577563452545	False	0.002620353443022547	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69910	P69910		gadB		41811500.0	41764600.0	40361500.0	41864200.0	40142200.0	40574300.0	0	0.005277840217353535	-0.051064165246705956	False	0.002650822669104205	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)				4288820.0	4403840.0	5027020.0	4577560.0	4930670.0	5183650.0	0	0.005297400112991102	0.19030060007743432	False	0.0026812918951858626	False	False	Human	True	False	False	False	umpire	manual	min	1.660964047443681
