Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				13484500.0	13305600.0	78080.6	13536800.0	88034.9	52556.2	3	1.8484314466314297e-05	-7.526832175149353	True	0.0003307276007215875	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)	P10599ups|THIO_HUMAN_UPS Thioredoxin (Chain 2-105, N-terminal His tag)- Homo sapiens (Human)				1176290.0	1105690.0	78080.6	1144650.0	88034.9	52556.2	3	2.1909014936116522e-05	-3.9699519939877566	True	0.00036079374624173186	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				13482600.0	13197100.0	78080.6	13368400.0	88034.9	52556.2	3	2.9822723685935285e-05	-7.516823466207102	True	0.0003908598917618761	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				11807800.0	11565500.0	78080.6	11784700.0	88034.9	52556.2	3	3.2339505911826615e-05	-7.328942671240881	False	0.0004209260372820205	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A972	P0A972		cspE		115060000.0	116341000.0	159499000.0	119402000.0	157597000.0	156900000.0	0	5.489473443334969e-05	0.43421379894367224	False	0.0004509921828021648	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				10194100.0	10099500.0	78080.6	9894160.0	88034.9	52556.2	3	6.32157574455584e-05	-7.109053377249332	False	0.0004810583283223091	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				4638700.0	4817690.0	78080.6	4731690.0	88034.9	52556.2	3	6.8047187265239e-05	-6.019769037754626	False	0.0005111244738424534	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0ADZ7	P0ADZ7		yajC		11244700.0	11517900.0	15863900.0	10865200.0	15595800.0	16092200.0	0	6.812373516346241e-05	0.4998485891865369	False	0.0005411906193625978	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				19689300.0	19118800.0	138287.0	19515700.0	153364.0	135956.0	0	7.531787802937395e-05	-7.091655438723289	False	0.0005712567648827421	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)				5323420.0	5219910.0	78080.6	5434360.0	88034.9	52556.2	3	9.235126068701521e-05	-6.191148511065163	False	0.0006013229104028864	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)				3799340.0	3835150.0	78080.6	3665460.0	88034.9	52556.2	3	0.00011208300530456392	-5.691406056677977	False	0.0006313890559230307	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				10214200.0	10309200.0	78080.6	10631300.0	88034.9	52556.2	3	0.00013580771910833887	-7.1545394923904535	False	0.000661455201443175	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				6822620.0	6582080.0	78080.6	6858770.0	88034.9	52556.2	3	0.00013786268557034525	-6.533970915989087	False	0.0006915213469633194	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				17347800.0	17407900.0	78080.6	18016400.0	88034.9	52556.2	3	0.00014357489613978715	-7.914865062583856	False	0.0007215874924834637	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				13094800.0	13421400.0	927446.0	13004300.0	93870.9	1179050.0	0	0.00015292664904781629	-4.1667851885393326	False	0.000751653638003608	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)				7159840.0	6809010.0	78080.6	6988440.0	88034.9	52556.2	3	0.00018581681955989274	-6.582541840815199	False	0.0007817197835237522	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				4705900.0	4977510.0	78080.6	4892790.0	88034.9	52556.2	3	0.0002255404555482024	-6.058704327261097	False	0.0008117859290438966	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A8L1	P0A8L1		serS		31482700.0	31599600.0	29312400.0	31967200.0	29275800.0	28882600.0	0	0.00023352645009226423	-0.11987754906736774	False	0.000841852074564041	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P45531	P45531		tusC		267528.0	246608.0	394385.0	268681.0	371352.0	385579.0	0	0.000241405951963877	0.5565368705750413	False	0.0008719182200841853	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P42632	P42632		tdcE		3342910.0	3374470.0	3672360.0	3321790.0	3660270.0	3641430.0	0	0.00025547449988785366	0.12845737105197907	False	0.0009019843656043296	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A796	P0A796		pfkA		24511200.0	24585700.0	23007600.0	24768400.0	23097000.0	23165300.0	0	0.00025614797416978767	-0.09266819172492782	False	0.0009320505111244738	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				4118650.0	4060770.0	1802890.0	4146380.0	1906320.0	1663410.0	0	0.00026445062689879254	-1.1979835806563839	False	0.0009621166566446182	True	False	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P67910	P67910		hldD		32474200.0	32597500.0	33551400.0	32363800.0	33509100.0	33699100.0	0	0.00027265559239360483	0.04839789002818823	False	0.0009921828021647627	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0C093	P0C093		slmA		3761320.0	3656190.0	3233540.0	3676740.0	3129420.0	3167720.0	0	0.000303073772579613	-0.21916108382516403	False	0.0010222489476849068	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AEK4	P0AEK4		fabI		60810700.0	60505900.0	57121800.0	60044000.0	56554600.0	57185800.0	0	0.00032757194350864065	-0.08602780552782478	False	0.0010523150932050512	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7M2	P0A7M2		rpmB		224421000.0	226645000.0	205430000.0	222678000.0	207905000.0	205218000.0	0	0.0003302153634883632	-0.12330330390229005	False	0.0010823812387251955	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				18100200.0	18143000.0	1222240.0	18158300.0	523701.0	52556.2	1	0.00036353739756106603	-4.9187826126011505	False	0.0011124473842453399	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P64559	P64559		cptB		749764.0	684745.0	449179.0	717181.0	395507.0	383489.0	0	0.00037690510860109076	-0.8089540979024306	False	0.0011425135297654843	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AA04	P0AA04		ptsH		45197900.0	42803900.0	65010800.0	47316600.0	67046500.0	63939000.0	0	0.00041696262455688705	0.5344683955641889	False	0.0011725796752856284	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				3356970.0	3259490.0	78080.6	3102990.0	88034.9	52556.2	3	0.00043266651153931254	-5.474036250313365	False	0.0012026458208057728	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0ADP9	P0ADP9		yihD		4859550.0	4968780.0	4402800.0	4907130.0	4505240.0	4470060.0	0	0.0004942933525292558	-0.13941886366057885	False	0.0012327119663259171	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				11118200.0	11762000.0	78080.6	10874200.0	88034.9	52556.2	3	0.0005506401208650513	-7.270165242249024	False	0.0012627781118460615	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0A6F9	P0A6F9		groS		87300900.0	92215000.0	118378000.0	92034500.0	115336000.0	112070000.0	0	0.0005656907433855544	0.34865112624211864	False	0.0012928442573662056	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)				9766150.0	10020800.0	1762460.0	9393310.0	2528060.0	3104230.0	0	0.0006153054416447976	-1.9804194589571644	False	0.00132291040288635	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				9589680.0	8823500.0	78080.6	9470030.0	88034.9	52556.2	3	0.0006510064334569953	-6.994486325869395	False	0.0013529765484064944	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P02413	P02413		rplO		119520000.0	118998000.0	131548000.0	122145000.0	134285000.0	132824000.0	0	0.0006653391815256225	0.14449657524091658	False	0.0013830426939266387	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7A9	P0A7A9		ppa		94935500.0	94237800.0	96876600.0	94671400.0	97456500.0	97316500.0	0	0.0007045435729409642	0.03913429188466206	False	0.001413108839446783	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ADW3	P0ADW3		yhcB		33356700.0	33070300.0	31162700.0	33667900.0	31453100.0	30936400.0	0	0.0007391955402111553	-0.09752498255590025	False	0.0014431749849669274	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AD33	P0AD33		yfcZ		43631200.0	48828000.0	65316000.0	46848500.0	66539900.0	68639400.0	0	0.0008002478333162715	0.5252934148000703	False	0.0014732411304870716	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ADC1	P0ADC1		lptE		5039620.0	4834970.0	6341120.0	4977760.0	6388760.0	6402260.0	0	0.000804567318572318	0.36530703519987107	False	0.001503307276007216	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A944	P0A944		rimI		639450.0	648942.0	495620.0	629581.0	484331.0	517644.0	0	0.0008377990981906896	-0.3569348878230778	False	0.0015333734215273603	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P36683	P36683		acnB		10973200.0	10942000.0	10434000.0	10857900.0	10428600.0	10376300.0	0	0.0008748469344709597	-0.06916849006326149	False	0.0015634395670475045	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AG48	P0AG48		rplU		68837600.0	67666600.0	78048800.0	68415900.0	76644800.0	75973500.0	0	0.0009337707421069215	0.17075074647018423	False	0.001593505712567649	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7R9	P0A7R9		rpsK		107173000.0	105804000.0	111772000.0	106684000.0	111810000.0	112461000.0	0	0.0010289720643802363	0.07210311187530803	False	0.0016235718580877932	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A7M6	P0A7M6		rpmC		27716700.0	28923200.0	21656300.0	28071800.0	21088400.0	19674900.0	0	0.0011015468731829657	-0.44056212974089015	False	0.0016536380036079375	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				9842170.0	9046650.0	78080.6	8813070.0	88034.9	52556.2	3	0.0011410009369315066	-6.9850740771674555	False	0.001683704149128082	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				11439700.0	11518600.0	1114110.0	11604700.0	2192710.0	1045320.0	0	0.0011613638486727873	-2.9894315748297995	False	0.001713770294648226	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)				4539990.0	4250890.0	78080.6	4024840.0	88034.9	52556.2	3	0.0011981579279259885	-5.873004200618378	False	0.0017438364401683706	True	True	Human	True	False	False	True	umpire	manual	min	1.660964047443681
P0AB52	P0AB52		ychN		2618160.0	2734530.0	2207690.0	2743530.0	2081920.0	2027080.0	0	0.0012415641291219676	-0.3580797213999233	False	0.0017739025856885148	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6T3	P0A6T3		galK		2673600.0	2654040.0	2837470.0	2692510.0	2822810.0	2820170.0	0	0.001342870549788901	0.08051160136451531	False	0.0018039687312086591	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AAQ2	P0AAQ2		yajD		4852040.0	5004300.0	5405190.0	4874690.0	5362310.0	5488800.0	0	0.0013752586564831743	0.14214062375360884	False	0.0018340348767288035	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AA25	P0AA25		trxA		31110000.0	30447700.0	27785800.0	30942700.0	27078500.0	28050400.0	0	0.0014133819207234701	-0.15783170357648948	False	0.0018641010222489476	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P00963	P00963		asnA		19604600.0	19175500.0	16997000.0	19416800.0	17553000.0	16933300.0	0	0.001440863208261849	-0.17683777545975934	False	0.0018941671677690922	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A6D7	P0A6D7		aroK		11523200.0	11395400.0	10846800.0	11609300.0	10905500.0	10687100.0	0	0.0015259803600461686	-0.09001545592253068	False	0.0019242333132892364	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P63386	P63386		mlaF		775176.0	760087.0	897639.0	794966.0	875068.0	872141.0	0	0.0015332336121529364	0.1827130720318644	False	0.0019542994588093807	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P04825	P04825		pepN		15929500.0	15771500.0	14995300.0	15981900.0	15248700.0	15149000.0	0	0.001555102171340387	-0.07100214254330918	False	0.0019843656043295253	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P23893	P23893		hemL		30807200.0	30952000.0	30297900.0	30813700.0	30450700.0	30348900.0	0	0.0016684370285809302	-0.02317845497264073	False	0.0020144317498496695	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0AEX9	P0AEX9		malE		7984530.0	8043530.0	6264770.0	7741500.0	6296390.0	6355050.0	0	0.0017586677512548862	-0.3294921344924605	False	0.0020444978953698136	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0A800	P0A800		rpoZ		44073900.0	45488800.0	49273200.0	44989100.0	49417000.0	48285800.0	0	0.0017732606461078938	0.12741890266679393	False	0.002074564040889958	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P69924	P69924		nrdB		2902130.0	3011290.0	2627050.0	2996120.0	2672310.0	2585670.0	0	0.0018360238505439207	-0.17623470323592466	False	0.0021046301864101023	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P64506	P64506		yebY		1868780.0	1898660.0	1646370.0	1839280.0	1612590.0	1558290.0	0	0.0018608193274798981	-0.21894722614338943	False	0.002134696331930247	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P0ACF4	P0ACF4		hupB		35025600.0	34885900.0	47478400.0	35428200.0	46166300.0	45289000.0	0	0.0019559977099601637	0.39934732846962206	False	0.002164762477450391	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P45578	P45578		luxS		20442200.0	20859500.0	19204900.0	20669900.0	19030500.0	19163800.0	0	0.002105595959522257	-0.11057658717919143	False	0.002194828622970535	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P24178	P24178		yffB		4801650.0	4683750.0	4324780.0	4773040.0	4442130.0	4420180.0	0	0.0021238661216866025	-0.11268990709698676	False	0.0022248947684906798	True	False	Ecoli	False	True	False	True	umpire	manual	min	1.660964047443681
P17109	P17109		menD		1625970.0	1658850.0	1784050.0	1660740.0	1808180.0	1844170.0	0	0.002626081516283132	0.136517720027394	False	0.002254960914010824	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P69222	P69222		infA		14671100.0	14408600.0	16212800.0	14875700.0	16215500.0	16380000.0	0	0.0027112293862310297	0.1510860893952587	False	0.0022850270595309685	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7D7	P0A7D7		purC		7519080.0	7736180.0	6955490.0	7702910.0	7045880.0	7154770.0	0	0.0027139603708090537	-0.11793122160027437	False	0.0023150932050511126	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7Q1	P0A7Q1		rpmI		14299100.0	12381300.0	18710600.0	12797600.0	18314300.0	19456000.0	0	0.002756768883467944	0.5167141744587256	False	0.002345159350571257	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABA0	P0ABA0		atpF		22338700.0	22088400.0	23150100.0	22338500.0	23167500.0	23507000.0	0	0.0029354922956996606	0.06463043726342715	False	0.0023752254960914014	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P63224	P63224		gmhA		23099000.0	23677400.0	20184500.0	23528600.0	20678700.0	19525300.0	0	0.003091814422478149	-0.21935345745481355	False	0.0024052916416115455	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A7I4	P0A7I4		prfC		6045780.0	6064150.0	5600710.0	5924130.0	5575770.0	5710390.0	0	0.00321205385860362	-0.09482227883698828	False	0.0024353577871316897	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0ABC7	P0ABC7		hflK		17213400.0	16944700.0	15959900.0	16990200.0	15893700.0	15971800.0	0	0.003216961038920592	-0.09690925539312455	False	0.0024654239326518342	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A8M3	P0A8M3		thrS		12194800.0	12054100.0	11702300.0	12173300.0	11734300.0	11791000.0	0	0.0032401334352407988	-0.048111877976333775	False	0.0024954900781719784	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P0A9X9	P0A9X9		cspA		28727500.0	28225400.0	26260200.0	28771800.0	26163000.0	26100400.0	0	0.0033237089464661636	-0.12658463410414195	False	0.002525556223692123	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
P61949	P61949		fldA		6387290.0	6185640.0	7172770.0	6471110.0	7247620.0	7099470.0	0	0.0033816133516278105	0.17632912806243736	False	0.002555622369212267	False	False	Ecoli	False	True	False	False	umpire	manual	min	1.660964047443681
