Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A932	2.176629242835028e-05	-0.13761821828908793	4.662215540413943	non_sig	gfcE		False	True	3.0450669914738125e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P45578	3.728432109504536e-05	-0.33433412069598845	4.428473760508422	non_sig	luxS		False	False	6.090133982947625e-05	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	4.312623165013076e-05	-1.79583519706566	4.365258488644067	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	False	9.135200974421439e-05	True	Human	True	False	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AAN3	0.00012153818999160624	0.06290376840010126	3.915287235674328	non_sig	hypB		False	False	0.0001218026796589525	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A898	0.0001269290022497313	0.05040844012655299	3.896439133792414	non_sig	ybeY		False	False	0.0001522533495736906	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A717	0.000134269562917178	-0.19172277171473695	3.8720224248238124	non_sig	prs		False	False	0.00018270401948842878	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A9L3	0.0002675714395871949	0.09198709992154974	3.5725602447593583	non_sig	fklB		False	False	0.0002131546894031669	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P62707	0.0002899558356399977	0.07182710438754114	3.5376681462337665	non_sig	gpmA		False	False	0.000243605359317905	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A9D8	0.0003076086100635621	-0.03336118145761091	3.512001512658769	non_sig	dapD		False	False	0.0002740560292326431	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P69910	0.00036431694817667503	-0.05107726511462474	3.438520624727343	non_sig	gadB		False	False	0.0003045066991473812	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P76445	0.00037492927457441824	-0.22254661540758036	3.4260506484294253	non_sig	yeiU		False	False	0.0003349573690621194	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0AAI9	0.00039169639819124416	0.07499500091899947	3.40705042194935	non_sig	fabD		False	False	0.00036540803897685756	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7V0	0.00041881585549673265	-0.08457767762067192	3.37797688519665	non_sig	rpsB		False	False	0.0003958587088915956	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7U3	0.0004217128071408236	-0.1576742698205429	3.37498320954684	non_sig	rpsS		False	False	0.0004263093788063338	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AET2	0.0004907088693101207	-0.3104482569295648	3.309176092299025	non_sig	hdeB		False	False	0.00045676004872107184	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A817	0.0005626474044851406	-0.06669321540129403	3.2497636802066965	non_sig	metK		False	False	0.00048721071863581	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P76594	0.0005814848029208424	0.3031444974155697	3.2354616310539575	non_sig	yfiQ		False	False	0.0005176613885505482	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0ADB1	0.0006033625604974662	-0.0725538180900287	3.21942164191346	non_sig	osmE		False	False	0.0005481120584652862	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P77625	0.0006074365674965134	-0.13588812003253636	3.21649906723513	non_sig	yfbT		False	False	0.0005785627283800244	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6F5	0.0006255217319970694	-0.07471330736094117	3.2037575973655152	non_sig	groL		False	False	0.0006090133982947625	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7J3	0.0006742186275551418	-0.1524732021798343	3.171199252804881	non_sig	rplJ		False	False	0.0006394640682095006	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P76204	0.0006940180822749996	-0.13388799311984556	3.1586292140841246	non_sig	ydiV		False	False	0.0006699147381242388	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0CE47	0.0007078163325287085	-0.08389546677630833	3.150079420442135	non_sig	tufA		False	False	0.000700365408038977	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6K3	0.0007539637353767335	0.03993190617175557	3.122649542597775	non_sig	def		False	False	0.0007308160779537151	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P02358	0.0007804101450196616	-0.13507616874512252	3.1076770935863096	non_sig	rpsF		False	False	0.0007612667478684531	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A9Y6	0.0007898660009690014	0.11820103120429337	3.1024465795649943	non_sig	cspC		False	False	0.0007917174177831912	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AD59	0.0008424680135954696	-0.31060253514332103	3.0744465792194644	non_sig	ivy		False	False	0.0008221680876979294	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A715	0.0008655431868723385	-0.11478264442828134	3.0627112578262277	non_sig	kdsA		False	False	0.0008526187576126676	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0ADT8	0.0008697922836187913	-0.16449385352756352	3.060584449506558	non_sig	ygiM		False	False	0.0008830694275274057	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A972	0.0008885876422569257	0.08458255330991804	3.0512997308621355	non_sig	cspE		False	False	0.0009135200974421437	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AEK4	0.0008967880032907823	-0.1724249556237396	3.0473102101136442	non_sig	fabI		False	False	0.0009439707673568818	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6M8	0.0009195582973548134	-0.04883116259216891	3.036420732530377	non_sig	fusA		False	False	0.00097442143727162	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ABK2	0.0009308413045923909	-0.42492468328316235	3.0311243538355077	non_sig	cydB		False	False	0.0010048721071863583	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A784	0.0009617291101115537	-0.06876028258792033	3.016947238306107	non_sig	orn		False	False	0.0010353227771010963	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P65870	0.0009919442082551829	0.12624507738887303	3.0035127539832254	non_sig	queD		False	False	0.0010657734470158344	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AB77	0.0010080680693998782	-0.04515705477232146	2.996510141336283	non_sig	kbl		False	False	0.0010962241169305725	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A790	0.0010549934736309287	-0.30875591341054687	2.976750226977513	non_sig	panD		False	False	0.0011266747868453107	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A746	0.0010630935899858948	0.3806763028876752	2.9734285004576493	non_sig	msrB		False	False	0.0011571254567600488	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A894	0.0010681028796947216	0.16981957857224117	2.971386914037935	non_sig	yhbJ		False	False	0.0011875761266747868	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P36672	0.0010703325336702174	-0.09445021843499646	2.97048127362162	non_sig	treB		False	False	0.001218026796589525	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7W7	0.0010901876354269763	-0.13553806489293052	2.962498747914896	non_sig	rpsH		False	False	0.0012484774665042632	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P27838	0.0011415507506492685	0.17261274169404572	2.942504776037974	non_sig	cyaY		False	False	0.0012789281364190012	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6B7	0.0012592575500593218	-0.059968675202917154	2.8998854365875655	non_sig	iscS		False	False	0.0013093788063337393	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AG55	0.0012714042733744072	-0.08394965942554578	2.8957163331762827	non_sig	rplF		False	False	0.0013398294762484776	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AF70	0.001334134001059815	-0.317184691619147	2.8748005474823364	non_sig	yjeI		False	False	0.0013702801461632156	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P28635	0.0013466763408578964	0.13677164007841114	2.870736769733233	non_sig	metQ		False	False	0.001400730816077954	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P76270	0.0013985619091075557	0.1753479949408394	2.854318304273724	non_sig	msrC		False	False	0.001431181485992692	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P37349	0.0014028671764274247	0.08157950120586577	2.8529834460602634	non_sig	dhaM		False	False	0.0014616321559074302	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P45464	0.0014577963834451577	0.06144841611243024	2.8363031315198057	non_sig	lpoA		False	False	0.0014920828258221683	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P18355	0.001489628186909967	0.24620953910421406	2.8269221185165705	non_sig			False	False	0.0015225334957369061	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AAB6	0.0014984979058045645	-0.16920500198755306	2.82434385965738	non_sig	galF		False	False	0.0015529841656516444	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P00393	0.0015111901911721514	0.045088492950132064	2.820680873994133	non_sig	ndh		False	False	0.0015834348355663825	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P06961	0.0015222881954253533	0.3525245391565335	2.817503120341688	non_sig	cca		False	False	0.0016138855054811207	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P06966	0.0015255545677513897	0.19781190045777564	2.8165722534103144	non_sig	dicA		False	False	0.0016443361753958588	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6P9	0.0015308248399057344	-0.10758246530645721	2.815074499317628	non_sig	eno		False	False	0.0016747868453105969	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AGC3	0.0015998436208530579	0.10284446185208296	2.795922466043889	non_sig	slt		False	False	0.0017052375152253351	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0A799	0.0016065252916299653	-0.09581690383207686	2.7941124329329607	non_sig	pgk		False	False	0.0017356881851400732	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0AFL6	0.0016134787969465934	0.07303431942511196	2.7922367373747945	non_sig	ppx		False	False	0.0017661388550548115	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P09373	0.0016818892598748107	-0.12344330499080769	2.774202602716807	non_sig	pflB		False	False	0.0017965895249695495	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	mean	1.660964047443681
P0ACD8	0.0019194517009832061	0.03527063151279464	2.71682281152802	non_sig	hyaB		False	False	0.0018270401948842874	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A805	0.0019343058320625437	-0.15153248366387828	2.713474858755367	non_sig	frr		False	False	0.0018574908647990258	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P39163	0.001946442986881297	0.37217308193921994	2.7107583126473216	non_sig	chaC		False	False	0.0018879415347137637	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P26648	0.0019925039298362307	0.4405253342388278	2.70060081336748	non_sig	ftsP		False	False	0.001918392204628502	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0ABP8	0.0020079176170592545	-0.11353632348578202	2.697254109848999	non_sig	deoD		False	False	0.00194884287454324	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0ADA7	0.002068188456066368	-0.3164285144939285	2.6844098902876405	non_sig	osmB		False	False	0.001979293544457978	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0AG44	0.0021394395133147613	-0.16432942572261666	2.6696999874716894	non_sig	rplQ		False	False	0.0020097442143727166	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A8V2	0.0023581849320098067	-0.03008884598059325	2.6274221399525066	non_sig	rpoB		False	False	0.0020401948842874544	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0ACB0	0.0024536885844063513	0.16565138109326938	2.610180557605784	non_sig	dnaB		False	False	0.0020706455542021927	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7D7	0.002499476975010378	-0.06688920544847932	2.6021508595803233	non_sig	purC		False	False	0.0021010962241169305	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0AFG6	0.0026758182129552784	-0.05862259425336447	2.5725433945634544	non_sig	sucB		False	False	0.002131546894031669	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P38506	0.0027669885426910255	-0.4265581045816873	2.5579926391446883	non_sig	ygdG		False	False	0.002161997563946407	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P05459	0.0027763542493585715	-0.06207417707751972	2.5565251208086583	non_sig	pdxB		False	False	0.002192448233861145	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A796	0.0029533493858957998	-0.12308472048284358	2.5296851722726728	non_sig	pfkA		False	False	0.002222898903775883	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0AE60	0.0030000593399817227	-0.24740621349735648	2.5228701550230888	non_sig	cedA		False	False	0.0022533495736906215	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P08201	0.0031490634058618425	0.060571368565572214	2.5018185948290985	non_sig	nirB		False	False	0.0022838002436053593	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P31680	0.003150156763331332	0.2156962520303587	2.501667833589529	non_sig	djlA		False	False	0.0023142509135200976	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6P1	0.0033305748233934808	-0.07631079133810914	2.477480805207276	non_sig	tsf		False	False	0.0023447015834348354	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P31120	0.0034206205179264566	-0.08522915472347847	2.465895103573484	non_sig	glmM		False	False	0.0023751522533495737	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A7I0	0.003616660751705622	-0.07873566696064671	2.4416922268126373	non_sig	prfA		False	False	0.002405602923264312	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P06129	0.0036308705414366703	0.07278512854387387	2.439989235565762	non_sig	btuB		False	False	0.00243605359317905	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0AEK2	0.0036336702409410244	-0.13623622232351806	2.439654487880437	non_sig	fabG		False	False	0.002466504263093788	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P60422	0.003685975167260873	-0.07772455443049964	2.4334475949872387	non_sig	rplB		False	False	0.0024969549330085264	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A9K3	0.0037082240941215777	-0.07791855862740604	2.4308340285999033	non_sig	ybeZ		False	False	0.0025274056029232646	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P00887	0.0037906465043921825	-0.20000616585802433	2.4212867136874974	non_sig	aroH		False	False	0.0025578562728380025	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0AEW6	0.004145829980375457	0.06310811412511441	2.3823885122032737	non_sig	gsk		False	False	0.0025883069427527407	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
P0A6Y1	0.004191858026153124	-0.30054352082005664	2.377593434875097	non_sig	ihfB		False	False	0.0026187576126674786	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	mean	1.660964047443681
