Protein.Group	pval	log2fc	-log10(p-value)	color	gene_names_	label	FC_pass	Bonf_pass	BH_thr	BH_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	7.658080014920877e-05	-1.3218449311179228	4.115880100268683	down		ids:P15559ups|NQO1_HUMAN_UPS NAD(P)H dehydrogenase [quinone] 1 (Chain 2-274) - Homo sapiens (Human)	True	False	0.000328750747160789	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	9.323222682767163e-05	-0.969936452091428	4.030433942643681	down		ids:P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	True	False	0.0003586371787208608	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P0A7U3	9.506197864372768e-05	0.13485142804069383	4.021993150433544	non_sig	rpsS		False	False	0.00038852361028093244	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P0A7S9	9.756828819521318e-05	0.07889382417735646	4.010691314502665	non_sig	rpsM		False	False	0.0004184100418410042	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	0.00012628949177970558	-0.6889278260141367	3.8986327844561375	down		ids:P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	True	False	0.00044829647340107593	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P18355	0.00013281667538824705	-0.35335677842054736	3.8767473950398768	non_sig			False	False	0.00047818290496114764	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	0.00013580242326519665	-1.2452708753271224	3.867092480414034	down		ids:P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	True	False	0.0005080693365212194	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P75829	0.00015396739314884028	0.029415293910091123	3.8125712432863557	non_sig	ybjX		False	False	0.0005379557680812911	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	0.00019184569532329322	-1.5998296922614266	3.7170479411532544	down		ids:P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	True	False	0.0005678421996413628	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	0.00023059524505730268	-0.9301549383777399	3.637149652230678	down		ids:P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	True	False	0.0005977286312014345	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	0.00041467857008478345	-1.2185394086476435	3.3822884076897672	down		ids:P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	True	False	0.0006276150627615063	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P0AD59	0.000447946860369694	0.09529370230394818	3.34877350300417	non_sig	ivy		False	False	0.000657501494321578	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	0.0004611404020701955	-1.2434866832281735	3.336166826105313	down		ids:O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	True	False	0.0006873879258816498	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P69222	0.0006578020059306777	0.08345108054037809	3.181904806494446	non_sig	infA		False	False	0.0007172743574417216	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	0.0006736611080842896	-1.4323995449044737	3.171558524685229	down		ids:Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	True	False	0.0007471607890017932	True	Human	True	False	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P0AG59	0.0006756436320584203	0.047841495503490705	3.1702823121052646	non_sig	rpsN		False	False	0.0007770472205618649	True	Ecoli	False	True	False	True	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P0AG63	0.0008989979831788783	-0.048625765788848696	3.0462412825662892	non_sig	rpsQ		False	False	0.0008069336521219367	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P68679	0.0009613251182256356	0.08215172884108668	3.017129709966847	non_sig	rpsU		False	False	0.0008368200836820084	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P0AG48	0.0010047676749307985	-0.09809293606693714	2.99793434536743	non_sig	rplU		False	False	0.0008667065152420802	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	randomforest	0.6609640474436812
P0AEU7	0.0012198441605934893	0.06551096951684343	2.913695648437808	non_sig	skp		False	False	0.0008965929468021519	False	Ecoli	False	True	False	False	umpire	AlphaPeptStats	randomforest	0.6609640474436812
