protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_25fmol_inj1	RD139_Wide_UPS1_25fmol_inj2	RD139_Wide_UPS1_25fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	8632580.02047507	7696506.453386789	8002024.882380092	18340755.222522613	17574315.964252315	18018125.866887417	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)			0	1.4553372712104428e-05	-1.1483713376848423	True	0.0003333333333333334	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	11381036.501708403	12856136.594530117	11832389.130703025	29788464.308161363	31172004.517084844	29461931.650626287	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)			0	1.5812158138858515e-05	-1.3258983045368349	True	0.00036363636363636367	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	9751980.16302679	9324285.449261012	9339252.82829939	21465165.702156942	21923846.788823538	22321434.93805057	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)			0	1.650732608793648e-05	-1.2094437280402814	True	0.00039393939393939396	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	26770529.10143134	26489011.32714235	26144706.35242844	62628003.50557845	63989091.34312387	62662611.958805	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)			0	1.7847007352327054e-05	-1.2532316698010735	True	0.0004242424242424243	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	18452699.072802227	15948823.929142991	15995344.967731353	40367590.4175633	42635713.583016	41088407.39650973	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)			0	2.9470771531871916e-05	-1.3000007730758805	True	0.00045454545454545455	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	6305677.551107862	5799506.987733547	5794898.438852741	14591041.714871444	13765296.217407914	14395243.64591782	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)			0	3.063189817065996e-05	-1.2560115176621236	False	0.0004848484848484849	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	14971011.537784498	14430322.374372791	14672509.75593336	30986215.608145334	30776060.76278347	31833441.07600725	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)	P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97, N-terminal GST tag) - Homo sapiens (Human)			0	3.14780720385367e-05	-1.086519800408869	False	0.0005151515151515152	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	10000054.18929559	9010334.031347856	9410612.161906704	20697118.8931596	20205252.273601465	19440278.393343084	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)			0	3.348965989795975e-05	-1.086220708088388	False	0.0005454545454545455	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	16208494.502270116	13888120.00331257	14468589.477521358	32273084.983309124	32554161.721570224	34261124.14575631	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)			0	4.534969318471841e-05	-1.15279804125589	False	0.0005757575757575758	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	13524147.48864618	12799981.83795538	12157169.792531105	25853247.06787876	27393603.241099507	25883555.259733804	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)			0	4.770166722776746e-05	-1.0400746465603337	False	0.0006060606060606061	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	40084512.78900506	40451689.90153172	41337074.572669685	94070656.86944088	93579360.14153	96783542.47287898	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)	P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase, cytoplasmic (Chain 1-509, C terminal His tag) - Homo sapiens (Human)			0	6.708644655319845e-05	-1.2227098685434716	False	0.0006363636363636364	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	12989924.387147993	13695430.709218713	12973742.136532776	28747829.436572555	30253261.10927845	30048261.49347535	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)			0	8.086521908795767e-05	-1.1669532760908812	False	0.0006666666666666668	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	691043.3232005909	592932.6875480983	748784.8440191969	1751019.3392640916	1702926.2499999995	1633332.057917528	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)			0	9.723705818407363e-05	-1.3234533354444344	False	0.0006969696969696971	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	13961094.988964554	12430790.091011357	12428828.748899745	27699663.378898397	28367632.891751405	26115403.27975916	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)			0	0.0001065504830870884	-1.082008074826824	False	0.0007272727272727273	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	10583906.312694935	9723915.788875084	9443527.858685987	22050375.749442585	22504780.028066304	22493839.50415361	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)			0	0.00012033400168733918	-1.1722605818983645	False	0.0007575757575757576	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	17388769.391721074	21279379.7719733	21023178.16317783	43068893.656147234	47153322.50196652	45647536.551160194	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)			0	0.00012822473682741538	-1.1866310796751056	False	0.0007878787878787879	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	15939586.284746846	14955025.885779072	15933190.70170371	39540074.15179673	37387831.69351471	37332325.95831054	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)			0	0.00016876609605069254	-1.2868861073870907	False	0.0008181818181818183	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	20714297.77617061	19415000.7195091	19098216.434346665	46245383.19238132	45852339.09656947	45907002.80885639	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)			0	0.00016890536195373595	-1.2203782039334008	False	0.0008484848484848486	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	18034074.363671724	17333236.223425854	17407283.529714547	42626029.32995503	43297429.69438208	41129818.18376399	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)	P10636-8ups|TAU_HUMAN_UPS Microtubule-associated protein tau {Isoform Tau-F (Tau-4)} (Chain 2-441) - Homo sapiens (Human)			0	0.00019138487002104008	-1.2675181055700953	False	0.0008787878787878789	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	8039337.961636908	6749908.265995023	6515354.014956103	20672463.397731423	19239106.98177229	18439346.905623008	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)			0	0.00019253898642377563	-1.4535903543091688	False	0.0009090909090909091	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	4266863.686217989	5583750.833390561	5076434.92172421	11284200.730095318	12183104.104560765	12189103.024042146	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)			0	0.00020281443170822575	-1.2562323455359912	False	0.0009393939393939394	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	19143869.02053125	17352767.26916464	18120862.03019907	39133213.75327143	39077847.85683542	38607612.72649912	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)			0	0.000208675545080185	-1.0968357781706657	False	0.0009696969696969698	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	8450855.732233966	11593416.738201229	10857063.166045591	26664784.97220068	27793441.03960728	25037742.17603846	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)			0	0.00023543817823462918	-1.3632124962861718	False	0.001	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	24725421.00161303	24345289.358165875	23740350.145111475	56497439.67860593	59549420.62849479	57536805.02306236	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)			0	0.0002451580693604881	-1.253401665289019	False	0.0010303030303030305	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	3314123.372982688	4065826.32115177	3600101.690421664	8373261.857605068	8110250.398057733	9097005.13176546	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)			0	0.00030239173044826963	-1.2201606383345522	False	0.0010606060606060607	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P0AGK4	26384527.7572122	25751841.97954533	26173253.596286107	20923094.06118084	21841642.142716967	21621461.56835865	P0AGK4	P0AGK4		yhbY	0	0.0003455618740365457	0.28243815233034597	False	0.001090909090909091	True	False	Ecoli	False	True	False	True	umpire	directlfq	min	0.6609640474436812
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	20549302.570567854	23064805.14647284	23318902.16755512	50240426.85723383	51662047.899409264	55703470.251610704	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)			0	0.0004397831468623195	-1.2355321584338628	False	0.0011212121212121212	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	2445212.1534396573	2485808.884289374	2722570.473404893	6206020.426374713	5667128.861769532	6212272.057272762	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)			0	0.0005371871769023703	-1.2406184012039667	False	0.0011515151515151516	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	5069165.558582761	6476242.215732082	6802660.058776869	13068009.039635835	13235943.887691377	14219556.119748369	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)			0	0.0006515712899517124	-1.1431309604484867	False	0.0011818181818181819	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	4954078.700310119	5266009.88742873	5210527.57611817	12681713.619885815	13561849.946065355	12544093.367516374	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)	P10145ups|IL8_HUMAN_UPS Interleukin-8, IL-8 (Chain 28-99) - Homo sapiens (Human)			0	0.0007551945495189011	-1.3298019571768176	False	0.0012121212121212121	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	3458201.789750141	3426144.731842974	2939854.4338197983	5573004.146291462	5741152.937386364	5411988.773498758	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)	P62988ups|UBIQ_HUMAN_UPS Ubiquitin (Chain 1-76, N-terminal His tag) - Homo sapiens (Human)			0	0.0009766986636895027	-0.7676930722314412	False	0.0012424242424242426	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	12973521.10593706	13125678.025499873	12813064.305188902	29966785.50723172	29117028.424900327	31293011.804288257	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)			0	0.0011205811333492729	-1.2157279857910586	False	0.0012727272727272728	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	29961734.552900985	29332575.704499703	29317258.732921746	62016908.99902597	66796387.92183789	65191261.591319725	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)			0	0.001292258215423048	-1.1305235794818969	False	0.001303030303030303	True	True	Human	True	False	False	True	umpire	directlfq	min	0.6609640474436812
P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	15464703.185070189	14935993.576080363	14682205.127956957	31444797.209858567	34117310.878932126	31538470.823825102	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)	P16083ups|NQO2_HUMAN_UPS Ribosyldihydronicotinamide dehydrogenase [quinone] (Chain 2-231) - Homo sapiens (Human)			0	0.0014556257445133222	-1.1068995153370869	False	0.0013333333333333335	False	True	Human	True	False	False	False	umpire	directlfq	min	0.6609640474436812
P61517	31687962.63413109	31316560.90616208	31431800.10901388	32565450.15901373	32982251.601492207	32904454.633726224	P61517	P61517		can	0	0.0014976859359858066	-0.060080926385368376	False	0.0013636363636363637	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	928547.5908112196	732043.4617489221	1040340.5090435146	2322883.091127484	2374420.117051918	2402318.5204583667	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)			0	0.0023115104765657818	-1.3942850750266655	False	0.0013939393939393942	False	True	Human	True	False	False	False	umpire	directlfq	min	0.6609640474436812
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	8340667.239183989	11077573.032365568	10556057.018391252	22980607.780497257	23220669.43234563	22466401.860760465	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)			0	0.00256289138217275	-1.1959052703631328	False	0.0014242424242424242	False	True	Human	True	False	False	False	umpire	directlfq	min	0.6609640474436812
P14081	3226360.558588108	3192957.476760711	3135384.8563191937	2980538.796138926	2916252.146000078	2962461.412102355	P14081	P14081		selB	0	0.0029885618993386897	0.10902605987405904	False	0.0014545454545454547	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P00490	48183450.19824069	48224169.64934485	47251596.26667595	45616424.64398229	44702616.567427866	44423806.688291006	P00490	P00490		malP	0	0.003645963453353168	0.0924418512042426	False	0.001484848484848485	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
P06996	710414982.8803035	722149295.3927305	721436105.7509755	674683711.4999253	675862844.4762368	679654519.3193272	P06996	P06996		ompC	0	0.0036671928146319544	0.08539588511693631	False	0.0015151515151515152	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	0.6609640474436812
