Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P09126	P09126		hemD		2.11831e+06	2.15349e+06	2.2297e+06	2.16184e+06	2.21356e+06	2.07169e+06
P09127	P09127		hemX		1.23661e+07	1.22388e+07	1.2442e+07	1.23666e+07	1.2518e+07	1.23021e+07
P09147	P09147		galE		9.08666e+06	9.37902e+06	9.09006e+06	9.2623e+06	8.78259e+06	9.11815e+06
P09148	P09148		galT		2.08714e+06	2.1338e+06	2.02844e+06	2.19569e+06	2.15012e+06	2.11314e+06
P09152	P09152		narG		5.46295e+06	5.28665e+06	5.55146e+06	5.37686e+06	5.4765e+06	5.38198e+06
P09155	P09155		rnd		2.27801e+06	2.28745e+06	2.19108e+06	2.20347e+06	2.2885e+06	2.30411e+06
P09158	P09158		speE		7.32472e+06	7.33297e+06	7.48632e+06	7.24808e+06	7.26666e+06	7.09957e+06
P09169	P09169		ompT		5.61194e+06	5.7811e+06	5.7573e+06	5.85227e+06	5.9469e+06	6.1447e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.54482e+06	2.73209e+06	1.38153e+06	2.86209e+06	1.29172e+06	733476
P09323	P09323		nagE		813238	687326	860903	793268	695472	654333
P09348	P09348		motA		981009	991411	1.02291e+06	960139	1.2285e+06	1.16436e+06
P09372	P09372		grpE		2.25408e+07	2.22536e+07	2.18364e+07	2.30114e+07	2.21713e+07	2.29759e+07
P09373	P09373		pflB		2.94743e+08	2.98805e+08	2.93953e+08	3.00315e+08	3.00284e+08	2.93242e+08
P09394	P09394		glpQ		5.91359e+06	6.03974e+06	5.80057e+06	5.9888e+06	5.87515e+06	5.79385e+06
P09424	P09424		mtlD		2.55174e+06	2.48253e+06	2.297e+06	2.56044e+06	2.24465e+06	2.26878e+06
P09546	P09546		putA		3.85004e+06	3.80014e+06	3.98147e+06	3.86148e+06	3.71307e+06	3.7793e+06
P09549	P09549		dedD		1.36414e+06	1.38735e+06	1.3952e+06	1.34784e+06	1.29685e+06	1.36822e+06
P09831	P09831		gltB		5.1128e+06	5.07609e+06	5.14213e+06	5.15715e+06	5.19561e+06	4.88721e+06
P09832	P09832		gltD		3.11974e+06	3.16828e+06	3.316e+06	3.20088e+06	3.24905e+06	3.24293e+06
P09996	P09996		yidB		541808	559195	510644		567224	519444
P0A698	P0A698		uvrA		1.63599e+07	1.68727e+07	1.70988e+07	1.58987e+07	1.64417e+07	1.68533e+07
P0A6A0	P0A6A0		ubiB		1.663e+06	1.72703e+06	1.73472e+06	1.69779e+06	1.66733e+06	1.73638e+06
P0A6A3	P0A6A3		ackA		1.39442e+08	1.42554e+08	1.41107e+08	1.4339e+08	1.39721e+08	1.36566e+08
P0A6A8	P0A6A8		acpP		1.46455e+08	1.47391e+08	1.57465e+08	1.52485e+08	1.59867e+08	1.51604e+08
P0A6B4	P0A6B4		alr		3.42138e+06	3.52886e+06	3.49564e+06	3.50322e+06	3.48214e+06	3.53898e+06
P0A6B7	P0A6B7		iscS		1.82776e+07	1.85886e+07	1.82094e+07	1.86869e+07	1.82003e+07	1.80409e+07
P0A6C1	P0A6C1		nfo		2.24754e+06	2.15465e+06	2.32918e+06	2.35975e+06	2.27161e+06	2.14124e+06
P0A6D0	P0A6D0		argR		1.61667e+06	1.55257e+06	1.79249e+06	1.78111e+06	1.74541e+06	1.78234e+06
P0A6D3	P0A6D3		aroA		5.60744e+06	5.6527e+06	5.49272e+06	5.51666e+06	5.28624e+06	5.42867e+06
P0A6D7	P0A6D7		aroK		7.59478e+06	7.48536e+06	7.03208e+06	7.76682e+06	6.85146e+06	7.19596e+06
P0A6E1	P0A6E1		aroL		98484.3	107265	116492	61997.9	91318.2	100991
P0A6E4	P0A6E4		argG		1.76361e+06	1.96095e+06	1.90087e+06	1.7133e+06	1.90835e+06	1.50568e+06
P0A6E6	P0A6E6		atpC		8.43935e+06	8.88956e+06	8.21095e+06	8.65488e+06	8.099e+06	8.20234e+06
P0A6E9	P0A6E9		bioD2		5.43916e+06	5.7877e+06	6.0013e+06	5.89511e+06	5.90104e+06	5.7681e+06
P0A6F1	P0A6F1		carA		7.96564e+06	7.92245e+06	8.27977e+06	8.15974e+06	8.15347e+06	8.31829e+06
P0A6F3	P0A6F3		glpK		4.82322e+06	4.60139e+06	4.80114e+06	4.81891e+06	4.78987e+06	4.819e+06
P0A6F5	P0A6F5		groL		9.14397e+07	9.01354e+07	8.91188e+07	9.22243e+07	8.95074e+07	8.93856e+07
P0A6F9	P0A6F9		groS		9.15947e+07	1.00358e+08	1.12666e+08	9.38296e+07	1.12099e+08	1.04857e+08
P0A6G3	P0A6G3		pncC		3.52413e+06	3.68237e+06	3.41328e+06	3.75877e+06	3.61302e+06	3.85756e+06
P0A6G7	P0A6G7		clpP		2.41092e+07	2.45579e+07	2.40966e+07	2.46185e+07	2.307e+07	2.41175e+07
P0A6H1	P0A6H1		clpX		2.92492e+07	2.87617e+07	2.81428e+07	2.90274e+07	2.85038e+07	2.75711e+07
P0A6H5	P0A6H5		hslU		2.4196e+07	2.43856e+07	2.42324e+07	2.38244e+07	2.40393e+07	2.41985e+07
P0A6H8	P0A6H8		cls		643788	647023	650734	674496	608842	587413
P0A6I0	P0A6I0		cmk		1.127e+07	1.10146e+07	1.08984e+07	1.10993e+07	1.11329e+07	1.12287e+07
P0A6I3	P0A6I3		coaA		3.48253e+06	3.7039e+06	3.56207e+06	3.4189e+06	3.74716e+06	3.66968e+06
P0A6I6	P0A6I6		coaD		1.09863e+06	1.09752e+06	1.17392e+06	1.22704e+06	1.20003e+06	1.29379e+06
P0A6I9	P0A6I9		coaE		3.28829e+06	3.29552e+06	4.15716e+06	3.90097e+06	3.33741e+06	3.63185e+06
P0A6J1	P0A6J1		cysC		1.42053e+06	1.48381e+06	1.52137e+06	1.38356e+06	1.57637e+06	1.47867e+06
P0A6J5	P0A6J5		dadA		986374	933985	1.10511e+06	876347	1.15554e+06	1.00069e+06
P0A6J8	P0A6J8		ddlA		9.33337e+06	9.40585e+06	9.30679e+06	9.24016e+06	9.49066e+06	9.13573e+06
P0A6K1	P0A6K1		dapF		759395	778528	554596	712229	424059	456701
P0A6K3	P0A6K3		def		1.46047e+07	1.39777e+07	1.51584e+07	1.4282e+07	1.48405e+07	1.52553e+07
P0A6K6	P0A6K6		deoB		1.8806e+07	1.88606e+07	1.9001e+07	1.92194e+07	1.86785e+07	1.87468e+07
P0A6L0	P0A6L0		deoC		1.13127e+07	1.1452e+07	1.16619e+07	1.13868e+07	1.15349e+07	1.173e+07
P0A6L2	P0A6L2		dapA		3.04607e+07	3.11346e+07	3.11581e+07	3.08205e+07	3.12707e+07	3.07147e+07
P0A6L4	P0A6L4		nanA		763456	714987	684901	754892	665327	800031
P0A6L7	P0A6L7		uxaB		1.46077e+06	1.44926e+06	1.45536e+06	1.45566e+06	1.50315e+06	1.41558e+06
P0A6L9	P0A6L9		hscB		4.94457e+06	5.19348e+06	5.02074e+06	5.00916e+06	5.23144e+06	5.28149e+06
P0A6M4	P0A6M4		dtd		2.37349e+06	2.40993e+06	2.41555e+06	2.30309e+06	2.39462e+06	2.40645e+06
P0A6M8	P0A6M8		fusA		1.12442e+08	1.15966e+08	1.18148e+08	1.17601e+08	1.18709e+08	1.17293e+08
P0A6N4	P0A6N4		efp		7.74938e+07	7.45995e+07	7.94286e+07	7.57401e+07	7.89806e+07	7.01887e+07
P0A6N8	P0A6N8		yeiP		1.56227e+07	1.54093e+07	1.57009e+07	1.5831e+07	1.55091e+07	1.52534e+07
P0A6P1	P0A6P1		tsf		2.13413e+08	2.14727e+08	2.26998e+08	2.16694e+08	2.25007e+08	2.24275e+08
P0A6P5	P0A6P5		der		4.77654e+06	5.0724e+06	4.71281e+06	4.80553e+06	4.70134e+06	4.81288e+06
P0A6P7	P0A6P7		engB		9.01201e+06	8.72992e+06	9.24357e+06	9.06019e+06	8.69026e+06	9.11186e+06
P0A6P9	P0A6P9		eno		1.68541e+08	1.73472e+08	1.80816e+08	1.77307e+08	1.81383e+08	1.75769e+08
P0A6Q3	P0A6Q3		fabA		1.38847e+07	1.44728e+07	1.37314e+07	1.40151e+07	1.32911e+07	1.38775e+07
P0A6Q6	P0A6Q6		fabZ		2.58714e+07	2.6005e+07	2.4479e+07	2.51526e+07	2.27968e+07	2.47105e+07
P0A6R0	P0A6R0		fabH		1.94637e+07	1.88298e+07	1.76496e+07	1.96414e+07	1.75953e+07	1.71523e+07
P0A6R3	P0A6R3		fis		8.16078e+06	7.36148e+06	7.2233e+06	8.22552e+06	6.79555e+06	6.71233e+06
P0A6S0	P0A6S0		flgH		2.51673e+06	2.57411e+06	2.63697e+06	2.50559e+06	2.72579e+06	2.66494e+06
P0A6S7	P0A6S7		gpsA		6.83813e+06	6.91332e+06	7.10165e+06	6.52063e+06	7.18952e+06	6.68067e+06
P0A6T1	P0A6T1		pgi		5.26238e+07	5.28912e+07	5.21961e+07	5.3737e+07	5.09158e+07	5.18563e+07
P0A6T3	P0A6T3		galK		3.23444e+06	3.34944e+06	3.56693e+06	3.37298e+06	3.63583e+06	3.54018e+06
P0A6T5	P0A6T5		folE		4.98336e+06	5.06739e+06	5.07241e+06	5.0946e+06	4.99217e+06	4.85111e+06
P0A6T9	P0A6T9		gcvH		2.23283e+06	2.12863e+06	2.00171e+06	2.12797e+06	2.06525e+06	2.01646e+06
P0A6U3	P0A6U3		mnmG		7.10353e+06	7.04267e+06	7.14864e+06	7.11617e+06	7.27416e+06	7.18028e+06
P0A6U5	P0A6U5		rsmG		6.08689e+06	5.65012e+06	6.03445e+06	5.88989e+06	5.93234e+06	6.25775e+06
P0A6U8	P0A6U8		glgA		3.28347e+06	3.34741e+06	3.19193e+06	3.13874e+06	3.23542e+06	3.2306e+06
P0A6V1	P0A6V1		glgC		7.73293e+06	7.37943e+06	7.94315e+06	7.82716e+06	7.69604e+06	7.73777e+06
P0A6V8	P0A6V8		glk		1.02772e+07	1.05747e+07	1.03846e+07	1.00663e+07	1.0532e+07	1.06204e+07
P0A6W0	P0A6W0		glsA2		1.37384e+06	1.29943e+06	1.16473e+06	1.09159e+06	1.08786e+06	1.34054e+06
P0A6W3	P0A6W3		mraY		1.39233e+06	1.59399e+06	1.64932e+06	1.383e+06	1.6605e+06	1.59171e+06
P0A6W5	P0A6W5		greA		2.52153e+07	2.51934e+07	2.53512e+07	2.42382e+07	2.50167e+07	2.52658e+07
P0A6W9	P0A6W9		gshA		5.58765e+06	5.71454e+06	5.74897e+06	5.77984e+06	5.90958e+06	5.8369e+06
P0A6X1	P0A6X1		hemA		331832	298513		377127	393590	365121
P0A6X3	P0A6X3		hfq		918256	1.1488e+06	1.11027e+06	1.1219e+06	1.16341e+06	952402
P0A6X7	P0A6X7		ihfA		5.7406e+07	5.81397e+07	4.88654e+07	5.77185e+07	4.84698e+07	4.83006e+07
P0A6Y1	P0A6Y1		ihfB		9.03161e+06	8.64416e+06	7.84843e+06	8.83903e+06	7.76083e+06	7.43792e+06
P0A6Y5	P0A6Y5		hslO		6.53977e+06	6.30906e+06	6.31754e+06	6.43511e+06	6.4599e+06	6.26467e+06
P0A6Y8	P0A6Y8		dnaK		4.28333e+07	4.29237e+07	4.23093e+07	4.45538e+07	4.29509e+07	4.16479e+07
P0A6Z1	P0A6Z1		hscA		4.48132e+06	4.43887e+06	4.67146e+06	4.32298e+06	4.57031e+06	4.53507e+06
P0A6Z3	P0A6Z3		htpG		2.87726e+07	2.87343e+07	2.86785e+07	2.89737e+07	2.8689e+07	2.87714e+07
P0A6Z6	P0A6Z6		nikR		1.2438e+06	1.18169e+06	1.19238e+06	1.0929e+06	1.23301e+06	1.10896e+06
P0A705	P0A705		infB		2.43088e+07	2.35971e+07	2.43089e+07	2.44989e+07	2.35753e+07	2.39179e+07
P0A707	P0A707		infC		5.11871e+07	5.28919e+07	4.93698e+07	5.42142e+07	4.9725e+07	4.94458e+07
P0A715	P0A715		kdsA		2.35429e+07	2.37598e+07	2.27757e+07	2.32788e+07	2.27416e+07	2.32132e+07
P0A717	P0A717		prs		2.5091e+07	2.72818e+07	2.51747e+07	2.63853e+07	2.49497e+07	2.54711e+07
P0A720	P0A720		tmk		2.72963e+06	2.77041e+06	2.73003e+06	2.6848e+06	2.61566e+06	2.73658e+06
P0A722	P0A722		lpxA		8.94609e+06	8.58175e+06	9.04618e+06	8.66855e+06	8.91201e+06	8.91387e+06
P0A729	P0A729		yceF		2.60046e+06	2.35212e+06	2.37953e+06	2.51569e+06	2.3103e+06	2.30954e+06
P0A731	P0A731		mgsA		3.8543e+06	4.08052e+06	3.93787e+06	4.26891e+06	4.05399e+06	3.66418e+06
P0A734	P0A734		minE		2.61013e+07	2.41178e+07	2.6987e+07	2.42415e+07	2.59755e+07	2.67907e+07
P0A738	P0A738		moaC		1.16759e+06	1.1575e+06	1.09099e+06	1.17978e+06	1.06361e+06	1.05837e+06
P0A744	P0A744		msrA		4.99188e+06	4.29368e+06	4.74038e+06	4.90454e+06	4.89626e+06	4.89007e+06
P0A746	P0A746		msrB		1.23844e+06	1.19855e+06	1.53181e+06	1.20111e+06	1.51189e+06	1.65063e+06
P0A749	P0A749		murA		7.88975e+06	7.61275e+06	7.93683e+06	7.78788e+06	7.82776e+06	8.07301e+06
P0A752	P0A752		nadD		615689	640702	513624	576951	522464	623651
P0A759	P0A759		nagB		4.61433e+06	4.27488e+06	4.43819e+06	4.5599e+06	4.39211e+06	4.41662e+06
P0A763	P0A763		ndk		1.37216e+07	1.36694e+07	1.50082e+07	1.34935e+07	1.4718e+07	1.48504e+07
P0A780	P0A780		nusB		1.41854e+07	1.36911e+07	1.29505e+07	1.36256e+07	1.28785e+07	1.2912e+07
P0A784	P0A784		orn		3.10024e+06	3.15516e+06	3.10449e+06	2.93653e+06	3.14428e+06	3.16336e+06
P0A786	P0A786		pyrB		2.83566e+06	2.72099e+06	2.70918e+06	2.75108e+06	2.72308e+06	2.7657e+06
P0A790	P0A790		panD		9.81822e+06	8.75657e+06	1.03916e+07	1.01679e+07	1.03973e+07	1.03111e+07
P0A794	P0A794		pdxJ		7.88317e+06	7.54714e+06	7.97358e+06	7.32199e+06	7.85217e+06	8.19848e+06
P0A796	P0A796		pfkA		2.38479e+07	2.32281e+07	2.24246e+07	2.36527e+07	2.2649e+07	2.27558e+07
P0A799	P0A799		pgk		4.33267e+08	4.42777e+08	4.51293e+08	4.49285e+08	4.55707e+08	4.45556e+08
P0A7A2	P0A7A2		gpmB		2.34068e+06	2.37133e+06	2.28507e+06	2.10292e+06	1.98158e+06	2.32288e+06
P0A7A5	P0A7A5		pcm		1.18445e+06	1.05429e+06	1.02628e+06	1.16832e+06	1.04785e+06	1.08066e+06
P0A7A7	P0A7A7		plsB		3.01027e+06	3.04945e+06	2.97704e+06	2.93917e+06	2.91735e+06	2.8781e+06
P0A7A9	P0A7A9		ppa		9.12175e+07	9.10429e+07	8.73031e+07	9.0417e+07	9.06795e+07	9.2237e+07
P0A7B1	P0A7B1		ppk		1.48242e+06	1.50013e+06	1.59026e+06	1.5045e+06	1.57073e+06	1.44427e+06
P0A7B5	P0A7B5		proB		5.05553e+06	4.83761e+06	4.76172e+06	4.96208e+06	4.81101e+06	4.71655e+06
P0A7B8	P0A7B8		hslV		1.50832e+07	1.70614e+07	1.42482e+07	1.41848e+07	1.72308e+07	1.4965e+07
P0A7C2	P0A7C2		lexA		5.05746e+06	5.06975e+06	4.91953e+06	4.94319e+06	5.14568e+06	4.78925e+06
P0A7C6	P0A7C6		pepE		5.7069e+06	5.75136e+06	5.81089e+06	5.78987e+06	5.87987e+06	5.60426e+06
P0A7D1	P0A7D1		pth		7.53284e+06	7.42899e+06	8.02529e+06	7.48634e+06	7.93802e+06	7.67632e+06
P0A7D4	P0A7D4		purA		2.45404e+07	2.48699e+07	2.49786e+07	2.41499e+07	2.48889e+07	2.49297e+07
P0A7D7	P0A7D7		purC		7.87564e+06	8.20196e+06	7.00448e+06	7.99848e+06	7.29902e+06	7.16596e+06
P0A7E1	P0A7E1		pyrD		7.39321e+06	7.25231e+06	7.08266e+06	7.2414e+06	6.89697e+06	7.04122e+06
P0A7E3	P0A7E3		pyrE		5.48326e+06	5.28158e+06	5.21785e+06	5.39879e+06	5.13711e+06	5.09835e+06
P0A7E5	P0A7E5		pyrG		1.65411e+07	1.67728e+07	1.68948e+07	1.64338e+07	1.68611e+07	1.70449e+07
P0A7E9	P0A7E9		pyrH		8.09628e+06	8.05604e+06	8.02262e+06	8.36934e+06	7.88302e+06	7.81052e+06
P0A7F3	P0A7F3		pyrI		2.14969e+06	2.12701e+06	1.9663e+06	2.19141e+06	1.99629e+06	1.92611e+06
P0A7F6	P0A7F6		speD		1.94541e+06	1.85575e+06	1.97474e+06	1.95332e+06	1.93154e+06	1.97405e+06
P0A7F9	P0A7F9		queA		4.10987e+06	4.21175e+06	4.49829e+06	4.47684e+06	4.63436e+06	4.27408e+06
P0A7G2	P0A7G2		rbfA		2.63755e+07	2.63095e+07	2.70436e+07	2.64104e+07	2.69684e+07	2.64473e+07
P0A7G6	P0A7G6		recA		1.09334e+07	1.07442e+07	1.1005e+07	1.0822e+07	1.07719e+07	1.11661e+07
P0A7H6	P0A7H6		recR		1.04822e+06	998329	1.09696e+06	1.07014e+06	1.08709e+06	1.20095e+06
P0A7I0	P0A7I0		prfA		4.12634e+06	3.97277e+06	4.13356e+06	4.01822e+06	4.09621e+06	4.28025e+06
P0A7I4	P0A7I4		prfC		5.52117e+06	5.362e+06	5.19989e+06	5.33434e+06	5.21147e+06	5.39133e+06
P0A7I7	P0A7I7		ribA		9.6561e+06	9.54286e+06	9.64885e+06	9.83698e+06	9.32939e+06	8.92924e+06
P0A7J0	P0A7J0		ribB		1.39497e+07	1.37625e+07	1.30804e+07	1.41457e+07	1.24701e+07	1.27044e+07
P0A7J3	P0A7J3		rplJ		5.11372e+08	5.31441e+08	5.29062e+08	5.18391e+08	5.18846e+08	5.20305e+08
P0A7J7	P0A7J7		rplK		7.38318e+07	7.35236e+07	7.63459e+07	7.24363e+07	7.70836e+07	7.65047e+07
P0A7K2	P0A7K2		rplL		2.11736e+08	2.12146e+08	1.92127e+08	2.04902e+08	1.83704e+08	1.89811e+08
P0A7K6	P0A7K6		rplS		6.69729e+07	6.36465e+07	7.20294e+07	6.75144e+07	7.1278e+07	7.12618e+07
P0A7L0	P0A7L0		rplA		3.23085e+08	3.35477e+08	3.16651e+08	3.16795e+08	3.16733e+08	3.08124e+08
P0A7L3	P0A7L3		rplT		4.20641e+07	4.20277e+07	3.66757e+07	4.26708e+07	3.68416e+07	3.60781e+07
P0A7L8	P0A7L8		rpmA		1.16732e+08	1.24141e+08	1.34647e+08	1.23352e+08	1.43778e+08	1.37726e+08
P0A7M2	P0A7M2		rpmB		8.48392e+07	8.72249e+07	7.93709e+07	8.65822e+07	7.96775e+07	8.05888e+07
P0A7M6	P0A7M6		rpmC		2.73822e+07	2.89042e+07	2.15773e+07	2.79644e+07	2.1493e+07	2.03316e+07
P0A7M9	P0A7M9		rpmE		4.04402e+07	3.69013e+07	4.09831e+07	4.02245e+07	3.97821e+07	4.23806e+07
P0A7N4	P0A7N4		rpmF		4.64045e+07	4.36144e+07	4.32325e+07	4.74795e+07	4.35832e+07	4.37961e+07
P0A7N9	P0A7N9		rpmG		1.09027e+08	1.1207e+08	1.24778e+08	1.11985e+08	1.24904e+08	1.23275e+08
P0A7P5	P0A7P5		rpmH		2.84783e+07	3.0914e+07	2.85151e+07	2.89584e+07	2.89e+07	2.86136e+07
P0A7Q1	P0A7Q1		rpmI		1.45536e+07	1.29228e+07	1.78165e+07	1.37605e+07	1.82152e+07	1.94699e+07
P0A7R1	P0A7R1		rplI		4.10883e+08	4.14906e+08	4.55269e+08	4.18921e+08	4.60292e+08	4.46951e+08
P0A7R5	P0A7R5		rpsJ		1.85028e+08	1.77565e+08	2.01881e+08	1.86282e+08	2.01348e+08	1.97168e+08
P0A7R9	P0A7R9		rpsK		1.03191e+08	1.01865e+08	1.06599e+08	1.02721e+08	1.08641e+08	1.07497e+08
P0A7S3	P0A7S3		rpsL		8.13072e+07	8.09811e+07	8.44352e+07	8.21801e+07	8.04284e+07	8.32488e+07
P0A7S9	P0A7S9		rpsM		3.63334e+07	3.72135e+07	3.23771e+07	3.70087e+07	3.37091e+07	3.25294e+07
P0A7T3	P0A7T3		rpsP		6.12646e+07	6.03903e+07	6.02145e+07	6.14082e+07	5.96592e+07	6.05724e+07
P0A7T7	P0A7T7		rpsR		9.40094e+07	9.95123e+07	1.0086e+08	9.98843e+07	1.03946e+08	1.02351e+08
P0A7U3	P0A7U3		rpsS		1.4365e+08	1.47473e+08	1.53537e+08	1.43763e+08	1.46706e+08	1.45363e+08
P0A7U7	P0A7U7		rpsT		3.22109e+07	3.02605e+07	3.10036e+07	3.18648e+07	3.03221e+07	2.98828e+07
P0A7V0	P0A7V0		rpsB		9.22188e+07	9.38984e+07	8.37241e+07	9.22067e+07	8.44113e+07	8.59012e+07
P0A7V3	P0A7V3		rpsC		8.99628e+07	9.17013e+07	9.20621e+07	9.29584e+07	9.15126e+07	9.19562e+07
P0A7V8	P0A7V8		rpsD		1.50157e+08	1.54919e+08	1.54932e+08	1.54146e+08	1.58606e+08	1.50895e+08
P0A7W1	P0A7W1		rpsE		2.30182e+08	2.30462e+08	2.45684e+08	2.34156e+08	2.42852e+08	2.49275e+08
P0A7W7	P0A7W7		rpsH		4.72155e+07	4.74363e+07	4.90529e+07	4.77401e+07	4.91661e+07	4.91329e+07
P0A7X3	P0A7X3		rpsI		7.55138e+07	7.52166e+07	7.67324e+07	7.51888e+07	7.53858e+07	7.88251e+07
P0A7X6	P0A7X6		rimM		5.91413e+06	5.32819e+06	5.9371e+06	5.84468e+06	5.78592e+06	5.90416e+06
P0A7Y0	P0A7Y0		rnc		1.00258e+07	9.61776e+06	1.01516e+07	9.99154e+06	1.03662e+07	1.05262e+07
P0A7Y8	P0A7Y8		rnpA		2.14345e+06	1.84045e+06	2.29895e+06	1.9847e+06	2.23812e+06	2.21438e+06
P0A7Z0	P0A7Z0		rpiA		2.21244e+07	2.22433e+07	2.31947e+07	2.2596e+07	2.25567e+07	2.30387e+07
P0A7Z4	P0A7Z4		rpoA		9.5706e+07	9.73371e+07	1.00497e+08	9.64391e+07	1.0181e+08	1.00756e+08
P0A800	P0A800		rpoZ		4.35467e+07	4.45648e+07	5.02898e+07	4.48317e+07	5.00852e+07	4.90928e+07
P0A805	P0A805		frr		2.93046e+07	2.96583e+07	2.78892e+07	3.04532e+07	2.8506e+07	2.70478e+07
P0A809	P0A809		ruvA		610202	592340	661790	568929	679245	675353
P0A812	P0A812		ruvB		1.22722e+06	1.23084e+06	1.28446e+06	1.16803e+06	1.22954e+06	1.26612e+06
P0A817	P0A817		metK		2.75248e+07	2.64715e+07	2.49616e+07	2.7731e+07	2.46638e+07	2.47409e+07
P0A821	P0A821		selA		1.59999e+06	1.57056e+06	1.60079e+06	1.58039e+06	1.59422e+06	1.51046e+06
P0A823	P0A823		sfsA		699438	817997	707014	778217	767888	725108
P0A825	P0A825		glyA		2.39021e+07	2.39441e+07	2.4948e+07	2.39166e+07	2.50129e+07	2.458e+07
P0A832	P0A832		smpB		6.32584e+06	6.47412e+06	5.81583e+06	6.46251e+06	6.22088e+06	5.94389e+06
P0A836	P0A836		sucC		8.85262e+06	8.93977e+06	8.90168e+06	8.86279e+06	9.0816e+06	9.08905e+06
P0A840	P0A840		surE		1.73881e+06	1.78659e+06	1.77197e+06	1.86481e+06	1.83891e+06	1.83639e+06
P0A843	P0A843		tatE		9.03456e+06	9.0761e+06	8.8961e+06	8.6287e+06	9.69037e+06	9.54627e+06
P0A847	P0A847		tgt		4.14241e+06	4.2065e+06	4.15986e+06	4.31317e+06	4.2452e+06	4.16082e+06
P0A850	P0A850		tig		1.25279e+08	1.24955e+08	1.30083e+08	1.2868e+08	1.30812e+08	1.30636e+08
P0A853	P0A853		tnaA		3.21418e+06	3.20275e+06	3.19568e+06	3.16884e+06	3.19249e+06	3.16597e+06
P0A855	P0A855		tolB		1.77306e+07	1.64956e+07	1.87024e+07	1.74133e+07	1.84093e+07	1.87029e+07
P0A858	P0A858		tpiA		8.62769e+07	8.48775e+07	7.74592e+07	8.42932e+07	7.65057e+07	7.53765e+07
P0A862	P0A862		tpx		2.32869e+07	2.46989e+07	2.3804e+07	2.38105e+07	2.4005e+07	2.37439e+07
P0A867	P0A867		talA		4.90539e+06	4.80968e+06	4.79423e+06	4.82735e+06	4.80873e+06	4.49833e+06
P0A870	P0A870		talB		4.25294e+07	4.20265e+07	4.37353e+07	4.21989e+07	4.31008e+07	4.43574e+07
P0A873	P0A873		trmD		4.16362e+06	4.19573e+06	4.11748e+06	4.10223e+06	4.20412e+06	4.04553e+06
P0A877	P0A877		trpA		1.78951e+06	1.8661e+06	1.8153e+06	1.74237e+06	1.8343e+06	1.874e+06
P0A879	P0A879		trpB		1.5431e+06	1.30483e+06	1.72767e+06	1.27394e+06	1.54872e+06	1.85863e+06
P0A881	P0A881		trpR		2.09996e+06	2.17265e+06	2.11405e+06	2.07615e+06	2.13692e+06	2.07953e+06
P0A884	P0A884		thyA		8.05535e+06	7.55152e+06	7.81702e+06	8.02914e+06	7.49082e+06	7.98416e+06
P0A887	P0A887		ubiE		7.98028e+06	7.97732e+06	8.31229e+06	7.97643e+06	8.3203e+06	8.19448e+06
P0A890	P0A890		tusA		2.27272e+06	2.27213e+06	2.352e+06	2.14726e+06	2.10665e+06	2.03789e+06
P0A894	P0A894		yhbJ		1.74281e+06	1.60256e+06	1.65371e+06	1.60723e+06	1.71837e+06	1.74832e+06
P0A898	P0A898		ybeY		3.54197e+06	3.34206e+06	3.80059e+06	3.47423e+06	3.60609e+06	3.60731e+06
P0A8A0	P0A8A0		yebC		3.32025e+06	3.15033e+06	2.95888e+06	3.39589e+06	2.94045e+06	3.05437e+06
P0A8A2	P0A8A2		yeeN		8.6925e+06	9.34886e+06	9.29951e+06	9.03992e+06	9.7589e+06	9.2513e+06
P0A8A4	P0A8A4		ppsR		2.19475e+06	2.05448e+06	2.15146e+06	2.158e+06	2.0638e+06	2.01036e+06
P0A8A8	P0A8A8		rimP		1.49259e+07	1.453e+07	1.76033e+07	1.55834e+07	1.60465e+07	1.60778e+07
P0A8B2	P0A8B2		yfcN		1.70164e+06	1.723e+06	1.5387e+06	1.67307e+06	1.64299e+06	1.50608e+06
P0A8B5	P0A8B5		ybaB		2.5434e+06	2.33828e+06	2.00221e+06	2.43844e+06	1.96285e+06	2.18673e+06
P0A8C1	P0A8C1		ybjQ		1.57735e+06	1.37205e+06	1.5001e+06	1.57239e+06	1.13691e+06	1.39841e+06
P0A8C4	P0A8C4		ygfB		3.77205e+06	3.92801e+06	3.60104e+06	3.90086e+06	3.56128e+06	3.80341e+06
