Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P09155	P09155		rnd		2.94443e+06	2.99334e+06	2.91284e+06	2.90688e+06	2.92729e+06	2.72207e+06
P09158	P09158		speE		6.7739e+06	6.21434e+06	6.49304e+06	7.07779e+06	6.77315e+06	6.66351e+06
P09169	P09169		ompT		4.7529e+06	4.61466e+06	4.57934e+06	4.91084e+06	5.00307e+06	4.81141e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.69943e+06	2.78643e+06	2.82423e+06	2.66206e+06	2.41598e+06	2.76594e+06
P09323	P09323		nagE		1.00507e+06	1.03671e+06	970990	1.10863e+06	1.13466e+06	834534
P09348	P09348		motA		940895	986059	867536	936778	789612	921760
P09372	P09372		grpE		4.45544e+07	4.95798e+07	4.77807e+07	4.71093e+07	4.3579e+07	4.72015e+07
P09373	P09373		pflB		2.33346e+08	2.43671e+08	2.43628e+08	2.31598e+08	2.27377e+08	2.43033e+08
P09394	P09394		glpQ		5.15817e+06	5.25529e+06	5.34198e+06	5.22107e+06	5.07666e+06	5.43072e+06
P09424	P09424		mtlD		1.80988e+06	1.99387e+06	2.02392e+06	1.84772e+06	1.95837e+06	2.0139e+06
P09546	P09546		putA		1.81752e+06	1.68362e+06	1.68637e+06	1.92942e+06	1.98373e+06	1.74e+06
P09549	P09549		dedD		1.25081e+06	1.19638e+06	1.31522e+06	1.26675e+06	1.25764e+06	1.16136e+06
P09831	P09831		gltB		3.92422e+06	3.76594e+06	3.84122e+06	3.99487e+06	3.95393e+06	3.80151e+06
P09832	P09832		gltD		2.42268e+06	2.49793e+06	2.41354e+06	2.39532e+06	2.30288e+06	2.4273e+06
P09996	P09996		yidB		400417	429244	428136	336909	407633	284164
P0A698	P0A698		uvrA		6.24641e+06	5.97389e+06	6.05491e+06	5.91096e+06	5.9577e+06	5.83546e+06
P0A6A0	P0A6A0		ubiB		1.69533e+06	1.52468e+06	1.58405e+06	1.60455e+06	1.67182e+06	1.64813e+06
P0A6A3	P0A6A3		ackA		1.02932e+08	1.04994e+08	1.01231e+08	1.05496e+08	1.04663e+08	1.02926e+08
P0A6A8	P0A6A8		acpP		1.5156e+08	1.2336e+08	1.22248e+08	1.47076e+08	1.4523e+08	1.25632e+08
P0A6B4	P0A6B4		alr		2.98163e+06	2.97391e+06	3.04146e+06	2.98822e+06	3.014e+06	2.97823e+06
P0A6B7	P0A6B7		iscS		1.65092e+07	1.67066e+07	1.70434e+07	1.64742e+07	1.63362e+07	1.66725e+07
P0A6C1	P0A6C1		nfo		2.06587e+06	1.99744e+06	2.06458e+06	2.1097e+06	2.099e+06	2.09954e+06
P0A6D0	P0A6D0		argR		1.54207e+06	1.5187e+06	1.3755e+06	1.40701e+06	1.34733e+06	1.25189e+06
P0A6D3	P0A6D3		aroA		5.23767e+06	5.29161e+06	5.4113e+06	4.99648e+06	5.26608e+06	5.40227e+06
P0A6D7	P0A6D7		aroK		7.14829e+06	7.18891e+06	7.11351e+06	6.93418e+06	7.06363e+06	6.99614e+06
P0A6E1	P0A6E1		aroL			60473.2	33364.1		53502.8	
P0A6E4	P0A6E4		argG		905208	1.76334e+06	1.92779e+06	1.44589e+06	1.27402e+06	1.81578e+06
P0A6E6	P0A6E6		atpC		6.20617e+06	6.20491e+06	5.92771e+06	6.3565e+06	6.20273e+06	5.99216e+06
P0A6E9	P0A6E9		bioD2		5.67792e+06	5.45074e+06	5.85254e+06	5.81306e+06	5.2776e+06	5.98109e+06
P0A6F1	P0A6F1		carA		7.83009e+06	7.61933e+06	7.16415e+06	7.41242e+06	7.31766e+06	7.4187e+06
P0A6F3	P0A6F3		glpK		4.95409e+06	4.71532e+06	4.636e+06	4.69689e+06	4.87483e+06	4.62537e+06
P0A6F5	P0A6F5		groL		7.99913e+07	8.08889e+07	8.01695e+07	7.96862e+07	7.87371e+07	8.09565e+07
P0A6F9	P0A6F9		groS		1.00021e+08	7.49753e+07	8.36635e+07	1.01071e+08	9.43198e+07	7.9851e+07
P0A6G3	P0A6G3		pncC		2.93474e+06	2.96376e+06	2.91091e+06	3.01572e+06	2.97682e+06	2.75725e+06
P0A6G7	P0A6G7		clpP		1.82568e+07	2.07535e+07	1.95434e+07	1.90927e+07	1.94788e+07	2.00343e+07
P0A6H1	P0A6H1		clpX		2.80242e+07	2.67129e+07	2.6588e+07	2.81642e+07	2.76958e+07	2.68765e+07
P0A6H5	P0A6H5		hslU		2.191e+07	2.19717e+07	2.16712e+07	2.19093e+07	2.21895e+07	2.16845e+07
P0A6H8	P0A6H8		cls		653623	619264	591956	526407	637624	568483
P0A6I0	P0A6I0		cmk		9.67248e+06	1.01033e+07	9.74305e+06	9.42938e+06	9.38388e+06	9.49236e+06
P0A6I3	P0A6I3		coaA		3.35666e+06	3.21441e+06	3.05513e+06	3.36208e+06	3.44887e+06	3.24487e+06
P0A6I6	P0A6I6		coaD		1.01318e+06	704350	782419	982259	920121	770515
P0A6I9	P0A6I9		coaE		3.28603e+06	2.83795e+06	3.08624e+06	3.48588e+06	3.59557e+06	2.86464e+06
P0A6J1	P0A6J1		cysC		1.25712e+06	1.1673e+06	1.29254e+06	1.276e+06	1.27002e+06	1.26609e+06
P0A6J5	P0A6J5		dadA		1.98926e+06	1.90682e+06	1.7195e+06	2.02723e+06	1.94447e+06	1.84415e+06
P0A6J8	P0A6J8		ddlA		1.77871e+07	1.7884e+07	1.80204e+07	1.68701e+07	1.71955e+07	1.75933e+07
P0A6K1	P0A6K1		dapF		724328	617124	523159	628771	671512	648020
P0A6K3	P0A6K3		def		1.32265e+07	1.22912e+07	1.29937e+07	1.29635e+07	1.3327e+07	1.2965e+07
P0A6K6	P0A6K6		deoB		1.75833e+07	1.7062e+07	1.74117e+07	1.81178e+07	1.79353e+07	1.74785e+07
P0A6L0	P0A6L0		deoC		9.58229e+06	9.69362e+06	9.58201e+06	9.57635e+06	9.39892e+06	9.51951e+06
P0A6L2	P0A6L2		dapA		3.92941e+07	4.04962e+07	4.06009e+07	3.99324e+07	3.95979e+07	4.03241e+07
P0A6L4	P0A6L4		nanA		513050	527741	612687	686246	586243	672979
P0A6L7	P0A6L7		uxaB		1.60805e+06	1.6383e+06	1.61214e+06	1.64327e+06	1.55704e+06	1.72426e+06
P0A6L9	P0A6L9		hscB		4.94952e+06	5.02964e+06	5.11271e+06	5.05743e+06	5.46223e+06	5.33009e+06
P0A6M4	P0A6M4		dtd		2.029e+06	2.35447e+06	2.01743e+06	2.132e+06	2.03548e+06	2.20128e+06
P0A6M8	P0A6M8		fusA		1.39319e+08	1.39979e+08	1.41014e+08	1.41437e+08	1.3783e+08	1.385e+08
P0A6N4	P0A6N4		efp		7.17206e+07	6.87813e+07	6.71801e+07	7.37332e+07	6.90775e+07	6.72877e+07
P0A6N8	P0A6N8		yeiP		1.07407e+07	1.05698e+07	1.08432e+07	1.03428e+07	1.02778e+07	1.08526e+07
P0A6P1	P0A6P1		tsf		1.80396e+08	1.74101e+08	1.73002e+08	1.79902e+08	1.80684e+08	1.76038e+08
P0A6P5	P0A6P5		der		4.23608e+06	4.30335e+06	4.41939e+06	4.29356e+06	4.13913e+06	4.39622e+06
P0A6P7	P0A6P7		engB		8.19046e+06	8.07385e+06	7.96948e+06	8.13086e+06	8.21643e+06	8.27632e+06
P0A6P9	P0A6P9		eno		1.11362e+08	1.09309e+08	1.11549e+08	1.1404e+08	1.11136e+08	1.10455e+08
P0A6Q3	P0A6Q3		fabA		1.31288e+07	1.30161e+07	1.33111e+07	1.33125e+07	1.36544e+07	1.26143e+07
P0A6Q6	P0A6Q6		fabZ		2.35235e+07	2.54744e+07	2.62614e+07	2.35735e+07	2.33292e+07	2.55252e+07
P0A6R0	P0A6R0		fabH		1.56706e+07	1.69335e+07	1.68916e+07	1.63174e+07	1.58709e+07	1.6639e+07
P0A6R3	P0A6R3		fis		4.00283e+06	5.28817e+06	5.15937e+06	4.06687e+06	3.95447e+06	4.76756e+06
P0A6S0	P0A6S0		flgH		2.46661e+06	2.40669e+06	2.39835e+06	2.55453e+06	2.34004e+06	2.38658e+06
P0A6S5	P0A6S5		ftsB		347204	675683	577705	893464	713135	588739
P0A6S7	P0A6S7		gpsA		5.13938e+06	5.02548e+06	5.03517e+06	5.0205e+06	4.87186e+06	5.11455e+06
P0A6T1	P0A6T1		pgi		3.26806e+07	3.31367e+07	3.32504e+07	3.23962e+07	3.31451e+07	3.33042e+07
P0A6T3	P0A6T3		galK		4.05067e+06	4.13085e+06	4.15383e+06	4.22863e+06	4.11317e+06	4.20538e+06
P0A6T5	P0A6T5		folE		3.79707e+06	3.89763e+06	3.98031e+06	3.63122e+06	3.7635e+06	3.85865e+06
P0A6T9	P0A6T9		gcvH		1.68573e+06	1.77827e+06	1.81008e+06	1.68597e+06	1.78134e+06	1.98919e+06
P0A6U3	P0A6U3		mnmG		5.97527e+06	5.81529e+06	5.88642e+06	5.97402e+06	5.99408e+06	5.6625e+06
P0A6U5	P0A6U5		rsmG		5.55345e+06	5.4184e+06	5.47236e+06	5.6978e+06	5.42228e+06	5.58682e+06
P0A6U8	P0A6U8		glgA		2.94451e+06	3.00129e+06	3.00591e+06	2.7949e+06	2.87579e+06	2.90882e+06
P0A6V1	P0A6V1		glgC		7.51121e+06	6.73282e+06	6.77224e+06	7.28188e+06	7.15637e+06	6.9744e+06
P0A6V8	P0A6V8		glk		6.98366e+06	6.97543e+06	6.96606e+06	6.92019e+06	6.90388e+06	7.02519e+06
P0A6W0	P0A6W0		glsA2		2.7384e+06	2.09649e+06	2.0941e+06	2.67383e+06	2.72466e+06	1.99935e+06
P0A6W3	P0A6W3		mraY		1.46138e+06	1.15332e+06	1.31534e+06	1.28874e+06	1.33178e+06	1.14314e+06
P0A6W5	P0A6W5		greA		2.40075e+07	2.39449e+07	2.34281e+07	2.26473e+07	2.32542e+07	2.24847e+07
P0A6W9	P0A6W9		gshA		5.64027e+06	4.82535e+06	5.04881e+06	5.58243e+06	5.41708e+06	4.90017e+06
P0A6X1	P0A6X1		hemA		296537	367222	314529	362494		451251
P0A6X3	P0A6X3		hfq		828988	1.09078e+06	1.17401e+06	955479	1.00884e+06	966374
P0A6X7	P0A6X7		ihfA		4.57372e+07	4.67542e+07	4.56584e+07	4.40012e+07	4.67704e+07	4.6904e+07
P0A6Y1	P0A6Y1		ihfB		8.76313e+06	7.6852e+06	8.49273e+06	7.7136e+06	7.86656e+06	8.44788e+06
P0A6Y5	P0A6Y5		hslO		6.4079e+06	6.45632e+06	6.55822e+06	6.45301e+06	6.45412e+06	6.74405e+06
P0A6Y8	P0A6Y8		dnaK		4.33883e+07	4.39504e+07	4.42468e+07	4.38534e+07	4.3278e+07	4.34559e+07
P0A6Z1	P0A6Z1		hscA		5.07322e+06	4.67966e+06	4.5939e+06	5.01385e+06	4.88263e+06	4.68889e+06
P0A6Z3	P0A6Z3		htpG		2.69344e+07	2.74552e+07	2.68864e+07	2.75183e+07	2.73004e+07	2.73992e+07
P0A6Z6	P0A6Z6		nikR		1.18218e+06	997862	1.05281e+06	1.16742e+06	1.17148e+06	1.10297e+06
P0A700	P0A700		hypA		545275	536479	485363	579868	466750	500018
P0A705	P0A705		infB		2.21811e+07	2.23501e+07	2.21634e+07	2.18332e+07	2.20682e+07	2.26547e+07
P0A707	P0A707		infC		5.30565e+07	5.40988e+07	5.23859e+07	5.44032e+07	5.24609e+07	4.92359e+07
P0A715	P0A715		kdsA		2.09497e+07	2.19986e+07	2.27858e+07	2.04577e+07	2.11518e+07	2.20547e+07
P0A717	P0A717		prs		2.7914e+07	3.07985e+07	3.01014e+07	2.74452e+07	2.68647e+07	3.10281e+07
P0A720	P0A720		tmk		2.67067e+06	2.71495e+06	2.71339e+06	2.75947e+06	2.65385e+06	2.8887e+06
P0A722	P0A722		lpxA		1.1766e+07	1.09325e+07	1.05878e+07	1.19819e+07	1.15653e+07	1.11408e+07
P0A725	P0A725		lpxC		2.90378e+06	2.47807e+06	3.13063e+06	3.14106e+06	3.13908e+06	2.54843e+06
P0A729	P0A729		yceF		2.16712e+06	2.11159e+06	2.23322e+06	2.11954e+06	2.19367e+06	2.18988e+06
P0A731	P0A731		mgsA		3.51247e+06	3.35736e+06	3.30894e+06	3.78183e+06	3.65113e+06	3.48669e+06
P0A734	P0A734		minE		3.45618e+07	3.12246e+07	3.14582e+07	3.28333e+07	3.41001e+07	3.08928e+07
P0A738	P0A738		moaC		1.29593e+06	1.92475e+06	1.90221e+06	1.52037e+06	1.47907e+06	1.89421e+06
P0A744	P0A744		msrA		6.31707e+06	6.26742e+06	6.81882e+06	6.24828e+06	6.45897e+06	6.40331e+06
P0A746	P0A746		msrB		1.09427e+06	1.02936e+06	1.02329e+06	1.16866e+06	1.06951e+06	1.00653e+06
P0A749	P0A749		murA		8.32642e+06	7.85832e+06	8.19127e+06	7.74934e+06	8.03575e+06	8.46249e+06
P0A752	P0A752		nadD		602126	561565	555439	529538	578692	466359
P0A759	P0A759		nagB		4.45825e+06	4.70126e+06	4.58944e+06	4.45117e+06	4.23803e+06	4.64024e+06
P0A763	P0A763		ndk		1.33886e+07	1.27137e+07	1.26721e+07	1.32993e+07	1.32863e+07	1.29469e+07
P0A780	P0A780		nusB		1.22438e+07	1.31861e+07	1.3228e+07	1.15905e+07	1.19976e+07	1.30276e+07
P0A784	P0A784		orn		2.79885e+06	2.68355e+06	2.79731e+06	2.65846e+06	2.82636e+06	2.63093e+06
P0A786	P0A786		pyrB		2.33689e+06	2.38786e+06	2.36913e+06	2.32228e+06	2.34993e+06	2.33426e+06
P0A790	P0A790		panD		6.97401e+06	6.27118e+06	7.2973e+06	7.33435e+06	6.90074e+06	6.93077e+06
P0A794	P0A794		pdxJ		6.80387e+06	6.88065e+06	7.04425e+06	6.83588e+06	6.9823e+06	6.90136e+06
P0A796	P0A796		pfkA		1.72155e+07	1.92109e+07	1.88267e+07	1.75788e+07	1.81001e+07	1.88053e+07
P0A799	P0A799		pgk		2.2282e+08	2.17898e+08	2.18228e+08	2.22153e+08	2.21691e+08	2.18751e+08
P0A7A2	P0A7A2		gpmB		4.97705e+06	4.40436e+06	5.12286e+06	4.6808e+06	3.74627e+06	4.57795e+06
P0A7A5	P0A7A5		pcm		1.37249e+06	1.18442e+06	1.15976e+06	1.39317e+06	1.30819e+06	1.18776e+06
P0A7A7	P0A7A7		plsB		2.45428e+06	2.55127e+06	2.53892e+06	2.5071e+06	2.50691e+06	2.56245e+06
P0A7A9	P0A7A9		ppa		7.98106e+07	8.04519e+07	8.09199e+07	7.87165e+07	8.34961e+07	7.54103e+07
P0A7B1	P0A7B1		ppk		1.46894e+06	1.36141e+06	1.33618e+06	1.39422e+06	1.3816e+06	1.40689e+06
P0A7B5	P0A7B5		proB		4.62603e+06	4.77362e+06	4.85744e+06	4.70343e+06	4.66152e+06	4.84112e+06
P0A7B8	P0A7B8		hslV		1.35085e+07	1.42594e+07	1.27403e+07	1.37363e+07	1.29937e+07	1.34657e+07
P0A7C2	P0A7C2		lexA		4.26132e+06	4.41416e+06	4.37451e+06	4.07698e+06	4.23271e+06	4.4143e+06
P0A7C6	P0A7C6		pepE		5.51541e+06	5.43627e+06	5.28172e+06	5.34056e+06	5.19884e+06	5.40457e+06
P0A7D1	P0A7D1		pth		5.01969e+06	4.91736e+06	4.93233e+06	4.95858e+06	4.87742e+06	4.95421e+06
P0A7D4	P0A7D4		purA		3.42641e+07	3.33137e+07	3.3891e+07	3.435e+07	3.33437e+07	3.37121e+07
P0A7D7	P0A7D7		purC		6.63639e+06	7.07567e+06	7.28761e+06	6.58764e+06	6.59142e+06	7.21257e+06
P0A7E1	P0A7E1		pyrD		7.78585e+06	7.98806e+06	7.90642e+06	7.44298e+06	7.38723e+06	7.75976e+06
P0A7E3	P0A7E3		pyrE		4.42967e+06	4.72018e+06	4.5948e+06	4.6023e+06	4.4812e+06	4.61751e+06
P0A7E5	P0A7E5		pyrG		1.48735e+07	1.47001e+07	1.45541e+07	1.50169e+07	1.49844e+07	1.48132e+07
P0A7E9	P0A7E9		pyrH		6.16588e+06	7.31179e+06	7.06607e+06	6.71224e+06	6.3525e+06	7.3659e+06
P0A7F3	P0A7F3		pyrI		2.46844e+06	2.49823e+06	2.44372e+06	2.32634e+06	2.52465e+06	2.59665e+06
P0A7F6	P0A7F6		speD		1.86967e+06	1.61083e+06	1.60199e+06	1.85348e+06	1.87095e+06	1.66814e+06
P0A7F9	P0A7F9		queA		3.36919e+06	3.60737e+06	3.38736e+06	3.31057e+06	3.20825e+06	3.43795e+06
P0A7G2	P0A7G2		rbfA		1.83347e+07	1.75372e+07	1.81146e+07	1.77527e+07	1.79211e+07	1.76315e+07
P0A7G6	P0A7G6		recA		1.0028e+07	1.03834e+07	1.0585e+07	1.01884e+07	1.03546e+07	1.02257e+07
P0A7H6	P0A7H6		recR		754988	720194	719768	700701	784061	811493
P0A7I0	P0A7I0		prfA		5.44128e+06	5.69418e+06	5.73643e+06	5.45492e+06	5.55817e+06	5.82136e+06
P0A7I4	P0A7I4		prfC		4.82583e+06	5.04943e+06	5.09121e+06	4.75852e+06	4.83036e+06	5.04174e+06
P0A7I7	P0A7I7		ribA		8.2736e+06	7.63714e+06	7.93738e+06	8.69954e+06	8.16009e+06	8.11939e+06
P0A7J0	P0A7J0		ribB		1.38266e+07	1.33503e+07	1.3267e+07	1.40485e+07	1.44631e+07	1.29392e+07
P0A7J3	P0A7J3		rplJ		4.89791e+08	5.36283e+08	5.1738e+08	4.76335e+08	4.74374e+08	5.16835e+08
P0A7J7	P0A7J7		rplK		1.38209e+08	1.37325e+08	1.40802e+08	1.39919e+08	1.38678e+08	1.43538e+08
P0A7K2	P0A7K2		rplL		1.75081e+08	1.74517e+08	1.789e+08	1.77639e+08	1.76231e+08	1.78753e+08
P0A7K6	P0A7K6		rplS		6.47025e+07	6.00303e+07	5.93935e+07	6.42849e+07	6.3797e+07	5.80874e+07
P0A7L0	P0A7L0		rplA		1.6631e+08	1.55532e+08	1.58399e+08	1.58583e+08	1.58849e+08	1.61063e+08
P0A7L3	P0A7L3		rplT		4.77579e+07	4.49731e+07	4.33533e+07	4.54625e+07	4.86617e+07	4.38493e+07
P0A7L8	P0A7L8		rpmA		1.14517e+08	1.16811e+08	1.18182e+08	1.14599e+08	1.18656e+08	1.15097e+08
P0A7M2	P0A7M2		rpmB		1.08814e+08	1.07762e+08	1.06345e+08	1.04977e+08	1.07881e+08	1.09467e+08
P0A7M6	P0A7M6		rpmC		2.27301e+07	2.68682e+07	2.69048e+07	2.253e+07	2.26219e+07	2.75718e+07
P0A7M9	P0A7M9		rpmE		3.33512e+07	3.42589e+07	3.47935e+07	3.40139e+07	3.42123e+07	3.37646e+07
P0A7N4	P0A7N4		rpmF		4.15898e+07	3.86642e+07	3.79721e+07	4.24362e+07	4.20844e+07	3.87623e+07
P0A7N9	P0A7N9		rpmG		1.14062e+08	1.07319e+08	9.70359e+07	1.17853e+08	1.13242e+08	1.06252e+08
P0A7P5	P0A7P5		rpmH		2.67174e+07	2.52055e+07	2.65729e+07	2.62824e+07	2.65959e+07	2.51436e+07
P0A7Q1	P0A7Q1		rpmI		1.58041e+07	1.59989e+07	1.53488e+07	1.6294e+07	1.63432e+07	1.45559e+07
P0A7R1	P0A7R1		rplI		3.08317e+08	2.94172e+08	2.86598e+08	3.0602e+08	3.07876e+08	2.86433e+08
P0A7R5	P0A7R5		rpsJ		1.6815e+08	1.50397e+08	1.49805e+08	1.65575e+08	1.59739e+08	1.50643e+08
P0A7R9	P0A7R9		rpsK		8.68948e+07	8.71846e+07	8.61434e+07	8.66104e+07	8.79388e+07	8.6625e+07
P0A7S3	P0A7S3		rpsL		7.39584e+07	7.1011e+07	6.50147e+07	7.43228e+07	7.39277e+07	6.81638e+07
P0A7S9	P0A7S9		rpsM		3.56255e+07	3.71368e+07	3.8061e+07	3.44723e+07	3.5518e+07	3.6445e+07
P0A7T3	P0A7T3		rpsP		4.85391e+07	4.52714e+07	4.60506e+07	4.88774e+07	4.69914e+07	4.42223e+07
P0A7T7	P0A7T7		rpsR		3.65069e+07	3.47944e+07	3.72723e+07	3.74114e+07	3.75724e+07	3.6151e+07
P0A7U3	P0A7U3		rpsS		1.41752e+08	1.36544e+08	1.32143e+08	1.35883e+08	1.3589e+08	1.32121e+08
P0A7U7	P0A7U7		rpsT		2.68448e+07	2.67078e+07	2.62104e+07	2.62958e+07	2.70657e+07	2.70153e+07
P0A7V0	P0A7V0		rpsB		1.35093e+08	1.39922e+08	1.43985e+08	1.31182e+08	1.36506e+08	1.39015e+08
P0A7V3	P0A7V3		rpsC		8.60795e+07	8.54456e+07	8.47136e+07	8.70563e+07	8.88483e+07	8.42351e+07
P0A7V8	P0A7V8		rpsD		1.82828e+08	1.85854e+08	1.84592e+08	1.83655e+08	1.79784e+08	1.88417e+08
P0A7W1	P0A7W1		rpsE		1.69779e+08	1.56749e+08	1.62776e+08	1.74618e+08	1.74399e+08	1.6565e+08
P0A7W7	P0A7W7		rpsH		5.35087e+07	5.97147e+07	5.93821e+07	5.33117e+07	5.34568e+07	5.86433e+07
P0A7X3	P0A7X3		rpsI		6.7953e+07	7.16042e+07	7.4202e+07	6.78189e+07	6.8422e+07	7.29619e+07
P0A7X6	P0A7X6		rimM		6.08917e+06	6.13848e+06	6.08809e+06	5.8195e+06	5.83356e+06	5.95098e+06
P0A7Y0	P0A7Y0		rnc		9.27481e+06	9.44583e+06	9.09173e+06	9.37592e+06	9.76148e+06	9.28142e+06
P0A7Y8	P0A7Y8		rnpA		1.96863e+06	1.89617e+06	1.82547e+06	1.67291e+06	1.74371e+06	1.87426e+06
P0A7Z0	P0A7Z0		rpiA		1.7241e+07	1.81057e+07	1.76325e+07	1.628e+07	1.65407e+07	1.72379e+07
P0A7Z4	P0A7Z4		rpoA		1.01582e+08	9.86297e+07	9.75926e+07	1.00186e+08	1.01975e+08	9.84747e+07
P0A800	P0A800		rpoZ		5.32118e+07	4.59602e+07	4.69434e+07	5.16838e+07	5.42638e+07	4.69829e+07
P0A805	P0A805		frr		3.42651e+07	3.96176e+07	3.85848e+07	3.4733e+07	3.34434e+07	3.96564e+07
P0A809	P0A809		ruvA		457748	431568			498820	
P0A812	P0A812		ruvB		1.18849e+06	1.14094e+06	1.14807e+06	1.1058e+06	1.08429e+06	1.16519e+06
P0A814	P0A814		ruvC		806214		829371	668250	659669	807000
P0A817	P0A817		metK		2.46767e+07	2.5572e+07	2.52417e+07	2.35486e+07	2.37783e+07	2.53204e+07
P0A821	P0A821		selA		1.3255e+06	1.27223e+06	1.29967e+06	1.26437e+06	1.26807e+06	1.2822e+06
P0A823	P0A823		sfsA		878064	680917	784989	899885	877233	764852
P0A825	P0A825		glyA		2.47845e+07	2.38331e+07	2.35925e+07	2.48262e+07	2.55181e+07	2.35137e+07
P0A832	P0A832		smpB		4.60467e+06	4.73511e+06	4.82537e+06	4.48921e+06	4.75178e+06	4.63207e+06
P0A836	P0A836		sucC		6.81362e+06	6.52946e+06	6.58668e+06	6.85275e+06	6.65e+06	6.6292e+06
P0A840	P0A840		surE		1.67812e+06	1.5266e+06	1.55663e+06	1.74547e+06	1.64288e+06	1.51074e+06
P0A843	P0A843		tatE		7.80678e+06	8.1618e+06	8.34523e+06	8.07359e+06	7.80476e+06	7.92253e+06
P0A847	P0A847		tgt		3.15905e+06	3.26641e+06	3.30029e+06	3.20417e+06	3.20741e+06	3.30537e+06
P0A850	P0A850		tig		1.46761e+08	1.43919e+08	1.46632e+08	1.44371e+08	1.47012e+08	1.45363e+08
P0A853	P0A853		tnaA		3.45615e+06	3.30421e+06	3.27931e+06	3.40881e+06	3.33516e+06	3.40962e+06
P0A855	P0A855		tolB		1.9209e+07	1.76676e+07	1.81129e+07	1.92918e+07	1.88168e+07	1.83118e+07
P0A858	P0A858		tpiA		6.9838e+07	8.29857e+07	8.34798e+07	6.92721e+07	7.14995e+07	7.9631e+07
P0A862	P0A862		tpx		2.64843e+07	2.71887e+07	2.71173e+07	2.70238e+07	2.64136e+07	2.73928e+07
P0A867	P0A867		talA		4.35007e+06	4.20598e+06	4.13777e+06	4.38485e+06	4.2682e+06	4.31512e+06
P0A870	P0A870		talB		4.37466e+07	4.10867e+07	4.19648e+07	4.32323e+07	4.37634e+07	4.15498e+07
P0A873	P0A873		trmD		3.77104e+06	3.53151e+06	3.59865e+06	3.51292e+06	3.32227e+06	3.47537e+06
P0A877	P0A877		trpA		2.36295e+06	2.24805e+06	2.30498e+06	2.33523e+06	2.30385e+06	2.18534e+06
P0A879	P0A879		trpB		500936	458916	459583	440901	529305	469305
P0A881	P0A881		trpR		1.91152e+06	1.96265e+06	1.87546e+06	2.01531e+06	2.00073e+06	1.9822e+06
P0A884	P0A884		thyA		7.25568e+06	7.54388e+06	7.45179e+06	7.16059e+06	7.34689e+06	7.64539e+06
P0A887	P0A887		ubiE		8.66505e+06	8.36772e+06	8.22484e+06	8.37025e+06	8.35651e+06	8.33618e+06
P0A890	P0A890		tusA		2.07908e+06	2.05967e+06	1.98567e+06	2.0778e+06	1.91669e+06	1.88453e+06
P0A894	P0A894		yhbJ		1.49197e+06	1.34454e+06	1.38969e+06	1.52278e+06	1.54775e+06	1.40054e+06
P0A898	P0A898		ybeY		3.34578e+06	3.07042e+06	3.0672e+06	3.33433e+06	3.30706e+06	2.83762e+06
P0A8A0	P0A8A0		yebC		2.09722e+06	2.43681e+06	2.38329e+06	2.1036e+06	2.2107e+06	2.54561e+06
P0A8A2	P0A8A2		yeeN		7.83368e+06	7.95149e+06	8.20737e+06	8.13787e+06	7.81841e+06	8.23975e+06
P0A8A4	P0A8A4		ppsR		2.05043e+06	1.98219e+06	2.08018e+06	1.98469e+06	2.0888e+06	1.89805e+06
P0A8A8	P0A8A8		rimP		1.83703e+07	1.50338e+07	1.46374e+07	1.58258e+07	1.90485e+07	1.51201e+07
P0A8B2	P0A8B2		yfcN		1.65927e+06	1.60515e+06	1.77948e+06	1.47703e+06	1.23464e+06	1.35061e+06
P0A8B5	P0A8B5		ybaB		1.43256e+06	1.51155e+06	1.54758e+06	1.56765e+06	1.49371e+06	1.58563e+06
P0A8C1	P0A8C1		ybjQ		556761	1.09439e+06	1.21681e+06	804453	876144	1.50253e+06
P0A8C4	P0A8C4		ygfB		2.97594e+06	3.05247e+06	2.9817e+06	3.16271e+06	2.93726e+06	3.24083e+06
P0A8D0	P0A8D0		nrdR		1.12821e+06	1.27181e+06	1.25006e+06	1.20639e+06	1.32862e+06	1.28767e+06
P0A8D3	P0A8D3		yaiI		1.82985e+06	1.78219e+06	1.79765e+06	1.83258e+06	1.89857e+06	1.71668e+06
P0A8D6	P0A8D6		ymdB		2.93014e+06	2.9875e+06	2.95144e+06	2.96477e+06	2.99105e+06	3.09844e+06
P0A8E1	P0A8E1		ycfP		1.11399e+07	1.16554e+07	1.14576e+07	1.08528e+07	1.1131e+07	1.10568e+07
