Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
DECOY_sp|P36881|YADI_ECOLI Putative phosphotransferase enzyme IIA component YadI OS=Escherichia coli (strain K12) GN=yadI PE=3 SV=2	DECOY_sp|P36881|YADI_ECOLI Putative phosphotransferase enzyme IIA component YadI OS=Escherichia coli (strain K12) GN=yadI PE=3 SV=2				1.58651e+06	516936	288441		1.50691e+06	
DECOY_sp|P45423|YHCG_ECOLI Uncharacterized protein YhcG OS=Escherichia coli (strain K12) GN=yhcG PE=4 SV=1	DECOY_sp|P45423|YHCG_ECOLI Uncharacterized protein YhcG OS=Escherichia coli (strain K12) GN=yhcG PE=4 SV=1				576467	593831	363095	436344	723719	512615
DECOY_sp|P45758|GSPD_ECOLI Putative type II secretion system protein D OS=Escherichia coli (strain K12) GN=gspD PE=2 SV=2	DECOY_sp|P45758|GSPD_ECOLI Putative type II secretion system protein D OS=Escherichia coli (strain K12) GN=gspD PE=2 SV=2				399124	573087	884793	863496		
DECOY_sp|P52143|YPJA_ECOLI Uncharacterized outer membrane protein YpjA OS=Escherichia coli (strain K12) GN=ypjA PE=4 SV=3	DECOY_sp|P52143|YPJA_ECOLI Uncharacterized outer membrane protein YpjA OS=Escherichia coli (strain K12) GN=ypjA PE=4 SV=3				804608	762171	773146	780504	911371	746916
DECOY_sp|P60240|RAPA_ECOLI RNA polymerase-associated protein RapA OS=Escherichia coli (strain K12) GN=rapA PE=1 SV=2	DECOY_sp|P60240|RAPA_ECOLI RNA polymerase-associated protein RapA OS=Escherichia coli (strain K12) GN=rapA PE=1 SV=2				748718	564173	739243	835043	431661	790666
DECOY_sp|P60785|LEPA_ECOLI Elongation factor 4 OS=Escherichia coli (strain K12) GN=lepA PE=1 SV=1	DECOY_sp|P60785|LEPA_ECOLI Elongation factor 4 OS=Escherichia coli (strain K12) GN=lepA PE=1 SV=1				1.75198e+06	2.52816e+06	332141		3.33895e+06	133537
DECOY_sp|P64604|MLAD_ECOLI Probable phospholipid ABC transporter-binding protein MlaD OS=Escherichia coli (strain K12) GN=mlaD PE=1 SV=1	DECOY_sp|P64604|MLAD_ECOLI Probable phospholipid ABC transporter-binding protein MlaD OS=Escherichia coli (strain K12) GN=mlaD PE=1 SV=1				489688	489916	431615	423072	498858	436476
DECOY_sp|P68767|AMPA_ECOLI Cytosol aminopeptidase OS=Escherichia coli (strain K12) GN=pepA PE=1 SV=1	DECOY_sp|P68767|AMPA_ECOLI Cytosol aminopeptidase OS=Escherichia coli (strain K12) GN=pepA PE=1 SV=1					418166	602005		419500	445973
DECOY_sp|P76115|YNCD_ECOLI Probable TonB-dependent receptor YncD OS=Escherichia coli (strain K12) GN=yncD PE=3 SV=1	DECOY_sp|P76115|YNCD_ECOLI Probable TonB-dependent receptor YncD OS=Escherichia coli (strain K12) GN=yncD PE=3 SV=1					345977			502829	275872
DECOY_sp|P76344|ZINT_ECOLI Metal-binding protein ZinT OS=Escherichia coli (strain K12) GN=zinT PE=1 SV=1	DECOY_sp|P76344|ZINT_ECOLI Metal-binding protein ZinT OS=Escherichia coli (strain K12) GN=zinT PE=1 SV=1				413255	434293	385390	381991	419170	445460
DECOY_sp|P76578|YFHM_ECOLI Uncharacterized lipoprotein YfhM OS=Escherichia coli (strain K12) GN=yfhM PE=4 SV=1	DECOY_sp|P76578|YFHM_ECOLI Uncharacterized lipoprotein YfhM OS=Escherichia coli (strain K12) GN=yfhM PE=4 SV=1				5.80409e+06	6.05302e+06	6.38947e+06	6.56505e+06	5.82254e+06	5.89163e+06
DECOY_sp|P77425|ALLC_ECOLI Allantoate amidohydrolase OS=Escherichia coli (strain K12) GN=allC PE=1 SV=1	DECOY_sp|P77425|ALLC_ECOLI Allantoate amidohydrolase OS=Escherichia coli (strain K12) GN=allC PE=1 SV=1				1.57641e+06	1.58149e+06	1.5584e+06	1.80232e+06	1.677e+06	1.62196e+06
DECOY_sp|P77455|PAAZ_ECOLI Bifunctional protein PaaZ OS=Escherichia coli (strain K12) GN=paaZ PE=1 SV=1	DECOY_sp|P77455|PAAZ_ECOLI Bifunctional protein PaaZ OS=Escherichia coli (strain K12) GN=paaZ PE=1 SV=1				2.38017e+06	2.28023e+06	3.07094e+06	3.00838e+06	2.2556e+06	3.20166e+06
DECOY_sp|P77627|YBER_ECOLI Uncharacterized protein YbeR OS=Escherichia coli (strain K12) GN=ybeR PE=4 SV=1	DECOY_sp|P77627|YBER_ECOLI Uncharacterized protein YbeR OS=Escherichia coli (strain K12) GN=ybeR PE=4 SV=1				176777	160436	237786	209154	272432	244700
DECOY_sp|P77704|YDJI_ECOLI Uncharacterized protein YdjI OS=Escherichia coli (strain K12) GN=ydjI PE=4 SV=1	DECOY_sp|P77704|YDJI_ECOLI Uncharacterized protein YdjI OS=Escherichia coli (strain K12) GN=ydjI PE=4 SV=1						559988			486712
O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)	O00762ups|UBE2C_HUMAN_UPS Ubiquitin-conjugating enzyme E2 C (Chain 1-179, N-terminal His tag)- Homo sapiens (Human)				245345	461993	8.27452e+06	8.18963e+06	448061	1.18652e+07
O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)	O76070ups|SYUG_HUMAN_UPS Gamma-synuclein (Chain 1-127) - Homo sapiens (Human)				538142	685963	1.59973e+07	1.54963e+07	1.88965e+06	1.67355e+07
P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)	P00167ups|CYB5_HUMAN_UPS Cytochrome b5 (Chain 1-134, N-terminal His tag) - Homo sapiens (Human)				1.07065e+06		1.79357e+07	1.76123e+07		1.76901e+07
P00350	P00350		gnd		3.86148e+07	3.84715e+07	3.84648e+07	3.8658e+07	3.83916e+07	3.84628e+07
P00363	P00363		frdA		4.38458e+07	4.46728e+07	4.21345e+07	4.18454e+07	4.50979e+07	4.15348e+07
P00370	P00370		gdhA		2.19611e+06	2.16896e+06	2.16853e+06	2.16032e+06	2.2831e+06	2.12485e+06
P00393	P00393		ndh		5.26451e+06	5.3621e+06	5.2275e+06	5.46716e+06	5.26198e+06	5.36075e+06
P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)	P00441ups|SODC_HUMAN_UPS Superoxide dismutase [Cu-Zn] (Chain 2-154) - Homo sapiens (Human)					367093	9.3759e+06	9.22826e+06	418961	9.28033e+06
P00448	P00448		sodA		3.60328e+06	3.58382e+06	3.55526e+06	3.56132e+06	3.46388e+06	3.49453e+06
P00452	P00452		nrdA		9.86942e+06	9.86278e+06	1.00712e+07	9.89792e+06	9.87756e+06	1.00238e+07
P00490	P00490		malP		5.90245e+06	5.78201e+06	5.68722e+06	5.5953e+06	5.64283e+06	5.59764e+06
P00509	P00509		aspC		1.82028e+07	1.83664e+07	1.83851e+07	1.80764e+07	1.82872e+07	1.83751e+07
P00547	P00547		thrB		978577	970308	802445	725372	933909	817206
P00550	P00550		mtlA		1.37584e+06	1.34405e+06	1.25207e+06	1.2971e+06	1.35844e+06	1.25227e+06
P00561	P00561		thrA		2.92948e+06	2.83906e+06	2.90247e+06	2.83303e+06	2.87174e+06	2.85963e+06
P00562	P00562		metL		2.34503e+06	2.42989e+06	2.48215e+06	2.5166e+06	2.41337e+06	2.5289e+06
P00579	P00579		rpoD		8.50349e+06	8.52678e+06	8.27614e+06	8.14762e+06	8.93242e+06	8.25143e+06
P00582	P00582		polA		6.35208e+06	6.38293e+06	5.90995e+06	6.1585e+06	6.23371e+06	6.18636e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				4.88718e+06	5.30913e+06	4.37389e+06	4.65674e+06	4.60565e+06	4.54767e+06
P00803	P00803		lepB		4.93907e+06	4.94813e+06	4.87567e+06	4.82022e+06	4.85761e+06	4.82343e+06
P00805	P00805		ansB		2.24797e+07	2.25942e+07	2.19776e+07	2.17868e+07	2.24273e+07	2.14671e+07
P00811	P00811		ampC		1.54669e+06	1.32761e+06	1.52719e+06	1.25046e+06	1.4626e+06	1.30007e+06
P00861	P00861		lysA		534084	492268	702373	673079	582794	640735
P00864	P00864		ppc		1.01311e+07	1.01109e+07	1.00598e+07	9.97973e+06	1.01987e+07	1.01147e+07
P00887	P00887		aroH		1.43809e+06	1.47103e+06	1.49828e+06	1.58542e+06	1.34507e+06	1.43235e+06
P00888	P00888		aroF		2.01649e+06	2.05104e+06	2.06464e+06	2.03841e+06	2.0519e+06	2.00577e+06
P00892	P00892		ilvG		555259	476080	419597	364030	412385	
P00894	P00894		ilvH		788964	855134	877664	852268	867407	922268
P00914	P00914		phrB		660493	675113	687673	754707	668895	618502
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1.6148e+06	2.95382e+06	1.10978e+07	1.07284e+07	3.06949e+06	1.0802e+07
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				757479	744136	3.11375e+07	3.14929e+07	601349	3.20486e+07
P00926	P00926		dsdA		1.13875e+06	1.29056e+06	1.3226e+06	1.22632e+06	1.17815e+06	1.57347e+06
P00934	P00934		thrC		4.55805e+06	4.48532e+06	4.48223e+06	4.31689e+06	4.4184e+06	4.33665e+06
P00935	P00935		metB		866452	970123	969020	991955	758023	866914
P00946	P00946		manA		1.10353e+07	1.08421e+07	1.09271e+07	1.10993e+07	1.11025e+07	1.07723e+07
P00954	P00954		trpS		6.91262e+06	7.0642e+06	7.04078e+06	6.80447e+06	7.00722e+06	6.72468e+06
P00956	P00956		ileS		1.9753e+07	1.98421e+07	1.96896e+07	1.94459e+07	2.00265e+07	1.9051e+07
P00957	P00957		alaS		1.44653e+07	1.45603e+07	1.4413e+07	1.42646e+07	1.42781e+07	1.41881e+07
P00959	P00959		metG		1.87276e+07	1.86422e+07	1.883e+07	1.88409e+07	1.84989e+07	1.89323e+07
P00960	P00960		glyQ		3.97684e+06	4.02249e+06	3.77308e+06	4.10409e+06	3.89912e+06	4.02794e+06
P00961	P00961		glyS		1.34567e+07	1.34443e+07	1.34312e+07	1.33625e+07	1.3432e+07	1.313e+07
P00962	P00962		glnS		1.07592e+07	1.06071e+07	1.05788e+07	1.03734e+07	1.06714e+07	1.03395e+07
P00963	P00963		asnA		2.36789e+07	2.34675e+07	2.40141e+07	2.40356e+07	2.3307e+07	2.38221e+07
P00968	P00968		carB		4.8887e+06	4.98079e+06	4.91937e+06	4.97284e+06	4.90793e+06	4.99698e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				2.93245e+06	3.09323e+06	2.14138e+07	2.20237e+07	2.53199e+06	2.16062e+07
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				586180	834985	2.24915e+07	2.34094e+07	603822	2.2605e+07
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				903160	629842	1.17088e+07	1.14291e+07	459916	1.14337e+07
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				620460	1.46167e+06	2.25264e+07	2.20668e+07	714960	2.23419e+07
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				599432	458233	1.62178e+07	1.67597e+07		1.53345e+07
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				745493	830424	3.80711e+07	3.94455e+07	731472	3.79691e+07
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				879670	236953	6.12732e+06	6.11834e+06	367858	6.28092e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				1.04936e+06	3.18038e+06	1.95015e+07	1.92048e+07	2.73534e+06	1.93492e+07
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				520261	631756	2.56626e+07	2.58118e+07	438677	2.54737e+07
P02358	P02358		rpsF		1.31678e+08	1.29895e+08	1.23381e+08	1.19818e+08	1.27555e+08	1.27946e+08
P02359	P02359		rpsG		1.36012e+08	1.32617e+08	1.37442e+08	1.33187e+08	1.32386e+08	1.31664e+08
P02413	P02413		rplO		1.54313e+08	1.50063e+08	1.45649e+08	1.41558e+08	1.5384e+08	1.45001e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				327626		1.8789e+06	1.76367e+06		1.84212e+06
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1.82607e+06		4.25937e+06	4.42301e+06		4.18584e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				931250	1.01508e+06	3.64616e+07	3.78222e+07	918679	3.77056e+07
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				1.02549e+06	1.3137e+06	3.48153e+07	3.49057e+07	1.24827e+06	3.44569e+07
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1.05758e+06	1.19958e+06	2.66262e+07	2.65401e+07	966685	2.7342e+07
P02918	P02918		mrcA		2.65786e+06	2.84753e+06	2.51412e+06	2.45327e+06	2.72932e+06	2.77351e+06
P02919	P02919		mrcB		1.48484e+06	1.50593e+06	1.63541e+06	1.61094e+06	1.54413e+06	1.47231e+06
P02925	P02925		rbsB		9.68832e+06	9.70088e+06	1.0009e+07	9.7562e+06	9.50719e+06	9.49275e+06
P02930	P02930		tolC		2.57562e+07	2.58885e+07	2.51931e+07	2.53592e+07	2.50034e+07	2.5275e+07
P02931	P02931		ompF		2.96769e+07	3.06769e+07	2.93429e+07	2.8999e+07	2.95595e+07	3.09826e+07
P02932	P02932		phoE		1.12481e+06	1.03143e+06	1.1494e+06	1.39198e+06	932374	1.2783e+06
P02942	P02942		tsr		8.40883e+06	8.53162e+06	7.90107e+06	8.18504e+06	8.19371e+06	7.7728e+06
P02943	P02943		lamB		1.57818e+06	1.43409e+06	1.4609e+06	1.5082e+06	1.56127e+06	1.34483e+06
P03004	P03004		dnaA		2.08102e+06	2.00452e+06	2.31832e+06	2.2622e+06	2.09506e+06	2.20832e+06
P03007	P03007		dnaQ		1.3443e+06	1.36026e+06	1.39016e+06	1.29132e+06	1.37935e+06	1.39028e+06
P03018	P03018		uvrD		3.15298e+06	3.12726e+06	3.19982e+06	3.32906e+06	3.21849e+06	3.26142e+06
P03024	P03024		galR		2.16745e+06	2.11868e+06	2.23384e+06	2.13378e+06	2.09409e+06	2.24726e+06
P03817	P03817		mioC		7.27032e+06	7.24993e+06	7.58756e+06	6.88154e+06	7.41064e+06	7.41672e+06
P03841	P03841		malM		1.0122e+07	1.02644e+07	9.93475e+06	1.02103e+07	1.02341e+07	9.75665e+06
P04036	P04036		dapB		5.46596e+06	5.58679e+06	5.20653e+06	5.09282e+06	5.72828e+06	5.29804e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				2.52932e+06	1.24415e+06	6.82536e+06	6.6765e+06	2.85702e+06	6.75269e+06
P04079	P04079		guaA		1.98242e+07	1.96564e+07	1.88314e+07	1.89388e+07	1.92005e+07	1.87036e+07
P04335	P04335		frsA		4.29422e+06	4.1674e+06	4.48369e+06	4.37281e+06	4.18373e+06	4.22712e+06
P04425	P04425		gshB		8.85533e+06	8.84227e+06	8.56476e+06	8.3324e+06	8.52603e+06	8.58742e+06
P04693	P04693		tyrB		4.01029e+06	3.91207e+06	3.8557e+06	4.11176e+06	3.81298e+06	4.10424e+06
P04805	P04805		gltX		2.48018e+07	2.44085e+07	2.59164e+07	2.57809e+07	2.47582e+07	2.56415e+07
P04825	P04825		pepN		1.46439e+07	1.49672e+07	1.52474e+07	1.5184e+07	1.4814e+07	1.56049e+07
P04846	P04846		nlpA		3.0799e+06	3.16426e+06	3.34452e+06	3.36439e+06	3.2226e+06	3.45265e+06
P04949	P04949		fliC		3.59645e+07	3.6356e+07	3.4669e+07	3.44084e+07	3.5673e+07	3.30112e+07
P04951	P04951		kdsB		6.13372e+06	6.2958e+06	6.39991e+06	6.41415e+06	6.22081e+06	6.53233e+06
P04982	P04982		rbsD		1.18631e+06	1.31576e+06	1.58293e+06	1.44311e+06	1.05643e+06	1.72271e+06
P04994	P04994		xseA		1.02878e+06	1.0505e+06	784428	1.3659e+06	930028	885899
P04995	P04995		sbcB		1.20196e+07	1.0998e+07	1.13772e+07	1.1644e+07	1.12928e+07	1.10975e+07
P05020	P05020		pyrC		6.31933e+06	6.31316e+06	6.37535e+06	6.22962e+06	6.38261e+06	6.0823e+06
P05041	P05041		pabB		1.89836e+06	1.98096e+06	1.85639e+06	1.83832e+06	1.97021e+06	1.80116e+06
P05055	P05055		pnp		4.39519e+07	4.38286e+07	4.47284e+07	4.37325e+07	4.45158e+07	4.37616e+07
P05100	P05100		tag		1.72803e+06	1.73982e+06	2.0094e+06	2.14217e+06	1.76121e+06	1.90227e+06
P05194	P05194		aroD		1.16912e+06	1.20573e+06	1.31831e+06	1.22123e+06	1.15961e+06	1.38094e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				1.62075e+06	1.06076e+06	3.17333e+07	3.08621e+07	955273	3.12598e+07
P05458	P05458		ptrA		1.64539e+06	1.65767e+06	1.5688e+06	1.55524e+06	1.58954e+06	1.58051e+06
P05459	P05459		pdxB		5.27159e+06	5.24198e+06	5.01491e+06	5.04623e+06	5.11224e+06	5.23397e+06
P05523	P05523		mutM		408880	313621	405690	381378	600474	231580
P05637	P05637		apaH		1.63091e+06	1.55403e+06	1.54544e+06	1.52488e+06	1.44082e+06	1.60618e+06
P05719	P05719		hsdS		1.78899e+06	1.61818e+06	1.50857e+06	1.89768e+06	1.76231e+06	1.59964e+06
P05791	P05791		ilvD		3.10778e+06	3.03002e+06	3.12767e+06	3.07568e+06	2.98267e+06	3.08903e+06
