Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P00490	P00490		malP		5.30709e+06	5.16934e+06	5.31673e+06	5.19881e+06	5.15302e+06	4.35725e+06
P00509	P00509		aspC		1.96014e+07	1.97755e+07	1.88383e+07	1.93219e+07	1.89112e+07	1.90213e+07
P00547	P00547		thrB		957594	941780	871470	932592	889473	838908
P00550	P00550		mtlA		1.09473e+06	1.11913e+06	1.17275e+06	1.23207e+06	1.20282e+06	1.03712e+06
P00561	P00561		thrA		2.16326e+06	2.20771e+06	2.26199e+06	2.20103e+06	2.18637e+06	2.29402e+06
P00562	P00562		metL		3.00793e+06	3.11746e+06	3.00338e+06	3.02878e+06	2.97392e+06	3.15934e+06
P00579	P00579		rpoD		8.9309e+06	8.62845e+06	8.58361e+06	8.59671e+06	8.42812e+06	8.59868e+06
P00582	P00582		polA		3.49783e+06	3.45446e+06	3.48678e+06	3.40981e+06	3.42016e+06	3.22546e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				1.14858e+06	1.1868e+06	807837	728346	824446	1.03589e+06
P00803	P00803		lepB		4.60702e+06	5.04727e+06	4.91453e+06	4.90824e+06	4.70216e+06	4.75798e+06
P00805	P00805		ansB		2.15488e+07	2.15407e+07	2.25974e+07	2.22479e+07	2.21258e+07	1.86914e+07
P00811	P00811		ampC		1.97808e+06	1.93094e+06	2.00074e+06	1.861e+06	1.78864e+06	1.65304e+06
P00861	P00861		lysA		546474	706273	535976	387262	399264	493746
P00864	P00864		ppc		3.60587e+07	3.62472e+07	3.47985e+07	3.51035e+07	3.51768e+07	3.40581e+07
P00887	P00887		aroH		3.15967e+06	2.86727e+06	2.85307e+06	2.71632e+06	2.79443e+06	2.96706e+06
P00888	P00888		aroF		2.01659e+06	2.06361e+06	2.05715e+06	1.98022e+06	1.99481e+06	1.86773e+06
P00892	P00892		ilvG		1.01946e+06	1.09041e+06	1.07432e+06	1.17563e+06	1.11362e+06	881021
P00894	P00894		ilvH		827097	709064	835728	770034	813970	825687
P00914	P00914		phrB		653376	639587	586058	585367	627548	744264
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				7.70964e+06	7.45484e+06	7.50811e+06	8.08164e+06		7.81144e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				8.52322e+06	8.85525e+06				8.54866e+06
P00926	P00926		dsdA		1.30998e+06	1.37302e+06	1.29101e+06	1.31348e+06	1.24904e+06	1.21422e+06
P00934	P00934		thrC		3.92098e+06	3.9359e+06	4.00245e+06	4.02519e+06	3.95088e+06	3.85556e+06
P00935	P00935		metB		1.95267e+06	2.09846e+06	2.21744e+06	2.06987e+06	2.29779e+06	1.9785e+06
P00936	P00936		cyaA		942550	929270	800509	887960	799531	1.0531e+06
P00946	P00946		manA		1.12256e+07	1.1298e+07	1.15934e+07	1.15741e+07	1.15157e+07	1.14784e+07
P00954	P00954		trpS		1.51001e+07	1.49414e+07	1.42181e+07	1.34942e+07	1.36167e+07	1.42345e+07
P00956	P00956		ileS		2.80643e+07	2.76394e+07	2.63107e+07	2.6778e+07	2.73126e+07	2.51011e+07
P00957	P00957		alaS		1.91226e+07	1.91965e+07	1.91238e+07	1.91056e+07	1.89121e+07	1.74336e+07
P00959	P00959		metG		1.9558e+07	1.89528e+07	1.84644e+07	1.86429e+07	1.8094e+07	1.70113e+07
P00960	P00960		glyQ		4.95109e+06	4.86703e+06	4.71225e+06	4.83661e+06	4.6103e+06	4.95782e+06
P00961	P00961		glyS		1.37285e+07	1.37949e+07	1.33296e+07	1.33426e+07	1.33769e+07	1.34809e+07
P00962	P00962		glnS		1.04849e+07	1.06493e+07	1.0151e+07	1.0135e+07	1.02733e+07	9.4849e+06
P00963	P00963		asnA		1.89285e+07	1.90178e+07	1.74944e+07	1.75149e+07	1.67917e+07	1.69906e+07
P00968	P00968		carB		4.31064e+06	4.3371e+06	4.28766e+06	4.38532e+06	4.20681e+06	4.21997e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				4.13952e+06	4.13706e+06		1.67707e+06		4.10979e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				5.49065e+06	5.28054e+06	71460.7			5.03836e+06
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				4.62313e+06	4.82064e+06				4.44458e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				4.24261e+06	4.33528e+06	3.24345e+06			4.50875e+06
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				3.04983e+06	2.95495e+06	182459			3.47821e+06
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				7.2323e+06	7.28984e+06	135370	150910	132659	7.62041e+06
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.91438e+06	1.877e+06	1.75333e+06	1.84761e+06	1.73897e+06	1.8907e+06
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				3.93834e+06	3.75576e+06	2.73211e+06	2.68069e+06	2.71259e+06	3.31076e+06
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				5.60433e+06	6.2942e+06				5.1699e+06
P02358	P02358		rpsF		1.02577e+08	1.03839e+08	9.91373e+07	9.95741e+07	9.52423e+07	8.38076e+07
P02359	P02359		rpsG		1.60268e+08	1.59986e+08	1.54561e+08	1.56627e+08	1.57905e+08	1.52915e+08
P02413	P02413		rplO		1.21961e+08	1.20138e+08	1.23186e+08	1.25665e+08	1.26037e+08	1.12073e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				597133	601639				411044
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				1.0731e+06	1.02337e+06	898404	853945	508355	1.02146e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				7.28219e+06	7.16656e+06	5.73563e+06	5.91187e+06	3.55599e+06	6.65927e+06
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				6.16591e+06	6.13225e+06	3.17302e+06	4.37551e+06	3.14926e+06	5.98472e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				4.80581e+06	4.83531e+06	3.45049e+06	3.20102e+06	3.52161e+06	4.31802e+06
P02918	P02918		mrcA		2.56325e+06	2.37769e+06	2.429e+06	2.46135e+06	2.43338e+06	2.54904e+06
P02919	P02919		mrcB		1.69113e+06	1.63038e+06	1.72547e+06	1.47979e+06	1.6928e+06	1.67075e+06
P02924	P02924		araF		1.43216e+06		1.23725e+06		1.20517e+06	895958
P02925	P02925		rbsB		8.96204e+06	9.25501e+06	9.31925e+06	9.12641e+06	8.94882e+06	8.77295e+06
P02930	P02930		tolC		2.11333e+07	2.12982e+07	2.20827e+07	2.2231e+07	2.21743e+07	2.08555e+07
P02931	P02931		ompF		3.7897e+07	3.86085e+07	3.93809e+07	3.82925e+07	3.78908e+07	3.90511e+07
P02932	P02932		phoE		461757	498881	518233	591924	474142	499753
P02942	P02942		tsr		1.1546e+07	1.11823e+07	1.11125e+07	1.1443e+07	1.10958e+07	1.00657e+07
P02943	P02943		lamB		1.4722e+06	1.53226e+06	1.39729e+06	1.42711e+06	1.41633e+06	1.4576e+06
P03004	P03004		dnaA		2.1796e+06	2.37502e+06	2.21431e+06	2.19967e+06	2.16024e+06	2.34947e+06
P03007	P03007		dnaQ		584656	594502	667805	772766	756726	650648
P03018	P03018		uvrD		3.8455e+06	3.8498e+06	3.80123e+06	3.94742e+06	3.7377e+06	4.10073e+06
P03024	P03024		galR		1.45223e+06	1.3328e+06	1.46553e+06	1.38327e+06	1.29567e+06	1.46205e+06
P03817	P03817		mioC		8.04201e+06	7.92086e+06	8.13753e+06	8.25736e+06	8.49052e+06	7.22894e+06
P03841	P03841		malM		9.52848e+06	9.74296e+06	1.03292e+07	1.00255e+07	1.02612e+07	1.0242e+07
P04036	P04036		dapB		4.80505e+06	4.68677e+06	4.86839e+06	4.78146e+06	4.95181e+06	4.48223e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				1.96521e+06	1.95964e+06	1.45716e+06	1.3009e+06	1.44181e+06	1.7948e+06
P04079	P04079		guaA		2.0005e+07	2.01372e+07	1.9864e+07	1.98792e+07	1.93276e+07	1.96127e+07
P04335	P04335		frsA		4.51199e+06	4.54498e+06	4.62407e+06	4.43245e+06	4.30693e+06	4.23909e+06
P04391	P04391		argI		2.67408e+06	3.49461e+06	2.8557e+06			3.50035e+06
P04425	P04425		gshB		1.02299e+07	1.0263e+07	1.02316e+07	1.01689e+07	1.01544e+07	1.00165e+07
P04693	P04693		tyrB		4.12477e+06	3.9607e+06	4.14461e+06	4.13786e+06	4.16084e+06	4.42294e+06
P04805	P04805		gltX		2.49674e+07	2.55177e+07	2.37346e+07	2.44751e+07	2.42402e+07	2.45633e+07
P04825	P04825		pepN		1.63306e+07	1.62233e+07	1.5816e+07	1.59698e+07	1.60211e+07	1.47519e+07
P04846	P04846		nlpA		3.18707e+06	3.24149e+06	3.37909e+06	3.37128e+06	3.37863e+06	3.32821e+06
P04949	P04949		fliC		3.85198e+07	3.86684e+07	4.15254e+07	4.02744e+07	4.01431e+07	3.58959e+07
P04951	P04951		kdsB		5.83577e+06	5.53875e+06	5.69246e+06	5.73994e+06	5.6493e+06	5.95489e+06
P04982	P04982		rbsD		1.16967e+06	1.23849e+06	1.29617e+06	1.17187e+06	1.31175e+06	1.06767e+06
P04994	P04994		xseA		936822	941310	978327	893116	858985	1.04525e+06
P04995	P04995		sbcB		1.25322e+07	1.24965e+07	1.29026e+07	1.27743e+07	1.25709e+07	1.27033e+07
P05020	P05020		pyrC		6.60704e+06	6.68044e+06	6.72467e+06	6.66799e+06	6.78555e+06	6.41289e+06
P05041	P05041		pabB		2.23228e+06	2.32796e+06	2.32201e+06	2.32827e+06	2.49021e+06	2.45985e+06
P05055	P05055		pnp		4.30654e+07	4.31175e+07	4.26617e+07	4.28884e+07	4.24913e+07	4.07373e+07
P05100	P05100		tag		1.6134e+06	1.5477e+06	1.5491e+06	1.56257e+06	1.56264e+06	1.64492e+06
P05194	P05194		aroD		1.28553e+06	1.3252e+06	1.24662e+06	1.18571e+06	1.17516e+06	1.28601e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				8.38652e+06	1.04895e+07	1.02006e+06	584210	809117	1.01347e+07
P05458	P05458		ptrA		3.52809e+06	3.4212e+06	3.37282e+06	3.26325e+06	3.247e+06	3.50294e+06
P05459	P05459		pdxB		6.31537e+06	6.22553e+06	6.378e+06	6.39681e+06	6.01069e+06	5.92454e+06
P05523	P05523		mutM		358804			337178	354507	326559
P05637	P05637		apaH		2.58252e+06	2.60274e+06	2.55253e+06	2.68535e+06	2.30751e+06	2.46265e+06
P05706	P05706		srlB			496163	642758	585888	672971	827337
P05719	P05719		hsdS		1.19408e+06	1.29436e+06	1.34304e+06	1.35478e+06	1.31856e+06	1.31013e+06
P05791	P05791		ilvD		3.13426e+06	3.12948e+06	3.00023e+06	2.98955e+06	3.03561e+06	3.08539e+06
P05793	P05793		ilvC		7.7809e+06	7.45051e+06	7.63478e+06	7.43373e+06	7.82975e+06	6.98661e+06
P05825	P05825		fepA		2.13995e+06	2.14526e+06	2.21657e+06	2.2237e+06	2.06188e+06	2.0214e+06
P05852	P05852		gcp		2.70246e+06	2.70758e+06	2.98115e+06	2.83732e+06	2.81727e+06	2.93524e+06
P06129	P06129		btuB		1.40517e+07	1.39403e+07	1.34812e+07	1.40383e+07	1.37411e+07	1.28657e+07
P06136	P06136		ftsQ		1.33768e+06	1.4558e+06	1.29636e+06	1.24883e+06	1.29344e+06	1.48619e+06
P06149	P06149		dld		6.82703e+06	6.59842e+06	6.51755e+06	6.65842e+06	6.83726e+06	6.19846e+06
P06282	P06282		cdh		2.98964e+06	2.9908e+06	3.046e+06	3.06347e+06	2.99948e+06	3.07529e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				5.62493e+06	6.07834e+06	3.32467e+06	3.58082e+06	6.35788e+06	6.03987e+06
P06610	P06610		btuE		1.05792e+07	1.02897e+07	1.06661e+07	1.07525e+07	9.8388e+06	8.44082e+06
P06612	P06612		topA		6.06426e+06	5.86632e+06	5.99196e+06	5.90183e+06	5.87281e+06	6.11748e+06
P06616	P06616		era		4.40278e+06	4.32576e+06	4.30653e+06	4.21426e+06	4.1373e+06	4.28213e+06
P06709	P06709		birA		1.08085e+06	1.07415e+06	1.03928e+06	1.10276e+06	1.04517e+06	1.1021e+06
P06710	P06710		dnaX		1.47666e+06	1.40059e+06	1.34295e+06	1.46124e+06	1.46431e+06	1.34796e+06
P06715	P06715		gor		5.66014e+06	5.61196e+06	5.37364e+06	5.35452e+06	5.19884e+06	5.18167e+06
P06721	P06721		metC		803738	795560	866075	780880	843232	686524
P06722	P06722		mutH		1.12228e+06	1.03428e+06	954544	1.07336e+06	1.14082e+06	1.14017e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				2.62924e+06	2.74123e+06	962783	649253	387009	2.71349e+06
P06846	P06846		ebgR		1.31386e+06	1.35139e+06	1.46705e+06	1.35198e+06	1.30897e+06	1.48185e+06
P06959	P06959		aceF		4.36545e+07	4.31733e+07	4.3935e+07	4.39148e+07	4.40056e+07	3.94519e+07
P06961	P06961		cca		1.73128e+06	1.57602e+06	1.63533e+06	1.68833e+06	1.6275e+06	1.72337e+06
P06968	P06968		dut		8.66414e+06	8.58655e+06	8.36574e+06	8.512e+06	8.25938e+06	8.5663e+06
P06971	P06971		fhuA		1.37172e+07	1.38565e+07	1.34046e+07	1.34697e+07	1.29691e+07	1.30094e+07
P06974	P06974		fliM		1.83655e+06	1.6978e+06	1.7302e+06	1.9032e+06	1.72957e+06	1.66659e+06
P06983	P06983		hemC		1.04417e+07	1.04343e+07	1.11795e+07	1.08638e+07	1.08606e+07	9.41837e+06
P06986	P06986		hisC		4.45536e+06	4.67315e+06	4.30749e+06	4.24662e+06	4.1206e+06	4.99819e+06
P06987	P06987		hisB		1.02035e+06	977292	995591	965760	1.03088e+06	980230
P06988	P06988		hisD		3.66553e+06	3.6484e+06	3.78075e+06	3.62551e+06	3.70209e+06	3.37639e+06
P06992	P06992		rsmA		2.48789e+06	2.5283e+06	2.52958e+06	2.48457e+06	2.48614e+06	2.24066e+06
P06993	P06993		malT		324660	327225	350244	311694	211266	389019
P06996	P06996		ompC		3.00161e+08	3.09102e+08	3.04993e+08	3.20099e+08	2.95865e+08	2.73985e+08
P06999	P06999		pfkB		1.97581e+06	2.12586e+06	1.9526e+06	1.94765e+06	2.0152e+06	2.20913e+06
P07000	P07000		pldB		513700	516693	655608	614936	573454	543589
P07001	P07001		pntA		3.43483e+06	3.47228e+06	3.35042e+06	3.3653e+06	3.39798e+06	3.27135e+06
P07003	P07003		poxB		1.87614e+06	1.96936e+06	1.8702e+06	1.8467e+06	1.82984e+06	1.69148e+06
P07004	P07004		proA		5.43152e+06	5.22907e+06	5.47547e+06	5.33483e+06	5.52598e+06	4.86796e+06
P07012	P07012		prfB		9.34972e+06	9.27434e+06	9.35869e+06	9.25082e+06	9.24761e+06	8.7415e+06
P07014	P07014		sdhB		4.46137e+06	4.40183e+06	4.29753e+06	4.6014e+06	4.29017e+06	4.38827e+06
P07017	P07017		tar		4.75734e+06	4.92052e+06	4.64364e+06	4.82187e+06	4.55988e+06	4.31366e+06
P07021	P07021		yfiB		907885	777016	842011	804993	802560	646648
P07023	P07023		tyrA		2.39639e+06	2.57205e+06	2.3335e+06	2.40927e+06	2.17617e+06	2.30572e+06
P07024	P07024		ushA		4.88364e+06	4.88342e+06	5.04397e+06	5.10443e+06	4.91766e+06	5.02397e+06
P07026	P07026		sdiA		1.62988e+06	1.7351e+06	1.84646e+06	1.8455e+06	1.69122e+06	2.11981e+06
P07118	P07118		valS		2.47796e+07	2.45909e+07	2.45222e+07	2.39984e+07	2.4847e+07	2.35944e+07
P07330	P07330		cheB		1.75692e+06	1.81999e+06	1.89082e+06	1.93993e+06	1.89162e+06	1.69423e+06
P07363	P07363		cheA		1.92799e+06	1.9953e+06	2.06104e+06	2.07292e+06	1.97871e+06	1.77782e+06
P07364	P07364		cheR		119444	117358	91422.2	118925	128388	
P07395	P07395		pheT		1.63428e+07	1.61708e+07	1.6049e+07	1.60967e+07	1.58201e+07	1.51076e+07
P07604	P07604		tyrR		2.34197e+06	2.34463e+06	2.40062e+06	2.36263e+06	2.42666e+06	2.51626e+06
P07639	P07639		aroB		3.2214e+06	3.1396e+06	3.38681e+06	3.26208e+06	3.26266e+06	3.14268e+06
P07649	P07649		truA		1.91651e+06	1.8543e+06	1.97971e+06	1.96573e+06	1.96006e+06	2.03709e+06
P07650	P07650		deoA		6.16562e+06	6.1609e+06	5.81321e+06	5.66244e+06	5.67702e+06	5.89654e+06
P07658	P07658		fdhF		897673	853949	854060	896229	896748	897475
P07762	P07762		glgB		3.32992e+06	3.31918e+06	3.24597e+06	3.11987e+06	3.07575e+06	3.56115e+06
P07813	P07813		leuS		1.502e+07	1.49227e+07	1.46442e+07	1.44744e+07	1.45661e+07	1.39429e+07
P07821	P07821		fhuC		584851	598904	585328	574778	621176	558061
P07822	P07822		fhuD		399335	400666	376564	397921	430203	312280
P07862	P07862		ddlB		6.0361e+06	5.99521e+06	5.82667e+06	5.77433e+06	5.71608e+06	5.50228e+06
P07913	P07913		tdh		4.40254e+06	3.95938e+06	4.05877e+06	3.9148e+06	4.05823e+06	3.92823e+06
P08178	P08178		purM		3.07035e+06	2.96659e+06	2.743e+06	2.96272e+06	2.64198e+06	2.76369e+06
P08179	P08179		purN		1.16091e+06	1.22735e+06	1.06217e+06	1.17924e+06	986992	625982
P08189	P08189		fimF		1.18604e+06	1.03495e+06	1.27986e+06	1.17197e+06	1.28994e+06	942943
P08190	P08190		fimG		2.23195e+06	2.21681e+06	2.23765e+06	2.2258e+06	2.1917e+06	1.7567e+06
P08191	P08191		fimH		2.93499e+06	3.008e+06	2.91692e+06	2.8901e+06	2.78681e+06	3.15133e+06
P08192	P08192		folC		3.28412e+06	3.44668e+06	3.31907e+06	3.40963e+06	3.19208e+06	3.43012e+06
P08200	P08200		icd		2.54177e+07	2.47663e+07	2.43028e+07	2.43717e+07	2.48591e+07	2.20709e+07
P08201	P08201		nirB		5.8194e+06	5.72777e+06	5.79902e+06	5.81987e+06	5.87458e+06	5.80141e+06
P08244	P08244		pyrF		9.69232e+06	9.56398e+06	9.63982e+06	9.88228e+06	1.01429e+07	9.03873e+06
P08245	P08245		yciH		740676	718980	768106	754183	734012	598639
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				3.40982e+06	3.31238e+06	2.52704e+06	1.76393e+06	1.89231e+06	2.9469e+06
P08312	P08312		pheS		1.33692e+07	1.32421e+07	1.3197e+07	1.31576e+07	1.28687e+07	1.21382e+07
P08331	P08331		cpdB		2.46808e+06	2.52237e+06	2.49508e+06	2.40317e+06	2.40822e+06	2.40132e+06
P08337	P08337		mutT		1.15006e+06	1.15689e+06	1.10594e+06	996536	997317	1.09407e+06
P08373	P08373		murB		1.81273e+06	1.77831e+06	1.68314e+06	1.75392e+06	1.74491e+06	1.83488e+06
P08390	P08390		usg		4.24e+06	4.3425e+06	4.69923e+06	4.75269e+06	4.73547e+06	3.6923e+06
P08395	P08395		sppA		2.338e+06	2.34403e+06	2.37225e+06	2.30499e+06	2.25865e+06	2.29351e+06
P08506	P08506		dacC		6.41185e+06	6.38619e+06	6.58694e+06	6.43561e+06	6.60384e+06	6.21897e+06
P08622	P08622		dnaJ		5.83708e+06	5.83946e+06	5.84445e+06	5.86749e+06	5.96066e+06	5.87434e+06
P08660	P08660		lysC		2.80538e+06	3.02039e+06	2.76616e+06	2.99316e+06	2.69718e+06	3.26345e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.51634e+06	2.66362e+06				2.81055e+06
P08839	P08839		ptsI		6.26184e+07	6.15835e+07	6.1862e+07	6.12059e+07	6.2018e+07	5.83159e+07
P08956	P08956		hsdR		2.30101e+06	2.4186e+06	2.37266e+06	2.40218e+06	2.26559e+06	2.17776e+06
P08957	P08957		hsdM		1.26763e+07	1.25799e+07	1.25648e+07	1.2733e+07	1.26177e+07	1.21103e+07
P09029	P09029		purK		1.23957e+06	1.26084e+06	994555	976115	948792	1.37909e+06
P09030	P09030		xthA		2.80314e+06	2.82695e+06	2.79936e+06	2.83493e+06	2.76656e+06	2.69208e+06
P09053	P09053		avtA		2.32595e+06	2.30125e+06	2.40768e+06	2.36525e+06	2.38687e+06	2.28463e+06
P09126	P09126		hemD		2.01521e+06	2.12527e+06	2.10899e+06	2.12039e+06	2.02256e+06	1.9497e+06
P09127	P09127		hemX		1.06432e+07	1.01987e+07	1.018e+07	1.03177e+07	1.04057e+07	1.03671e+07
P09147	P09147		galE		8.84657e+06	8.86543e+06	9.0164e+06	8.96732e+06	8.95202e+06	8.44358e+06
P09148	P09148		galT		1.9702e+06	1.99718e+06	2.01861e+06	2.05103e+06	2.02567e+06	1.96994e+06
P09152	P09152		narG		5.05771e+06	5.03729e+06	5.05586e+06	4.97156e+06	4.96695e+06	5.21304e+06
