Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P07822	P07822		fhuD		371528	417075	378884	410772	396316	381514
P07862	P07862		ddlB		5.80034e+06	5.86834e+06	5.81077e+06	6.11384e+06	5.81485e+06	6.10364e+06
P07913	P07913		tdh		4.36119e+06	4.13456e+06	4.19404e+06	4.23169e+06	4.13374e+06	4.31949e+06
P08178	P08178		purM		1.87584e+06	1.80611e+06	1.846e+06	1.83449e+06	1.79774e+06	1.82815e+06
P08179	P08179		purN		2.91924e+06	2.94747e+06	3.01985e+06	2.75499e+06	2.7463e+06	2.82174e+06
P08189	P08189		fimF		924166	868448	915780	925388	896437	890219
P08190	P08190		fimG		2.14168e+06	2.2198e+06	2.14027e+06	2.23372e+06	2.5006e+06	2.38951e+06
P08191	P08191		fimH		2.90616e+06	2.85969e+06	2.95636e+06	3.04509e+06	2.92739e+06	3.0074e+06
P08192	P08192		folC		3.82479e+06	3.81138e+06	3.81268e+06	3.83766e+06	3.80451e+06	3.88146e+06
P08200	P08200		icd		2.43998e+07	2.38284e+07	2.35085e+07	2.468e+07	2.55683e+07	2.43689e+07
P08201	P08201		nirB		5.25285e+06	5.28911e+06	5.3056e+06	5.41111e+06	5.3148e+06	5.49663e+06
P08244	P08244		pyrF		7.93183e+06	8.09452e+06	8.38366e+06	7.76809e+06	8.07902e+06	8.05192e+06
P08245	P08245		yciH		771851	754420	740583	776484	787724	759716
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				2.37684e+06	2.37855e+06	2.32595e+06	1.38427e+06	1.40801e+06	1.52899e+06
P08312	P08312		pheS		1.22591e+07	1.22137e+07	1.19647e+07	1.21764e+07	1.22124e+07	1.23239e+07
P08331	P08331		cpdB		4.00601e+06	3.95661e+06	3.91843e+06	4.09449e+06	3.9782e+06	4.016e+06
P08337	P08337		mutT		1.13929e+06	1.12329e+06	1.08978e+06	1.13767e+06	1.03701e+06	1.04619e+06
P08373	P08373		murB		1.6971e+06	1.63673e+06	1.69387e+06	1.7869e+06	1.8853e+06	1.76359e+06
P08390	P08390		usg		5.7309e+06	5.73987e+06	5.51953e+06	5.61232e+06	5.60552e+06	5.55922e+06
P08395	P08395		sppA		2.22125e+06	2.22164e+06	2.30586e+06	2.34817e+06	2.40655e+06	2.30585e+06
P08506	P08506		dacC		6.16299e+06	6.10414e+06	6.06492e+06	6.40601e+06	6.38728e+06	6.41973e+06
P08622	P08622		dnaJ		6.74956e+06	6.70453e+06	6.74018e+06	6.75999e+06	6.94967e+06	7.00617e+06
P08660	P08660		lysC		2.52183e+06	2.56163e+06	2.53736e+06	2.39877e+06	2.36848e+06	2.39804e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.35001e+06	2.40586e+06	2.36909e+06	1.39284e+06	1.33024e+06	1.25e+06
P08839	P08839		ptsI		3.34622e+07	3.37195e+07	3.31218e+07	3.33442e+07	3.36198e+07	3.3344e+07
P08956	P08956		hsdR		2.47228e+06	2.50055e+06	2.49174e+06	2.43377e+06	2.34335e+06	2.40177e+06
P08957	P08957		hsdM		1.14543e+07	1.15229e+07	1.12025e+07	1.129e+07	1.15864e+07	1.16336e+07
P09029	P09029		purK		1.10525e+06	1.13506e+06	1.15181e+06	1.04519e+06	1.09408e+06	1.1113e+06
P09030	P09030		xthA		2.32167e+06	2.40448e+06	2.37886e+06	2.45193e+06	2.46655e+06	2.50543e+06
P09053	P09053		avtA		2.31479e+06	2.26636e+06	2.21123e+06	2.27707e+06	2.23334e+06	2.29885e+06
P09126	P09126		hemD		1.57717e+06	1.49631e+06	1.49498e+06	1.54693e+06	1.55107e+06	1.55297e+06
P09127	P09127		hemX		1.18104e+07	1.22372e+07	1.21972e+07	1.18155e+07	1.21477e+07	1.19981e+07
P09147	P09147		galE		9.29842e+06	9.04396e+06	9.34397e+06	9.74693e+06	9.90397e+06	9.60723e+06
P09148	P09148		galT		1.61622e+06	1.61457e+06	1.61726e+06	1.64965e+06	1.65132e+06	1.64327e+06
P09152	P09152		narG		5.30453e+06	5.25784e+06	5.29977e+06	5.38961e+06	5.40609e+06	5.42787e+06
P09155	P09155		rnd		3.1561e+06	3.12262e+06	3.20133e+06	2.94274e+06	3.18822e+06	3.02363e+06
P09158	P09158		speE		7.19577e+06	7.20755e+06	7.20718e+06	7.38391e+06	7.28033e+06	7.37131e+06
P09169	P09169		ompT		5.4875e+06	5.49046e+06	5.54159e+06	5.7878e+06	5.73972e+06	6.06942e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1.69619e+06	1.39958e+06	1.54699e+06	1.13601e+06	1.09226e+06	1.07682e+06
P09323	P09323		nagE		788375	712902	792548	675000	758171	733256
P09372	P09372		grpE		4.80989e+07	4.85392e+07	4.82346e+07	4.82972e+07	5.11969e+07	4.85314e+07
P09373	P09373		pflB		2.69264e+08	2.68567e+08	2.65343e+08	2.64384e+08	2.62375e+08	2.63736e+08
P09394	P09394		glpQ		3.79061e+06	3.74383e+06	3.72733e+06	3.77387e+06	3.84783e+06	3.81165e+06
P09424	P09424		mtlD		2.36815e+06	2.33011e+06	2.21975e+06	2.31544e+06	2.25288e+06	2.23512e+06
P09546	P09546		putA		3.69831e+06	3.85839e+06	3.77247e+06	3.93598e+06	3.79069e+06	3.84148e+06
P09549	P09549		dedD		1.28855e+06	1.25994e+06	1.19992e+06	1.24773e+06	1.28686e+06	1.30282e+06
P09831	P09831		gltB		5.2229e+06	5.21312e+06	5.17696e+06	5.35768e+06	5.30671e+06	5.34017e+06
P09832	P09832		gltD		3.15455e+06	3.34142e+06	3.22518e+06	3.19525e+06	3.22505e+06	3.34033e+06
P0A698	P0A698		uvrA		5.70526e+06	5.80052e+06	5.6387e+06	5.67921e+06	5.778e+06	5.76617e+06
P0A6A0	P0A6A0		ubiB		1.82779e+06	1.5844e+06	1.72514e+06	1.54128e+06	1.77024e+06	1.63476e+06
P0A6A3	P0A6A3		ackA		1.33725e+08	1.33276e+08	1.3288e+08	1.30656e+08	1.27579e+08	1.31519e+08
P0A6A8	P0A6A8		acpP		1.5688e+08	1.61074e+08	1.59469e+08	1.62741e+08	1.5788e+08	1.6746e+08
P0A6B4	P0A6B4		alr		3.11958e+06	3.16084e+06	3.12686e+06	3.30138e+06	3.34925e+06	3.25884e+06
P0A6B7	P0A6B7		iscS		1.74496e+07	1.76199e+07	1.73886e+07	1.75198e+07	1.75374e+07	1.78015e+07
P0A6C1	P0A6C1		nfo		2.44147e+06	2.35962e+06	2.32664e+06	2.23721e+06	2.26461e+06	2.3694e+06
P0A6D0	P0A6D0		argR		1.63165e+06	1.66768e+06	1.72291e+06	1.66299e+06	1.49961e+06	1.56048e+06
P0A6D3	P0A6D3		aroA		5.41335e+06	5.60904e+06	5.71509e+06	5.12011e+06	5.16922e+06	5.33047e+06
P0A6D7	P0A6D7		aroK		8.89156e+06	8.82448e+06	8.66486e+06	8.60634e+06	8.63421e+06	8.64151e+06
P0A6E1	P0A6E1		aroL		106957	167357	149106	117771	130118	101669
P0A6E4	P0A6E4		argG		1.53874e+06	1.45424e+06	1.37832e+06	1.67664e+06	1.40189e+06	1.51388e+06
P0A6E6	P0A6E6		atpC		7.38421e+06	7.58376e+06	7.80195e+06	7.79072e+06	8.10478e+06	8.16113e+06
P0A6E9	P0A6E9		bioD2		6.17758e+06	6.13633e+06	6.05403e+06	6.10912e+06	5.8867e+06	6.10459e+06
P0A6F1	P0A6F1		carA		8.08537e+06	8.42714e+06	8.13036e+06	8.23089e+06	8.22427e+06	8.26137e+06
P0A6F3	P0A6F3		glpK		5.02519e+06	5.15597e+06	4.96665e+06	5.12646e+06	4.90874e+06	5.116e+06
P0A6F5	P0A6F5		groL		1.11196e+08	1.09124e+08	1.1285e+08	1.06944e+08	1.06233e+08	1.08016e+08
P0A6F9	P0A6F9		groS		9.21114e+07	9.23804e+07	9.48627e+07	1.00352e+08	9.66952e+07	1.02071e+08
P0A6G3	P0A6G3		pncC		3.16547e+06	3.06165e+06	3.47339e+06	3.49147e+06	3.35715e+06	3.23962e+06
P0A6G7	P0A6G7		clpP		2.44776e+07	2.44902e+07	2.5469e+07	2.42256e+07	2.49864e+07	2.46191e+07
P0A6H1	P0A6H1		clpX		2.78737e+07	2.83826e+07	2.77896e+07	2.87858e+07	2.7489e+07	2.86047e+07
P0A6H5	P0A6H5		hslU		2.36553e+07	2.34096e+07	2.36969e+07	2.26878e+07	2.28899e+07	2.26573e+07
P0A6H8	P0A6H8		cls		710490	717789	748244	665337	663957	680826
P0A6I0	P0A6I0		cmk		1.04845e+07	1.08554e+07	1.05235e+07	1.09425e+07	1.08903e+07	1.0908e+07
P0A6I3	P0A6I3		coaA		3.54384e+06	3.47009e+06	3.56101e+06	3.38976e+06	3.46965e+06	3.57196e+06
P0A6I6	P0A6I6		coaD		1.00235e+06	1.0918e+06	1.00784e+06	1.11035e+06	982068	1.17208e+06
P0A6I9	P0A6I9		coaE		3.74588e+06	3.66401e+06	3.78039e+06	3.54528e+06	3.67084e+06	3.63944e+06
P0A6J1	P0A6J1		cysC		1.41159e+06	1.46566e+06	1.43434e+06	1.36111e+06	1.37987e+06	1.3559e+06
P0A6J8	P0A6J8		ddlA		9.39695e+06	9.24532e+06	9.44306e+06	9.11214e+06	8.88123e+06	9.13821e+06
P0A6K1	P0A6K1		dapF		848984	618635	760207	639329	711600	714501
P0A6K3	P0A6K3		def		8.9845e+06	9.05992e+06	9.26757e+06	9.31674e+06	9.30287e+06	9.36001e+06
P0A6K6	P0A6K6		deoB		1.81299e+07	1.77974e+07	1.82066e+07	1.86171e+07	1.87392e+07	1.87045e+07
P0A6L0	P0A6L0		deoC		1.1572e+07	1.1548e+07	1.19033e+07	1.15628e+07	1.15653e+07	1.16338e+07
P0A6L2	P0A6L2		dapA		2.23986e+07	2.21559e+07	2.18792e+07	2.23287e+07	2.21956e+07	2.21662e+07
P0A6L4	P0A6L4		nanA		157559	183288	298723	186656	206068	208669
P0A6L7	P0A6L7		uxaB		1.46177e+06	1.41559e+06	1.50292e+06	1.40221e+06	1.45055e+06	1.48969e+06
P0A6L9	P0A6L9		hscB		5.53139e+06	5.40576e+06	5.25124e+06	5.24686e+06	5.65472e+06	5.24652e+06
P0A6M4	P0A6M4		dtd		2.40068e+06	2.74417e+06	2.61326e+06	2.30565e+06	2.46729e+06	2.17525e+06
P0A6M8	P0A6M8		fusA		1.41426e+08	1.39673e+08	1.3904e+08	1.39117e+08	1.37043e+08	1.38498e+08
P0A6N4	P0A6N4		efp		7.56789e+07	7.36914e+07	7.33265e+07	6.67416e+07	6.7413e+07	6.76743e+07
P0A6N8	P0A6N8		yeiP		1.48688e+07	1.5398e+07	1.49563e+07	1.55475e+07	1.52688e+07	1.58422e+07
P0A6P1	P0A6P1		tsf		1.76268e+08	1.75309e+08	1.70028e+08	1.77258e+08	1.7244e+08	1.75934e+08
P0A6P5	P0A6P5		der		4.85809e+06	4.80554e+06	4.81938e+06	4.76399e+06	4.79313e+06	4.77834e+06
P0A6P7	P0A6P7		engB		8.63135e+06	8.78771e+06	8.66772e+06	9.09727e+06	9.2761e+06	9.1126e+06
P0A6P9	P0A6P9		eno		1.66033e+08	1.63042e+08	1.61645e+08	1.61948e+08	1.58186e+08	1.62052e+08
P0A6Q3	P0A6Q3		fabA		1.43391e+07	1.40055e+07	1.4161e+07	1.42677e+07	1.46399e+07	1.44514e+07
P0A6Q6	P0A6Q6		fabZ		2.07682e+07	2.1278e+07	2.12755e+07	1.97251e+07	2.04691e+07	1.97362e+07
P0A6R0	P0A6R0		fabH		1.80194e+07	1.83014e+07	1.82576e+07	1.8383e+07	1.84464e+07	1.7635e+07
P0A6R3	P0A6R3		fis		5.35534e+06	4.80156e+06	4.64041e+06	5.07075e+06	5.16478e+06	5.04057e+06
P0A6S0	P0A6S0		flgH		2.01372e+06	1.94216e+06	2.03045e+06	2.04368e+06	2.04726e+06	2.0627e+06
P0A6S5	P0A6S5		ftsB		799674	653391	635052	679340	886714	901961
P0A6S7	P0A6S7		gpsA		5.51619e+06	5.43926e+06	5.38781e+06	5.40885e+06	5.31965e+06	5.49945e+06
P0A6T1	P0A6T1		pgi		2.68135e+07	2.71395e+07	2.68335e+07	2.62884e+07	2.69038e+07	2.70628e+07
P0A6T3	P0A6T3		galK		4.6933e+06	4.8021e+06	4.78053e+06	4.75927e+06	4.85872e+06	4.92428e+06
P0A6T5	P0A6T5		folE		5.12079e+06	5.12894e+06	5.169e+06	5.1631e+06	5.0138e+06	5.11387e+06
P0A6T9	P0A6T9		gcvH		2.07518e+06	2.17846e+06	2.08317e+06	2.05541e+06	2.18839e+06	2.04576e+06
P0A6U3	P0A6U3		mnmG		6.77977e+06	7.00155e+06	6.88217e+06	7.07371e+06	6.77054e+06	7.05508e+06
P0A6U5	P0A6U5		rsmG		5.48157e+06	5.83459e+06	5.78471e+06	5.54399e+06	5.72412e+06	5.86794e+06
P0A6U8	P0A6U8		glgA		3.14838e+06	3.04241e+06	3.05942e+06	3.1681e+06	3.0073e+06	3.14091e+06
P0A6V1	P0A6V1		glgC		7.51858e+06	7.52048e+06	7.36174e+06	7.63156e+06	7.2375e+06	7.69246e+06
P0A6V8	P0A6V8		glk		1.06123e+07	1.03307e+07	1.02459e+07	1.05958e+07	1.03299e+07	1.05829e+07
P0A6W0	P0A6W0		glsA2		1.44228e+06	1.37368e+06	1.51961e+06	1.68412e+06	1.56972e+06	1.542e+06
P0A6W3	P0A6W3		mraY		1.28112e+06	1.30533e+06	1.3333e+06	1.40461e+06	1.46686e+06	1.40561e+06
P0A6W5	P0A6W5		greA		2.51065e+07	2.46746e+07	2.47135e+07	2.41588e+07	2.4569e+07	2.45295e+07
P0A6W9	P0A6W9		gshA		5.32402e+06	5.45563e+06	5.35891e+06	5.5919e+06	5.4652e+06	5.43336e+06
P0A6X3	P0A6X3		hfq		1.07876e+06	967276	1.01329e+06	1.09445e+06	1.02449e+06	1.04387e+06
P0A6X7	P0A6X7		ihfA		5.23901e+07	5.27535e+07	5.3457e+07	5.1198e+07	5.00198e+07	5.03335e+07
P0A6Y1	P0A6Y1		ihfB		1.21173e+07	1.26665e+07	1.18903e+07	1.20449e+07	1.11065e+07	1.23269e+07
P0A6Y5	P0A6Y5		hslO		6.23946e+06	6.54834e+06	6.84462e+06	6.77581e+06	6.67539e+06	6.63997e+06
P0A6Y8	P0A6Y8		dnaK		4.78147e+07	4.83368e+07	4.78894e+07	4.77322e+07	4.68741e+07	4.70395e+07
P0A6Z1	P0A6Z1		hscA		3.74052e+06	3.69613e+06	3.63081e+06	3.56627e+06	3.5097e+06	3.56475e+06
P0A6Z3	P0A6Z3		htpG		2.67568e+07	2.69506e+07	2.66739e+07	2.78167e+07	2.75245e+07	2.76888e+07
P0A6Z6	P0A6Z6		nikR		1.35769e+06	1.42251e+06	1.12043e+06	1.24363e+06	1.20638e+06	1.35412e+06
P0A705	P0A705		infB		2.27883e+07	2.24724e+07	2.28576e+07	2.2094e+07	2.23578e+07	2.22989e+07
P0A707	P0A707		infC		5.09903e+07	5.12009e+07	5.14962e+07	5.14266e+07	5.16107e+07	5.11041e+07
P0A715	P0A715		kdsA		2.30533e+07	2.36007e+07	2.2645e+07	2.31609e+07	2.31782e+07	2.33572e+07
P0A717	P0A717		prs		4.92171e+07	4.92612e+07	4.86264e+07	4.7799e+07	4.62911e+07	4.78783e+07
P0A720	P0A720		tmk		2.85227e+06	2.84785e+06	2.94261e+06	2.87319e+06	2.78689e+06	2.88239e+06
P0A722	P0A722		lpxA		8.162e+06	8.42075e+06	7.9846e+06	8.8186e+06	8.79633e+06	9.13716e+06
P0A729	P0A729		yceF		2.34186e+06	2.34631e+06	2.30799e+06	2.3403e+06	2.4787e+06	2.33659e+06
P0A731	P0A731		mgsA		3.82898e+06	3.73542e+06	3.7469e+06	3.96439e+06	3.63405e+06	3.90525e+06
P0A734	P0A734		minE		2.94275e+07	2.82259e+07	2.91458e+07	2.83844e+07	2.94894e+07	2.92446e+07
P0A738	P0A738		moaC		1.58811e+06	1.57225e+06	1.53021e+06	1.6494e+06	1.55077e+06	1.58527e+06
P0A744	P0A744		msrA		4.47364e+06	4.62718e+06	4.59882e+06	4.13185e+06	4.63883e+06	4.56744e+06
P0A746	P0A746		msrB		1.31046e+06	1.426e+06	1.22488e+06	1.32218e+06	1.26069e+06	1.36323e+06
P0A749	P0A749		murA		8.26388e+06	7.97477e+06	8.42739e+06	8.30754e+06	8.37118e+06	8.26104e+06
P0A752	P0A752		nadD		626430	659407	696693	706644	658570	502351
P0A759	P0A759		nagB		4.48236e+06	4.45999e+06	4.66666e+06	4.61467e+06	4.63239e+06	4.40901e+06
P0A763	P0A763		ndk		1.60067e+07	1.51453e+07	1.53375e+07	1.57843e+07	1.56636e+07	1.64954e+07
P0A780	P0A780		nusB		1.36111e+07	1.3574e+07	1.37571e+07	1.25303e+07	1.25757e+07	1.21113e+07
P0A784	P0A784		orn		2.96502e+06	2.95123e+06	2.92749e+06	2.8718e+06	3.01948e+06	3.04751e+06
P0A786	P0A786		pyrB		2.34144e+06	2.37516e+06	2.39678e+06	2.27474e+06	2.35565e+06	2.43496e+06
P0A790	P0A790		panD		8.25971e+06	8.161e+06	7.99182e+06	8.28617e+06	8.16289e+06	8.55478e+06
P0A794	P0A794		pdxJ		8.43225e+06	8.48017e+06	8.52402e+06	8.16674e+06	8.03811e+06	8.22568e+06
P0A796	P0A796		pfkA		1.82256e+07	1.80166e+07	1.79307e+07	1.78073e+07	1.80194e+07	1.80507e+07
P0A799	P0A799		pgk		3.92928e+08	3.90075e+08	3.87497e+08	3.92861e+08	3.92299e+08	3.86947e+08
P0A7A2	P0A7A2		gpmB		3.78027e+06	3.55636e+06	3.6842e+06	3.88748e+06	3.85782e+06	3.94976e+06
P0A7A5	P0A7A5		pcm		1.16988e+06	1.16853e+06	1.16384e+06	1.07123e+06	1.09868e+06	1.22077e+06
P0A7A7	P0A7A7		plsB		3.05008e+06	2.98392e+06	2.99388e+06	2.99142e+06	3.07933e+06	2.9513e+06
P0A7A9	P0A7A9		ppa		9.11487e+07	9.17353e+07	9.13347e+07	9.09127e+07	8.94472e+07	9.15235e+07
P0A7B1	P0A7B1		ppk		1.62307e+06	1.56574e+06	1.54212e+06	1.64961e+06	1.54123e+06	1.64684e+06
P0A7B5	P0A7B5		proB		5.35475e+06	5.22213e+06	5.10124e+06	5.27207e+06	4.96287e+06	5.05933e+06
P0A7B8	P0A7B8		hslV		1.60457e+07	1.56752e+07	1.3815e+07	1.68118e+07	1.45585e+07	1.51815e+07
P0A7C2	P0A7C2		lexA		4.71912e+06	4.73907e+06	4.8299e+06	4.52814e+06	4.4446e+06	4.60024e+06
P0A7C6	P0A7C6		pepE		5.56348e+06	5.62718e+06	5.45886e+06	5.59236e+06	5.47817e+06	5.68903e+06
P0A7D1	P0A7D1		pth		4.27225e+06	4.28937e+06	4.44131e+06	4.21995e+06	4.04763e+06	4.10597e+06
P0A7D4	P0A7D4		purA		3.78739e+07	3.77823e+07	3.72205e+07	3.84374e+07	3.66228e+07	3.77845e+07
P0A7D7	P0A7D7		purC		6.92843e+06	7.03948e+06	6.81114e+06	7.00172e+06	7.0176e+06	6.90398e+06
P0A7E1	P0A7E1		pyrD		8.84761e+06	8.65542e+06	8.78119e+06	8.44267e+06	8.57393e+06	8.35286e+06
P0A7E3	P0A7E3		pyrE		5.52211e+06	5.5267e+06	5.41842e+06	5.51592e+06	5.41552e+06	5.48656e+06
P0A7E5	P0A7E5		pyrG		1.6086e+07	1.60055e+07	1.57711e+07	1.59896e+07	1.58237e+07	1.58536e+07
P0A7E9	P0A7E9		pyrH		7.76314e+06	8.17463e+06	7.81927e+06	7.30178e+06	7.2966e+06	7.57628e+06
P0A7F3	P0A7F3		pyrI		2.03539e+06	2.06916e+06	2.08015e+06	2.14645e+06	2.03778e+06	2.05995e+06
P0A7F6	P0A7F6		speD		2.0223e+06	2.01762e+06	2.01749e+06	1.91284e+06	1.92198e+06	1.9919e+06
P0A7F9	P0A7F9		queA		3.93921e+06	3.55971e+06	4.09797e+06	3.9489e+06	3.6553e+06	4.20629e+06
P0A7G2	P0A7G2		rbfA		2.50251e+07	2.5901e+07	2.63332e+07	2.64106e+07	2.7119e+07	2.6343e+07
P0A7G6	P0A7G6		recA		1.10129e+07	1.11064e+07	1.09097e+07	1.08231e+07	1.10032e+07	1.07558e+07
P0A7H6	P0A7H6		recR		1.00526e+06	1.009e+06	966854	991340	1.13054e+06	1.10986e+06
P0A7I0	P0A7I0		prfA		4.21038e+06	4.18172e+06	4.24262e+06	4.27256e+06	4.28697e+06	4.26968e+06
P0A7I4	P0A7I4		prfC		5.27232e+06	5.29936e+06	5.32559e+06	5.31124e+06	5.41631e+06	5.30489e+06
P0A7I7	P0A7I7		ribA		9.38497e+06	9.98074e+06	9.29907e+06	9.47938e+06	9.31788e+06	9.91328e+06
P0A7J0	P0A7J0		ribB		1.3466e+07	1.34604e+07	1.36234e+07	1.37845e+07	1.39005e+07	1.3404e+07
P0A7J3	P0A7J3		rplJ		5.54087e+08	5.44415e+08	5.37357e+08	5.32746e+08	5.19869e+08	5.25025e+08
P0A7J7	P0A7J7		rplK		1.5794e+08	1.54659e+08	1.50185e+08	1.51175e+08	1.54786e+08	1.53047e+08
P0A7K2	P0A7K2		rplL		2.10593e+08	2.08164e+08	2.02673e+08	1.95329e+08	1.99587e+08	1.98967e+08
P0A7K6	P0A7K6		rplS		7.11099e+07	7.25173e+07	6.94029e+07	7.12309e+07	6.9599e+07	7.19556e+07
P0A7L0	P0A7L0		rplA		1.78008e+08	1.79393e+08	1.75891e+08	1.6076e+08	1.62051e+08	1.60804e+08
P0A7L3	P0A7L3		rplT		4.5723e+07	4.41101e+07	4.52159e+07	3.96452e+07	4.13063e+07	4.12523e+07
P0A7L8	P0A7L8		rpmA		1.27037e+08	1.31865e+08	1.33293e+08	1.25716e+08	1.2325e+08	1.24759e+08
P0A7M2	P0A7M2		rpmB		1.53026e+08	1.51666e+08	1.47425e+08	1.47344e+08	1.47503e+08	1.45754e+08
P0A7M6	P0A7M6		rpmC		2.52899e+07	2.63012e+07	2.47292e+07	2.27815e+07	2.23996e+07	2.25332e+07
P0A7M9	P0A7M9		rpmE		3.11876e+07	3.18299e+07	3.15289e+07	3.25756e+07	3.35506e+07	3.28906e+07
P0A7N4	P0A7N4		rpmF		3.03344e+07	3.06384e+07	2.93386e+07	3.07558e+07	3.15971e+07	3.0924e+07
P0A7N9	P0A7N9		rpmG		1.19723e+08	1.19099e+08	1.19399e+08	1.2951e+08	1.27248e+08	1.26737e+08
P0A7P5	P0A7P5		rpmH		3.01373e+07	3.03361e+07	2.85774e+07	2.80364e+07	2.67943e+07	2.67524e+07
P0A7Q1	P0A7Q1		rpmI		1.75739e+07	1.58986e+07	1.72488e+07	1.95847e+07	1.87285e+07	1.89877e+07
P0A7R1	P0A7R1		rplI		3.18209e+08	3.1405e+08	3.09616e+08	3.18614e+08	3.12844e+08	3.14438e+08
P0A7R5	P0A7R5		rpsJ		1.5878e+08	1.61449e+08	1.63747e+08	1.5115e+08	1.50345e+08	1.52742e+08
P0A7R9	P0A7R9		rpsK		1.17486e+08	1.16322e+08	1.14574e+08	1.14276e+08	1.14396e+08	1.13535e+08
P0A7S3	P0A7S3		rpsL		8.23344e+07	8.28471e+07	8.24368e+07	8.17651e+07	8.52751e+07	8.48224e+07
P0A7S9	P0A7S9		rpsM		3.57118e+07	3.59754e+07	3.52584e+07	3.34759e+07	3.36198e+07	3.41855e+07
P0A7T3	P0A7T3		rpsP		6.01032e+07	6.07018e+07	6.04921e+07	6.21765e+07	6.09506e+07	6.04937e+07
P0A7T7	P0A7T7		rpsR		4.16359e+07	4.18017e+07	4.29781e+07	4.55107e+07	4.42678e+07	4.47002e+07
P0A7U3	P0A7U3		rpsS		1.48281e+08	1.51136e+08	1.52176e+08	1.4075e+08	1.41944e+08	1.42417e+08
P0A7U7	P0A7U7		rpsT		2.67484e+07	2.65838e+07	2.57481e+07	2.52135e+07	2.65501e+07	2.52986e+07
P0A7V0	P0A7V0		rpsB		8.70834e+07	8.77781e+07	8.81989e+07	8.44643e+07	8.41478e+07	8.29619e+07
P0A7V3	P0A7V3		rpsC		8.67447e+07	8.54297e+07	8.53027e+07	8.30654e+07	8.33509e+07	8.34856e+07
P0A7V8	P0A7V8		rpsD		2.05367e+08	2.11584e+08	2.04467e+08	2.04589e+08	1.95891e+08	2.00654e+08
P0A7W1	P0A7W1		rpsE		2.32141e+08	2.29161e+08	2.24144e+08	2.34881e+08	2.38101e+08	2.36478e+08
P0A7W7	P0A7W7		rpsH		3.82609e+07	3.93462e+07	3.77694e+07	3.33888e+07	3.45692e+07	3.36218e+07
P0A7X3	P0A7X3		rpsI		5.33907e+07	5.27148e+07	5.30073e+07	5.27451e+07	5.21161e+07	5.27333e+07
P0A7X6	P0A7X6		rimM		6.3012e+06	6.2037e+06	6.38142e+06	6.09671e+06	6.3348e+06	6.27442e+06
P0A7Y0	P0A7Y0		rnc		9.35068e+06	9.39242e+06	9.25233e+06	9.88613e+06	9.90382e+06	9.75059e+06
P0A7Y8	P0A7Y8		rnpA		2.30123e+06	2.23404e+06	2.23458e+06	2.19234e+06	2.0112e+06	2.12343e+06
P0A7Z0	P0A7Z0		rpiA		1.8036e+07	1.74475e+07	1.78141e+07	1.75176e+07	1.81424e+07	1.75361e+07
P0A7Z4	P0A7Z4		rpoA		1.41545e+08	1.41575e+08	1.40382e+08	1.40335e+08	1.37715e+08	1.39822e+08
P0A800	P0A800		rpoZ		4.72755e+07	4.79219e+07	4.71255e+07	4.72969e+07	4.64223e+07	4.68522e+07
P0A805	P0A805		frr		1.98254e+07	2.01585e+07	1.97265e+07	1.91815e+07	1.74596e+07	1.94421e+07
P0A809	P0A809		ruvA		598741	704392	573412	824637	759555	713475
P0A812	P0A812		ruvB		1.31959e+06	1.26858e+06	1.22206e+06	1.3137e+06	1.23393e+06	1.31705e+06
P0A817	P0A817		metK		2.58226e+07	2.60443e+07	2.57079e+07	2.45174e+07	2.45774e+07	2.51001e+07
P0A821	P0A821		selA		2.02361e+06	2.0071e+06	2.09799e+06	2.0302e+06	2.02675e+06	2.09851e+06
P0A823	P0A823		sfsA		746192	650461	756158	779094	762972	751808
P0A825	P0A825		glyA		3.22013e+07	3.22302e+07	3.20406e+07	3.23973e+07	3.24613e+07	3.2583e+07
P0A832	P0A832		smpB		5.34252e+06	5.22068e+06	5.22745e+06	5.16696e+06	5.07492e+06	5.30776e+06
