Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P00490	P00490		malP		5.10344e+06	5.00175e+06	5.2409e+06	5.10777e+06	5.23943e+06	5.11469e+06
P00509	P00509		aspC		1.84094e+07	1.77558e+07	1.85807e+07	1.82069e+07	1.82906e+07	1.83417e+07
P00547	P00547		thrB		1.13429e+06	1.18503e+06	1.08573e+06	1.03959e+06	964165	994295
P00550	P00550		mtlA		1.33201e+06	1.47859e+06	1.55384e+06	1.49779e+06	1.38389e+06	1.40445e+06
P00561	P00561		thrA		2.64496e+06	2.47711e+06	2.60282e+06	2.45766e+06	2.5474e+06	2.6756e+06
P00562	P00562		metL		3.35377e+06	3.2828e+06	3.31131e+06	3.3078e+06	3.35374e+06	3.24841e+06
P00579	P00579		rpoD		8.80811e+06	8.3997e+06	8.5022e+06	8.79091e+06	8.63041e+06	8.88783e+06
P00582	P00582		polA		3.53196e+06	3.53562e+06	3.5815e+06	3.71133e+06	3.68557e+06	3.62897e+06
P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)	P00709ups|LALBA_HUMAN_UPS Alpha-lactalbumin (Chain 20-142) - Homo sapiens (Human)				3.33128e+06	3.48857e+06	3.32121e+06	3.42312e+06	3.24019e+06	3.17239e+06
P00803	P00803		lepB		5.23653e+06	5.08588e+06	5.3933e+06	5.76268e+06	5.35307e+06	5.29456e+06
P00805	P00805		ansB		1.49635e+07	1.46988e+07	1.49767e+07	1.47573e+07	1.50231e+07	1.51377e+07
P00811	P00811		ampC		1.27511e+06	1.25542e+06	1.26338e+06	1.37414e+06	1.08411e+06	1.28789e+06
P00861	P00861		lysA		814797	618119	695147	786654	720599	674096
P00864	P00864		ppc		3.65276e+07	3.59999e+07	3.64634e+07	3.61224e+07	3.66505e+07	3.61947e+07
P00887	P00887		aroH		1.6903e+06	1.6347e+06	1.65599e+06	1.57443e+06	1.5812e+06	1.51482e+06
P00888	P00888		aroF		2.21328e+06	2.18828e+06	2.18014e+06	2.29829e+06	2.22216e+06	2.28893e+06
P00892	P00892		ilvG		1.18137e+06	1.2305e+06	1.3718e+06	1.23861e+06	1.20748e+06	1.25987e+06
P00894	P00894		ilvH		784370	884639	829649	771962	898852	911438
P00914	P00914		phrB		736046	719977	658520	618469	654939	623017
P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)	P00915ups|CAH1_HUMAN_UPS Carbonic anhydrase 1 (Chain 2-261) - Homo sapiens (Human)				1.31037e+07	1.29668e+07	2.70401e+06	1.31301e+07	4.34472e+06	4.54317e+06
P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)	P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)				1.91025e+07	1.88018e+07	923238	1.90587e+07	895175	804695
P00926	P00926		dsdA		1.49273e+06	1.32597e+06	1.4645e+06	1.40715e+06	1.49339e+06	1.39154e+06
P00934	P00934		thrC		4.70905e+06	4.81744e+06	4.81561e+06	4.79093e+06	4.79237e+06	4.63483e+06
P00935	P00935		metB		2.27278e+06	2.52921e+06	2.49444e+06	2.40092e+06	2.36175e+06	2.26103e+06
P00946	P00946		manA		1.18943e+07	1.18172e+07	1.18418e+07	1.20479e+07	1.15896e+07	1.23511e+07
P00954	P00954		trpS		1.38037e+07	1.43204e+07	1.37975e+07	1.41226e+07	1.39443e+07	1.39042e+07
P00956	P00956		ileS		2.11003e+07	2.08797e+07	2.09357e+07	2.09554e+07	2.06814e+07	2.11659e+07
P00957	P00957		alaS		1.87382e+07	1.85569e+07	1.85358e+07	1.86511e+07	1.88212e+07	1.86059e+07
P00959	P00959		metG		1.96446e+07	1.94905e+07	1.98422e+07	1.98979e+07	1.99278e+07	1.94606e+07
P00960	P00960		glyQ		4.97545e+06	4.67976e+06	4.88801e+06	4.99977e+06	4.80811e+06	4.78959e+06
P00961	P00961		glyS		1.55736e+07	1.52948e+07	1.54174e+07	1.54476e+07	1.52334e+07	1.50586e+07
P00962	P00962		glnS		1.09531e+07	1.08646e+07	1.12281e+07	1.10217e+07	1.09243e+07	1.09396e+07
P00963	P00963		asnA		2.15474e+07	2.22511e+07	2.19039e+07	2.23839e+07	2.12998e+07	2.11014e+07
P00968	P00968		carB		4.77357e+06	4.71408e+06	4.7246e+06	4.67895e+06	4.62759e+06	4.66608e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				1.32122e+07	1.43198e+07	934790	1.43545e+07	912297	1.0561e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				1.42266e+07	1.22747e+07	651387	1.42545e+07	700760	
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				1.26913e+07	1.29597e+07	3.14626e+06	1.35539e+07	1.46273e+06	1.41457e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				4.40537e+07	4.33853e+07	2.15733e+06	4.4413e+07	2.34105e+06	2.45631e+06
P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)	P01133ups|EGF_HUMAN_UPS Pro-Epidermal growth factor (EGF) (Chain 971-1023) - Homo sapiens (Human)				8.95661e+06	8.76402e+06	650542	8.26186e+06	488802	478978
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				2.27908e+07	2.21836e+07	1.19126e+06	2.33106e+07	1.16854e+06	1.0303e+06
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				3.86556e+06	3.9518e+06	571674	3.87862e+06	537768	479095
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				1.07864e+07	1.01161e+07	2.80359e+06	1.06673e+07	3.09682e+06	2.74647e+06
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				1.73324e+07	1.78873e+07	722402	1.72374e+07	775302	608985
P02358	P02358		rpsF		1.26698e+08	1.30986e+08	1.2962e+08	1.32069e+08	1.30619e+08	1.31039e+08
P02359	P02359		rpsG		1.63441e+08	1.69398e+08	1.69961e+08	1.65197e+08	1.63309e+08	1.62758e+08
P02413	P02413		rplO		1.53299e+08	1.48004e+08	1.56198e+08	1.49221e+08	1.55407e+08	1.57953e+08
P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)	P02741ups|CRP_HUMAN_UPS C-reactive protein (Chain 19-224) - Homo sapiens (Human)				1.13616e+06	1.10942e+06		1.1591e+06		
P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)	P02753ups|RETBP_HUMAN_UPS Retinol-binding protein 4 (Chain 19-201) - Homo sapiens (Human)				2.338e+06	2.42228e+06	1.05184e+06	2.36258e+06		1.39655e+06
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				2.44265e+07	2.41474e+07	1.46292e+06	2.43349e+07	1.55209e+06	1.29777e+06
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				2.31829e+07	2.2477e+07	1.58378e+06	2.32226e+07	1.70383e+06	1.66379e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				1.53526e+07	1.5134e+07	1.13417e+06	1.56698e+07	1.121e+06	1.01212e+06
P02918	P02918		mrcA		3.28577e+06	3.20091e+06	2.90165e+06	3.48103e+06	3.38713e+06	3.24714e+06
P02919	P02919		mrcB		1.52073e+06	1.41276e+06	1.46441e+06	1.47196e+06	1.44813e+06	1.56336e+06
P02924	P02924		araF		1.39593e+06	1.38697e+06	1.33097e+06		1.1805e+06	1.16127e+06
P02925	P02925		rbsB		9.95219e+06	1.00412e+07	9.8252e+06	9.87117e+06	9.82494e+06	9.71134e+06
P02930	P02930		tolC		2.48562e+07	2.53165e+07	2.73175e+07	2.56312e+07	2.70835e+07	2.64523e+07
P02931	P02931		ompF		4.02927e+07	3.9148e+07	4.10912e+07	3.97109e+07	4.08988e+07	4.11297e+07
P02942	P02942		tsr		1.49222e+07	1.45335e+07	1.47606e+07	1.47077e+07	1.51653e+07	1.48645e+07
P02943	P02943		lamB		1.66762e+06	1.63488e+06	1.70348e+06	1.68796e+06	1.58986e+06	1.71123e+06
P03004	P03004		dnaA		2.2506e+06	2.10059e+06	2.07812e+06	2.14463e+06	2.16206e+06	2.07167e+06
P03007	P03007		dnaQ		1.49707e+06	1.32542e+06	1.45076e+06	1.33299e+06	1.55729e+06	1.33999e+06
P03012	P03012		tnpR		1.22687e+06	1.00968e+06	1.18376e+06	1.06259e+06	1.24792e+06	1.02302e+06
P03018	P03018		uvrD		3.6431e+06	3.6418e+06	3.60584e+06	3.64269e+06	3.57823e+06	3.65211e+06
P03024	P03024		galR		1.42673e+06	1.44801e+06	1.37752e+06	1.44441e+06	1.39214e+06	1.28021e+06
P03817	P03817		mioC		4.25843e+06	4.20254e+06	4.24236e+06	3.96876e+06	4.14671e+06	4.28996e+06
P03841	P03841		malM		1.06865e+07	1.04402e+07	1.07139e+07	1.01996e+07	1.09461e+07	1.07558e+07
P04036	P04036		dapB		8.67464e+06	8.09267e+06	8.70481e+06	8.66464e+06	8.75568e+06	8.65037e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				5.88071e+06	5.92077e+06	2.79873e+06	5.66418e+06	3.12452e+06	2.52028e+06
P04079	P04079		guaA		1.76084e+07	1.77593e+07	1.76393e+07	1.79075e+07	1.77159e+07	1.747e+07
P04335	P04335		frsA		4.53001e+06	4.65247e+06	4.61451e+06	4.55914e+06	4.51002e+06	4.45074e+06
P04425	P04425		gshB		9.16763e+06	8.8757e+06	9.22483e+06	9.29533e+06	9.17035e+06	9.21851e+06
P04693	P04693		tyrB		3.97546e+06	4.18714e+06	4.14726e+06	4.03985e+06	4.09165e+06	4.05969e+06
P04805	P04805		gltX		1.9201e+07	1.89267e+07	1.94611e+07	1.95721e+07	1.93902e+07	1.91874e+07
P04825	P04825		pepN		1.54788e+07	1.53599e+07	1.52867e+07	1.57547e+07	1.5382e+07	1.53128e+07
P04846	P04846		nlpA		3.38497e+06	3.43348e+06	3.34306e+06	3.48101e+06	3.51873e+06	3.43931e+06
P04949	P04949		fliC		3.68822e+07	3.66349e+07	4.03021e+07	3.82912e+07	4.09112e+07	3.97046e+07
P04951	P04951		kdsB		5.78055e+06	5.79318e+06	5.70854e+06	5.62976e+06	5.77572e+06	5.76976e+06
P04982	P04982		rbsD		1.23038e+06	1.26299e+06	1.39302e+06	1.20778e+06	1.3883e+06	1.17083e+06
P04994	P04994		xseA		915216	929807	1.0275e+06	936542	978747	948146
P04995	P04995		sbcB		1.34346e+07	1.32752e+07	1.33975e+07	1.29343e+07	1.32248e+07	1.31672e+07
P05020	P05020		pyrC		6.91121e+06	6.81202e+06	6.91488e+06	6.71844e+06	6.956e+06	6.98165e+06
P05041	P05041		pabB		2.26289e+06	2.1932e+06	2.34152e+06	2.19999e+06	2.225e+06	2.45454e+06
P05055	P05055		pnp		3.76135e+07	3.83702e+07	3.75763e+07	3.8007e+07	3.72142e+07	3.80768e+07
P05100	P05100		tag		1.54013e+06	1.64333e+06	1.58337e+06	1.57189e+06	1.61114e+06	1.54741e+06
P05194	P05194		aroD		1.45986e+06	1.42364e+06	1.38483e+06	1.42565e+06	1.33264e+06	1.27985e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				1.78191e+07	1.89403e+07	1.35902e+06	1.78903e+07	1.29029e+06	1.01264e+06
P05458	P05458		ptrA		3.13013e+06	3.11844e+06	3.28764e+06	3.37262e+06	3.21108e+06	3.18503e+06
P05459	P05459		pdxB		6.4618e+06	6.638e+06	6.68496e+06	6.62047e+06	6.58724e+06	6.43356e+06
P05523	P05523		mutM		281859	221223	234243	201008	232754	252976
P05637	P05637		apaH		3.1584e+06	3.18434e+06	3.37893e+06	3.21844e+06	3.22829e+06	2.92571e+06
P05719	P05719		hsdS		1.19919e+06	1.21516e+06	1.33812e+06	1.28437e+06	1.24178e+06	1.26628e+06
P05791	P05791		ilvD		3.32507e+06	3.25636e+06	3.30541e+06	3.31887e+06	3.32473e+06	3.26766e+06
P05793	P05793		ilvC		8.16011e+06	8.16579e+06	8.28904e+06	7.93352e+06	8.25698e+06	8.24497e+06
P05825	P05825		fepA		5.68375e+06	5.86586e+06	5.84595e+06	5.74475e+06	5.80973e+06	5.49677e+06
P05852	P05852		gcp		2.65329e+06	2.58882e+06	2.74256e+06	2.94057e+06	2.89436e+06	2.66362e+06
P06129	P06129		btuB		1.52428e+07	1.51664e+07	1.57629e+07	1.55383e+07	1.56448e+07	1.53567e+07
P06136	P06136		ftsQ		1.37062e+06	1.29485e+06	1.28722e+06	1.33106e+06	1.3304e+06	1.30412e+06
P06149	P06149		dld		6.68023e+06	6.50093e+06	6.30472e+06	6.54574e+06	6.13651e+06	6.36903e+06
P06282	P06282		cdh		3.50522e+06	3.42524e+06	3.3825e+06	3.42127e+06	3.24248e+06	3.35711e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				7.20061e+06	7.32897e+06	4.42458e+06	7.35601e+06	2.16517e+06	4.24752e+06
P06610	P06610		btuE		1.18232e+07	1.25098e+07	1.18788e+07	1.21131e+07	1.1373e+07	1.17499e+07
P06612	P06612		topA		6.11781e+06	6.03837e+06	5.94132e+06	6.04387e+06	6.10049e+06	6.02286e+06
P06616	P06616		era		3.37811e+06	3.28978e+06	3.86202e+06	3.58402e+06	3.68185e+06	3.656e+06
P06709	P06709		birA		1.04987e+06	994445	1.05729e+06	1.02461e+06	1.05331e+06	1.02798e+06
P06710	P06710		dnaX		1.26862e+06	1.25309e+06	1.26254e+06	1.2674e+06	1.3161e+06	1.30542e+06
P06715	P06715		gor		3.49901e+06	3.38385e+06	3.37337e+06	3.43635e+06	3.44633e+06	3.44977e+06
P06722	P06722		mutH		1.27201e+06	1.29276e+06	1.25737e+06	1.22279e+06	1.19942e+06	1.33618e+06
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				1.03612e+07	1.03282e+07	1.00446e+06	1.06964e+07	944334	767014
P06846	P06846		ebgR		1.75487e+06	1.80453e+06	1.79116e+06	1.65857e+06	1.8803e+06	1.57649e+06
P06959	P06959		aceF		6.27246e+07	6.21948e+07	6.37812e+07	6.23899e+07	6.40302e+07	6.1461e+07
P06961	P06961		cca		1.88505e+06	1.85371e+06	1.80339e+06	1.82724e+06	1.74844e+06	1.77594e+06
P06968	P06968		dut		8.58751e+06	8.30963e+06	8.64485e+06	8.5737e+06	8.72353e+06	8.3386e+06
P06971	P06971		fhuA		1.4754e+07	1.48601e+07	1.45377e+07	1.4536e+07	1.45782e+07	1.4571e+07
P06974	P06974		fliM		1.27092e+06	1.30024e+06	1.34503e+06	1.39479e+06	1.3537e+06	1.38712e+06
P06983	P06983		hemC		1.13307e+07	1.14409e+07	1.19907e+07	1.14875e+07	1.1547e+07	1.15025e+07
P06986	P06986		hisC		4.74901e+06	4.84451e+06	4.69206e+06	4.85421e+06	4.64862e+06	4.53924e+06
P06987	P06987		hisB		1.33775e+06	1.27113e+06	1.2883e+06	1.31895e+06	1.34176e+06	1.33436e+06
P06988	P06988		hisD		3.29726e+06	3.30086e+06	3.29205e+06	3.34464e+06	3.41513e+06	3.29427e+06
P06992	P06992		rsmA		2.56707e+06	2.43136e+06	2.4497e+06	2.59767e+06	2.43094e+06	2.26205e+06
P06993	P06993		malT		394271	408867	436907	374053	373567	350726
P06996	P06996		ompC		1.55455e+08	1.48899e+08	1.65566e+08	1.57491e+08	1.62171e+08	1.63929e+08
P06999	P06999		pfkB		1.26889e+06	1.22158e+06	1.23608e+06	1.21658e+06	1.2137e+06	1.1988e+06
P07000	P07000		pldB		552485	613694	645963	598961	567121	590884
P07001	P07001		pntA		3.86445e+06	3.99091e+06	4.12679e+06	4.00752e+06	4.04348e+06	3.94419e+06
P07003	P07003		poxB		2.68708e+06	2.64045e+06	2.72634e+06	2.73753e+06	2.66655e+06	2.6247e+06
P07004	P07004		proA		2.68438e+07	2.63745e+07	2.73851e+07	2.74223e+07	2.70087e+07	2.61518e+07
P07012	P07012		prfB		9.23511e+06	9.29142e+06	9.37507e+06	9.58544e+06	9.46532e+06	9.5006e+06
P07014	P07014		sdhB		5.00184e+06	4.95379e+06	5.04569e+06	4.89974e+06	5.02614e+06	4.84978e+06
P07017	P07017		tar		4.30347e+06	4.3611e+06	4.28035e+06	4.30852e+06	4.367e+06	4.27124e+06
P07021	P07021		yfiB		929767	947437	875814	859944	879431	933884
P07023	P07023		tyrA		2.80626e+06	2.96934e+06	2.78803e+06	2.65293e+06	2.79308e+06	2.48207e+06
P07024	P07024		ushA		5.20042e+06	5.12794e+06	5.07605e+06	5.1675e+06	5.32976e+06	5.24856e+06
P07026	P07026		sdiA		1.91693e+06	1.87574e+06	1.88378e+06	1.80288e+06	1.79064e+06	1.9175e+06
P07117	P07117		putP		436150	421843	488778	423541	441673	509164
P07118	P07118		valS		2.58062e+07	2.5754e+07	2.56689e+07	2.60289e+07	2.52092e+07	2.6001e+07
P07330	P07330		cheB		1.45164e+06	1.37187e+06	1.59544e+06	1.52344e+06	1.55787e+06	1.58104e+06
P07363	P07363		cheA		5.27671e+06	5.40373e+06	5.33731e+06	5.31476e+06	5.2414e+06	5.15372e+06
P07395	P07395		pheT		1.65645e+07	1.65991e+07	1.69325e+07	1.69642e+07	1.68862e+07	1.66655e+07
P07604	P07604		tyrR		2.59134e+06	2.48748e+06	2.59521e+06	2.58872e+06	2.69785e+06	2.58654e+06
P07639	P07639		aroB		4.11422e+06	4.17376e+06	4.17334e+06	4.27651e+06	4.28412e+06	4.28829e+06
P07648	P07648		recC		677850	649933	600128	605816	674811	710158
P07649	P07649		truA		1.81666e+06	1.8269e+06	1.80522e+06	1.83482e+06	1.85745e+06	1.74595e+06
P07650	P07650		deoA		6.46013e+06	6.50042e+06	6.51573e+06	6.61446e+06	6.57395e+06	6.6339e+06
P07658	P07658		fdhF		1.01103e+06	976653	1.00874e+06	961617	1.01304e+06	981127
P07762	P07762		glgB		2.84802e+06	2.83697e+06	2.76523e+06	2.78785e+06	2.74581e+06	2.72919e+06
P07813	P07813		leuS		1.51804e+07	1.5046e+07	1.50416e+07	1.5364e+07	1.49753e+07	1.51143e+07
P07821	P07821		fhuC		538230	860171	702920	682371	621127	662759
P07822	P07822		fhuD		468717	450629	452808	438421	434274	440256
P07862	P07862		ddlB		5.88644e+06	5.66264e+06	6.08252e+06	5.90888e+06	6.02956e+06	5.94702e+06
P07913	P07913		tdh		4.60514e+06	4.60986e+06	4.52677e+06	4.71795e+06	4.37691e+06	4.45152e+06
P08178	P08178		purM		2.9304e+06	3.03041e+06	3.16493e+06	3.04292e+06	2.98815e+06	2.86337e+06
P08179	P08179		purN		1.03628e+06	1.09024e+06	1.0991e+06	1.09565e+06	1.12593e+06	908289
P08189	P08189		fimF		1.22712e+06	1.33498e+06	1.32328e+06	1.36913e+06	1.42885e+06	1.41605e+06
P08190	P08190		fimG		2.42882e+06	2.37657e+06	2.47185e+06	2.44329e+06	2.53787e+06	2.57122e+06
P08191	P08191		fimH		3.03385e+06	3.08017e+06	3.1096e+06	3.09493e+06	3.17178e+06	3.1534e+06
P08192	P08192		folC		4.39502e+06	4.27976e+06	4.41508e+06	4.48896e+06	4.43015e+06	4.41117e+06
P08200	P08200		icd		2.52144e+07	2.37476e+07	2.42256e+07	2.45624e+07	2.44038e+07	2.52047e+07
P08201	P08201		nirB		6.12696e+06	6.11305e+06	6.11814e+06	6.00675e+06	6.14397e+06	6.0857e+06
P08244	P08244		pyrF		9.91518e+06	9.88139e+06	1.04207e+07	1.01134e+07	1.02995e+07	1.0454e+07
P08245	P08245		yciH		741473	828199	780147	807810	821942	791312
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.35757e+07	1.37038e+07	1.46249e+06	1.37799e+07	1.24599e+06	878229
P08312	P08312		pheS		1.43097e+07	1.41089e+07	1.4357e+07	1.45481e+07	1.41289e+07	1.45933e+07
P08331	P08331		cpdB		3.51073e+06	3.50481e+06	3.59658e+06	3.42793e+06	3.45914e+06	3.46128e+06
P08337	P08337		mutT		935385	956161	1.05804e+06	850415	998052	1.07431e+06
P08373	P08373		murB		1.84665e+06	1.83577e+06	1.85548e+06	1.93972e+06	1.82366e+06	1.85105e+06
P08390	P08390		usg		5.48951e+06	5.72015e+06	5.71975e+06	5.79452e+06	5.65989e+06	5.58447e+06
P08395	P08395		sppA		2.17642e+06	2.1848e+06	2.30523e+06	2.1672e+06	2.23254e+06	2.14944e+06
P08506	P08506		dacC		6.44395e+06	6.12047e+06	6.40481e+06	6.61432e+06	6.54905e+06	6.6129e+06
P08622	P08622		dnaJ		6.07409e+06	5.88362e+06	5.90769e+06	6.03192e+06	5.99267e+06	6.03829e+06
P08660	P08660		lysC		2.58751e+06	2.57452e+06	2.59899e+06	2.50474e+06	2.56087e+06	2.58706e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				7.69724e+06	7.70825e+06	784486	7.86735e+06	437012	462820
P08839	P08839		ptsI		3.58131e+07	3.57329e+07	3.57468e+07	3.59799e+07	3.59553e+07	3.53718e+07
P08956	P08956		hsdR		2.62005e+06	2.5831e+06	2.56786e+06	2.44748e+06	2.49791e+06	2.42222e+06
P08957	P08957		hsdM		8.29487e+06	8.16069e+06	8.22926e+06	8.28173e+06	8.22625e+06	8.1315e+06
P08997	P08997		aceB		986268	1.07351e+06	1.06262e+06	998516	1.04494e+06	1.03365e+06
P09029	P09029		purK		1.45743e+06	1.34759e+06	1.17818e+06	1.27201e+06	1.2707e+06	1.25664e+06
P09030	P09030		xthA		3.89279e+06	3.87911e+06	3.97074e+06	3.93475e+06	3.83694e+06	3.88161e+06
P09053	P09053		avtA		2.72225e+06	2.796e+06	2.74535e+06	2.49313e+06	2.56953e+06	2.73256e+06
P09126	P09126		hemD		1.47584e+06	1.50832e+06	1.5109e+06	1.53564e+06	1.47467e+06	1.64418e+06
