Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P75736	P75736		ybfF		2.51185e+06	2.68898e+06	2.51741e+06	2.54303e+06	2.5436e+06	2.45709e+06
P75745	P75745		ybgK		1.33218e+06	1.50043e+06	1.47284e+06	1.40441e+06	1.50429e+06	1.40567e+06
P75746	P75746		ybgL		692393	1.35998e+06	1.22435e+06	1.37033e+06	1.13071e+06	1.19096e+06
P75767	P75767		ybhK		395056	393902	362074	407320	380155	320193
P75777	P75777		ybhG		3.08651e+06	2.99258e+06	2.9997e+06	2.98769e+06	3.03061e+06	2.90057e+06
P75780	P75780		fiu		628369	589195	626594	525463	517742	649534
P75782	P75782		rlmF		1.08369e+06	1.09574e+06	923401	955652	1.0542e+06	996467
P75792	P75792		ybiV		553820	605515	539914	569055	558099	539476
P75797	P75797		gsiB		1.32961e+06	1.27787e+06	1.41739e+06	1.26667e+06	1.42571e+06	1.32502e+06
P75809	P75809		ybjI		1.4316e+06	1.35841e+06	1.21722e+06	1.3654e+06	1.39347e+06	1.35851e+06
P75818	P75818		ybjP		6.58016e+06	6.48204e+06	6.41804e+06	6.19677e+06	6.32684e+06	6.60938e+06
P75821	P75821		ybjS		5.33362e+06	5.81229e+06	5.41035e+06	5.76911e+06	5.55562e+06	5.06153e+06
P75823	P75823		ltaE		7.31542e+06	7.33197e+06	7.3216e+06	7.02648e+06	7.51016e+06	7.17677e+06
P75829	P75829		ybjX		2.34594e+06	2.24246e+06	2.481e+06	2.41599e+06	2.48936e+06	2.41812e+06
P75838	P75838		ycaO		9.78693e+06	9.95978e+06	9.88027e+06	9.94175e+06	1.01075e+07	1.01702e+07
P75849	P75849		ycbL		4.61749e+06	4.70034e+06	4.9659e+06	4.8063e+06	4.87054e+06	5.04382e+06
P75863	P75863		ycbX		1.51164e+06	1.47512e+06	1.4512e+06	1.46601e+06	1.43797e+06	1.53014e+06
P75864	P75864		rlmL		1.95991e+06	1.95607e+06	1.94598e+06	1.94356e+06	1.93817e+06	2.00965e+06
P75867	P75867		ycbZ		1.83046e+06	1.85249e+06	1.88173e+06	1.82572e+06	1.9462e+06	1.81225e+06
P75874	P75874		yccU		2.69064e+06	2.65344e+06	2.70608e+06	2.59693e+06	2.72684e+06	2.62179e+06
P75876	P75876		rlmI		5.01234e+06	5.00037e+06	5.12258e+06	5.09383e+06	5.1302e+06	5.07057e+06
P75882	P75882		gfcD		6.03258e+06	6.34758e+06	6.19731e+06	6.2183e+06	5.99972e+06	6.10477e+06
P75883	P75883		gfcC		1.85091e+06	2.13983e+06	1.9633e+06	1.83537e+06	1.77756e+06	1.61624e+06
P75884	P75884		gfcB		1.71259e+06	1.78148e+06	1.84462e+06	1.75828e+06	1.73938e+06	1.86754e+06
P75913	P75913		ghrA		1.17168e+06	1.27159e+06	1.19502e+06	1.23139e+06	1.23269e+06	1.09668e+06
P75914	P75914		ycdX		1.63656e+07	1.58287e+07	1.58424e+07	1.5329e+07	1.58587e+07	1.55314e+07
P75915	P75915		ycdY		9.82332e+06	1.021e+07	1.01438e+07	9.82588e+06	9.9913e+06	9.53337e+06
P75931	P75931		yceM		756546	855472	824356	871583	764760	717069
P75937	P75937		flgE		3.7439e+06	3.79997e+06	3.9819e+06	4.0753e+06	4.05476e+06	4.08751e+06
P75949	P75949		nagZ		1.72023e+06	1.7661e+06	1.80424e+06	1.74713e+06	1.78824e+06	1.69483e+06
P75954	P75954		ycfS		755627	684654	715973	841678	738775	726014
P75957	P75957		lolD		4.78831e+06	4.86203e+06	5.08047e+06	5.10004e+06	4.98933e+06	5.15107e+06
P75959	P75959		nagK		2.26896e+06	2.32029e+06	2.05621e+06	2.29016e+06	2.21296e+06	2.29164e+06
P75960	P75960		cobB		3.65651e+06	3.7522e+06	3.76262e+06	4.06536e+06	3.81169e+06	3.74525e+06
P75992	P75992		ymgA		225771	100472	221364	147711	202730	203010
P76002	P76002		pliG		1.26245e+06	1.14806e+06	1.31922e+06	1.33563e+06	1.28583e+06	1.33822e+06
P76004	P76004		ycgM		1.3567e+06	1.39879e+06	1.37589e+06	1.28526e+06	1.43282e+06	1.37727e+06
P76007	P76007		cvrA		4.20179e+06	3.95306e+06	4.01813e+06	3.78328e+06	3.77856e+06	4.35095e+06
P76008	P76008		ldcA		1.74577e+06	1.70616e+06	1.74712e+06	1.70116e+06	1.81478e+06	1.85085e+06
P76014	P76014		dhaL		5.08828e+06	4.86616e+06	4.93992e+06	4.60326e+06	4.66776e+06	5.06989e+06
P76015	P76015		dhaK		2.54207e+06	2.47258e+06	2.6077e+06	2.63005e+06	2.53431e+06	2.45495e+06
P76027	P76027		oppD		1.66766e+06	1.4662e+06	1.55153e+06	1.60689e+06	1.70713e+06	1.68413e+06
P76034	P76034		yciT		1.55831e+06	1.48554e+06	1.55155e+06	1.51085e+06	1.56101e+06	1.4752e+06
P76046	P76046		ycjX		698106	874059	873997	988248	792087	802632
P76049	P76049		ycjY		2.34773e+06	2.1262e+06	2.16462e+06	2.30261e+06	2.29566e+06	2.28572e+06
P76053	P76053		smrA		481808	363528	414297	505526	465340	473494
P76055	P76055		ttcA		6.2946e+06	6.42563e+06	5.84972e+06	5.99225e+06	5.9613e+06	5.49758e+06
P76104	P76104		ydcP		1.30546e+06	1.34659e+06	1.33357e+06	1.35245e+06	1.31055e+06	1.23162e+06
P76116	P76116		yncE		6.20549e+06	6.12814e+06	6.22956e+06	6.06989e+06	6.35136e+06	6.0913e+06
P76149	P76149		sad		1.32952e+06	1.38798e+06	1.14434e+06	1.23037e+06	1.3401e+06	1.33506e+06
P76170	P76170		ynfB		2.8742e+06	2.60818e+06	2.59968e+06	2.83305e+06	2.75676e+06	2.68746e+06
P76177	P76177		ydgH		1.46781e+07	1.44493e+07	1.48306e+07	1.48694e+07	1.49761e+07	1.50357e+07
P76187	P76187		ydhF		2.6822e+06	2.40717e+06	2.51837e+06	2.59813e+06	2.57984e+06	2.59575e+06
P76192	P76192		ydhV		1.64056e+06	1.6522e+06	1.62828e+06	1.65603e+06	1.64495e+06	1.56683e+06
P76193	P76193		ynhG		1.77915e+06	1.91372e+06	2.0393e+06	1.99374e+06	2.00985e+06	2.13633e+06
P76204	P76204		ydiV		1.13391e+06	1.13285e+06	1.08035e+06	1.08255e+06	1.09489e+06	1.14667e+06
P76206	P76206		ydiY		752560	719091	719801	542271	779503	666253
P76220	P76220		ydjY		701145	645053	624370	724376	658568	636837
P76223	P76223		ynjB		3.26081e+06	3.04997e+06	3.11516e+06	3.06311e+06	3.2085e+06	3.10058e+06
P76227	P76227		ynjH		4.25381e+06	4.0604e+06	3.56964e+06	4.21093e+06	3.42875e+06	3.52004e+06
P76243	P76243		yeaO		2.19785e+06	2.10057e+06	2.11704e+06	2.1089e+06	2.06214e+06	2.10666e+06
P76245	P76245		yeaP		931341	881829	1.08943e+06	929836	961672	917858
P76256	P76256		yeaZ		3.11304e+06	3.29113e+06	3.40388e+06	3.17222e+06	3.19953e+06	3.21634e+06
P76268	P76268		kdgR		6.33577e+06	6.29448e+06	6.05482e+06	6.48892e+06	6.03953e+06	6.06854e+06
P76270	P76270		msrC		3.88526e+06	3.78834e+06	3.71195e+06	3.94194e+06	3.78384e+06	3.32432e+06
P76273	P76273		rsmF		615937	630910	710236	511162	528324	516569
P76290	P76290		cmoA		2.3596e+06	2.3204e+06	2.39984e+06	2.40913e+06	2.41224e+06	2.38705e+06
P76291	P76291		cmoB		2.36047e+06	2.19718e+06	2.16822e+06	2.29571e+06	2.22773e+06	2.17545e+06
P76297	P76297		flhE		598761	570418	699658	662546	625108	621505
P76316	P76316		dcyD		1.25417e+06	1.28126e+06	1.30811e+06	1.25391e+06	1.2705e+06	1.26359e+06
P76344	P76344		zinT		553431	506005	500717	496928	613132	582847
P76372	P76372		wzzB		1.0732e+07	1.06587e+07	1.14707e+07	1.06278e+07	1.10351e+07	1.06576e+07
P76402	P76402		yegP		4.05229e+06	3.67377e+06	4.03063e+06	3.86069e+06	4.01088e+06	4.15551e+06
P76403	P76403		yegQ		2.66671e+06	2.46828e+06	2.5434e+06	2.59423e+06	2.68652e+06	2.66486e+06
P76406	P76406		yegR		375538	339513	329756	349206	380241	342798
P76440	P76440		preT		1.49439e+06	1.41807e+06	1.6018e+06	1.6487e+06	1.61584e+06	1.35043e+06
P76445	P76445		yeiU		2.14456e+06	2.03474e+06	2.18183e+06	2.02245e+06	1.88682e+06	1.89219e+06
P76471	P76471		yfaZ		711930	758416	883005	702728	615895	796653
P76491	P76491		yfbR		848895	1.07373e+06	936165	1.02882e+06	888067	818185
P76502	P76502		sixA		8.07768e+06	7.62573e+06	7.15774e+06	8.08725e+06	6.42213e+06	7.86175e+06
P76506	P76506		mlaA		1.75209e+07	1.82451e+07	1.7734e+07	1.83997e+07	1.77055e+07	1.80233e+07
P76520	P76520		yfdX		487718	536712	537080	538121	608720	401129
P76535	P76535		murQ		2.04993e+06	2.07668e+06	2.12885e+06	2.05384e+06	2.2257e+06	2.04701e+06
P76536	P76536		yfeX		9.41474e+06	9.24842e+06	9.63081e+06	9.40413e+06	9.44569e+06	9.38127e+06
P76537	P76537		yfeY		2.76059e+06	2.8764e+06	2.96899e+06	2.95283e+06	2.92002e+06	3.03332e+06
P76539	P76539		ypeA		2.99411e+06	3.2377e+06	3.13952e+06	2.98976e+06	2.8982e+06	2.93194e+06
P76558	P76558		maeB		5.59705e+06	5.29864e+06	5.63778e+06	5.56316e+06	5.78832e+06	5.7385e+06
P76561	P76561		ypfH		658734	551071	616847	547218	718402	581185
P76569	P76569		yfgD		1.74503e+06	1.66754e+06	1.57679e+06	1.50065e+06	1.55988e+06	1.38038e+06
P76576	P76576		yfgM		1.12887e+07	1.17087e+07	1.20706e+07	1.21695e+07	1.21585e+07	1.21287e+07
P76578	P76578		yfhM		1.93399e+06	2.15306e+06	2.12247e+06	1.95849e+06	2.47791e+06	2.08318e+06
P76594	P76594		yfiQ		1.89834e+06	1.98049e+06	1.88086e+06	1.78523e+06	2.01416e+06	1.96605e+06
P76658	P76658		hldE		9.4828e+06	9.5353e+06	9.59474e+06	9.6295e+06	9.71967e+06	9.65967e+06
P76938	P76938		epmC		1.78294e+06	1.55753e+06	1.61073e+06	1.6539e+06	1.76988e+06	1.66906e+06
P77150	P77150		pdxY		4.03337e+06	4.02732e+06	3.82e+06	4.07381e+06	3.93732e+06	3.7746e+06
P77173	P77173		zipA		2.58202e+06	2.74378e+06	2.66885e+06	2.64412e+06	2.5271e+06	2.32543e+06
P77182	P77182		mnmC		982984	1.11767e+06	1.16468e+06	1.04864e+06	1.05056e+06	1.0148e+06
P77202	P77202		dsbG		342432	236896	274480	321403	336445	378152
P77212	P77212		ykgC		250056	291501	202145	229131	176468	231326
P77247	P77247		yniC		1.85576e+06	1.7337e+06	1.83926e+06	1.78681e+06	1.85213e+06	1.87658e+06
P77252	P77252		ykgE		1.29072e+06	1.19837e+06	1.18162e+06	1.18245e+06	1.07667e+06	1.18735e+06
P77258	P77258		nemA		5.15147e+06	4.82627e+06	4.7689e+06	4.91667e+06	4.8198e+06	4.90375e+06
P77279	P77279		ybbL		2.40872e+06	2.38166e+06	2.66004e+06	2.63286e+06	2.59482e+06	2.5406e+06
P77285	P77285		rnfG		547517	399705	396818	535665	437141	538916
P77330	P77330		borD		3.07305e+07	3.09824e+07	3.15516e+07	3.21791e+07	3.21211e+07	3.23489e+07
P77338	P77338		kefA		1.51827e+06	1.74024e+06	1.56781e+06	1.26979e+06	1.62814e+06	1.33179e+06
P77348	P77348		mppA		1.89504e+06	1.91e+06	1.87839e+06	1.95574e+06	1.8677e+06	1.94956e+06
P77376	P77376		ydgJ		2.0651e+06	1.91555e+06	1.99017e+06	2.05741e+06	1.96783e+06	1.9645e+06
P77395	P77395		ybbN		2.58056e+06	2.62309e+06	2.65903e+06	2.65791e+06	2.67484e+06	2.57852e+06
P77398	P77398		arnA		575993	576396	431021	517453	403433	372744
P77433	P77433		ykgG		1.04803e+06	1.09369e+06	1.02113e+06	1.10247e+06	1.05524e+06	991968
P77434	P77434		alaC		2.38995e+06	2.33939e+06	2.47152e+06	2.39579e+06	2.44612e+06	2.44135e+06
P77444	P77444		sufS		350336	341091	424445	359149	388536	453765
P77454	P77454		glsA1		1.73907e+06	1.59872e+06	1.61666e+06	1.77692e+06	1.66826e+06	1.74652e+06
P77475	P77475		yqaB		2.28441e+06	1.95088e+06	1.96821e+06	2.11202e+06	1.98105e+06	2.10762e+06
P77488	P77488		dxs		2.02279e+06	2.11677e+06	2.05363e+06	1.99641e+06	2.0836e+06	2.09974e+06
P77499	P77499		sufC		1.15094e+06	1.22596e+06	1.29732e+06	1.22441e+06	1.26439e+06	1.14364e+06
P77529	P77529		ydjN		4.77548e+06	5.18108e+06	5.18636e+06	4.62035e+06	4.85231e+06	5.00654e+06
P77536	P77536		ykgF		1.59702e+06	1.63611e+06	1.68191e+06	1.60998e+06	1.59123e+06	1.67147e+06
P77552	P77552		ydhQ		2.96498e+06	2.76108e+06	2.87704e+06	2.89543e+06	2.80134e+06	2.79296e+06
P77561	P77561		ydeP		653268	711955	636927	697362	689458	669377
P77562	P77562		yaiW		1.43686e+06	1.40545e+06	1.41427e+06	1.40635e+06	1.39829e+06	1.36944e+06
P77567	P77567		nhoA		281501	268788	271516	276891	301872	303512
P77570	P77570		anmK		1.02773e+06	938743	944253	1.03986e+06	990168	1.03034e+06
P77611	P77611		rnfC		1.19258e+06	1.21878e+06	1.1744e+06	1.13193e+06	1.19793e+06	1.17238e+06
P77625	P77625		yfbT		8.89499e+06	9.07169e+06	9.10535e+06	8.84368e+06	9.17301e+06	9.21894e+06
P77690	P77690		arnB		823959	969184	917907	914225	1.01273e+06	956551
P77717	P77717		ybaY		1.84865e+06	1.76777e+06	1.87987e+06	1.91241e+06	2.05632e+06	1.67812e+06
P77718	P77718		thiI		4.08786e+06	3.98236e+06	3.99053e+06	3.96072e+06	3.9634e+06	4.02058e+06
P77735	P77735		yajO		4.08006e+06	4.09467e+06	4.09923e+06	4.11968e+06	3.78123e+06	4.04331e+06
P77737	P77737		oppF		1.82083e+06	1.94486e+06	1.81442e+06	1.80672e+06	1.96688e+06	1.69969e+06
P77739	P77739		yniA		1.15999e+06	1.17705e+06	1.21027e+06	1.1209e+06	1.15864e+06	1.09402e+06
P77748	P77748		ydiJ		1.10131e+06	1.18204e+06	1.2099e+06	1.07318e+06	1.18342e+06	1.09198e+06
P77756	P77756		queC		1.42901e+06	1.4761e+06	1.57959e+06	1.39239e+06	1.56517e+06	1.50727e+06
P77757	P77757		arnC		551074	544315	549211	435957	528790	554707
P77774	P77774		bamB		1.41026e+07	1.3399e+07	1.34139e+07	1.38728e+07	1.36323e+07	1.37877e+07
P77775	P77775		yfcH			1.41705e+06	1.38557e+06	1.27353e+06	1.28114e+06	1.3213e+06
P77781	P77781		ydiI		427995	351146	371519	474159	397139	466643
P77804	P77804		ydgA		9.92063e+06	9.51471e+06	1.01973e+07	9.83211e+06	1.02049e+07	1.01031e+07
P77808	P77808		yfaY		4.96438e+06	4.91359e+06	5.1269e+06	5.08146e+06	4.88108e+06	4.96155e+06
P78055	P78055		fsaA		320218	375661	345554	501250	371051	336809
P78067	P78067		ynjE		2.82988e+06	3.03365e+06	3.07576e+06	2.94006e+06	2.93035e+06	2.66315e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				2.91543e+06	2.87758e+06	325579	2.7412e+06	389413	65081.2
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				5.43118e+06	5.65479e+06	225387	5.44419e+06	226217	255676
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				1.2686e+07	1.24449e+07	713709	1.2839e+07	652791	724053
Q2M7R5	Q2M7R5		yibT		2.35246e+06	2.33463e+06	2.36429e+06	2.36856e+06	2.49165e+06	2.31017e+06
Q46798	Q46798		ygeR		693310	729501	623082	720756	692379	645001
Q46829	Q46829		bglA		1.26745e+07	1.23679e+07	1.27408e+07	1.25367e+07	1.19695e+07	1.24963e+07
Q46835	Q46835		yghG		1.07195e+06	1.06887e+06	1.07358e+06	1.25489e+06	1.11163e+06	1.11641e+06
Q46845	Q46845		yghU		664104	654997	666094	623851	568923	673403
Q46851	Q46851		gpr		1.22587e+06	1.17059e+06	1.1212e+06	1.22067e+06	1.13699e+06	1.0155e+06
Q46856	Q46856		yqhD		4.40884e+06	4.56756e+06	4.49352e+06	4.67378e+06	4.41361e+06	4.4704e+06
Q46857	Q46857		dkgA		3.77639e+06	3.90676e+06	3.81412e+06	3.85402e+06	3.86064e+06	3.66039e+06
Q46863	Q46863		ygiS		874656	856392	769272	766789	814435	696492
Q46868	Q46868		yqiC		9.70564e+06	9.7161e+06	1.07606e+07	9.96346e+06	9.96866e+06	9.99456e+06
Q46871	Q46871		yqjH		4.19318e+06	4.14157e+06	4.006e+06	4.01837e+06	3.98793e+06	3.95641e+06
Q46893	Q46893		ispD		2.96366e+06	2.84614e+06	2.91221e+06	3.08573e+06	2.87697e+06	2.93909e+06
Q46919	Q46919		yqcC		609723	631198	540278	568277	585292	441920
Q46920	Q46920		queF		4.58775e+06	4.58654e+06	4.63655e+06	4.67597e+06	4.56559e+06	4.50338e+06
Q46925	Q46925		csdA		1.04665e+06	1.01271e+06	1.0887e+06	952604	1.07496e+06	1.04302e+06
Q46927	Q46927		ygdL		1.37246e+06	1.57949e+06	1.4255e+06	1.56944e+06	1.44591e+06	1.42811e+06
Q46948	Q46948		yajL		4.71225e+06	4.65944e+06	4.78352e+06	4.7869e+06	4.65616e+06	4.51915e+06
Q47147	Q47147		yafJ		1.67103e+06	1.57634e+06	1.66222e+06	1.76488e+06	1.61602e+06	1.64463e+06
Q47157	Q47157		yafO		356719	413150	350949	395976	389058	401521
Q47319	Q47319		yfiP		607660	616295	614574	696250	595521	674920
Q47622	Q47622		sapA		2.08068e+06	2.08595e+06	2.0897e+06	2.06e+06	2.14931e+06	2.21803e+06
Q47679	Q47679		yafV		1.40164e+06	1.26873e+06	1.34635e+06	1.3312e+06	1.25102e+06	1.36662e+06
Q47710	Q47710		yqjK		805872	793039	691685	742050	652687	678334
Q57154	Q57154		repB		987870	1.02361e+06	957041	1.02581e+06	849416	800737
Q57261	Q57261		truD		4.51841e+06	4.40517e+06	4.48524e+06	4.5619e+06	4.36536e+06	4.44378e+06
Q59385	Q59385		copA		5.35692e+06	5.49208e+06	5.68573e+06	5.4121e+06	5.66076e+06	5.41372e+06
Q93K97	Q93K97		nudF		9.51811e+06	9.73429e+06	9.4017e+06	9.27457e+06	9.78901e+06	9.17725e+06
