Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09147	P09147		galE		9.24866e+06	9.11772e+06	9.54262e+06	9.24902e+06	9.30504e+06	7.62477e+06
P09148	P09148		galT		2.19954e+06	2.1379e+06	2.24057e+06	2.16554e+06	2.08787e+06	2.0396e+06
P09152	P09152		narG		5.15537e+06	5.18151e+06	5.20215e+06	5.17515e+06	5.16106e+06	5.3798e+06
P09155	P09155		rnd		3.11239e+06	3.20997e+06	3.19704e+06	2.98091e+06	3.10019e+06	3.14428e+06
P09158	P09158		speE		7.06891e+06	7.64482e+06	6.91249e+06	7.424e+06	6.94578e+06	7.03432e+06
P09169	P09169		ompT		1.57065e+07	1.55558e+07	1.5122e+07	1.48247e+07	1.43572e+07	1.36891e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.68656e+06	2.58028e+06			507169	2.79234e+06
P09323	P09323		nagE		806540	818266	721998	766186	630130	807999
P09348	P09348		motA		1.07631e+06	1.23029e+06	1.05502e+06	1.0723e+06	1.21235e+06	1.42611e+06
P09372	P09372		grpE		1.51158e+07	1.47754e+07	1.5862e+07	1.63104e+07	1.71718e+07	1.38134e+07
P09373	P09373		pflB		2.77835e+08	2.80819e+08	2.92105e+08	2.88536e+08	2.88256e+08	2.61756e+08
P09394	P09394		glpQ		5.8928e+06	5.99853e+06	6.18265e+06	6.16198e+06	6.35719e+06	5.87252e+06
P09424	P09424		mtlD		2.38306e+06	2.47629e+06	2.42597e+06	2.33736e+06	2.33382e+06	2.03273e+06
P09546	P09546		putA		1.84802e+06	1.7956e+06	1.8135e+06	1.77052e+06	1.77329e+06	1.79535e+06
P09549	P09549		dedD		1.33391e+06	1.32956e+06	1.36395e+06	1.38427e+06	1.35581e+06	1.37306e+06
P09831	P09831		gltB		5.57856e+06	5.53356e+06	5.51994e+06	5.65155e+06	5.58132e+06	5.4688e+06
P09832	P09832		gltD		3.24329e+06	3.21173e+06	3.38601e+06	3.47659e+06	3.36025e+06	3.36898e+06
P09996	P09996		yidB		417037	430757	499216	320742	415524	391920
P0A698	P0A698		uvrA		2.83462e+06	2.87673e+06	2.85168e+06	2.85992e+06	2.84057e+06	2.89956e+06
P0A6A0	P0A6A0		ubiB		1.59882e+06	1.67239e+06	1.4725e+06	1.54389e+06	1.65226e+06	1.98996e+06
P0A6A3	P0A6A3		ackA		1.36274e+08	1.35749e+08	1.39092e+08	1.38189e+08	1.36365e+08	1.17371e+08
P0A6A8	P0A6A8		acpP		1.63657e+08	1.63908e+08	1.68777e+08	1.65471e+08	1.65564e+08	1.63425e+08
P0A6B4	P0A6B4		alr		3.37373e+06	3.33716e+06	3.30754e+06	3.40483e+06	3.22328e+06	3.07887e+06
P0A6B7	P0A6B7		iscS		3.48328e+07	3.43575e+07	3.43906e+07	3.41783e+07	3.49143e+07	3.10725e+07
P0A6C1	P0A6C1		nfo		2.33365e+06	2.35244e+06	2.48154e+06	2.4985e+06	2.4518e+06	2.24259e+06
P0A6D0	P0A6D0		argR		1.61957e+06	1.66358e+06	1.73882e+06	1.76525e+06	1.65371e+06	1.87623e+06
P0A6D3	P0A6D3		aroA		5.19389e+06	5.50758e+06	5.16189e+06	5.29306e+06	5.40514e+06	5.498e+06
P0A6D7	P0A6D7		aroK		8.21339e+06	8.02896e+06	7.85369e+06	8.0181e+06	7.87256e+06	7.95799e+06
P0A6E1	P0A6E1		aroL		105794	79171.5			85390.2	101416
P0A6E4	P0A6E4		argG		780552	777386	840608	769278	544622	727021
P0A6E6	P0A6E6		atpC		4.73168e+06	4.50699e+06	5.00228e+06	5.12366e+06	5.26049e+06	4.56476e+06
P0A6E9	P0A6E9		bioD2		5.74556e+06	5.95167e+06	6.12494e+06	5.68373e+06	5.75393e+06	5.81154e+06
P0A6F1	P0A6F1		carA		9.27754e+06	9.19886e+06	9.28366e+06	9.35526e+06	8.75343e+06	8.36937e+06
P0A6F3	P0A6F3		glpK		4.67726e+06	4.7441e+06	4.6434e+06	4.67543e+06	4.64961e+06	4.59366e+06
P0A6F5	P0A6F5		groL		7.6796e+07	7.61829e+07	7.79715e+07	7.82923e+07	7.76234e+07	6.33903e+07
P0A6F9	P0A6F9		groS		8.42298e+07	8.04304e+07	9.3741e+07	9.42144e+07	8.97613e+07	7.70571e+07
P0A6G3	P0A6G3		pncC		3.50187e+06	3.50721e+06	3.50741e+06	3.40049e+06	3.61958e+06	3.19881e+06
P0A6G7	P0A6G7		clpP		2.33655e+07	2.32612e+07	2.40334e+07	2.35724e+07	2.41561e+07	2.12512e+07
P0A6H1	P0A6H1		clpX		1.78795e+07	1.81751e+07	1.8209e+07	1.81202e+07	1.81097e+07	1.74828e+07
P0A6H5	P0A6H5		hslU		2.19526e+07	2.18339e+07	2.17573e+07	2.20644e+07	2.18226e+07	2.12158e+07
P0A6H8	P0A6H8		cls		757484	760126	680128	671066	578362	793150
P0A6I0	P0A6I0		cmk		1.09348e+07	1.13044e+07	1.09306e+07	1.09517e+07	1.14666e+07	1.04566e+07
P0A6I3	P0A6I3		coaA		3.47327e+06	3.49892e+06	3.24195e+06	3.55114e+06	3.30352e+06	3.29665e+06
P0A6I6	P0A6I6		coaD		1.09242e+06	1.04821e+06	1.04887e+06	1.12381e+06	1.04663e+06	940070
P0A6I9	P0A6I9		coaE		3.85711e+06	3.75774e+06	3.5335e+06	3.64838e+06	3.6965e+06	3.64476e+06
P0A6J1	P0A6J1		cysC		1.45689e+06	1.43871e+06	1.38403e+06	1.3992e+06	1.37663e+06	1.47624e+06
P0A6J5	P0A6J5		dadA		1.98557e+06	2.03968e+06	1.88392e+06	1.94004e+06	1.94951e+06	1.40096e+06
P0A6J8	P0A6J8		ddlA		1.53888e+07	1.5312e+07	1.49344e+07	1.51018e+07	1.50854e+07	1.51115e+07
P0A6K1	P0A6K1		dapF		669773	669646	457622	549051	474044	699104
P0A6K3	P0A6K3		def		1.0881e+07	1.05654e+07	1.07888e+07	1.11392e+07	1.10827e+07	1.0233e+07
P0A6K6	P0A6K6		deoB		1.86464e+07	1.85794e+07	1.88072e+07	1.86061e+07	1.85365e+07	1.7677e+07
P0A6L0	P0A6L0		deoC		1.01243e+07	1.01462e+07	1.03004e+07	1.02223e+07	1.03779e+07	8.74453e+06
P0A6L2	P0A6L2		dapA		4.10742e+07	4.14439e+07	4.13058e+07	4.05548e+07	4.07003e+07	3.91082e+07
P0A6L4	P0A6L4		nanA		312648	418828	398308	396940	429375	376053
P0A6L7	P0A6L7		uxaB		1.40121e+06	1.52607e+06	1.21751e+06	1.43374e+06	1.39932e+06	1.28804e+06
P0A6L9	P0A6L9		hscB		5.0062e+06	5.00206e+06	5.17279e+06	4.93993e+06	5.00487e+06	4.26043e+06
P0A6M4	P0A6M4		dtd		2.23652e+06	2.30448e+06	2.15179e+06	2.17921e+06	2.40653e+06	2.05837e+06
P0A6M8	P0A6M8		fusA		1.82962e+08	1.8378e+08	1.90838e+08	1.89812e+08	1.88362e+08	1.7004e+08
P0A6N4	P0A6N4		efp		7.4504e+07	7.72131e+07	7.48821e+07	7.61177e+07	7.64267e+07	8.31636e+07
P0A6N8	P0A6N8		yeiP		1.57032e+07	1.54657e+07	1.53444e+07	1.5648e+07	1.54742e+07	1.49249e+07
P0A6P1	P0A6P1		tsf		2.15977e+08	2.16757e+08	2.24895e+08	2.24575e+08	2.23064e+08	2.03625e+08
P0A6P5	P0A6P5		der		4.68871e+06	4.87463e+06	4.77166e+06	4.82782e+06	4.9042e+06	4.95237e+06
P0A6P7	P0A6P7		engB		6.76998e+06	6.73332e+06	6.74631e+06	6.72936e+06	6.66397e+06	6.39134e+06
P0A6P9	P0A6P9		eno		1.6977e+08	1.6844e+08	1.73623e+08	1.73481e+08	1.71019e+08	1.54467e+08
P0A6Q3	P0A6Q3		fabA		1.45442e+07	1.45498e+07	1.39154e+07	1.43324e+07	1.46758e+07	1.3627e+07
P0A6Q6	P0A6Q6		fabZ		2.71522e+07	2.81853e+07	2.64512e+07	2.6503e+07	2.74992e+07	2.86842e+07
P0A6R0	P0A6R0		fabH		1.80543e+07	1.78699e+07	1.78057e+07	1.77171e+07	1.77266e+07	1.71238e+07
P0A6R3	P0A6R3		fis		6.64454e+06	6.37565e+06	6.76853e+06	7.09224e+06	7.61906e+06	4.4281e+06
P0A6S0	P0A6S0		flgH		2.02635e+06	2.01211e+06	2.03329e+06	2.05025e+06	2.08851e+06	1.97265e+06
P0A6S7	P0A6S7		gpsA		6.73731e+06	6.79107e+06	6.7463e+06	6.57022e+06	6.41328e+06	7.34067e+06
P0A6T1	P0A6T1		pgi		5.14491e+07	5.11915e+07	5.32048e+07	5.2553e+07	5.36753e+07	4.44256e+07
P0A6T3	P0A6T3		galK		4.64177e+06	4.63021e+06	4.69737e+06	4.85757e+06	4.54407e+06	4.5021e+06
P0A6T5	P0A6T5		folE		3.74646e+06	3.92844e+06	3.61333e+06	3.45758e+06	3.5347e+06	3.67429e+06
P0A6T9	P0A6T9		gcvH		1.91661e+06	1.78375e+06	1.79922e+06	1.84552e+06	1.78949e+06	2.15053e+06
P0A6U3	P0A6U3		mnmG		7.00169e+06	6.98681e+06	6.76109e+06	6.75141e+06	6.65834e+06	7.01527e+06
P0A6U5	P0A6U5		rsmG		5.97822e+06	5.87991e+06	5.8721e+06	5.78035e+06	5.98488e+06	5.50433e+06
P0A6U8	P0A6U8		glgA		3.11275e+06	3.18174e+06	3.03859e+06	3.07754e+06	3.08224e+06	3.35806e+06
P0A6V1	P0A6V1		glgC		7.39606e+06	7.4222e+06	7.16866e+06	7.57527e+06	7.74475e+06	7.67089e+06
P0A6V8	P0A6V8		glk		1.03801e+07	1.03518e+07	1.0672e+07	1.06753e+07	1.05018e+07	1.01597e+07
P0A6W0	P0A6W0		glsA2		939703	913387	886432	934021	1.36306e+06	968582
P0A6W3	P0A6W3		mraY		1.45356e+06	1.49463e+06	1.51289e+06	1.54268e+06	1.41513e+06	1.40461e+06
P0A6W5	P0A6W5		greA		2.39163e+07	2.43171e+07	2.41983e+07	2.38148e+07	2.40014e+07	2.54571e+07
P0A6W9	P0A6W9		gshA		5.8519e+06	5.9078e+06	5.9e+06	5.8762e+06	5.87655e+06	5.86956e+06
P0A6X3	P0A6X3		hfq		1.05478e+06	1.08305e+06	1.16241e+06	1.03265e+06	904823	721838
P0A6X7	P0A6X7		ihfA		5.03318e+07	5.02051e+07	4.82113e+07	4.67749e+07	4.83861e+07	5.00474e+07
P0A6Y1	P0A6Y1		ihfB		9.49375e+06	9.13073e+06	9.2984e+06	9.47699e+06	9.34518e+06	9.31449e+06
P0A6Y5	P0A6Y5		hslO		7.31153e+06	7.23274e+06	7.1754e+06	7.38546e+06	6.918e+06	7.66618e+06
P0A6Y8	P0A6Y8		dnaK		4.03158e+07	4.00188e+07	4.04921e+07	4.03608e+07	4.07685e+07	3.6806e+07
P0A6Z1	P0A6Z1		hscA		4.37981e+06	4.41198e+06	4.24713e+06	4.32242e+06	4.24478e+06	4.37341e+06
P0A6Z3	P0A6Z3		htpG		2.70266e+07	2.65539e+07	2.69908e+07	2.69458e+07	2.68915e+07	2.49661e+07
P0A6Z6	P0A6Z6		nikR		1.26042e+06	1.28295e+06	1.10498e+06	1.12737e+06	1.23196e+06	1.24104e+06
P0A705	P0A705		infB		1.65978e+07	1.65499e+07	1.6488e+07	1.67343e+07	1.66517e+07	1.54896e+07
P0A707	P0A707		infC		6.03216e+07	5.88352e+07	6.0257e+07	6.10636e+07	6.04822e+07	5.33731e+07
P0A715	P0A715		kdsA		2.3083e+07	2.29147e+07	2.34125e+07	2.32629e+07	2.38627e+07	1.91992e+07
P0A717	P0A717		prs		3.02361e+07	3.00115e+07	3.18695e+07	3.12497e+07	3.10243e+07	2.62715e+07
P0A720	P0A720		tmk		2.5914e+06	2.75633e+06	2.71845e+06	2.69802e+06	2.62867e+06	2.68171e+06
P0A722	P0A722		lpxA		1.22175e+07	1.18764e+07	1.22839e+07	1.19875e+07	1.24571e+07	1.15815e+07
P0A725	P0A725		lpxC		687511	697468	830927	711697	562570	805996
P0A729	P0A729		yceF		2.49292e+06	2.30548e+06	2.46968e+06	2.49275e+06	2.63961e+06	2.33774e+06
P0A731	P0A731		mgsA		3.86832e+06	3.70658e+06	3.82973e+06	3.89229e+06	3.4117e+06	3.19598e+06
P0A734	P0A734		minE		1.69379e+07	1.75036e+07	1.64769e+07	1.60175e+07	1.65854e+07	1.64743e+07
P0A738	P0A738		moaC		1.08834e+06	1.02842e+06	1.13107e+06	1.18873e+06	1.11609e+06	1.11617e+06
P0A744	P0A744		msrA		5.24176e+06	5.50638e+06	5.32811e+06	5.12025e+06	5.33298e+06	5.79291e+06
P0A746	P0A746		msrB		1.19824e+06	1.10379e+06	1.28113e+06	1.34018e+06	1.36361e+06	1.07695e+06
P0A749	P0A749		murA		9.45758e+06	9.37732e+06	9.13033e+06	9.1221e+06	9.30237e+06	8.65813e+06
P0A752	P0A752		nadD		620759	613032	579007	614544	561491	286072
P0A759	P0A759		nagB		4.13205e+06	3.87544e+06	4.19562e+06	4.21487e+06	4.35748e+06	4.87044e+06
P0A763	P0A763		ndk		1.32504e+07	1.34283e+07	1.36105e+07	1.4073e+07	1.37541e+07	1.35458e+07
P0A776	P0A776		rppH		673727	718256	677931	645719	740593	804977
P0A780	P0A780		nusB		1.39651e+07	1.46376e+07	1.31608e+07	1.33069e+07	1.32086e+07	1.34337e+07
P0A784	P0A784		orn		3.47662e+06	3.40703e+06	3.72153e+06	3.53133e+06	3.58454e+06	3.31109e+06
P0A786	P0A786		pyrB		2.47808e+06	2.49226e+06	2.4237e+06	2.46121e+06	2.40448e+06	2.38329e+06
P0A790	P0A790		panD		8.64146e+06	8.3481e+06	8.28348e+06	8.6153e+06	8.38881e+06	8.70596e+06
P0A794	P0A794		pdxJ		8.60439e+06	8.6514e+06	8.34957e+06	8.52446e+06	8.53111e+06	7.70161e+06
P0A796	P0A796		pfkA		2.33111e+07	2.2983e+07	2.39328e+07	2.37627e+07	2.34713e+07	2.00185e+07
P0A799	P0A799		pgk		3.75221e+08	3.8187e+08	3.91391e+08	3.85251e+08	3.86959e+08	3.47597e+08
P0A7A2	P0A7A2		gpmB		2.97662e+06	2.8238e+06	2.86824e+06	2.72793e+06	2.58942e+06	3.05449e+06
P0A7A5	P0A7A5		pcm		973008	959995	986287	927373	999427	918664
P0A7A7	P0A7A7		plsB		3.03389e+06	3.00805e+06	2.95049e+06	2.84048e+06	2.89534e+06	3.02509e+06
P0A7A9	P0A7A9		ppa		9.39351e+07	9.56265e+07	9.94542e+07	9.7244e+07	9.61059e+07	8.16715e+07
P0A7B1	P0A7B1		ppk		2.56825e+06	2.57096e+06	2.61772e+06	2.63022e+06	2.59303e+06	2.79437e+06
P0A7B5	P0A7B5		proB		5.90599e+06	5.89123e+06	5.46847e+06	5.62992e+06	5.55204e+06	5.80033e+06
P0A7B8	P0A7B8		hslV		1.77296e+07	1.78773e+07	1.75599e+07	1.47174e+07	1.60342e+07	1.14385e+07
P0A7C2	P0A7C2		lexA		4.66183e+06	4.72224e+06	4.66837e+06	4.76379e+06	4.6459e+06	4.35062e+06
P0A7C6	P0A7C6		pepE		5.64178e+06	5.55423e+06	5.52979e+06	5.6232e+06	5.53646e+06	5.7891e+06
P0A7D1	P0A7D1		pth		5.64386e+06	5.58689e+06	5.65007e+06	5.5372e+06	5.4671e+06	5.21404e+06
P0A7D4	P0A7D4		purA		2.74129e+07	2.74078e+07	2.79239e+07	2.72802e+07	2.71128e+07	2.62394e+07
P0A7D7	P0A7D7		purC		7.66114e+06	7.72454e+06	7.26226e+06	7.27242e+06	7.1495e+06	6.78615e+06
P0A7E1	P0A7E1		pyrD		8.55594e+06	8.64729e+06	8.79848e+06	8.84644e+06	8.89977e+06	8.80466e+06
P0A7E3	P0A7E3		pyrE		5.5134e+06	5.49199e+06	5.45264e+06	5.43856e+06	5.54574e+06	5.19666e+06
P0A7E5	P0A7E5		pyrG		1.6064e+07	1.61526e+07	1.62818e+07	1.6186e+07	1.62141e+07	1.5329e+07
P0A7E9	P0A7E9		pyrH		7.84996e+06	7.75448e+06	7.6755e+06	7.90537e+06	7.92432e+06	7.59421e+06
P0A7F3	P0A7F3		pyrI		2.02501e+06	1.99929e+06	1.99719e+06	1.99303e+06	2.11564e+06	1.80347e+06
P0A7F6	P0A7F6		speD		2.31156e+06	2.21768e+06	2.15663e+06	2.13929e+06	2.18665e+06	2.19404e+06
P0A7F9	P0A7F9		queA		4.11019e+06	4.23197e+06	4.26886e+06	4.09875e+06	4.05771e+06	4.3281e+06
P0A7G2	P0A7G2		rbfA		2.11757e+07	2.06017e+07	2.0798e+07	2.10949e+07	1.97902e+07	1.77084e+07
P0A7G6	P0A7G6		recA		1.0667e+07	1.03051e+07	1.04588e+07	1.07439e+07	1.09567e+07	9.47149e+06
P0A7H6	P0A7H6		recR		787547	719728	748029	797764	1.00096e+06	896443
P0A7I0	P0A7I0		prfA		3.9936e+06	4.11577e+06	4.06402e+06	4.13141e+06	4.22168e+06	3.8024e+06
P0A7I4	P0A7I4		prfC		5.33037e+06	5.19215e+06	5.39941e+06	5.37256e+06	5.57805e+06	5.26722e+06
P0A7I7	P0A7I7		ribA		1.00554e+07	1.00372e+07	9.61269e+06	9.4364e+06	9.03276e+06	9.53357e+06
P0A7J0	P0A7J0		ribB		1.43699e+07	1.43516e+07	1.44505e+07	1.43634e+07	1.44724e+07	1.40159e+07
P0A7J3	P0A7J3		rplJ		4.74409e+08	4.73847e+08	4.80439e+08	4.79758e+08	4.75143e+08	4.54831e+08
P0A7J7	P0A7J7		rplK		1.52125e+08	1.52527e+08	1.55217e+08	1.53113e+08	1.57083e+08	1.39815e+08
P0A7K2	P0A7K2		rplL		2.54852e+08	2.54088e+08	2.35389e+08	2.35113e+08	2.39854e+08	2.54948e+08
P0A7K6	P0A7K6		rplS		8.00219e+07	7.96755e+07	7.97318e+07	8.04994e+07	7.98844e+07	7.11828e+07
P0A7L0	P0A7L0		rplA		1.53705e+08	1.57033e+08	1.54316e+08	1.51912e+08	1.49567e+08	1.4267e+08
P0A7L3	P0A7L3		rplT		4.90248e+07	5.03708e+07	4.37148e+07	4.36315e+07	4.52238e+07	5.12824e+07
P0A7L8	P0A7L8		rpmA		1.98665e+08	1.99483e+08	1.97221e+08	1.89723e+08	1.97212e+08	1.6893e+08
P0A7M2	P0A7M2		rpmB		1.42413e+08	1.46148e+08	1.47134e+08	1.4678e+08	1.42704e+08	1.32728e+08
P0A7M6	P0A7M6		rpmC		2.43477e+07	2.53922e+07	2.54399e+07	2.45738e+07	2.48765e+07	2.66929e+07
P0A7M9	P0A7M9		rpmE		4.98146e+07	4.90638e+07	5.37882e+07	5.71159e+07	5.8268e+07	3.6736e+07
P0A7N4	P0A7N4		rpmF		4.06792e+07	4.13503e+07	3.94787e+07	3.96825e+07	4.00736e+07	3.39243e+07
P0A7N9	P0A7N9		rpmG		9.01493e+07	8.7358e+07	9.56944e+07	9.59484e+07	9.69183e+07	7.66408e+07
P0A7P5	P0A7P5		rpmH		2.77385e+07	2.90882e+07	2.83681e+07	2.69776e+07	2.71326e+07	2.21205e+07
P0A7Q1	P0A7Q1		rpmI		5.01329e+06	4.96921e+06	6.57909e+06	6.47333e+06	6.5536e+06	5.9651e+06
P0A7R1	P0A7R1		rplI		4.36051e+08	4.47676e+08	4.54557e+08	4.48436e+08	4.45192e+08	4.12839e+08
P0A7R5	P0A7R5		rpsJ		1.81754e+08	1.83376e+08	1.85389e+08	1.83569e+08	1.76396e+08	1.72087e+08
P0A7R9	P0A7R9		rpsK		1.20333e+08	1.2075e+08	1.22073e+08	1.29768e+08	1.21621e+08	9.18783e+07
P0A7S3	P0A7S3		rpsL		7.05559e+07	6.9486e+07	6.9347e+07	7.00334e+07	7.02148e+07	6.77617e+07
P0A7S9	P0A7S9		rpsM		3.56985e+07	3.57485e+07	3.60434e+07	3.60757e+07	3.58765e+07	3.39373e+07
P0A7T3	P0A7T3		rpsP		7.73992e+07	7.82043e+07	8.0107e+07	7.81296e+07	7.91848e+07	6.27068e+07
P0A7T7	P0A7T7		rpsR		6.30578e+07	6.51121e+07	6.41352e+07	6.53513e+07	6.60953e+07	6.63301e+07
P0A7U3	P0A7U3		rpsS		1.31947e+08	1.30548e+08	1.37648e+08	1.38319e+08	1.3931e+08	1.02012e+08
P0A7U7	P0A7U7		rpsT		3.44105e+07	3.32442e+07	3.52684e+07	3.54376e+07	3.53179e+07	2.59355e+07
P0A7V0	P0A7V0		rpsB		1.5264e+08	1.54012e+08	1.57382e+08	1.58463e+08	1.59838e+08	1.47722e+08
P0A7V3	P0A7V3		rpsC		9.71643e+07	9.61881e+07	9.80548e+07	9.76352e+07	9.75285e+07	8.32267e+07
P0A7V8	P0A7V8		rpsD		1.52395e+08	1.51595e+08	1.53938e+08	1.50513e+08	1.47819e+08	1.3326e+08
P0A7W1	P0A7W1		rpsE		1.34874e+08	1.3004e+08	1.54135e+08	1.5855e+08	1.57734e+08	1.1267e+08
P0A7W7	P0A7W7		rpsH		2.97874e+07	3.04208e+07	3.09388e+07	3.11499e+07	3.21156e+07	2.58948e+07
P0A7X3	P0A7X3		rpsI		8.99249e+07	9.18525e+07	9.25966e+07	9.27372e+07	9.3059e+07	8.95541e+07
P0A7X6	P0A7X6		rimM		6.12746e+06	6.25668e+06	6.37435e+06	6.25509e+06	6.6432e+06	5.79159e+06
P0A7Y0	P0A7Y0		rnc		9.86255e+06	9.98282e+06	1.02627e+07	1.01815e+07	1.05241e+07	8.91607e+06
P0A7Y8	P0A7Y8		rnpA		1.49658e+06	1.56873e+06	1.48208e+06	1.56714e+06	1.51018e+06	1.55254e+06
P0A7Z0	P0A7Z0		rpiA		1.9032e+07	1.86686e+07	1.90967e+07	1.92689e+07	2.00181e+07	1.7902e+07
P0A7Z4	P0A7Z4		rpoA		1.03822e+08	1.04428e+08	1.0394e+08	1.0337e+08	1.05475e+08	9.70291e+07
P0A800	P0A800		rpoZ		5.63984e+07	5.56095e+07	5.69246e+07	5.75877e+07	5.65117e+07	4.75444e+07
P0A805	P0A805		frr		3.05924e+07	3.03526e+07	2.92684e+07	3.09477e+07	2.90488e+07	2.68499e+07
P0A809	P0A809		ruvA		678147	687742	708919	655781	607790	642685
P0A812	P0A812		ruvB		1.19453e+06	1.16561e+06	1.15196e+06	1.13271e+06	1.13125e+06	1.19268e+06
P0A817	P0A817		metK		1.76956e+07	1.76574e+07	1.73602e+07	1.73986e+07	1.75262e+07	1.72129e+07
P0A821	P0A821		selA		1.40512e+06	1.45896e+06	1.44696e+06	1.40217e+06	1.42771e+06	1.46591e+06
P0A823	P0A823		sfsA		722006	703013	791962	681303	741751	686390
P0A825	P0A825		glyA		4.22914e+07	4.16151e+07	4.26584e+07	4.24056e+07	4.31003e+07	3.52273e+07
P0A832	P0A832		smpB		4.24469e+06	4.07483e+06	4.20374e+06	4.22759e+06	4.0578e+06	3.32654e+06
P0A836	P0A836		sucC		6.74748e+06	6.77002e+06	6.78561e+06	6.63423e+06	6.60451e+06	6.46182e+06
P0A840	P0A840		surE		1.70107e+06	1.67579e+06	1.64147e+06	1.64089e+06	1.66424e+06	1.69697e+06
P0A843	P0A843		tatE		8.89645e+06	9.43073e+06	8.80054e+06	8.57605e+06	9.10531e+06	9.80323e+06
P0A847	P0A847		tgt		3.27607e+06	3.21298e+06	3.3231e+06	3.24718e+06	3.25719e+06	3.06711e+06
P0A850	P0A850		tig		1.37153e+08	1.37154e+08	1.4018e+08	1.40038e+08	1.41512e+08	1.1982e+08
P0A853	P0A853		tnaA		3.09685e+06	3.12656e+06	3.07808e+06	3.04691e+06	3.1097e+06	3.01117e+06
P0A855	P0A855		tolB		1.91544e+07	1.81235e+07	1.92672e+07	1.95568e+07	1.93007e+07	1.72898e+07
P0A858	P0A858		tpiA		8.80228e+07	8.55584e+07	9.20365e+07	9.19345e+07	9.39476e+07	5.78939e+07
P0A862	P0A862		tpx		5.48308e+07	5.55736e+07	5.40395e+07	5.3739e+07	5.43869e+07	5.65012e+07
P0A867	P0A867		talA		5.08243e+06	5.06244e+06	4.93457e+06	4.85944e+06	4.81471e+06	4.92766e+06
P0A870	P0A870		talB		5.80067e+07	5.69065e+07	5.60067e+07	5.61938e+07	5.59371e+07	5.52579e+07
P0A873	P0A873		trmD		3.86446e+06	3.99383e+06	4.05778e+06	3.88377e+06	3.88746e+06	3.72973e+06
P0A877	P0A877		trpA		1.68114e+06	1.68634e+06	1.70013e+06	1.76546e+06	1.66897e+06	1.59178e+06
P0A879	P0A879		trpB		1.63703e+06	1.21273e+06	1.50111e+06	1.49533e+06	1.65536e+06	1.55867e+06
P0A881	P0A881		trpR		2.0849e+06	2.24151e+06	2.24915e+06	2.0633e+06	1.88577e+06	1.93101e+06
P0A884	P0A884		thyA		5.58697e+06	5.37593e+06	5.73508e+06	5.67634e+06	5.59175e+06	5.02036e+06
P0A887	P0A887		ubiE		7.83006e+06	7.80008e+06	7.86673e+06	7.91253e+06	7.8569e+06	7.83307e+06
P0A890	P0A890		tusA		2.05546e+06	1.99889e+06	1.85896e+06	2.03206e+06	1.86143e+06	1.61397e+06
P0A894	P0A894		yhbJ		1.56636e+06	1.60457e+06	1.52745e+06	1.62106e+06	1.67959e+06	1.55959e+06
P0A898	P0A898		ybeY		3.5747e+06	3.5636e+06	3.36241e+06	3.6618e+06	3.57358e+06	3.27637e+06
P0A8A0	P0A8A0		yebC		3.06962e+06	2.82992e+06	3.04495e+06	3.21291e+06	3.2553e+06	2.32528e+06
P0A8A2	P0A8A2		yeeN		9.03909e+06	9.39585e+06	9.02255e+06	9.02544e+06	8.84577e+06	8.56928e+06
P0A8A4	P0A8A4		ppsR		2.0852e+06	2.02759e+06	2.01191e+06	1.99587e+06	2.09064e+06	2.08239e+06
P0A8A8	P0A8A8		rimP		1.95478e+07	1.94302e+07	1.78493e+07	2.00431e+07	2.01598e+07	1.67223e+07
P0A8B2	P0A8B2		yfcN		1.57212e+06	1.80263e+06	1.68432e+06	1.47594e+06	1.3909e+06	1.43594e+06
P0A8B5	P0A8B5		ybaB		2.03814e+06	1.87133e+06	2.29864e+06	2.17186e+06	2.5135e+06	1.77453e+06
P0A8C1	P0A8C1		ybjQ		1.19344e+06	1.40577e+06	1.01957e+06	1.23543e+06	918234	1.47661e+06
P0A8C4	P0A8C4		ygfB		3.20849e+06	3.00238e+06	3.06262e+06	3.29271e+06	3.35954e+06	3.06401e+06
P0A8D0	P0A8D0		nrdR		1.83339e+06	1.83077e+06	1.78189e+06	1.89585e+06	1.76088e+06	1.83291e+06
P0A8D3	P0A8D3		yaiI		2.38266e+06	2.358e+06	2.40449e+06	2.49295e+06	2.48316e+06	2.64699e+06
P0A8D6	P0A8D6		ymdB		2.1454e+06	2.09907e+06	2.11898e+06	2.1369e+06	2.1117e+06	2.37495e+06
