Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P08178	P08178		purM		1.73934e+06	1.76985e+06	1.67632e+06	1.57818e+06	1.59279e+06	1.52815e+06
P08179	P08179		purN		1.09891e+06	1.12974e+06	1.10539e+06	1.08876e+06	1.13804e+06	1.05019e+06
P08189	P08189		fimF		1.1744e+06	1.0616e+06	1.3384e+06	1.27628e+06	1.22815e+06	946179
P08190	P08190		fimG		2.34573e+06	2.17223e+06	2.09291e+06	2.36184e+06	2.23048e+06	2.09607e+06
P08191	P08191		fimH		2.7982e+06	2.94339e+06	2.89374e+06	2.94225e+06	2.9559e+06	3.0151e+06
P08192	P08192		folC		3.59252e+06	3.62198e+06	3.52552e+06	3.71597e+06	3.66409e+06	3.86849e+06
P08200	P08200		icd		2.50141e+07	2.38525e+07	2.39845e+07	2.47558e+07	2.3407e+07	2.19223e+07
P08201	P08201		nirB		5.10997e+06	4.9554e+06	4.93011e+06	4.99627e+06	4.98871e+06	5.00677e+06
P08244	P08244		pyrF		9.38824e+06	9.2992e+06	9.43869e+06	9.73088e+06	9.74573e+06	8.59708e+06
P08245	P08245		yciH		739095	664181	737346	695866	720294	597585
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4.24561e+06	4.21419e+06	1.46658e+06	1.31487e+06	1.53904e+06	3.38832e+06
P08312	P08312		pheS		1.25814e+07	1.26794e+07	1.26089e+07	1.27613e+07	1.27527e+07	1.18308e+07
P08331	P08331		cpdB		2.39067e+06	2.50003e+06	2.50922e+06	2.55012e+06	2.56009e+06	2.46623e+06
P08337	P08337		mutT		1.1115e+06	1.12035e+06	904955	916682	929006	1.03885e+06
P08373	P08373		murB		1.82959e+06	1.80172e+06	1.7845e+06	1.85182e+06	1.76321e+06	1.89275e+06
P08390	P08390		usg		4.09582e+06	4.25084e+06	4.35354e+06	4.35482e+06	4.31703e+06	3.41245e+06
P08395	P08395		sppA		2.33115e+06	2.28151e+06	2.35765e+06	2.35428e+06	2.27579e+06	2.27461e+06
P08506	P08506		dacC		6.48349e+06	6.49994e+06	6.54477e+06	6.6813e+06	6.57807e+06	6.17449e+06
P08622	P08622		dnaJ		6.05444e+06	5.87281e+06	5.87071e+06	6.083e+06	5.93998e+06	5.79707e+06
P08660	P08660		lysC		2.98277e+06	3.01573e+06	2.91769e+06	2.90185e+06	2.87526e+06	3.31338e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.74412e+06	2.87121e+06	871653	890067	866090	2.92629e+06
P08839	P08839		ptsI		3.30572e+07	3.24195e+07	3.2235e+07	3.30472e+07	3.29823e+07	3.13985e+07
P08956	P08956		hsdR		2.35374e+06	2.33463e+06	2.33793e+06	2.40456e+06	2.24946e+06	2.20654e+06
P08957	P08957		hsdM		8.01538e+06	7.95242e+06	7.93103e+06	8.17304e+06	8.09885e+06	7.5214e+06
P09029	P09029		purK		1.23212e+06	1.20814e+06	1.03899e+06	1.09116e+06	1.06266e+06	1.32304e+06
P09030	P09030		xthA		2.73586e+06	2.7618e+06	2.75464e+06	2.70178e+06	2.89366e+06	2.718e+06
P09053	P09053		avtA		2.59474e+06	2.64091e+06	2.74577e+06	2.55823e+06	2.47731e+06	2.60666e+06
P09126	P09126		hemD		2.13009e+06	2.09123e+06	2.09762e+06	2.10885e+06	2.10495e+06	1.91041e+06
P09127	P09127		hemX		1.21768e+07	1.17347e+07	1.17246e+07	1.19379e+07	1.1721e+07	1.19228e+07
P09147	P09147		galE		9.12208e+06	9.02527e+06	8.92766e+06	9.0198e+06	8.69724e+06	7.87422e+06
P09148	P09148		galT		2.09731e+06	2.01894e+06	2.02641e+06	2.09543e+06	2.12399e+06	1.93692e+06
P09152	P09152		narG		4.96673e+06	5.09467e+06	4.92618e+06	5.06673e+06	4.97954e+06	5.18756e+06
P09155	P09155		rnd		1.39625e+07	1.42975e+07	1.38094e+07	1.3691e+07	1.38808e+07	1.36325e+07
P09158	P09158		speE		7.13353e+06	7.22307e+06	7.05358e+06	6.92163e+06	7.05262e+06	6.90748e+06
P09169	P09169		ompT		1.14334e+07	1.16142e+07	1.16303e+07	1.10883e+07	1.17128e+07	1.12113e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				3.14402e+06	3.108e+06	1.03688e+06	951500	772365	3.33701e+06
P09323	P09323		nagE		781133	800234	667136	736916	718068	765040
P09348	P09348		motA		1.03051e+06	1.00728e+06	1.07796e+06	993566	1.12233e+06	1.21278e+06
P09372	P09372		grpE		1.53507e+07	1.58712e+07	1.59606e+07	1.71887e+07	1.63455e+07	1.48417e+07
P09373	P09373		pflB		2.70796e+08	2.72093e+08	2.80289e+08	2.77196e+08	2.74863e+08	2.52204e+08
P09394	P09394		glpQ		5.83287e+06	5.7264e+06	5.96855e+06	5.99916e+06	6.03304e+06	5.84655e+06
P09424	P09424		mtlD		2.30417e+06	2.37781e+06	2.27762e+06	2.31491e+06	2.2389e+06	2.12978e+06
P09546	P09546		putA		1.85169e+06	1.7529e+06	1.80818e+06	1.85948e+06	1.82837e+06	1.6891e+06
P09549	P09549		dedD		1.10338e+06	1.1486e+06	1.12617e+06	1.21673e+06	1.20264e+06	1.16222e+06
P09831	P09831		gltB		5.09235e+06	5.1253e+06	5.10097e+06	5.0368e+06	5.04897e+06	4.79208e+06
P09832	P09832		gltD		3.12347e+06	3.02429e+06	3.06825e+06	3.03495e+06	3.02229e+06	3.22159e+06
P09996	P09996		yidB		407203	399449	272822	348055	388595	366767
P0A698	P0A698		uvrA		2.61219e+06	2.69782e+06	2.64746e+06	2.6577e+06	2.7624e+06	2.64878e+06
P0A6A0	P0A6A0		ubiB		1.46687e+06	1.6788e+06	1.47325e+06	1.58122e+06	1.54559e+06	1.87019e+06
P0A6A3	P0A6A3		ackA		1.34375e+08	1.36991e+08	1.34668e+08	1.30797e+08	1.34632e+08	1.17579e+08
P0A6A8	P0A6A8		acpP		1.59753e+08	1.59849e+08	1.53204e+08	1.50335e+08	1.58317e+08	1.60163e+08
P0A6B4	P0A6B4		alr		3.22214e+06	3.23711e+06	3.28597e+06	3.34132e+06	3.23813e+06	2.92483e+06
P0A6B7	P0A6B7		iscS		3.39802e+07	3.41002e+07	3.38286e+07	3.43114e+07	3.34301e+07	3.04318e+07
P0A6C1	P0A6C1		nfo		2.04559e+06	2.17096e+06	2.20214e+06	1.99692e+06	2.0864e+06	2.01049e+06
P0A6D0	P0A6D0		argR		1.51453e+06	1.48964e+06	1.62764e+06	1.49289e+06	1.55188e+06	1.64559e+06
P0A6D3	P0A6D3		aroA		5.16379e+06	5.21711e+06	5.18518e+06	4.93054e+06	5.29848e+06	5.46539e+06
P0A6D7	P0A6D7		aroK		7.96085e+06	8.11042e+06	7.84307e+06	7.9463e+06	8.02698e+06	7.60049e+06
P0A6E1	P0A6E1		aroL		82326.6	134628	137991	137176	90623	134136
P0A6E4	P0A6E4		argG		1.59656e+06	1.58191e+06	1.82066e+06	1.40026e+06	1.49984e+06	1.99968e+06
P0A6E6	P0A6E6		atpC		7.35191e+06	7.14967e+06	7.41972e+06	7.41563e+06	7.59695e+06	7.37489e+06
P0A6E9	P0A6E9		bioD2		5.47129e+06	5.63253e+06	5.913e+06	5.7141e+06	5.8118e+06	5.43076e+06
P0A6F1	P0A6F1		carA		7.28587e+06	7.27868e+06	7.33967e+06	7.40495e+06	7.48184e+06	6.9787e+06
P0A6F3	P0A6F3		glpK		5.27122e+06	5.11139e+06	5.02981e+06	5.06709e+06	5.15334e+06	5.18263e+06
P0A6F5	P0A6F5		groL		1.05293e+08	1.04368e+08	1.03988e+08	1.04582e+08	1.04837e+08	8.74206e+07
P0A6F9	P0A6F9		groS		8.40341e+07	8.2247e+07	8.97135e+07	9.09668e+07	9.11639e+07	7.54089e+07
P0A6G3	P0A6G3		pncC		3.35173e+06	3.40104e+06	3.55239e+06	3.42082e+06	3.21841e+06	3.14514e+06
P0A6G7	P0A6G7		clpP		2.1618e+07	2.22318e+07	2.18103e+07	2.21061e+07	2.22004e+07	1.90467e+07
P0A6H1	P0A6H1		clpX		2.67142e+07	2.65826e+07	2.63683e+07	2.5653e+07	2.66082e+07	2.588e+07
P0A6H5	P0A6H5		hslU		2.20612e+07	2.22044e+07	2.16862e+07	2.16677e+07	2.17165e+07	2.14464e+07
P0A6H8	P0A6H8		cls		681978	593844	554103	567822	546253	688726
P0A6I0	P0A6I0		cmk		1.07036e+07	1.10712e+07	1.06951e+07	1.11889e+07	1.11844e+07	1.03304e+07
P0A6I3	P0A6I3		coaA		3.39403e+06	3.42164e+06	3.16543e+06	3.22767e+06	3.23616e+06	3.46207e+06
P0A6I6	P0A6I6		coaD		1.12372e+06	1.10036e+06	1.12761e+06	1.15601e+06	1.23238e+06	1.05171e+06
P0A6I9	P0A6I9		coaE		3.53805e+06	3.61844e+06	3.57334e+06	3.54307e+06	3.53392e+06	3.30257e+06
P0A6J1	P0A6J1		cysC		1.35239e+06	1.36479e+06	1.30975e+06	1.27606e+06	1.29017e+06	1.38984e+06
P0A6J5	P0A6J5		dadA		562218	536670	585061	543605	552598	467481
P0A6J8	P0A6J8		ddlA		1.25775e+07	1.25616e+07	1.24441e+07	1.20905e+07	1.23043e+07	1.25899e+07
P0A6K1	P0A6K1		dapF		731049	703292	557989	616497	669660	835473
P0A6K3	P0A6K3		def		8.93423e+06	8.71041e+06	9.17107e+06	9.18071e+06	9.23515e+06	8.40568e+06
P0A6K6	P0A6K6		deoB		1.76003e+07	1.76023e+07	1.78749e+07	1.76803e+07	1.789e+07	1.70243e+07
P0A6L0	P0A6L0		deoC		1.15522e+07	1.14333e+07	1.14841e+07	1.13882e+07	1.13951e+07	9.87683e+06
P0A6L2	P0A6L2		dapA		2.13898e+07	2.15841e+07	2.17579e+07	2.15538e+07	2.14714e+07	2.05734e+07
P0A6L4	P0A6L4		nanA		313046	415852	424236	380071	441728	344224
P0A6L7	P0A6L7		uxaB		1.37979e+06	1.33618e+06	1.33828e+06	1.42392e+06	1.41121e+06	1.30453e+06
P0A6L9	P0A6L9		hscB		4.69973e+06	4.7368e+06	4.7551e+06	5.10536e+06	4.58399e+06	4.21676e+06
P0A6M4	P0A6M4		dtd		1.94211e+06	2.12686e+06	2.01654e+06	2.01226e+06	2.16672e+06	1.87625e+06
P0A6M8	P0A6M8		fusA		6.72839e+07	6.71085e+07	6.91009e+07	6.87735e+07	6.8582e+07	6.21141e+07
P0A6N4	P0A6N4		efp		6.38476e+07	6.78739e+07	6.44307e+07	6.46596e+07	6.50411e+07	7.33075e+07
P0A6N8	P0A6N8		yeiP		1.53573e+07	1.51822e+07	1.55267e+07	1.53859e+07	1.57287e+07	1.43306e+07
P0A6P1	P0A6P1		tsf		1.68618e+08	1.66099e+08	1.71107e+08	1.70093e+08	1.73459e+08	1.59994e+08
P0A6P5	P0A6P5		der		4.51262e+06	4.67634e+06	4.6852e+06	4.6935e+06	4.70038e+06	4.59329e+06
P0A6P7	P0A6P7		engB		8.30064e+06	8.35989e+06	8.4135e+06	8.53984e+06	8.62111e+06	7.9229e+06
P0A6P9	P0A6P9		eno		1.66851e+08	1.64531e+08	1.69397e+08	1.67231e+08	1.68381e+08	1.53021e+08
P0A6Q3	P0A6Q3		fabA		1.41219e+07	1.41459e+07	1.3856e+07	1.3731e+07	1.37736e+07	1.32203e+07
P0A6Q6	P0A6Q6		fabZ		2.6473e+07	2.69459e+07	2.55172e+07	2.62118e+07	2.61259e+07	2.80664e+07
P0A6R0	P0A6R0		fabH		1.76411e+07	1.74067e+07	1.68337e+07	1.69683e+07	1.63524e+07	1.71735e+07
P0A6R3	P0A6R3		fis		5.1379e+06	5.1617e+06	4.54448e+06	4.77676e+06	4.83896e+06	3.31524e+06
P0A6S0	P0A6S0		flgH		1.71707e+06	1.69603e+06	1.70843e+06	1.73854e+06	1.74073e+06	1.66204e+06
P0A6S7	P0A6S7		gpsA		6.25999e+06	6.34373e+06	6.49745e+06	6.36271e+06	6.50755e+06	6.82498e+06
P0A6T1	P0A6T1		pgi		3.65564e+07	3.652e+07	3.60324e+07	3.76252e+07	3.72355e+07	3.18892e+07
P0A6T3	P0A6T3		galK		5.22472e+06	5.24132e+06	5.35354e+06	5.333e+06	5.44983e+06	4.93055e+06
P0A6T5	P0A6T5		folE		3.536e+06	3.69451e+06	3.58695e+06	3.52213e+06	3.53504e+06	3.52944e+06
P0A6T9	P0A6T9		gcvH		1.9417e+06	1.82606e+06	1.82016e+06	1.98391e+06	1.8742e+06	2.14036e+06
P0A6U3	P0A6U3		mnmG		6.55104e+06	6.63652e+06	6.51661e+06	6.46667e+06	6.44679e+06	6.7314e+06
P0A6U5	P0A6U5		rsmG		5.61722e+06	5.32862e+06	5.48892e+06	6.04246e+06	5.75884e+06	5.36908e+06
P0A6U8	P0A6U8		glgA		2.94781e+06	2.96169e+06	2.95738e+06	2.93232e+06	2.98015e+06	3.07048e+06
P0A6V1	P0A6V1		glgC		7.22785e+06	7.26886e+06	7.37981e+06	7.27742e+06	7.44404e+06	7.3476e+06
P0A6V8	P0A6V8		glk		9.65193e+06	9.79263e+06	1.01137e+07	9.84655e+06	1.00287e+07	9.80245e+06
P0A6W0	P0A6W0		glsA2		1.08469e+06	1.09747e+06	1.13596e+06	1.10875e+06	1.0023e+06	1.17311e+06
P0A6W3	P0A6W3		mraY		1.44999e+06	1.43141e+06	1.37114e+06	1.44187e+06	1.4943e+06	1.37935e+06
P0A6W5	P0A6W5		greA		2.31586e+07	2.36735e+07	2.34723e+07	2.34612e+07	2.40031e+07	2.48311e+07
P0A6W9	P0A6W9		gshA		5.57064e+06	5.59179e+06	5.70868e+06	5.5378e+06	5.54916e+06	5.27232e+06
P0A6X1	P0A6X1		hemA		405893	532740	407154	409926	409142	443657
P0A6X3	P0A6X3		hfq		1.00086e+06	1.13923e+06	1.02433e+06	987682	952747	757120
P0A6X7	P0A6X7		ihfA		5.25126e+07	5.1533e+07	4.63727e+07	4.76904e+07	4.38934e+07	5.33862e+07
P0A6Y1	P0A6Y1		ihfB		9.19935e+06	9.05914e+06	8.7055e+06	8.09138e+06	9.30414e+06	9.3488e+06
P0A6Y5	P0A6Y5		hslO		7.03317e+06	7.09904e+06	7.23917e+06	7.22894e+06	7.06423e+06	7.36791e+06
P0A6Y8	P0A6Y8		dnaK		4.02073e+07	4.05976e+07	4.05265e+07	3.91591e+07	4.00587e+07	3.68397e+07
P0A6Z1	P0A6Z1		hscA		4.27824e+06	4.30316e+06	4.23816e+06	4.26519e+06	4.26626e+06	4.16102e+06
P0A6Z3	P0A6Z3		htpG		2.6204e+07	2.57628e+07	2.62517e+07	2.61549e+07	2.61071e+07	2.44274e+07
P0A6Z6	P0A6Z6		nikR		1.18154e+06	1.27681e+06	1.0888e+06	1.13159e+06	1.2386e+06	1.28946e+06
P0A705	P0A705		infB		1.97183e+07	1.95287e+07	1.90268e+07	1.92448e+07	1.91159e+07	1.82277e+07
P0A707	P0A707		infC		5.74678e+07	5.65471e+07	5.72394e+07	5.71941e+07	5.70054e+07	5.23683e+07
P0A715	P0A715		kdsA		1.86751e+07	1.88506e+07	1.95237e+07	1.95778e+07	1.94426e+07	1.56514e+07
P0A717	P0A717		prs		2.94793e+07	2.92899e+07	2.98868e+07	2.89818e+07	2.98211e+07	2.64614e+07
P0A720	P0A720		tmk		2.63699e+06	2.7573e+06	2.78978e+06	2.72518e+06	2.74785e+06	2.74772e+06
P0A722	P0A722		lpxA		8.29178e+06	8.01793e+06	8.38e+06	8.26744e+06	8.60458e+06	7.56803e+06
P0A725	P0A725		lpxC		576147	739967	826927	968274	977130	676173
P0A729	P0A729		yceF		2.4424e+06	2.26881e+06	2.35983e+06	2.47382e+06	2.37267e+06	2.22674e+06
P0A731	P0A731		mgsA		3.64398e+06	3.80463e+06	3.79005e+06	3.59622e+06	3.91188e+06	3.12612e+06
P0A734	P0A734		minE		3.4303e+07	3.56866e+07	3.21827e+07	3.31486e+07	3.31283e+07	3.35384e+07
P0A738	P0A738		moaC		1.11178e+06	1.04356e+06	1.0538e+06	1.04272e+06	1.0715e+06	1.26311e+06
P0A744	P0A744		msrA		5.96168e+06	6.07731e+06	5.47637e+06	6.18411e+06	5.90933e+06	6.55517e+06
P0A746	P0A746		msrB		1.22572e+06	1.14005e+06	1.30636e+06	1.28664e+06	1.34581e+06	1.10293e+06
P0A749	P0A749		murA		7.60922e+06	7.67324e+06	7.67557e+06	7.66221e+06	7.59031e+06	7.52187e+06
P0A752	P0A752		nadD		617684	602996	571103	575843	534529	287710
P0A759	P0A759		nagB		3.95971e+06	3.96347e+06	4.09003e+06	4.01218e+06	3.98861e+06	4.42986e+06
P0A763	P0A763		ndk		1.34078e+07	1.35698e+07	1.39968e+07	1.36808e+07	1.43427e+07	1.35293e+07
P0A780	P0A780		nusB		1.32855e+07	1.36727e+07	1.23797e+07	1.22381e+07	1.21222e+07	1.25151e+07
P0A784	P0A784		orn		2.98721e+06	2.92632e+06	2.87401e+06	3.06984e+06	2.91676e+06	2.83187e+06
P0A786	P0A786		pyrB		2.60988e+06	2.56969e+06	2.5512e+06	2.50933e+06	2.59438e+06	2.50478e+06
P0A790	P0A790		panD		9.89008e+06	9.59686e+06	9.92233e+06	9.58361e+06	9.83792e+06	9.72793e+06
P0A794	P0A794		pdxJ		8.33617e+06	8.36928e+06	7.95724e+06	8.04491e+06	7.99974e+06	7.41267e+06
P0A796	P0A796		pfkA		2.44036e+07	2.40328e+07	2.40458e+07	2.42341e+07	2.40346e+07	2.10721e+07
P0A799	P0A799		pgk		3.51724e+08	3.5449e+08	3.57954e+08	3.59788e+08	3.55815e+08	3.28075e+08
P0A7A2	P0A7A2		gpmB		3.59991e+06	3.23455e+06	3.24327e+06	3.13808e+06	3.0305e+06	3.25911e+06
P0A7A5	P0A7A5		pcm		981425	1.03298e+06	966729	1.053e+06	1.07819e+06	905138
P0A7A7	P0A7A7		plsB		2.76303e+06	2.73454e+06	2.7862e+06	2.76145e+06	2.68175e+06	2.9372e+06
P0A7A9	P0A7A9		ppa		9.49802e+07	9.29854e+07	9.3987e+07	9.50734e+07	9.3937e+07	7.3778e+07
P0A7B1	P0A7B1		ppk		1.44e+06	1.44952e+06	1.49054e+06	1.40839e+06	1.42317e+06	1.59254e+06
P0A7B5	P0A7B5		proB		5.76858e+06	6.08482e+06	5.76788e+06	5.38294e+06	5.50382e+06	5.44161e+06
P0A7B8	P0A7B8		hslV		1.62972e+07	1.61879e+07	1.78301e+07	1.56817e+07	1.43982e+07	1.23729e+07
P0A7C2	P0A7C2		lexA		4.28396e+06	4.34166e+06	4.36113e+06	4.21264e+06	4.48088e+06	3.80572e+06
P0A7C6	P0A7C6		pepE		5.49708e+06	5.42676e+06	5.58569e+06	5.32417e+06	5.6183e+06	5.59908e+06
P0A7D1	P0A7D1		pth		5.35591e+06	5.44011e+06	5.44112e+06	5.46519e+06	5.34129e+06	4.69502e+06
P0A7D4	P0A7D4		purA		3.59412e+07	3.62507e+07	3.7248e+07	3.62973e+07	3.65916e+07	3.48297e+07
P0A7D7	P0A7D7		purC		7.39518e+06	7.39541e+06	7.21354e+06	7.18018e+06	6.99825e+06	6.60625e+06
P0A7E1	P0A7E1		pyrD		7.30372e+06	7.50766e+06	7.40274e+06	7.192e+06	7.31792e+06	7.62549e+06
P0A7E3	P0A7E3		pyrE		5.27432e+06	5.31288e+06	5.39201e+06	5.21456e+06	5.14915e+06	4.91738e+06
P0A7E5	P0A7E5		pyrG		1.53547e+07	1.55161e+07	1.57362e+07	1.55178e+07	1.54447e+07	1.50856e+07
P0A7E9	P0A7E9		pyrH		7.27258e+06	7.40616e+06	7.13324e+06	7.28051e+06	7.24081e+06	7.53748e+06
P0A7F3	P0A7F3		pyrI		1.91763e+06	1.92732e+06	1.90303e+06	1.94704e+06	1.92264e+06	1.74829e+06
P0A7F6	P0A7F6		speD		2.05998e+06	2.01304e+06	1.93158e+06	1.919e+06	1.95384e+06	1.97414e+06
P0A7F9	P0A7F9		queA		4.09222e+06	4.06362e+06	4.2904e+06	4.02612e+06	4.15071e+06	4.11262e+06
P0A7G2	P0A7G2		rbfA		2.13617e+07	2.06089e+07	2.07246e+07	2.06346e+07	1.98448e+07	1.76237e+07
P0A7G6	P0A7G6		recA		1.03655e+07	1.00957e+07	1.03077e+07	1.05379e+07	1.01773e+07	9.31646e+06
P0A7H6	P0A7H6		recR		794560	744692	724134	904712	859988	889294
P0A7I0	P0A7I0		prfA		3.68981e+06	3.72579e+06	3.78468e+06	3.7877e+06	3.78948e+06	3.65623e+06
P0A7I4	P0A7I4		prfC		5.20888e+06	5.12332e+06	5.34798e+06	5.32684e+06	5.19058e+06	5.11361e+06
P0A7I7	P0A7I7		ribA		9.55421e+06	9.81743e+06	9.36503e+06	9.13767e+06	9.38902e+06	9.20377e+06
P0A7J0	P0A7J0		ribB		1.42048e+07	1.39117e+07	1.35567e+07	1.43394e+07	1.36086e+07	1.33627e+07
P0A7J3	P0A7J3		rplJ		4.87007e+08	4.90087e+08	4.90567e+08	4.82052e+08	4.83468e+08	4.58551e+08
P0A7J7	P0A7J7		rplK		1.31395e+08	1.31005e+08	1.38094e+08	1.30641e+08	1.3537e+08	1.20898e+08
P0A7K2	P0A7K2		rplL		2.11615e+08	2.13862e+08	1.84656e+08	1.90884e+08	1.90328e+08	2.07477e+08
P0A7K6	P0A7K6		rplS		7.38925e+07	7.39622e+07	7.38984e+07	7.31563e+07	7.33845e+07	6.36786e+07
P0A7L0	P0A7L0		rplA		3.2231e+08	3.32041e+08	2.90663e+08	2.93829e+08	2.9626e+08	2.79766e+08
P0A7L3	P0A7L3		rplT		4.96157e+07	5.02896e+07	4.1993e+07	4.30427e+07	4.31545e+07	5.06888e+07
P0A7L8	P0A7L8		rpmA		1.33556e+08	1.31703e+08	1.2984e+08	1.30304e+08	1.36233e+08	9.52093e+07
P0A7M2	P0A7M2		rpmB		1.41304e+08	1.40859e+08	1.41312e+08	1.42278e+08	1.37227e+08	1.30299e+08
P0A7M6	P0A7M6		rpmC		2.42193e+07	2.5465e+07	2.26393e+07	2.12932e+07	2.15742e+07	2.74378e+07
P0A7M9	P0A7M9		rpmE		3.19799e+07	3.18914e+07	3.20153e+07	3.41115e+07	3.38033e+07	2.30309e+07
P0A7N4	P0A7N4		rpmF		3.90191e+07	3.93343e+07	3.6099e+07	3.72662e+07	3.67213e+07	3.24229e+07
P0A7N9	P0A7N9		rpmG		8.6466e+07	8.50712e+07	9.06452e+07	9.28726e+07	9.17752e+07	7.52385e+07
P0A7P5	P0A7P5		rpmH		2.80365e+07	2.96678e+07	2.72367e+07	2.60501e+07	2.56406e+07	2.68966e+07
P0A7Q1	P0A7Q1		rpmI		1.14586e+07	1.22888e+07	1.64864e+07	1.58382e+07	1.64519e+07	1.3242e+07
P0A7R1	P0A7R1		rplI		3.05192e+08	3.16555e+08	3.32195e+08	3.22128e+08	3.2629e+08	2.76055e+08
P0A7R5	P0A7R5		rpsJ		1.75413e+08	1.7783e+08	1.71424e+08	1.7109e+08	1.74518e+08	1.64711e+08
P0A7R9	P0A7R9		rpsK		1.02571e+08	1.03475e+08	1.05231e+08	1.07139e+08	1.06945e+08	7.53669e+07
P0A7S3	P0A7S3		rpsL		7.16332e+07	7.0458e+07	6.7858e+07	7.05587e+07	7.04024e+07	6.94971e+07
P0A7S9	P0A7S9		rpsM		3.52288e+07	3.5372e+07	3.26961e+07	3.36312e+07	3.36207e+07	3.35225e+07
P0A7T3	P0A7T3		rpsP		8.47944e+07	8.60038e+07	8.51369e+07	8.26681e+07	8.40817e+07	7.21688e+07
P0A7T7	P0A7T7		rpsR		2.73228e+07	2.7724e+07	2.9904e+07	2.90643e+07	2.88428e+07	2.86645e+07
P0A7U3	P0A7U3		rpsS		1.33098e+08	1.32254e+08	1.26261e+08	1.27662e+08	1.28115e+08	1.04377e+08
P0A7U7	P0A7U7		rpsT		2.66162e+07	2.61252e+07	2.56298e+07	2.73071e+07	2.56779e+07	1.98656e+07
P0A7V0	P0A7V0		rpsB		8.02887e+07	8.12444e+07	7.9777e+07	7.97334e+07	7.91309e+07	7.57581e+07
P0A7V3	P0A7V3		rpsC		9.40645e+07	9.39861e+07	9.54736e+07	9.53244e+07	9.49935e+07	8.21488e+07
P0A7V8	P0A7V8		rpsD		2.03931e+08	2.03369e+08	2.05745e+08	1.97959e+08	2.01878e+08	1.86462e+08
P0A7W1	P0A7W1		rpsE		7.14753e+07	7.09416e+07	7.59067e+07	7.47935e+07	7.53448e+07	5.94875e+07
P0A7W7	P0A7W7		rpsH		5.00147e+07	4.91933e+07	4.7232e+07	4.85269e+07	4.87634e+07	4.23788e+07
P0A7X3	P0A7X3		rpsI		7.71955e+07	7.83307e+07	7.71621e+07	7.49121e+07	7.53407e+07	7.76609e+07
P0A7X6	P0A7X6		rimM		6.07199e+06	5.9111e+06	6.16629e+06	6.17746e+06	5.99892e+06	5.73498e+06
P0A7Y0	P0A7Y0		rnc		6.66912e+06	6.58433e+06	6.84915e+06	6.8557e+06	6.68112e+06	6.43908e+06
P0A7Y8	P0A7Y8		rnpA		2.05063e+06	2.00923e+06	2.11161e+06	2.14101e+06	2.19497e+06	2.1118e+06
P0A7Z0	P0A7Z0		rpiA		1.8242e+07	1.82455e+07	1.82068e+07	1.83724e+07	1.81267e+07	1.75785e+07
P0A7Z4	P0A7Z4		rpoA		1.37787e+08	1.39264e+08	1.38149e+08	1.36469e+08	1.37504e+08	1.34178e+08
P0A800	P0A800		rpoZ		3.22393e+07	3.15279e+07	3.3771e+07	3.28056e+07	3.29263e+07	2.77645e+07
P0A805	P0A805		frr		2.96499e+07	2.95637e+07	2.90966e+07	2.74092e+07	2.9283e+07	2.62166e+07
P0A809	P0A809		ruvA		1.41498e+06	1.44469e+06	1.67822e+06	1.52583e+06	1.50039e+06	1.43518e+06
P0A812	P0A812		ruvB		1.16227e+06	1.1903e+06	1.30853e+06	1.19898e+06	1.23038e+06	1.1758e+06
P0A817	P0A817		metK		1.01546e+07	1.00413e+07	9.51075e+06	9.66122e+06	9.87832e+06	9.47847e+06
P0A821	P0A821		selA		1.4642e+06	1.4547e+06	1.43037e+06	1.43421e+06	1.48153e+06	1.47289e+06
P0A823	P0A823		sfsA		702700	681607	769654	758986	745025	663482
P0A825	P0A825		glyA		3.01332e+07	2.9342e+07	2.99457e+07	3.03571e+07	2.9948e+07	2.54042e+07
P0A832	P0A832		smpB		6.33269e+06	6.15208e+06	5.86512e+06	6.09648e+06	6.15352e+06	5.14679e+06
P0A836	P0A836		sucC		6.40383e+06	6.42495e+06	6.50194e+06	6.34458e+06	6.45506e+06	6.34615e+06
