Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)					484470	510926	481203		
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)					1.38106e+06	1.21073e+06	1.2272e+06		
P02358	P02358		rpsF		9.65898e+07	1.07971e+08	1.08368e+08	1.09472e+08	9.77219e+07	9.60964e+07
P02359	P02359		rpsG		9.97878e+07	9.96508e+07	9.91256e+07	9.84049e+07	9.95078e+07	9.8738e+07
P02413	P02413		rplO		1.20217e+08	1.25197e+08	1.24422e+08	1.24042e+08	1.18794e+08	1.19467e+08
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)					1.33823e+07	1.42544e+07	1.40608e+07		
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)					2.21924e+06	2.11451e+06	2.23172e+06		
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)					1.15868e+06	1.19644e+06	1.19115e+06		
P02918	P02918		mrcA		1.29169e+06	1.17192e+06	1.31564e+06	1.30163e+06	1.27575e+06	1.3322e+06
P02919	P02919		mrcB		1.61694e+06	1.69683e+06	1.80512e+06	1.77332e+06	1.70759e+06	1.69188e+06
P02925	P02925		rbsB		8.57669e+06	8.75666e+06	8.71454e+06	8.80356e+06	8.48913e+06	8.51697e+06
P02930	P02930		tolC		2.30406e+07	2.42695e+07	2.36132e+07	2.41227e+07	2.39129e+07	2.25668e+07
P02931	P02931		ompF		3.51575e+07	3.50486e+07	3.52869e+07	3.52205e+07	3.58604e+07	3.4701e+07
P02942	P02942		tsr		1.29696e+07	1.33122e+07	1.3659e+07	1.33282e+07	1.29932e+07	1.29213e+07
P02943	P02943		lamB		1.42068e+06	1.599e+06	1.57664e+06	1.61653e+06	1.42254e+06	1.51915e+06
P03004	P03004		dnaA		2.23721e+06	2.34498e+06	2.41789e+06	2.2749e+06	2.25398e+06	2.39323e+06
P03018	P03018		uvrD		1.79342e+06	1.7105e+06	1.77705e+06	1.76706e+06	1.82686e+06	1.86242e+06
P03817	P03817		mioC		6.85217e+06	6.95526e+06	7.20596e+06	6.96698e+06	6.5717e+06	6.93066e+06
P03841	P03841		malM		8.6617e+06	8.67836e+06	8.56913e+06	9.03009e+06	8.78002e+06	8.78707e+06
P04036	P04036		dapB		4.19928e+06	4.52576e+06	4.63976e+06	4.52446e+06	4.28257e+06	4.3511e+06
P04079	P04079		guaA		1.90656e+07	1.9515e+07	1.95776e+07	1.95584e+07	1.91879e+07	1.93461e+07
P04335	P04335		frsA		4.34556e+06	4.30827e+06	4.31216e+06	4.3951e+06	4.21862e+06	4.24731e+06
P04425	P04425		gshB		8.16288e+06	8.52587e+06	8.53927e+06	8.58013e+06	8.33878e+06	8.09816e+06
P04693	P04693		tyrB		3.65125e+06	3.7654e+06	3.6761e+06	3.87681e+06	3.69839e+06	3.51549e+06
P04805	P04805		gltX		2.19348e+07	2.2316e+07	2.20439e+07	2.24171e+07	2.21652e+07	2.24966e+07
P04825	P04825		pepN		1.48914e+07	1.51233e+07	1.55047e+07	1.48591e+07	1.50483e+07	1.53718e+07
P04846	P04846		nlpA		3.07479e+06	3.17742e+06	3.17828e+06	3.27469e+06	3.23276e+06	3.20436e+06
P04949	P04949		fliC		3.44485e+07	3.69529e+07	3.5326e+07	3.7036e+07	3.56438e+07	3.4039e+07
P04951	P04951		kdsB		3.98791e+06	3.97706e+06	3.97738e+06	4.04907e+06	3.88966e+06	4.12567e+06
P04982	P04982		rbsD		1.20631e+06	1.36576e+06	1.22454e+06	1.24591e+06	1.35235e+06	1.26155e+06
P04995	P04995		sbcB		1.15869e+07	1.18506e+07	1.21e+07	1.19054e+07	1.18172e+07	1.19156e+07
P05020	P05020		pyrC		6.29706e+06	6.16033e+06	6.31142e+06	6.11151e+06	5.83828e+06	6.21432e+06
P05041	P05041		pabB		1.54722e+06	1.6844e+06	1.50546e+06	1.6282e+06	1.50705e+06	1.4472e+06
P05055	P05055		pnp		3.38649e+07	3.55391e+07	3.58126e+07	3.5645e+07	3.44111e+07	3.45529e+07
P05100	P05100		tag		1.60898e+06	1.56068e+06	1.4806e+06	1.49398e+06	1.5278e+06	1.41365e+06
P05194	P05194		aroD		1.06637e+06	1.29364e+06	1.24803e+06	1.13936e+06	1.09968e+06	1.17887e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)					2.27792e+06	2.39602e+06	2.11395e+06		
P05458	P05458		ptrA		863372	806746	900956	851257	815466	829925
P05459	P05459		pdxB		5.59589e+06	5.76238e+06	5.69442e+06	5.63859e+06	5.54384e+06	5.59205e+06
P05637	P05637		apaH		1.42775e+06	1.4806e+06	1.60732e+06	1.5794e+06	1.3936e+06	1.48225e+06
P05719	P05719		hsdS		1.2038e+06	1.22968e+06	1.24612e+06	1.26383e+06	1.19251e+06	1.13106e+06
P05791	P05791		ilvD		2.8903e+06	2.75939e+06	2.70543e+06	2.78207e+06	2.83534e+06	2.85732e+06
P05793	P05793		ilvC		6.96106e+06	7.04834e+06	7.27566e+06	7.24559e+06	6.92952e+06	7.12598e+06
P05825	P05825		fepA		1.90262e+06	1.93575e+06	1.98591e+06	1.94041e+06	1.92488e+06	1.87534e+06
P05852	P05852		gcp		2.66454e+06	2.56054e+06	2.50092e+06	2.62974e+06	2.51728e+06	2.45455e+06
P06129	P06129		btuB		1.3802e+07	1.43868e+07	1.42748e+07	1.41113e+07	1.41246e+07	1.43047e+07
P06149	P06149		dld		6.23082e+06	6.24407e+06	6.04803e+06	5.98559e+06	6.04754e+06	5.88494e+06
P06610	P06610		btuE		6.99466e+06	7.75546e+06	7.98398e+06	7.48585e+06	7.16341e+06	7.26062e+06
P06612	P06612		topA		5.4089e+06	5.31596e+06	5.35746e+06	5.4151e+06	5.37724e+06	5.42474e+06
P06616	P06616		era		3.77218e+06	3.73562e+06	3.58205e+06	3.66316e+06	3.82541e+06	3.51938e+06
P06709	P06709		birA		961828	976381	1.01562e+06	986319	1.02268e+06	1.08973e+06
P06710	P06710		dnaX		1.02877e+06	1.14306e+06	1.16777e+06	1.07483e+06	1.16647e+06	1.21457e+06
P06715	P06715		gor		4.62868e+06	4.6986e+06	4.81856e+06	4.67907e+06	4.73155e+06	4.63032e+06
P06722	P06722		mutH		534793	573143	533364	505702	553319	571952
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)					710274	689100	712031		
P06846	P06846		ebgR		1.33492e+06	1.31678e+06	1.26545e+06	1.18096e+06	1.30449e+06	1.24073e+06
P06959	P06959		aceF		5.77264e+07	5.79097e+07	5.7108e+07	5.80407e+07	5.71086e+07	5.7186e+07
P06961	P06961		cca		1.09437e+06	1.05677e+06	1.15685e+06	1.09165e+06	1.10251e+06	1.13205e+06
P06968	P06968		dut		7.68589e+06	7.80236e+06	7.84586e+06	7.72085e+06	8.00996e+06	7.37542e+06
P06971	P06971		fhuA		1.34378e+07	1.31891e+07	1.34911e+07	1.35803e+07	1.30595e+07	1.3333e+07
P06974	P06974		fliM		1.49534e+06	1.47897e+06	1.45681e+06	1.49996e+06	1.56901e+06	1.57718e+06
P06983	P06983		hemC		1.00465e+07	1.02593e+07	1.03809e+07	1.02984e+07	1.00541e+07	9.88625e+06
P06986	P06986		hisC		2.56664e+06	2.38732e+06	2.41497e+06	2.48604e+06	2.33289e+06	2.33929e+06
P06987	P06987		hisB		1.10498e+06	1.12814e+06	1.1771e+06	1.14995e+06	1.20134e+06	1.08952e+06
P06988	P06988		hisD		1.31274e+06	1.19174e+06	1.36674e+06	1.36021e+06	1.25572e+06	1.30932e+06
P06992	P06992		rsmA		2.15343e+06	2.12397e+06	2.02882e+06	1.96852e+06	2.14687e+06	2.131e+06
P06996	P06996		ompC		1.94085e+08	1.83685e+08	1.89038e+08	1.92638e+08	1.94041e+08	1.8599e+08
P06999	P06999		pfkB		1.87636e+06	1.82143e+06	1.78693e+06	1.90303e+06	1.98144e+06	1.85089e+06
P07000	P07000		pldB		519256	555629	549016	498615	546345	550245
P07001	P07001		pntA		3.14228e+06	3.2321e+06	2.95917e+06	3.10211e+06	3.07483e+06	3.11309e+06
P07003	P07003		poxB		2.48567e+06	2.41492e+06	2.41238e+06	2.35466e+06	2.46865e+06	2.46755e+06
P07004	P07004		proA		2.48472e+07	2.37118e+07	2.50412e+07	2.46836e+07	2.45143e+07	2.46602e+07
P07012	P07012		prfB		7.29774e+06	7.67826e+06	7.68547e+06	7.66509e+06	7.69586e+06	7.30124e+06
P07014	P07014		sdhB		1.67553e+06	1.67466e+06	1.66463e+06	1.67335e+06	1.63971e+06	1.62465e+06
P07017	P07017		tar		3.36948e+06	3.36529e+06	3.32887e+06	3.3615e+06	3.3387e+06	3.28341e+06
P07021	P07021		yfiB		838393	788650	794357	856155	758825	811021
P07023	P07023		tyrA		2.46225e+06	2.36129e+06	2.29578e+06	2.36121e+06	2.4043e+06	2.32402e+06
P07024	P07024		ushA		4.83319e+06	4.69607e+06	4.57823e+06	4.82088e+06	4.51967e+06	4.56717e+06
P07026	P07026		sdiA		1.73511e+06	1.65034e+06	1.60097e+06	1.68638e+06	1.66523e+06	1.65375e+06
P07118	P07118		valS		1.85967e+07	1.95764e+07	1.96011e+07	1.93943e+07	1.89914e+07	1.87999e+07
P07330	P07330		cheB		1.23993e+06	1.15546e+06	1.12502e+06	1.15125e+06	1.22254e+06	1.20882e+06
P07363	P07363		cheA		4.63567e+06	4.60953e+06	4.69601e+06	4.72586e+06	4.63019e+06	4.60944e+06
P07395	P07395		pheT		1.4881e+07	1.45867e+07	1.46029e+07	1.46987e+07	1.4771e+07	1.47871e+07
P07604	P07604		tyrR		2.49618e+06	2.36677e+06	2.43299e+06	2.43517e+06	2.23616e+06	2.5092e+06
P07639	P07639		aroB		3.2276e+06	3.18437e+06	3.11754e+06	3.1049e+06	3.13467e+06	2.98876e+06
P07649	P07649		truA		2.01525e+06	1.9299e+06	1.84376e+06	1.97318e+06	2.00927e+06	2.00479e+06
P07650	P07650		deoA		5.71416e+06	5.6368e+06	5.70965e+06	5.80017e+06	5.67268e+06	5.66544e+06
P07658	P07658		fdhF		865006	849435	907616	854095	928144	882593
P07762	P07762		glgB		3.55354e+06	3.52595e+06	3.57026e+06	3.51128e+06	3.4971e+06	3.5002e+06
P07813	P07813		leuS		1.38204e+07	1.4093e+07	1.45215e+07	1.41276e+07	1.39512e+07	1.4282e+07
P07821	P07821		fhuC		523585	588566	522027	546828	515368	574638
P07862	P07862		ddlB		2.26298e+06	2.30878e+06	2.23402e+06	2.3152e+06	2.24853e+06	2.287e+06
P07913	P07913		tdh		4.05494e+06	3.91017e+06	3.84808e+06	4.05436e+06	4.1317e+06	3.9847e+06
P08178	P08178		purM		1.58561e+06	1.64957e+06	1.62796e+06	1.587e+06	1.66813e+06	1.61058e+06
P08179	P08179		purN		997517	1.05086e+06	1.03757e+06	1.06169e+06	1.06364e+06	861935
P08189	P08189		fimF		609130	779122	772964	676562	612780	683108
P08190	P08190		fimG		1.94725e+06	1.83804e+06	2.03804e+06	1.99595e+06	2.06555e+06	1.9981e+06
P08191	P08191		fimH		2.90865e+06	2.9713e+06	2.76125e+06	2.8108e+06	2.79605e+06	2.75202e+06
P08192	P08192		folC		3.07128e+06	3.165e+06	3.04164e+06	3.12072e+06	3.19787e+06	3.08388e+06
P08200	P08200		icd		2.23447e+07	2.36855e+07	2.38489e+07	2.34315e+07	2.23365e+07	2.30192e+07
P08201	P08201		nirB		5.00216e+06	5.03508e+06	5.00503e+06	4.94673e+06	4.98725e+06	4.9997e+06
P08244	P08244		pyrF		9.44106e+06	9.21857e+06	9.38104e+06	9.18181e+06	9.18095e+06	9.21314e+06
P08245	P08245		yciH		717504	755240	791645	780457	765744	738074
P08312	P08312		pheS		1.29784e+07	1.29444e+07	1.29449e+07	1.28166e+07	1.29343e+07	1.27196e+07
P08331	P08331		cpdB		3.09173e+06	3.33993e+06	3.24514e+06	3.28317e+06	3.19863e+06	3.08952e+06
P08337	P08337		mutT		1.49929e+06	1.21041e+06	1.24913e+06	1.28916e+06	1.39903e+06	1.49147e+06
P08373	P08373		murB		1.65269e+06	1.66621e+06	1.76493e+06	1.67561e+06	1.64244e+06	1.74992e+06
P08390	P08390		usg		4.06888e+07	4.2044e+07	4.25644e+07	4.17096e+07	3.94801e+07	4.07953e+07
P08395	P08395		sppA		3.03598e+06	2.95655e+06	3.0985e+06	2.97227e+06	3.13292e+06	3.08404e+06
P08506	P08506		dacC		5.82192e+06	5.92229e+06	5.95516e+06	5.91731e+06	5.82523e+06	5.76433e+06
P08622	P08622		dnaJ		5.89727e+06	5.86053e+06	5.84847e+06	5.9218e+06	5.99362e+06	5.96832e+06
P08660	P08660		lysC		2.4262e+06	2.24452e+06	2.32207e+06	2.28221e+06	2.23601e+06	2.41636e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)					1.21205e+06	1.15191e+06	1.0935e+06		
P08839	P08839		ptsI		2.62961e+07	2.65533e+07	2.70542e+07	2.7124e+07	2.68228e+07	2.64057e+07
P08956	P08956		hsdR		2.24802e+06	2.14815e+06	2.166e+06	2.14773e+06	2.22406e+06	2.13069e+06
P08957	P08957		hsdM		7.32219e+06	7.34077e+06	7.43787e+06	7.44554e+06	7.40318e+06	7.37489e+06
P09029	P09029		purK		1.53504e+06	1.54927e+06	1.67722e+06	1.68436e+06	1.53373e+06	1.62366e+06
P09030	P09030		xthA		3.55614e+06	3.47201e+06	3.45577e+06	3.51478e+06	3.55944e+06	3.541e+06
P09053	P09053		avtA		993553	1.08477e+06	1.12761e+06	957250	1.00511e+06	1.02263e+06
P09126	P09126		hemD		1.4639e+06	1.41447e+06	1.39364e+06	1.38446e+06	1.3458e+06	1.41059e+06
P09127	P09127		hemX		8.5619e+06	8.37793e+06	8.3991e+06	8.44856e+06	8.34224e+06	8.48827e+06
P09147	P09147		galE		8.15007e+06	8.32027e+06	8.48356e+06	8.36668e+06	8.33609e+06	8.2632e+06
P09148	P09148		galT		1.48881e+06	1.5031e+06	1.54147e+06	1.60963e+06	1.4526e+06	1.5485e+06
P09152	P09152		narG		2.1911e+06	2.26102e+06	2.29215e+06	2.24648e+06	2.21791e+06	2.16395e+06
P09155	P09155		rnd		2.36754e+06	2.2889e+06	2.38649e+06	2.36745e+06	2.28147e+06	2.48606e+06
P09158	P09158		speE		6.65088e+06	6.56209e+06	6.37923e+06	6.43643e+06	6.80524e+06	6.61996e+06
P09169	P09169		ompT		3.47737e+06	3.62038e+06	3.64099e+06	3.66512e+06	3.53855e+06	3.58517e+06
P09323	P09323		nagE		684618	678763	747018	714185	765460	784869
P09372	P09372		grpE		4.4101e+07	4.68412e+07	4.96539e+07	4.63595e+07	4.54549e+07	4.43392e+07
P09373	P09373		pflB		2.21754e+08	2.42823e+08	2.40286e+08	2.39402e+08	2.19739e+08	2.15509e+08
P09394	P09394		glpQ		5.39998e+06	5.41355e+06	5.4625e+06	5.52266e+06	5.60276e+06	5.38884e+06
P09424	P09424		mtlD		2.19117e+06	2.25729e+06	2.2319e+06	2.33508e+06	2.25717e+06	2.21449e+06
P09546	P09546		putA		1.6385e+06	1.93352e+06	1.87324e+06	1.78646e+06	1.82429e+06	1.74521e+06
P09549	P09549		dedD		1.29142e+06	1.28685e+06	1.31488e+06	1.31445e+06	1.32461e+06	1.36924e+06
P09831	P09831		gltB		3.5331e+06	3.32409e+06	3.50668e+06	3.47342e+06	3.4697e+06	3.55914e+06
P09832	P09832		gltD		2.71252e+06	2.70748e+06	2.71406e+06	2.71995e+06	2.89012e+06	2.71214e+06
P0A698	P0A698		uvrA		5.63394e+06	5.43012e+06	5.62798e+06	5.61085e+06	5.509e+06	5.60279e+06
P0A6A0	P0A6A0		ubiB		1.82229e+06	1.50137e+06	1.62795e+06	1.58189e+06	1.56423e+06	1.6265e+06
P0A6A3	P0A6A3		ackA		1.26021e+08	1.29188e+08	1.27347e+08	1.29753e+08	1.2798e+08	1.24296e+08
P0A6A8	P0A6A8		acpP		1.56968e+08	1.44193e+08	1.44274e+08	1.48136e+08	1.50976e+08	1.52186e+08
P0A6B4	P0A6B4		alr		2.92057e+06	2.89375e+06	2.96774e+06	2.83507e+06	2.89002e+06	2.92456e+06
P0A6B7	P0A6B7		iscS		1.68394e+07	1.71264e+07	1.72974e+07	1.71788e+07	1.68003e+07	1.65298e+07
P0A6C1	P0A6C1		nfo		2.1053e+06	1.91878e+06	1.98567e+06	2.08681e+06	2.17333e+06	2.02882e+06
P0A6D0	P0A6D0		argR		1.14685e+06	1.23853e+06	1.25388e+06	1.27119e+06	1.28587e+06	1.27768e+06
P0A6D3	P0A6D3		aroA		5.3908e+06	5.02601e+06	5.02736e+06	5.10401e+06	5.11237e+06	5.28436e+06
P0A6D7	P0A6D7		aroK		1.08489e+07	1.1015e+07	1.08299e+07	1.09805e+07	1.07864e+07	1.08729e+07
P0A6E4	P0A6E4		argG		977596	1.04261e+06	979451	1.03314e+06	957832	1.03554e+06
P0A6E6	P0A6E6		atpC		6.59146e+06	6.8401e+06	7.01714e+06	6.92346e+06	6.89943e+06	6.69483e+06
P0A6E9	P0A6E9		bioD2		5.67606e+06	5.56749e+06	5.38283e+06	5.65631e+06	5.38421e+06	5.2042e+06
P0A6F1	P0A6F1		carA		4.62988e+06	4.62765e+06	4.43591e+06	4.60458e+06	4.57025e+06	4.27489e+06
P0A6F3	P0A6F3		glpK		4.71952e+06	4.69456e+06	4.61261e+06	4.73938e+06	4.79954e+06	4.83243e+06
P0A6F5	P0A6F5		groL		7.91464e+07	8.33341e+07	8.42561e+07	8.4822e+07	7.86039e+07	7.77511e+07
P0A6F9	P0A6F9		groS		7.99382e+07	8.45596e+07	8.15172e+07	8.60712e+07	7.86994e+07	8.11823e+07
P0A6G3	P0A6G3		pncC		3.16455e+06	3.24977e+06	3.41351e+06	3.06457e+06	3.18721e+06	3.19936e+06
P0A6G7	P0A6G7		clpP		2.147e+07	2.25067e+07	2.21525e+07	2.25332e+07	2.12484e+07	2.1867e+07
P0A6H1	P0A6H1		clpX		2.60567e+07	2.54101e+07	2.4642e+07	2.5361e+07	2.58862e+07	2.58105e+07
P0A6H5	P0A6H5		hslU		2.18453e+07	2.14191e+07	2.19855e+07	2.17844e+07	2.16797e+07	2.14839e+07
P0A6H8	P0A6H8		cls		249040	206913	186848	194040	194998	256417
