Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A6B4	P0A6B4		alr		3.12327e+06	3.2203e+06	3.21696e+06	3.17006e+06	3.1029e+06	3.07833e+06
P0A6B7	P0A6B7		iscS		1.67788e+07	1.68544e+07	1.73836e+07	1.72747e+07	1.69157e+07	1.67505e+07
P0A6C1	P0A6C1		nfo		2.00829e+06	1.99398e+06	1.90217e+06	1.98349e+06	2.10492e+06	2.11232e+06
P0A6D0	P0A6D0		argR		1.58367e+06	1.56711e+06	1.44186e+06	1.48107e+06	1.58894e+06	1.38338e+06
P0A6D3	P0A6D3		aroA		5.2805e+06	5.01548e+06	5.1213e+06	5.23385e+06	4.93588e+06	5.38578e+06
P0A6D7	P0A6D7		aroK		7.43162e+06	7.76809e+06	7.75114e+06	7.7643e+06	7.37263e+06	7.6229e+06
P0A6E4	P0A6E4		argG		1.92533e+06	2.07692e+06	1.91444e+06	2.07031e+06	2.05237e+06	1.93028e+06
P0A6E6	P0A6E6		atpC		6.55154e+06	6.54458e+06	7.04399e+06	6.94888e+06	6.93162e+06	7.03553e+06
P0A6E9	P0A6E9		bioD2		5.4379e+06	5.60828e+06	5.43462e+06	5.47611e+06	5.40823e+06	5.11561e+06
P0A6F1	P0A6F1		carA		5.74403e+06	5.92371e+06	5.83473e+06	5.993e+06	5.66783e+06	5.41372e+06
P0A6F3	P0A6F3		glpK		4.73259e+06	4.63977e+06	4.76464e+06	4.71711e+06	4.67638e+06	4.70348e+06
P0A6F5	P0A6F5		groL		7.90093e+07	8.23813e+07	8.36961e+07	8.33524e+07	7.85353e+07	7.78389e+07
P0A6F9	P0A6F9		groS		7.8515e+07	8.45057e+07	8.15857e+07	8.5943e+07	7.93129e+07	8.00695e+07
P0A6G3	P0A6G3		pncC		3.04006e+06	3.22099e+06	3.11568e+06	2.9776e+06	3.12788e+06	3.11446e+06
P0A6G7	P0A6G7		clpP		2.1261e+07	2.24172e+07	2.23725e+07	2.24582e+07	2.1458e+07	2.14062e+07
P0A6H1	P0A6H1		clpX		2.57008e+07	2.56086e+07	2.44931e+07	2.54694e+07	2.55686e+07	2.54425e+07
P0A6H5	P0A6H5		hslU		2.18202e+07	2.17448e+07	2.17147e+07	2.1789e+07	2.17352e+07	2.17365e+07
P0A6H8	P0A6H8		cls		774820	630500	600769	636111	612047	728570
P0A6I0	P0A6I0		cmk		1.01642e+07	1.00256e+07	9.97515e+06	1.00638e+07	9.73359e+06	9.84635e+06
P0A6I3	P0A6I3		coaA		3.2984e+06	3.20356e+06	3.11804e+06	3.11868e+06	3.20389e+06	3.2917e+06
P0A6I6	P0A6I6		coaD		1.23454e+06	1.10967e+06	1.13221e+06	1.20673e+06	1.17416e+06	1.15092e+06
P0A6I9	P0A6I9		coaE		3.31546e+06	3.35606e+06	3.64035e+06	3.63039e+06	3.24209e+06	3.96252e+06
P0A6J1	P0A6J1		cysC		1.43807e+06	1.29401e+06	1.36757e+06	1.31477e+06	1.36927e+06	1.42132e+06
P0A6J5	P0A6J5		dadA		1.22136e+06	1.23816e+06	1.04606e+06	1.21598e+06	1.30164e+06	1.21318e+06
P0A6J8	P0A6J8		ddlA		1.3467e+07	1.31396e+07	1.32551e+07	1.33028e+07	1.30024e+07	1.32487e+07
P0A6K1	P0A6K1		dapF		701229	531882	598997	632464	638694	721096
P0A6K3	P0A6K3		def		1.37208e+07	1.36312e+07	1.33757e+07	1.36746e+07	1.36448e+07	1.37158e+07
P0A6K6	P0A6K6		deoB		1.63819e+07	1.67802e+07	1.69366e+07	1.68943e+07	1.65243e+07	1.68232e+07
P0A6L0	P0A6L0		deoC		9.96859e+06	1.00934e+07	1.00908e+07	1.01527e+07	9.89896e+06	9.85084e+06
P0A6L2	P0A6L2		dapA		4.03289e+07	4.18149e+07	4.19781e+07	4.20252e+07	4.15738e+07	4.07421e+07
P0A6L4	P0A6L4		nanA		594049	599870	605393	589106	547553	581690
P0A6L7	P0A6L7		uxaB		1.64205e+06	1.38108e+06	1.5024e+06	1.47819e+06	1.52901e+06	1.59515e+06
P0A6L9	P0A6L9		hscB		4.5871e+06	4.50571e+06	4.89406e+06	4.57116e+06	4.58575e+06	4.63035e+06
P0A6M4	P0A6M4		dtd		2.05783e+06	1.80853e+06	1.98826e+06	2.01454e+06	2.02012e+06	1.87515e+06
P0A6M8	P0A6M8		fusA		1.29179e+08	1.40429e+08	1.3661e+08	1.39732e+08	1.32986e+08	1.29458e+08
P0A6N4	P0A6N4		efp		6.23472e+07	6.05045e+07	6.04773e+07	6.15268e+07	6.18041e+07	6.0339e+07
P0A6N8	P0A6N8		yeiP		1.42457e+07	1.38687e+07	1.4011e+07	1.44949e+07	1.44629e+07	1.40357e+07
P0A6P1	P0A6P1		tsf		1.71047e+08	1.85679e+08	1.84237e+08	1.88878e+08	1.71532e+08	1.68574e+08
P0A6P5	P0A6P5		der		4.44005e+06	4.595e+06	4.53046e+06	4.55589e+06	4.43577e+06	4.46854e+06
P0A6P7	P0A6P7		engB		8.10259e+06	8.30563e+06	8.36157e+06	8.31855e+06	8.07399e+06	8.14361e+06
P0A6P9	P0A6P9		eno		1.25376e+08	1.3181e+08	1.30119e+08	1.31039e+08	1.26023e+08	1.24247e+08
P0A6Q3	P0A6Q3		fabA		1.30113e+07	1.25998e+07	1.25746e+07	1.27652e+07	1.29181e+07	1.27235e+07
P0A6Q6	P0A6Q6		fabZ		1.95914e+07	1.83396e+07	1.93425e+07	1.88066e+07	1.90217e+07	1.9534e+07
P0A6R0	P0A6R0		fabH		1.61256e+07	1.62243e+07	1.64221e+07	1.6039e+07	1.63556e+07	1.64913e+07
P0A6R3	P0A6R3		fis		3.29565e+06	4.29936e+06	3.84275e+06	4.19253e+06	3.66886e+06	2.87019e+06
P0A6S0	P0A6S0		flgH		2.39263e+06	2.3527e+06	2.33942e+06	2.45512e+06	2.35192e+06	2.28547e+06
P0A6S7	P0A6S7		gpsA		6.11804e+06	6.05261e+06	5.87424e+06	6.08175e+06	5.84757e+06	5.88999e+06
P0A6T1	P0A6T1		pgi		3.62324e+07	3.69423e+07	3.84644e+07	3.79177e+07	3.6786e+07	3.64308e+07
P0A6T3	P0A6T3		galK		3.00634e+06	3.0815e+06	3.09173e+06	3.15156e+06	3.0949e+06	2.98334e+06
P0A6T5	P0A6T5		folE		4.37665e+06	4.30436e+06	4.22312e+06	4.25024e+06	4.18674e+06	4.32461e+06
P0A6T9	P0A6T9		gcvH		1.75929e+06	1.84922e+06	1.9647e+06	1.85835e+06	1.77781e+06	1.89225e+06
P0A6U3	P0A6U3		mnmG		6.23196e+06	6.41624e+06	6.32325e+06	6.32203e+06	6.33061e+06	6.26992e+06
P0A6U5	P0A6U5		rsmG		5.45757e+06	5.20072e+06	5.92271e+06	5.73892e+06	5.29403e+06	5.57436e+06
P0A6U8	P0A6U8		glgA		2.9147e+06	2.9445e+06	2.97957e+06	2.87505e+06	2.78483e+06	2.8958e+06
P0A6V1	P0A6V1		glgC		7.69523e+06	7.53698e+06	7.39099e+06	7.63777e+06	7.67727e+06	7.60479e+06
P0A6V8	P0A6V8		glk		9.9947e+06	1.00064e+07	9.93768e+06	1.00197e+07	1.00307e+07	9.91792e+06
P0A6W0	P0A6W0		glsA2		938857	1.30139e+06	924043	937531	740666	537038
P0A6W3	P0A6W3		mraY		1.48451e+06	1.33905e+06	1.39197e+06	1.42705e+06	1.39132e+06	1.35648e+06
P0A6W5	P0A6W5		greA		2.22144e+07	2.17812e+07	2.22324e+07	2.25063e+07	2.23285e+07	2.20216e+07
P0A6W9	P0A6W9		gshA		5.25381e+06	5.25142e+06	5.25012e+06	5.02398e+06	5.2539e+06	4.99727e+06
P0A6X1	P0A6X1		hemA		844048	919205	789808	937907	856720	841573
P0A6X3	P0A6X3		hfq		801910	970773	1.03523e+06	1.00328e+06	933362	993946
P0A6X7	P0A6X7		ihfA		4.61795e+07	4.47679e+07	4.43418e+07	4.39223e+07	4.76511e+07	4.82827e+07
P0A6Y1	P0A6Y1		ihfB		8.21071e+06	8.46272e+06	7.67299e+06	8.94324e+06	8.19171e+06	7.81192e+06
P0A6Y5	P0A6Y5		hslO		6.55915e+06	6.58008e+06	6.60506e+06	6.54288e+06	6.60202e+06	6.53081e+06
P0A6Y8	P0A6Y8		dnaK		4.25424e+07	4.41885e+07	4.34324e+07	4.41424e+07	4.32768e+07	4.21467e+07
P0A6Z1	P0A6Z1		hscA		5.05719e+06	4.78491e+06	4.74111e+06	4.86861e+06	5.01679e+06	4.81882e+06
P0A6Z3	P0A6Z3		htpG		2.51287e+07	2.58552e+07	2.55757e+07	2.57849e+07	2.5278e+07	2.54904e+07
P0A6Z6	P0A6Z6		nikR		1.05537e+06	988375	953012	1.0852e+06	1.04661e+06	1.0087e+06
P0A705	P0A705		infB		2.21977e+07	2.16942e+07	2.19003e+07	2.20156e+07	2.18891e+07	2.2237e+07
P0A707	P0A707		infC		4.55347e+07	4.60604e+07	4.6437e+07	4.6351e+07	4.68834e+07	4.44831e+07
P0A715	P0A715		kdsA		1.28464e+07	1.34762e+07	1.36353e+07	1.34833e+07	1.27968e+07	1.28474e+07
P0A717	P0A717		prs		2.72862e+07	3.12508e+07	2.95725e+07	3.08947e+07	2.78804e+07	2.71544e+07
P0A720	P0A720		tmk		2.48926e+06	2.5358e+06	2.50618e+06	2.55809e+06	2.53109e+06	2.60407e+06
P0A722	P0A722		lpxA		7.82199e+06	7.72796e+06	7.91314e+06	8.01182e+06	8.25896e+06	7.56345e+06
P0A725	P0A725		lpxC		2.84796e+06	2.9754e+06	3.33697e+06	3.04496e+06	2.8434e+06	3.15785e+06
P0A729	P0A729		yceF		2.19879e+06	2.11119e+06	2.34171e+06	2.17879e+06	2.1297e+06	2.30128e+06
P0A731	P0A731		mgsA		3.51699e+06	3.8877e+06	3.61339e+06	3.84859e+06	3.75626e+06	3.54512e+06
P0A734	P0A734		minE		3.41328e+07	3.16568e+07	3.31e+07	3.21262e+07	3.21161e+07	3.44364e+07
P0A738	P0A738		moaC		922074	1.02869e+06	984964	1.00205e+06	995623	1.02514e+06
P0A744	P0A744		msrA		6.3647e+06	5.76283e+06	6.61695e+06	6.382e+06	6.29888e+06	6.40019e+06
P0A746	P0A746		msrB		1.31708e+06	1.54592e+06	1.59279e+06	1.56196e+06	1.42778e+06	1.45262e+06
P0A749	P0A749		murA		1.22338e+07	1.21982e+07	1.26551e+07	1.2258e+07	1.21718e+07	1.27006e+07
P0A752	P0A752		nadD		590788	513802	549862	477606	577727	571488
P0A759	P0A759		nagB		3.79433e+06	3.88564e+06	3.81095e+06	3.72373e+06	4.00033e+06	3.38076e+06
P0A763	P0A763		ndk		1.35501e+07	1.32226e+07	1.35099e+07	1.35911e+07	1.31818e+07	1.33898e+07
P0A780	P0A780		nusB		1.28663e+07	1.19008e+07	1.20654e+07	1.16606e+07	1.22565e+07	1.26263e+07
P0A784	P0A784		orn		2.9433e+06	2.9167e+06	3.05592e+06	3.08431e+06	3.07431e+06	3.06837e+06
P0A786	P0A786		pyrB		2.36415e+06	2.40452e+06	2.37708e+06	2.44004e+06	2.29376e+06	2.46243e+06
P0A790	P0A790		panD		8.77758e+06	9.25104e+06	9.06675e+06	9.13805e+06	9.10722e+06	8.75202e+06
P0A794	P0A794		pdxJ		7.14365e+06	6.78409e+06	6.91969e+06	6.92697e+06	6.9958e+06	7.06251e+06
P0A796	P0A796		pfkA		2.17423e+07	2.44854e+07	2.55672e+07	2.47491e+07	2.25952e+07	2.25088e+07
P0A799	P0A799		pgk		3.39967e+08	3.59288e+08	3.56011e+08	3.54908e+08	3.4676e+08	3.41172e+08
P0A7A2	P0A7A2		gpmB		2.93672e+06	3.06233e+06	2.90852e+06	2.91822e+06	2.95643e+06	2.6717e+06
P0A7A5	P0A7A5		pcm		862250	947333	950332	952805	1.0214e+06	970901
P0A7A7	P0A7A7		plsB		2.78784e+06	2.84003e+06	2.74101e+06	2.73261e+06	2.79474e+06	2.76298e+06
P0A7A9	P0A7A9		ppa		8.32439e+07	8.3769e+07	8.31227e+07	8.42696e+07	8.25477e+07	8.57989e+07
P0A7B1	P0A7B1		ppk		1.33387e+06	1.40224e+06	1.4232e+06	1.37795e+06	1.29879e+06	1.37079e+06
P0A7B5	P0A7B5		proB		1.12458e+07	1.11169e+07	1.05125e+07	1.09952e+07	1.12713e+07	1.06202e+07
P0A7B8	P0A7B8		hslV		1.48272e+07	1.72145e+07	1.39209e+07	1.34968e+07	1.16807e+07	1.3687e+07
P0A7C2	P0A7C2		lexA		4.43172e+06	4.44547e+06	4.24278e+06	4.51262e+06	4.30278e+06	4.38328e+06
P0A7C6	P0A7C6		pepE		5.50542e+06	5.50248e+06	5.37735e+06	5.51068e+06	5.43125e+06	5.22408e+06
P0A7D1	P0A7D1		pth		7.10802e+06	7.33606e+06	7.18464e+06	7.10726e+06	7.1074e+06	6.76245e+06
P0A7D4	P0A7D4		purA		3.36841e+07	3.44874e+07	3.37176e+07	3.37793e+07	3.33324e+07	3.27464e+07
P0A7D7	P0A7D7		purC		6.82792e+06	6.99316e+06	7.08007e+06	7.03737e+06	6.75208e+06	6.73645e+06
P0A7E1	P0A7E1		pyrD		6.79338e+06	6.84623e+06	6.90343e+06	6.78023e+06	6.60676e+06	6.6217e+06
P0A7E3	P0A7E3		pyrE		4.9769e+06	5.08466e+06	5.00468e+06	4.94673e+06	5.0852e+06	5.01861e+06
P0A7E5	P0A7E5		pyrG		1.49355e+07	1.4942e+07	1.49079e+07	1.4915e+07	1.4931e+07	1.48861e+07
P0A7E9	P0A7E9		pyrH		6.25373e+06	6.53219e+06	6.53984e+06	6.75535e+06	6.45184e+06	6.35334e+06
P0A7F3	P0A7F3		pyrI		1.91583e+06	1.94837e+06	1.92422e+06	1.90489e+06	1.86447e+06	1.90567e+06
P0A7F6	P0A7F6		speD		1.84418e+06	1.74559e+06	1.83062e+06	1.8881e+06	1.8498e+06	1.88358e+06
P0A7F9	P0A7F9		queA		3.27696e+06	3.68884e+06	3.46133e+06	3.74066e+06	3.35323e+06	3.1782e+06
P0A7G2	P0A7G2		rbfA		2.01087e+07	2.09288e+07	2.16956e+07	2.0082e+07	1.98763e+07	1.96237e+07
P0A7G6	P0A7G6		recA		9.55134e+06	9.69346e+06	1.00671e+07	9.61068e+06	9.70709e+06	9.87902e+06
P0A7H6	P0A7H6		recR		755636	690136	806640	753455	726847	839623
P0A7I0	P0A7I0		prfA		3.78678e+06	3.80677e+06	3.87256e+06	3.84996e+06	3.70489e+06	3.92004e+06
P0A7I4	P0A7I4		prfC		4.97379e+06	5.06009e+06	5.14332e+06	5.16169e+06	4.8273e+06	4.93713e+06
P0A7I7	P0A7I7		ribA		8.48878e+06	8.78514e+06	8.54196e+06	8.81738e+06	8.80022e+06	8.64746e+06
P0A7J0	P0A7J0		ribB		1.19918e+07	1.30343e+07	1.33567e+07	1.27426e+07	1.20067e+07	1.18569e+07
P0A7J3	P0A7J3		rplJ		4.73428e+08	4.81456e+08	4.82089e+08	4.75762e+08	4.74044e+08	4.60139e+08
P0A7J7	P0A7J7		rplK		6.29927e+07	6.77237e+07	6.71095e+07	6.66713e+07	6.5141e+07	6.33144e+07
P0A7K2	P0A7K2		rplL		1.73976e+08	1.57581e+08	1.57229e+08	1.61387e+08	1.73916e+08	1.7399e+08
P0A7K6	P0A7K6		rplS		5.57894e+07	5.51924e+07	5.40391e+07	5.54677e+07	5.48307e+07	5.53121e+07
P0A7L0	P0A7L0		rplA		2.25145e+08	2.18692e+08	2.1815e+08	2.18274e+08	2.24951e+08	2.2315e+08
P0A7L3	P0A7L3		rplT		4.306e+07	3.7529e+07	3.77679e+07	3.74747e+07	4.14641e+07	4.27334e+07
P0A7L8	P0A7L8		rpmA		1.21077e+08	1.27827e+08	1.20733e+08	1.24555e+08	1.24529e+08	1.21494e+08
P0A7M2	P0A7M2		rpmB		1.7745e+08	1.76822e+08	1.75873e+08	1.66724e+08	1.72436e+08	1.78259e+08
P0A7M6	P0A7M6		rpmC		2.25627e+07	2.29895e+07	2.15142e+07	2.21537e+07	2.27476e+07	2.12612e+07
P0A7M9	P0A7M9		rpmE		3.58594e+07	3.9181e+07	3.90869e+07	3.90089e+07	3.59877e+07	3.58982e+07
P0A7N4	P0A7N4		rpmF		3.89398e+07	3.80447e+07	3.92201e+07	3.79983e+07	3.9835e+07	3.91099e+07
P0A7N9	P0A7N9		rpmG		1.08418e+08	1.13091e+08	1.14151e+08	1.13729e+08	1.11995e+08	1.07187e+08
P0A7P5	P0A7P5		rpmH		2.71065e+07	2.62826e+07	2.50382e+07	2.49248e+07	2.75231e+07	2.57887e+07
P0A7Q1	P0A7Q1		rpmI		1.33486e+07	1.71017e+07	1.7627e+07	1.85958e+07	1.46955e+07	1.48268e+07
P0A7R1	P0A7R1		rplI		3.13842e+08	3.26807e+08	3.19226e+08	3.21895e+08	3.11461e+08	3.12854e+08
P0A7R5	P0A7R5		rpsJ		1.67577e+08	1.61165e+08	1.60751e+08	1.63792e+08	1.63777e+08	1.60866e+08
P0A7R9	P0A7R9		rpsK		9.69033e+07	1.02824e+08	1.03743e+08	1.04113e+08	9.79195e+07	9.70735e+07
P0A7S3	P0A7S3		rpsL		7.03013e+07	6.54308e+07	7.014e+07	6.96966e+07	6.89058e+07	6.96945e+07
P0A7S9	P0A7S9		rpsM		3.26272e+07	3.16935e+07	3.25328e+07	3.23257e+07	3.2833e+07	3.34508e+07
P0A7T3	P0A7T3		rpsP		6.65677e+07	6.9369e+07	6.77511e+07	6.68182e+07	6.73979e+07	6.47598e+07
P0A7T7	P0A7T7		rpsR		4.14573e+07	4.62711e+07	4.62077e+07	4.48932e+07	4.28173e+07	4.39399e+07
P0A7U3	P0A7U3		rpsS		1.34952e+08	1.37171e+08	1.34402e+08	1.3948e+08	1.33556e+08	1.29681e+08
P0A7U7	P0A7U7		rpsT		2.60914e+07	2.70036e+07	2.79687e+07	2.67344e+07	2.60837e+07	2.69101e+07
P0A7V0	P0A7V0		rpsB		8.49558e+07	8.7528e+07	8.81591e+07	8.79328e+07	8.4151e+07	8.52314e+07
P0A7V3	P0A7V3		rpsC		7.71792e+07	7.84097e+07	7.81338e+07	7.77406e+07	7.84133e+07	7.82838e+07
P0A7V8	P0A7V8		rpsD		1.41783e+08	1.41547e+08	1.3644e+08	1.3981e+08	1.429e+08	1.38777e+08
P0A7W1	P0A7W1		rpsE		1.38487e+08	1.68318e+08	1.71102e+08	1.68894e+08	1.45983e+08	1.41009e+08
P0A7W7	P0A7W7		rpsH		5.56095e+07	5.59865e+07	6.01279e+07	5.70236e+07	5.48903e+07	5.73193e+07
P0A7X3	P0A7X3		rpsI		6.80562e+07	7.64468e+07	7.55232e+07	7.56128e+07	6.90773e+07	6.58021e+07
P0A7X6	P0A7X6		rimM		5.83875e+06	6.16258e+06	6.08157e+06	6.03408e+06	5.90409e+06	5.6729e+06
P0A7Y0	P0A7Y0		rnc		8.98289e+06	9.44705e+06	9.34114e+06	9.38432e+06	8.8676e+06	9.40685e+06
P0A7Y4	P0A7Y4		rnhA		64372.9					
P0A7Y8	P0A7Y8		rnpA		1.96772e+06	1.83844e+06	1.91147e+06	1.90431e+06	1.80339e+06	1.72706e+06
P0A7Z0	P0A7Z0		rpiA		1.69198e+07	1.70886e+07	1.75163e+07	1.71821e+07	1.63551e+07	1.62572e+07
P0A7Z4	P0A7Z4		rpoA		1.26835e+08	1.29387e+08	1.26793e+08	1.2808e+08	1.27285e+08	1.26735e+08
P0A800	P0A800		rpoZ		3.15232e+07	3.13389e+07	3.11629e+07	3.14614e+07	3.08591e+07	3.16501e+07
P0A805	P0A805		frr		3.01461e+07	3.22295e+07	3.27776e+07	3.29028e+07	3.02437e+07	2.92964e+07
P0A809	P0A809		ruvA				668632			689587
P0A812	P0A812		ruvB		1.14399e+06	1.24207e+06	1.2539e+06	1.2288e+06	1.03691e+06	1.11248e+06
P0A814	P0A814		ruvC		801813	620907	719418	776854	682435	658306
P0A817	P0A817		metK		1.73716e+07	1.70208e+07	1.722e+07	1.70432e+07	1.71647e+07	1.72244e+07
P0A821	P0A821		selA		1.92125e+06	1.95709e+06	1.96254e+06	1.94579e+06	1.90978e+06	1.97815e+06
P0A823	P0A823		sfsA		928176	783312	908509	975456	936195	910108
P0A825	P0A825		glyA		2.15501e+07	2.23144e+07	2.26928e+07	2.25338e+07	2.14048e+07	2.19168e+07
P0A832	P0A832		smpB		5.46357e+06	5.5171e+06	5.34312e+06	5.38862e+06	5.22537e+06	5.48777e+06
P0A836	P0A836		sucC		8.61225e+06	8.72972e+06	8.43472e+06	8.49915e+06	8.5559e+06	8.24898e+06
P0A840	P0A840		surE		1.59354e+06	1.53841e+06	1.58926e+06	1.62911e+06	1.6062e+06	1.57572e+06
P0A843	P0A843		tatE		8.22494e+06	8.15161e+06	8.42038e+06	8.2789e+06	8.43338e+06	8.25032e+06
P0A847	P0A847		tgt		3.24476e+06	3.29039e+06	3.33179e+06	3.38324e+06	3.27905e+06	3.21223e+06
P0A850	P0A850		tig		1.39048e+08	1.4298e+08	1.43175e+08	1.43289e+08	1.36739e+08	1.40292e+08
P0A853	P0A853		tnaA		3.61509e+06	3.70942e+06	3.55871e+06	3.65726e+06	3.58941e+06	3.54923e+06
P0A855	P0A855		tolB		1.67452e+07	1.69482e+07	1.75715e+07	1.72451e+07	1.62927e+07	1.66347e+07
P0A858	P0A858		tpiA		6.59054e+07	7.51816e+07	7.47044e+07	7.38654e+07	6.56315e+07	6.5982e+07
P0A862	P0A862		tpx		4.01969e+07	3.99278e+07	3.88042e+07	3.92677e+07	4.11223e+07	4.00236e+07
P0A867	P0A867		talA		4.78229e+06	4.68442e+06	4.67134e+06	4.79001e+06	4.82271e+06	4.72649e+06
P0A870	P0A870		talB		4.28853e+07	4.35374e+07	4.37164e+07	4.36889e+07	4.28541e+07	4.33049e+07
P0A873	P0A873		trmD		3.50578e+06	3.52611e+06	3.53134e+06	3.38144e+06	3.32933e+06	3.21925e+06
P0A877	P0A877		trpA		1.59633e+06	1.62611e+06	1.57793e+06	1.63996e+06	1.66532e+06	1.54381e+06
P0A879	P0A879		trpB		1.85627e+06	1.72067e+06	1.66786e+06	1.52018e+06	1.70144e+06	1.52921e+06
P0A881	P0A881		trpR		1.81253e+06	1.99284e+06	1.93946e+06	1.9e+06	1.90269e+06	1.81809e+06
P0A884	P0A884		thyA		5.28548e+06	5.45081e+06	5.48769e+06	5.40259e+06	5.3428e+06	5.33272e+06
P0A887	P0A887		ubiE		9.83112e+06	1.00148e+07	9.8989e+06	1.02714e+07	9.7575e+06	9.62312e+06
P0A890	P0A890		tusA		1.99148e+06	2.0641e+06	1.93124e+06	2.05037e+06	1.99002e+06	1.98224e+06
P0A894	P0A894		yhbJ		1.53961e+06	1.50941e+06	1.52519e+06	1.45227e+06	1.56796e+06	1.58705e+06
P0A898	P0A898		ybeY		3.33579e+06	3.33306e+06	3.40083e+06	3.35182e+06	3.26305e+06	3.36917e+06
P0A8A0	P0A8A0		yebC		2.10486e+06	2.30422e+06	2.63269e+06	2.59089e+06	2.15675e+06	2.26853e+06
P0A8A2	P0A8A2		yeeN		8.48086e+06	8.87006e+06	8.16011e+06	8.77822e+06	8.70694e+06	8.18473e+06
P0A8A4	P0A8A4		ppsR		1.93363e+06	1.9277e+06	1.91953e+06	1.94119e+06	1.88385e+06	1.97147e+06
P0A8A8	P0A8A8		rimP		1.98683e+07	1.68863e+07	1.83644e+07	1.92245e+07	1.77335e+07	2.1268e+07
P0A8B2	P0A8B2		yfcN		1.67487e+06	1.50536e+06	1.46877e+06	1.45941e+06	1.55267e+06	1.2429e+06
P0A8B5	P0A8B5		ybaB		1.66884e+06	1.93982e+06	2.10464e+06	2.04966e+06	1.6995e+06	1.71796e+06
P0A8C1	P0A8C1		ybjQ		755436	1.07815e+06	868347	800268	902567	763556
P0A8C4	P0A8C4		ygfB		3.02166e+06	3.02436e+06	3.0279e+06	2.97997e+06	3.03393e+06	2.98133e+06
P0A8D0	P0A8D0		nrdR		1.05354e+06	1.15151e+06	1.29331e+06	1.14961e+06	1.08597e+06	1.21938e+06
P0A8D3	P0A8D3		yaiI		2.35088e+06	2.29203e+06	2.38631e+06	2.32486e+06	2.34629e+06	2.39719e+06
P0A8D6	P0A8D6		ymdB		2.00237e+06	2.01988e+06	1.98602e+06	1.99211e+06	1.85312e+06	1.96447e+06
P0A8E1	P0A8E1		ycfP		1.22711e+07	1.25195e+07	1.26539e+07	1.24359e+07	1.18666e+07	1.22315e+07
P0A8E7	P0A8E7		yajQ		1.46594e+07	1.49894e+07	1.48171e+07	1.50808e+07	1.47679e+07	1.47163e+07
P0A8F0	P0A8F0		upp		3.29667e+07	3.16152e+07	3.16238e+07	3.19439e+07	3.20911e+07	3.19098e+07
P0A8F4	P0A8F4		udk		6.73281e+06	6.75512e+06	6.52799e+06	6.48633e+06	6.3648e+06	6.64726e+06
P0A8F8	P0A8F8		uvrB		2.0337e+06	1.91592e+06	1.77649e+06	1.80412e+06	1.87759e+06	2.07343e+06
P0A8G0	P0A8G0		uvrC		326272	385558	380847	417231	416664	400205
P0A8G3	P0A8G3		uxaC		2.25517e+06	2.28616e+06	2.25082e+06	2.20921e+06	2.25288e+06	2.21363e+06
P0A8G6	P0A8G6		wrbA		6.94526e+06	6.98302e+06	7.04783e+06	7.03906e+06	7.09268e+06	6.85656e+06
P0A8G9	P0A8G9		xseB		8.84746e+06	9.00653e+06	8.47098e+06	8.59792e+06	9.22834e+06	8.50571e+06
P0A8H8	P0A8H8		yacG		1.83647e+06	2.13858e+06	1.97988e+06	1.84304e+06	1.90746e+06	1.84067e+06
P0A8I1	P0A8I1		yqgF		1.48563e+06	1.63694e+06	1.47892e+06	1.57203e+06	1.68372e+06	1.61528e+06
P0A8I3	P0A8I3		yaaA		3.12273e+06	3.20378e+06	3.21428e+06	3.15788e+06	3.08911e+06	3.09023e+06
P0A8I5	P0A8I5		trmB		6.16144e+06	6.77541e+06	7.1665e+06	6.67523e+06	6.08498e+06	6.2818e+06
P0A8I8	P0A8I8		rlmH		3.68597e+06	3.8227e+06	3.87817e+06	3.99742e+06	3.49455e+06	3.77921e+06
P0A8J2	P0A8J2		dnaT		984291	1.06888e+06	1.03149e+06	1.04536e+06	959011	1.12671e+06
P0A8J4	P0A8J4		ybeD		1.15218e+07	1.26378e+07	1.17742e+07	1.24123e+07	1.12588e+07	1.183e+07
P0A8J8	P0A8J8		rhlB		4.85788e+06	5.03414e+06	5.07024e+06	5.06093e+06	4.83948e+06	4.94654e+06
P0A8K1	P0A8K1		psd		4.30182e+06	4.15677e+06	4.36697e+06	4.16904e+06	4.17079e+06	4.17478e+06
P0A8K5	P0A8K5		yaeP		1.1851e+06	1.41908e+06	1.37369e+06	1.27738e+06	1.20514e+06	950693
P0A8L1	P0A8L1		serS		2.35554e+07	2.37308e+07	2.37086e+07	2.39116e+07	2.3989e+07	2.33519e+07
P0A8L5	P0A8L5		ycgN		1.2613e+06	1.0885e+06	1.13621e+06	1.24095e+06	1.15189e+06	1.22461e+06
