Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P04805	P04805		gltX		2.55753e+07	2.49713e+07	2.45e+07	2.61153e+07	2.47151e+07	2.48506e+07
P04825	P04825		pepN		1.59295e+07	1.57715e+07	1.49953e+07	1.59819e+07	1.52487e+07	1.5149e+07
P04846	P04846		nlpA		3.55922e+06	3.12139e+06	3.47641e+06	3.41235e+06	3.47643e+06	3.40242e+06
P04949	P04949		fliC		3.69017e+07	3.70075e+07	4.1232e+07	3.90717e+07	4.08929e+07	4.03942e+07
P04951	P04951		kdsB		6.61083e+06	6.40504e+06	6.593e+06	6.31705e+06	6.50552e+06	6.53374e+06
P04982	P04982		rbsD		1.28159e+06	1.3381e+06	1.32762e+06	1.30178e+06	1.45214e+06	1.47781e+06
P04995	P04995		sbcB		1.27388e+07	1.20715e+07	1.26453e+07	1.20986e+07	1.21664e+07	1.24618e+07
P05020	P05020		pyrC		6.61812e+06	6.67787e+06	7.03487e+06	6.95909e+06	6.73038e+06	6.78142e+06
P05041	P05041		pabB		1.11193e+06	1.04449e+06	1.05145e+06	939231	1.02827e+06	1.10789e+06
P05055	P05055		pnp		3.97217e+07	4.09391e+07	4.01801e+07	4.08391e+07	3.99324e+07	3.99382e+07
P05100	P05100		tag		1.41135e+06	1.40585e+06	1.82525e+06	1.62247e+06	1.50435e+06	1.71109e+06
P05194	P05194		aroD		1.46386e+06	1.33772e+06	1.18291e+06	1.20465e+06	1.23676e+06	1.17017e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				1.30948e+07	1.34214e+07	927446	1.30043e+07	93870.9	1.17905e+06
P05458	P05458		ptrA		931125	949716	972707	930225	883474	859490
P05459	P05459		pdxB		6.34684e+06	6.40064e+06	6.44841e+06	6.28873e+06	6.47655e+06	6.15792e+06
P05637	P05637		apaH		3.65774e+06	3.16893e+06	3.22852e+06	3.51902e+06	3.52839e+06	3.40705e+06
P05719	P05719		hsdS		1.13799e+06	1.18944e+06	1.22991e+06	1.12724e+06	1.23402e+06	1.26071e+06
P05791	P05791		ilvD		3.34701e+06	3.38676e+06	3.24422e+06	3.40834e+06	3.29026e+06	3.32016e+06
P05793	P05793		ilvC		6.41915e+06	6.54164e+06	6.87081e+06	6.43995e+06	6.8897e+06	7.17242e+06
P05825	P05825		fepA		1.97575e+06	1.895e+06	2.20103e+06	2.01603e+06	2.16015e+06	2.08985e+06
P05852	P05852		gcp		2.33952e+06	2.18496e+06	2.41758e+06	2.35308e+06	2.53442e+06	2.53132e+06
P06129	P06129		btuB		1.34353e+07	1.36263e+07	1.3454e+07	1.38185e+07	1.3882e+07	1.35618e+07
P06149	P06149		dld		6.68398e+06	6.42389e+06	6.0995e+06	6.59462e+06	6.08336e+06	6.13927e+06
P06282	P06282		cdh		2.72334e+06	2.64414e+06	2.71062e+06	2.52984e+06	2.55447e+06	2.4722e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				4.11865e+06	4.06077e+06	1.80289e+06	4.14638e+06	1.90632e+06	1.66341e+06
P06610	P06610		btuE		1.1282e+07	1.10743e+07	1.04567e+07	1.10117e+07	1.04586e+07	9.86372e+06
P06612	P06612		topA		5.97828e+06	5.7245e+06	6.07061e+06	6.03608e+06	5.91668e+06	6.01542e+06
P06616	P06616		era		3.32214e+06	3.60615e+06	4.047e+06	3.56297e+06	4.2462e+06	4.15461e+06
P06709	P06709		birA		1.01639e+06	913020	1.09411e+06	966128	1.11629e+06	1.04769e+06
P06710	P06710		dnaX		1.18877e+06	1.09163e+06	1.24447e+06	1.22477e+06	1.24878e+06	1.32794e+06
P06715	P06715		gor		4.79626e+06	4.5449e+06	4.59752e+06	4.77973e+06	4.66629e+06	4.60887e+06
P06722	P06722		mutH		598533	565586	557360	614002	568211	623682
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				5.05488e+06	4.8656e+06	1.07329e+06	5.09043e+06		
P06846	P06846		ebgR		1.44073e+06	1.52407e+06	1.46197e+06	1.26675e+06	1.24111e+06	1.38588e+06
P06959	P06959		aceF		6.20144e+07	6.22423e+07	6.31609e+07	6.36076e+07	6.27665e+07	6.18797e+07
P06961	P06961		cca		1.09192e+06	999051	938698	1.06892e+06	1.1082e+06	1.03113e+06
P06966	P06966		dicA		3.58539e+06	3.49274e+06	2.3184e+06	3.86855e+06	2.29545e+06	1.56113e+06
P06968	P06968		dut		8.49256e+06	8.19889e+06	9.02013e+06	8.486e+06	8.79724e+06	8.48471e+06
P06971	P06971		fhuA		1.42654e+07	1.40305e+07	1.44143e+07	1.40245e+07	1.43667e+07	1.45187e+07
P06974	P06974		fliM		1.19083e+06	1.26356e+06	1.19094e+06	1.29388e+06	1.25787e+06	1.26277e+06
P06983	P06983		hemC		1.07848e+07	1.14327e+07	1.15814e+07	1.0889e+07	1.17894e+07	1.16398e+07
P06986	P06986		hisC		4.62456e+06	4.51065e+06	4.6292e+06	4.70125e+06	4.57e+06	4.46006e+06
P06987	P06987		hisB		1.36589e+06	1.21116e+06	1.31636e+06	1.43924e+06	1.298e+06	1.19784e+06
P06988	P06988		hisD		1.57534e+06	1.44686e+06	1.71051e+06	1.54458e+06	1.6571e+06	1.76706e+06
P06992	P06992		rsmA		2.28306e+06	2.30287e+06	2.25874e+06	2.24755e+06	2.22979e+06	2.0956e+06
P06996	P06996		ompC		2.03163e+08	1.93717e+08	2.20268e+08	2.03006e+08	2.16994e+08	2.12611e+08
P06999	P06999		pfkB		1.2167e+06	1.20818e+06	1.25299e+06	1.28928e+06	1.2226e+06	1.22774e+06
P07000	P07000		pldB		507603	603741	651653	558893	653142	598330
P07001	P07001		pntA		2.52866e+06	2.53947e+06	2.56697e+06	2.39343e+06	2.64669e+06	2.4292e+06
P07003	P07003		poxB		2.60348e+06	2.677e+06	2.54624e+06	2.64053e+06	2.53021e+06	2.23781e+06
P07004	P07004		proA		5.72296e+06	5.52679e+06	5.79327e+06	5.71906e+06	5.84436e+06	5.84852e+06
P07012	P07012		prfB		9.59034e+06	9.47959e+06	9.26113e+06	9.76549e+06	9.30876e+06	9.27185e+06
P07014	P07014		sdhB		1.68123e+06	1.65077e+06	1.81368e+06	1.74942e+06	1.84729e+06	1.62717e+06
P07017	P07017		tar		3.44984e+06	3.46606e+06	3.32692e+06	3.35977e+06	3.40407e+06	3.41072e+06
P07021	P07021		yfiB		2.41654e+06	2.22666e+06	1.8823e+06	2.27538e+06	2.0328e+06	2.01662e+06
P07023	P07023		tyrA		2.42058e+06	2.64147e+06	2.36175e+06	2.5621e+06	2.56053e+06	2.37768e+06
P07024	P07024		ushA		5.12718e+06	4.94499e+06	5.2621e+06	5.07874e+06	5.10935e+06	5.08082e+06
P07026	P07026		sdiA		1.81391e+06	1.7775e+06	1.88719e+06	1.73784e+06	1.90757e+06	1.85641e+06
P07118	P07118		valS		2.55e+07	2.5271e+07	2.45274e+07	2.57419e+07	2.46438e+07	2.47172e+07
P07330	P07330		cheB		920084	1.00865e+06	1.24394e+06	878028	1.1574e+06	1.06862e+06
P07363	P07363		cheA		1.73629e+06	1.77576e+06	1.7441e+06	1.79365e+06	1.79581e+06	1.77349e+06
P07395	P07395		pheT		1.61781e+07	1.61402e+07	1.63258e+07	1.65355e+07	1.63551e+07	1.6372e+07
P07604	P07604		tyrR		4.5956e+06	4.69509e+06	4.70555e+06	4.6539e+06	4.82658e+06	4.96372e+06
P07639	P07639		aroB		3.30192e+06	3.43112e+06	3.54762e+06	3.37177e+06	3.53988e+06	3.52745e+06
P07649	P07649		truA		2.14972e+06	2.01138e+06	2.16847e+06	2.00945e+06	2.03741e+06	1.93711e+06
P07650	P07650		deoA		6.85493e+06	6.99273e+06	6.66327e+06	6.8465e+06	6.74592e+06	6.6641e+06
P07658	P07658		fdhF		882658	863786	848090	937601	947013	952251
P07762	P07762		glgB		3.89428e+06	3.99644e+06	3.83944e+06	3.89032e+06	3.96944e+06	3.9376e+06
P07813	P07813		leuS		1.86251e+07	1.80216e+07	1.82217e+07	1.85713e+07	1.79753e+07	1.82167e+07
P07822	P07822		fhuD		429661	443989	420059	423456	464060	504228
P07862	P07862		ddlB		2.39613e+06	2.27167e+06	2.31697e+06	2.30293e+06	2.2752e+06	2.30475e+06
P07913	P07913		tdh		3.9071e+06	4.12629e+06	3.85888e+06	4.18859e+06	3.7606e+06	3.88124e+06
P08178	P08178		purM		1.73863e+06	1.69887e+06	1.82492e+06	1.6659e+06	1.6721e+06	1.57453e+06
P08179	P08179		purN		1.13537e+06	1.24551e+06	983477	1.18419e+06	1.05586e+06	937985
P08189	P08189		fimF		1.20335e+06	1.19541e+06	1.43989e+06	1.13249e+06	1.23498e+06	1.29325e+06
P08190	P08190		fimG		2.03529e+06	1.54334e+06	1.78191e+06	2.10509e+06	2.11703e+06	2.09645e+06
P08191	P08191		fimH		2.89982e+06	2.94609e+06	3.02205e+06	3.1653e+06	3.05971e+06	3.12597e+06
P08192	P08192		folC		2.54542e+06	2.66057e+06	2.60581e+06	2.60084e+06	2.59857e+06	2.51762e+06
P08200	P08200		icd		2.52793e+07	2.46596e+07	2.43251e+07	2.51053e+07	2.46148e+07	2.46082e+07
P08201	P08201		nirB		6.18567e+06	6.1078e+06	6.08768e+06	6.05664e+06	6.10286e+06	6.13787e+06
P08244	P08244		pyrF		1.0351e+07	1.04046e+07	1.05554e+07	1.04824e+07	1.07569e+07	1.0966e+07
P08245	P08245		yciH		573977	699502	734456	648211	683955	693983
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				7.95123e+06	8.09892e+06	6.67914e+06	8.02232e+06	6.44926e+06	
P08312	P08312		pheS		1.40177e+07	1.36919e+07	1.39139e+07	1.4076e+07	1.38933e+07	1.40155e+07
P08331	P08331		cpdB		2.6567e+06	2.55722e+06	2.72056e+06	2.55702e+06	2.61653e+06	2.54448e+06
P08337	P08337		mutT		909329	942193	1.15923e+06	835892	1.01521e+06	1.01048e+06
P08373	P08373		murB		1.73313e+06	1.68261e+06	1.55471e+06	1.69486e+06	1.6321e+06	1.61514e+06
P08390	P08390		usg		5.48097e+06	5.39514e+06	5.52845e+06	5.32408e+06	5.58945e+06	5.69652e+06
P08395	P08395		sppA		2.13565e+06	2.06768e+06	2.23661e+06	2.18135e+06	2.21299e+06	2.20132e+06
P08506	P08506		dacC		6.09556e+06	5.99801e+06	6.60315e+06	6.229e+06	6.34648e+06	6.4375e+06
P08622	P08622		dnaJ		6.0716e+06	6.06176e+06	6.36659e+06	6.25883e+06	6.22011e+06	6.38586e+06
P08660	P08660		lysC		2.56676e+06	2.52426e+06	2.42702e+06	2.46394e+06	2.5091e+06	2.45366e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				1.02142e+07	1.03092e+07		1.06313e+07		
P08839	P08839		ptsI		7.80354e+07	7.83238e+07	7.52026e+07	7.97701e+07	7.49294e+07	7.50958e+07
P08956	P08956		hsdR		1.70603e+06	1.69924e+06	1.6118e+06	1.49802e+06	1.6567e+06	1.72164e+06
P08957	P08957		hsdM		8.44086e+06	8.45902e+06	8.11948e+06	8.47204e+06	8.25256e+06	8.17888e+06
P09029	P09029		purK		1.3189e+06	1.27046e+06	999948	1.23342e+06	1.01747e+06	994865
P09030	P09030		xthA		2.54046e+06	2.57971e+06	2.54387e+06	2.53619e+06	2.48529e+06	2.42284e+06
P09053	P09053		avtA		835150	760576	986522	797549	968185	931104
P09126	P09126		hemD		1.46346e+06	1.52311e+06	1.51837e+06	1.54412e+06	1.61408e+06	1.56929e+06
P09127	P09127		hemX		1.21137e+07	1.22362e+07	1.23881e+07	1.20028e+07	1.24838e+07	1.18053e+07
P09147	P09147		galE		9.24043e+06	9.12545e+06	9.2826e+06	9.33445e+06	9.48277e+06	9.12778e+06
P09148	P09148		galT		1.98586e+06	1.97679e+06	2.0285e+06	2.02102e+06	2.10028e+06	1.91628e+06
P09152	P09152		narG		3.13964e+06	3.09428e+06	3.14461e+06	3.09679e+06	3.06143e+06	3.09616e+06
P09155	P09155		rnd		2.18261e+06	2.29493e+06	2.22448e+06	2.50602e+06	2.29997e+06	2.4784e+06
P09158	P09158		speE		6.95472e+06	6.80751e+06	7.08161e+06	6.99149e+06	6.92035e+06	7.10997e+06
P09169	P09169		ompT		5.83814e+06	5.79592e+06	5.7888e+06	5.82561e+06	6.1737e+06	5.75785e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.67393e+06	2.63304e+06	3.31359e+06	2.8979e+06	2.99268e+06	3.18172e+06
P09323	P09323		nagE		667188	564606	545622	724109	549896	477921
P09372	P09372		grpE		4.89426e+07	4.78518e+07	4.48699e+07	4.66023e+07	4.54626e+07	4.68262e+07
P09373	P09373		pflB		2.91941e+08	2.94845e+08	3.00128e+08	2.97517e+08	2.97138e+08	2.9579e+08
P09394	P09394		glpQ		6.04867e+06	5.94149e+06	5.73483e+06	5.86882e+06	5.95083e+06	5.73198e+06
P09424	P09424		mtlD		2.38266e+06	2.44263e+06	2.23971e+06	2.44454e+06	2.28493e+06	2.26259e+06
P09546	P09546		putA		872173	906514	927047	905037	929374	889144
P09549	P09549		dedD		1.22473e+06	1.25449e+06	1.31553e+06	1.23339e+06	1.21512e+06	1.21712e+06
P09831	P09831		gltB		2.57918e+06	2.56658e+06	2.58517e+06	2.55967e+06	2.61603e+06	2.64528e+06
P09832	P09832		gltD		2.88191e+06	2.79362e+06	3.02775e+06	3.01827e+06	3.04606e+06	3.03071e+06
P0A698	P0A698		uvrA		2.70571e+06	2.7064e+06	2.76692e+06	2.67663e+06	2.73645e+06	2.66004e+06
P0A6A0	P0A6A0		ubiB		1.6392e+06	1.69343e+06	1.66899e+06	1.65758e+06	1.69225e+06	1.6916e+06
P0A6A3	P0A6A3		ackA		1.4032e+08	1.41735e+08	1.42476e+08	1.43916e+08	1.38702e+08	1.37378e+08
P0A6A8	P0A6A8		acpP		1.56582e+08	1.49641e+08	1.51057e+08	1.61507e+08	1.51585e+08	1.50025e+08
P0A6B4	P0A6B4		alr		3.3035e+06	3.39788e+06	3.4331e+06	3.22877e+06	3.41656e+06	3.39847e+06
P0A6B7	P0A6B7		iscS		1.83316e+07	1.8013e+07	1.85604e+07	1.83527e+07	1.86436e+07	1.81568e+07
P0A6C1	P0A6C1		nfo		2.40871e+06	2.30901e+06	2.443e+06	2.56313e+06	2.41722e+06	2.43036e+06
P0A6D0	P0A6D0		argR		1.57329e+06	1.51654e+06	1.74785e+06	1.76069e+06	1.71403e+06	1.73175e+06
P0A6D3	P0A6D3		aroA		5.93723e+06	6.15121e+06	6.06718e+06	6.07667e+06	5.95148e+06	5.80608e+06
P0A6D7	P0A6D7		aroK		1.15232e+07	1.13954e+07	1.08468e+07	1.16093e+07	1.09055e+07	1.06871e+07
P0A6E1	P0A6E1		aroL		115708	60801.9	119902	106114	96025.8	52556.2
P0A6E6	P0A6E6		atpC		8.68183e+06	8.60405e+06	8.25299e+06	8.74668e+06	8.28148e+06	8.44326e+06
P0A6E9	P0A6E9		bioD2		5.28471e+06	5.6976e+06	6.00228e+06	5.86303e+06	6.46755e+06	5.73836e+06
P0A6F1	P0A6F1		carA		5.90247e+06	5.67724e+06	6.03489e+06	5.82033e+06	5.91771e+06	6.21165e+06
P0A6F3	P0A6F3		glpK		5.09884e+06	5.04791e+06	5.08959e+06	5.17082e+06	5.12892e+06	5.09412e+06
P0A6F5	P0A6F5		groL		9.04295e+07	8.84705e+07	9.06646e+07	9.17402e+07	8.96324e+07	9.13529e+07
P0A6F9	P0A6F9		groS		8.73009e+07	9.2215e+07	1.18378e+08	9.20345e+07	1.15336e+08	1.1207e+08
P0A6G3	P0A6G3		pncC		3.38383e+06	3.49004e+06	3.50693e+06	3.57374e+06	3.59167e+06	3.53233e+06
P0A6G7	P0A6G7		clpP		1.99241e+07	2.02867e+07	2.00423e+07	2.0305e+07	1.92028e+07	1.98872e+07
P0A6H1	P0A6H1		clpX		2.91043e+07	2.91472e+07	2.76064e+07	2.96765e+07	2.76097e+07	2.73323e+07
P0A6H5	P0A6H5		hslU		2.36263e+07	2.37299e+07	2.44863e+07	2.37226e+07	2.41038e+07	2.43906e+07
P0A6H8	P0A6H8		cls		485929	521899	508267	578197	552209	543973
P0A6I0	P0A6I0		cmk		1.10615e+07	1.10209e+07	1.11385e+07	1.12494e+07	1.13956e+07	1.15778e+07
P0A6I3	P0A6I3		coaA		3.36566e+06	3.65775e+06	3.65522e+06	3.43248e+06	3.70538e+06	3.67702e+06
P0A6I6	P0A6I6		coaD		953209	855314	1.03605e+06	851355	1.01033e+06	1.00236e+06
P0A6I9	P0A6I9		coaE		772040	768546	742034	636156	714378	811096
P0A6J1	P0A6J1		cysC		1.41473e+06	1.4322e+06	1.4687e+06	1.31213e+06	1.48732e+06	1.46055e+06
P0A6J8	P0A6J8		ddlA		1.32098e+07	1.30947e+07	1.28119e+07	1.33087e+07	1.28431e+07	1.24944e+07
P0A6K1	P0A6K1		dapF		442434	494146	324410	524814	331933	302448
P0A6K3	P0A6K3		def		1.42823e+07	1.37773e+07	1.48174e+07	1.38481e+07	1.45956e+07	1.48541e+07
P0A6K6	P0A6K6		deoB		1.90348e+07	1.90068e+07	1.8823e+07	1.92551e+07	1.84785e+07	1.87134e+07
P0A6L0	P0A6L0		deoC		1.27433e+07	1.29681e+07	1.34795e+07	1.28829e+07	1.34328e+07	1.34024e+07
P0A6L2	P0A6L2		dapA		2.36822e+07	2.35466e+07	2.4464e+07	2.41966e+07	2.44841e+07	2.38059e+07
P0A6L7	P0A6L7		uxaB		1.73915e+06	1.71428e+06	1.84801e+06	1.77392e+06	1.87985e+06	1.7908e+06
P0A6L9	P0A6L9		hscB		4.83403e+06	4.80582e+06	4.80995e+06	4.9674e+06	4.90453e+06	4.86962e+06
P0A6M4	P0A6M4		dtd		2.18381e+06	2.10371e+06	2.45634e+06	2.08185e+06	2.05905e+06	2.4511e+06
P0A6M8	P0A6M8		fusA		1.37863e+08	1.40932e+08	1.47577e+08	1.42776e+08	1.46805e+08	1.46586e+08
P0A6N4	P0A6N4		efp		7.54141e+07	7.52133e+07	7.90064e+07	7.6114e+07	7.98278e+07	7.11306e+07
P0A6N8	P0A6N8		yeiP		1.51489e+07	1.50348e+07	1.57311e+07	1.55049e+07	1.55196e+07	1.51e+07
P0A6P1	P0A6P1		tsf		2.17865e+08	2.14961e+08	2.25187e+08	2.25788e+08	2.21362e+08	2.22936e+08
P0A6P5	P0A6P5		der		4.69683e+06	5.00447e+06	4.82829e+06	4.79958e+06	4.72096e+06	4.72298e+06
P0A6P7	P0A6P7		engB		8.77064e+06	8.62017e+06	9.16692e+06	8.6196e+06	8.86239e+06	9.35364e+06
P0A6P9	P0A6P9		eno		1.69705e+08	1.73605e+08	1.79587e+08	1.75462e+08	1.80977e+08	1.7737e+08
P0A6Q3	P0A6Q3		fabA		1.3799e+07	1.40175e+07	1.38644e+07	1.35216e+07	1.36636e+07	1.39637e+07
P0A6Q6	P0A6Q6		fabZ		2.71559e+07	2.77603e+07	2.66165e+07	2.72808e+07	2.65166e+07	2.69365e+07
P0A6R0	P0A6R0		fabH		1.98386e+07	1.91351e+07	1.72301e+07	2.02625e+07	1.70032e+07	1.70453e+07
P0A6R3	P0A6R3		fis		7.6076e+06	7.0867e+06	7.34125e+06	7.80368e+06	6.85799e+06	7.46149e+06
P0A6S0	P0A6S0		flgH		1.78923e+06	1.7791e+06	1.87625e+06	1.85934e+06	1.90185e+06	1.92741e+06
P0A6S7	P0A6S7		gpsA		4.93692e+06	4.99396e+06	5.21814e+06	4.7822e+06	5.30072e+06	4.80843e+06
P0A6T1	P0A6T1		pgi		5.2545e+07	5.2481e+07	5.29511e+07	5.36715e+07	5.14694e+07	5.19179e+07
P0A6T3	P0A6T3		galK		2.6736e+06	2.65404e+06	2.83747e+06	2.69251e+06	2.82281e+06	2.82017e+06
P0A6T5	P0A6T5		folE		4.74601e+06	4.67803e+06	4.47176e+06	4.83779e+06	4.59302e+06	4.63625e+06
P0A6T9	P0A6T9		gcvH		1.37407e+06	1.33952e+06	1.34271e+06	1.43717e+06	1.43955e+06	1.44253e+06
P0A6U3	P0A6U3		mnmG		6.8945e+06	6.78781e+06	7.01656e+06	6.91312e+06	7.05948e+06	7.02053e+06
P0A6U5	P0A6U5		rsmG		6.00097e+06	5.78997e+06	6.09578e+06	6.07594e+06	5.8624e+06	6.17213e+06
P0A6U8	P0A6U8		glgA		3.04179e+06	3.30926e+06	3.12197e+06	3.13066e+06	3.13726e+06	3.11668e+06
P0A6V1	P0A6V1		glgC		6.54674e+06	5.64533e+06	6.61491e+06	6.73227e+06	6.31785e+06	6.71033e+06
P0A6V8	P0A6V8		glk		1.07831e+07	1.08288e+07	1.10372e+07	1.08759e+07	1.09312e+07	1.12166e+07
P0A6W5	P0A6W5		greA		2.46039e+07	2.52742e+07	2.58824e+07	2.41589e+07	2.46933e+07	2.60951e+07
P0A6W9	P0A6W9		gshA		4.82131e+06	4.85052e+06	4.96694e+06	4.87691e+06	4.99203e+06	4.87928e+06
P0A6X3	P0A6X3		hfq		1.01775e+06	818205	1.08053e+06	1.03801e+06	1.09405e+06	1.0446e+06
P0A6X7	P0A6X7		ihfA		5.31721e+07	5.7201e+07	5.07943e+07	5.47645e+07	5.26821e+07	5.00576e+07
P0A6Y1	P0A6Y1		ihfB		1.24566e+07	1.17129e+07	9.97876e+06	1.22435e+07	1.01171e+07	8.69538e+06
P0A6Y5	P0A6Y5		hslO		7.18439e+06	7.04712e+06	6.92847e+06	7.17139e+06	7.05134e+06	6.79819e+06
P0A6Y8	P0A6Y8		dnaK		4.24789e+07	4.23085e+07	4.35086e+07	4.38941e+07	4.33822e+07	4.20603e+07
P0A6Z1	P0A6Z1		hscA		5.12105e+06	5.28498e+06	5.42442e+06	5.1383e+06	5.51783e+06	5.36328e+06
P0A6Z3	P0A6Z3		htpG		2.93726e+07	2.86888e+07	2.85122e+07	2.94795e+07	2.81498e+07	2.85839e+07
P0A6Z6	P0A6Z6		nikR		1.96797e+06	1.87197e+06	1.91623e+06	1.90946e+06	1.99509e+06	1.8592e+06
P0A705	P0A705		infB		2.40623e+07	2.37677e+07	2.42961e+07	2.42737e+07	2.33281e+07	2.38604e+07
P0A707	P0A707		infC		4.91618e+07	5.09315e+07	5.13432e+07	5.22573e+07	5.11626e+07	5.19437e+07
P0A715	P0A715		kdsA		2.36044e+07	2.3495e+07	2.28786e+07	2.32667e+07	2.25135e+07	2.2723e+07
P0A717	P0A717		prs		3.854e+07	3.7387e+07	3.79145e+07	3.90916e+07	3.68171e+07	3.78244e+07
P0A720	P0A720		tmk		2.61635e+06	2.80364e+06	2.71652e+06	2.6823e+06	2.70678e+06	2.72843e+06
P0A722	P0A722		lpxA		8.71209e+06	8.39758e+06	9.16935e+06	8.59539e+06	9.01181e+06	9.21897e+06
P0A725	P0A725		lpxC		3.66102e+06	3.05731e+06	2.60062e+06	3.09013e+06	3.27551e+06	3.13573e+06
P0A729	P0A729		yceF		2.24904e+06	2.32744e+06	2.36504e+06	2.35254e+06	2.30333e+06	2.29768e+06
P0A731	P0A731		mgsA		3.6369e+06	3.65378e+06	3.58712e+06	4.10471e+06	3.67461e+06	3.51684e+06
P0A734	P0A734		minE		2.71685e+07	2.50923e+07	2.5885e+07	2.49154e+07	2.55516e+07	2.60729e+07
P0A738	P0A738		moaC		1.08474e+06	1.076e+06	1.05125e+06	946379	1.03079e+06	1.06878e+06
P0A744	P0A744		msrA		7.6066e+06	5.97047e+06	6.92282e+06	7.40615e+06	6.88266e+06	6.39347e+06
P0A746	P0A746		msrB		1.75008e+06	1.49458e+06	1.86139e+06	1.64462e+06	1.90043e+06	1.91293e+06
P0A749	P0A749		murA		1.18191e+07	1.15105e+07	1.18808e+07	1.16233e+07	1.21328e+07	1.19885e+07
P0A752	P0A752		nadD		506901	512980	331733	448405	429409	443302
P0A759	P0A759		nagB		4.20025e+06	3.80613e+06	3.95528e+06	3.81727e+06	3.75872e+06	3.87391e+06
P0A763	P0A763		ndk		1.41397e+07	1.38581e+07	1.43849e+07	1.35926e+07	1.45854e+07	1.4679e+07
P0A780	P0A780		nusB		1.40932e+07	1.31671e+07	1.32787e+07	1.35599e+07	1.27628e+07	1.3086e+07
P0A784	P0A784		orn		3.05246e+06	2.98961e+06	2.85112e+06	2.99668e+06	2.96381e+06	2.82876e+06
P0A786	P0A786		pyrB		2.47601e+06	2.40004e+06	2.5016e+06	2.30251e+06	2.61653e+06	2.33692e+06
P0A790	P0A790		panD		1.00794e+07	9.48049e+06	1.0121e+07	9.91171e+06	9.93063e+06	9.88338e+06
P0A794	P0A794		pdxJ		6.67366e+06	6.39163e+06	6.79891e+06	6.27358e+06	6.74637e+06	6.98145e+06
P0A796	P0A796		pfkA		2.45112e+07	2.45857e+07	2.30076e+07	2.47684e+07	2.3097e+07	2.31653e+07
P0A799	P0A799		pgk		4.41976e+08	4.47284e+08	4.44799e+08	4.5039e+08	4.46067e+08	4.3688e+08
P0A7A2	P0A7A2		gpmB		1.81525e+06	1.84784e+06	1.94095e+06	1.7499e+06	1.73949e+06	1.83117e+06
P0A7A5	P0A7A5		pcm		937988	777636	735881	807114	706402	748461
P0A7A7	P0A7A7		plsB		3.05069e+06	3.03814e+06	2.99401e+06	2.79843e+06	2.89241e+06	2.93088e+06
P0A7A9	P0A7A9		ppa		9.49355e+07	9.42378e+07	9.68766e+07	9.46714e+07	9.74565e+07	9.73165e+07
P0A7B1	P0A7B1		ppk		1.31859e+06	1.35993e+06	1.42299e+06	1.35426e+06	1.39414e+06	1.28682e+06
P0A7B5	P0A7B5		proB		4.87684e+06	4.70615e+06	4.76242e+06	4.66184e+06	4.79091e+06	4.76272e+06
P0A7B8	P0A7B8		hslV		1.82644e+07	2.01102e+07	1.25492e+07	1.56674e+07	1.38999e+07	1.24849e+07
P0A7C2	P0A7C2		lexA		2.90666e+07	3.00264e+07	3.05624e+07	2.95062e+07	3.03968e+07	3.03263e+07
P0A7C6	P0A7C6		pepE		6.25356e+06	6.16225e+06	6.38042e+06	6.13249e+06	6.31416e+06	6.07736e+06
P0A7D1	P0A7D1		pth		7.89062e+06	7.71324e+06	8.4719e+06	7.85327e+06	8.205e+06	7.76267e+06
