Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P00968	P00968		carB		4.95756e+06	5.02242e+06	4.94504e+06	4.97989e+06	4.99088e+06	4.97043e+06
P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)	P01008ups|ANT3_HUMAN_UPS Antithrombin-III (Chain 33-464) - Homo sapiens (Human)				5.58729e+06	5.53392e+06	5.5802e+06	1.37727e+06	1.21637e+06	1.33336e+06
P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)	P01031ups|CO5_HUMAN_UPS Complement C5 (C5a anaphylatoxin) (Chain 678-751) - Homo sapiens (Human)				2.84613e+06	2.88472e+06	2.85066e+06	651378	707295	653054
P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)	P01112ups|RASH_HUMAN_UPS GTPase HRas (Chain 1-189) - Homo sapiens (Human)				3.90086e+06	4.18083e+06	3.93126e+06	2.36351e+06	1.70529e+06	1.7935e+06
P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)	P01127ups|PDGFB_HUMAN_UPS Platelet-derived growth factor B chain (Chain 82-190) - Homo sapiens (Human)				2.97423e+06	2.89651e+06	2.97355e+06	673762	735678	616448
P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)	P01344ups|IGF2_HUMAN_UPS Insulin-like growth factor II (Chain 25-91) - Homo sapiens (Human)				4.52143e+06	4.5503e+06	4.55635e+06	911630	946684	942261
P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)	P01375ups|TNFA_HUMAN_UPS Tumor necrosis factor, soluble form (Chain 77-233) - Homo sapiens (Human)				1.6322e+06	1.52441e+06	1.62877e+06	1.04308e+06	608488	
P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)	P01579ups|IFNG_HUMAN_UPS Interferon Gamma (Chain 23-166) - Homo sapiens (Human)				3.11538e+06	3.06415e+06	2.9006e+06	869378	847345	922449
P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)	P02144ups|MYG_HUMAN_UPS Myoglobin (Chain 2-154) - Homo sapiens (Human)				2.65277e+06	2.61669e+06	2.56191e+06	489870	501310	399323
P02358	P02358		rpsF		1.19692e+08	1.16401e+08	1.17387e+08	1.19665e+08	1.18119e+08	1.18357e+08
P02359	P02359		rpsG		1.5525e+08	1.56606e+08	1.53741e+08	1.57637e+08	1.55707e+08	1.54766e+08
P02413	P02413		rplO		1.65888e+08	1.61689e+08	1.62427e+08	1.59854e+08	1.5818e+08	1.5875e+08
P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)	P02768ups|ALBU_HUMAN_UPS Serum albumin (Chain 26-609) - Homo sapiens (Human)				4.60785e+06	4.59423e+06	4.60863e+06	1.17033e+06	1.06652e+06	1.13238e+06
P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)	P02787ups|TRFE_HUMAN_UPS Serotransferrin (Chain 20-698) - Homo sapiens (Human)				5.10716e+06	5.20355e+06	5.26655e+06	1.3636e+06	1.32119e+06	1.4084e+06
P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)	P02788ups|TRFL_HUMAN_UPS Lactotransferrin (Chain 20-710) - Homo sapiens (Human)				3.09991e+06	3.13767e+06	3.04356e+06	873580	919082	823115
P02918	P02918		mrcA		1.08111e+06	1.01467e+06	1.00502e+06	1.0571e+06	1.03373e+06	1.03715e+06
P02919	P02919		mrcB		1.89988e+06	1.71362e+06	1.68916e+06	1.65509e+06	1.67795e+06	1.71662e+06
P02925	P02925		rbsB		9.91829e+06	9.54968e+06	1.00846e+07	9.75352e+06	9.65603e+06	9.63889e+06
P02930	P02930		tolC		2.60048e+07	2.56752e+07	2.527e+07	2.61551e+07	2.6216e+07	2.54769e+07
P02931	P02931		ompF		3.34833e+07	3.2399e+07	3.28208e+07	3.25736e+07	3.27999e+07	3.23865e+07
P02942	P02942		tsr		1.4361e+07	1.41982e+07	1.41839e+07	1.44893e+07	1.44713e+07	1.46335e+07
P02943	P02943		lamB		1.55613e+06	1.54587e+06	1.58753e+06	1.70746e+06	1.53358e+06	1.66787e+06
P03004	P03004		dnaA		2.01129e+06	1.96657e+06	2.01068e+06	1.88411e+06	2.01534e+06	2.01549e+06
P03018	P03018		uvrD		2.51273e+06	2.48684e+06	2.53472e+06	2.49527e+06	2.41737e+06	2.50804e+06
P03817	P03817		mioC		8.51238e+06	8.63093e+06	8.2742e+06	9.16402e+06	8.75188e+06	8.76682e+06
P03841	P03841		malM		1.06517e+07	1.06317e+07	1.06796e+07	1.04834e+07	1.07983e+07	1.03356e+07
P04036	P04036		dapB		5.08536e+06	4.8285e+06	5.01235e+06	5.15973e+06	5.11257e+06	4.96089e+06
P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)	P04040ups|CATA_HUMAN_UPS Catalase (Chain 2-527) - Homo sapiens (Human)				566704	566882	592595			
P04079	P04079		guaA		1.9182e+07	1.8767e+07	1.91634e+07	1.90411e+07	1.90303e+07	1.88711e+07
P04335	P04335		frsA		4.43653e+06	4.62455e+06	4.36212e+06	4.58385e+06	4.53529e+06	4.5119e+06
P04425	P04425		gshB		7.90615e+06	7.78091e+06	7.79056e+06	8.38782e+06	8.25139e+06	8.33956e+06
P04693	P04693		tyrB		4.2365e+06	4.18439e+06	3.73785e+06	4.03536e+06	4.17402e+06	3.91253e+06
P04805	P04805		gltX		2.39423e+07	2.3774e+07	2.37259e+07	2.3134e+07	2.34087e+07	2.30124e+07
P04825	P04825		pepN		1.68597e+07	1.67347e+07	1.67435e+07	1.69149e+07	1.70311e+07	1.71449e+07
P04846	P04846		nlpA		3.53662e+06	3.51624e+06	3.48571e+06	3.31103e+06	3.41544e+06	3.3879e+06
P04949	P04949		fliC		3.95626e+07	4.02065e+07	3.86493e+07	3.97701e+07	4.07961e+07	3.9046e+07
P04951	P04951		kdsB		5.73406e+06	5.76736e+06	5.74922e+06	5.59628e+06	5.65558e+06	5.7365e+06
P04982	P04982		rbsD		1.38499e+06	1.53465e+06	1.43864e+06	1.44708e+06	1.42556e+06	1.23696e+06
P04995	P04995		sbcB		1.32411e+07	1.33297e+07	1.36158e+07	1.4252e+07	1.3656e+07	1.39133e+07
P05020	P05020		pyrC		6.51376e+06	6.52416e+06	6.3647e+06	6.44829e+06	6.19227e+06	6.85925e+06
P05041	P05041		pabB		1.95132e+06	2.10612e+06	1.83364e+06	2.36335e+06	2.35893e+06	2.17751e+06
P05055	P05055		pnp		4.53156e+07	4.51107e+07	4.45014e+07	4.62198e+07	4.60721e+07	4.64202e+07
P05100	P05100		tag		2.28182e+06	2.03848e+06	2.38492e+06	2.07254e+06	1.99332e+06	1.98065e+06
P05194	P05194		aroD		1.22537e+06	1.18323e+06	1.18944e+06	1.33235e+06	1.26727e+06	1.29353e+06
P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)	P05413ups|FABPH_HUMAN_UPS Fatty acid-binding protein, heart (Chain 2-133) - Homo sapiens (Human)				4.41759e+06	4.3683e+06	4.31357e+06	1.23518e+06	1.20143e+06	1.04046e+06
P05458	P05458		ptrA		1.06031e+06	948450	1.03738e+06	1.03812e+06	1.09165e+06	1.00833e+06
P05459	P05459		pdxB		5.22657e+06	5.15935e+06	5.1972e+06	5.26986e+06	5.15815e+06	5.04837e+06
P05637	P05637		apaH		1.76584e+06	1.79076e+06	1.66872e+06	1.6844e+06	1.71651e+06	1.53055e+06
P05719	P05719		hsdS		1.27392e+06	1.24325e+06	1.25921e+06	1.31718e+06	1.24141e+06	1.23011e+06
P05791	P05791		ilvD		3.36186e+06	3.38824e+06	3.29841e+06	3.28022e+06	3.29307e+06	3.14849e+06
P05793	P05793		ilvC		5.1927e+06	5.28716e+06	5.05858e+06	5.09351e+06	4.94184e+06	5.24314e+06
P05825	P05825		fepA		2.13848e+06	2.13374e+06	2.16282e+06	2.16711e+06	2.19094e+06	2.07274e+06
P05852	P05852		gcp		2.54046e+06	2.60146e+06	2.54744e+06	2.54505e+06	2.61594e+06	2.46288e+06
P06129	P06129		btuB		1.4923e+07	1.48669e+07	1.5033e+07	1.60702e+07	1.58782e+07	1.58482e+07
P06136	P06136		ftsQ		1.01811e+06	958614	1.00728e+06	906324	931278	941663
P06149	P06149		dld		6.90268e+06	6.9193e+06	6.80161e+06	6.65404e+06	6.72018e+06	6.55268e+06
P06282	P06282		cdh		2.74315e+06	2.56901e+06	2.73621e+06	2.69158e+06	2.64511e+06	2.52151e+06
P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)	P06396ups|GELS_HUMAN_UPS Gelsolin (Chain 28-782) - Homo sapiens (Human)				1.67152e+06	1.77292e+06	1.64194e+06	388497	347952	
P06610	P06610		btuE		8.95933e+06	8.59339e+06	9.17537e+06	9.51638e+06	9.31605e+06	9.3543e+06
P06612	P06612		topA		5.94021e+06	5.99197e+06	5.94061e+06	6.08004e+06	6.08511e+06	5.93324e+06
P06616	P06616		era		3.83217e+06	3.96603e+06	4.00856e+06	3.7383e+06	3.84593e+06	3.87025e+06
P06709	P06709		birA		980767	1.00213e+06	1.10065e+06	1.10948e+06	1.04764e+06	1.00705e+06
P06710	P06710		dnaX		1.47177e+06	1.49615e+06	1.46432e+06	1.4079e+06	1.43612e+06	1.45086e+06
P06715	P06715		gor		5.06816e+06	4.99977e+06	4.98328e+06	5.17187e+06	5.31204e+06	5.34773e+06
P06722	P06722		mutH		549203	605406	556426	536421	546666	523422
P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)	P06732ups|KCRM_HUMAN_UPS Creatine kinase M-type (Chain 1-381) - Homo sapiens (Human)				1.69627e+06	1.64979e+06	1.6228e+06	546566	527977	487271
P06846	P06846		ebgR		1.3272e+06	1.30665e+06	1.40843e+06	1.43926e+06	1.48184e+06	1.11077e+06
P06959	P06959		aceF		6.7153e+07	6.73048e+07	6.57607e+07	6.70454e+07	6.77034e+07	6.73121e+07
P06961	P06961		cca		904376	944486	985052	1.10053e+06	1.12707e+06	1.18153e+06
P06966	P06966		dicA		3.20567e+06	3.18389e+06	3.32584e+06	3.29684e+06	3.31116e+06	3.27913e+06
P06968	P06968		dut		1.06768e+07	1.07744e+07	1.05733e+07	1.06462e+07	1.09913e+07	1.05835e+07
P06971	P06971		fhuA		1.42955e+07	1.40452e+07	1.44e+07	1.41142e+07	1.43802e+07	1.4229e+07
P06974	P06974		fliM		2.09674e+06	2.04116e+06	2.0687e+06	1.88666e+06	1.95602e+06	1.84703e+06
P06983	P06983		hemC		1.1749e+07	1.18925e+07	1.15855e+07	1.21452e+07	1.22992e+07	1.21444e+07
P06986	P06986		hisC		4.90279e+06	4.79918e+06	4.91398e+06	4.64769e+06	4.71366e+06	4.5509e+06
P06987	P06987		hisB		1.18074e+06	1.18727e+06	1.26457e+06	1.25451e+06	1.22346e+06	1.21707e+06
P06988	P06988		hisD		3.40776e+06	4.08471e+06	3.00089e+06	3.49013e+06	3.72235e+06	2.59318e+06
P06992	P06992		rsmA		2.2307e+06	2.35545e+06	2.20007e+06	2.38503e+06	2.28582e+06	2.21155e+06
P06996	P06996		ompC		2.49538e+08	2.53406e+08	2.477e+08	2.50726e+08	2.53247e+08	2.57537e+08
P06999	P06999		pfkB		1.27959e+06	1.33569e+06	1.2642e+06	1.30111e+06	1.31111e+06	1.19991e+06
P07000	P07000		pldB		643482	597920	609757	633614	577972	574991
P07001	P07001		pntA		4.80708e+06	5.20908e+06	5.05022e+06	4.99763e+06	4.9009e+06	4.69391e+06
P07003	P07003		poxB		2.62594e+06	2.63187e+06	2.70358e+06	2.54737e+06	2.56529e+06	2.48755e+06
P07004	P07004		proA		5.41513e+06	5.32564e+06	5.406e+06	5.30253e+06	5.44735e+06	5.29459e+06
P07012	P07012		prfB		1.00109e+07	9.76337e+06	9.85472e+06	1.0438e+07	1.05906e+07	1.05596e+07
P07014	P07014		sdhB		1.60909e+06	1.69443e+06	1.63078e+06	1.7679e+06	1.77442e+06	1.76378e+06
P07017	P07017		tar		3.80135e+06	3.83992e+06	3.8844e+06	3.77564e+06	3.76196e+06	3.61305e+06
P07021	P07021		yfiB		922811	1.01553e+06	968347	929838	946559	979676
P07023	P07023		tyrA		2.78816e+06	2.54072e+06	2.81326e+06	2.64263e+06	2.69425e+06	2.47539e+06
P07024	P07024		ushA		5.17758e+06	5.09438e+06	5.17269e+06	4.95904e+06	5.29904e+06	5.04975e+06
P07026	P07026		sdiA		1.82434e+06	1.84111e+06	1.84908e+06	1.83486e+06	1.76009e+06	1.84802e+06
P07118	P07118		valS		2.5438e+07	2.55769e+07	2.56043e+07	2.53802e+07	2.5456e+07	2.58191e+07
P07330	P07330		cheB		1.22834e+06	1.08629e+06	1.01911e+06	1.26348e+06	1.14364e+06	1.22511e+06
P07363	P07363		cheA		5.83077e+06	5.59579e+06	5.49764e+06	5.92951e+06	5.47624e+06	5.40737e+06
P07395	P07395		pheT		1.67003e+07	1.64708e+07	1.62532e+07	1.62417e+07	1.62666e+07	1.61312e+07
P07604	P07604		tyrR		2.54808e+06	2.49561e+06	2.50036e+06	2.67497e+06	2.56255e+06	2.69331e+06
P07639	P07639		aroB		3.28059e+06	3.32413e+06	3.27597e+06	3.26019e+06	3.26635e+06	3.19601e+06
P07649	P07649		truA		2.03343e+06	2.01305e+06	1.93056e+06	2.12371e+06	2.09204e+06	2.07332e+06
P07650	P07650		deoA		6.42123e+06	6.65005e+06	6.42276e+06	6.50779e+06	6.34306e+06	6.40395e+06
P07658	P07658		fdhF		903843	917704	911571	911671	877097	887685
P07762	P07762		glgB		3.95412e+06	4.0216e+06	4.07606e+06	3.971e+06	3.8552e+06	3.90526e+06
P07813	P07813		leuS		1.49803e+07	1.52365e+07	1.49016e+07	1.55977e+07	1.5261e+07	1.5394e+07
P07821	P07821		fhuC		588219	575850	589438	633607	578735	586621
P07862	P07862		ddlB		2.29483e+06	2.24432e+06	2.3093e+06	2.39963e+06	2.37726e+06	2.3865e+06
P07913	P07913		tdh		4.49778e+06	4.44095e+06	4.4656e+06	4.46447e+06	4.34314e+06	4.34107e+06
P08178	P08178		purM		1.90575e+06	1.89263e+06	1.96187e+06	1.83438e+06	1.80705e+06	1.79519e+06
P08179	P08179		purN		5.2332e+06	5.18014e+06	5.10292e+06	5.07523e+06	5.23217e+06	4.66053e+06
P08189	P08189		fimF		2.14744e+06	1.96178e+06	2.09481e+06	2.16399e+06	2.24932e+06	2.27847e+06
P08190	P08190		fimG		1.56569e+06	1.58403e+06	1.52181e+06	1.71676e+06	1.64198e+06	1.73599e+06
P08191	P08191		fimH		2.97e+06	2.87193e+06	3.07333e+06	2.91033e+06	3.07646e+06	3.23146e+06
P08192	P08192		folC		3.63806e+06	3.68825e+06	3.67473e+06	3.72702e+06	3.71922e+06	3.70125e+06
P08200	P08200		icd		2.46457e+07	2.4045e+07	2.30525e+07	2.55438e+07	2.59036e+07	2.6059e+07
P08201	P08201		nirB		5.38499e+06	5.35171e+06	5.44106e+06	5.66278e+06	5.59004e+06	5.53745e+06
P08244	P08244		pyrF		8.41436e+06	8.23386e+06	8.76313e+06	8.13795e+06	8.30522e+06	8.18872e+06
P08245	P08245		yciH		864673	830015	864315	799131	841127	824204
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.11045e+06	1.21202e+06	1.05678e+06	653037	547730	
P08312	P08312		pheS		1.46767e+07	1.44994e+07	1.46766e+07	1.44768e+07	1.43388e+07	1.45425e+07
P08331	P08331		cpdB		3.53484e+06	3.46892e+06	3.52504e+06	3.49634e+06	3.4862e+06	3.3801e+06
P08337	P08337		mutT		1.03234e+06	1.01301e+06	1.01923e+06	1.02026e+06	989799	1.04518e+06
P08373	P08373		murB		1.75618e+06	1.71089e+06	1.7787e+06	1.81111e+06	1.7933e+06	1.83054e+06
P08390	P08390		usg		5.50512e+06	5.58417e+06	5.62069e+06	5.79994e+06	5.67779e+06	5.70223e+06
P08395	P08395		sppA		3.2691e+06	3.15096e+06	3.38841e+06	3.24564e+06	3.23176e+06	3.00954e+06
P08506	P08506		dacC		6.18274e+06	6.06705e+06	6.19927e+06	6.43099e+06	6.48578e+06	6.57221e+06
P08622	P08622		dnaJ		6.92433e+06	6.82099e+06	6.91516e+06	7.05151e+06	7.028e+06	7.11259e+06
P08660	P08660		lysC		2.61456e+06	2.63579e+06	2.63092e+06	2.52631e+06	2.52958e+06	2.59872e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.1609e+06	2.19698e+06	2.14195e+06	551892	344120	409077
P08839	P08839		ptsI		3.4172e+07	3.44594e+07	3.40025e+07	3.51599e+07	3.5107e+07	3.52961e+07
P08956	P08956		hsdR		1.7314e+06	1.76677e+06	1.65003e+06	1.65996e+06	1.66432e+06	1.59527e+06
P08957	P08957		hsdM		1.20689e+07	1.20554e+07	1.19743e+07	1.23638e+07	1.2307e+07	1.23281e+07
P08997	P08997		aceB			625067	703642	748218	743370	726902
P09029	P09029		purK		1.13356e+06	1.16507e+06	1.20202e+06	1.16477e+06	1.16026e+06	1.12285e+06
P09030	P09030		xthA		3.3646e+06	3.4544e+06	3.43865e+06	3.69124e+06	3.58782e+06	3.67491e+06
P09053	P09053		avtA		523730	507901	533470	511709	496918	518034
P09126	P09126		hemD		1.52215e+06	1.50529e+06	1.54889e+06	1.43122e+06	1.5236e+06	1.55862e+06
P09127	P09127		hemX		1.22959e+07	1.24205e+07	1.26519e+07	1.22969e+07	1.27941e+07	1.21282e+07
P09147	P09147		galE		8.92881e+06	9.1875e+06	9.00054e+06	9.5732e+06	9.51944e+06	9.55122e+06
P09148	P09148		galT		3.18922e+06	3.38951e+06	3.34349e+06	3.78166e+06	3.5223e+06	3.53244e+06
P09152	P09152		narG		5.47769e+06	5.40018e+06	5.63232e+06	5.50464e+06	5.50316e+06	5.44186e+06
P09155	P09155		rnd		1.72147e+06	1.72332e+06	1.72328e+06	1.71296e+06	1.64492e+06	1.58567e+06
P09158	P09158		speE		7.24279e+06	7.24805e+06	7.32544e+06	7.55094e+06	7.46782e+06	7.33789e+06
P09169	P09169		ompT		5.83932e+06	5.73032e+06	5.99715e+06	6.03163e+06	6.04935e+06	5.91685e+06
P09323	P09323		nagE		852307	653931	774240	682797	853471	829752
P09348	P09348		motA		2.21823e+06	2.19073e+06	2.25511e+06	2.4032e+06	2.47763e+06	2.50349e+06
P09372	P09372		grpE		4.19526e+07	4.48513e+07	4.37123e+07	4.69793e+07	4.76746e+07	4.90567e+07
P09373	P09373		pflB		2.92909e+08	2.95173e+08	2.86951e+08	2.9531e+08	2.94251e+08	2.93154e+08
P09394	P09394		glpQ		5.67062e+06	5.6694e+06	5.62584e+06	5.82706e+06	5.68031e+06	5.62092e+06
P09424	P09424		mtlD		2.39288e+06	2.4514e+06	2.31598e+06	2.42304e+06	2.30284e+06	2.29391e+06
P09546	P09546		putA		1.58923e+06	1.57803e+06	1.58621e+06	1.56044e+06	1.58144e+06	1.57858e+06
P09549	P09549		dedD		1.29083e+06	1.26756e+06	1.27786e+06	1.27946e+06	1.2267e+06	1.27145e+06
P09557	P09557		dicB					2.03064e+06	2.07473e+06	
P09831	P09831		gltB		2.59109e+06	2.55538e+06	2.57423e+06	2.6575e+06	2.68719e+06	2.62481e+06
P09832	P09832		gltD		3.08169e+06	3.27279e+06	3.01351e+06	3.1148e+06	3.23629e+06	3.16726e+06
P0A698	P0A698		uvrA		2.69346e+06	2.72296e+06	2.72459e+06	2.65934e+06	2.65323e+06	2.62551e+06
P0A6A0	P0A6A0		ubiB		1.86122e+06	1.72987e+06	1.83232e+06	1.64182e+06	1.6425e+06	1.7517e+06
P0A6A3	P0A6A3		ackA		1.20501e+08	1.21206e+08	1.19207e+08	1.20812e+08	1.20312e+08	1.18158e+08
P0A6A8	P0A6A8		acpP		1.63254e+08	1.63256e+08	1.62932e+08	1.69032e+08	1.67046e+08	1.68127e+08
