Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				1.65857e+06	1.91078e+06		1.98007e+06		
P41407	P41407		azoR		3.98827e+06	4.19706e+06	3.72684e+06	3.86324e+06	3.33341e+06	2.73207e+06
P41409	P41409		rihA		978425	991479	861269	1.03414e+06	836696	781371
P42596	P42596		rlmG		2.38377e+06	2.41791e+06	2.34672e+06	2.29895e+06	2.38557e+06	2.30988e+06
P42599	P42599		ygjR		471149	889257	389334	830378	678482	574748
P42616	P42616		yqjC		237476	203742	236420		261216	268966
P42620	P42620		yqjG		1.19988e+06	1.11744e+06	951981	959278	921734	950273
P42628	P42628		yhaO		7.81428e+06	7.74918e+06	7.02959e+06	7.68511e+06	7.15357e+06	6.85842e+06
P42632	P42632		tdcE		2.11443e+07	2.13182e+07	2.07341e+07	2.07541e+07	2.09174e+07	2.09155e+07
P42641	P42641		obgE		8.09289e+06	8.54366e+06	7.90786e+06	8.3407e+06	8.38464e+06	7.48815e+06
P43329	P43329		hrpA		1.53039e+06	1.5906e+06	1.59249e+06	1.53535e+06	1.51285e+06	1.53218e+06
P43533	P43533		flgN		1.55019e+06	1.551e+06	1.3638e+06	1.42365e+06	1.41015e+06	1.47045e+06
P43671	P43671		pqiB		998704	1.04993e+06	1.05725e+06	895707	1.01269e+06	982814
P43672	P43672		uup		2.2404e+06	2.1898e+06	2.29256e+06	2.3391e+06	2.28087e+06	2.14429e+06
P45395	P45395		kdsD		2.75226e+06	2.6682e+06	2.84978e+06	2.63743e+06	2.69257e+06	2.63801e+06
P45464	P45464		lpoA		4.68475e+06	4.80035e+06	4.86966e+06	4.75187e+06	4.95324e+06	4.83371e+06
P45469	P45469		yraR		1.06449e+06	1.12507e+06	1.03395e+06	940230	1.0101e+06	987174
P45470	P45470		yhbO		967227	914814	902678	939029	945875	922610
P45475	P45475		yhbV		1.3247e+06	1.26547e+06	1.21083e+06	1.28973e+06	1.23647e+06	1.26795e+06
P45523	P45523		fkpA		2.93604e+07	2.97724e+07	2.92182e+07	2.90446e+07	2.98704e+07	2.92075e+07
P45527	P45527		yhbU		1.58226e+06	1.4613e+06	1.54083e+06	1.47141e+06	1.46975e+06	1.5058e+06
P45530	P45530		tusB		642470	588849	634846	642502	638390	630752
P45531	P45531		tusC		480663	404024	631453	537870	551792	663614
P45568	P45568		dxr		681855	817880	783356	572275	694682	782243
P45577	P45577		proQ		1.35486e+07	1.36741e+07	1.41276e+07	1.37979e+07	1.41553e+07	1.38368e+07
P45578	P45578		luxS		2.25272e+07	2.18149e+07	2.23413e+07	2.16062e+07	2.15852e+07	2.21898e+07
P45748	P45748		rimN		4.27667e+06	4.50564e+06	4.62513e+06	4.2574e+06	4.57864e+06	4.2158e+06
P45771	P45771		yrdD		2.26813e+06	2.3803e+06	2.65853e+06	2.25052e+06	2.69069e+06	2.7388e+06
P45795	P45795		yrdB		3.31502e+06	3.30729e+06	1.72578e+06	3.64356e+06	1.77261e+06	1.71729e+06
P45799	P45799		nudE		1.90834e+06	1.8028e+06	1.901e+06	1.88102e+06	1.90503e+06	1.85162e+06
P45955	P45955		ybgF		1.9472e+06	1.96759e+06	2.2088e+06	1.92171e+06	2.17309e+06	2.2528e+06
P46122	P46122		yajI		612748	747793	608773	676732	699413	758746
P46130	P46130		ybhC		8.74723e+06	8.82192e+06	9.35502e+06	9.05553e+06	9.3728e+06	9.02068e+06
P46142	P46142		yggM		9.49868e+06	9.6239e+06	9.48872e+06	9.3147e+06	9.43127e+06	8.94904e+06
P46474	P46474		yhdP		365045	344294	294285	389295	272754	307943
P46837	P46837		yhgF		8.71625e+06	8.59502e+06	8.87357e+06	8.62035e+06	8.80499e+06	8.88348e+06
P46853	P46853		yhhX		5.53369e+06	5.72747e+06	5.49342e+06	5.5933e+06	5.63014e+06	5.46808e+06
P46854	P46854		yhhY		3.54937e+06	3.47384e+06	3.5321e+06	2.97936e+06	3.39543e+06	3.25473e+06
P46887	P46887		yecH		177281	135691	272128	183495	266340	339224
P46889	P46889		ftsK		2.03248e+06	2.10205e+06	2.09553e+06	1.9439e+06	2.14906e+06	2.05678e+06
P50456	P50456		mlc		1.69799e+06	1.66913e+06	1.69015e+06	1.76127e+06	1.6278e+06	1.72383e+06
P51024	P51024		yaiL		603041	630269	527804	480061	517136	449649
P51025	P51025		frmB		2.53292e+06	2.78048e+06	2.36098e+06	2.58427e+06	2.17809e+06	2.11535e+06
P52006	P52006		nudI		955042	1.07879e+06	888328	1.00084e+06	934688	1.03234e+06
P52007	P52007		yecM		1.98528e+06	1.88483e+06	2.00409e+06	1.9346e+06	1.92415e+06	2.11337e+06
P52060	P52060		yggU		613015	700738	667673	666305	707284	697431
P52061	P52061		rdgB		6.77981e+06	6.97159e+06	7.05776e+06	6.73512e+06	6.80632e+06	6.65743e+06
P52062	P52062		yggW		1.53939e+06	1.55764e+06	1.69181e+06	1.67353e+06	1.59065e+06	1.38235e+06
P52076	P52076		qseB		1.00187e+06	954994	1.11114e+06	1.04288e+06	1.04968e+06	941128
P52108	P52108		rstA		3.61124e+06	3.70434e+06	3.64082e+06	3.60538e+06	3.56123e+06	3.65292e+06
P52119	P52119		ratB		4.04864e+06	4.06304e+06	4.00078e+06	4.00741e+06	3.91897e+06	4.0321e+06
P52613	P52613		fliJ		630114	679705	492819	619147	434934	461488
P52614	P52614		fliK		308811	327987	1.43805e+06	384370	1.33113e+06	1.42903e+06
P52643	P52643		ldhA		3.835e+06	3.73127e+06	3.91744e+06	3.754e+06	3.71944e+06	3.76836e+06
P52644	P52644		hslJ		388467	402847	309263	422126	312080	374236
P52647	P52647		ydbK		2.05206e+06	2.05633e+06	1.96146e+06	2.09822e+06	1.94395e+06	2.01735e+06
P52697	P52697		pgl		1.23497e+07	1.25148e+07	1.27994e+07	1.24246e+07	1.30307e+07	1.28298e+07
P55135	P55135		rlmD		1.33223e+06		1.75485e+06		1.98909e+06	1.96166e+06
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)				1.50305e+06	1.50176e+06		1.62406e+06		
P56262	P56262		ysgA		1.80975e+06	1.68668e+06	1.28462e+06	1.67133e+06	1.35909e+06	1.38752e+06
P60061	P60061		adiC		1.44489e+06	1.33547e+06	1.45205e+06	1.43657e+06	1.47159e+06	1.50922e+06
P60240	P60240		rapA		4.6589e+06	4.52894e+06	4.44165e+06	4.53748e+06	4.49506e+06	4.40034e+06
P60293	P60293		mukF		2.05949e+06	2.02763e+06	1.8705e+06	1.9999e+06	1.92277e+06	1.85847e+06
P60340	P60340		truB		8.08184e+06	8.2071e+06	8.23028e+06	8.13233e+06	8.27772e+06	8.17883e+06
P60390	P60390		rsmH		4.96577e+06	5.05222e+06	5.08232e+06	4.725e+06	5.11579e+06	4.93449e+06
P60422	P60422		rplB		1.59883e+08	1.58421e+08	1.51797e+08	1.6155e+08	1.52178e+08	1.51014e+08
P60438	P60438		rplC		2.42224e+08	2.33859e+08	2.41896e+08	2.38568e+08	2.47806e+08	2.45504e+08
P60472	P60472		ispU		1.46993e+06	1.44968e+06	1.26463e+06	1.50782e+06	1.45026e+06	1.45793e+06
P60546	P60546		gmk		6.53131e+06	6.68861e+06	7.15946e+06	6.71035e+06	7.00531e+06	7.01975e+06
P60560	P60560		guaC		8.42799e+06	8.36348e+06	7.98543e+06	8.63922e+06	8.23545e+06	8.41261e+06
P60566	P60566		fixA		903726	897186	921337	1.05882e+06	875274	820343
P60595	P60595		hisH		1.32408e+06	1.48064e+06	1.30696e+06	1.27033e+06	1.37064e+06	1.27752e+06
P60624	P60624		rplX		1.63862e+08	1.65257e+08	1.49792e+08	1.64628e+08	1.48598e+08	1.50931e+08
P60651	P60651		speB		1.06507e+07	1.07127e+07	1.09289e+07	1.07792e+07	1.1029e+07	1.1091e+07
P60664	P60664		hisF		3.25356e+06	3.16404e+06	3.19097e+06	3.27169e+06	3.18124e+06	3.02725e+06
P60716	P60716		lipA		7.75937e+06	7.59761e+06	7.77921e+06	7.34571e+06	7.90519e+06	7.9245e+06
P60723	P60723		rplD		2.2505e+08	2.22156e+08	2.21914e+08	2.18053e+08	2.31543e+08	2.21058e+08
P60752	P60752		msbA		3.92858e+06	3.8189e+06	3.79257e+06	3.83774e+06	3.75427e+06	3.73271e+06
P60757	P60757		hisG		2.45878e+06	2.48863e+06	2.5457e+06	2.49763e+06	2.39489e+06	2.46025e+06
P60785	P60785		lepA		1.0881e+07	1.09071e+07	1.07009e+07	1.12053e+07	1.08164e+07	1.05622e+07
P60906	P60906		hisS		1.09028e+07	1.06855e+07	1.07589e+07	1.08139e+07	1.07034e+07	1.06845e+07
P60955	P60955		lgt		238447	177398		239366		
P61175	P61175		rplV		2.15169e+08	2.15887e+08	2.22452e+08	2.12773e+08	2.20221e+08	2.22408e+08
P61316	P61316		lolA		5.32868e+06	5.28549e+06	5.31994e+06	4.99801e+06	5.45358e+06	5.34191e+06
P61320	P61320		lolB		3.25936e+06	3.27735e+06	3.19628e+06	3.21273e+06	3.03227e+06	3.08147e+06
P61517	P61517		can		1.16298e+07	1.14188e+07	1.17421e+07	1.1641e+07	1.19358e+07	1.16459e+07
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)				9.86051e+06	1.07336e+07	8.45135e+06	1.00893e+07	8.38034e+06	8.736e+06
P61714	P61714		ribE		3.59929e+07	3.71012e+07	3.61066e+07	3.59285e+07	3.68473e+07	3.53684e+07
P61887	P61887		rmlA2		1.12152e+06	1.05898e+06	1.09287e+06	1.14896e+06	1.05827e+06	1.04843e+06
P61889	P61889		mdh		1.59e+07	1.59986e+07	1.64597e+07	1.58257e+07	1.65006e+07	1.60944e+07
P61949	P61949		fldA		7.46292e+06	7.47679e+06	7.97907e+06	7.58784e+06	7.84789e+06	7.98325e+06
P62399	P62399		rplE		2.98338e+08	2.87627e+08	2.79894e+08	2.92609e+08	2.84629e+08	2.75645e+08
P62517	P62517		mdoH		602881	701307	770680	726108	730353	732267
P62556	P62556		sopA		4.01635e+06	4.17474e+06	4.25924e+06	4.28251e+06	4.27595e+06	4.07404e+06
P62558	P62558		sopB		6.33767e+06	6.46058e+06	6.46078e+06	6.29469e+06	6.39682e+06	6.4279e+06
P62615	P62615		ispE		3.048e+06	2.7819e+06	3.20701e+06	2.85136e+06	3.23081e+06	3.03079e+06
P62617	P62617		ispF		3.52219e+06	3.3314e+06	3.05026e+06	3.56023e+06	3.195e+06	3.32952e+06
P62620	P62620		ispG		6.02862e+06	6.13233e+06	6.06961e+06	5.86598e+06	5.92036e+06	5.95686e+06
P62623	P62623		ispH		4.93801e+06	5.01512e+06	4.90697e+06	4.90811e+06	4.83947e+06	4.89157e+06
P62672	P62672		apaG		1.21872e+06	1.22285e+06	1.21635e+06	1.28165e+06	1.14371e+06	1.06961e+06
P62707	P62707		gpmA		4.06879e+07	4.0937e+07	4.2735e+07	4.09874e+07	4.27472e+07	4.21534e+07
P62768	P62768		yaeH		5.241e+06	5.25562e+06	4.85131e+06	5.27871e+06	4.99658e+06	4.94077e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				831794	872652	420518	854528	347304	412650
P63020	P63020		nfuA		8.63337e+06	8.45418e+06	8.94342e+06	8.49374e+06	8.85577e+06	8.49103e+06
P63177	P63177		rlmB		3.5255e+06	3.44569e+06	3.32352e+06	3.42129e+06	3.25542e+06	3.29652e+06
P63224	P63224		gmhA		2.19503e+07	2.22666e+07	2.20183e+07	2.19755e+07	2.16788e+07	2.10927e+07
P63228	P63228		gmhB		4.65216e+06	4.17216e+06	4.81701e+06	4.40896e+06	4.38107e+06	4.72258e+06
P63235	P63235		gadC		3.15567e+06	3.15653e+06	3.12021e+06	3.15509e+06	3.25331e+06	3.16912e+06
P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)	P63279ups|UBC9_HUMAN_UPS SUMO-conjugating enzyme UBC9 (Chain 1-158) - Homo sapiens (Human)				1.35678e+06	1.36973e+06		1.41995e+06		
P63284	P63284		clpB		2.44398e+07	2.44024e+07	2.39383e+07	2.40849e+07	2.39083e+07	2.3818e+07
P63386	P63386		mlaF		985472	976223	954955	1.05028e+06	937221	891557
P63389	P63389		yheS		1.87252e+06	1.92268e+06	1.7908e+06	1.9176e+06	1.82345e+06	1.7516e+06
P63417	P63417		yhbS		9.13465e+06	9.4709e+06	9.3446e+06	8.87929e+06	9.3182e+06	9.41017e+06
P63883	P63883		amiC		1.41147e+06	1.44958e+06	1.45389e+06	1.41299e+06	1.42965e+06	1.35591e+06
P64423	P64423		zntB		722519	689180	695441		732005	602198
P64429	P64429		ypfJ		1.53059e+06	1.51452e+06	1.68594e+06	1.5406e+06	1.59603e+06	1.57363e+06
P64451	P64451		ydcL		1.75875e+06	1.71135e+06	1.66061e+06	1.66093e+06	1.6833e+06	1.67563e+06
P64455	P64455		ydcY		7.46644e+06	7.04156e+06	7.22292e+06	7.46584e+06	7.32079e+06	7.16102e+06
P64463	P64463		ydfZ		4.90511e+07	4.72676e+07	4.56892e+07	4.95672e+07	4.48781e+07	4.41544e+07
P64467	P64467		cnu		2.68846e+06	2.98847e+06	2.88642e+06	2.90966e+06	2.91608e+06	2.72255e+06
P64476	P64476		ydiH		1.55632e+06	1.6975e+06	1.7292e+06	1.68918e+06	1.74564e+06	1.78209e+06
P64483	P64483		yeaK		3.88516e+06	4.19011e+06	3.81152e+06	3.95234e+06	3.84925e+06	3.69541e+06
P64493	P64493		yoaF		518034	508680	390060	649276	428610	314953
P64499	P64499		yebO		3.6938e+06	3.97431e+06	4.01443e+06	3.3498e+06	4.1707e+06	3.95817e+06
P64506	P64506		yebY		1.5026e+06	1.50565e+06	1.60037e+06	1.59933e+06	1.54614e+06	1.60742e+06
P64519	P64519		yodD		623414	601063	466814	565460	494977	347789
P64534	P64534		rcnB		2.73168e+06	2.78914e+06	2.8183e+06	2.87894e+06	2.82731e+06	2.87864e+06
P64540	P64540		yfcL		7.81532e+06	8.5117e+06	8.54316e+06	8.41607e+06	8.56972e+06	8.73653e+06
P64545	P64545		yfgG		770043	702099	864458	827274	723774	813807
P64548	P64548		yfiR		442394	446613	394479	452456	431654	354559
P64554	P64554		queE		4.72502e+06	4.77812e+06	4.5466e+06	4.82502e+06	4.81656e+06	4.83427e+06
P64559	P64559		cptB		548701	573330	469883	631411	456178	479726
P64564	P64564		yggT		591714	513416	625752	453575	672014	617842
P64581	P64581		yqjD		3.36202e+07	3.27589e+07	3.27739e+07	3.39892e+07	3.33274e+07	3.24757e+07
P64585	P64585		yqjE		926033	859721	893516	875762	784570	758780
P64588	P64588		yqjI		3.86411e+06	3.92704e+06	3.31088e+06	4.22652e+06	3.04792e+06	3.97125e+06
P64596	P64596		yraP		1.27977e+07	1.27028e+07	1.26993e+07	1.27635e+07	1.24906e+07	1.29724e+07
P64599	P64599		yhbT		5.21596e+06	4.9239e+06	4.59086e+06	4.80313e+06	4.62719e+06	4.60457e+06
P64602	P64602		mlaB		1.74423e+06	1.90225e+06	1.95473e+06	1.83278e+06	1.62274e+06	1.70519e+06
P64604	P64604		mlaD		1.37586e+07	1.40766e+07	1.38952e+07	1.40366e+07	1.41689e+07	1.36622e+07
P64612	P64612		yhcM		652062	632647	572413	601812	588224	632812
P64624	P64624		yheO		3.38537e+06	3.26462e+06	3.35255e+06	3.1754e+06	3.39316e+06	2.9226e+06
P64636	P64636		yrfG		2.72925e+06	2.92039e+06	2.80841e+06	2.75939e+06	2.88175e+06	2.54796e+06
P65367	P65367		yqcA		2.47285e+06	2.47208e+06	2.11801e+06	2.70531e+06	2.23016e+06	2.23623e+06
P65556	P65556		yfcD		2.08144e+06	2.09621e+06	2.07056e+06	2.10635e+06	2.02176e+06	2.01195e+06
P65870	P65870		queD		3.35665e+06	3.29053e+06	3.25574e+06	3.23795e+06	3.20466e+06	3.2155e+06
P66817	P66817		diaA		2.64642e+06	2.56463e+06	2.73738e+06	2.54738e+06	2.70999e+06	2.72957e+06
P66948	P66948		yfgC		1.92392e+06	1.90018e+06	1.92283e+06	1.87642e+06	1.83715e+06	1.89811e+06
P67080	P67080		yggS		4.35414e+06	4.25367e+06	4.45166e+06	4.44062e+06	4.3072e+06	4.3601e+06
P67087	P67087		rsmI		2.74625e+06	2.84337e+06	2.76025e+06	2.71791e+06	2.72631e+06	2.7445e+06
P67095	P67095		yfcE		3.40284e+06	3.644e+06	3.55551e+06	3.22398e+06	3.54382e+06	3.9801e+06
P67244	P67244		yqhA		605916	590077	568875	555675	468229	539130
P67338	P67338		yoaH		703068	639407	665799	685145	719766	554085
P67603	P67603		yqfB		1.40355e+07	1.34765e+07	1.39731e+07	1.29579e+07	1.36909e+07	1.38568e+07
P67660	P67660		yhaJ		1.93919e+06	2.04461e+06	1.67577e+06	1.96227e+06	1.61947e+06	1.64097e+06
P67699	P67699		yddM		828246	588386		527626	952661	982759
P67826	P67826		cutC		2.21782e+06	2.1717e+06	2.22882e+06	2.4092e+06	2.13122e+06	2.07461e+06
P67910	P67910		hldD		3.81646e+07	3.83194e+07	3.93944e+07	3.78473e+07	3.9129e+07	3.88898e+07
P68066	P68066		grcA		3.34589e+08	3.41752e+08	3.33712e+08	3.34066e+08	3.32382e+08	3.3025e+08
P68187	P68187		malK		2.06227e+06	2.06123e+06	1.95237e+06	2.0277e+06	1.9212e+06	2.10014e+06
P68191	P68191		sra		1.19422e+06	1.16257e+06	1.26632e+06	1.19706e+06	1.22127e+06	1.25825e+06
P68206	P68206		yjbJ		2.47047e+06	2.59799e+06	2.56817e+06	2.69475e+06	2.57369e+06	2.42147e+06
P68398	P68398		tadA		566873	569976	458154	668587	323422	526505
P68567	P68567		rsmJ		3.26215e+06	3.18665e+06	3.55109e+06	3.66782e+06	3.31459e+06	3.64484e+06
P68679	P68679		rpsU		4.78794e+07	4.79727e+07	4.56631e+07	4.50853e+07	4.47662e+07	4.4785e+07
P68688	P68688		grxA		1.51028e+06	1.53112e+06	1.56731e+06	1.53446e+06	1.72875e+06	1.58053e+06
P68699	P68699		atpE		3.98946e+06	3.94455e+06	2.90658e+06	4.16422e+06	2.37858e+06	3.00302e+06
P68767	P68767		pepA		8.89344e+06	8.96185e+06	7.94888e+06	8.71279e+06	8.1292e+06	8.10031e+06
P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)	P68871ups|HBB_HUMAN_UPS Hemoglobin subunit beta (Chain 2-147) - Homo sapiens (Human)				3.37103e+06	3.27973e+06	1.03875e+06	3.38966e+06	983375	1.04401e+06
P68919	P68919		rplY		8.23738e+07	8.36123e+07	8.55934e+07	8.52583e+07	8.79015e+07	8.62491e+07
P69222	P69222		infA		1.74623e+07	1.78011e+07	1.97458e+07	1.74986e+07	1.92829e+07	1.92683e+07
P69228	P69228		baeR		2.42395e+06	2.37621e+06	2.41523e+06	2.26626e+06	2.4817e+06	2.44401e+06
P69330	P69330		citD		9.8339e+06	9.75612e+06	9.64698e+06	1.01048e+07	9.98082e+06	9.84484e+06
P69346	P69346		yefM		1.00253e+06	1.07343e+06	1.11149e+06		1.07145e+06	993468
P69407	P69407		rcsB		7.66116e+06	7.62327e+06	7.60116e+06	7.57474e+06	7.59348e+06	7.43481e+06
P69411	P69411		rcsF		6.67528e+06	6.69916e+06	6.6541e+06	6.93142e+06	6.5894e+06	6.8372e+06
P69425	P69425		tatB		2.70618e+06	2.85472e+06	2.82758e+06	2.83712e+06	2.91268e+06	2.88059e+06
P69428	P69428		tatA		2.60729e+07	2.65134e+07	2.7166e+07	2.65275e+07	2.6184e+07	2.64816e+07
P69441	P69441		adk		5.15774e+07	4.93906e+07	4.49505e+07	4.91976e+07	4.67473e+07	4.67301e+07
P69451	P69451		fadD		2.17219e+07	2.05772e+07	1.9721e+07	2.10109e+07	2.27596e+07	1.90457e+07
P69488	P69488		cutA		951826	859384	889716	891268	551029	754912
P69490	P69490		ccmE		774839	908572	1.00944e+06	837324	879151	984267
P69503	P69503		apt		2.82314e+07	2.82487e+07	2.57424e+07	2.9235e+07	2.63808e+07	2.60521e+07
P69739	P69739		hyaA		622782	622139	411175	556379		514401
P69741	P69741		hybO		2.54619e+06	2.45606e+06	2.38319e+06	2.43291e+06	2.45185e+06	2.57442e+06
P69776	P69776		lpp		4.28435e+07	4.07469e+07	4.06956e+07	3.92719e+07	4.08997e+07	3.96391e+07
P69783	P69783		crr		2.40668e+08	2.42654e+08	2.3758e+08	2.34942e+08	2.3729e+08	2.33843e+08
P69786	P69786		ptsG		5.73977e+06	5.61218e+06	5.60539e+06	5.56757e+06	5.47676e+06	5.46345e+06
P69791	P69791		chbA		1.131e+06	708766	1.12302e+06	1.20816e+06	1.29112e+06	469675
P69795	P69795		chbB		574594	596024	554118	528227	518808	546685
P69797	P69797		manX		1.42043e+07	1.43366e+07	1.47942e+07	1.4354e+07	1.4605e+07	1.48498e+07
P69801	P69801		manY		1.45507e+06	1.27155e+06	1.34778e+06	1.38574e+06	1.26012e+06	1.48423e+06
P69805	P69805		manZ		5.72044e+06	5.54471e+06	5.22939e+06	5.56491e+06	5.48813e+06	5.76192e+06
P69811	P69811		fruB		1.08617e+07	1.10672e+07	1.15378e+07	1.10153e+07	1.1414e+07	1.14586e+07
P69829	P69829		ptsN		854427	882353	920899	881865	910765	945245
P69853	P69853		dmsD		1.42504e+06	1.41946e+06	1.39216e+06	1.39533e+06	1.26213e+06	1.28944e+06
P69874	P69874		potA		4.74326e+06	4.67683e+06	4.70134e+06	4.42598e+06	4.6257e+06	4.82177e+06
P69902	P69902		frc		2.58975e+06	2.6852e+06	2.56636e+06	2.81471e+06	2.46941e+06	2.68209e+06
P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)	P69905ups|HBA_HUMAN_UPS Hemoglobin subunit alpha (Chain 2-142) - Homo sapiens (Human)				996177	979550		1.00273e+06		
P69908	P69908		gadA		3.73428e+06	3.64314e+06	4.57853e+06	3.63009e+06	4.59628e+06	4.496e+06
P69910	P69910		gadB		4.34793e+07	4.33099e+07	4.19554e+07	4.30519e+07	4.16742e+07	4.10018e+07
P69913	P69913		csrA		1.39584e+07	1.40164e+07	1.41058e+07	1.4189e+07	1.36702e+07	1.27579e+07
P69924	P69924		nrdB		5.21241e+06	5.3224e+06	5.27674e+06	5.27837e+06	5.10678e+06	5.06741e+06
P69931	P69931		hda		1.49231e+06	1.44194e+06	1.43585e+06	1.37025e+06	1.41714e+06	1.4435e+06
P71237	P71237		wcaC		414082	520880	580692	373413	554353	454084
P75691	P75691		yahK		3.31113e+06	3.16635e+06	3.30943e+06	3.33121e+06	3.29117e+06	2.96569e+06
P75694	P75694		yahO			2.86635e+06				2.94192e+06
P75713	P75713		ylbA			515326	761358		741744	567328
P75726	P75726		citF		5.39172e+06	5.53685e+06	5.44322e+06	5.50054e+06	5.60278e+06	5.46855e+06
P75728	P75728		ubiF		1.55351e+06	1.48344e+06	1.43336e+06	1.3248e+06	1.43911e+06	1.29311e+06
P75736	P75736		ybfF		2.56151e+06	2.62719e+06	2.38651e+06	2.609e+06	2.39486e+06	2.34789e+06
P75745	P75745		ybgK		1.49007e+06	1.43416e+06	1.50166e+06	1.43628e+06	1.47529e+06	1.4385e+06
P75746	P75746		ybgL		1.33939e+06	1.08849e+06	1.4732e+06	1.29551e+06	1.39091e+06	1.01699e+06
P75767	P75767		ybhK		2.09512e+06	1.92582e+06	2.0638e+06	1.69856e+06	1.81489e+06	1.97623e+06
P75777	P75777		ybhG		2.82151e+06	3.10196e+06	2.78256e+06	2.85031e+06	2.85231e+06	2.80346e+06
P75780	P75780		fiu		621858	598657	575386	590177	560020	608821
P75782	P75782		rlmF		971383	1.07442e+06	989316	994499	1.11735e+06	1.12405e+06
P75792	P75792		ybiV		299716	322166	234468	282353	233859	222884
P75797	P75797		gsiB		825671	819619	862285	860737	808184	841892
P75809	P75809		ybjI		1.17693e+06	1.15027e+06	1.14737e+06	1.20264e+06	1.21134e+06	1.14487e+06
P75818	P75818		ybjP		6.07038e+06	6.12896e+06	6.61747e+06	6.30267e+06	6.56042e+06	6.35923e+06
P75821	P75821		ybjS		1.73177e+06	1.77977e+06	1.3884e+06	1.85199e+06	1.53011e+06	1.42173e+06
P75823	P75823		ltaE		8.24141e+06	8.32566e+06	7.41269e+06	7.92916e+06	7.37125e+06	7.25043e+06
P75829	P75829		ybjX		2.73965e+06	2.72733e+06	2.85688e+06	2.7807e+06	2.80102e+06	2.64314e+06
P75838	P75838		ycaO		1.08175e+07	1.10388e+07	1.1687e+07	1.08749e+07	1.11472e+07	1.1282e+07
P75849	P75849		ycbL		5.30325e+06	5.14447e+06	5.33008e+06	5.117e+06	5.12463e+06	4.74282e+06
P75863	P75863		ycbX		1.40201e+06	1.48155e+06	1.39422e+06	1.40432e+06	1.34858e+06	1.40615e+06
P75864	P75864		rlmL		1.54903e+06	1.67069e+06	1.56419e+06	1.70362e+06	1.60687e+06	1.6297e+06
P75867	P75867		ycbZ		1.92129e+06	1.96858e+06	1.99685e+06	1.88403e+06	2.03559e+06	1.83484e+06
P75874	P75874		yccU		3.37444e+06	3.27154e+06	3.31649e+06	3.34518e+06	3.4356e+06	3.34e+06
P75876	P75876		rlmI		5.75597e+06	5.71449e+06	5.57847e+06	5.82997e+06	5.75393e+06	5.6479e+06
P75882	P75882		gfcD		3.33783e+06	3.23122e+06	3.24633e+06	3.16139e+06	3.12449e+06	3.09426e+06
P75883	P75883		gfcC		1.4608e+06	1.49017e+06	1.29128e+06	1.3356e+06	1.19064e+06	1.02219e+06
P75884	P75884		gfcB		1.7707e+06	1.75072e+06	1.93745e+06	1.71227e+06	1.99098e+06	1.81244e+06
P75913	P75913		ghrA		1.30685e+06	1.25458e+06	1.21243e+06	1.37714e+06	1.28567e+06	1.40563e+06
P75914	P75914		ycdX		5.78684e+06	6.11417e+06	5.82066e+06	6.06703e+06	6.02485e+06	5.48229e+06
P75915	P75915		ycdY		6.30181e+06	6.3102e+06	6.29534e+06	6.11995e+06	6.47916e+06	6.30814e+06
P75931	P75931		yceM		942645	827486	977810	900480	902955	840779
P75937	P75937		flgE		3.64568e+06	3.98245e+06	4.3721e+06	3.66298e+06	4.29909e+06	4.37456e+06
P75938	P75938		flgF		760899	1.06688e+06	868500	1.02851e+06	825618	836782
